Epoch: 0:	Training loss (MRSE): 0.842914	,Validation loss (MRSE): 0.875218	,Training loss (MSE): 1.55645e+18	,Validation loss (MSE): 9.84646e+17	,Training accuracy (MAE): -6.03143e+08	,Validation accuracy (MAE): -4.44059e+08	,Training accuracy (MRAE): 0.106131	,Validation accuracy (MRAE): 0.0818198
Epoch: 26:	Training loss (MRSE): 0.666423	,Validation loss (MRSE): 0.755144	,Training loss (MSE): 8.51924e+16	,Validation loss (MSE): 3.70969e+16	,Training accuracy (MAE): -5.25999e+07	,Validation accuracy (MAE): -5.63899e+07	,Training accuracy (MRAE): 0.228999	,Validation accuracy (MRAE): 0.168907
Epoch: 28:	Training loss (MRSE): 0.635958	,Validation loss (MRSE): 0.765086	,Training loss (MSE): 1.07166e+17	,Validation loss (MSE): 1.34684e+17	,Training accuracy (MAE): -5.87154e+07	,Validation accuracy (MAE): -1.01122e+08	,Training accuracy (MRAE): 0.245434	,Validation accuracy (MRAE): 0.154149
Epoch: 30:	Training loss (MRSE): 0.634713	,Validation loss (MRSE): 0.771253	,Training loss (MSE): 1.56658e+17	,Validation loss (MSE): 1.19861e+17	,Training accuracy (MAE): -6.83064e+07	,Validation accuracy (MAE): -8.79478e+07	,Training accuracy (MRAE): 0.250716	,Validation accuracy (MRAE): 0.153782
Epoch: 32:	Training loss (MRSE): 0.615327	,Validation loss (MRSE): 0.749021	,Training loss (MSE): 9.23739e+16	,Validation loss (MSE): 6.44119e+16	,Training accuracy (MAE): -5.28861e+07	,Validation accuracy (MAE): -7.64794e+07	,Training accuracy (MRAE): 0.26658	,Validation accuracy (MRAE): 0.162415
Epoch: 34:	Training loss (MRSE): 0.645655	,Validation loss (MRSE): 0.753851	,Training loss (MSE): 6.31703e+16	,Validation loss (MSE): 1.32349e+17	,Training accuracy (MAE): -4.1219e+07	,Validation accuracy (MAE): -8.48023e+07	,Training accuracy (MRAE): 0.241136	,Validation accuracy (MRAE): 0.171231
Epoch: 36:	Training loss (MRSE): 0.634013	,Validation loss (MRSE): 0.751338	,Training loss (MSE): 8.32876e+16	,Validation loss (MSE): 1.08576e+17	,Training accuracy (MAE): -4.53054e+07	,Validation accuracy (MAE): -7.31404e+07	,Training accuracy (MRAE): 0.26013	,Validation accuracy (MRAE): 0.173958
Epoch: 38:	Training loss (MRSE): 0.626234	,Validation loss (MRSE): 0.747482	,Training loss (MSE): 6.77229e+16	,Validation loss (MSE): 7.48841e+16	,Training accuracy (MAE): -4.65941e+07	,Validation accuracy (MAE): -6.56496e+07	,Training accuracy (MRAE): 0.260731	,Validation accuracy (MRAE): 0.172425
Epoch: 40:	Training loss (MRSE): 0.617331	,Validation loss (MRSE): 0.721524	,Training loss (MSE): 7.03104e+16	,Validation loss (MSE): 3.11801e+16	,Training accuracy (MAE): -4.51749e+07	,Validation accuracy (MAE): -5.38564e+07	,Training accuracy (MRAE): 0.265591	,Validation accuracy (MRAE): 0.193932
Epoch: 42:	Training loss (MRSE): 0.642565	,Validation loss (MRSE): 0.75873	,Training loss (MSE): 8.63745e+16	,Validation loss (MSE): 5.61607e+16	,Training accuracy (MAE): -5.72658e+07	,Validation accuracy (MAE): -6.72212e+07	,Training accuracy (MRAE): 0.248497	,Validation accuracy (MRAE): 0.163424
Epoch: 44:	Training loss (MRSE): 0.630795	,Validation loss (MRSE): 0.750249	,Training loss (MSE): 8.04964e+16	,Validation loss (MSE): 8.22986e+16	,Training accuracy (MAE): -5.08302e+07	,Validation accuracy (MAE): -6.5251e+07	,Training accuracy (MRAE): 0.254928	,Validation accuracy (MRAE): 0.170328
Epoch: 46:	Training loss (MRSE): 0.658416	,Validation loss (MRSE): 0.77157	,Training loss (MSE): 7.31313e+16	,Validation loss (MSE): 4.48625e+16	,Training accuracy (MAE): -4.65885e+07	,Validation accuracy (MAE): -4.70576e+07	,Training accuracy (MRAE): 0.235814	,Validation accuracy (MRAE): 0.156947
Epoch: 48:	Training loss (MRSE): 0.601307	,Validation loss (MRSE): 0.784958	,Training loss (MSE): 7.12177e+16	,Validation loss (MSE): 4.94674e+16	,Training accuracy (MAE): -4.21746e+07	,Validation accuracy (MAE): -4.58035e+07	,Training accuracy (MRAE): 0.282856	,Validation accuracy (MRAE): 0.145409
Epoch: 50:	Training loss (MRSE): 0.588724	,Validation loss (MRSE): 0.742577	,Training loss (MSE): 7.09609e+16	,Validation loss (MSE): 3.8463e+16	,Training accuracy (MAE): -3.90289e+07	,Validation accuracy (MAE): -3.9204e+07	,Training accuracy (MRAE): 0.293654	,Validation accuracy (MRAE): 0.180569
Epoch: 52:	Training loss (MRSE): 0.611611	,Validation loss (MRSE): 0.757513	,Training loss (MSE): 6.39218e+16	,Validation loss (MSE): 5.2546e+16	,Training accuracy (MAE): -3.62526e+07	,Validation accuracy (MAE): -4.54929e+07	,Training accuracy (MRAE): 0.267278	,Validation accuracy (MRAE): 0.171687
Epoch: 54:	Training loss (MRSE): 0.572363	,Validation loss (MRSE): 0.729567	,Training loss (MSE): 6.583e+16	,Validation loss (MSE): 5.64119e+16	,Training accuracy (MAE): -3.64289e+07	,Validation accuracy (MAE): -4.35242e+07	,Training accuracy (MRAE): 0.301803	,Validation accuracy (MRAE): 0.18898
Epoch: 56:	Training loss (MRSE): 0.5781	,Validation loss (MRSE): 0.74366	,Training loss (MSE): 6.43671e+16	,Validation loss (MSE): 4.59502e+16	,Training accuracy (MAE): -3.60898e+07	,Validation accuracy (MAE): -4.37186e+07	,Training accuracy (MRAE): 0.296061	,Validation accuracy (MRAE): 0.171754
Epoch: 58:	Training loss (MRSE): 0.614001	,Validation loss (MRSE): 0.771854	,Training loss (MSE): 6.41404e+16	,Validation loss (MSE): 8.53465e+16	,Training accuracy (MAE): -3.66224e+07	,Validation accuracy (MAE): -5.96791e+07	,Training accuracy (MRAE): 0.269336	,Validation accuracy (MRAE): 0.157091
Epoch: 60:	Training loss (MRSE): 0.586192	,Validation loss (MRSE): 0.742739	,Training loss (MSE): 5.74067e+16	,Validation loss (MSE): 7.31834e+16	,Training accuracy (MAE): -3.49477e+07	,Validation accuracy (MAE): -5.62255e+07	,Training accuracy (MRAE): 0.296395	,Validation accuracy (MRAE): 0.179437
Epoch: 62:	Training loss (MRSE): 0.620614	,Validation loss (MRSE): 0.77837	,Training loss (MSE): 6.14275e+16	,Validation loss (MSE): 1.75498e+17	,Training accuracy (MAE): -4.17896e+07	,Validation accuracy (MAE): -1.07868e+08	,Training accuracy (MRAE): 0.261707	,Validation accuracy (MRAE): 0.146636
Epoch: 64:	Training loss (MRSE): 0.554415	,Validation loss (MRSE): 0.728037	,Training loss (MSE): 6.75918e+16	,Validation loss (MSE): 1.20984e+17	,Training accuracy (MAE): -3.78328e+07	,Validation accuracy (MAE): -8.16987e+07	,Training accuracy (MRAE): 0.315623	,Validation accuracy (MRAE): 0.190376
Epoch: 66:	Training loss (MRSE): 0.571402	,Validation loss (MRSE): 0.757305	,Training loss (MSE): 6.64589e+16	,Validation loss (MSE): 1.03236e+17	,Training accuracy (MAE): -3.84263e+07	,Validation accuracy (MAE): -6.94019e+07	,Training accuracy (MRAE): 0.300657	,Validation accuracy (MRAE): 0.169398
Epoch: 68:	Training loss (MRSE): 0.624485	,Validation loss (MRSE): 0.782095	,Training loss (MSE): 6.17583e+16	,Validation loss (MSE): 9.36028e+16	,Training accuracy (MAE): -3.71266e+07	,Validation accuracy (MAE): -7.06064e+07	,Training accuracy (MRAE): 0.261985	,Validation accuracy (MRAE): 0.140935
Epoch: 70:	Training loss (MRSE): 0.537111	,Validation loss (MRSE): 0.748736	,Training loss (MSE): 6.26707e+16	,Validation loss (MSE): 7.99117e+16	,Training accuracy (MAE): -3.7981e+07	,Validation accuracy (MAE): -6.75544e+07	,Training accuracy (MRAE): 0.329239	,Validation accuracy (MRAE): 0.172557
Epoch: 72:	Training loss (MRSE): 0.579789	,Validation loss (MRSE): 0.78996	,Training loss (MSE): 6.49631e+16	,Validation loss (MSE): 7.78658e+16	,Training accuracy (MAE): -3.64709e+07	,Validation accuracy (MAE): -6.96066e+07	,Training accuracy (MRAE): 0.298192	,Validation accuracy (MRAE): 0.143972
Epoch: 74:	Training loss (MRSE): 0.564871	,Validation loss (MRSE): 0.762099	,Training loss (MSE): 6.10567e+16	,Validation loss (MSE): 5.67867e+16	,Training accuracy (MAE): -3.24826e+07	,Validation accuracy (MAE): -5.83295e+07	,Training accuracy (MRAE): 0.305207	,Validation accuracy (MRAE): 0.165218
Epoch: 76:	Training loss (MRSE): 0.599889	,Validation loss (MRSE): 0.761587	,Training loss (MSE): 6.37119e+16	,Validation loss (MSE): 5.77191e+16	,Training accuracy (MAE): -3.51625e+07	,Validation accuracy (MAE): -5.94945e+07	,Training accuracy (MRAE): 0.279328	,Validation accuracy (MRAE): 0.15911
Epoch: 78:	Training loss (MRSE): 0.507686	,Validation loss (MRSE): 0.774036	,Training loss (MSE): 5.88529e+16	,Validation loss (MSE): 8.68299e+16	,Training accuracy (MAE): -3.54297e+07	,Validation accuracy (MAE): -8.16924e+07	,Training accuracy (MRAE): 0.353037	,Validation accuracy (MRAE): 0.153847
Epoch: 80:	Training loss (MRSE): 0.580508	,Validation loss (MRSE): 0.790427	,Training loss (MSE): 5.52515e+16	,Validation loss (MSE): 7.0926e+16	,Training accuracy (MAE): -3.2785e+07	,Validation accuracy (MAE): -7.10392e+07	,Training accuracy (MRAE): 0.291857	,Validation accuracy (MRAE): 0.136995
Epoch: 82:	Training loss (MRSE): 0.564764	,Validation loss (MRSE): 0.765246	,Training loss (MSE): 6.18733e+16	,Validation loss (MSE): 5.64683e+16	,Training accuracy (MAE): -3.23588e+07	,Validation accuracy (MAE): -5.73261e+07	,Training accuracy (MRAE): 0.30854	,Validation accuracy (MRAE): 0.161844
Epoch: 84:	Training loss (MRSE): 0.498912	,Validation loss (MRSE): 0.766868	,Training loss (MSE): 5.84182e+16	,Validation loss (MSE): 6.55641e+16	,Training accuracy (MAE): -3.48849e+07	,Validation accuracy (MAE): -5.67126e+07	,Training accuracy (MRAE): 0.35721	,Validation accuracy (MRAE): 0.158587
Epoch: 86:	Training loss (MRSE): 0.55563	,Validation loss (MRSE): 0.74239	,Training loss (MSE): 7.22427e+16	,Validation loss (MSE): 7.00759e+16	,Training accuracy (MAE): -4.42577e+07	,Validation accuracy (MAE): -6.71894e+07	,Training accuracy (MRAE): 0.311218	,Validation accuracy (MRAE): 0.177416
Epoch: 88:	Training loss (MRSE): 0.531156	,Validation loss (MRSE): 0.746914	,Training loss (MSE): 6.69572e+16	,Validation loss (MSE): 6.2618e+16	,Training accuracy (MAE): -4.09101e+07	,Validation accuracy (MAE): -6.06559e+07	,Training accuracy (MRAE): 0.328635	,Validation accuracy (MRAE): 0.171585
Epoch: 90:	Training loss (MRSE): 0.531567	,Validation loss (MRSE): 0.709185	,Training loss (MSE): 9.02695e+16	,Validation loss (MSE): 6.17528e+16	,Training accuracy (MAE): -4.70634e+07	,Validation accuracy (MAE): -4.92735e+07	,Training accuracy (MRAE): 0.323955	,Validation accuracy (MRAE): 0.2015
Epoch: 92:	Training loss (MRSE): 0.52115	,Validation loss (MRSE): 0.758872	,Training loss (MSE): 7.38267e+16	,Validation loss (MSE): 1.02348e+17	,Training accuracy (MAE): -3.88725e+07	,Validation accuracy (MAE): -7.48978e+07	,Training accuracy (MRAE): 0.33724	,Validation accuracy (MRAE): 0.165042
Epoch: 94:	Training loss (MRSE): 0.480461	,Validation loss (MRSE): 0.73139	,Training loss (MSE): 7.55403e+16	,Validation loss (MSE): 1.10679e+17	,Training accuracy (MAE): -4.17676e+07	,Validation accuracy (MAE): -7.12115e+07	,Training accuracy (MRAE): 0.368417	,Validation accuracy (MRAE): 0.18885
Epoch: 96:	Training loss (MRSE): 0.514782	,Validation loss (MRSE): 0.759352	,Training loss (MSE): 6.63951e+16	,Validation loss (MSE): 9.82663e+16	,Training accuracy (MAE): -3.77556e+07	,Validation accuracy (MAE): -6.96098e+07	,Training accuracy (MRAE): 0.347269	,Validation accuracy (MRAE): 0.168182
Epoch: 98:	Training loss (MRSE): 0.502871	,Validation loss (MRSE): 0.78365	,Training loss (MSE): 6.14001e+16	,Validation loss (MSE): 7.14639e+16	,Training accuracy (MAE): -3.44311e+07	,Validation accuracy (MAE): -6.39165e+07	,Training accuracy (MRAE): 0.354129	,Validation accuracy (MRAE): 0.148957
Epoch: 100:	Training loss (MRSE): 0.510477	,Validation loss (MRSE): 0.729535	,Training loss (MSE): 6.36219e+16	,Validation loss (MSE): 3.67371e+16	,Training accuracy (MAE): -3.6591e+07	,Validation accuracy (MAE): -4.76896e+07	,Training accuracy (MRAE): 0.344576	,Validation accuracy (MRAE): 0.186352
Epoch: 102:	Training loss (MRSE): 0.558731	,Validation loss (MRSE): 0.74877	,Training loss (MSE): 5.3371e+16	,Validation loss (MSE): 4.88103e+16	,Training accuracy (MAE): -3.40411e+07	,Validation accuracy (MAE): -4.82341e+07	,Training accuracy (MRAE): 0.312325	,Validation accuracy (MRAE): 0.170758
Epoch: 104:	Training loss (MRSE): 0.57789	,Validation loss (MRSE): 0.718933	,Training loss (MSE): 6.52389e+16	,Validation loss (MSE): 5.5686e+16	,Training accuracy (MAE): -3.358e+07	,Validation accuracy (MAE): -4.15747e+07	,Training accuracy (MRAE): 0.304827	,Validation accuracy (MRAE): 0.20673
Epoch: 106:	Training loss (MRSE): 0.633444	,Validation loss (MRSE): 0.76911	,Training loss (MSE): 7.7508e+16	,Validation loss (MSE): 9.11841e+16	,Training accuracy (MAE): -3.82953e+07	,Validation accuracy (MAE): -5.8671e+07	,Training accuracy (MRAE): 0.253866	,Validation accuracy (MRAE): 0.155958
Epoch: 108:	Training loss (MRSE): 0.672633	,Validation loss (MRSE): 0.790184	,Training loss (MSE): 9.39078e+16	,Validation loss (MSE): 3.46566e+16	,Training accuracy (MAE): -4.45032e+07	,Validation accuracy (MAE): -3.84984e+07	,Training accuracy (MRAE): 0.220656	,Validation accuracy (MRAE): 0.139972
Epoch: 110:	Training loss (MRSE): 0.58824	,Validation loss (MRSE): 0.771015	,Training loss (MSE): 7.68072e+16	,Validation loss (MSE): 5.08997e+16	,Training accuracy (MAE): -3.66178e+07	,Validation accuracy (MAE): -3.94534e+07	,Training accuracy (MRAE): 0.283385	,Validation accuracy (MRAE): 0.149375
Epoch: 112:	Training loss (MRSE): 0.568087	,Validation loss (MRSE): 0.753197	,Training loss (MSE): 8.92088e+16	,Validation loss (MSE): 5.04953e+16	,Training accuracy (MAE): -4.33208e+07	,Validation accuracy (MAE): -3.79575e+07	,Training accuracy (MRAE): 0.3055	,Validation accuracy (MRAE): 0.168483
Epoch: 114:	Training loss (MRSE): 0.529248	,Validation loss (MRSE): 0.747959	,Training loss (MSE): 6.31903e+16	,Validation loss (MSE): 8.76073e+16	,Training accuracy (MAE): -3.44095e+07	,Validation accuracy (MAE): -5.65394e+07	,Training accuracy (MRAE): 0.331221	,Validation accuracy (MRAE): 0.170861
Epoch: 116:	Training loss (MRSE): 0.594432	,Validation loss (MRSE): 0.774198	,Training loss (MSE): 6.92892e+16	,Validation loss (MSE): 7.60349e+16	,Training accuracy (MAE): -3.53851e+07	,Validation accuracy (MAE): -4.3306e+07	,Training accuracy (MRAE): 0.284604	,Validation accuracy (MRAE): 0.150184
Epoch: 118:	Training loss (MRSE): 0.506032	,Validation loss (MRSE): 0.740347	,Training loss (MSE): 6.52313e+16	,Validation loss (MSE): 9.17689e+16	,Training accuracy (MAE): -3.61433e+07	,Validation accuracy (MAE): -5.46708e+07	,Training accuracy (MRAE): 0.350521	,Validation accuracy (MRAE): 0.180713
Epoch: 120:	Training loss (MRSE): 0.609177	,Validation loss (MRSE): 0.742181	,Training loss (MSE): 7.09331e+16	,Validation loss (MSE): 7.40686e+16	,Training accuracy (MAE): -3.67825e+07	,Validation accuracy (MAE): -5.05419e+07	,Training accuracy (MRAE): 0.276899	,Validation accuracy (MRAE): 0.186486
Epoch: 122:	Training loss (MRSE): 0.519738	,Validation loss (MRSE): 0.702297	,Training loss (MSE): 6.10167e+16	,Validation loss (MSE): 7.43371e+16	,Training accuracy (MAE): -3.49649e+07	,Validation accuracy (MAE): -5.86356e+07	,Training accuracy (MRAE): 0.343739	,Validation accuracy (MRAE): 0.205662
Epoch: 124:	Training loss (MRSE): 0.480492	,Validation loss (MRSE): 0.700784	,Training loss (MSE): 6.15535e+16	,Validation loss (MSE): 6.01182e+16	,Training accuracy (MAE): -3.34405e+07	,Validation accuracy (MAE): -5.41693e+07	,Training accuracy (MRAE): 0.371821	,Validation accuracy (MRAE): 0.207304
Epoch: 126:	Training loss (MRSE): 0.576037	,Validation loss (MRSE): 0.76823	,Training loss (MSE): 6.02835e+16	,Validation loss (MSE): 5.69681e+16	,Training accuracy (MAE): -3.27726e+07	,Validation accuracy (MAE): -5.16821e+07	,Training accuracy (MRAE): 0.301146	,Validation accuracy (MRAE): 0.155352
Epoch: 128:	Training loss (MRSE): 0.569642	,Validation loss (MRSE): 0.742995	,Training loss (MSE): 6.08009e+16	,Validation loss (MSE): 7.09579e+16	,Training accuracy (MAE): -3.50616e+07	,Validation accuracy (MAE): -5.17732e+07	,Training accuracy (MRAE): 0.308558	,Validation accuracy (MRAE): 0.17548
Epoch: 130:	Training loss (MRSE): 0.522122	,Validation loss (MRSE): 0.731192	,Training loss (MSE): 6.07288e+16	,Validation loss (MSE): 6.19355e+16	,Training accuracy (MAE): -3.38982e+07	,Validation accuracy (MAE): -5.16529e+07	,Training accuracy (MRAE): 0.341064	,Validation accuracy (MRAE): 0.189062
Epoch: 132:	Training loss (MRSE): 0.587564	,Validation loss (MRSE): 0.74533	,Training loss (MSE): 6.07848e+16	,Validation loss (MSE): 5.53043e+16	,Training accuracy (MAE): -3.33788e+07	,Validation accuracy (MAE): -4.60705e+07	,Training accuracy (MRAE): 0.2851	,Validation accuracy (MRAE): 0.169852
Epoch: 134:	Training loss (MRSE): 0.556544	,Validation loss (MRSE): 0.743292	,Training loss (MSE): 6.28046e+16	,Validation loss (MSE): 6.02821e+16	,Training accuracy (MAE): -3.49611e+07	,Validation accuracy (MAE): -5.58306e+07	,Training accuracy (MRAE): 0.309166	,Validation accuracy (MRAE): 0.176934
Epoch: 136:	Training loss (MRSE): 0.564555	,Validation loss (MRSE): 0.764381	,Training loss (MSE): 6.36001e+16	,Validation loss (MSE): 6.7738e+16	,Training accuracy (MAE): -3.48291e+07	,Validation accuracy (MAE): -5.54995e+07	,Training accuracy (MRAE): 0.304711	,Validation accuracy (MRAE): 0.161147
Epoch: 138:	Training loss (MRSE): 0.660182	,Validation loss (MRSE): 0.777487	,Training loss (MSE): 6.71883e+16	,Validation loss (MSE): 4.48717e+16	,Training accuracy (MAE): -3.48554e+07	,Validation accuracy (MAE): -4.22365e+07	,Training accuracy (MRAE): 0.231005	,Validation accuracy (MRAE): 0.155318
Epoch: 140:	Training loss (MRSE): 0.696887	,Validation loss (MRSE): 0.784146	,Training loss (MSE): 7.38057e+16	,Validation loss (MSE): 3.66246e+16	,Training accuracy (MAE): -3.78744e+07	,Validation accuracy (MAE): -3.64873e+07	,Training accuracy (MRAE): 0.204858	,Validation accuracy (MRAE): 0.143432
Epoch: 142:	Training loss (MRSE): 0.653669	,Validation loss (MRSE): 0.755443	,Training loss (MSE): 6.39703e+16	,Validation loss (MSE): 3.45115e+16	,Training accuracy (MAE): -3.3061e+07	,Validation accuracy (MAE): -3.81367e+07	,Training accuracy (MRAE): 0.237832	,Validation accuracy (MRAE): 0.171637
Epoch: 144:	Training loss (MRSE): 0.542387	,Validation loss (MRSE): 0.73971	,Training loss (MSE): 5.78162e+16	,Validation loss (MSE): 8.1141e+16	,Training accuracy (MAE): -3.28698e+07	,Validation accuracy (MAE): -4.83922e+07	,Training accuracy (MRAE): 0.324089	,Validation accuracy (MRAE): 0.181112
Epoch: 146:	Training loss (MRSE): 0.590446	,Validation loss (MRSE): 0.775197	,Training loss (MSE): 5.90274e+16	,Validation loss (MSE): 5.71448e+16	,Training accuracy (MAE): -3.09339e+07	,Validation accuracy (MAE): -4.09695e+07	,Training accuracy (MRAE): 0.287163	,Validation accuracy (MRAE): 0.150891
Epoch: 148:	Training loss (MRSE): 0.551752	,Validation loss (MRSE): 0.780382	,Training loss (MSE): 5.6738e+16	,Validation loss (MSE): 6.46025e+16	,Training accuracy (MAE): -3.13276e+07	,Validation accuracy (MAE): -4.46345e+07	,Training accuracy (MRAE): 0.321338	,Validation accuracy (MRAE): 0.148041
Epoch: 150:	Training loss (MRSE): 0.569472	,Validation loss (MRSE): 0.744147	,Training loss (MSE): 5.56607e+16	,Validation loss (MSE): 7.33716e+16	,Training accuracy (MAE): -3.0198e+07	,Validation accuracy (MAE): -5.24731e+07	,Training accuracy (MRAE): 0.298577	,Validation accuracy (MRAE): 0.173165
Epoch: 152:	Training loss (MRSE): 0.51683	,Validation loss (MRSE): 0.742083	,Training loss (MSE): 5.22835e+16	,Validation loss (MSE): 1.12135e+17	,Training accuracy (MAE): -3.11888e+07	,Validation accuracy (MAE): -6.77281e+07	,Training accuracy (MRAE): 0.343181	,Validation accuracy (MRAE): 0.171434
Epoch: 154:	Training loss (MRSE): 0.544797	,Validation loss (MRSE): 0.741932	,Training loss (MSE): 5.83506e+16	,Validation loss (MSE): 9.43503e+16	,Training accuracy (MAE): -4.04307e+07	,Validation accuracy (MAE): -6.21612e+07	,Training accuracy (MRAE): 0.32247	,Validation accuracy (MRAE): 0.183219
Epoch: 156:	Training loss (MRSE): 0.52657	,Validation loss (MRSE): 0.727447	,Training loss (MSE): 7.6008e+16	,Validation loss (MSE): 9.37835e+16	,Training accuracy (MAE): -4.16361e+07	,Validation accuracy (MAE): -5.54195e+07	,Training accuracy (MRAE): 0.329037	,Validation accuracy (MRAE): 0.18959
Epoch: 158:	Training loss (MRSE): 0.531718	,Validation loss (MRSE): 0.707776	,Training loss (MSE): 7.77984e+16	,Validation loss (MSE): 8.32551e+16	,Training accuracy (MAE): -3.86692e+07	,Validation accuracy (MAE): -4.37e+07	,Training accuracy (MRAE): 0.331967	,Validation accuracy (MRAE): 0.209103
Epoch: 160:	Training loss (MRSE): 0.57125	,Validation loss (MRSE): 0.722977	,Training loss (MSE): 9.25085e+16	,Validation loss (MSE): 1.03149e+17	,Training accuracy (MAE): -4.24545e+07	,Validation accuracy (MAE): -5.40136e+07	,Training accuracy (MRAE): 0.300116	,Validation accuracy (MRAE): 0.188172
Epoch: 162:	Training loss (MRSE): 0.573718	,Validation loss (MRSE): 0.759115	,Training loss (MSE): 7.3434e+16	,Validation loss (MSE): 8.65977e+16	,Training accuracy (MAE): -3.98121e+07	,Validation accuracy (MAE): -4.30574e+07	,Training accuracy (MRAE): 0.297033	,Validation accuracy (MRAE): 0.163031
Epoch: 164:	Training loss (MRSE): 0.565393	,Validation loss (MRSE): 0.737914	,Training loss (MSE): 7.77833e+16	,Validation loss (MSE): 7.58463e+16	,Training accuracy (MAE): -3.93339e+07	,Validation accuracy (MAE): -4.79334e+07	,Training accuracy (MRAE): 0.30935	,Validation accuracy (MRAE): 0.188074
Epoch: 166:	Training loss (MRSE): 0.493286	,Validation loss (MRSE): 0.765862	,Training loss (MSE): 7.13734e+16	,Validation loss (MSE): 8.73444e+16	,Training accuracy (MAE): -3.87379e+07	,Validation accuracy (MAE): -5.28799e+07	,Training accuracy (MRAE): 0.361094	,Validation accuracy (MRAE): 0.158411
