Epoch: 0:	Training loss (MRSE): 0.580924	,Validation loss (MRSE): 0.595798	,Training loss (MSE): 6.79544e+13	,Validation loss (MSE): 1.72657e+13	,Training accuracy (MAE): -2.56333e+06	,Validation accuracy (MAE): -1.61404e+06	,Training accuracy (MRAE): 0.343219	,Validation accuracy (MRAE): 0.321361
Epoch: 21:	Training loss (MRSE): 0.589596	,Validation loss (MRSE): 0.65779	,Training loss (MSE): 3.65698e+14	,Validation loss (MSE): 2.04142e+13	,Training accuracy (MAE): -4.60131e+06	,Validation accuracy (MAE): -2.19863e+06	,Training accuracy (MRAE): 0.319228	,Validation accuracy (MRAE): 0.244889
Epoch: 22:	Training loss (MRSE): 0.579357	,Validation loss (MRSE): 0.646648	,Training loss (MSE): 3.63352e+14	,Validation loss (MSE): 2.55012e+13	,Training accuracy (MAE): -4.30423e+06	,Validation accuracy (MAE): -2.38538e+06	,Training accuracy (MRAE): 0.334433	,Validation accuracy (MRAE): 0.252074
Epoch: 23:	Training loss (MRSE): 0.587847	,Validation loss (MRSE): 0.660215	,Training loss (MSE): 2.27962e+14	,Validation loss (MSE): 2.1173e+13	,Training accuracy (MAE): -3.86075e+06	,Validation accuracy (MAE): -2.24371e+06	,Training accuracy (MRAE): 0.323012	,Validation accuracy (MRAE): 0.243094
Epoch: 24:	Training loss (MRSE): 0.577998	,Validation loss (MRSE): 0.652026	,Training loss (MSE): 2.13832e+14	,Validation loss (MSE): 2.606e+13	,Training accuracy (MAE): -3.53885e+06	,Validation accuracy (MAE): -2.40941e+06	,Training accuracy (MRAE): 0.337473	,Validation accuracy (MRAE): 0.248164
Epoch: 25:	Training loss (MRSE): 0.583471	,Validation loss (MRSE): 0.662766	,Training loss (MSE): 1.313e+14	,Validation loss (MSE): 2.26265e+13	,Training accuracy (MAE): -3.15604e+06	,Validation accuracy (MAE): -2.32981e+06	,Training accuracy (MRAE): 0.328255	,Validation accuracy (MRAE): 0.240302
Epoch: 26:	Training loss (MRSE): 0.576043	,Validation loss (MRSE): 0.656429	,Training loss (MSE): 1.20542e+14	,Validation loss (MSE): 2.62555e+13	,Training accuracy (MAE): -2.90844e+06	,Validation accuracy (MAE): -2.43984e+06	,Training accuracy (MRAE): 0.340508	,Validation accuracy (MRAE): 0.24406
Epoch: 27:	Training loss (MRSE): 0.580568	,Validation loss (MRSE): 0.66432	,Training loss (MSE): 7.28601e+13	,Validation loss (MSE): 2.35619e+13	,Training accuracy (MAE): -2.59621e+06	,Validation accuracy (MAE): -2.38834e+06	,Training accuracy (MRAE): 0.332101	,Validation accuracy (MRAE): 0.237961
Epoch: 28:	Training loss (MRSE): 0.57467	,Validation loss (MRSE): 0.659335	,Training loss (MSE): 7.61036e+13	,Validation loss (MSE): 2.64503e+13	,Training accuracy (MAE): -2.51156e+06	,Validation accuracy (MAE): -2.47474e+06	,Training accuracy (MRAE): 0.34171	,Validation accuracy (MRAE): 0.24066
Epoch: 29:	Training loss (MRSE): 0.578174	,Validation loss (MRSE): 0.665458	,Training loss (MSE): 4.61204e+13	,Validation loss (MSE): 2.45025e+13	,Training accuracy (MAE): -2.25073e+06	,Validation accuracy (MAE): -2.44672e+06	,Training accuracy (MRAE): 0.335323	,Validation accuracy (MRAE): 0.235839
Epoch: 30:	Training loss (MRSE): 0.573217	,Validation loss (MRSE): 0.66126	,Training loss (MSE): 5.49632e+13	,Validation loss (MSE): 2.70336e+13	,Training accuracy (MAE): -2.26643e+06	,Validation accuracy (MAE): -2.52063e+06	,Training accuracy (MRAE): 0.343463	,Validation accuracy (MRAE): 0.237962
Epoch: 31:	Training loss (MRSE): 0.576081	,Validation loss (MRSE): 0.66635	,Training loss (MSE): 3.50447e+13	,Validation loss (MSE): 2.55275e+13	,Training accuracy (MAE): -2.06488e+06	,Validation accuracy (MAE): -2.50606e+06	,Training accuracy (MRAE): 0.33818	,Validation accuracy (MRAE): 0.233951
Epoch: 32:	Training loss (MRSE): 0.571547	,Validation loss (MRSE): 0.662459	,Training loss (MSE): 4.63352e+13	,Validation loss (MSE): 2.79665e+13	,Training accuracy (MAE): -2.13886e+06	,Validation accuracy (MAE): -2.5741e+06	,Training accuracy (MRAE): 0.345677	,Validation accuracy (MRAE): 0.235848
Epoch: 33:	Training loss (MRSE): 0.574033	,Validation loss (MRSE): 0.667069	,Training loss (MSE): 3.19672e+13	,Validation loss (MSE): 2.66302e+13	,Training accuracy (MAE): -1.98923e+06	,Validation accuracy (MAE): -2.5653e+06	,Training accuracy (MRAE): 0.341006	,Validation accuracy (MRAE): 0.232271
Epoch: 34:	Training loss (MRSE): 0.569524	,Validation loss (MRSE): 0.663095	,Training loss (MSE): 4.53195e+13	,Validation loss (MSE): 2.91407e+13	,Training accuracy (MAE): -2.09871e+06	,Validation accuracy (MAE): -2.63019e+06	,Training accuracy (MRAE): 0.346965	,Validation accuracy (MRAE): 0.234226
Epoch: 35:	Training loss (MRSE): 0.57211	,Validation loss (MRSE): 0.667663	,Training loss (MSE): 3.46328e+13	,Validation loss (MSE): 2.77031e+13	,Training accuracy (MAE): -2.00209e+06	,Validation accuracy (MAE): -2.61992e+06	,Training accuracy (MRAE): 0.343545	,Validation accuracy (MRAE): 0.230801
Epoch: 36:	Training loss (MRSE): 0.567796	,Validation loss (MRSE): 0.663269	,Training loss (MSE): 5.14803e+13	,Validation loss (MSE): 3.03901e+13	,Training accuracy (MAE): -2.1525e+06	,Validation accuracy (MAE): -2.68283e+06	,Training accuracy (MRAE): 0.348031	,Validation accuracy (MRAE): 0.233061
Epoch: 37:	Training loss (MRSE): 0.571353	,Validation loss (MRSE): 0.668212	,Training loss (MSE): 4.29772e+13	,Validation loss (MSE): 2.86065e+13	,Training accuracy (MAE): -2.11312e+06	,Validation accuracy (MAE): -2.66651e+06	,Training accuracy (MRAE): 0.343651	,Validation accuracy (MRAE): 0.229515
Epoch: 38:	Training loss (MRSE): 0.567027	,Validation loss (MRSE): 0.663114	,Training loss (MSE): 6.99933e+13	,Validation loss (MSE): 3.15721e+13	,Training accuracy (MAE): -2.35305e+06	,Validation accuracy (MAE): -2.7305e+06	,Training accuracy (MRAE): 0.348255	,Validation accuracy (MRAE): 0.23225
Epoch: 39:	Training loss (MRSE): 0.571061	,Validation loss (MRSE): 0.668941	,Training loss (MSE): 5.98851e+13	,Validation loss (MSE): 2.91688e+13	,Training accuracy (MAE): -2.32184e+06	,Validation accuracy (MAE): -2.70383e+06	,Training accuracy (MRAE): 0.34338	,Validation accuracy (MRAE): 0.228265
Epoch: 40:	Training loss (MRSE): 0.565467	,Validation loss (MRSE): 0.662655	,Training loss (MSE): 1.01494e+14	,Validation loss (MSE): 3.25141e+13	,Training accuracy (MAE): -2.62942e+06	,Validation accuracy (MAE): -2.77007e+06	,Training accuracy (MRAE): 0.349588	,Validation accuracy (MRAE): 0.231781
Epoch: 41:	Training loss (MRSE): 0.570523	,Validation loss (MRSE): 0.669758	,Training loss (MSE): 9.81723e+13	,Validation loss (MSE): 2.92912e+13	,Training accuracy (MAE): -2.68141e+06	,Validation accuracy (MAE): -2.72837e+06	,Training accuracy (MRAE): 0.343478	,Validation accuracy (MRAE): 0.227153
Epoch: 42:	Training loss (MRSE): 0.563336	,Validation loss (MRSE): 0.66157	,Training loss (MSE): 1.60362e+14	,Validation loss (MSE): 3.32178e+13	,Training accuracy (MAE): -3.04899e+06	,Validation accuracy (MAE): -2.80052e+06	,Training accuracy (MRAE): 0.351488	,Validation accuracy (MRAE): 0.231889
Epoch: 43:	Training loss (MRSE): 0.570298	,Validation loss (MRSE): 0.670659	,Training loss (MSE): 1.70973e+14	,Validation loss (MSE): 2.89764e+13	,Training accuracy (MAE): -3.1904e+06	,Validation accuracy (MAE): -2.73998e+06	,Training accuracy (MRAE): 0.343516	,Validation accuracy (MRAE): 0.226153
Epoch: 44:	Training loss (MRSE): 0.560997	,Validation loss (MRSE): 0.659951	,Training loss (MSE): 2.65525e+14	,Validation loss (MSE): 3.35111e+13	,Training accuracy (MAE): -3.62761e+06	,Validation accuracy (MAE): -2.81887e+06	,Training accuracy (MRAE): 0.35343	,Validation accuracy (MRAE): 0.232514
Epoch: 45:	Training loss (MRSE): 0.570968	,Validation loss (MRSE): 0.671863	,Training loss (MSE): 3.06584e+14	,Validation loss (MSE): 2.83147e+13	,Training accuracy (MAE): -3.89476e+06	,Validation accuracy (MAE): -2.74027e+06	,Training accuracy (MRAE): 0.34296	,Validation accuracy (MRAE): 0.225112
Epoch: 46:	Training loss (MRSE): 0.558838	,Validation loss (MRSE): 0.657819	,Training loss (MSE): 4.55165e+14	,Validation loss (MSE): 3.34979e+13	,Training accuracy (MAE): -4.40856e+06	,Validation accuracy (MAE): -2.82775e+06	,Training accuracy (MRAE): 0.355072	,Validation accuracy (MRAE): 0.23367
Epoch: 47:	Training loss (MRSE): 0.572871	,Validation loss (MRSE): 0.673672	,Training loss (MSE): 5.48429e+14	,Validation loss (MSE): 2.76503e+13	,Training accuracy (MAE): -4.84357e+06	,Validation accuracy (MAE): -2.74103e+06	,Training accuracy (MRAE): 0.340677	,Validation accuracy (MRAE): 0.2238
Epoch: 48:	Training loss (MRSE): 0.556942	,Validation loss (MRSE): 0.655398	,Training loss (MSE): 7.17494e+14	,Validation loss (MSE): 3.37067e+13	,Training accuracy (MAE): -5.24637e+06	,Validation accuracy (MAE): -2.84193e+06	,Training accuracy (MRAE): 0.356419	,Validation accuracy (MRAE): 0.23518
Epoch: 49:	Training loss (MRSE): 0.575158	,Validation loss (MRSE): 0.675515	,Training loss (MSE): 8.0476e+14	,Validation loss (MSE): 2.74759e+13	,Training accuracy (MAE): -5.64771e+06	,Validation accuracy (MAE): -2.75912e+06	,Training accuracy (MRAE): 0.338159	,Validation accuracy (MRAE): 0.222415
Epoch: 50:	Training loss (MRSE): 0.556023	,Validation loss (MRSE): 0.653903	,Training loss (MSE): 7.9102e+14	,Validation loss (MSE): 3.43675e+13	,Training accuracy (MAE): -5.46445e+06	,Validation accuracy (MAE): -2.87226e+06	,Training accuracy (MRAE): 0.355854	,Validation accuracy (MRAE): 0.236049
Epoch: 51:	Training loss (MRSE): 0.575268	,Validation loss (MRSE): 0.675233	,Training loss (MSE): 7.44067e+14	,Validation loss (MSE): 2.81788e+13	,Training accuracy (MAE): -5.47453e+06	,Validation accuracy (MAE): -2.80215e+06	,Training accuracy (MRAE): 0.338441	,Validation accuracy (MRAE): 0.222054
Epoch: 52:	Training loss (MRSE): 0.556692	,Validation loss (MRSE): 0.654517	,Training loss (MSE): 5.26056e+14	,Validation loss (MSE): 3.48907e+13	,Training accuracy (MAE): -4.61683e+06	,Validation accuracy (MAE): -2.90733e+06	,Training accuracy (MRAE): 0.355648	,Validation accuracy (MRAE): 0.235234
Epoch: 53:	Training loss (MRSE): 0.572071	,Validation loss (MRSE): 0.672029	,Training loss (MSE): 4.14084e+14	,Validation loss (MSE): 2.97266e+13	,Training accuracy (MAE): -4.32025e+06	,Validation accuracy (MAE): -2.85865e+06	,Training accuracy (MRAE): 0.342323	,Validation accuracy (MRAE): 0.223343
Epoch: 54:	Training loss (MRSE): 0.55778	,Validation loss (MRSE): 0.6562	,Training loss (MSE): 2.50408e+14	,Validation loss (MSE): 3.50226e+13	,Training accuracy (MAE): -3.43219e+06	,Validation accuracy (MAE): -2.93586e+06	,Training accuracy (MRAE): 0.356149	,Validation accuracy (MRAE): 0.233563
Epoch: 55:	Training loss (MRSE): 0.568078	,Validation loss (MRSE): 0.668218	,Training loss (MSE): 1.81691e+14	,Validation loss (MSE): 3.1443e+13	,Training accuracy (MAE): -3.14431e+06	,Validation accuracy (MAE): -2.90847e+06	,Training accuracy (MRAE): 0.34711	,Validation accuracy (MRAE): 0.225229
Epoch: 56:	Training loss (MRSE): 0.558278	,Validation loss (MRSE): 0.657388	,Training loss (MSE): 1.11735e+14	,Validation loss (MSE): 3.51724e+13	,Training accuracy (MAE): -2.56449e+06	,Validation accuracy (MAE): -2.95979e+06	,Training accuracy (MRAE): 0.356644	,Validation accuracy (MRAE): 0.23236
Epoch: 57:	Training loss (MRSE): 0.56498	,Validation loss (MRSE): 0.665308	,Training loss (MSE): 7.96245e+13	,Validation loss (MSE): 3.2833e+13	,Training accuracy (MAE): -2.36116e+06	,Validation accuracy (MAE): -2.94594e+06	,Training accuracy (MRAE): 0.350123	,Validation accuracy (MRAE): 0.226789
Epoch: 58:	Training loss (MRSE): 0.558398	,Validation loss (MRSE): 0.657957	,Training loss (MSE): 5.55756e+13	,Validation loss (MSE): 3.54148e+13	,Training accuracy (MAE): -2.05957e+06	,Validation accuracy (MAE): -2.98054e+06	,Training accuracy (MRAE): 0.356386	,Validation accuracy (MRAE): 0.23172
Epoch: 59:	Training loss (MRSE): 0.562825	,Validation loss (MRSE): 0.663427	,Training loss (MSE): 3.85533e+13	,Validation loss (MSE): 3.38414e+13	,Training accuracy (MAE): -1.89611e+06	,Validation accuracy (MAE): -2.97418e+06	,Training accuracy (MRAE): 0.351484	,Validation accuracy (MRAE): 0.22783
Epoch: 60:	Training loss (MRSE): 0.557836	,Validation loss (MRSE): 0.658255	,Training loss (MSE): 3.28472e+13	,Validation loss (MSE): 3.56706e+13	,Training accuracy (MAE): -1.76941e+06	,Validation accuracy (MAE): -2.99849e+06	,Training accuracy (MRAE): 0.356763	,Validation accuracy (MRAE): 0.231358
Epoch: 61:	Training loss (MRSE): 0.560779	,Validation loss (MRSE): 0.662383	,Training loss (MSE): 2.32984e+13	,Validation loss (MSE): 3.45116e+13	,Training accuracy (MAE): -1.63482e+06	,Validation accuracy (MAE): -2.99515e+06	,Training accuracy (MRAE): 0.353396	,Validation accuracy (MRAE): 0.228415
Epoch: 62:	Training loss (MRSE): 0.556602	,Validation loss (MRSE): 0.658357	,Training loss (MSE): 2.19707e+13	,Validation loss (MSE): 3.59284e+13	,Training accuracy (MAE): -1.57275e+06	,Validation accuracy (MAE): -3.0135e+06	,Training accuracy (MRAE): 0.358092	,Validation accuracy (MRAE): 0.231212
Epoch: 63:	Training loss (MRSE): 0.558888	,Validation loss (MRSE): 0.661709	,Training loss (MSE): 1.78048e+13	,Validation loss (MSE): 3.50102e+13	,Training accuracy (MAE): -1.50199e+06	,Validation accuracy (MAE): -3.01161e+06	,Training accuracy (MRAE): 0.355469	,Validation accuracy (MRAE): 0.228822
Epoch: 64:	Training loss (MRSE): 0.555145	,Validation loss (MRSE): 0.658219	,Training loss (MSE): 1.71277e+13	,Validation loss (MSE): 3.62369e+13	,Training accuracy (MAE): -1.45595e+06	,Validation accuracy (MAE): -3.02693e+06	,Training accuracy (MRAE): 0.359747	,Validation accuracy (MRAE): 0.231289
Epoch: 65:	Training loss (MRSE): 0.557192	,Validation loss (MRSE): 0.66122	,Training loss (MSE): 1.63972e+13	,Validation loss (MSE): 3.54248e+13	,Training accuracy (MAE): -1.44718e+06	,Validation accuracy (MAE): -3.02543e+06	,Training accuracy (MRAE): 0.35749	,Validation accuracy (MRAE): 0.229145
Epoch: 66:	Training loss (MRSE): 0.553611	,Validation loss (MRSE): 0.657908	,Training loss (MSE): 1.56029e+13	,Validation loss (MSE): 3.65786e+13	,Training accuracy (MAE): -1.40128e+06	,Validation accuracy (MAE): -3.03887e+06	,Training accuracy (MRAE): 0.361544	,Validation accuracy (MRAE): 0.231526
Epoch: 67:	Training loss (MRSE): 0.555697	,Validation loss (MRSE): 0.660862	,Training loss (MSE): 1.7467e+13	,Validation loss (MSE): 3.577e+13	,Training accuracy (MAE): -1.44801e+06	,Validation accuracy (MAE): -3.03684e+06	,Training accuracy (MRAE): 0.359353	,Validation accuracy (MRAE): 0.229409
Epoch: 68:	Training loss (MRSE): 0.552059	,Validation loss (MRSE): 0.657485	,Training loss (MSE): 1.64247e+13	,Validation loss (MSE): 3.69325e+13	,Training accuracy (MAE): -1.39804e+06	,Validation accuracy (MAE): -3.04927e+06	,Training accuracy (MRAE): 0.363397	,Validation accuracy (MRAE): 0.231873
Epoch: 69:	Training loss (MRSE): 0.554391	,Validation loss (MRSE): 0.660642	,Training loss (MSE): 2.09099e+13	,Validation loss (MSE): 3.60456e+13	,Training accuracy (MAE): -1.49742e+06	,Validation accuracy (MAE): -3.04611e+06	,Training accuracy (MRAE): 0.361013	,Validation accuracy (MRAE): 0.229596
Epoch: 70:	Training loss (MRSE): 0.550498	,Validation loss (MRSE): 0.656984	,Training loss (MSE): 1.97428e+13	,Validation loss (MSE): 3.72922e+13	,Training accuracy (MAE): -1.44493e+06	,Validation accuracy (MAE): -3.05831e+06	,Training accuracy (MRAE): 0.365296	,Validation accuracy (MRAE): 0.232296
Epoch: 71:	Training loss (MRSE): 0.553287	,Validation loss (MRSE): 0.660578	,Training loss (MSE): 2.74296e+13	,Validation loss (MSE): 3.62549e+13	,Training accuracy (MAE): -1.59597e+06	,Validation accuracy (MAE): -3.05368e+06	,Training accuracy (MRAE): 0.362191	,Validation accuracy (MRAE): 0.229683
Epoch: 72:	Training loss (MRSE): 0.548925	,Validation loss (MRSE): 0.656408	,Training loss (MSE): 2.6563e+13	,Validation loss (MSE): 3.76604e+13	,Training accuracy (MAE): -1.54604e+06	,Validation accuracy (MAE): -3.06626e+06	,Training accuracy (MRAE): 0.367252	,Validation accuracy (MRAE): 0.232789
Epoch: 73:	Training loss (MRSE): 0.552407	,Validation loss (MRSE): 0.660684	,Training loss (MSE): 3.878e+13	,Validation loss (MSE): 3.63932e+13	,Training accuracy (MAE): -1.75114e+06	,Validation accuracy (MAE): -3.05978e+06	,Training accuracy (MRAE): 0.36307	,Validation accuracy (MRAE): 0.229648
Epoch: 74:	Training loss (MRSE): 0.547332	,Validation loss (MRSE): 0.655719	,Training loss (MSE): 3.9012e+13	,Validation loss (MSE): 3.80456e+13	,Training accuracy (MAE): -1.71041e+06	,Validation accuracy (MAE): -3.07344e+06	,Training accuracy (MRAE): 0.369302	,Validation accuracy (MRAE): 0.233375
Epoch: 75:	Training loss (MRSE): 0.551801	,Validation loss (MRSE): 0.660959	,Training loss (MSE): 5.78135e+13	,Validation loss (MSE): 3.64545e+13	,Training accuracy (MAE): -1.97246e+06	,Validation accuracy (MAE): -3.06452e+06	,Training accuracy (MRAE): 0.363654	,Validation accuracy (MRAE): 0.229491
Epoch: 76:	Training loss (MRSE): 0.545732	,Validation loss (MRSE): 0.654881	,Training loss (MSE): 6.05126e+13	,Validation loss (MSE): 3.84607e+13	,Training accuracy (MAE): -1.94687e+06	,Validation accuracy (MAE): -3.08016e+06	,Training accuracy (MRAE): 0.371478	,Validation accuracy (MRAE): 0.234082
Epoch: 77:	Training loss (MRSE): 0.551502	,Validation loss (MRSE): 0.661405	,Training loss (MSE): 8.80175e+13	,Validation loss (MSE): 3.64421e+13	,Training accuracy (MAE): -2.26903e+06	,Validation accuracy (MAE): -3.0683e+06	,Training accuracy (MRAE): 0.363612	,Validation accuracy (MRAE): 0.229202
Epoch: 78:	Training loss (MRSE): 0.544129	,Validation loss (MRSE): 0.653894	,Training loss (MSE): 9.44535e+13	,Validation loss (MSE): 3.88954e+13	,Training accuracy (MAE): -2.24949e+06	,Validation accuracy (MAE): -3.08635e+06	,Training accuracy (MRAE): 0.373832	,Validation accuracy (MRAE): 0.23491
Epoch: 79:	Training loss (MRSE): 0.551464	,Validation loss (MRSE): 0.66199	,Training loss (MSE): 1.31478e+14	,Validation loss (MSE): 3.63685e+13	,Training accuracy (MAE): -2.62337e+06	,Validation accuracy (MAE): -3.07134e+06	,Training accuracy (MRAE): 0.363003	,Validation accuracy (MRAE): 0.228798
Epoch: 80:	Training loss (MRSE): 0.54256	,Validation loss (MRSE): 0.652844	,Training loss (MSE): 1.40331e+14	,Validation loss (MSE): 3.93501e+13	,Training accuracy (MAE): -2.58643e+06	,Validation accuracy (MAE): -3.09274e+06	,Training accuracy (MRAE): 0.376098	,Validation accuracy (MRAE): 0.235786
Epoch: 81:	Training loss (MRSE): 0.551545	,Validation loss (MRSE): 0.662624	,Training loss (MSE): 1.82834e+14	,Validation loss (MSE): 3.63027e+13	,Training accuracy (MAE): -2.97083e+06	,Validation accuracy (MAE): -3.07499e+06	,Training accuracy (MRAE): 0.362385	,Validation accuracy (MRAE): 0.228331
Epoch: 82:	Training loss (MRSE): 0.541154	,Validation loss (MRSE): 0.651929	,Training loss (MSE): 1.86134e+14	,Validation loss (MSE): 3.97889e+13	,Training accuracy (MAE): -2.8832e+06	,Validation accuracy (MAE): -3.0996e+06	,Training accuracy (MRAE): 0.377445	,Validation accuracy (MRAE): 0.236553
Epoch: 83:	Training loss (MRSE): 0.551477	,Validation loss (MRSE): 0.663099	,Training loss (MSE): 2.22722e+14	,Validation loss (MSE): 3.63458e+13	,Training accuracy (MAE): -3.20661e+06	,Validation accuracy (MAE): -3.08054e+06	,Training accuracy (MRAE): 0.362158	,Validation accuracy (MRAE): 0.227939
