Epoch: 0:	Training loss (MRSE): 0.844606	,Validation loss (MRSE): 0.689537	,Training loss (MSE): 2.05332e+17	,Validation loss (MSE): 1.54106e+17	,Training accuracy (MAE): -6.74895e+07	,Validation accuracy (MAE): -1.02271e+08	,Training accuracy (MRAE): 0.0986551	,Validation accuracy (MRAE): 0.212741
Epoch: 18:	Training loss (MRSE): 0.827142	,Validation loss (MRSE): 0.742044	,Training loss (MSE): 1.29572e+15	,Validation loss (MSE): 2.38679e+17	,Training accuracy (MAE): -1.38713e+07	,Validation accuracy (MAE): -1.16611e+08	,Training accuracy (MRAE): 0.124331	,Validation accuracy (MRAE): 0.179722
Epoch: 19:	Training loss (MRSE): 0.824334	,Validation loss (MRSE): 0.749448	,Training loss (MSE): 9.64404e+14	,Validation loss (MSE): 2.39648e+17	,Training accuracy (MAE): -1.21435e+07	,Validation accuracy (MAE): -1.169e+08	,Training accuracy (MRAE): 0.125158	,Validation accuracy (MRAE): 0.17048
Epoch: 20:	Training loss (MRSE): 0.822896	,Validation loss (MRSE): 0.756657	,Training loss (MSE): 7.29916e+14	,Validation loss (MSE): 2.40481e+17	,Training accuracy (MAE): -1.08115e+07	,Validation accuracy (MAE): -1.17167e+08	,Training accuracy (MRAE): 0.125454	,Validation accuracy (MRAE): 0.162222
Epoch: 21:	Training loss (MRSE): 0.82225	,Validation loss (MRSE): 0.757496	,Training loss (MSE): 5.07141e+14	,Validation loss (MSE): 2.40994e+17	,Training accuracy (MAE): -9.51212e+06	,Validation accuracy (MAE): -1.17323e+08	,Training accuracy (MRAE): 0.123839	,Validation accuracy (MRAE): 0.161126
Epoch: 22:	Training loss (MRSE): 0.820869	,Validation loss (MRSE): 0.755741	,Training loss (MSE): 3.43559e+14	,Validation loss (MSE): 2.41151e+17	,Training accuracy (MAE): -8.50998e+06	,Validation accuracy (MAE): -1.17368e+08	,Training accuracy (MRAE): 0.124239	,Validation accuracy (MRAE): 0.162991
Epoch: 23:	Training loss (MRSE): 0.818052	,Validation loss (MRSE): 0.753839	,Training loss (MSE): 3.97518e+14	,Validation loss (MSE): 2.41327e+17	,Training accuracy (MAE): -8.46368e+06	,Validation accuracy (MAE): -1.17425e+08	,Training accuracy (MRAE): 0.125189	,Validation accuracy (MRAE): 0.164853
Epoch: 24:	Training loss (MRSE): 0.817324	,Validation loss (MRSE): 0.750886	,Training loss (MSE): 1.99236e+14	,Validation loss (MSE): 2.41292e+17	,Training accuracy (MAE): -7.21863e+06	,Validation accuracy (MAE): -1.17421e+08	,Training accuracy (MRAE): 0.125045	,Validation accuracy (MRAE): 0.168271
Epoch: 25:	Training loss (MRSE): 0.816882	,Validation loss (MRSE): 0.748138	,Training loss (MSE): 1.2474e+14	,Validation loss (MSE): 2.41336e+17	,Training accuracy (MAE): -6.44295e+06	,Validation accuracy (MAE): -1.17405e+08	,Training accuracy (MRAE): 0.124351	,Validation accuracy (MRAE): 0.171007
Epoch: 26:	Training loss (MRSE): 0.816452	,Validation loss (MRSE): 0.745476	,Training loss (MSE): 8.72958e+13	,Validation loss (MSE): 2.41417e+17	,Training accuracy (MAE): -5.84669e+06	,Validation accuracy (MAE): -1.1737e+08	,Training accuracy (MRAE): 0.123857	,Validation accuracy (MRAE): 0.173117
Epoch: 27:	Training loss (MRSE): 0.815606	,Validation loss (MRSE): 0.743041	,Training loss (MSE): 8.50675e+13	,Validation loss (MSE): 2.41524e+17	,Training accuracy (MAE): -5.70187e+06	,Validation accuracy (MAE): -1.17309e+08	,Training accuracy (MRAE): 0.123937	,Validation accuracy (MRAE): 0.174471
Epoch: 28:	Training loss (MRSE): 0.814333	,Validation loss (MRSE): 0.740601	,Training loss (MSE): 7.74814e+13	,Validation loss (MSE): 2.41553e+17	,Training accuracy (MAE): -5.48642e+06	,Validation accuracy (MAE): -1.17217e+08	,Training accuracy (MRAE): 0.124713	,Validation accuracy (MRAE): 0.176187
Epoch: 29:	Training loss (MRSE): 0.813667	,Validation loss (MRSE): 0.739724	,Training loss (MSE): 7.22265e+13	,Validation loss (MSE): 2.41547e+17	,Training accuracy (MAE): -5.31928e+06	,Validation accuracy (MAE): -1.17137e+08	,Training accuracy (MRAE): 0.125006	,Validation accuracy (MRAE): 0.1777
Epoch: 30:	Training loss (MRSE): 0.813441	,Validation loss (MRSE): 0.739288	,Training loss (MSE): 6.97091e+13	,Validation loss (MSE): 2.41527e+17	,Training accuracy (MAE): -5.21743e+06	,Validation accuracy (MAE): -1.17067e+08	,Training accuracy (MRAE): 0.125204	,Validation accuracy (MRAE): 0.180346
Epoch: 31:	Training loss (MRSE): 0.813344	,Validation loss (MRSE): 0.740762	,Training loss (MSE): 6.91126e+13	,Validation loss (MSE): 2.41496e+17	,Training accuracy (MAE): -5.16735e+06	,Validation accuracy (MAE): -1.16997e+08	,Training accuracy (MRAE): 0.125425	,Validation accuracy (MRAE): 0.182295
Epoch: 32:	Training loss (MRSE): 0.812916	,Validation loss (MRSE): 0.74041	,Training loss (MSE): 7.02096e+13	,Validation loss (MSE): 2.41452e+17	,Training accuracy (MAE): -5.1423e+06	,Validation accuracy (MAE): -1.16938e+08	,Training accuracy (MRAE): 0.126108	,Validation accuracy (MRAE): 0.184151
Epoch: 33:	Training loss (MRSE): 0.811656	,Validation loss (MRSE): 0.740317	,Training loss (MSE): 7.20803e+13	,Validation loss (MSE): 2.41392e+17	,Training accuracy (MAE): -5.12201e+06	,Validation accuracy (MAE): -1.16892e+08	,Training accuracy (MRAE): 0.127757	,Validation accuracy (MRAE): 0.185359
Epoch: 34:	Training loss (MRSE): 0.809701	,Validation loss (MRSE): 0.740637	,Training loss (MSE): 7.12328e+13	,Validation loss (MSE): 2.41313e+17	,Training accuracy (MAE): -5.05922e+06	,Validation accuracy (MAE): -1.16874e+08	,Training accuracy (MRAE): 0.130261	,Validation accuracy (MRAE): 0.18346
Epoch: 35:	Training loss (MRSE): 0.807428	,Validation loss (MRSE): 0.740795	,Training loss (MSE): 6.57456e+13	,Validation loss (MSE): 2.41223e+17	,Training accuracy (MAE): -4.92956e+06	,Validation accuracy (MAE): -1.16855e+08	,Training accuracy (MRAE): 0.133216	,Validation accuracy (MRAE): 0.182571
Epoch: 36:	Training loss (MRSE): 0.804592	,Validation loss (MRSE): 0.740893	,Training loss (MSE): 5.91203e+13	,Validation loss (MSE): 2.41136e+17	,Training accuracy (MAE): -4.76894e+06	,Validation accuracy (MAE): -1.16833e+08	,Training accuracy (MRAE): 0.136491	,Validation accuracy (MRAE): 0.182932
Epoch: 37:	Training loss (MRSE): 0.799367	,Validation loss (MRSE): 0.739667	,Training loss (MSE): 5.35834e+13	,Validation loss (MSE): 2.41059e+17	,Training accuracy (MAE): -4.60583e+06	,Validation accuracy (MAE): -1.16789e+08	,Training accuracy (MRAE): 0.141819	,Validation accuracy (MRAE): 0.191035
Epoch: 38:	Training loss (MRSE): 0.796723	,Validation loss (MRSE): 0.739409	,Training loss (MSE): 5.00705e+13	,Validation loss (MSE): 2.40987e+17	,Training accuracy (MAE): -4.48334e+06	,Validation accuracy (MAE): -1.16761e+08	,Training accuracy (MRAE): 0.145124	,Validation accuracy (MRAE): 0.191699
Epoch: 39:	Training loss (MRSE): 0.794529	,Validation loss (MRSE): 0.738818	,Training loss (MSE): 4.73644e+13	,Validation loss (MSE): 2.40909e+17	,Training accuracy (MAE): -4.38445e+06	,Validation accuracy (MAE): -1.16727e+08	,Training accuracy (MRAE): 0.146942	,Validation accuracy (MRAE): 0.191477
Epoch: 40:	Training loss (MRSE): 0.791368	,Validation loss (MRSE): 0.736002	,Training loss (MSE): 4.47962e+13	,Validation loss (MSE): 2.40813e+17	,Training accuracy (MAE): -4.28684e+06	,Validation accuracy (MAE): -1.16644e+08	,Training accuracy (MRAE): 0.149581	,Validation accuracy (MRAE): 0.19647
Epoch: 41:	Training loss (MRSE): 0.788727	,Validation loss (MRSE): 0.732648	,Training loss (MSE): 4.27798e+13	,Validation loss (MSE): 2.40684e+17	,Training accuracy (MAE): -4.19727e+06	,Validation accuracy (MAE): -1.16589e+08	,Training accuracy (MRAE): 0.152422	,Validation accuracy (MRAE): 0.19555
Epoch: 42:	Training loss (MRSE): 0.786487	,Validation loss (MRSE): 0.729265	,Training loss (MSE): 4.10987e+13	,Validation loss (MSE): 2.40489e+17	,Training accuracy (MAE): -4.11731e+06	,Validation accuracy (MAE): -1.16498e+08	,Training accuracy (MRAE): 0.152613	,Validation accuracy (MRAE): 0.197812
Epoch: 43:	Training loss (MRSE): 0.784156	,Validation loss (MRSE): 0.726653	,Training loss (MSE): 3.94211e+13	,Validation loss (MSE): 2.40189e+17	,Training accuracy (MAE): -4.02921e+06	,Validation accuracy (MAE): -1.16388e+08	,Training accuracy (MRAE): 0.154032	,Validation accuracy (MRAE): 0.200445
Epoch: 44:	Training loss (MRSE): 0.782133	,Validation loss (MRSE): 0.72468	,Training loss (MSE): 3.79619e+13	,Validation loss (MSE): 2.39802e+17	,Training accuracy (MAE): -3.95279e+06	,Validation accuracy (MAE): -1.16267e+08	,Training accuracy (MRAE): 0.156269	,Validation accuracy (MRAE): 0.202728
Epoch: 45:	Training loss (MRSE): 0.780733	,Validation loss (MRSE): 0.722902	,Training loss (MSE): 3.68436e+13	,Validation loss (MSE): 2.39497e+17	,Training accuracy (MAE): -3.89487e+06	,Validation accuracy (MAE): -1.16159e+08	,Training accuracy (MRAE): 0.157848	,Validation accuracy (MRAE): 0.20654
Epoch: 46:	Training loss (MRSE): 0.779533	,Validation loss (MRSE): 0.721552	,Training loss (MSE): 3.59784e+13	,Validation loss (MSE): 2.39354e+17	,Training accuracy (MAE): -3.84928e+06	,Validation accuracy (MAE): -1.16106e+08	,Training accuracy (MRAE): 0.158816	,Validation accuracy (MRAE): 0.208966
Epoch: 47:	Training loss (MRSE): 0.777524	,Validation loss (MRSE): 0.720342	,Training loss (MSE): 3.50168e+13	,Validation loss (MSE): 2.39279e+17	,Training accuracy (MAE): -3.79579e+06	,Validation accuracy (MAE): -1.16084e+08	,Training accuracy (MRAE): 0.161183	,Validation accuracy (MRAE): 0.209704
Epoch: 48:	Training loss (MRSE): 0.775244	,Validation loss (MRSE): 0.718911	,Training loss (MSE): 3.40561e+13	,Validation loss (MSE): 2.39252e+17	,Training accuracy (MAE): -3.74036e+06	,Validation accuracy (MAE): -1.16069e+08	,Training accuracy (MRAE): 0.163961	,Validation accuracy (MRAE): 0.211325
Epoch: 49:	Training loss (MRSE): 0.77244	,Validation loss (MRSE): 0.716242	,Training loss (MSE): 3.29958e+13	,Validation loss (MSE): 2.39254e+17	,Training accuracy (MAE): -3.68336e+06	,Validation accuracy (MAE): -1.16051e+08	,Training accuracy (MRAE): 0.167138	,Validation accuracy (MRAE): 0.213979
Epoch: 50:	Training loss (MRSE): 0.769198	,Validation loss (MRSE): 0.712807	,Training loss (MSE): 3.18835e+13	,Validation loss (MSE): 2.39281e+17	,Training accuracy (MAE): -3.63145e+06	,Validation accuracy (MAE): -1.16034e+08	,Training accuracy (MRAE): 0.16978	,Validation accuracy (MRAE): 0.216893
Epoch: 51:	Training loss (MRSE): 0.765324	,Validation loss (MRSE): 0.71036	,Training loss (MSE): 3.07998e+13	,Validation loss (MSE): 2.39329e+17	,Training accuracy (MAE): -3.5847e+06	,Validation accuracy (MAE): -1.1603e+08	,Training accuracy (MRAE): 0.173097	,Validation accuracy (MRAE): 0.218301
Epoch: 52:	Training loss (MRSE): 0.761559	,Validation loss (MRSE): 0.708455	,Training loss (MSE): 2.9658e+13	,Validation loss (MSE): 2.39391e+17	,Training accuracy (MAE): -3.52271e+06	,Validation accuracy (MAE): -1.16024e+08	,Training accuracy (MRAE): 0.17652	,Validation accuracy (MRAE): 0.218632
Epoch: 53:	Training loss (MRSE): 0.757338	,Validation loss (MRSE): 0.705225	,Training loss (MSE): 2.83206e+13	,Validation loss (MSE): 2.39456e+17	,Training accuracy (MAE): -3.44666e+06	,Validation accuracy (MAE): -1.15998e+08	,Training accuracy (MRAE): 0.180247	,Validation accuracy (MRAE): 0.219223
Epoch: 54:	Training loss (MRSE): 0.751913	,Validation loss (MRSE): 0.703015	,Training loss (MSE): 2.66439e+13	,Validation loss (MSE): 2.39512e+17	,Training accuracy (MAE): -3.3478e+06	,Validation accuracy (MAE): -1.15973e+08	,Training accuracy (MRAE): 0.185063	,Validation accuracy (MRAE): 0.218605
Epoch: 55:	Training loss (MRSE): 0.74745	,Validation loss (MRSE): 0.703051	,Training loss (MSE): 2.51173e+13	,Validation loss (MSE): 2.39549e+17	,Training accuracy (MAE): -3.24969e+06	,Validation accuracy (MAE): -1.15966e+08	,Training accuracy (MRAE): 0.189349	,Validation accuracy (MRAE): 0.217285
Epoch: 56:	Training loss (MRSE): 0.744847	,Validation loss (MRSE): 0.704582	,Training loss (MSE): 2.40683e+13	,Validation loss (MSE): 2.39573e+17	,Training accuracy (MAE): -3.17629e+06	,Validation accuracy (MAE): -1.15976e+08	,Training accuracy (MRAE): 0.192002	,Validation accuracy (MRAE): 0.215629
Epoch: 57:	Training loss (MRSE): 0.74286	,Validation loss (MRSE): 0.70679	,Training loss (MSE): 2.32344e+13	,Validation loss (MSE): 2.39593e+17	,Training accuracy (MAE): -3.11582e+06	,Validation accuracy (MAE): -1.15995e+08	,Training accuracy (MRAE): 0.194038	,Validation accuracy (MRAE): 0.214191
Epoch: 58:	Training loss (MRSE): 0.741111	,Validation loss (MRSE): 0.709142	,Training loss (MSE): 2.24896e+13	,Validation loss (MSE): 2.39612e+17	,Training accuracy (MAE): -3.06169e+06	,Validation accuracy (MAE): -1.16021e+08	,Training accuracy (MRAE): 0.195855	,Validation accuracy (MRAE): 0.212968
Epoch: 59:	Training loss (MRSE): 0.739429	,Validation loss (MRSE): 0.710863	,Training loss (MSE): 2.17828e+13	,Validation loss (MSE): 2.39631e+17	,Training accuracy (MAE): -3.01077e+06	,Validation accuracy (MAE): -1.16043e+08	,Training accuracy (MRAE): 0.197701	,Validation accuracy (MRAE): 0.212066
Epoch: 60:	Training loss (MRSE): 0.737831	,Validation loss (MRSE): 0.711908	,Training loss (MSE): 2.10895e+13	,Validation loss (MSE): 2.3965e+17	,Training accuracy (MAE): -2.96335e+06	,Validation accuracy (MAE): -1.16062e+08	,Training accuracy (MRAE): 0.199586	,Validation accuracy (MRAE): 0.211155
Epoch: 61:	Training loss (MRSE): 0.736465	,Validation loss (MRSE): 0.713369	,Training loss (MSE): 2.04065e+13	,Validation loss (MSE): 2.39669e+17	,Training accuracy (MAE): -2.92432e+06	,Validation accuracy (MAE): -1.16093e+08	,Training accuracy (MRAE): 0.201012	,Validation accuracy (MRAE): 0.208955
Epoch: 62:	Training loss (MRSE): 0.735057	,Validation loss (MRSE): 0.714905	,Training loss (MSE): 1.96609e+13	,Validation loss (MSE): 2.39687e+17	,Training accuracy (MAE): -2.88915e+06	,Validation accuracy (MAE): -1.16133e+08	,Training accuracy (MRAE): 0.202039	,Validation accuracy (MRAE): 0.205866
Epoch: 63:	Training loss (MRSE): 0.733359	,Validation loss (MRSE): 0.715264	,Training loss (MSE): 1.88281e+13	,Validation loss (MSE): 2.39704e+17	,Training accuracy (MAE): -2.84592e+06	,Validation accuracy (MAE): -1.16156e+08	,Training accuracy (MRAE): 0.203498	,Validation accuracy (MRAE): 0.202837
Epoch: 64:	Training loss (MRSE): 0.731579	,Validation loss (MRSE): 0.715183	,Training loss (MSE): 1.81837e+13	,Validation loss (MSE): 2.39723e+17	,Training accuracy (MAE): -2.79599e+06	,Validation accuracy (MAE): -1.16161e+08	,Training accuracy (MRAE): 0.205492	,Validation accuracy (MRAE): 0.201284
Epoch: 65:	Training loss (MRSE): 0.730068	,Validation loss (MRSE): 0.715267	,Training loss (MSE): 1.7745e+13	,Validation loss (MSE): 2.39745e+17	,Training accuracy (MAE): -2.74585e+06	,Validation accuracy (MAE): -1.16161e+08	,Training accuracy (MRAE): 0.207359	,Validation accuracy (MRAE): 0.200224
Epoch: 66:	Training loss (MRSE): 0.728795	,Validation loss (MRSE): 0.715532	,Training loss (MSE): 1.74098e+13	,Validation loss (MSE): 2.39768e+17	,Training accuracy (MAE): -2.69625e+06	,Validation accuracy (MAE): -1.1616e+08	,Training accuracy (MRAE): 0.208945	,Validation accuracy (MRAE): 0.199336
Epoch: 67:	Training loss (MRSE): 0.727356	,Validation loss (MRSE): 0.715726	,Training loss (MSE): 1.7102e+13	,Validation loss (MSE): 2.39791e+17	,Training accuracy (MAE): -2.64617e+06	,Validation accuracy (MAE): -1.16159e+08	,Training accuracy (MRAE): 0.210556	,Validation accuracy (MRAE): 0.198606
Epoch: 68:	Training loss (MRSE): 0.725875	,Validation loss (MRSE): 0.715592	,Training loss (MSE): 1.68023e+13	,Validation loss (MSE): 2.39813e+17	,Training accuracy (MAE): -2.60829e+06	,Validation accuracy (MAE): -1.1616e+08	,Training accuracy (MRAE): 0.212159	,Validation accuracy (MRAE): 0.198147
Epoch: 69:	Training loss (MRSE): 0.724474	,Validation loss (MRSE): 0.715349	,Training loss (MSE): 1.64699e+13	,Validation loss (MSE): 2.39834e+17	,Training accuracy (MAE): -2.57034e+06	,Validation accuracy (MAE): -1.16161e+08	,Training accuracy (MRAE): 0.213612	,Validation accuracy (MRAE): 0.197865
Epoch: 70:	Training loss (MRSE): 0.723151	,Validation loss (MRSE): 0.714949	,Training loss (MSE): 1.616e+13	,Validation loss (MSE): 2.39855e+17	,Training accuracy (MAE): -2.53544e+06	,Validation accuracy (MAE): -1.16162e+08	,Training accuracy (MRAE): 0.214898	,Validation accuracy (MRAE): 0.197793
Epoch: 71:	Training loss (MRSE): 0.721916	,Validation loss (MRSE): 0.714367	,Training loss (MSE): 1.58824e+13	,Validation loss (MSE): 2.39877e+17	,Training accuracy (MAE): -2.50455e+06	,Validation accuracy (MAE): -1.16163e+08	,Training accuracy (MRAE): 0.215993	,Validation accuracy (MRAE): 0.197954
Epoch: 72:	Training loss (MRSE): 0.720782	,Validation loss (MRSE): 0.713615	,Training loss (MSE): 1.56475e+13	,Validation loss (MSE): 2.39897e+17	,Training accuracy (MAE): -2.4784e+06	,Validation accuracy (MAE): -1.16164e+08	,Training accuracy (MRAE): 0.216882	,Validation accuracy (MRAE): 0.198342
Epoch: 73:	Training loss (MRSE): 0.719756	,Validation loss (MRSE): 0.712753	,Training loss (MSE): 1.54566e+13	,Validation loss (MSE): 2.39918e+17	,Training accuracy (MAE): -2.45683e+06	,Validation accuracy (MAE): -1.16165e+08	,Training accuracy (MRAE): 0.217583	,Validation accuracy (MRAE): 0.198909
Epoch: 74:	Training loss (MRSE): 0.718828	,Validation loss (MRSE): 0.711889	,Training loss (MSE): 1.53065e+13	,Validation loss (MSE): 2.39941e+17	,Training accuracy (MAE): -2.4387e+06	,Validation accuracy (MAE): -1.16166e+08	,Training accuracy (MRAE): 0.218168	,Validation accuracy (MRAE): 0.199551
Epoch: 75:	Training loss (MRSE): 0.717974	,Validation loss (MRSE): 0.711108	,Training loss (MSE): 1.51908e+13	,Validation loss (MSE): 2.39971e+17	,Training accuracy (MAE): -2.4226e+06	,Validation accuracy (MAE): -1.16168e+08	,Training accuracy (MRAE): 0.218717	,Validation accuracy (MRAE): 0.200162
Epoch: 76:	Training loss (MRSE): 0.717183	,Validation loss (MRSE): 0.710432	,Training loss (MSE): 1.5101e+13	,Validation loss (MSE): 2.40014e+17	,Training accuracy (MAE): -2.40763e+06	,Validation accuracy (MAE): -1.16173e+08	,Training accuracy (MRAE): 0.219255	,Validation accuracy (MRAE): 0.200696
Epoch: 77:	Training loss (MRSE): 0.716447	,Validation loss (MRSE): 0.709877	,Training loss (MSE): 1.5023e+13	,Validation loss (MSE): 2.4007e+17	,Training accuracy (MAE): -2.39292e+06	,Validation accuracy (MAE): -1.16181e+08	,Training accuracy (MRAE): 0.219792	,Validation accuracy (MRAE): 0.201132
Epoch: 78:	Training loss (MRSE): 0.715735	,Validation loss (MRSE): 0.709469	,Training loss (MSE): 1.49413e+13	,Validation loss (MSE): 2.40128e+17	,Training accuracy (MAE): -2.3777e+06	,Validation accuracy (MAE): -1.1619e+08	,Training accuracy (MRAE): 0.220362	,Validation accuracy (MRAE): 0.201451
Epoch: 79:	Training loss (MRSE): 0.715003	,Validation loss (MRSE): 0.709214	,Training loss (MSE): 1.48253e+13	,Validation loss (MSE): 2.40182e+17	,Training accuracy (MAE): -2.3606e+06	,Validation accuracy (MAE): -1.16199e+08	,Training accuracy (MRAE): 0.22099	,Validation accuracy (MRAE): 0.201649
Epoch: 80:	Training loss (MRSE): 0.7142	,Validation loss (MRSE): 0.709091	,Training loss (MSE): 1.46658e+13	,Validation loss (MSE): 2.40229e+17	,Training accuracy (MAE): -2.34125e+06	,Validation accuracy (MAE): -1.16209e+08	,Training accuracy (MRAE): 0.221709	,Validation accuracy (MRAE): 0.20174
Epoch: 81:	Training loss (MRSE): 0.713318	,Validation loss (MRSE): 0.709042	,Training loss (MSE): 1.44798e+13	,Validation loss (MSE): 2.40271e+17	,Training accuracy (MAE): -2.32016e+06	,Validation accuracy (MAE): -1.16218e+08	,Training accuracy (MRAE): 0.222533	,Validation accuracy (MRAE): 0.20177
Epoch: 82:	Training loss (MRSE): 0.712408	,Validation loss (MRSE): 0.709014	,Training loss (MSE): 1.42902e+13	,Validation loss (MSE): 2.40311e+17	,Training accuracy (MAE): -2.29785e+06	,Validation accuracy (MAE): -1.16227e+08	,Training accuracy (MRAE): 0.223441	,Validation accuracy (MRAE): 0.201779
Epoch: 83:	Training loss (MRSE): 0.711443	,Validation loss (MRSE): 0.709027	,Training loss (MSE): 1.40713e+13	,Validation loss (MSE): 2.40349e+17	,Training accuracy (MAE): -2.27312e+06	,Validation accuracy (MAE): -1.16236e+08	,Training accuracy (MRAE): 0.224448	,Validation accuracy (MRAE): 0.201772
