Epoch: 0:	Training loss (MRSE): 0.754669	,Validation loss (MRSE): 0.786228	,Training loss (MSE): 1.36124e+17	,Validation loss (MSE): 1.16834e+17	,Training accuracy (MAE): -6.68292e+07	,Validation accuracy (MAE): -1.09094e+08	,Training accuracy (MRAE): 0.170468	,Validation accuracy (MRAE): 0.151815
Epoch: 12:	Training loss (MRSE): 0.735514	,Validation loss (MRSE): 0.796851	,Training loss (MSE): 4.63042e+14	,Validation loss (MSE): 2.25021e+17	,Training accuracy (MAE): -8.63462e+06	,Validation accuracy (MAE): -1.47363e+08	,Training accuracy (MRAE): 0.190146	,Validation accuracy (MRAE): 0.129507
Epoch: 13:	Training loss (MRSE): 0.726411	,Validation loss (MRSE): 0.782397	,Training loss (MSE): 2.88741e+14	,Validation loss (MSE): 2.25686e+17	,Training accuracy (MAE): -7.19769e+06	,Validation accuracy (MAE): -1.45853e+08	,Training accuracy (MRAE): 0.199364	,Validation accuracy (MRAE): 0.138961
Epoch: 14:	Training loss (MRSE): 0.723252	,Validation loss (MRSE): 0.773303	,Training loss (MSE): 2.4004e+14	,Validation loss (MSE): 2.27893e+17	,Training accuracy (MAE): -6.65371e+06	,Validation accuracy (MAE): -1.44712e+08	,Training accuracy (MRAE): 0.201565	,Validation accuracy (MRAE): 0.146158
Epoch: 15:	Training loss (MRSE): 0.718403	,Validation loss (MRSE): 0.757628	,Training loss (MSE): 1.97508e+14	,Validation loss (MSE): 2.33052e+17	,Training accuracy (MAE): -5.77941e+06	,Validation accuracy (MAE): -1.43486e+08	,Training accuracy (MRAE): 0.204431	,Validation accuracy (MRAE): 0.162193
Epoch: 16:	Training loss (MRSE): 0.714073	,Validation loss (MRSE): 0.747031	,Training loss (MSE): 1.06361e+14	,Validation loss (MSE): 2.34876e+17	,Training accuracy (MAE): -4.92113e+06	,Validation accuracy (MAE): -1.43419e+08	,Training accuracy (MRAE): 0.208431	,Validation accuracy (MRAE): 0.177097
Epoch: 17:	Training loss (MRSE): 0.716073	,Validation loss (MRSE): 0.744802	,Training loss (MSE): 6.77838e+13	,Validation loss (MSE): 2.35013e+17	,Training accuracy (MAE): -4.29371e+06	,Validation accuracy (MAE): -1.41458e+08	,Training accuracy (MRAE): 0.207376	,Validation accuracy (MRAE): 0.178694
Epoch: 18:	Training loss (MRSE): 0.717155	,Validation loss (MRSE): 0.7457	,Training loss (MSE): 5.6706e+13	,Validation loss (MSE): 2.34452e+17	,Training accuracy (MAE): -4.03803e+06	,Validation accuracy (MAE): -1.38396e+08	,Training accuracy (MRAE): 0.206128	,Validation accuracy (MRAE): 0.17829
Epoch: 19:	Training loss (MRSE): 0.717392	,Validation loss (MRSE): 0.745879	,Training loss (MSE): 4.96271e+13	,Validation loss (MSE): 2.33878e+17	,Training accuracy (MAE): -3.84123e+06	,Validation accuracy (MAE): -1.36049e+08	,Training accuracy (MRAE): 0.207264	,Validation accuracy (MRAE): 0.178902
Epoch: 20:	Training loss (MRSE): 0.717723	,Validation loss (MRSE): 0.745859	,Training loss (MSE): 4.372e+13	,Validation loss (MSE): 2.33444e+17	,Training accuracy (MAE): -3.68869e+06	,Validation accuracy (MAE): -1.34233e+08	,Training accuracy (MRAE): 0.208447	,Validation accuracy (MRAE): 0.182023
Epoch: 21:	Training loss (MRSE): 0.71754	,Validation loss (MRSE): 0.748424	,Training loss (MSE): 4.0798e+13	,Validation loss (MSE): 2.33108e+17	,Training accuracy (MAE): -3.58411e+06	,Validation accuracy (MAE): -1.32688e+08	,Training accuracy (MRAE): 0.209891	,Validation accuracy (MRAE): 0.183815
Epoch: 22:	Training loss (MRSE): 0.714733	,Validation loss (MRSE): 0.754827	,Training loss (MSE): 3.9083e+13	,Validation loss (MSE): 2.32841e+17	,Training accuracy (MAE): -3.48863e+06	,Validation accuracy (MAE): -1.31347e+08	,Training accuracy (MRAE): 0.212576	,Validation accuracy (MRAE): 0.170042
Epoch: 23:	Training loss (MRSE): 0.713742	,Validation loss (MRSE): 0.758957	,Training loss (MSE): 3.74978e+13	,Validation loss (MSE): 2.32704e+17	,Training accuracy (MAE): -3.41212e+06	,Validation accuracy (MAE): -1.30214e+08	,Training accuracy (MRAE): 0.213326	,Validation accuracy (MRAE): 0.163664
Epoch: 24:	Training loss (MRSE): 0.711154	,Validation loss (MRSE): 0.760579	,Training loss (MSE): 3.51166e+13	,Validation loss (MSE): 2.32669e+17	,Training accuracy (MAE): -3.31938e+06	,Validation accuracy (MAE): -1.29249e+08	,Training accuracy (MRAE): 0.215312	,Validation accuracy (MRAE): 0.160918
Epoch: 25:	Training loss (MRSE): 0.709184	,Validation loss (MRSE): 0.758344	,Training loss (MSE): 3.1695e+13	,Validation loss (MSE): 2.32777e+17	,Training accuracy (MAE): -3.20402e+06	,Validation accuracy (MAE): -1.28538e+08	,Training accuracy (MRAE): 0.216355	,Validation accuracy (MRAE): 0.164546
Epoch: 26:	Training loss (MRSE): 0.70745	,Validation loss (MRSE): 0.756994	,Training loss (MSE): 2.95801e+13	,Validation loss (MSE): 2.33012e+17	,Training accuracy (MAE): -3.14906e+06	,Validation accuracy (MAE): -1.27944e+08	,Training accuracy (MRAE): 0.216519	,Validation accuracy (MRAE): 0.168948
Epoch: 27:	Training loss (MRSE): 0.705231	,Validation loss (MRSE): 0.75635	,Training loss (MSE): 2.87198e+13	,Validation loss (MSE): 2.33324e+17	,Training accuracy (MAE): -3.13337e+06	,Validation accuracy (MAE): -1.27445e+08	,Training accuracy (MRAE): 0.217126	,Validation accuracy (MRAE): 0.177444
Epoch: 28:	Training loss (MRSE): 0.701302	,Validation loss (MRSE): 0.757372	,Training loss (MSE): 2.77671e+13	,Validation loss (MSE): 2.3367e+17	,Training accuracy (MAE): -3.09436e+06	,Validation accuracy (MAE): -1.2715e+08	,Training accuracy (MRAE): 0.21962	,Validation accuracy (MRAE): 0.176171
Epoch: 29:	Training loss (MRSE): 0.698303	,Validation loss (MRSE): 0.757356	,Training loss (MSE): 2.62792e+13	,Validation loss (MSE): 2.34025e+17	,Training accuracy (MAE): -3.03968e+06	,Validation accuracy (MAE): -1.26979e+08	,Training accuracy (MRAE): 0.220871	,Validation accuracy (MRAE): 0.176094
Epoch: 30:	Training loss (MRSE): 0.695203	,Validation loss (MRSE): 0.755872	,Training loss (MSE): 2.46417e+13	,Validation loss (MSE): 2.3436e+17	,Training accuracy (MAE): -2.96341e+06	,Validation accuracy (MAE): -1.2682e+08	,Training accuracy (MRAE): 0.222826	,Validation accuracy (MRAE): 0.178735
Epoch: 31:	Training loss (MRSE): 0.69238	,Validation loss (MRSE): 0.754292	,Training loss (MSE): 2.32477e+13	,Validation loss (MSE): 2.34677e+17	,Training accuracy (MAE): -2.88415e+06	,Validation accuracy (MAE): -1.26642e+08	,Training accuracy (MRAE): 0.224964	,Validation accuracy (MRAE): 0.182336
Epoch: 32:	Training loss (MRSE): 0.689855	,Validation loss (MRSE): 0.753166	,Training loss (MSE): 2.22632e+13	,Validation loss (MSE): 2.34975e+17	,Training accuracy (MAE): -2.82029e+06	,Validation accuracy (MAE): -1.26489e+08	,Training accuracy (MRAE): 0.227429	,Validation accuracy (MRAE): 0.186572
Epoch: 33:	Training loss (MRSE): 0.687891	,Validation loss (MRSE): 0.752201	,Training loss (MSE): 2.16048e+13	,Validation loss (MSE): 2.35234e+17	,Training accuracy (MAE): -2.77182e+06	,Validation accuracy (MAE): -1.26382e+08	,Training accuracy (MRAE): 0.229337	,Validation accuracy (MRAE): 0.190534
Epoch: 34:	Training loss (MRSE): 0.685691	,Validation loss (MRSE): 0.751131	,Training loss (MSE): 2.10131e+13	,Validation loss (MSE): 2.3546e+17	,Training accuracy (MAE): -2.72761e+06	,Validation accuracy (MAE): -1.2635e+08	,Training accuracy (MRAE): 0.230691	,Validation accuracy (MRAE): 0.192476
Epoch: 35:	Training loss (MRSE): 0.683584	,Validation loss (MRSE): 0.7501	,Training loss (MSE): 2.04724e+13	,Validation loss (MSE): 2.35677e+17	,Training accuracy (MAE): -2.68127e+06	,Validation accuracy (MAE): -1.2639e+08	,Training accuracy (MRAE): 0.232246	,Validation accuracy (MRAE): 0.190817
Epoch: 36:	Training loss (MRSE): 0.681756	,Validation loss (MRSE): 0.748813	,Training loss (MSE): 2.02024e+13	,Validation loss (MSE): 2.3589e+17	,Training accuracy (MAE): -2.65708e+06	,Validation accuracy (MAE): -1.26491e+08	,Training accuracy (MRAE): 0.233416	,Validation accuracy (MRAE): 0.18984
Epoch: 37:	Training loss (MRSE): 0.680263	,Validation loss (MRSE): 0.7474	,Training loss (MSE): 2.01089e+13	,Validation loss (MSE): 2.36086e+17	,Training accuracy (MAE): -2.65537e+06	,Validation accuracy (MAE): -1.26643e+08	,Training accuracy (MRAE): 0.234089	,Validation accuracy (MRAE): 0.189418
Epoch: 38:	Training loss (MRSE): 0.678907	,Validation loss (MRSE): 0.74592	,Training loss (MSE): 1.99153e+13	,Validation loss (MSE): 2.36247e+17	,Training accuracy (MAE): -2.65503e+06	,Validation accuracy (MAE): -1.26796e+08	,Training accuracy (MRAE): 0.23465	,Validation accuracy (MRAE): 0.18887
Epoch: 39:	Training loss (MRSE): 0.677686	,Validation loss (MRSE): 0.744218	,Training loss (MSE): 1.95191e+13	,Validation loss (MSE): 2.36368e+17	,Training accuracy (MAE): -2.64221e+06	,Validation accuracy (MAE): -1.26921e+08	,Training accuracy (MRAE): 0.235178	,Validation accuracy (MRAE): 0.18881
Epoch: 40:	Training loss (MRSE): 0.676161	,Validation loss (MRSE): 0.742505	,Training loss (MSE): 1.89412e+13	,Validation loss (MSE): 2.3645e+17	,Training accuracy (MAE): -2.62016e+06	,Validation accuracy (MAE): -1.26967e+08	,Training accuracy (MRAE): 0.235995	,Validation accuracy (MRAE): 0.189329
Epoch: 41:	Training loss (MRSE): 0.674705	,Validation loss (MRSE): 0.740652	,Training loss (MSE): 1.83134e+13	,Validation loss (MSE): 2.36493e+17	,Training accuracy (MAE): -2.59129e+06	,Validation accuracy (MAE): -1.26923e+08	,Training accuracy (MRAE): 0.236988	,Validation accuracy (MRAE): 0.190811
Epoch: 42:	Training loss (MRSE): 0.673047	,Validation loss (MRSE): 0.739312	,Training loss (MSE): 1.79503e+13	,Validation loss (MSE): 2.36473e+17	,Training accuracy (MAE): -2.55999e+06	,Validation accuracy (MAE): -1.26696e+08	,Training accuracy (MRAE): 0.238642	,Validation accuracy (MRAE): 0.191934
Epoch: 43:	Training loss (MRSE): 0.671198	,Validation loss (MRSE): 0.738185	,Training loss (MSE): 1.76424e+13	,Validation loss (MSE): 2.36354e+17	,Training accuracy (MAE): -2.52577e+06	,Validation accuracy (MAE): -1.26202e+08	,Training accuracy (MRAE): 0.240587	,Validation accuracy (MRAE): 0.192487
Epoch: 44:	Training loss (MRSE): 0.669332	,Validation loss (MRSE): 0.737717	,Training loss (MSE): 1.75019e+13	,Validation loss (MSE): 2.36179e+17	,Training accuracy (MAE): -2.50544e+06	,Validation accuracy (MAE): -1.25553e+08	,Training accuracy (MRAE): 0.24258	,Validation accuracy (MRAE): 0.19275
Epoch: 45:	Training loss (MRSE): 0.667668	,Validation loss (MRSE): 0.737001	,Training loss (MSE): 1.75682e+13	,Validation loss (MSE): 2.36051e+17	,Training accuracy (MAE): -2.49816e+06	,Validation accuracy (MAE): -1.25116e+08	,Training accuracy (MRAE): 0.244627	,Validation accuracy (MRAE): 0.195701
Epoch: 46:	Training loss (MRSE): 0.664654	,Validation loss (MRSE): 0.737358	,Training loss (MSE): 1.7356e+13	,Validation loss (MSE): 2.3599e+17	,Training accuracy (MAE): -2.46523e+06	,Validation accuracy (MAE): -1.24891e+08	,Training accuracy (MRAE): 0.24798	,Validation accuracy (MRAE): 0.193786
Epoch: 47:	Training loss (MRSE): 0.660861	,Validation loss (MRSE): 0.738334	,Training loss (MSE): 1.67878e+13	,Validation loss (MSE): 2.35987e+17	,Training accuracy (MAE): -2.4027e+06	,Validation accuracy (MAE): -1.24788e+08	,Training accuracy (MRAE): 0.2523	,Validation accuracy (MRAE): 0.189535
Epoch: 48:	Training loss (MRSE): 0.657798	,Validation loss (MRSE): 0.739882	,Training loss (MSE): 1.64409e+13	,Validation loss (MSE): 2.3602e+17	,Training accuracy (MAE): -2.36731e+06	,Validation accuracy (MAE): -1.24746e+08	,Training accuracy (MRAE): 0.255947	,Validation accuracy (MRAE): 0.185679
Epoch: 49:	Training loss (MRSE): 0.654975	,Validation loss (MRSE): 0.741716	,Training loss (MSE): 1.61035e+13	,Validation loss (MSE): 2.36072e+17	,Training accuracy (MAE): -2.33628e+06	,Validation accuracy (MAE): -1.24765e+08	,Training accuracy (MRAE): 0.259211	,Validation accuracy (MRAE): 0.182416
Epoch: 50:	Training loss (MRSE): 0.652867	,Validation loss (MRSE): 0.743991	,Training loss (MSE): 1.58906e+13	,Validation loss (MSE): 2.36127e+17	,Training accuracy (MAE): -2.32561e+06	,Validation accuracy (MAE): -1.2481e+08	,Training accuracy (MRAE): 0.261579	,Validation accuracy (MRAE): 0.179345
Epoch: 51:	Training loss (MRSE): 0.651212	,Validation loss (MRSE): 0.746714	,Training loss (MSE): 1.57048e+13	,Validation loss (MSE): 2.36183e+17	,Training accuracy (MAE): -2.31542e+06	,Validation accuracy (MAE): -1.2489e+08	,Training accuracy (MRAE): 0.263667	,Validation accuracy (MRAE): 0.176661
Epoch: 52:	Training loss (MRSE): 0.649257	,Validation loss (MRSE): 0.749254	,Training loss (MSE): 1.53453e+13	,Validation loss (MSE): 2.36251e+17	,Training accuracy (MAE): -2.2864e+06	,Validation accuracy (MAE): -1.25006e+08	,Training accuracy (MRAE): 0.266814	,Validation accuracy (MRAE): 0.174927
Epoch: 53:	Training loss (MRSE): 0.645734	,Validation loss (MRSE): 0.751223	,Training loss (MSE): 1.45388e+13	,Validation loss (MSE): 2.36347e+17	,Training accuracy (MAE): -2.21438e+06	,Validation accuracy (MAE): -1.25158e+08	,Training accuracy (MRAE): 0.271755	,Validation accuracy (MRAE): 0.173808
Epoch: 54:	Training loss (MRSE): 0.641216	,Validation loss (MRSE): 0.752629	,Training loss (MSE): 1.3464e+13	,Validation loss (MSE): 2.36472e+17	,Training accuracy (MAE): -2.1042e+06	,Validation accuracy (MAE): -1.2531e+08	,Training accuracy (MRAE): 0.278085	,Validation accuracy (MRAE): 0.172643
Epoch: 55:	Training loss (MRSE): 0.637054	,Validation loss (MRSE): 0.753384	,Training loss (MSE): 1.25746e+13	,Validation loss (MSE): 2.3663e+17	,Training accuracy (MAE): -1.98437e+06	,Validation accuracy (MAE): -1.25479e+08	,Training accuracy (MRAE): 0.28427	,Validation accuracy (MRAE): 0.17136
Epoch: 56:	Training loss (MRSE): 0.633756	,Validation loss (MRSE): 0.753475	,Training loss (MSE): 1.20312e+13	,Validation loss (MSE): 2.36797e+17	,Training accuracy (MAE): -1.90079e+06	,Validation accuracy (MAE): -1.25624e+08	,Training accuracy (MRAE): 0.288793	,Validation accuracy (MRAE): 0.170672
Epoch: 57:	Training loss (MRSE): 0.630519	,Validation loss (MRSE): 0.752948	,Training loss (MSE): 1.1585e+13	,Validation loss (MSE): 2.36965e+17	,Training accuracy (MAE): -1.83648e+06	,Validation accuracy (MAE): -1.25761e+08	,Training accuracy (MRAE): 0.292761	,Validation accuracy (MRAE): 0.170885
Epoch: 58:	Training loss (MRSE): 0.627387	,Validation loss (MRSE): 0.75212	,Training loss (MSE): 1.12113e+13	,Validation loss (MSE): 2.37136e+17	,Training accuracy (MAE): -1.79182e+06	,Validation accuracy (MAE): -1.25893e+08	,Training accuracy (MRAE): 0.295757	,Validation accuracy (MRAE): 0.171525
Epoch: 59:	Training loss (MRSE): 0.624331	,Validation loss (MRSE): 0.751079	,Training loss (MSE): 1.08857e+13	,Validation loss (MSE): 2.3731e+17	,Training accuracy (MAE): -1.75047e+06	,Validation accuracy (MAE): -1.26029e+08	,Training accuracy (MRAE): 0.298889	,Validation accuracy (MRAE): 0.172464
Epoch: 60:	Training loss (MRSE): 0.62144	,Validation loss (MRSE): 0.749939	,Training loss (MSE): 1.06043e+13	,Validation loss (MSE): 2.37486e+17	,Training accuracy (MAE): -1.7125e+06	,Validation accuracy (MAE): -1.26172e+08	,Training accuracy (MRAE): 0.302024	,Validation accuracy (MRAE): 0.173547
Epoch: 61:	Training loss (MRSE): 0.618714	,Validation loss (MRSE): 0.748744	,Training loss (MSE): 1.03528e+13	,Validation loss (MSE): 2.37665e+17	,Training accuracy (MAE): -1.67811e+06	,Validation accuracy (MAE): -1.26326e+08	,Training accuracy (MRAE): 0.305148	,Validation accuracy (MRAE): 0.174752
Epoch: 62:	Training loss (MRSE): 0.616168	,Validation loss (MRSE): 0.747594	,Training loss (MSE): 1.01221e+13	,Validation loss (MSE): 2.37845e+17	,Training accuracy (MAE): -1.64664e+06	,Validation accuracy (MAE): -1.26491e+08	,Training accuracy (MRAE): 0.308206	,Validation accuracy (MRAE): 0.175992
Epoch: 63:	Training loss (MRSE): 0.613801	,Validation loss (MRSE): 0.74659	,Training loss (MSE): 9.90691e+12	,Validation loss (MSE): 2.38027e+17	,Training accuracy (MAE): -1.61911e+06	,Validation accuracy (MAE): -1.26673e+08	,Training accuracy (MRAE): 0.31114	,Validation accuracy (MRAE): 0.177235
Epoch: 64:	Training loss (MRSE): 0.611616	,Validation loss (MRSE): 0.74586	,Training loss (MSE): 9.70294e+12	,Validation loss (MSE): 2.38213e+17	,Training accuracy (MAE): -1.59505e+06	,Validation accuracy (MAE): -1.26872e+08	,Training accuracy (MRAE): 0.313885	,Validation accuracy (MRAE): 0.178489
Epoch: 65:	Training loss (MRSE): 0.609595	,Validation loss (MRSE): 0.745495	,Training loss (MSE): 9.50154e+12	,Validation loss (MSE): 2.38402e+17	,Training accuracy (MAE): -1.57591e+06	,Validation accuracy (MAE): -1.27088e+08	,Training accuracy (MRAE): 0.316031	,Validation accuracy (MRAE): 0.179889
Epoch: 66:	Training loss (MRSE): 0.607659	,Validation loss (MRSE): 0.745497	,Training loss (MSE): 9.28115e+12	,Validation loss (MSE): 2.38596e+17	,Training accuracy (MAE): -1.55748e+06	,Validation accuracy (MAE): -1.27315e+08	,Training accuracy (MRAE): 0.317901	,Validation accuracy (MRAE): 0.181636
Epoch: 67:	Training loss (MRSE): 0.605687	,Validation loss (MRSE): 0.745856	,Training loss (MSE): 9.01088e+12	,Validation loss (MSE): 2.38791e+17	,Training accuracy (MAE): -1.53356e+06	,Validation accuracy (MAE): -1.27541e+08	,Training accuracy (MRAE): 0.320053	,Validation accuracy (MRAE): 0.183731
Epoch: 68:	Training loss (MRSE): 0.603659	,Validation loss (MRSE): 0.746566	,Training loss (MSE): 8.67638e+12	,Validation loss (MSE): 2.38983e+17	,Training accuracy (MAE): -1.50267e+06	,Validation accuracy (MAE): -1.2776e+08	,Training accuracy (MRAE): 0.322559	,Validation accuracy (MRAE): 0.185986
Epoch: 69:	Training loss (MRSE): 0.6017	,Validation loss (MRSE): 0.747497	,Training loss (MSE): 8.30884e+12	,Validation loss (MSE): 2.39169e+17	,Training accuracy (MAE): -1.4683e+06	,Validation accuracy (MAE): -1.27966e+08	,Training accuracy (MRAE): 0.325205	,Validation accuracy (MRAE): 0.18667
Epoch: 70:	Training loss (MRSE): 0.599961	,Validation loss (MRSE): 0.748555	,Training loss (MSE): 7.97909e+12	,Validation loss (MSE): 2.39344e+17	,Training accuracy (MAE): -1.43745e+06	,Validation accuracy (MAE): -1.28155e+08	,Training accuracy (MRAE): 0.327463	,Validation accuracy (MRAE): 0.183998
Epoch: 71:	Training loss (MRSE): 0.598489	,Validation loss (MRSE): 0.749731	,Training loss (MSE): 7.70893e+12	,Validation loss (MSE): 2.39505e+17	,Training accuracy (MAE): -1.41264e+06	,Validation accuracy (MAE): -1.28326e+08	,Training accuracy (MRAE): 0.329284	,Validation accuracy (MRAE): 0.181734
Epoch: 72:	Training loss (MRSE): 0.597263	,Validation loss (MRSE): 0.750969	,Training loss (MSE): 7.47833e+12	,Validation loss (MSE): 2.3965e+17	,Training accuracy (MAE): -1.39212e+06	,Validation accuracy (MAE): -1.28475e+08	,Training accuracy (MRAE): 0.330792	,Validation accuracy (MRAE): 0.179753
Epoch: 73:	Training loss (MRSE): 0.596262	,Validation loss (MRSE): 0.752166	,Training loss (MSE): 7.2796e+12	,Validation loss (MSE): 2.39776e+17	,Training accuracy (MAE): -1.37542e+06	,Validation accuracy (MAE): -1.28599e+08	,Training accuracy (MRAE): 0.332033	,Validation accuracy (MRAE): 0.178108
Epoch: 74:	Training loss (MRSE): 0.595466	,Validation loss (MRSE): 0.753214	,Training loss (MSE): 7.10665e+12	,Validation loss (MSE): 2.39882e+17	,Training accuracy (MAE): -1.36122e+06	,Validation accuracy (MAE): -1.28699e+08	,Training accuracy (MRAE): 0.333062	,Validation accuracy (MRAE): 0.176884
Epoch: 75:	Training loss (MRSE): 0.594863	,Validation loss (MRSE): 0.754019	,Training loss (MSE): 6.95874e+12	,Validation loss (MSE): 2.39969e+17	,Training accuracy (MAE): -1.34878e+06	,Validation accuracy (MAE): -1.28777e+08	,Training accuracy (MRAE): 0.33394	,Validation accuracy (MRAE): 0.17616
Epoch: 76:	Training loss (MRSE): 0.594457	,Validation loss (MRSE): 0.754529	,Training loss (MSE): 6.8359e+12	,Validation loss (MSE): 2.40036e+17	,Training accuracy (MAE): -1.34132e+06	,Validation accuracy (MAE): -1.28834e+08	,Training accuracy (MRAE): 0.334441	,Validation accuracy (MRAE): 0.175944
Epoch: 77:	Training loss (MRSE): 0.594278	,Validation loss (MRSE): 0.754747	,Training loss (MSE): 6.74381e+12	,Validation loss (MSE): 2.40085e+17	,Training accuracy (MAE): -1.34368e+06	,Validation accuracy (MAE): -1.2887e+08	,Training accuracy (MRAE): 0.334235	,Validation accuracy (MRAE): 0.176189
Epoch: 78:	Training loss (MRSE): 0.59444	,Validation loss (MRSE): 0.754705	,Training loss (MSE): 6.69256e+12	,Validation loss (MSE): 2.40119e+17	,Training accuracy (MAE): -1.34676e+06	,Validation accuracy (MAE): -1.28886e+08	,Training accuracy (MRAE): 0.333867	,Validation accuracy (MRAE): 0.176794
Epoch: 79:	Training loss (MRSE): 0.595043	,Validation loss (MRSE): 0.754393	,Training loss (MSE): 6.63468e+12	,Validation loss (MSE): 2.40141e+17	,Training accuracy (MAE): -1.34751e+06	,Validation accuracy (MAE): -1.2888e+08	,Training accuracy (MRAE): 0.333346	,Validation accuracy (MRAE): 0.177732
Epoch: 80:	Training loss (MRSE): 0.595247	,Validation loss (MRSE): 0.754315	,Training loss (MSE): 6.47128e+12	,Validation loss (MSE): 2.40152e+17	,Training accuracy (MAE): -1.34157e+06	,Validation accuracy (MAE): -1.28866e+08	,Training accuracy (MRAE): 0.333313	,Validation accuracy (MRAE): 0.178455
Epoch: 81:	Training loss (MRSE): 0.595243	,Validation loss (MRSE): 0.754825	,Training loss (MSE): 6.35896e+12	,Validation loss (MSE): 2.40163e+17	,Training accuracy (MAE): -1.36708e+06	,Validation accuracy (MAE): -1.28853e+08	,Training accuracy (MRAE): 0.331852	,Validation accuracy (MRAE): 0.178253
Epoch: 82:	Training loss (MRSE): 0.595779	,Validation loss (MRSE): 0.756166	,Training loss (MSE): 6.49682e+12	,Validation loss (MSE): 2.40189e+17	,Training accuracy (MAE): -1.40836e+06	,Validation accuracy (MAE): -1.2883e+08	,Training accuracy (MRAE): 0.329998	,Validation accuracy (MRAE): 0.17655
Epoch: 83:	Training loss (MRSE): 0.596037	,Validation loss (MRSE): 0.758109	,Training loss (MSE): 6.41486e+12	,Validation loss (MSE): 2.40234e+17	,Training accuracy (MAE): -1.41192e+06	,Validation accuracy (MAE): -1.28795e+08	,Training accuracy (MRAE): 0.329673	,Validation accuracy (MRAE): 0.173683
