Epoch: 0:	Training loss (MRSE): 0.803601	,Validation loss (MRSE): 0.78096	,Training loss (MSE): 1.51192e+17	,Validation loss (MSE): 1.79023e+17	,Training accuracy (MAE): -6.22468e+07	,Validation accuracy (MAE): -6.56001e+07	,Training accuracy (MRAE): 0.129121	,Validation accuracy (MRAE): 0.139787
Epoch: 88:	Training loss (MRSE): 0.60242	,Validation loss (MRSE): 0.712694	,Training loss (MSE): 5.39642e+16	,Validation loss (MSE): 6.30092e+16	,Training accuracy (MAE): -3.0186e+07	,Validation accuracy (MAE): -3.83544e+07	,Training accuracy (MRAE): 0.27792	,Validation accuracy (MRAE): 0.203297
Epoch: 90:	Training loss (MRSE): 0.612215	,Validation loss (MRSE): 0.710548	,Training loss (MSE): 5.31992e+16	,Validation loss (MSE): 7.14592e+16	,Training accuracy (MAE): -2.98509e+07	,Validation accuracy (MAE): -4.25504e+07	,Training accuracy (MRAE): 0.267619	,Validation accuracy (MRAE): 0.197115
Epoch: 92:	Training loss (MRSE): 0.630142	,Validation loss (MRSE): 0.753283	,Training loss (MSE): 5.18636e+16	,Validation loss (MSE): 6.4242e+16	,Training accuracy (MAE): -2.88856e+07	,Validation accuracy (MAE): -3.98072e+07	,Training accuracy (MRAE): 0.2593	,Validation accuracy (MRAE): 0.167072
Epoch: 94:	Training loss (MRSE): 0.616426	,Validation loss (MRSE): 0.74189	,Training loss (MSE): 5.47004e+16	,Validation loss (MSE): 6.86138e+16	,Training accuracy (MAE): -3.04447e+07	,Validation accuracy (MAE): -4.17578e+07	,Training accuracy (MRAE): 0.26349	,Validation accuracy (MRAE): 0.175205
Epoch: 96:	Training loss (MRSE): 0.616734	,Validation loss (MRSE): 0.743486	,Training loss (MSE): 5.33897e+16	,Validation loss (MSE): 6.9208e+16	,Training accuracy (MAE): -2.97394e+07	,Validation accuracy (MAE): -4.18244e+07	,Training accuracy (MRAE): 0.263066	,Validation accuracy (MRAE): 0.179037
Epoch: 98:	Training loss (MRSE): 0.618441	,Validation loss (MRSE): 0.736901	,Training loss (MSE): 5.35102e+16	,Validation loss (MSE): 6.39341e+16	,Training accuracy (MAE): -2.96401e+07	,Validation accuracy (MAE): -3.93664e+07	,Training accuracy (MRAE): 0.263856	,Validation accuracy (MRAE): 0.179024
Epoch: 100:	Training loss (MRSE): 0.624375	,Validation loss (MRSE): 0.730871	,Training loss (MSE): 5.43115e+16	,Validation loss (MSE): 6.20127e+16	,Training accuracy (MAE): -3.02488e+07	,Validation accuracy (MAE): -3.7933e+07	,Training accuracy (MRAE): 0.259823	,Validation accuracy (MRAE): 0.179961
Epoch: 102:	Training loss (MRSE): 0.625382	,Validation loss (MRSE): 0.727363	,Training loss (MSE): 5.44505e+16	,Validation loss (MSE): 6.33297e+16	,Training accuracy (MAE): -3.02185e+07	,Validation accuracy (MAE): -3.83542e+07	,Training accuracy (MRAE): 0.256338	,Validation accuracy (MRAE): 0.182979
Epoch: 104:	Training loss (MRSE): 0.617705	,Validation loss (MRSE): 0.724853	,Training loss (MSE): 5.40748e+16	,Validation loss (MSE): 6.33036e+16	,Training accuracy (MAE): -2.97864e+07	,Validation accuracy (MAE): -3.84098e+07	,Training accuracy (MRAE): 0.262065	,Validation accuracy (MRAE): 0.187827
Epoch: 106:	Training loss (MRSE): 0.620053	,Validation loss (MRSE): 0.732633	,Training loss (MSE): 5.31326e+16	,Validation loss (MSE): 6.32745e+16	,Training accuracy (MAE): -2.93687e+07	,Validation accuracy (MAE): -3.88312e+07	,Training accuracy (MRAE): 0.263192	,Validation accuracy (MRAE): 0.178844
Epoch: 108:	Training loss (MRSE): 0.632837	,Validation loss (MRSE): 0.733906	,Training loss (MSE): 5.32699e+16	,Validation loss (MSE): 6.16865e+16	,Training accuracy (MAE): -2.96155e+07	,Validation accuracy (MAE): -3.81948e+07	,Training accuracy (MRAE): 0.251928	,Validation accuracy (MRAE): 0.177953
Epoch: 110:	Training loss (MRSE): 0.578095	,Validation loss (MRSE): 0.725475	,Training loss (MSE): 5.22353e+16	,Validation loss (MSE): 5.99068e+16	,Training accuracy (MAE): -2.87285e+07	,Validation accuracy (MAE): -3.74679e+07	,Training accuracy (MRAE): 0.29788	,Validation accuracy (MRAE): 0.185787
Epoch: 112:	Training loss (MRSE): 0.568163	,Validation loss (MRSE): 0.706219	,Training loss (MSE): 5.28783e+16	,Validation loss (MSE): 6.07726e+16	,Training accuracy (MAE): -2.91851e+07	,Validation accuracy (MAE): -3.82361e+07	,Training accuracy (MRAE): 0.306982	,Validation accuracy (MRAE): 0.207192
Epoch: 114:	Training loss (MRSE): 0.565157	,Validation loss (MRSE): 0.698414	,Training loss (MSE): 5.05205e+16	,Validation loss (MSE): 6.02175e+16	,Training accuracy (MAE): -2.77611e+07	,Validation accuracy (MAE): -3.79939e+07	,Training accuracy (MRAE): 0.312719	,Validation accuracy (MRAE): 0.209363
Epoch: 116:	Training loss (MRSE): 0.5736	,Validation loss (MRSE): 0.693848	,Training loss (MSE): 5.29734e+16	,Validation loss (MSE): 6.22564e+16	,Training accuracy (MAE): -2.89286e+07	,Validation accuracy (MAE): -3.84829e+07	,Training accuracy (MRAE): 0.301978	,Validation accuracy (MRAE): 0.214317
Epoch: 118:	Training loss (MRSE): 0.571102	,Validation loss (MRSE): 0.704464	,Training loss (MSE): 4.91164e+16	,Validation loss (MSE): 6.35592e+16	,Training accuracy (MAE): -2.74804e+07	,Validation accuracy (MAE): -4.02671e+07	,Training accuracy (MRAE): 0.304528	,Validation accuracy (MRAE): 0.205697
Epoch: 120:	Training loss (MRSE): 0.573916	,Validation loss (MRSE): 0.695342	,Training loss (MSE): 5.17459e+16	,Validation loss (MSE): 6.79749e+16	,Training accuracy (MAE): -2.88673e+07	,Validation accuracy (MAE): -4.24711e+07	,Training accuracy (MRAE): 0.297029	,Validation accuracy (MRAE): 0.212447
Epoch: 122:	Training loss (MRSE): 0.56364	,Validation loss (MRSE): 0.697417	,Training loss (MSE): 5.19379e+16	,Validation loss (MSE): 6.25319e+16	,Training accuracy (MAE): -2.86976e+07	,Validation accuracy (MAE): -4.00999e+07	,Training accuracy (MRAE): 0.308779	,Validation accuracy (MRAE): 0.203463
Epoch: 124:	Training loss (MRSE): 0.557215	,Validation loss (MRSE): 0.68352	,Training loss (MSE): 5.23152e+16	,Validation loss (MSE): 6.2526e+16	,Training accuracy (MAE): -2.88634e+07	,Validation accuracy (MAE): -3.97632e+07	,Training accuracy (MRAE): 0.31692	,Validation accuracy (MRAE): 0.217632
Epoch: 126:	Training loss (MRSE): 0.540296	,Validation loss (MRSE): 0.690173	,Training loss (MSE): 5.18445e+16	,Validation loss (MSE): 6.36745e+16	,Training accuracy (MAE): -2.91477e+07	,Validation accuracy (MAE): -4.0263e+07	,Training accuracy (MRAE): 0.327695	,Validation accuracy (MRAE): 0.212378
Epoch: 128:	Training loss (MRSE): 0.545153	,Validation loss (MRSE): 0.703543	,Training loss (MSE): 5.32375e+16	,Validation loss (MSE): 6.61958e+16	,Training accuracy (MAE): -2.96819e+07	,Validation accuracy (MAE): -4.19598e+07	,Training accuracy (MRAE): 0.324214	,Validation accuracy (MRAE): 0.205523
Epoch: 130:	Training loss (MRSE): 0.555185	,Validation loss (MRSE): 0.672809	,Training loss (MSE): 4.97521e+16	,Validation loss (MSE): 6.06053e+16	,Training accuracy (MAE): -2.76061e+07	,Validation accuracy (MAE): -3.99707e+07	,Training accuracy (MRAE): 0.317414	,Validation accuracy (MRAE): 0.229367
Epoch: 132:	Training loss (MRSE): 0.558208	,Validation loss (MRSE): 0.684163	,Training loss (MSE): 5.00793e+16	,Validation loss (MSE): 6.19194e+16	,Training accuracy (MAE): -2.78559e+07	,Validation accuracy (MAE): -4.06064e+07	,Training accuracy (MRAE): 0.317204	,Validation accuracy (MRAE): 0.220282
Epoch: 134:	Training loss (MRSE): 0.554191	,Validation loss (MRSE): 0.694095	,Training loss (MSE): 5.19734e+16	,Validation loss (MSE): 6.3584e+16	,Training accuracy (MAE): -2.86046e+07	,Validation accuracy (MAE): -4.11063e+07	,Training accuracy (MRAE): 0.315637	,Validation accuracy (MRAE): 0.207046
Epoch: 136:	Training loss (MRSE): 0.54499	,Validation loss (MRSE): 0.681826	,Training loss (MSE): 5.11716e+16	,Validation loss (MSE): 6.5548e+16	,Training accuracy (MAE): -2.83953e+07	,Validation accuracy (MAE): -4.20155e+07	,Training accuracy (MRAE): 0.329328	,Validation accuracy (MRAE): 0.228811
Epoch: 138:	Training loss (MRSE): 0.552072	,Validation loss (MRSE): 0.701288	,Training loss (MSE): 5.03916e+16	,Validation loss (MSE): 6.29005e+16	,Training accuracy (MAE): -2.7509e+07	,Validation accuracy (MAE): -4.1418e+07	,Training accuracy (MRAE): 0.328216	,Validation accuracy (MRAE): 0.207182
Epoch: 140:	Training loss (MRSE): 0.556338	,Validation loss (MRSE): 0.703029	,Training loss (MSE): 5.02896e+16	,Validation loss (MSE): 5.98954e+16	,Training accuracy (MAE): -2.75507e+07	,Validation accuracy (MAE): -3.98348e+07	,Training accuracy (MRAE): 0.318277	,Validation accuracy (MRAE): 0.204664
Epoch: 142:	Training loss (MRSE): 0.560978	,Validation loss (MRSE): 0.691931	,Training loss (MSE): 5.10879e+16	,Validation loss (MSE): 6.22055e+16	,Training accuracy (MAE): -2.79699e+07	,Validation accuracy (MAE): -4.07892e+07	,Training accuracy (MRAE): 0.31574	,Validation accuracy (MRAE): 0.215786
Epoch: 144:	Training loss (MRSE): 0.560325	,Validation loss (MRSE): 0.689214	,Training loss (MSE): 5.20263e+16	,Validation loss (MSE): 6.39606e+16	,Training accuracy (MAE): -2.85532e+07	,Validation accuracy (MAE): -4.13538e+07	,Training accuracy (MRAE): 0.310606	,Validation accuracy (MRAE): 0.220235
Epoch: 146:	Training loss (MRSE): 0.551966	,Validation loss (MRSE): 0.695678	,Training loss (MSE): 5.25219e+16	,Validation loss (MSE): 6.32996e+16	,Training accuracy (MAE): -2.86434e+07	,Validation accuracy (MAE): -4.11361e+07	,Training accuracy (MRAE): 0.320734	,Validation accuracy (MRAE): 0.212528
Epoch: 148:	Training loss (MRSE): 0.57766	,Validation loss (MRSE): 0.705333	,Training loss (MSE): 5.27694e+16	,Validation loss (MSE): 6.48807e+16	,Training accuracy (MAE): -2.87293e+07	,Validation accuracy (MAE): -4.1577e+07	,Training accuracy (MRAE): 0.298166	,Validation accuracy (MRAE): 0.204829
Epoch: 150:	Training loss (MRSE): 0.551405	,Validation loss (MRSE): 0.704574	,Training loss (MSE): 5.23422e+16	,Validation loss (MSE): 6.42032e+16	,Training accuracy (MAE): -2.86222e+07	,Validation accuracy (MAE): -4.14565e+07	,Training accuracy (MRAE): 0.318384	,Validation accuracy (MRAE): 0.208127
Epoch: 152:	Training loss (MRSE): 0.533893	,Validation loss (MRSE): 0.711107	,Training loss (MSE): 5.21607e+16	,Validation loss (MSE): 6.37684e+16	,Training accuracy (MAE): -2.86724e+07	,Validation accuracy (MAE): -4.15667e+07	,Training accuracy (MRAE): 0.33678	,Validation accuracy (MRAE): 0.201938
Epoch: 154:	Training loss (MRSE): 0.539256	,Validation loss (MRSE): 0.70754	,Training loss (MSE): 5.1488e+16	,Validation loss (MSE): 6.40728e+16	,Training accuracy (MAE): -2.86998e+07	,Validation accuracy (MAE): -4.21082e+07	,Training accuracy (MRAE): 0.333277	,Validation accuracy (MRAE): 0.203835
Epoch: 156:	Training loss (MRSE): 0.569412	,Validation loss (MRSE): 0.709806	,Training loss (MSE): 5.25761e+16	,Validation loss (MSE): 6.81153e+16	,Training accuracy (MAE): -2.93351e+07	,Validation accuracy (MAE): -4.3701e+07	,Training accuracy (MRAE): 0.306474	,Validation accuracy (MRAE): 0.198497
Epoch: 158:	Training loss (MRSE): 0.576666	,Validation loss (MRSE): 0.706662	,Training loss (MSE): 5.26011e+16	,Validation loss (MSE): 6.54372e+16	,Training accuracy (MAE): -2.90652e+07	,Validation accuracy (MAE): -4.21619e+07	,Training accuracy (MRAE): 0.298192	,Validation accuracy (MRAE): 0.202598
Epoch: 160:	Training loss (MRSE): 0.584437	,Validation loss (MRSE): 0.71365	,Training loss (MSE): 5.34648e+16	,Validation loss (MSE): 6.45909e+16	,Training accuracy (MAE): -2.89652e+07	,Validation accuracy (MAE): -4.16747e+07	,Training accuracy (MRAE): 0.293162	,Validation accuracy (MRAE): 0.192414
Epoch: 162:	Training loss (MRSE): 0.583855	,Validation loss (MRSE): 0.71842	,Training loss (MSE): 5.37595e+16	,Validation loss (MSE): 6.75864e+16	,Training accuracy (MAE): -2.93348e+07	,Validation accuracy (MAE): -4.28878e+07	,Training accuracy (MRAE): 0.291439	,Validation accuracy (MRAE): 0.186826
Epoch: 164:	Training loss (MRSE): 0.574624	,Validation loss (MRSE): 0.703077	,Training loss (MSE): 5.11768e+16	,Validation loss (MSE): 6.53803e+16	,Training accuracy (MAE): -2.82165e+07	,Validation accuracy (MAE): -4.1986e+07	,Training accuracy (MRAE): 0.297809	,Validation accuracy (MRAE): 0.204814
Epoch: 166:	Training loss (MRSE): 0.571161	,Validation loss (MRSE): 0.705085	,Training loss (MSE): 4.98967e+16	,Validation loss (MSE): 6.59517e+16	,Training accuracy (MAE): -2.75049e+07	,Validation accuracy (MAE): -4.26348e+07	,Training accuracy (MRAE): 0.305559	,Validation accuracy (MRAE): 0.20587
