Epoch: 0	,Training loss (MRSE): 0.987414	,Validation loss (MRSE): 1.00102	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03901e+07	,Validation accuracy (MAE): -7.46129e+07	,Training accuracy (MRAE): 0.00844692	,Validation accuracy (MRAE): -0.000252799
Epoch: 120	,Training loss (MRSE): 0.332619	,Validation loss (MRSE): 0.771489	,Training loss (MSE): 3.66405e+16	,Validation loss (MSE): 1.93003e+17	,Training accuracy (MAE): -2.59906e+07	,Validation accuracy (MAE): -7.48756e+07	,Training accuracy (MRAE): 0.51645	,Validation accuracy (MRAE): 0.168862
Epoch: 128	,Training loss (MRSE): 0.325101	,Validation loss (MRSE): 0.778593	,Training loss (MSE): 3.04811e+16	,Validation loss (MSE): 1.93003e+17	,Training accuracy (MAE): -2.29436e+07	,Validation accuracy (MAE): -7.4936e+07	,Training accuracy (MRAE): 0.526263	,Validation accuracy (MRAE): 0.153231
Epoch: 136	,Training loss (MRSE): 0.507917	,Validation loss (MRSE): 0.814405	,Training loss (MSE): 7.50653e+16	,Validation loss (MSE): 1.93028e+17	,Training accuracy (MAE): -4.09384e+07	,Validation accuracy (MAE): -7.47273e+07	,Training accuracy (MRAE): 0.331762	,Validation accuracy (MRAE): 0.121276
Epoch: 144	,Training loss (MRSE): 0.492305	,Validation loss (MRSE): 0.786806	,Training loss (MSE): 1.0994e+17	,Validation loss (MSE): 1.93024e+17	,Training accuracy (MAE): -5.06732e+07	,Validation accuracy (MAE): -7.47199e+07	,Training accuracy (MRAE): 0.343468	,Validation accuracy (MRAE): 0.140809
Epoch: 152	,Training loss (MRSE): 0.293028	,Validation loss (MRSE): 0.775165	,Training loss (MSE): 1.7324e+16	,Validation loss (MSE): 1.93012e+17	,Training accuracy (MAE): -1.78958e+07	,Validation accuracy (MAE): -7.49074e+07	,Training accuracy (MRAE): 0.556181	,Validation accuracy (MRAE): 0.156479
Epoch: 160	,Training loss (MRSE): 0.385152	,Validation loss (MRSE): 0.781568	,Training loss (MSE): 6.59813e+16	,Validation loss (MSE): 1.93015e+17	,Training accuracy (MAE): -3.84379e+07	,Validation accuracy (MAE): -7.47672e+07	,Training accuracy (MRAE): 0.439385	,Validation accuracy (MRAE): 0.150988
Epoch: 168	,Training loss (MRSE): 0.311145	,Validation loss (MRSE): 0.772625	,Training loss (MSE): 4.04751e+16	,Validation loss (MSE): 1.93013e+17	,Training accuracy (MAE): -2.90631e+07	,Validation accuracy (MAE): -7.48729e+07	,Training accuracy (MRAE): 0.527616	,Validation accuracy (MRAE): 0.157247
Epoch: 176	,Training loss (MRSE): 0.288575	,Validation loss (MRSE): 0.774229	,Training loss (MSE): 7.28533e+16	,Validation loss (MSE): 1.92976e+17	,Training accuracy (MAE): -2.86648e+07	,Validation accuracy (MAE): -7.49744e+07	,Training accuracy (MRAE): 0.560367	,Validation accuracy (MRAE): 0.162347
Epoch: 184	,Training loss (MRSE): 0.354665	,Validation loss (MRSE): 0.800556	,Training loss (MSE): 2.59512e+16	,Validation loss (MSE): 1.92961e+17	,Training accuracy (MAE): -1.93124e+07	,Validation accuracy (MAE): -7.48742e+07	,Training accuracy (MRAE): 0.495257	,Validation accuracy (MRAE): 0.136111
Epoch: 192	,Training loss (MRSE): 0.391214	,Validation loss (MRSE): 0.773482	,Training loss (MSE): 7.79375e+16	,Validation loss (MSE): 1.93014e+17	,Training accuracy (MAE): -4.23784e+07	,Validation accuracy (MAE): -7.47621e+07	,Training accuracy (MRAE): 0.423339	,Validation accuracy (MRAE): 0.156003
Epoch: 200	,Training loss (MRSE): 0.456717	,Validation loss (MRSE): 0.783059	,Training loss (MSE): 1.2537e+17	,Validation loss (MSE): 1.93017e+17	,Training accuracy (MAE): -5.42761e+07	,Validation accuracy (MAE): -7.47047e+07	,Training accuracy (MRAE): 0.37845	,Validation accuracy (MRAE): 0.149916
Epoch: 208	,Training loss (MRSE): 0.291908	,Validation loss (MRSE): 0.785372	,Training loss (MSE): 5.32179e+16	,Validation loss (MSE): 1.93008e+17	,Training accuracy (MAE): -3.46964e+07	,Validation accuracy (MAE): -7.48729e+07	,Training accuracy (MRAE): 0.548512	,Validation accuracy (MRAE): 0.146278
Epoch: 216	,Training loss (MRSE): 0.273747	,Validation loss (MRSE): 0.779411	,Training loss (MSE): 3.30251e+16	,Validation loss (MSE): 1.92982e+17	,Training accuracy (MAE): -2.63843e+07	,Validation accuracy (MAE): -7.48738e+07	,Training accuracy (MRAE): 0.573053	,Validation accuracy (MRAE): 0.156819
Epoch: 224	,Training loss (MRSE): 0.286016	,Validation loss (MRSE): 0.787877	,Training loss (MSE): 2.55471e+16	,Validation loss (MSE): 1.92955e+17	,Training accuracy (MAE): -1.97576e+07	,Validation accuracy (MAE): -7.5065e+07	,Training accuracy (MRAE): 0.555854	,Validation accuracy (MRAE): 0.144916
Epoch: 232	,Training loss (MRSE): 0.283747	,Validation loss (MRSE): 0.782276	,Training loss (MSE): 3.84312e+16	,Validation loss (MSE): 1.93013e+17	,Training accuracy (MAE): -2.89561e+07	,Validation accuracy (MAE): -7.4887e+07	,Training accuracy (MRAE): 0.558436	,Validation accuracy (MRAE): 0.147671
Epoch: 240	,Training loss (MRSE): 0.353801	,Validation loss (MRSE): 0.781997	,Training loss (MSE): 4.37468e+16	,Validation loss (MSE): 1.93006e+17	,Training accuracy (MAE): -2.98006e+07	,Validation accuracy (MAE): -7.48733e+07	,Training accuracy (MRAE): 0.471201	,Validation accuracy (MRAE): 0.148171
Epoch: 248	,Training loss (MRSE): 0.333238	,Validation loss (MRSE): 0.782634	,Training loss (MSE): 7.95958e+16	,Validation loss (MSE): 1.93011e+17	,Training accuracy (MAE): -4.29748e+07	,Validation accuracy (MAE): -7.48094e+07	,Training accuracy (MRAE): 0.490854	,Validation accuracy (MRAE): 0.148516
Epoch: 256	,Training loss (MRSE): 0.281762	,Validation loss (MRSE): 0.776029	,Training loss (MSE): 4.43252e+16	,Validation loss (MSE): 1.92998e+17	,Training accuracy (MAE): -3.10256e+07	,Validation accuracy (MAE): -7.49048e+07	,Training accuracy (MRAE): 0.553742	,Validation accuracy (MRAE): 0.158841
Epoch: 264	,Training loss (MRSE): 0.267781	,Validation loss (MRSE): 0.791864	,Training loss (MSE): 1.38511e+16	,Validation loss (MSE): 1.92993e+17	,Training accuracy (MAE): -1.55955e+07	,Validation accuracy (MAE): -7.50302e+07	,Training accuracy (MRAE): 0.578371	,Validation accuracy (MRAE): 0.142875
Epoch: 272	,Training loss (MRSE): 0.254508	,Validation loss (MRSE): 0.787326	,Training loss (MSE): 9.05883e+15	,Validation loss (MSE): 1.92997e+17	,Training accuracy (MAE): -1.30393e+07	,Validation accuracy (MAE): -7.49919e+07	,Training accuracy (MRAE): 0.598038	,Validation accuracy (MRAE): 0.14814
Epoch: 280	,Training loss (MRSE): 0.242892	,Validation loss (MRSE): 0.780366	,Training loss (MSE): 2.79928e+16	,Validation loss (MSE): 1.92996e+17	,Training accuracy (MAE): -2.38497e+07	,Validation accuracy (MAE): -7.50063e+07	,Training accuracy (MRAE): 0.608621	,Validation accuracy (MRAE): 0.155808
Epoch: 288	,Training loss (MRSE): 0.34572	,Validation loss (MRSE): 0.779721	,Training loss (MSE): 5.19641e+16	,Validation loss (MSE): 1.93013e+17	,Training accuracy (MAE): -3.40312e+07	,Validation accuracy (MAE): -7.48144e+07	,Training accuracy (MRAE): 0.466081	,Validation accuracy (MRAE): 0.151801
Epoch: 296	,Training loss (MRSE): 0.269879	,Validation loss (MRSE): 0.803971	,Training loss (MSE): 1.64594e+16	,Validation loss (MSE): 1.92982e+17	,Training accuracy (MAE): -1.65391e+07	,Validation accuracy (MAE): -7.5003e+07	,Training accuracy (MRAE): 0.5814	,Validation accuracy (MRAE): 0.129302
Epoch: 304	,Training loss (MRSE): 0.272283	,Validation loss (MRSE): 0.781554	,Training loss (MSE): 2.18913e+16	,Validation loss (MSE): 1.93e+17	,Training accuracy (MAE): -2.13714e+07	,Validation accuracy (MAE): -7.49031e+07	,Training accuracy (MRAE): 0.561469	,Validation accuracy (MRAE): 0.150677
Epoch: 312	,Training loss (MRSE): 0.323285	,Validation loss (MRSE): 0.778335	,Training loss (MSE): 9.22618e+16	,Validation loss (MSE): 1.92998e+17	,Training accuracy (MAE): -4.6087e+07	,Validation accuracy (MAE): -7.48111e+07	,Training accuracy (MRAE): 0.501821	,Validation accuracy (MRAE): 0.157361
Epoch: 320	,Training loss (MRSE): 0.269789	,Validation loss (MRSE): 0.791523	,Training loss (MSE): 2.06482e+16	,Validation loss (MSE): 1.92998e+17	,Training accuracy (MAE): -2.06577e+07	,Validation accuracy (MAE): -7.4929e+07	,Training accuracy (MRAE): 0.565256	,Validation accuracy (MRAE): 0.136546
Epoch: 328	,Training loss (MRSE): 0.244088	,Validation loss (MRSE): 0.783283	,Training loss (MSE): 2.15035e+16	,Validation loss (MSE): 1.93e+17	,Training accuracy (MAE): -2.08748e+07	,Validation accuracy (MAE): -7.49597e+07	,Training accuracy (MRAE): 0.599423	,Validation accuracy (MRAE): 0.14879
Epoch: 336	,Training loss (MRSE): 0.325398	,Validation loss (MRSE): 0.784681	,Training loss (MSE): 7.1825e+16	,Validation loss (MSE): 1.92999e+17	,Training accuracy (MAE): -4.04901e+07	,Validation accuracy (MAE): -7.48116e+07	,Training accuracy (MRAE): 0.484979	,Validation accuracy (MRAE): 0.144744
Epoch: 344	,Training loss (MRSE): 0.269392	,Validation loss (MRSE): 0.777176	,Training loss (MSE): 4.86879e+16	,Validation loss (MSE): 1.92993e+17	,Training accuracy (MAE): -3.3184e+07	,Validation accuracy (MAE): -7.48937e+07	,Training accuracy (MRAE): 0.556304	,Validation accuracy (MRAE): 0.15945
Epoch: 352	,Training loss (MRSE): 0.315645	,Validation loss (MRSE): 0.781979	,Training loss (MSE): 9.13008e+16	,Validation loss (MSE): 1.92993e+17	,Training accuracy (MAE): -4.59842e+07	,Validation accuracy (MAE): -7.48178e+07	,Training accuracy (MRAE): 0.506551	,Validation accuracy (MRAE): 0.152609
Epoch: 360	,Training loss (MRSE): 0.267104	,Validation loss (MRSE): 0.781361	,Training loss (MSE): 1.98488e+16	,Validation loss (MSE): 1.93003e+17	,Training accuracy (MAE): -1.90359e+07	,Validation accuracy (MAE): -7.5014e+07	,Training accuracy (MRAE): 0.565855	,Validation accuracy (MRAE): 0.152159
Epoch: 368	,Training loss (MRSE): 0.254511	,Validation loss (MRSE): 0.782293	,Training loss (MSE): 1.74396e+16	,Validation loss (MSE): 1.92995e+17	,Training accuracy (MAE): -1.88269e+07	,Validation accuracy (MAE): -7.49309e+07	,Training accuracy (MRAE): 0.573131	,Validation accuracy (MRAE): 0.148728
Epoch: 376	,Training loss (MRSE): 0.286632	,Validation loss (MRSE): 0.773879	,Training loss (MSE): 6.3833e+16	,Validation loss (MSE): 1.92995e+17	,Training accuracy (MAE): -3.74016e+07	,Validation accuracy (MAE): -7.48791e+07	,Training accuracy (MRAE): 0.532889	,Validation accuracy (MRAE): 0.162784
Epoch: 384	,Training loss (MRSE): 0.24364	,Validation loss (MRSE): 0.786934	,Training loss (MSE): 1.8616e+16	,Validation loss (MSE): 1.92967e+17	,Training accuracy (MAE): -1.93405e+07	,Validation accuracy (MAE): -7.51259e+07	,Training accuracy (MRAE): 0.593013	,Validation accuracy (MRAE): 0.150256
Epoch: 392	,Training loss (MRSE): 0.29227	,Validation loss (MRSE): 0.793916	,Training loss (MSE): 4.8156e+16	,Validation loss (MSE): 1.92992e+17	,Training accuracy (MAE): -3.2477e+07	,Validation accuracy (MAE): -7.48997e+07	,Training accuracy (MRAE): 0.526486	,Validation accuracy (MRAE): 0.135558
Epoch: 400	,Training loss (MRSE): 0.315627	,Validation loss (MRSE): 0.792584	,Training loss (MSE): 5.85484e+16	,Validation loss (MSE): 1.92989e+17	,Training accuracy (MAE): -3.53594e+07	,Validation accuracy (MAE): -7.48423e+07	,Training accuracy (MRAE): 0.503121	,Validation accuracy (MRAE): 0.135919
Epoch: 408	,Training loss (MRSE): 0.29555	,Validation loss (MRSE): 0.793185	,Training loss (MSE): 5.68222e+16	,Validation loss (MSE): 1.93009e+17	,Training accuracy (MAE): -3.5372e+07	,Validation accuracy (MAE): -7.48764e+07	,Training accuracy (MRAE): 0.530353	,Validation accuracy (MRAE): 0.134269
Epoch: 416	,Training loss (MRSE): 0.225569	,Validation loss (MRSE): 0.788666	,Training loss (MSE): 9.04444e+15	,Validation loss (MSE): 1.92983e+17	,Training accuracy (MAE): -1.33388e+07	,Validation accuracy (MAE): -7.51373e+07	,Training accuracy (MRAE): 0.624366	,Validation accuracy (MRAE): 0.146931
Epoch: 424	,Training loss (MRSE): 0.23599	,Validation loss (MRSE): 0.781582	,Training loss (MSE): 2.91825e+16	,Validation loss (MSE): 1.92991e+17	,Training accuracy (MAE): -2.39373e+07	,Validation accuracy (MAE): -7.49891e+07	,Training accuracy (MRAE): 0.603058	,Validation accuracy (MRAE): 0.150879
Epoch: 432	,Training loss (MRSE): 0.235855	,Validation loss (MRSE): 0.786559	,Training loss (MSE): 1.03613e+16	,Validation loss (MSE): 1.92993e+17	,Training accuracy (MAE): -1.38327e+07	,Validation accuracy (MAE): -7.50031e+07	,Training accuracy (MRAE): 0.606688	,Validation accuracy (MRAE): 0.150335
Epoch: 440	,Training loss (MRSE): 0.244505	,Validation loss (MRSE): 0.790294	,Training loss (MSE): 4.79107e+16	,Validation loss (MSE): 1.92965e+17	,Training accuracy (MAE): -3.20077e+07	,Validation accuracy (MAE): -7.49574e+07	,Training accuracy (MRAE): 0.588887	,Validation accuracy (MRAE): 0.144543
Epoch: 448	,Training loss (MRSE): 0.339761	,Validation loss (MRSE): 0.785427	,Training loss (MSE): 7.0703e+16	,Validation loss (MSE): 1.93009e+17	,Training accuracy (MAE): -3.90624e+07	,Validation accuracy (MAE): -7.48487e+07	,Training accuracy (MRAE): 0.46861	,Validation accuracy (MRAE): 0.143313
Epoch: 456	,Training loss (MRSE): 0.433814	,Validation loss (MRSE): 0.786315	,Training loss (MSE): 1.14048e+17	,Validation loss (MSE): 1.93013e+17	,Training accuracy (MAE): -5.17585e+07	,Validation accuracy (MAE): -7.47616e+07	,Training accuracy (MRAE): 0.382312	,Validation accuracy (MRAE): 0.142104
Epoch: 464	,Training loss (MRSE): 0.264363	,Validation loss (MRSE): 0.786434	,Training loss (MSE): 5.55499e+16	,Validation loss (MSE): 1.93e+17	,Training accuracy (MAE): -3.39796e+07	,Validation accuracy (MAE): -7.48983e+07	,Training accuracy (MRAE): 0.564941	,Validation accuracy (MRAE): 0.150221
Epoch: 472	,Training loss (MRSE): 0.230701	,Validation loss (MRSE): 0.78591	,Training loss (MSE): 3.41193e+16	,Validation loss (MSE): 1.92994e+17	,Training accuracy (MAE): -2.75209e+07	,Validation accuracy (MAE): -7.49931e+07	,Training accuracy (MRAE): 0.607559	,Validation accuracy (MRAE): 0.148501
Epoch: 480	,Training loss (MRSE): 0.327394	,Validation loss (MRSE): 0.800033	,Training loss (MSE): 6.41625e+16	,Validation loss (MSE): 1.93012e+17	,Training accuracy (MAE): -3.7788e+07	,Validation accuracy (MAE): -7.48941e+07	,Training accuracy (MRAE): 0.488931	,Validation accuracy (MRAE): 0.134204
Epoch: 488	,Training loss (MRSE): 0.368168	,Validation loss (MRSE): 0.788127	,Training loss (MSE): 9.62302e+16	,Validation loss (MSE): 1.93014e+17	,Training accuracy (MAE): -4.72567e+07	,Validation accuracy (MAE): -7.48003e+07	,Training accuracy (MRAE): 0.444591	,Validation accuracy (MRAE): 0.140665
Epoch: 496	,Training loss (MRSE): 0.298022	,Validation loss (MRSE): 0.800569	,Training loss (MSE): 2.78517e+16	,Validation loss (MSE): 1.92982e+17	,Training accuracy (MAE): -2.33826e+07	,Validation accuracy (MAE): -7.49417e+07	,Training accuracy (MRAE): 0.534739	,Validation accuracy (MRAE): 0.137919
Epoch: 504	,Training loss (MRSE): 0.334145	,Validation loss (MRSE): 0.789562	,Training loss (MSE): 7.75488e+16	,Validation loss (MSE): 1.93005e+17	,Training accuracy (MAE): -4.22476e+07	,Validation accuracy (MAE): -7.48683e+07	,Training accuracy (MRAE): 0.465385	,Validation accuracy (MRAE): 0.139252
Epoch: 512	,Training loss (MRSE): 0.269956	,Validation loss (MRSE): 0.784012	,Training loss (MSE): 4.49135e+16	,Validation loss (MSE): 1.92995e+17	,Training accuracy (MAE): -3.13773e+07	,Validation accuracy (MAE): -7.49087e+07	,Training accuracy (MRAE): 0.54679	,Validation accuracy (MRAE): 0.151281
Epoch: 520	,Training loss (MRSE): 0.276865	,Validation loss (MRSE): 0.78775	,Training loss (MSE): 4.08793e+16	,Validation loss (MSE): 1.93002e+17	,Training accuracy (MAE): -3.04256e+07	,Validation accuracy (MAE): -7.4942e+07	,Training accuracy (MRAE): 0.541918	,Validation accuracy (MRAE): 0.142785
Epoch: 528	,Training loss (MRSE): 0.20638	,Validation loss (MRSE): 0.790584	,Training loss (MSE): 2.94859e+16	,Validation loss (MSE): 1.92962e+17	,Training accuracy (MAE): -2.44153e+07	,Validation accuracy (MAE): -7.50732e+07	,Training accuracy (MRAE): 0.64957	,Validation accuracy (MRAE): 0.146474
Epoch: 536	,Training loss (MRSE): 0.26895	,Validation loss (MRSE): 0.780623	,Training loss (MSE): 8.01947e+16	,Validation loss (MSE): 1.92992e+17	,Training accuracy (MAE): -4.25585e+07	,Validation accuracy (MAE): -7.48838e+07	,Training accuracy (MRAE): 0.553575	,Validation accuracy (MRAE): 0.154764
Epoch: 544	,Training loss (MRSE): 0.19815	,Validation loss (MRSE): 0.78762	,Training loss (MSE): 1.47619e+16	,Validation loss (MSE): 1.92964e+17	,Training accuracy (MAE): -1.65301e+07	,Validation accuracy (MAE): -7.50705e+07	,Training accuracy (MRAE): 0.658432	,Validation accuracy (MRAE): 0.14972
Epoch: 552	,Training loss (MRSE): 0.410145	,Validation loss (MRSE): 0.785719	,Training loss (MSE): 1.22672e+17	,Validation loss (MSE): 1.92997e+17	,Training accuracy (MAE): -5.35187e+07	,Validation accuracy (MAE): -7.47653e+07	,Training accuracy (MRAE): 0.408945	,Validation accuracy (MRAE): 0.144002
Epoch: 560	,Training loss (MRSE): 0.237062	,Validation loss (MRSE): 0.793918	,Training loss (MSE): 4.45788e+16	,Validation loss (MSE): 1.92968e+17	,Training accuracy (MAE): -3.06992e+07	,Validation accuracy (MAE): -7.49524e+07	,Training accuracy (MRAE): 0.596915	,Validation accuracy (MRAE): 0.141494
Epoch: 568	,Training loss (MRSE): 0.268371	,Validation loss (MRSE): 0.785093	,Training loss (MSE): 7.51672e+16	,Validation loss (MSE): 1.92993e+17	,Training accuracy (MAE): -4.14322e+07	,Validation accuracy (MAE): -7.49118e+07	,Training accuracy (MRAE): 0.555359	,Validation accuracy (MRAE): 0.150072
Epoch: 576	,Training loss (MRSE): 0.210584	,Validation loss (MRSE): 0.795275	,Training loss (MSE): 3.50356e+16	,Validation loss (MSE): 1.92944e+17	,Training accuracy (MAE): -2.18942e+07	,Validation accuracy (MAE): -7.51518e+07	,Training accuracy (MRAE): 0.638233	,Validation accuracy (MRAE): 0.143802
Epoch: 584	,Training loss (MRSE): 0.365665	,Validation loss (MRSE): 0.793531	,Training loss (MSE): 9.2578e+16	,Validation loss (MSE): 1.93004e+17	,Training accuracy (MAE): -4.65302e+07	,Validation accuracy (MAE): -7.47951e+07	,Training accuracy (MRAE): 0.44111	,Validation accuracy (MRAE): 0.132452
Epoch: 592	,Training loss (MRSE): 0.214382	,Validation loss (MRSE): 0.79283	,Training loss (MSE): 2.9444e+16	,Validation loss (MSE): 1.92988e+17	,Training accuracy (MAE): -2.39214e+07	,Validation accuracy (MAE): -7.50441e+07	,Training accuracy (MRAE): 0.624668	,Validation accuracy (MRAE): 0.141664
Epoch: 600	,Training loss (MRSE): 0.25829	,Validation loss (MRSE): 0.788358	,Training loss (MSE): 5.67964e+16	,Validation loss (MSE): 1.92975e+17	,Training accuracy (MAE): -3.58779e+07	,Validation accuracy (MAE): -7.49381e+07	,Training accuracy (MRAE): 0.554795	,Validation accuracy (MRAE): 0.150119
Epoch: 608	,Training loss (MRSE): 0.266189	,Validation loss (MRSE): 0.787959	,Training loss (MSE): 2.90431e+16	,Validation loss (MSE): 1.93e+17	,Training accuracy (MAE): -2.36659e+07	,Validation accuracy (MAE): -7.501e+07	,Training accuracy (MRAE): 0.559239	,Validation accuracy (MRAE): 0.143633
Epoch: 616	,Training loss (MRSE): 0.18771	,Validation loss (MRSE): 0.795123	,Training loss (MSE): 2.53813e+16	,Validation loss (MSE): 1.92966e+17	,Training accuracy (MAE): -2.19086e+07	,Validation accuracy (MAE): -7.51362e+07	,Training accuracy (MRAE): 0.675907	,Validation accuracy (MRAE): 0.141456
Epoch: 624	,Training loss (MRSE): 0.317257	,Validation loss (MRSE): 0.789295	,Training loss (MSE): 1.01974e+17	,Validation loss (MSE): 1.92992e+17	,Training accuracy (MAE): -4.85628e+07	,Validation accuracy (MAE): -7.48729e+07	,Training accuracy (MRAE): 0.499524	,Validation accuracy (MRAE): 0.143361
Epoch: 632	,Training loss (MRSE): 0.328258	,Validation loss (MRSE): 0.786639	,Training loss (MSE): 8.33014e+16	,Validation loss (MSE): 1.92984e+17	,Training accuracy (MAE): -4.2906e+07	,Validation accuracy (MAE): -7.48259e+07	,Training accuracy (MRAE): 0.479592	,Validation accuracy (MRAE): 0.146031
Epoch: 640	,Training loss (MRSE): 0.282304	,Validation loss (MRSE): 0.790644	,Training loss (MSE): 4.8008e+16	,Validation loss (MSE): 1.92986e+17	,Training accuracy (MAE): -3.28271e+07	,Validation accuracy (MAE): -7.49393e+07	,Training accuracy (MRAE): 0.52308	,Validation accuracy (MRAE): 0.139163
Epoch: 648	,Training loss (MRSE): 0.190321	,Validation loss (MRSE): 0.791403	,Training loss (MSE): 4.65073e+16	,Validation loss (MSE): 1.92936e+17	,Training accuracy (MAE): -3.15677e+07	,Validation accuracy (MAE): -7.50631e+07	,Training accuracy (MRAE): 0.668401	,Validation accuracy (MRAE): 0.147525
Epoch: 656	,Training loss (MRSE): 0.188975	,Validation loss (MRSE): 0.791428	,Training loss (MSE): 9.08106e+15	,Validation loss (MSE): 1.92963e+17	,Training accuracy (MAE): -1.383e+07	,Validation accuracy (MAE): -7.5235e+07	,Training accuracy (MRAE): 0.668741	,Validation accuracy (MRAE): 0.148808
Epoch: 664	,Training loss (MRSE): 0.244888	,Validation loss (MRSE): 0.802386	,Training loss (MSE): 1.65786e+16	,Validation loss (MSE): 1.92862e+17	,Training accuracy (MAE): -1.8326e+07	,Validation accuracy (MAE): -7.52411e+07	,Training accuracy (MRAE): 0.573383	,Validation accuracy (MRAE): 0.132497
