Epoch: 0	,Training loss (MRSE): 0.675395	,Validation loss (MRSE): 0.810427	,Training loss (MSE): 1.52268e+17	,Validation loss (MSE): 1.93016e+17	,Training accuracy (MAE): -6.02951e+07	,Validation accuracy (MAE): -7.52441e+07	,Training accuracy (MRAE): 0.22889	,Validation accuracy (MRAE): 0.130559
Epoch: 22	,Training loss (MRSE): 0.524603	,Validation loss (MRSE): 0.790309	,Training loss (MSE): 1.50721e+17	,Validation loss (MSE): 1.93032e+17	,Training accuracy (MAE): -5.97325e+07	,Validation accuracy (MAE): -7.49261e+07	,Training accuracy (MRAE): 0.347663	,Validation accuracy (MRAE): 0.141855
Epoch: 24	,Training loss (MRSE): 0.532324	,Validation loss (MRSE): 0.79091	,Training loss (MSE): 1.50171e+17	,Validation loss (MSE): 1.93029e+17	,Training accuracy (MAE): -5.94444e+07	,Validation accuracy (MAE): -7.48095e+07	,Training accuracy (MRAE): 0.337062	,Validation accuracy (MRAE): 0.138064
Epoch: 26	,Training loss (MRSE): 0.51879	,Validation loss (MRSE): 0.787025	,Training loss (MSE): 1.50001e+17	,Validation loss (MSE): 1.9303e+17	,Training accuracy (MAE): -5.91854e+07	,Validation accuracy (MAE): -7.48647e+07	,Training accuracy (MRAE): 0.352452	,Validation accuracy (MRAE): 0.141997
Epoch: 28	,Training loss (MRSE): 0.52091	,Validation loss (MRSE): 0.783219	,Training loss (MSE): 1.48854e+17	,Validation loss (MSE): 1.9303e+17	,Training accuracy (MAE): -5.91936e+07	,Validation accuracy (MAE): -7.4845e+07	,Training accuracy (MRAE): 0.352715	,Validation accuracy (MRAE): 0.144939
Epoch: 30	,Training loss (MRSE): 0.526305	,Validation loss (MRSE): 0.781212	,Training loss (MSE): 1.49095e+17	,Validation loss (MSE): 1.9303e+17	,Training accuracy (MAE): -5.91003e+07	,Validation accuracy (MAE): -7.48325e+07	,Training accuracy (MRAE): 0.340328	,Validation accuracy (MRAE): 0.149294
Epoch: 32	,Training loss (MRSE): 0.520382	,Validation loss (MRSE): 0.784398	,Training loss (MSE): 1.49723e+17	,Validation loss (MSE): 1.93029e+17	,Training accuracy (MAE): -5.88816e+07	,Validation accuracy (MAE): -7.47401e+07	,Training accuracy (MRAE): 0.344264	,Validation accuracy (MRAE): 0.139481
Epoch: 34	,Training loss (MRSE): 0.502876	,Validation loss (MRSE): 0.791058	,Training loss (MSE): 1.47999e+17	,Validation loss (MSE): 1.9303e+17	,Training accuracy (MAE): -5.84234e+07	,Validation accuracy (MAE): -7.48145e+07	,Training accuracy (MRAE): 0.36803	,Validation accuracy (MRAE): 0.133451
Epoch: 36	,Training loss (MRSE): 0.50559	,Validation loss (MRSE): 0.784882	,Training loss (MSE): 1.46521e+17	,Validation loss (MSE): 1.9303e+17	,Training accuracy (MAE): -5.82531e+07	,Validation accuracy (MAE): -7.47958e+07	,Training accuracy (MRAE): 0.364122	,Validation accuracy (MRAE): 0.14097
Epoch: 38	,Training loss (MRSE): 0.490266	,Validation loss (MRSE): 0.790265	,Training loss (MSE): 1.45826e+17	,Validation loss (MSE): 1.9303e+17	,Training accuracy (MAE): -5.78505e+07	,Validation accuracy (MAE): -7.47901e+07	,Training accuracy (MRAE): 0.380084	,Validation accuracy (MRAE): 0.132202
Epoch: 40	,Training loss (MRSE): 0.492863	,Validation loss (MRSE): 0.786356	,Training loss (MSE): 1.44405e+17	,Validation loss (MSE): 1.9303e+17	,Training accuracy (MAE): -5.74998e+07	,Validation accuracy (MAE): -7.47517e+07	,Training accuracy (MRAE): 0.374767	,Validation accuracy (MRAE): 0.135781
Epoch: 42	,Training loss (MRSE): 0.49224	,Validation loss (MRSE): 0.792841	,Training loss (MSE): 1.43651e+17	,Validation loss (MSE): 1.9303e+17	,Training accuracy (MAE): -5.73156e+07	,Validation accuracy (MAE): -7.47801e+07	,Training accuracy (MRAE): 0.372101	,Validation accuracy (MRAE): 0.131109
Epoch: 44	,Training loss (MRSE): 0.497052	,Validation loss (MRSE): 0.786237	,Training loss (MSE): 1.39861e+17	,Validation loss (MSE): 1.93031e+17	,Training accuracy (MAE): -5.67843e+07	,Validation accuracy (MAE): -7.47791e+07	,Training accuracy (MRAE): 0.371142	,Validation accuracy (MRAE): 0.135605
Epoch: 46	,Training loss (MRSE): 0.491506	,Validation loss (MRSE): 0.791654	,Training loss (MSE): 1.42582e+17	,Validation loss (MSE): 1.9303e+17	,Training accuracy (MAE): -5.71414e+07	,Validation accuracy (MAE): -7.47397e+07	,Training accuracy (MRAE): 0.377736	,Validation accuracy (MRAE): 0.130237
Epoch: 48	,Training loss (MRSE): 0.478496	,Validation loss (MRSE): 0.793501	,Training loss (MSE): 1.37802e+17	,Validation loss (MSE): 1.93032e+17	,Training accuracy (MAE): -5.61879e+07	,Validation accuracy (MAE): -7.48161e+07	,Training accuracy (MRAE): 0.389531	,Validation accuracy (MRAE): 0.131486
Epoch: 50	,Training loss (MRSE): 0.488259	,Validation loss (MRSE): 0.787013	,Training loss (MSE): 1.39405e+17	,Validation loss (MSE): 1.93032e+17	,Training accuracy (MAE): -5.64892e+07	,Validation accuracy (MAE): -7.48185e+07	,Training accuracy (MRAE): 0.37936	,Validation accuracy (MRAE): 0.139776
Epoch: 52	,Training loss (MRSE): 0.479919	,Validation loss (MRSE): 0.793995	,Training loss (MSE): 1.35639e+17	,Validation loss (MSE): 1.93033e+17	,Training accuracy (MAE): -5.55841e+07	,Validation accuracy (MAE): -7.4857e+07	,Training accuracy (MRAE): 0.388241	,Validation accuracy (MRAE): 0.130861
Epoch: 54	,Training loss (MRSE): 0.484344	,Validation loss (MRSE): 0.796126	,Training loss (MSE): 1.33633e+17	,Validation loss (MSE): 1.93031e+17	,Training accuracy (MAE): -5.52755e+07	,Validation accuracy (MAE): -7.47895e+07	,Training accuracy (MRAE): 0.385518	,Validation accuracy (MRAE): 0.131645
Epoch: 56	,Training loss (MRSE): 0.485729	,Validation loss (MRSE): 0.78417	,Training loss (MSE): 1.35069e+17	,Validation loss (MSE): 1.93033e+17	,Training accuracy (MAE): -5.55034e+07	,Validation accuracy (MAE): -7.48279e+07	,Training accuracy (MRAE): 0.389607	,Validation accuracy (MRAE): 0.142171
Epoch: 58	,Training loss (MRSE): 0.491977	,Validation loss (MRSE): 0.785067	,Training loss (MSE): 1.35962e+17	,Validation loss (MSE): 1.93033e+17	,Training accuracy (MAE): -5.56762e+07	,Validation accuracy (MAE): -7.4838e+07	,Training accuracy (MRAE): 0.383435	,Validation accuracy (MRAE): 0.140897
Epoch: 60	,Training loss (MRSE): 0.49354	,Validation loss (MRSE): 0.794344	,Training loss (MSE): 1.37688e+17	,Validation loss (MSE): 1.93037e+17	,Training accuracy (MAE): -5.61403e+07	,Validation accuracy (MAE): -7.49409e+07	,Training accuracy (MRAE): 0.379941	,Validation accuracy (MRAE): 0.133102
Epoch: 62	,Training loss (MRSE): 0.499057	,Validation loss (MRSE): 0.807965	,Training loss (MSE): 1.37001e+17	,Validation loss (MSE): 1.93034e+17	,Training accuracy (MAE): -5.60131e+07	,Validation accuracy (MAE): -7.48632e+07	,Training accuracy (MRAE): 0.372317	,Validation accuracy (MRAE): 0.126484
Epoch: 64	,Training loss (MRSE): 0.500092	,Validation loss (MRSE): 0.807682	,Training loss (MSE): 1.33654e+17	,Validation loss (MSE): 1.93039e+17	,Training accuracy (MAE): -5.54873e+07	,Validation accuracy (MAE): -7.50368e+07	,Training accuracy (MRAE): 0.379411	,Validation accuracy (MRAE): 0.126722
Epoch: 66	,Training loss (MRSE): 0.493711	,Validation loss (MRSE): 0.806935	,Training loss (MSE): 1.3164e+17	,Validation loss (MSE): 1.93037e+17	,Training accuracy (MAE): -5.50589e+07	,Validation accuracy (MAE): -7.49469e+07	,Training accuracy (MRAE): 0.385955	,Validation accuracy (MRAE): 0.129648
Epoch: 68	,Training loss (MRSE): 0.498187	,Validation loss (MRSE): 0.803586	,Training loss (MSE): 1.31335e+17	,Validation loss (MSE): 1.93044e+17	,Training accuracy (MAE): -5.50589e+07	,Validation accuracy (MAE): -7.50845e+07	,Training accuracy (MRAE): 0.380167	,Validation accuracy (MRAE): 0.131982
Epoch: 70	,Training loss (MRSE): 0.511904	,Validation loss (MRSE): 0.815386	,Training loss (MSE): 1.31357e+17	,Validation loss (MSE): 1.93044e+17	,Training accuracy (MAE): -5.51513e+07	,Validation accuracy (MAE): -7.51136e+07	,Training accuracy (MRAE): 0.364828	,Validation accuracy (MRAE): 0.117801
Epoch: 72	,Training loss (MRSE): 0.509629	,Validation loss (MRSE): 0.811206	,Training loss (MSE): 1.31783e+17	,Validation loss (MSE): 1.93044e+17	,Training accuracy (MAE): -5.52005e+07	,Validation accuracy (MAE): -7.51163e+07	,Training accuracy (MRAE): 0.371628	,Validation accuracy (MRAE): 0.119597
Epoch: 74	,Training loss (MRSE): 0.524105	,Validation loss (MRSE): 0.819216	,Training loss (MSE): 1.33384e+17	,Validation loss (MSE): 1.93041e+17	,Training accuracy (MAE): -5.55179e+07	,Validation accuracy (MAE): -7.50846e+07	,Training accuracy (MRAE): 0.353458	,Validation accuracy (MRAE): 0.114718
Epoch: 76	,Training loss (MRSE): 0.528207	,Validation loss (MRSE): 0.823793	,Training loss (MSE): 1.33948e+17	,Validation loss (MSE): 1.93045e+17	,Training accuracy (MAE): -5.56291e+07	,Validation accuracy (MAE): -7.5197e+07	,Training accuracy (MRAE): 0.354581	,Validation accuracy (MRAE): 0.111301
Epoch: 78	,Training loss (MRSE): 0.525104	,Validation loss (MRSE): 0.810006	,Training loss (MSE): 1.31883e+17	,Validation loss (MSE): 1.93036e+17	,Training accuracy (MAE): -5.51369e+07	,Validation accuracy (MAE): -7.49857e+07	,Training accuracy (MRAE): 0.35781	,Validation accuracy (MRAE): 0.122157
Epoch: 80	,Training loss (MRSE): 0.532403	,Validation loss (MRSE): 0.820455	,Training loss (MSE): 1.30759e+17	,Validation loss (MSE): 1.93043e+17	,Training accuracy (MAE): -5.49867e+07	,Validation accuracy (MAE): -7.51784e+07	,Training accuracy (MRAE): 0.348017	,Validation accuracy (MRAE): 0.114985
Epoch: 82	,Training loss (MRSE): 0.538789	,Validation loss (MRSE): 0.813605	,Training loss (MSE): 1.35797e+17	,Validation loss (MSE): 1.93038e+17	,Training accuracy (MAE): -5.60585e+07	,Validation accuracy (MAE): -7.5032e+07	,Training accuracy (MRAE): 0.345053	,Validation accuracy (MRAE): 0.121443
Epoch: 84	,Training loss (MRSE): 0.540907	,Validation loss (MRSE): 0.82068	,Training loss (MSE): 1.30772e+17	,Validation loss (MSE): 1.93049e+17	,Training accuracy (MAE): -5.50674e+07	,Validation accuracy (MAE): -7.53113e+07	,Training accuracy (MRAE): 0.337424	,Validation accuracy (MRAE): 0.115545
Epoch: 86	,Training loss (MRSE): 0.544046	,Validation loss (MRSE): 0.815185	,Training loss (MSE): 1.35735e+17	,Validation loss (MSE): 1.9304e+17	,Training accuracy (MAE): -5.60649e+07	,Validation accuracy (MAE): -7.50702e+07	,Training accuracy (MRAE): 0.342336	,Validation accuracy (MRAE): 0.119022
Epoch: 88	,Training loss (MRSE): 0.545861	,Validation loss (MRSE): 0.811589	,Training loss (MSE): 1.36071e+17	,Validation loss (MSE): 1.93054e+17	,Training accuracy (MAE): -5.62231e+07	,Validation accuracy (MAE): -7.52122e+07	,Training accuracy (MRAE): 0.338878	,Validation accuracy (MRAE): 0.121667
Epoch: 90	,Training loss (MRSE): 0.546663	,Validation loss (MRSE): 0.81366	,Training loss (MSE): 1.37352e+17	,Validation loss (MSE): 1.93079e+17	,Training accuracy (MAE): -5.65096e+07	,Validation accuracy (MAE): -7.54775e+07	,Training accuracy (MRAE): 0.338035	,Validation accuracy (MRAE): 0.120562
Epoch: 92	,Training loss (MRSE): 0.562405	,Validation loss (MRSE): 0.8116	,Training loss (MSE): 1.38556e+17	,Validation loss (MSE): 1.93049e+17	,Training accuracy (MAE): -5.68838e+07	,Validation accuracy (MAE): -7.52189e+07	,Training accuracy (MRAE): 0.320897	,Validation accuracy (MRAE): 0.121219
Epoch: 94	,Training loss (MRSE): 0.562972	,Validation loss (MRSE): 0.819921	,Training loss (MSE): 1.36774e+17	,Validation loss (MSE): 1.93049e+17	,Training accuracy (MAE): -5.65588e+07	,Validation accuracy (MAE): -7.53974e+07	,Training accuracy (MRAE): 0.316839	,Validation accuracy (MRAE): 0.114412
Epoch: 96	,Training loss (MRSE): 0.559555	,Validation loss (MRSE): 0.808665	,Training loss (MSE): 1.3715e+17	,Validation loss (MSE): 1.93084e+17	,Training accuracy (MAE): -5.65578e+07	,Validation accuracy (MAE): -7.57317e+07	,Training accuracy (MRAE): 0.322241	,Validation accuracy (MRAE): 0.12248
Epoch: 98	,Training loss (MRSE): 0.555618	,Validation loss (MRSE): 0.814436	,Training loss (MSE): 1.44228e+17	,Validation loss (MSE): 1.93177e+17	,Training accuracy (MAE): -5.78694e+07	,Validation accuracy (MAE): -7.63488e+07	,Training accuracy (MRAE): 0.327511	,Validation accuracy (MRAE): 0.117453
Epoch: 100	,Training loss (MRSE): 0.580458	,Validation loss (MRSE): 0.810779	,Training loss (MSE): 1.43047e+17	,Validation loss (MSE): 1.93201e+17	,Training accuracy (MAE): -5.78229e+07	,Validation accuracy (MAE): -7.65159e+07	,Training accuracy (MRAE): 0.301969	,Validation accuracy (MRAE): 0.11981
Epoch: 102	,Training loss (MRSE): 0.59101	,Validation loss (MRSE): 0.815808	,Training loss (MSE): 1.46743e+17	,Validation loss (MSE): 1.93222e+17	,Training accuracy (MAE): -5.8679e+07	,Validation accuracy (MAE): -7.67616e+07	,Training accuracy (MRAE): 0.295009	,Validation accuracy (MRAE): 0.116055
Epoch: 104	,Training loss (MRSE): 0.576988	,Validation loss (MRSE): 0.814396	,Training loss (MSE): 1.48613e+17	,Validation loss (MSE): 1.93264e+17	,Training accuracy (MAE): -5.90258e+07	,Validation accuracy (MAE): -7.73303e+07	,Training accuracy (MRAE): 0.310862	,Validation accuracy (MRAE): 0.117553
Epoch: 106	,Training loss (MRSE): 0.580036	,Validation loss (MRSE): 0.815013	,Training loss (MSE): 1.49827e+17	,Validation loss (MSE): 1.9351e+17	,Training accuracy (MAE): -5.93163e+07	,Validation accuracy (MAE): -7.82366e+07	,Training accuracy (MRAE): 0.304497	,Validation accuracy (MRAE): 0.117267
Epoch: 108	,Training loss (MRSE): 0.578017	,Validation loss (MRSE): 0.811539	,Training loss (MSE): 1.50429e+17	,Validation loss (MSE): 1.93414e+17	,Training accuracy (MAE): -5.93906e+07	,Validation accuracy (MAE): -7.7457e+07	,Training accuracy (MRAE): 0.30667	,Validation accuracy (MRAE): 0.122766
Epoch: 110	,Training loss (MRSE): 0.588146	,Validation loss (MRSE): 0.818321	,Training loss (MSE): 1.50326e+17	,Validation loss (MSE): 1.93479e+17	,Training accuracy (MAE): -5.94344e+07	,Validation accuracy (MAE): -7.78331e+07	,Training accuracy (MRAE): 0.29492	,Validation accuracy (MRAE): 0.115645
Epoch: 112	,Training loss (MRSE): 0.612129	,Validation loss (MRSE): 0.811878	,Training loss (MSE): 1.51708e+17	,Validation loss (MSE): 1.93502e+17	,Training accuracy (MAE): -5.97737e+07	,Validation accuracy (MAE): -7.79066e+07	,Training accuracy (MRAE): 0.277487	,Validation accuracy (MRAE): 0.119527
Epoch: 114	,Training loss (MRSE): 0.614911	,Validation loss (MRSE): 0.812162	,Training loss (MSE): 1.51717e+17	,Validation loss (MSE): 1.93432e+17	,Training accuracy (MAE): -5.97581e+07	,Validation accuracy (MAE): -7.78097e+07	,Training accuracy (MRAE): 0.280491	,Validation accuracy (MRAE): 0.120172
Epoch: 116	,Training loss (MRSE): 0.619919	,Validation loss (MRSE): 0.815284	,Training loss (MSE): 1.52099e+17	,Validation loss (MSE): 1.93503e+17	,Training accuracy (MAE): -5.9863e+07	,Validation accuracy (MAE): -7.79361e+07	,Training accuracy (MRAE): 0.278426	,Validation accuracy (MRAE): 0.1174
Epoch: 118	,Training loss (MRSE): 0.629744	,Validation loss (MRSE): 0.816676	,Training loss (MSE): 1.52091e+17	,Validation loss (MSE): 1.93733e+17	,Training accuracy (MAE): -5.99423e+07	,Validation accuracy (MAE): -7.84586e+07	,Training accuracy (MRAE): 0.269347	,Validation accuracy (MRAE): 0.115
Epoch: 120	,Training loss (MRSE): 0.637091	,Validation loss (MRSE): 0.816563	,Training loss (MSE): 1.5205e+17	,Validation loss (MSE): 1.93703e+17	,Training accuracy (MAE): -5.99661e+07	,Validation accuracy (MAE): -7.83121e+07	,Training accuracy (MRAE): 0.260931	,Validation accuracy (MRAE): 0.115559
Epoch: 122	,Training loss (MRSE): 0.64552	,Validation loss (MRSE): 0.819535	,Training loss (MSE): 1.52026e+17	,Validation loss (MSE): 1.93396e+17	,Training accuracy (MAE): -5.99591e+07	,Validation accuracy (MAE): -7.7488e+07	,Training accuracy (MRAE): 0.251126	,Validation accuracy (MRAE): 0.112553
Epoch: 124	,Training loss (MRSE): 0.645844	,Validation loss (MRSE): 0.821027	,Training loss (MSE): 1.51982e+17	,Validation loss (MSE): 1.93299e+17	,Training accuracy (MAE): -5.99738e+07	,Validation accuracy (MAE): -7.69921e+07	,Training accuracy (MRAE): 0.250666	,Validation accuracy (MRAE): 0.111631
Epoch: 126	,Training loss (MRSE): 0.646275	,Validation loss (MRSE): 0.823114	,Training loss (MSE): 1.52502e+17	,Validation loss (MSE): 1.93241e+17	,Training accuracy (MAE): -6.00667e+07	,Validation accuracy (MAE): -7.67891e+07	,Training accuracy (MRAE): 0.251363	,Validation accuracy (MRAE): 0.110064
Epoch: 128	,Training loss (MRSE): 0.649545	,Validation loss (MRSE): 0.823411	,Training loss (MSE): 1.52548e+17	,Validation loss (MSE): 1.93185e+17	,Training accuracy (MAE): -6.00639e+07	,Validation accuracy (MAE): -7.65043e+07	,Training accuracy (MRAE): 0.245933	,Validation accuracy (MRAE): 0.110105
Epoch: 130	,Training loss (MRSE): 0.654325	,Validation loss (MRSE): 0.823749	,Training loss (MSE): 1.52533e+17	,Validation loss (MSE): 1.93241e+17	,Training accuracy (MAE): -6.00638e+07	,Validation accuracy (MAE): -7.67268e+07	,Training accuracy (MRAE): 0.241055	,Validation accuracy (MRAE): 0.109903
Epoch: 132	,Training loss (MRSE): 0.6542	,Validation loss (MRSE): 0.820369	,Training loss (MSE): 1.52502e+17	,Validation loss (MSE): 1.93174e+17	,Training accuracy (MAE): -6.00408e+07	,Validation accuracy (MAE): -7.64046e+07	,Training accuracy (MRAE): 0.243423	,Validation accuracy (MRAE): 0.114646
Epoch: 134	,Training loss (MRSE): 0.6559	,Validation loss (MRSE): 0.819735	,Training loss (MSE): 1.52464e+17	,Validation loss (MSE): 1.93136e+17	,Training accuracy (MAE): -6.00559e+07	,Validation accuracy (MAE): -7.6195e+07	,Training accuracy (MRAE): 0.239236	,Validation accuracy (MRAE): 0.116046
Epoch: 136	,Training loss (MRSE): 0.651713	,Validation loss (MRSE): 0.823972	,Training loss (MSE): 1.52389e+17	,Validation loss (MSE): 1.93121e+17	,Training accuracy (MAE): -5.99866e+07	,Validation accuracy (MAE): -7.61332e+07	,Training accuracy (MRAE): 0.245707	,Validation accuracy (MRAE): 0.110783
Epoch: 138	,Training loss (MRSE): 0.654939	,Validation loss (MRSE): 0.828389	,Training loss (MSE): 1.52406e+17	,Validation loss (MSE): 1.93117e+17	,Training accuracy (MAE): -6.00077e+07	,Validation accuracy (MAE): -7.61139e+07	,Training accuracy (MRAE): 0.241394	,Validation accuracy (MRAE): 0.107757
Epoch: 140	,Training loss (MRSE): 0.657712	,Validation loss (MRSE): 0.830638	,Training loss (MSE): 1.52374e+17	,Validation loss (MSE): 1.93086e+17	,Training accuracy (MAE): -5.99945e+07	,Validation accuracy (MAE): -7.58656e+07	,Training accuracy (MRAE): 0.238758	,Validation accuracy (MRAE): 0.106625
Epoch: 142	,Training loss (MRSE): 0.653212	,Validation loss (MRSE): 0.830086	,Training loss (MSE): 1.52391e+17	,Validation loss (MSE): 1.93095e+17	,Training accuracy (MAE): -5.99592e+07	,Validation accuracy (MAE): -7.59061e+07	,Training accuracy (MRAE): 0.244829	,Validation accuracy (MRAE): 0.107099
Epoch: 144	,Training loss (MRSE): 0.651321	,Validation loss (MRSE): 0.827622	,Training loss (MSE): 1.52407e+17	,Validation loss (MSE): 1.93086e+17	,Training accuracy (MAE): -6.0078e+07	,Validation accuracy (MAE): -7.58257e+07	,Training accuracy (MRAE): 0.246497	,Validation accuracy (MRAE): 0.108598
Epoch: 146	,Training loss (MRSE): 0.657702	,Validation loss (MRSE): 0.826844	,Training loss (MSE): 1.52392e+17	,Validation loss (MSE): 1.93064e+17	,Training accuracy (MAE): -6.00115e+07	,Validation accuracy (MAE): -7.56099e+07	,Training accuracy (MRAE): 0.240057	,Validation accuracy (MRAE): 0.109217
Epoch: 148	,Training loss (MRSE): 0.657494	,Validation loss (MRSE): 0.827111	,Training loss (MSE): 1.52345e+17	,Validation loss (MSE): 1.9306e+17	,Training accuracy (MAE): -6.00044e+07	,Validation accuracy (MAE): -7.5578e+07	,Training accuracy (MRAE): 0.237764	,Validation accuracy (MRAE): 0.109238
Epoch: 150	,Training loss (MRSE): 0.66353	,Validation loss (MRSE): 0.826772	,Training loss (MSE): 1.5235e+17	,Validation loss (MSE): 1.93058e+17	,Training accuracy (MAE): -6.00285e+07	,Validation accuracy (MAE): -7.55498e+07	,Training accuracy (MRAE): 0.234143	,Validation accuracy (MRAE): 0.109585
Epoch: 152	,Training loss (MRSE): 0.662898	,Validation loss (MRSE): 0.820108	,Training loss (MSE): 1.52351e+17	,Validation loss (MSE): 1.93056e+17	,Training accuracy (MAE): -5.99998e+07	,Validation accuracy (MAE): -7.5538e+07	,Training accuracy (MRAE): 0.23399	,Validation accuracy (MRAE): 0.116969
Epoch: 154	,Training loss (MRSE): 0.662781	,Validation loss (MRSE): 0.820216	,Training loss (MSE): 1.52339e+17	,Validation loss (MSE): 1.93055e+17	,Training accuracy (MAE): -6.00291e+07	,Validation accuracy (MAE): -7.55051e+07	,Training accuracy (MRAE): 0.238228	,Validation accuracy (MRAE): 0.117002
Epoch: 156	,Training loss (MRSE): 0.666552	,Validation loss (MRSE): 0.82628	,Training loss (MSE): 1.52287e+17	,Validation loss (MSE): 1.93051e+17	,Training accuracy (MAE): -6.00482e+07	,Validation accuracy (MAE): -7.54305e+07	,Training accuracy (MRAE): 0.232428	,Validation accuracy (MRAE): 0.109925
Epoch: 158	,Training loss (MRSE): 0.668185	,Validation loss (MRSE): 0.826953	,Training loss (MSE): 1.52237e+17	,Validation loss (MSE): 1.93063e+17	,Training accuracy (MAE): -6.00026e+07	,Validation accuracy (MAE): -7.56288e+07	,Training accuracy (MRAE): 0.229444	,Validation accuracy (MRAE): 0.109431
Epoch: 160	,Training loss (MRSE): 0.661936	,Validation loss (MRSE): 0.827923	,Training loss (MSE): 1.52314e+17	,Validation loss (MSE): 1.93071e+17	,Training accuracy (MAE): -5.99845e+07	,Validation accuracy (MAE): -7.57606e+07	,Training accuracy (MRAE): 0.235708	,Validation accuracy (MRAE): 0.108811
Epoch: 162	,Training loss (MRSE): 0.666891	,Validation loss (MRSE): 0.826738	,Training loss (MSE): 1.52221e+17	,Validation loss (MSE): 1.93062e+17	,Training accuracy (MAE): -6.00427e+07	,Validation accuracy (MAE): -7.56401e+07	,Training accuracy (MRAE): 0.231127	,Validation accuracy (MRAE): 0.1097
Epoch: 164	,Training loss (MRSE): 0.669966	,Validation loss (MRSE): 0.822838	,Training loss (MSE): 1.52285e+17	,Validation loss (MSE): 1.93063e+17	,Training accuracy (MAE): -6.0097e+07	,Validation accuracy (MAE): -7.56249e+07	,Training accuracy (MRAE): 0.229942	,Validation accuracy (MRAE): 0.11298
Epoch: 166	,Training loss (MRSE): 0.672532	,Validation loss (MRSE): 0.825591	,Training loss (MSE): 1.52272e+17	,Validation loss (MSE): 1.93056e+17	,Training accuracy (MAE): -6.00743e+07	,Validation accuracy (MAE): -7.54986e+07	,Training accuracy (MRAE): 0.228734	,Validation accuracy (MRAE): 0.110298
