Epoch: 0	,Training loss (MRSE): 0.701902	,Validation loss (MRSE): 0.779243	,Training loss (MSE): 1.16324e+17	,Validation loss (MSE): 3.38931e+17	,Training accuracy (MAE): -5.3225e+07	,Validation accuracy (MAE): -1.03138e+08	,Training accuracy (MRAE): 0.210399	,Validation accuracy (MRAE): 0.147508
Epoch: 432	,Training loss (MRSE): 0.388349	,Validation loss (MRSE): 0.708031	,Training loss (MSE): 5.02403e+16	,Validation loss (MSE): 1.5828e+17	,Training accuracy (MAE): -2.91843e+07	,Validation accuracy (MAE): -7.03546e+07	,Training accuracy (MRAE): 0.455602	,Validation accuracy (MRAE): 0.206755
Epoch: 444	,Training loss (MRSE): 0.38349	,Validation loss (MRSE): 0.701264	,Training loss (MSE): 4.95186e+16	,Validation loss (MSE): 1.56542e+17	,Training accuracy (MAE): -2.86032e+07	,Validation accuracy (MAE): -6.99935e+07	,Training accuracy (MRAE): 0.463064	,Validation accuracy (MRAE): 0.212219
Epoch: 456	,Training loss (MRSE): 0.385385	,Validation loss (MRSE): 0.69733	,Training loss (MSE): 4.85284e+16	,Validation loss (MSE): 1.5576e+17	,Training accuracy (MAE): -2.81784e+07	,Validation accuracy (MAE): -7.00349e+07	,Training accuracy (MRAE): 0.456156	,Validation accuracy (MRAE): 0.214655
Epoch: 468	,Training loss (MRSE): 0.373588	,Validation loss (MRSE): 0.713667	,Training loss (MSE): 4.39243e+16	,Validation loss (MSE): 1.38282e+17	,Training accuracy (MAE): -2.54132e+07	,Validation accuracy (MAE): -6.55793e+07	,Training accuracy (MRAE): 0.470814	,Validation accuracy (MRAE): 0.20214
Epoch: 480	,Training loss (MRSE): 0.382873	,Validation loss (MRSE): 0.693637	,Training loss (MSE): 4.70276e+16	,Validation loss (MSE): 1.51843e+17	,Training accuracy (MAE): -2.73208e+07	,Validation accuracy (MAE): -6.89512e+07	,Training accuracy (MRAE): 0.464847	,Validation accuracy (MRAE): 0.215378
Epoch: 492	,Training loss (MRSE): 0.364873	,Validation loss (MRSE): 0.706874	,Training loss (MSE): 4.6512e+16	,Validation loss (MSE): 1.528e+17	,Training accuracy (MAE): -2.72582e+07	,Validation accuracy (MAE): -6.94515e+07	,Training accuracy (MRAE): 0.477829	,Validation accuracy (MRAE): 0.211702
Epoch: 504	,Training loss (MRSE): 0.435744	,Validation loss (MRSE): 0.696868	,Training loss (MSE): 4.11475e+16	,Validation loss (MSE): 1.32759e+17	,Training accuracy (MAE): -2.50176e+07	,Validation accuracy (MAE): -6.4485e+07	,Training accuracy (MRAE): 0.410947	,Validation accuracy (MRAE): 0.216299
Epoch: 516	,Training loss (MRSE): 0.436497	,Validation loss (MRSE): 0.689877	,Training loss (MSE): 4.0861e+16	,Validation loss (MSE): 1.39318e+17	,Training accuracy (MAE): -2.49508e+07	,Validation accuracy (MAE): -6.66151e+07	,Training accuracy (MRAE): 0.414084	,Validation accuracy (MRAE): 0.228346
Epoch: 528	,Training loss (MRSE): 0.355279	,Validation loss (MRSE): 0.723722	,Training loss (MSE): 4.0278e+16	,Validation loss (MSE): 1.40794e+17	,Training accuracy (MAE): -2.43489e+07	,Validation accuracy (MAE): -6.6626e+07	,Training accuracy (MRAE): 0.491289	,Validation accuracy (MRAE): 0.194076
Epoch: 540	,Training loss (MRSE): 0.441309	,Validation loss (MRSE): 0.69615	,Training loss (MSE): 4.15516e+16	,Validation loss (MSE): 1.39569e+17	,Training accuracy (MAE): -2.52135e+07	,Validation accuracy (MAE): -6.69939e+07	,Training accuracy (MRAE): 0.406001	,Validation accuracy (MRAE): 0.220616
Epoch: 552	,Training loss (MRSE): 0.459505	,Validation loss (MRSE): 0.695295	,Training loss (MSE): 3.87339e+16	,Validation loss (MSE): 1.35105e+17	,Training accuracy (MAE): -2.43769e+07	,Validation accuracy (MAE): -6.64637e+07	,Training accuracy (MRAE): 0.38929	,Validation accuracy (MRAE): 0.218717
Epoch: 564	,Training loss (MRSE): 0.38638	,Validation loss (MRSE): 0.696459	,Training loss (MSE): 3.99249e+16	,Validation loss (MSE): 1.41707e+17	,Training accuracy (MAE): -2.41563e+07	,Validation accuracy (MAE): -6.74256e+07	,Training accuracy (MRAE): 0.456185	,Validation accuracy (MRAE): 0.217379
Epoch: 576	,Training loss (MRSE): 0.362884	,Validation loss (MRSE): 0.70257	,Training loss (MSE): 3.94626e+16	,Validation loss (MSE): 1.41216e+17	,Training accuracy (MAE): -2.40967e+07	,Validation accuracy (MAE): -6.72177e+07	,Training accuracy (MRAE): 0.478428	,Validation accuracy (MRAE): 0.211761
Epoch: 588	,Training loss (MRSE): 0.382581	,Validation loss (MRSE): 0.712344	,Training loss (MSE): 4.17608e+16	,Validation loss (MSE): 1.51873e+17	,Training accuracy (MAE): -2.54518e+07	,Validation accuracy (MAE): -6.96933e+07	,Training accuracy (MRAE): 0.462846	,Validation accuracy (MRAE): 0.19869
Epoch: 600	,Training loss (MRSE): 0.384291	,Validation loss (MRSE): 0.698212	,Training loss (MSE): 3.74809e+16	,Validation loss (MSE): 1.38619e+17	,Training accuracy (MAE): -2.33728e+07	,Validation accuracy (MAE): -6.66064e+07	,Training accuracy (MRAE): 0.454026	,Validation accuracy (MRAE): 0.216491
Epoch: 612	,Training loss (MRSE): 0.348379	,Validation loss (MRSE): 0.717776	,Training loss (MSE): 3.86041e+16	,Validation loss (MSE): 1.41693e+17	,Training accuracy (MAE): -2.37163e+07	,Validation accuracy (MAE): -6.7587e+07	,Training accuracy (MRAE): 0.493823	,Validation accuracy (MRAE): 0.198269
Epoch: 624	,Training loss (MRSE): 0.353172	,Validation loss (MRSE): 0.724874	,Training loss (MSE): 3.78598e+16	,Validation loss (MSE): 1.4149e+17	,Training accuracy (MAE): -2.3505e+07	,Validation accuracy (MAE): -6.77032e+07	,Training accuracy (MRAE): 0.481929	,Validation accuracy (MRAE): 0.189036
Epoch: 636	,Training loss (MRSE): 0.38335	,Validation loss (MRSE): 0.705214	,Training loss (MSE): 3.60702e+16	,Validation loss (MSE): 1.38447e+17	,Training accuracy (MAE): -2.28742e+07	,Validation accuracy (MAE): -6.73799e+07	,Training accuracy (MRAE): 0.458947	,Validation accuracy (MRAE): 0.211028
Epoch: 648	,Training loss (MRSE): 0.36277	,Validation loss (MRSE): 0.714229	,Training loss (MSE): 3.62706e+16	,Validation loss (MSE): 1.35369e+17	,Training accuracy (MAE): -2.30432e+07	,Validation accuracy (MAE): -6.62398e+07	,Training accuracy (MRAE): 0.479553	,Validation accuracy (MRAE): 0.197512
Epoch: 660	,Training loss (MRSE): 0.390639	,Validation loss (MRSE): 0.697156	,Training loss (MSE): 3.69086e+16	,Validation loss (MSE): 1.44718e+17	,Training accuracy (MAE): -2.31723e+07	,Validation accuracy (MAE): -6.91529e+07	,Training accuracy (MRAE): 0.452521	,Validation accuracy (MRAE): 0.215095
Epoch: 672	,Training loss (MRSE): 0.348985	,Validation loss (MRSE): 0.718309	,Training loss (MSE): 3.81682e+16	,Validation loss (MSE): 1.50215e+17	,Training accuracy (MAE): -2.38644e+07	,Validation accuracy (MAE): -7.03594e+07	,Training accuracy (MRAE): 0.483675	,Validation accuracy (MRAE): 0.192157
Epoch: 684	,Training loss (MRSE): 0.367165	,Validation loss (MRSE): 0.719189	,Training loss (MSE): 3.37829e+16	,Validation loss (MSE): 1.36513e+17	,Training accuracy (MAE): -2.19562e+07	,Validation accuracy (MAE): -6.73649e+07	,Training accuracy (MRAE): 0.473162	,Validation accuracy (MRAE): 0.190558
Epoch: 696	,Training loss (MRSE): 0.401244	,Validation loss (MRSE): 0.700363	,Training loss (MSE): 3.38456e+16	,Validation loss (MSE): 1.41272e+17	,Training accuracy (MAE): -2.2226e+07	,Validation accuracy (MAE): -6.92723e+07	,Training accuracy (MRAE): 0.442143	,Validation accuracy (MRAE): 0.214779
Epoch: 708	,Training loss (MRSE): 0.328859	,Validation loss (MRSE): 0.720624	,Training loss (MSE): 3.47799e+16	,Validation loss (MSE): 1.45336e+17	,Training accuracy (MAE): -2.1993e+07	,Validation accuracy (MAE): -6.94388e+07	,Training accuracy (MRAE): 0.517828	,Validation accuracy (MRAE): 0.194453
Epoch: 720	,Training loss (MRSE): 0.327525	,Validation loss (MRSE): 0.714143	,Training loss (MSE): 3.42349e+16	,Validation loss (MSE): 1.46569e+17	,Training accuracy (MAE): -2.17408e+07	,Validation accuracy (MAE): -7.0359e+07	,Training accuracy (MRAE): 0.513651	,Validation accuracy (MRAE): 0.199628
Epoch: 732	,Training loss (MRSE): 0.36871	,Validation loss (MRSE): 0.708427	,Training loss (MSE): 3.27889e+16	,Validation loss (MSE): 1.39608e+17	,Training accuracy (MAE): -2.14757e+07	,Validation accuracy (MAE): -6.87415e+07	,Training accuracy (MRAE): 0.467741	,Validation accuracy (MRAE): 0.204026
Epoch: 744	,Training loss (MRSE): 0.340162	,Validation loss (MRSE): 0.729719	,Training loss (MSE): 3.45368e+16	,Validation loss (MSE): 1.48325e+17	,Training accuracy (MAE): -2.18893e+07	,Validation accuracy (MAE): -7.02401e+07	,Training accuracy (MRAE): 0.497448	,Validation accuracy (MRAE): 0.187824
Epoch: 756	,Training loss (MRSE): 0.365767	,Validation loss (MRSE): 0.715455	,Training loss (MSE): 3.06943e+16	,Validation loss (MSE): 1.32206e+17	,Training accuracy (MAE): -2.05796e+07	,Validation accuracy (MAE): -6.74275e+07	,Training accuracy (MRAE): 0.471525	,Validation accuracy (MRAE): 0.196263
Epoch: 768	,Training loss (MRSE): 0.410378	,Validation loss (MRSE): 0.709224	,Training loss (MSE): 3.10156e+16	,Validation loss (MSE): 1.35841e+17	,Training accuracy (MAE): -2.06612e+07	,Validation accuracy (MAE): -6.88454e+07	,Training accuracy (MRAE): 0.434014	,Validation accuracy (MRAE): 0.20839
Epoch: 780	,Training loss (MRSE): 0.419371	,Validation loss (MRSE): 0.69648	,Training loss (MSE): 3.17033e+16	,Validation loss (MSE): 1.4205e+17	,Training accuracy (MAE): -2.1183e+07	,Validation accuracy (MAE): -7.05056e+07	,Training accuracy (MRAE): 0.425254	,Validation accuracy (MRAE): 0.215999
Epoch: 792	,Training loss (MRSE): 0.329897	,Validation loss (MRSE): 0.712856	,Training loss (MSE): 3.13016e+16	,Validation loss (MSE): 1.4509e+17	,Training accuracy (MAE): -2.00263e+07	,Validation accuracy (MAE): -7.07726e+07	,Training accuracy (MRAE): 0.511569	,Validation accuracy (MRAE): 0.202949
Epoch: 804	,Training loss (MRSE): 0.338264	,Validation loss (MRSE): 0.739481	,Training loss (MSE): 3.34263e+16	,Validation loss (MSE): 1.53748e+17	,Training accuracy (MAE): -2.1352e+07	,Validation accuracy (MAE): -7.23818e+07	,Training accuracy (MRAE): 0.507153	,Validation accuracy (MRAE): 0.181098
Epoch: 816	,Training loss (MRSE): 0.329722	,Validation loss (MRSE): 0.719527	,Training loss (MSE): 3.17287e+16	,Validation loss (MSE): 1.49299e+17	,Training accuracy (MAE): -2.03131e+07	,Validation accuracy (MAE): -7.16556e+07	,Training accuracy (MRAE): 0.504126	,Validation accuracy (MRAE): 0.199546
Epoch: 828	,Training loss (MRSE): 0.364122	,Validation loss (MRSE): 0.706413	,Training loss (MSE): 3.13712e+16	,Validation loss (MSE): 1.48451e+17	,Training accuracy (MAE): -2.04266e+07	,Validation accuracy (MAE): -7.25269e+07	,Training accuracy (MRAE): 0.475445	,Validation accuracy (MRAE): 0.208197
Epoch: 840	,Training loss (MRSE): 0.360788	,Validation loss (MRSE): 0.716304	,Training loss (MSE): 3.14061e+16	,Validation loss (MSE): 1.51444e+17	,Training accuracy (MAE): -2.03276e+07	,Validation accuracy (MAE): -7.29084e+07	,Training accuracy (MRAE): 0.468663	,Validation accuracy (MRAE): 0.200736
Epoch: 852	,Training loss (MRSE): 0.351685	,Validation loss (MRSE): 0.709608	,Training loss (MSE): 3.18305e+16	,Validation loss (MSE): 1.51831e+17	,Training accuracy (MAE): -2.05359e+07	,Validation accuracy (MAE): -7.30637e+07	,Training accuracy (MRAE): 0.483762	,Validation accuracy (MRAE): 0.202734
Epoch: 864	,Training loss (MRSE): 0.332972	,Validation loss (MRSE): 0.705878	,Training loss (MSE): 3.07916e+16	,Validation loss (MSE): 1.53827e+17	,Training accuracy (MAE): -1.97136e+07	,Validation accuracy (MAE): -7.37542e+07	,Training accuracy (MRAE): 0.504514	,Validation accuracy (MRAE): 0.209463
Epoch: 876	,Training loss (MRSE): 0.319116	,Validation loss (MRSE): 0.705633	,Training loss (MSE): 2.97056e+16	,Validation loss (MSE): 1.48724e+17	,Training accuracy (MAE): -1.87205e+07	,Validation accuracy (MAE): -7.2739e+07	,Training accuracy (MRAE): 0.519335	,Validation accuracy (MRAE): 0.215072
Epoch: 888	,Training loss (MRSE): 0.307386	,Validation loss (MRSE): 0.728611	,Training loss (MSE): 2.93856e+16	,Validation loss (MSE): 1.49085e+17	,Training accuracy (MAE): -1.87802e+07	,Validation accuracy (MAE): -7.28247e+07	,Training accuracy (MRAE): 0.536645	,Validation accuracy (MRAE): 0.186695
Epoch: 900	,Training loss (MRSE): 0.312143	,Validation loss (MRSE): 0.708317	,Training loss (MSE): 3.08261e+16	,Validation loss (MSE): 1.56511e+17	,Training accuracy (MAE): -1.95697e+07	,Validation accuracy (MAE): -7.45733e+07	,Training accuracy (MRAE): 0.528425	,Validation accuracy (MRAE): 0.211701
Epoch: 912	,Training loss (MRSE): 0.356874	,Validation loss (MRSE): 0.710434	,Training loss (MSE): 2.9949e+16	,Validation loss (MSE): 1.51601e+17	,Training accuracy (MAE): -1.95961e+07	,Validation accuracy (MAE): -7.37552e+07	,Training accuracy (MRAE): 0.475181	,Validation accuracy (MRAE): 0.206495
Epoch: 924	,Training loss (MRSE): 0.326601	,Validation loss (MRSE): 0.699106	,Training loss (MSE): 2.93878e+16	,Validation loss (MSE): 1.51615e+17	,Training accuracy (MAE): -1.87869e+07	,Validation accuracy (MAE): -7.39249e+07	,Training accuracy (MRAE): 0.517499	,Validation accuracy (MRAE): 0.220889
Epoch: 936	,Training loss (MRSE): 0.314571	,Validation loss (MRSE): 0.707388	,Training loss (MSE): 2.96922e+16	,Validation loss (MSE): 1.52321e+17	,Training accuracy (MAE): -1.86399e+07	,Validation accuracy (MAE): -7.3553e+07	,Training accuracy (MRAE): 0.522693	,Validation accuracy (MRAE): 0.208059
Epoch: 948	,Training loss (MRSE): 0.298857	,Validation loss (MRSE): 0.713483	,Training loss (MSE): 2.96819e+16	,Validation loss (MSE): 1.55982e+17	,Training accuracy (MAE): -1.87981e+07	,Validation accuracy (MAE): -7.49446e+07	,Training accuracy (MRAE): 0.547651	,Validation accuracy (MRAE): 0.20465
Epoch: 960	,Training loss (MRSE): 0.316311	,Validation loss (MRSE): 0.705254	,Training loss (MSE): 2.73894e+16	,Validation loss (MSE): 1.49732e+17	,Training accuracy (MAE): -1.72504e+07	,Validation accuracy (MAE): -7.44229e+07	,Training accuracy (MRAE): 0.528061	,Validation accuracy (MRAE): 0.215629
Epoch: 972	,Training loss (MRSE): 0.30343	,Validation loss (MRSE): 0.707607	,Training loss (MSE): 2.70899e+16	,Validation loss (MSE): 1.47314e+17	,Training accuracy (MAE): -1.67281e+07	,Validation accuracy (MAE): -7.36655e+07	,Training accuracy (MRAE): 0.54151	,Validation accuracy (MRAE): 0.213922
Epoch: 984	,Training loss (MRSE): 0.29913	,Validation loss (MRSE): 0.70666	,Training loss (MSE): 2.85892e+16	,Validation loss (MSE): 1.5431e+17	,Training accuracy (MAE): -1.82205e+07	,Validation accuracy (MAE): -7.49447e+07	,Training accuracy (MRAE): 0.548868	,Validation accuracy (MRAE): 0.215142
Epoch: 996	,Training loss (MRSE): 0.397782	,Validation loss (MRSE): 0.71911	,Training loss (MSE): 2.64928e+16	,Validation loss (MSE): 1.44596e+17	,Training accuracy (MAE): -1.74604e+07	,Validation accuracy (MAE): -7.43788e+07	,Training accuracy (MRAE): 0.445986	,Validation accuracy (MRAE): 0.194197
