Epoch: 0:	Training loss (MRSE): 0.849459	,Validation loss (MRSE): 0.796509	,Training loss (MSE): 4.32104e+17	,Validation loss (MSE): 2.93744e+17	,Training accuracy (MAE): -1.46975e+08	,Validation accuracy (MAE): -1.24181e+08	,Training accuracy (MRAE): 0.101923	,Validation accuracy (MRAE): 0.141308
Epoch: 30:	Training loss (MRSE): 0.711597	,Validation loss (MRSE): 0.759683	,Training loss (MSE): 1.38983e+17	,Validation loss (MSE): 1.89534e+17	,Training accuracy (MAE): -6.00172e+07	,Validation accuracy (MAE): -8.72054e+07	,Training accuracy (MRAE): 0.194477	,Validation accuracy (MRAE): 0.156518
Epoch: 32:	Training loss (MRSE): 0.706304	,Validation loss (MRSE): 0.753331	,Training loss (MSE): 1.41333e+17	,Validation loss (MSE): 2.21374e+17	,Training accuracy (MAE): -6.00092e+07	,Validation accuracy (MAE): -1.00321e+08	,Training accuracy (MRAE): 0.195998	,Validation accuracy (MRAE): 0.161369
Epoch: 34:	Training loss (MRSE): 0.729458	,Validation loss (MRSE): 0.747536	,Training loss (MSE): 1.39145e+17	,Validation loss (MSE): 2.91902e+17	,Training accuracy (MAE): -6.63282e+07	,Validation accuracy (MAE): -1.40564e+08	,Training accuracy (MRAE): 0.183551	,Validation accuracy (MRAE): 0.176117
Epoch: 36:	Training loss (MRSE): 0.676234	,Validation loss (MRSE): 0.750906	,Training loss (MSE): 1.02394e+17	,Validation loss (MSE): 1.60422e+17	,Training accuracy (MAE): -5.09141e+07	,Validation accuracy (MAE): -8.04833e+07	,Training accuracy (MRAE): 0.220255	,Validation accuracy (MRAE): 0.161812
Epoch: 38:	Training loss (MRSE): 0.66207	,Validation loss (MRSE): 0.728098	,Training loss (MSE): 7.83596e+16	,Validation loss (MSE): 2.12234e+17	,Training accuracy (MAE): -4.44955e+07	,Validation accuracy (MAE): -1.08678e+08	,Training accuracy (MRAE): 0.230329	,Validation accuracy (MRAE): 0.174644
Epoch: 40:	Training loss (MRSE): 0.671138	,Validation loss (MRSE): 0.730933	,Training loss (MSE): 9.87307e+16	,Validation loss (MSE): 2.46993e+17	,Training accuracy (MAE): -5.6757e+07	,Validation accuracy (MAE): -1.27762e+08	,Training accuracy (MRAE): 0.219731	,Validation accuracy (MRAE): 0.175513
Epoch: 42:	Training loss (MRSE): 0.695995	,Validation loss (MRSE): 0.758446	,Training loss (MSE): 1.06465e+17	,Validation loss (MSE): 2.77449e+17	,Training accuracy (MAE): -5.16254e+07	,Validation accuracy (MAE): -1.19722e+08	,Training accuracy (MRAE): 0.207018	,Validation accuracy (MRAE): 0.162653
Epoch: 44:	Training loss (MRSE): 0.652235	,Validation loss (MRSE): 0.742277	,Training loss (MSE): 1.03421e+17	,Validation loss (MSE): 3.49032e+17	,Training accuracy (MAE): -5.13313e+07	,Validation accuracy (MAE): -1.37989e+08	,Training accuracy (MRAE): 0.240949	,Validation accuracy (MRAE): 0.172523
Epoch: 46:	Training loss (MRSE): 0.655725	,Validation loss (MRSE): 0.69695	,Training loss (MSE): 9.73095e+16	,Validation loss (MSE): 2.5809e+17	,Training accuracy (MAE): -4.90684e+07	,Validation accuracy (MAE): -1.17469e+08	,Training accuracy (MRAE): 0.235935	,Validation accuracy (MRAE): 0.208569
Epoch: 48:	Training loss (MRSE): 0.644872	,Validation loss (MRSE): 0.731916	,Training loss (MSE): 1.09792e+17	,Validation loss (MSE): 3.11037e+17	,Training accuracy (MAE): -5.47695e+07	,Validation accuracy (MAE): -1.42829e+08	,Training accuracy (MRAE): 0.242861	,Validation accuracy (MRAE): 0.18059
Epoch: 50:	Training loss (MRSE): 0.658553	,Validation loss (MRSE): 0.728245	,Training loss (MSE): 1.07183e+17	,Validation loss (MSE): 1.87672e+17	,Training accuracy (MAE): -5.59715e+07	,Validation accuracy (MAE): -1.03594e+08	,Training accuracy (MRAE): 0.23243	,Validation accuracy (MRAE): 0.176106
Epoch: 52:	Training loss (MRSE): 0.691815	,Validation loss (MRSE): 0.746601	,Training loss (MSE): 1.37634e+17	,Validation loss (MSE): 2.64396e+17	,Training accuracy (MAE): -6.19305e+07	,Validation accuracy (MAE): -1.19187e+08	,Training accuracy (MRAE): 0.208311	,Validation accuracy (MRAE): 0.162255
Epoch: 54:	Training loss (MRSE): 0.642501	,Validation loss (MRSE): 0.70793	,Training loss (MSE): 1.34057e+17	,Validation loss (MSE): 2.3866e+17	,Training accuracy (MAE): -5.83945e+07	,Validation accuracy (MAE): -1.23252e+08	,Training accuracy (MRAE): 0.239444	,Validation accuracy (MRAE): 0.191132
Epoch: 56:	Training loss (MRSE): 0.684742	,Validation loss (MRSE): 0.732237	,Training loss (MSE): 1.0384e+17	,Validation loss (MSE): 2.70581e+17	,Training accuracy (MAE): -5.18217e+07	,Validation accuracy (MAE): -1.26201e+08	,Training accuracy (MRAE): 0.215411	,Validation accuracy (MRAE): 0.178526
Epoch: 58:	Training loss (MRSE): 0.736486	,Validation loss (MRSE): 0.764975	,Training loss (MSE): 1.09475e+17	,Validation loss (MSE): 2.53351e+17	,Training accuracy (MAE): -5.22246e+07	,Validation accuracy (MAE): -1.16969e+08	,Training accuracy (MRAE): 0.177176	,Validation accuracy (MRAE): 0.152405
Epoch: 60:	Training loss (MRSE): 0.633963	,Validation loss (MRSE): 0.706033	,Training loss (MSE): 9.43701e+16	,Validation loss (MSE): 2.84988e+17	,Training accuracy (MAE): -5.38326e+07	,Validation accuracy (MAE): -1.3534e+08	,Training accuracy (MRAE): 0.249059	,Validation accuracy (MRAE): 0.193255
Epoch: 62:	Training loss (MRSE): 0.645124	,Validation loss (MRSE): 0.698066	,Training loss (MSE): 1.01848e+17	,Validation loss (MSE): 2.54061e+17	,Training accuracy (MAE): -5.35576e+07	,Validation accuracy (MAE): -1.24945e+08	,Training accuracy (MRAE): 0.244499	,Validation accuracy (MRAE): 0.198321
Epoch: 64:	Training loss (MRSE): 0.638318	,Validation loss (MRSE): 0.706531	,Training loss (MSE): 1.075e+17	,Validation loss (MSE): 2.31259e+17	,Training accuracy (MAE): -5.14969e+07	,Validation accuracy (MAE): -1.10283e+08	,Training accuracy (MRAE): 0.245085	,Validation accuracy (MRAE): 0.193891
Epoch: 66:	Training loss (MRSE): 0.63799	,Validation loss (MRSE): 0.714649	,Training loss (MSE): 1.17811e+17	,Validation loss (MSE): 2.89923e+17	,Training accuracy (MAE): -5.77652e+07	,Validation accuracy (MAE): -1.28055e+08	,Training accuracy (MRAE): 0.252565	,Validation accuracy (MRAE): 0.187587
Epoch: 68:	Training loss (MRSE): 0.629468	,Validation loss (MRSE): 0.750603	,Training loss (MSE): 1.04325e+17	,Validation loss (MSE): 2.59674e+17	,Training accuracy (MAE): -5.2001e+07	,Validation accuracy (MAE): -1.33379e+08	,Training accuracy (MRAE): 0.25084	,Validation accuracy (MRAE): 0.156234
Epoch: 70:	Training loss (MRSE): 0.629776	,Validation loss (MRSE): 0.716529	,Training loss (MSE): 1.27376e+17	,Validation loss (MSE): 2.96845e+17	,Training accuracy (MAE): -6.0023e+07	,Validation accuracy (MAE): -1.33489e+08	,Training accuracy (MRAE): 0.249359	,Validation accuracy (MRAE): 0.188951
Epoch: 72:	Training loss (MRSE): 0.662478	,Validation loss (MRSE): 0.72066	,Training loss (MSE): 1.02623e+17	,Validation loss (MSE): 2.83542e+17	,Training accuracy (MAE): -4.99554e+07	,Validation accuracy (MAE): -1.20494e+08	,Training accuracy (MRAE): 0.228597	,Validation accuracy (MRAE): 0.184347
Epoch: 74:	Training loss (MRSE): 0.644217	,Validation loss (MRSE): 0.700549	,Training loss (MSE): 1.00131e+17	,Validation loss (MSE): 3.087e+17	,Training accuracy (MAE): -4.85682e+07	,Validation accuracy (MAE): -1.3344e+08	,Training accuracy (MRAE): 0.245326	,Validation accuracy (MRAE): 0.20241
Epoch: 76:	Training loss (MRSE): 0.609832	,Validation loss (MRSE): 0.69616	,Training loss (MSE): 9.08128e+16	,Validation loss (MSE): 2.58567e+17	,Training accuracy (MAE): -4.9796e+07	,Validation accuracy (MAE): -1.23728e+08	,Training accuracy (MRAE): 0.269007	,Validation accuracy (MRAE): 0.205712
Epoch: 78:	Training loss (MRSE): 0.622772	,Validation loss (MRSE): 0.712343	,Training loss (MSE): 9.03957e+16	,Validation loss (MSE): 3.14264e+17	,Training accuracy (MAE): -5.02759e+07	,Validation accuracy (MAE): -1.41249e+08	,Training accuracy (MRAE): 0.257097	,Validation accuracy (MRAE): 0.19002
Epoch: 80:	Training loss (MRSE): 0.615644	,Validation loss (MRSE): 0.680205	,Training loss (MSE): 8.24563e+16	,Validation loss (MSE): 3.0911e+17	,Training accuracy (MAE): -4.61019e+07	,Validation accuracy (MAE): -1.37962e+08	,Training accuracy (MRAE): 0.265554	,Validation accuracy (MRAE): 0.21648
Epoch: 82:	Training loss (MRSE): 0.596156	,Validation loss (MRSE): 0.693233	,Training loss (MSE): 8.90997e+16	,Validation loss (MSE): 3.35152e+17	,Training accuracy (MAE): -4.76219e+07	,Validation accuracy (MAE): -1.41764e+08	,Training accuracy (MRAE): 0.281196	,Validation accuracy (MRAE): 0.202831
Epoch: 84:	Training loss (MRSE): 0.573623	,Validation loss (MRSE): 0.662705	,Training loss (MSE): 9.47117e+16	,Validation loss (MSE): 3.20648e+17	,Training accuracy (MAE): -4.71534e+07	,Validation accuracy (MAE): -1.3154e+08	,Training accuracy (MRAE): 0.308793	,Validation accuracy (MRAE): 0.24334
Epoch: 86:	Training loss (MRSE): 0.633086	,Validation loss (MRSE): 0.745604	,Training loss (MSE): 1.20312e+17	,Validation loss (MSE): 2.63386e+17	,Training accuracy (MAE): -5.49841e+07	,Validation accuracy (MAE): -1.17269e+08	,Training accuracy (MRAE): 0.251032	,Validation accuracy (MRAE): 0.166949
Epoch: 88:	Training loss (MRSE): 0.646001	,Validation loss (MRSE): 0.707273	,Training loss (MSE): 1.02771e+17	,Validation loss (MSE): 3.13761e+17	,Training accuracy (MAE): -4.94949e+07	,Validation accuracy (MAE): -1.31553e+08	,Training accuracy (MRAE): 0.244729	,Validation accuracy (MRAE): 0.199508
Epoch: 90:	Training loss (MRSE): 0.591387	,Validation loss (MRSE): 0.691617	,Training loss (MSE): 9.65383e+16	,Validation loss (MSE): 2.20263e+17	,Training accuracy (MAE): -5.18237e+07	,Validation accuracy (MAE): -1.00479e+08	,Training accuracy (MRAE): 0.2845	,Validation accuracy (MRAE): 0.217686
Epoch: 92:	Training loss (MRSE): 0.602016	,Validation loss (MRSE): 0.705459	,Training loss (MSE): 8.94985e+16	,Validation loss (MSE): 2.45614e+17	,Training accuracy (MAE): -4.55404e+07	,Validation accuracy (MAE): -1.07768e+08	,Training accuracy (MRAE): 0.276188	,Validation accuracy (MRAE): 0.198694
Epoch: 94:	Training loss (MRSE): 0.599826	,Validation loss (MRSE): 0.721748	,Training loss (MSE): 9.39349e+16	,Validation loss (MSE): 2.49997e+17	,Training accuracy (MAE): -4.61016e+07	,Validation accuracy (MAE): -1.11277e+08	,Training accuracy (MRAE): 0.274757	,Validation accuracy (MRAE): 0.181477
Epoch: 96:	Training loss (MRSE): 0.643032	,Validation loss (MRSE): 0.724135	,Training loss (MSE): 9.46226e+16	,Validation loss (MSE): 2.85071e+17	,Training accuracy (MAE): -5.88844e+07	,Validation accuracy (MAE): -1.31758e+08	,Training accuracy (MRAE): 0.24322	,Validation accuracy (MRAE): 0.181305
Epoch: 98:	Training loss (MRSE): 0.634767	,Validation loss (MRSE): 0.687041	,Training loss (MSE): 1.15726e+17	,Validation loss (MSE): 2.37045e+17	,Training accuracy (MAE): -5.09989e+07	,Validation accuracy (MAE): -1.03334e+08	,Training accuracy (MRAE): 0.24839	,Validation accuracy (MRAE): 0.214845
Epoch: 100:	Training loss (MRSE): 0.639374	,Validation loss (MRSE): 0.712973	,Training loss (MSE): 1.0119e+17	,Validation loss (MSE): 2.69121e+17	,Training accuracy (MAE): -4.71284e+07	,Validation accuracy (MAE): -1.12628e+08	,Training accuracy (MRAE): 0.241551	,Validation accuracy (MRAE): 0.186897
Epoch: 102:	Training loss (MRSE): 0.593655	,Validation loss (MRSE): 0.687893	,Training loss (MSE): 8.01991e+16	,Validation loss (MSE): 2.27244e+17	,Training accuracy (MAE): -4.16214e+07	,Validation accuracy (MAE): -1.08017e+08	,Training accuracy (MRAE): 0.27805	,Validation accuracy (MRAE): 0.208908
Epoch: 104:	Training loss (MRSE): 0.577309	,Validation loss (MRSE): 0.699321	,Training loss (MSE): 7.63386e+16	,Validation loss (MSE): 2.45935e+17	,Training accuracy (MAE): -3.90952e+07	,Validation accuracy (MAE): -1.12227e+08	,Training accuracy (MRAE): 0.296797	,Validation accuracy (MRAE): 0.202691
Epoch: 106:	Training loss (MRSE): 0.636602	,Validation loss (MRSE): 0.690591	,Training loss (MSE): 8.5797e+16	,Validation loss (MSE): 2.95367e+17	,Training accuracy (MAE): -4.57828e+07	,Validation accuracy (MAE): -1.29785e+08	,Training accuracy (MRAE): 0.249938	,Validation accuracy (MRAE): 0.216937
Epoch: 108:	Training loss (MRSE): 0.601876	,Validation loss (MRSE): 0.702518	,Training loss (MSE): 8.9391e+16	,Validation loss (MSE): 2.65995e+17	,Training accuracy (MAE): -4.79209e+07	,Validation accuracy (MAE): -1.20965e+08	,Training accuracy (MRAE): 0.277501	,Validation accuracy (MRAE): 0.202743
Epoch: 110:	Training loss (MRSE): 0.615958	,Validation loss (MRSE): 0.728567	,Training loss (MSE): 7.89321e+16	,Validation loss (MSE): 2.37636e+17	,Training accuracy (MAE): -5.10139e+07	,Validation accuracy (MAE): -1.17992e+08	,Training accuracy (MRAE): 0.273485	,Validation accuracy (MRAE): 0.186173
Epoch: 112:	Training loss (MRSE): 0.588831	,Validation loss (MRSE): 0.742044	,Training loss (MSE): 9.03108e+16	,Validation loss (MSE): 2.61609e+17	,Training accuracy (MAE): -5.01701e+07	,Validation accuracy (MAE): -1.16391e+08	,Training accuracy (MRAE): 0.289464	,Validation accuracy (MRAE): 0.177123
Epoch: 114:	Training loss (MRSE): 0.600291	,Validation loss (MRSE): 0.719066	,Training loss (MSE): 9.93669e+16	,Validation loss (MSE): 2.89999e+17	,Training accuracy (MAE): -4.93381e+07	,Validation accuracy (MAE): -1.19035e+08	,Training accuracy (MRAE): 0.272738	,Validation accuracy (MRAE): 0.192892
Epoch: 116:	Training loss (MRSE): 0.560529	,Validation loss (MRSE): 0.6902	,Training loss (MSE): 1.00218e+17	,Validation loss (MSE): 3.29948e+17	,Training accuracy (MAE): -4.81418e+07	,Validation accuracy (MAE): -1.2418e+08	,Training accuracy (MRAE): 0.317065	,Validation accuracy (MRAE): 0.210941
Epoch: 118:	Training loss (MRSE): 0.587819	,Validation loss (MRSE): 0.707759	,Training loss (MSE): 8.31961e+16	,Validation loss (MSE): 3.507e+17	,Training accuracy (MAE): -4.05763e+07	,Validation accuracy (MAE): -1.29258e+08	,Training accuracy (MRAE): 0.287988	,Validation accuracy (MRAE): 0.1946
Epoch: 120:	Training loss (MRSE): 0.569068	,Validation loss (MRSE): 0.688389	,Training loss (MSE): 9.52887e+16	,Validation loss (MSE): 3.44381e+17	,Training accuracy (MAE): -4.94345e+07	,Validation accuracy (MAE): -1.29666e+08	,Training accuracy (MRAE): 0.297315	,Validation accuracy (MRAE): 0.210984
Epoch: 122:	Training loss (MRSE): 0.579096	,Validation loss (MRSE): 0.685757	,Training loss (MSE): 7.7967e+16	,Validation loss (MSE): 3.03661e+17	,Training accuracy (MAE): -4.21549e+07	,Validation accuracy (MAE): -1.22999e+08	,Training accuracy (MRAE): 0.283875	,Validation accuracy (MRAE): 0.207654
Epoch: 124:	Training loss (MRSE): 0.600577	,Validation loss (MRSE): 0.688036	,Training loss (MSE): 8.99807e+16	,Validation loss (MSE): 3.7886e+17	,Training accuracy (MAE): -4.50373e+07	,Validation accuracy (MAE): -1.4174e+08	,Training accuracy (MRAE): 0.276125	,Validation accuracy (MRAE): 0.205789
Epoch: 126:	Training loss (MRSE): 0.560843	,Validation loss (MRSE): 0.706028	,Training loss (MSE): 9.64293e+16	,Validation loss (MSE): 4.01367e+17	,Training accuracy (MAE): -5.07185e+07	,Validation accuracy (MAE): -1.50557e+08	,Training accuracy (MRAE): 0.308188	,Validation accuracy (MRAE): 0.205489
Epoch: 128:	Training loss (MRSE): 0.58053	,Validation loss (MRSE): 0.691253	,Training loss (MSE): 8.06294e+16	,Validation loss (MSE): 3.7238e+17	,Training accuracy (MAE): -4.16543e+07	,Validation accuracy (MAE): -1.41163e+08	,Training accuracy (MRAE): 0.289106	,Validation accuracy (MRAE): 0.212144
Epoch: 130:	Training loss (MRSE): 0.573724	,Validation loss (MRSE): 0.715155	,Training loss (MSE): 8.57561e+16	,Validation loss (MSE): 3.63539e+17	,Training accuracy (MAE): -4.41428e+07	,Validation accuracy (MAE): -1.39866e+08	,Training accuracy (MRAE): 0.293974	,Validation accuracy (MRAE): 0.193885
Epoch: 132:	Training loss (MRSE): 0.578844	,Validation loss (MRSE): 0.718506	,Training loss (MSE): 8.35352e+16	,Validation loss (MSE): 3.45413e+17	,Training accuracy (MAE): -4.24879e+07	,Validation accuracy (MAE): -1.32231e+08	,Training accuracy (MRAE): 0.287734	,Validation accuracy (MRAE): 0.198543
Epoch: 134:	Training loss (MRSE): 0.56377	,Validation loss (MRSE): 0.70519	,Training loss (MSE): 8.46009e+16	,Validation loss (MSE): 3.37143e+17	,Training accuracy (MAE): -4.60711e+07	,Validation accuracy (MAE): -1.33477e+08	,Training accuracy (MRAE): 0.31017	,Validation accuracy (MRAE): 0.199256
Epoch: 136:	Training loss (MRSE): 0.565006	,Validation loss (MRSE): 0.696522	,Training loss (MSE): 8.37353e+16	,Validation loss (MSE): 3.56589e+17	,Training accuracy (MAE): -4.49136e+07	,Validation accuracy (MAE): -1.3733e+08	,Training accuracy (MRAE): 0.307097	,Validation accuracy (MRAE): 0.207089
Epoch: 138:	Training loss (MRSE): 0.539689	,Validation loss (MRSE): 0.712333	,Training loss (MSE): 8.09612e+16	,Validation loss (MSE): 3.46745e+17	,Training accuracy (MAE): -4.4798e+07	,Validation accuracy (MAE): -1.32803e+08	,Training accuracy (MRAE): 0.326139	,Validation accuracy (MRAE): 0.19589
Epoch: 140:	Training loss (MRSE): 0.586639	,Validation loss (MRSE): 0.677736	,Training loss (MSE): 7.8296e+16	,Validation loss (MSE): 3.21243e+17	,Training accuracy (MAE): -4.19819e+07	,Validation accuracy (MAE): -1.24301e+08	,Training accuracy (MRAE): 0.28929	,Validation accuracy (MRAE): 0.227493
Epoch: 142:	Training loss (MRSE): 0.579336	,Validation loss (MRSE): 0.691793	,Training loss (MSE): 8.07403e+16	,Validation loss (MSE): 3.29163e+17	,Training accuracy (MAE): -4.57864e+07	,Validation accuracy (MAE): -1.28405e+08	,Training accuracy (MRAE): 0.291113	,Validation accuracy (MRAE): 0.206739
Epoch: 144:	Training loss (MRSE): 0.574819	,Validation loss (MRSE): 0.698298	,Training loss (MSE): 6.9952e+16	,Validation loss (MSE): 2.63411e+17	,Training accuracy (MAE): -4.10454e+07	,Validation accuracy (MAE): -1.11067e+08	,Training accuracy (MRAE): 0.296637	,Validation accuracy (MRAE): 0.201997
Epoch: 146:	Training loss (MRSE): 0.569268	,Validation loss (MRSE): 0.66799	,Training loss (MSE): 7.75108e+16	,Validation loss (MSE): 2.62273e+17	,Training accuracy (MAE): -4.21578e+07	,Validation accuracy (MAE): -1.10176e+08	,Training accuracy (MRAE): 0.305337	,Validation accuracy (MRAE): 0.235994
Epoch: 148:	Training loss (MRSE): 0.56682	,Validation loss (MRSE): 0.708979	,Training loss (MSE): 8.12202e+16	,Validation loss (MSE): 2.74151e+17	,Training accuracy (MAE): -4.42333e+07	,Validation accuracy (MAE): -1.14628e+08	,Training accuracy (MRAE): 0.298301	,Validation accuracy (MRAE): 0.19831
Epoch: 150:	Training loss (MRSE): 0.557613	,Validation loss (MRSE): 0.703991	,Training loss (MSE): 7.23792e+16	,Validation loss (MSE): 1.76121e+17	,Training accuracy (MAE): -4.00125e+07	,Validation accuracy (MAE): -8.72437e+07	,Training accuracy (MRAE): 0.31603	,Validation accuracy (MRAE): 0.201965
Epoch: 152:	Training loss (MRSE): 0.562495	,Validation loss (MRSE): 0.691254	,Training loss (MSE): 7.6474e+16	,Validation loss (MSE): 2.41328e+17	,Training accuracy (MAE): -4.11848e+07	,Validation accuracy (MAE): -9.99654e+07	,Training accuracy (MRAE): 0.307141	,Validation accuracy (MRAE): 0.21522
Epoch: 154:	Training loss (MRSE): 0.566579	,Validation loss (MRSE): 0.698453	,Training loss (MSE): 1.00406e+17	,Validation loss (MSE): 2.58103e+17	,Training accuracy (MAE): -5.00539e+07	,Validation accuracy (MAE): -1.10911e+08	,Training accuracy (MRAE): 0.300603	,Validation accuracy (MRAE): 0.204813
Epoch: 156:	Training loss (MRSE): 0.616988	,Validation loss (MRSE): 0.72705	,Training loss (MSE): 1.07864e+17	,Validation loss (MSE): 2.22496e+17	,Training accuracy (MAE): -5.08342e+07	,Validation accuracy (MAE): -1.02473e+08	,Training accuracy (MRAE): 0.26688	,Validation accuracy (MRAE): 0.177362
Epoch: 158:	Training loss (MRSE): 0.621171	,Validation loss (MRSE): 0.665737	,Training loss (MSE): 1.00353e+17	,Validation loss (MSE): 2.45499e+17	,Training accuracy (MAE): -5.0519e+07	,Validation accuracy (MAE): -1.04592e+08	,Training accuracy (MRAE): 0.258356	,Validation accuracy (MRAE): 0.236588
Epoch: 160:	Training loss (MRSE): 0.591823	,Validation loss (MRSE): 0.689105	,Training loss (MSE): 7.60347e+16	,Validation loss (MSE): 2.86858e+17	,Training accuracy (MAE): -4.30121e+07	,Validation accuracy (MAE): -1.17422e+08	,Training accuracy (MRAE): 0.283576	,Validation accuracy (MRAE): 0.209964
Epoch: 162:	Training loss (MRSE): 0.572025	,Validation loss (MRSE): 0.67092	,Training loss (MSE): 7.70632e+16	,Validation loss (MSE): 2.15285e+17	,Training accuracy (MAE): -4.19345e+07	,Validation accuracy (MAE): -9.65149e+07	,Training accuracy (MRAE): 0.29903	,Validation accuracy (MRAE): 0.220376
Epoch: 164:	Training loss (MRSE): 0.572446	,Validation loss (MRSE): 0.653614	,Training loss (MSE): 8.79649e+16	,Validation loss (MSE): 2.68125e+17	,Training accuracy (MAE): -4.67625e+07	,Validation accuracy (MAE): -1.16562e+08	,Training accuracy (MRAE): 0.298875	,Validation accuracy (MRAE): 0.237421
Epoch: 166:	Training loss (MRSE): 0.582605	,Validation loss (MRSE): 0.662289	,Training loss (MSE): 1.00423e+17	,Validation loss (MSE): 1.69272e+17	,Training accuracy (MAE): -4.75464e+07	,Validation accuracy (MAE): -8.45954e+07	,Training accuracy (MRAE): 0.291685	,Validation accuracy (MRAE): 0.23104
