Epoch: 0:	Training loss (MRSE): 0.812924	,Validation loss (MRSE): 0.852518	,Training loss (MSE): 1.57443e+17	,Validation loss (MSE): 6.05292e+17	,Training accuracy (MAE): -8.79916e+07	,Validation accuracy (MAE): -2.13022e+08	,Training accuracy (MRAE): 0.123713	,Validation accuracy (MRAE): 0.100034
Epoch: 264:	Training loss (MRSE): 0.60984	,Validation loss (MRSE): 0.773641	,Training loss (MSE): 2.68096e+16	,Validation loss (MSE): 2.52505e+17	,Training accuracy (MAE): -1.91117e+07	,Validation accuracy (MAE): -1.13657e+08	,Training accuracy (MRAE): 0.274767	,Validation accuracy (MRAE): 0.160487
Epoch: 270:	Training loss (MRSE): 0.61	,Validation loss (MRSE): 0.784258	,Training loss (MSE): 2.60588e+16	,Validation loss (MSE): 2.44712e+17	,Training accuracy (MAE): -1.92306e+07	,Validation accuracy (MAE): -1.10647e+08	,Training accuracy (MRAE): 0.274408	,Validation accuracy (MRAE): 0.148205
Epoch: 276:	Training loss (MRSE): 0.592399	,Validation loss (MRSE): 0.771474	,Training loss (MSE): 2.37969e+16	,Validation loss (MSE): 2.60079e+17	,Training accuracy (MAE): -1.7636e+07	,Validation accuracy (MAE): -1.18213e+08	,Training accuracy (MRAE): 0.296786	,Validation accuracy (MRAE): 0.161888
Epoch: 282:	Training loss (MRSE): 0.592211	,Validation loss (MRSE): 0.767625	,Training loss (MSE): 2.32932e+16	,Validation loss (MSE): 2.60435e+17	,Training accuracy (MAE): -1.77855e+07	,Validation accuracy (MAE): -1.18165e+08	,Training accuracy (MRAE): 0.29501	,Validation accuracy (MRAE): 0.160742
Epoch: 288:	Training loss (MRSE): 0.602013	,Validation loss (MRSE): 0.781097	,Training loss (MSE): 2.47083e+16	,Validation loss (MSE): 2.46412e+17	,Training accuracy (MAE): -1.82217e+07	,Validation accuracy (MAE): -1.09688e+08	,Training accuracy (MRAE): 0.279474	,Validation accuracy (MRAE): 0.147909
Epoch: 294:	Training loss (MRSE): 0.597558	,Validation loss (MRSE): 0.779271	,Training loss (MSE): 2.34734e+16	,Validation loss (MSE): 2.46278e+17	,Training accuracy (MAE): -1.72054e+07	,Validation accuracy (MAE): -1.09647e+08	,Training accuracy (MRAE): 0.283123	,Validation accuracy (MRAE): 0.151517
Epoch: 300:	Training loss (MRSE): 0.585918	,Validation loss (MRSE): 0.76883	,Training loss (MSE): 2.23803e+16	,Validation loss (MSE): 2.52421e+17	,Training accuracy (MAE): -1.60517e+07	,Validation accuracy (MAE): -1.12047e+08	,Training accuracy (MRAE): 0.301843	,Validation accuracy (MRAE): 0.160406
Epoch: 306:	Training loss (MRSE): 0.584827	,Validation loss (MRSE): 0.766353	,Training loss (MSE): 2.08065e+16	,Validation loss (MSE): 2.48494e+17	,Training accuracy (MAE): -1.46386e+07	,Validation accuracy (MAE): -1.09589e+08	,Training accuracy (MRAE): 0.303361	,Validation accuracy (MRAE): 0.161601
Epoch: 312:	Training loss (MRSE): 0.592576	,Validation loss (MRSE): 0.770588	,Training loss (MSE): 2.16555e+16	,Validation loss (MSE): 2.4148e+17	,Training accuracy (MAE): -1.61338e+07	,Validation accuracy (MAE): -1.05963e+08	,Training accuracy (MRAE): 0.287628	,Validation accuracy (MRAE): 0.153292
Epoch: 318:	Training loss (MRSE): 0.597646	,Validation loss (MRSE): 0.769631	,Training loss (MSE): 2.11782e+16	,Validation loss (MSE): 2.42575e+17	,Training accuracy (MAE): -1.61695e+07	,Validation accuracy (MAE): -1.05918e+08	,Training accuracy (MRAE): 0.280788	,Validation accuracy (MRAE): 0.15196
Epoch: 324:	Training loss (MRSE): 0.591743	,Validation loss (MRSE): 0.764874	,Training loss (MSE): 1.99949e+16	,Validation loss (MSE): 2.44997e+17	,Training accuracy (MAE): -1.51094e+07	,Validation accuracy (MAE): -1.0704e+08	,Training accuracy (MRAE): 0.289096	,Validation accuracy (MRAE): 0.156562
Epoch: 330:	Training loss (MRSE): 0.584364	,Validation loss (MRSE): 0.758824	,Training loss (MSE): 2.00753e+16	,Validation loss (MSE): 2.49499e+17	,Training accuracy (MAE): -1.56516e+07	,Validation accuracy (MAE): -1.09116e+08	,Training accuracy (MRAE): 0.302344	,Validation accuracy (MRAE): 0.165139
Epoch: 336:	Training loss (MRSE): 0.583513	,Validation loss (MRSE): 0.758466	,Training loss (MSE): 1.91308e+16	,Validation loss (MSE): 2.47794e+17	,Training accuracy (MAE): -1.48484e+07	,Validation accuracy (MAE): -1.07784e+08	,Training accuracy (MRAE): 0.303657	,Validation accuracy (MRAE): 0.165227
Epoch: 342:	Training loss (MRSE): 0.58358	,Validation loss (MRSE): 0.76096	,Training loss (MSE): 1.84771e+16	,Validation loss (MSE): 2.43873e+17	,Training accuracy (MAE): -1.24933e+07	,Validation accuracy (MAE): -1.05426e+08	,Training accuracy (MRAE): 0.304022	,Validation accuracy (MRAE): 0.158494
Epoch: 348:	Training loss (MRSE): 0.593129	,Validation loss (MRSE): 0.76593	,Training loss (MSE): 2.0877e+16	,Validation loss (MSE): 2.41151e+17	,Training accuracy (MAE): -1.64703e+07	,Validation accuracy (MAE): -1.03154e+08	,Training accuracy (MRAE): 0.28607	,Validation accuracy (MRAE): 0.153856
Epoch: 354:	Training loss (MRSE): 0.592056	,Validation loss (MRSE): 0.765886	,Training loss (MSE): 2.01234e+16	,Validation loss (MSE): 2.41598e+17	,Training accuracy (MAE): -1.5379e+07	,Validation accuracy (MAE): -1.03405e+08	,Training accuracy (MRAE): 0.287746	,Validation accuracy (MRAE): 0.15383
Epoch: 360:	Training loss (MRSE): 0.588188	,Validation loss (MRSE): 0.764882	,Training loss (MSE): 1.93914e+16	,Validation loss (MSE): 2.4275e+17	,Training accuracy (MAE): -1.40948e+07	,Validation accuracy (MAE): -1.03993e+08	,Training accuracy (MRAE): 0.293752	,Validation accuracy (MRAE): 0.15467
Epoch: 366:	Training loss (MRSE): 0.582857	,Validation loss (MRSE): 0.762225	,Training loss (MSE): 1.90474e+16	,Validation loss (MSE): 2.45021e+17	,Training accuracy (MAE): -1.37779e+07	,Validation accuracy (MAE): -1.05441e+08	,Training accuracy (MRAE): 0.303666	,Validation accuracy (MRAE): 0.156798
Epoch: 372:	Training loss (MRSE): 0.580286	,Validation loss (MRSE): 0.75711	,Training loss (MSE): 1.97434e+16	,Validation loss (MSE): 2.48484e+17	,Training accuracy (MAE): -1.55106e+07	,Validation accuracy (MAE): -1.07355e+08	,Training accuracy (MRAE): 0.308783	,Validation accuracy (MRAE): 0.16583
Epoch: 378:	Training loss (MRSE): 0.579034	,Validation loss (MRSE): 0.756631	,Training loss (MSE): 1.93133e+16	,Validation loss (MSE): 2.47606e+17	,Training accuracy (MAE): -1.52316e+07	,Validation accuracy (MAE): -1.06423e+08	,Training accuracy (MRAE): 0.310002	,Validation accuracy (MRAE): 0.165935
Epoch: 384:	Training loss (MRSE): 0.577193	,Validation loss (MRSE): 0.756241	,Training loss (MSE): 1.91845e+16	,Validation loss (MSE): 2.47536e+17	,Training accuracy (MAE): -1.50603e+07	,Validation accuracy (MAE): -1.06139e+08	,Training accuracy (MRAE): 0.311875	,Validation accuracy (MRAE): 0.165931
Epoch: 390:	Training loss (MRSE): 0.575732	,Validation loss (MRSE): 0.7552	,Training loss (MSE): 1.9316e+16	,Validation loss (MSE): 2.47805e+17	,Training accuracy (MAE): -1.51856e+07	,Validation accuracy (MAE): -1.061e+08	,Training accuracy (MRAE): 0.313236	,Validation accuracy (MRAE): 0.167009
Epoch: 396:	Training loss (MRSE): 0.575203	,Validation loss (MRSE): 0.753961	,Training loss (MSE): 1.94904e+16	,Validation loss (MSE): 2.48415e+17	,Training accuracy (MAE): -1.5401e+07	,Validation accuracy (MAE): -1.0609e+08	,Training accuracy (MRAE): 0.314143	,Validation accuracy (MRAE): 0.168663
Epoch: 402:	Training loss (MRSE): 0.574759	,Validation loss (MRSE): 0.752623	,Training loss (MSE): 1.9621e+16	,Validation loss (MSE): 2.49172e+17	,Training accuracy (MAE): -1.55614e+07	,Validation accuracy (MAE): -1.06087e+08	,Training accuracy (MRAE): 0.314686	,Validation accuracy (MRAE): 0.170653
Epoch: 408:	Training loss (MRSE): 0.574375	,Validation loss (MRSE): 0.751194	,Training loss (MSE): 1.97426e+16	,Validation loss (MSE): 2.50219e+17	,Training accuracy (MAE): -1.57188e+07	,Validation accuracy (MAE): -1.06154e+08	,Training accuracy (MRAE): 0.314869	,Validation accuracy (MRAE): 0.173063
Epoch: 414:	Training loss (MRSE): 0.57407	,Validation loss (MRSE): 0.749733	,Training loss (MSE): 1.98604e+16	,Validation loss (MSE): 2.5157e+17	,Training accuracy (MAE): -1.58852e+07	,Validation accuracy (MAE): -1.06292e+08	,Training accuracy (MRAE): 0.315164	,Validation accuracy (MRAE): 0.175573
Epoch: 420:	Training loss (MRSE): 0.573823	,Validation loss (MRSE): 0.748363	,Training loss (MSE): 1.99612e+16	,Validation loss (MSE): 2.53245e+17	,Training accuracy (MAE): -1.60694e+07	,Validation accuracy (MAE): -1.06517e+08	,Training accuracy (MRAE): 0.314868	,Validation accuracy (MRAE): 0.177271
Epoch: 426:	Training loss (MRSE): 0.573604	,Validation loss (MRSE): 0.747242	,Training loss (MSE): 2.00248e+16	,Validation loss (MSE): 2.55303e+17	,Training accuracy (MAE): -1.62658e+07	,Validation accuracy (MAE): -1.06848e+08	,Training accuracy (MRAE): 0.314458	,Validation accuracy (MRAE): 0.178765
Epoch: 432:	Training loss (MRSE): 0.573474	,Validation loss (MRSE): 0.746438	,Training loss (MSE): 2.00844e+16	,Validation loss (MSE): 2.57865e+17	,Training accuracy (MAE): -1.65142e+07	,Validation accuracy (MAE): -1.07338e+08	,Training accuracy (MRAE): 0.314029	,Validation accuracy (MRAE): 0.177464
Epoch: 438:	Training loss (MRSE): 0.573651	,Validation loss (MRSE): 0.745807	,Training loss (MSE): 2.02519e+16	,Validation loss (MSE): 2.6142e+17	,Training accuracy (MAE): -1.69102e+07	,Validation accuracy (MAE): -1.08131e+08	,Training accuracy (MRAE): 0.314133	,Validation accuracy (MRAE): 0.177118
Epoch: 444:	Training loss (MRSE): 0.574448	,Validation loss (MRSE): 0.745268	,Training loss (MSE): 2.06019e+16	,Validation loss (MSE): 2.66657e+17	,Training accuracy (MAE): -1.76456e+07	,Validation accuracy (MAE): -1.0936e+08	,Training accuracy (MRAE): 0.313243	,Validation accuracy (MRAE): 0.177613
Epoch: 450:	Training loss (MRSE): 0.575773	,Validation loss (MRSE): 0.744696	,Training loss (MSE): 2.10802e+16	,Validation loss (MSE): 2.72731e+17	,Training accuracy (MAE): -1.8422e+07	,Validation accuracy (MAE): -1.10671e+08	,Training accuracy (MRAE): 0.3126	,Validation accuracy (MRAE): 0.177511
Epoch: 456:	Training loss (MRSE): 0.577444	,Validation loss (MRSE): 0.743964	,Training loss (MSE): 2.15717e+16	,Validation loss (MSE): 2.77082e+17	,Training accuracy (MAE): -1.90686e+07	,Validation accuracy (MAE): -1.11593e+08	,Training accuracy (MRAE): 0.311309	,Validation accuracy (MRAE): 0.176452
Epoch: 462:	Training loss (MRSE): 0.579347	,Validation loss (MRSE): 0.743127	,Training loss (MSE): 2.21242e+16	,Validation loss (MSE): 2.79474e+17	,Training accuracy (MAE): -1.96588e+07	,Validation accuracy (MAE): -1.12585e+08	,Training accuracy (MRAE): 0.309257	,Validation accuracy (MRAE): 0.175888
Epoch: 468:	Training loss (MRSE): 0.582051	,Validation loss (MRSE): 0.742484	,Training loss (MSE): 2.27529e+16	,Validation loss (MSE): 2.80917e+17	,Training accuracy (MAE): -2.01543e+07	,Validation accuracy (MAE): -1.14242e+08	,Training accuracy (MRAE): 0.30458	,Validation accuracy (MRAE): 0.178062
Epoch: 474:	Training loss (MRSE): 0.582922	,Validation loss (MRSE): 0.740703	,Training loss (MSE): 2.35108e+16	,Validation loss (MSE): 2.87276e+17	,Training accuracy (MAE): -2.0553e+07	,Validation accuracy (MAE): -1.16726e+08	,Training accuracy (MRAE): 0.302781	,Validation accuracy (MRAE): 0.179541
Epoch: 480:	Training loss (MRSE): 0.586805	,Validation loss (MRSE): 0.739987	,Training loss (MSE): 2.49139e+16	,Validation loss (MSE): 2.93265e+17	,Training accuracy (MAE): -2.21234e+07	,Validation accuracy (MAE): -1.18244e+08	,Training accuracy (MRAE): 0.296443	,Validation accuracy (MRAE): 0.179039
Epoch: 486:	Training loss (MRSE): 0.599244	,Validation loss (MRSE): 0.732343	,Training loss (MSE): 3.27038e+16	,Validation loss (MSE): 2.77473e+17	,Training accuracy (MAE): -2.9276e+07	,Validation accuracy (MAE): -1.183e+08	,Training accuracy (MRAE): 0.283697	,Validation accuracy (MRAE): 0.185856
Epoch: 492:	Training loss (MRSE): 0.60105	,Validation loss (MRSE): 0.746543	,Training loss (MSE): 3.1368e+16	,Validation loss (MSE): 3.25723e+17	,Training accuracy (MAE): -2.3877e+07	,Validation accuracy (MAE): -1.21954e+08	,Training accuracy (MRAE): 0.277978	,Validation accuracy (MRAE): 0.175221
Epoch: 498:	Training loss (MRSE): 0.594628	,Validation loss (MRSE): 0.74232	,Training loss (MSE): 3.04344e+16	,Validation loss (MSE): 3.32096e+17	,Training accuracy (MAE): -2.40433e+07	,Validation accuracy (MAE): -1.23916e+08	,Training accuracy (MRAE): 0.287452	,Validation accuracy (MRAE): 0.179364
