Epoch: 0:	Training loss (MRSE): 0.813805	,Validation loss (MRSE): 0.851445	,Training loss (MSE): 2.99915e+17	,Validation loss (MSE): 5.84862e+17	,Training accuracy (MAE): -1.34383e+08	,Validation accuracy (MAE): -2.20544e+08	,Training accuracy (MRAE): 0.129249	,Validation accuracy (MRAE): 0.0975456
Epoch: 112:	Training loss (MRSE): 0.631534	,Validation loss (MRSE): 0.82133	,Training loss (MSE): 4.56275e+16	,Validation loss (MSE): 1.17875e+17	,Training accuracy (MAE): -4.75656e+07	,Validation accuracy (MAE): -7.80691e+07	,Training accuracy (MRAE): 0.260198	,Validation accuracy (MRAE): 0.119534
Epoch: 114:	Training loss (MRSE): 0.621891	,Validation loss (MRSE): 0.821682	,Training loss (MSE): 4.9001e+16	,Validation loss (MSE): 1.13726e+17	,Training accuracy (MAE): -5.27508e+07	,Validation accuracy (MAE): -7.52853e+07	,Training accuracy (MRAE): 0.27201	,Validation accuracy (MRAE): 0.116335
Epoch: 116:	Training loss (MRSE): 0.624641	,Validation loss (MRSE): 0.813836	,Training loss (MSE): 4.64731e+16	,Validation loss (MSE): 1.15079e+17	,Training accuracy (MAE): -4.87669e+07	,Validation accuracy (MAE): -7.427e+07	,Training accuracy (MRAE): 0.270762	,Validation accuracy (MRAE): 0.127897
Epoch: 118:	Training loss (MRSE): 0.657019	,Validation loss (MRSE): 0.81761	,Training loss (MSE): 4.72481e+16	,Validation loss (MSE): 1.10298e+17	,Training accuracy (MAE): -5.11518e+07	,Validation accuracy (MAE): -7.35579e+07	,Training accuracy (MRAE): 0.240294	,Validation accuracy (MRAE): 0.12339
Epoch: 120:	Training loss (MRSE): 0.640287	,Validation loss (MRSE): 0.829579	,Training loss (MSE): 4.71115e+16	,Validation loss (MSE): 1.13945e+17	,Training accuracy (MAE): -4.97338e+07	,Validation accuracy (MAE): -7.41169e+07	,Training accuracy (MRAE): 0.263029	,Validation accuracy (MRAE): 0.112186
Epoch: 122:	Training loss (MRSE): 0.655273	,Validation loss (MRSE): 0.839623	,Training loss (MSE): 4.81451e+16	,Validation loss (MSE): 1.09016e+17	,Training accuracy (MAE): -5.16721e+07	,Validation accuracy (MAE): -7.33717e+07	,Training accuracy (MRAE): 0.244351	,Validation accuracy (MRAE): 0.101584
Epoch: 124:	Training loss (MRSE): 0.659899	,Validation loss (MRSE): 0.838895	,Training loss (MSE): 4.80404e+16	,Validation loss (MSE): 1.15627e+17	,Training accuracy (MAE): -5.27548e+07	,Validation accuracy (MAE): -7.81937e+07	,Training accuracy (MRAE): 0.239125	,Validation accuracy (MRAE): 0.101241
Epoch: 126:	Training loss (MRSE): 0.657339	,Validation loss (MRSE): 0.836497	,Training loss (MSE): 4.7144e+16	,Validation loss (MSE): 1.14685e+17	,Training accuracy (MAE): -5.07513e+07	,Validation accuracy (MAE): -7.69454e+07	,Training accuracy (MRAE): 0.241858	,Validation accuracy (MRAE): 0.106319
Epoch: 128:	Training loss (MRSE): 0.639554	,Validation loss (MRSE): 0.83854	,Training loss (MSE): 4.73904e+16	,Validation loss (MSE): 1.13249e+17	,Training accuracy (MAE): -4.99451e+07	,Validation accuracy (MAE): -7.65999e+07	,Training accuracy (MRAE): 0.25916	,Validation accuracy (MRAE): 0.104896
Epoch: 130:	Training loss (MRSE): 0.642226	,Validation loss (MRSE): 0.834485	,Training loss (MSE): 4.664e+16	,Validation loss (MSE): 1.16367e+17	,Training accuracy (MAE): -4.93895e+07	,Validation accuracy (MAE): -7.79502e+07	,Training accuracy (MRAE): 0.253432	,Validation accuracy (MRAE): 0.109895
Epoch: 132:	Training loss (MRSE): 0.628574	,Validation loss (MRSE): 0.830853	,Training loss (MSE): 4.65257e+16	,Validation loss (MSE): 1.15148e+17	,Training accuracy (MAE): -4.69962e+07	,Validation accuracy (MAE): -7.65783e+07	,Training accuracy (MRAE): 0.265339	,Validation accuracy (MRAE): 0.112399
Epoch: 134:	Training loss (MRSE): 0.665255	,Validation loss (MRSE): 0.841503	,Training loss (MSE): 4.8466e+16	,Validation loss (MSE): 1.21163e+17	,Training accuracy (MAE): -5.28263e+07	,Validation accuracy (MAE): -8.15831e+07	,Training accuracy (MRAE): 0.233318	,Validation accuracy (MRAE): 0.103068
Epoch: 136:	Training loss (MRSE): 0.644892	,Validation loss (MRSE): 0.832712	,Training loss (MSE): 4.76423e+16	,Validation loss (MSE): 1.17892e+17	,Training accuracy (MAE): -5.08415e+07	,Validation accuracy (MAE): -7.98062e+07	,Training accuracy (MRAE): 0.248795	,Validation accuracy (MRAE): 0.109739
Epoch: 138:	Training loss (MRSE): 0.677585	,Validation loss (MRSE): 0.831714	,Training loss (MSE): 4.82012e+16	,Validation loss (MSE): 1.21797e+17	,Training accuracy (MAE): -5.23017e+07	,Validation accuracy (MAE): -8.16886e+07	,Training accuracy (MRAE): 0.222319	,Validation accuracy (MRAE): 0.111668
Epoch: 140:	Training loss (MRSE): 0.661541	,Validation loss (MRSE): 0.829615	,Training loss (MSE): 4.7959e+16	,Validation loss (MSE): 1.18524e+17	,Training accuracy (MAE): -5.14643e+07	,Validation accuracy (MAE): -7.99032e+07	,Training accuracy (MRAE): 0.236672	,Validation accuracy (MRAE): 0.112934
Epoch: 142:	Training loss (MRSE): 0.656792	,Validation loss (MRSE): 0.827603	,Training loss (MSE): 4.70762e+16	,Validation loss (MSE): 1.19992e+17	,Training accuracy (MAE): -5.06014e+07	,Validation accuracy (MAE): -8.05582e+07	,Training accuracy (MRAE): 0.238635	,Validation accuracy (MRAE): 0.115647
Epoch: 144:	Training loss (MRSE): 0.655066	,Validation loss (MRSE): 0.826452	,Training loss (MSE): 4.72492e+16	,Validation loss (MSE): 1.18813e+17	,Training accuracy (MAE): -4.99871e+07	,Validation accuracy (MAE): -8.01771e+07	,Training accuracy (MRAE): 0.241698	,Validation accuracy (MRAE): 0.115011
Epoch: 146:	Training loss (MRSE): 0.655795	,Validation loss (MRSE): 0.828186	,Training loss (MSE): 4.77219e+16	,Validation loss (MSE): 1.19273e+17	,Training accuracy (MAE): -5.07767e+07	,Validation accuracy (MAE): -8.10668e+07	,Training accuracy (MRAE): 0.239494	,Validation accuracy (MRAE): 0.114937
Epoch: 148:	Training loss (MRSE): 0.661926	,Validation loss (MRSE): 0.828427	,Training loss (MSE): 4.79556e+16	,Validation loss (MSE): 1.24099e+17	,Training accuracy (MAE): -5.14545e+07	,Validation accuracy (MAE): -8.37066e+07	,Training accuracy (MRAE): 0.234672	,Validation accuracy (MRAE): 0.11328
Epoch: 150:	Training loss (MRSE): 0.68471	,Validation loss (MRSE): 0.831803	,Training loss (MSE): 4.94706e+16	,Validation loss (MSE): 1.24575e+17	,Training accuracy (MAE): -5.36004e+07	,Validation accuracy (MAE): -8.52134e+07	,Training accuracy (MRAE): 0.217038	,Validation accuracy (MRAE): 0.11057
Epoch: 152:	Training loss (MRSE): 0.690026	,Validation loss (MRSE): 0.834339	,Training loss (MSE): 4.90834e+16	,Validation loss (MSE): 1.23794e+17	,Training accuracy (MAE): -5.30536e+07	,Validation accuracy (MAE): -8.47035e+07	,Training accuracy (MRAE): 0.211826	,Validation accuracy (MRAE): 0.107015
Epoch: 154:	Training loss (MRSE): 0.682807	,Validation loss (MRSE): 0.832383	,Training loss (MSE): 4.85839e+16	,Validation loss (MSE): 1.20995e+17	,Training accuracy (MAE): -5.27001e+07	,Validation accuracy (MAE): -8.29175e+07	,Training accuracy (MRAE): 0.21712	,Validation accuracy (MRAE): 0.109788
Epoch: 156:	Training loss (MRSE): 0.676372	,Validation loss (MRSE): 0.835432	,Training loss (MSE): 4.83847e+16	,Validation loss (MSE): 1.1927e+17	,Training accuracy (MAE): -5.27043e+07	,Validation accuracy (MAE): -8.27062e+07	,Training accuracy (MRAE): 0.224146	,Validation accuracy (MRAE): 0.110029
Epoch: 158:	Training loss (MRSE): 0.687561	,Validation loss (MRSE): 0.837361	,Training loss (MSE): 5.20031e+16	,Validation loss (MSE): 1.20474e+17	,Training accuracy (MAE): -5.68855e+07	,Validation accuracy (MAE): -8.54786e+07	,Training accuracy (MRAE): 0.214271	,Validation accuracy (MRAE): 0.107351
Epoch: 160:	Training loss (MRSE): 0.691017	,Validation loss (MRSE): 0.834961	,Training loss (MSE): 5.17685e+16	,Validation loss (MSE): 1.21247e+17	,Training accuracy (MAE): -5.70811e+07	,Validation accuracy (MAE): -8.53379e+07	,Training accuracy (MRAE): 0.212068	,Validation accuracy (MRAE): 0.109676
Epoch: 162:	Training loss (MRSE): 0.691747	,Validation loss (MRSE): 0.832359	,Training loss (MSE): 4.98378e+16	,Validation loss (MSE): 1.22965e+17	,Training accuracy (MAE): -5.52684e+07	,Validation accuracy (MAE): -8.51614e+07	,Training accuracy (MRAE): 0.209844	,Validation accuracy (MRAE): 0.113013
Epoch: 164:	Training loss (MRSE): 0.673086	,Validation loss (MRSE): 0.828749	,Training loss (MSE): 4.81332e+16	,Validation loss (MSE): 1.243e+17	,Training accuracy (MAE): -5.28556e+07	,Validation accuracy (MAE): -8.50471e+07	,Training accuracy (MRAE): 0.22764	,Validation accuracy (MRAE): 0.116232
Epoch: 166:	Training loss (MRSE): 0.685446	,Validation loss (MRSE): 0.839012	,Training loss (MSE): 4.94902e+16	,Validation loss (MSE): 1.21966e+17	,Training accuracy (MAE): -5.52309e+07	,Validation accuracy (MAE): -8.5569e+07	,Training accuracy (MRAE): 0.21912	,Validation accuracy (MRAE): 0.105727
