Epoch: 0:	Training loss (MRSE): 0.80033	,Validation loss (MRSE): 0.842762	,Training loss (MSE): 3.57458e+17	,Validation loss (MSE): 2.53026e+17	,Training accuracy (MAE): -1.50462e+08	,Validation accuracy (MAE): -1.52135e+08	,Training accuracy (MRAE): 0.13332	,Validation accuracy (MRAE): 0.10632
Epoch: 42:	Training loss (MRSE): 0.653657	,Validation loss (MRSE): 0.777623	,Training loss (MSE): 2.12211e+16	,Validation loss (MSE): 1.19802e+17	,Training accuracy (MAE): -1.67198e+07	,Validation accuracy (MAE): -6.26706e+07	,Training accuracy (MRAE): 0.246989	,Validation accuracy (MRAE): 0.149984
Epoch: 44:	Training loss (MRSE): 0.651533	,Validation loss (MRSE): 0.775801	,Training loss (MSE): 2.10403e+16	,Validation loss (MSE): 1.12307e+17	,Training accuracy (MAE): -1.60255e+07	,Validation accuracy (MAE): -5.96431e+07	,Training accuracy (MRAE): 0.247577	,Validation accuracy (MRAE): 0.151715
Epoch: 46:	Training loss (MRSE): 0.649601	,Validation loss (MRSE): 0.777402	,Training loss (MSE): 2.1714e+16	,Validation loss (MSE): 1.25042e+17	,Training accuracy (MAE): -1.81275e+07	,Validation accuracy (MAE): -6.46858e+07	,Training accuracy (MRAE): 0.24642	,Validation accuracy (MRAE): 0.148447
Epoch: 48:	Training loss (MRSE): 0.646842	,Validation loss (MRSE): 0.775077	,Training loss (MSE): 2.16153e+16	,Validation loss (MSE): 1.21841e+17	,Training accuracy (MAE): -1.77249e+07	,Validation accuracy (MAE): -6.39088e+07	,Training accuracy (MRAE): 0.249217	,Validation accuracy (MRAE): 0.150777
Epoch: 50:	Training loss (MRSE): 0.643773	,Validation loss (MRSE): 0.771572	,Training loss (MSE): 2.12585e+16	,Validation loss (MSE): 1.15076e+17	,Training accuracy (MAE): -1.68348e+07	,Validation accuracy (MAE): -6.08107e+07	,Training accuracy (MRAE): 0.251579	,Validation accuracy (MRAE): 0.154951
Epoch: 52:	Training loss (MRSE): 0.640651	,Validation loss (MRSE): 0.769884	,Training loss (MSE): 2.11584e+16	,Validation loss (MSE): 1.14721e+17	,Training accuracy (MAE): -1.65543e+07	,Validation accuracy (MAE): -6.01771e+07	,Training accuracy (MRAE): 0.255421	,Validation accuracy (MRAE): 0.156206
Epoch: 54:	Training loss (MRSE): 0.637738	,Validation loss (MRSE): 0.769508	,Training loss (MSE): 2.14204e+16	,Validation loss (MSE): 1.22179e+17	,Training accuracy (MAE): -1.73528e+07	,Validation accuracy (MAE): -6.35134e+07	,Training accuracy (MRAE): 0.2565	,Validation accuracy (MRAE): 0.155047
Epoch: 56:	Training loss (MRSE): 0.636431	,Validation loss (MRSE): 0.769494	,Training loss (MSE): 2.19377e+16	,Validation loss (MSE): 1.29828e+17	,Training accuracy (MAE): -1.84119e+07	,Validation accuracy (MAE): -6.70798e+07	,Training accuracy (MRAE): 0.255718	,Validation accuracy (MRAE): 0.153858
Epoch: 58:	Training loss (MRSE): 0.633877	,Validation loss (MRSE): 0.765282	,Training loss (MSE): 2.15667e+16	,Validation loss (MSE): 1.20435e+17	,Training accuracy (MAE): -1.76665e+07	,Validation accuracy (MAE): -6.34535e+07	,Training accuracy (MRAE): 0.258214	,Validation accuracy (MRAE): 0.159647
Epoch: 60:	Training loss (MRSE): 0.63101	,Validation loss (MRSE): 0.762758	,Training loss (MSE): 2.12133e+16	,Validation loss (MSE): 1.1431e+17	,Training accuracy (MAE): -1.68338e+07	,Validation accuracy (MAE): -6.06429e+07	,Training accuracy (MRAE): 0.263783	,Validation accuracy (MRAE): 0.164335
Epoch: 62:	Training loss (MRSE): 0.627849	,Validation loss (MRSE): 0.762587	,Training loss (MSE): 2.13017e+16	,Validation loss (MSE): 1.17968e+17	,Training accuracy (MAE): -1.67569e+07	,Validation accuracy (MAE): -6.12826e+07	,Training accuracy (MRAE): 0.265121	,Validation accuracy (MRAE): 0.162158
Epoch: 64:	Training loss (MRSE): 0.626946	,Validation loss (MRSE): 0.76317	,Training loss (MSE): 2.18207e+16	,Validation loss (MSE): 1.29088e+17	,Training accuracy (MAE): -1.81323e+07	,Validation accuracy (MAE): -6.66325e+07	,Training accuracy (MRAE): 0.263989	,Validation accuracy (MRAE): 0.158549
Epoch: 66:	Training loss (MRSE): 0.625462	,Validation loss (MRSE): 0.759739	,Training loss (MSE): 2.16958e+16	,Validation loss (MSE): 1.23627e+17	,Training accuracy (MAE): -1.77895e+07	,Validation accuracy (MAE): -6.46455e+07	,Training accuracy (MRAE): 0.265967	,Validation accuracy (MRAE): 0.163143
Epoch: 68:	Training loss (MRSE): 0.622938	,Validation loss (MRSE): 0.757506	,Training loss (MSE): 2.11935e+16	,Validation loss (MSE): 1.15505e+17	,Training accuracy (MAE): -1.63227e+07	,Validation accuracy (MAE): -6.08354e+07	,Training accuracy (MRAE): 0.27009	,Validation accuracy (MRAE): 0.167351
Epoch: 70:	Training loss (MRSE): 0.620607	,Validation loss (MRSE): 0.757339	,Training loss (MSE): 2.11989e+16	,Validation loss (MSE): 1.16778e+17	,Training accuracy (MAE): -1.62942e+07	,Validation accuracy (MAE): -6.13714e+07	,Training accuracy (MRAE): 0.272538	,Validation accuracy (MRAE): 0.16729
Epoch: 72:	Training loss (MRSE): 0.61948	,Validation loss (MRSE): 0.757781	,Training loss (MSE): 2.15489e+16	,Validation loss (MSE): 1.2546e+17	,Training accuracy (MAE): -1.72915e+07	,Validation accuracy (MAE): -6.53228e+07	,Training accuracy (MRAE): 0.271782	,Validation accuracy (MRAE): 0.164287
Epoch: 74:	Training loss (MRSE): 0.618202	,Validation loss (MRSE): 0.75674	,Training loss (MSE): 2.17925e+16	,Validation loss (MSE): 1.2503e+17	,Training accuracy (MAE): -1.76105e+07	,Validation accuracy (MAE): -6.52271e+07	,Training accuracy (MRAE): 0.272486	,Validation accuracy (MRAE): 0.165561
Epoch: 76:	Training loss (MRSE): 0.613221	,Validation loss (MRSE): 0.756517	,Training loss (MSE): 2.14211e+16	,Validation loss (MSE): 1.16043e+17	,Training accuracy (MAE): -1.62069e+07	,Validation accuracy (MAE): -6.09916e+07	,Training accuracy (MRAE): 0.278485	,Validation accuracy (MRAE): 0.166518
Epoch: 78:	Training loss (MRSE): 0.617537	,Validation loss (MRSE): 0.753263	,Training loss (MSE): 2.12104e+16	,Validation loss (MSE): 1.15759e+17	,Training accuracy (MAE): -1.62386e+07	,Validation accuracy (MAE): -6.11338e+07	,Training accuracy (MRAE): 0.275676	,Validation accuracy (MRAE): 0.17153
Epoch: 80:	Training loss (MRSE): 0.615996	,Validation loss (MRSE): 0.753357	,Training loss (MSE): 2.14524e+16	,Validation loss (MSE): 1.23785e+17	,Training accuracy (MAE): -1.68351e+07	,Validation accuracy (MAE): -6.40297e+07	,Training accuracy (MRAE): 0.27387	,Validation accuracy (MRAE): 0.170473
Epoch: 82:	Training loss (MRSE): 0.615161	,Validation loss (MRSE): 0.750638	,Training loss (MSE): 2.18798e+16	,Validation loss (MSE): 1.27124e+17	,Training accuracy (MAE): -1.75266e+07	,Validation accuracy (MAE): -6.58963e+07	,Training accuracy (MRAE): 0.27266	,Validation accuracy (MRAE): 0.17233
Epoch: 84:	Training loss (MRSE): 0.614516	,Validation loss (MRSE): 0.752707	,Training loss (MSE): 2.13407e+16	,Validation loss (MSE): 1.17985e+17	,Training accuracy (MAE): -1.662e+07	,Validation accuracy (MAE): -6.17944e+07	,Training accuracy (MRAE): 0.276116	,Validation accuracy (MRAE): 0.170664
Epoch: 86:	Training loss (MRSE): 0.612129	,Validation loss (MRSE): 0.752573	,Training loss (MSE): 2.12117e+16	,Validation loss (MSE): 1.18045e+17	,Training accuracy (MAE): -1.6586e+07	,Validation accuracy (MAE): -6.17856e+07	,Training accuracy (MRAE): 0.279835	,Validation accuracy (MRAE): 0.170498
Epoch: 88:	Training loss (MRSE): 0.614642	,Validation loss (MRSE): 0.749547	,Training loss (MSE): 2.1532e+16	,Validation loss (MSE): 1.28514e+17	,Training accuracy (MAE): -1.72889e+07	,Validation accuracy (MAE): -6.63043e+07	,Training accuracy (MRAE): 0.273672	,Validation accuracy (MRAE): 0.172631
Epoch: 90:	Training loss (MRSE): 0.610932	,Validation loss (MRSE): 0.751369	,Training loss (MSE): 2.21309e+16	,Validation loss (MSE): 1.29744e+17	,Training accuracy (MAE): -1.8265e+07	,Validation accuracy (MAE): -6.70722e+07	,Training accuracy (MRAE): 0.27451	,Validation accuracy (MRAE): 0.169635
Epoch: 92:	Training loss (MRSE): 0.610201	,Validation loss (MRSE): 0.752271	,Training loss (MSE): 2.11367e+16	,Validation loss (MSE): 1.13859e+17	,Training accuracy (MAE): -1.65091e+07	,Validation accuracy (MAE): -6.11474e+07	,Training accuracy (MRAE): 0.279962	,Validation accuracy (MRAE): 0.171133
Epoch: 94:	Training loss (MRSE): 0.609542	,Validation loss (MRSE): 0.748534	,Training loss (MSE): 2.11729e+16	,Validation loss (MSE): 1.17766e+17	,Training accuracy (MAE): -1.68323e+07	,Validation accuracy (MAE): -6.23046e+07	,Training accuracy (MRAE): 0.280472	,Validation accuracy (MRAE): 0.174818
Epoch: 96:	Training loss (MRSE): 0.61272	,Validation loss (MRSE): 0.750933	,Training loss (MSE): 2.14051e+16	,Validation loss (MSE): 1.26161e+17	,Training accuracy (MAE): -1.7437e+07	,Validation accuracy (MAE): -6.51716e+07	,Training accuracy (MRAE): 0.275428	,Validation accuracy (MRAE): 0.170437
Epoch: 98:	Training loss (MRSE): 0.613609	,Validation loss (MRSE): 0.746847	,Training loss (MSE): 2.13788e+16	,Validation loss (MSE): 1.21737e+17	,Training accuracy (MAE): -1.71703e+07	,Validation accuracy (MAE): -6.3364e+07	,Training accuracy (MRAE): 0.275231	,Validation accuracy (MRAE): 0.176231
Epoch: 100:	Training loss (MRSE): 0.609613	,Validation loss (MRSE): 0.75593	,Training loss (MSE): 2.10001e+16	,Validation loss (MSE): 1.1468e+17	,Training accuracy (MAE): -1.60279e+07	,Validation accuracy (MAE): -6.10714e+07	,Training accuracy (MRAE): 0.28125	,Validation accuracy (MRAE): 0.167047
Epoch: 102:	Training loss (MRSE): 0.608073	,Validation loss (MRSE): 0.753334	,Training loss (MSE): 2.10151e+16	,Validation loss (MSE): 1.16988e+17	,Training accuracy (MAE): -1.61509e+07	,Validation accuracy (MAE): -6.1809e+07	,Training accuracy (MRAE): 0.283159	,Validation accuracy (MRAE): 0.169711
Epoch: 104:	Training loss (MRSE): 0.608248	,Validation loss (MRSE): 0.751306	,Training loss (MSE): 2.12667e+16	,Validation loss (MSE): 1.23712e+17	,Training accuracy (MAE): -1.71097e+07	,Validation accuracy (MAE): -6.38689e+07	,Training accuracy (MRAE): 0.279907	,Validation accuracy (MRAE): 0.170936
Epoch: 106:	Training loss (MRSE): 0.60709	,Validation loss (MRSE): 0.746658	,Training loss (MSE): 2.12819e+16	,Validation loss (MSE): 1.2233e+17	,Training accuracy (MAE): -1.68268e+07	,Validation accuracy (MAE): -6.39978e+07	,Training accuracy (MRAE): 0.280709	,Validation accuracy (MRAE): 0.174835
Epoch: 108:	Training loss (MRSE): 0.605617	,Validation loss (MRSE): 0.748178	,Training loss (MSE): 2.09631e+16	,Validation loss (MSE): 1.1482e+17	,Training accuracy (MAE): -1.60615e+07	,Validation accuracy (MAE): -6.09349e+07	,Training accuracy (MRAE): 0.286186	,Validation accuracy (MRAE): 0.174917
Epoch: 110:	Training loss (MRSE): 0.60529	,Validation loss (MRSE): 0.745655	,Training loss (MSE): 2.11075e+16	,Validation loss (MSE): 1.17971e+17	,Training accuracy (MAE): -1.65094e+07	,Validation accuracy (MAE): -6.20455e+07	,Training accuracy (MRAE): 0.284047	,Validation accuracy (MRAE): 0.176618
Epoch: 112:	Training loss (MRSE): 0.606915	,Validation loss (MRSE): 0.744382	,Training loss (MSE): 2.11664e+16	,Validation loss (MSE): 1.21741e+17	,Training accuracy (MAE): -1.67601e+07	,Validation accuracy (MAE): -6.24496e+07	,Training accuracy (MRAE): 0.281724	,Validation accuracy (MRAE): 0.178644
Epoch: 114:	Training loss (MRSE): 0.606019	,Validation loss (MRSE): 0.743225	,Training loss (MSE): 2.1121e+16	,Validation loss (MSE): 1.20981e+17	,Training accuracy (MAE): -1.6526e+07	,Validation accuracy (MAE): -6.33326e+07	,Training accuracy (MRAE): 0.282871	,Validation accuracy (MRAE): 0.179515
Epoch: 116:	Training loss (MRSE): 0.605277	,Validation loss (MRSE): 0.741336	,Training loss (MSE): 2.09858e+16	,Validation loss (MSE): 1.15331e+17	,Training accuracy (MAE): -1.60106e+07	,Validation accuracy (MAE): -6.10566e+07	,Training accuracy (MRAE): 0.285862	,Validation accuracy (MRAE): 0.182547
Epoch: 118:	Training loss (MRSE): 0.601363	,Validation loss (MRSE): 0.747039	,Training loss (MSE): 2.1144e+16	,Validation loss (MSE): 1.15936e+17	,Training accuracy (MAE): -1.67773e+07	,Validation accuracy (MAE): -6.16473e+07	,Training accuracy (MRAE): 0.286583	,Validation accuracy (MRAE): 0.177527
Epoch: 120:	Training loss (MRSE): 0.600398	,Validation loss (MRSE): 0.746284	,Training loss (MSE): 2.10164e+16	,Validation loss (MSE): 1.14714e+17	,Training accuracy (MAE): -1.6499e+07	,Validation accuracy (MAE): -6.18449e+07	,Training accuracy (MRAE): 0.288557	,Validation accuracy (MRAE): 0.178713
Epoch: 122:	Training loss (MRSE): 0.599364	,Validation loss (MRSE): 0.746281	,Training loss (MSE): 2.09199e+16	,Validation loss (MSE): 1.16929e+17	,Training accuracy (MAE): -1.59238e+07	,Validation accuracy (MAE): -6.18499e+07	,Training accuracy (MRAE): 0.289828	,Validation accuracy (MRAE): 0.178756
Epoch: 124:	Training loss (MRSE): 0.599023	,Validation loss (MRSE): 0.745159	,Training loss (MSE): 2.10055e+16	,Validation loss (MSE): 1.1912e+17	,Training accuracy (MAE): -1.63675e+07	,Validation accuracy (MAE): -6.21812e+07	,Training accuracy (MRAE): 0.289874	,Validation accuracy (MRAE): 0.179357
Epoch: 126:	Training loss (MRSE): 0.598419	,Validation loss (MRSE): 0.744489	,Training loss (MSE): 2.10727e+16	,Validation loss (MSE): 1.192e+17	,Training accuracy (MAE): -1.65159e+07	,Validation accuracy (MAE): -6.20331e+07	,Training accuracy (MRAE): 0.290529	,Validation accuracy (MRAE): 0.179796
Epoch: 128:	Training loss (MRSE): 0.597107	,Validation loss (MRSE): 0.744374	,Training loss (MSE): 2.09802e+16	,Validation loss (MSE): 1.17577e+17	,Training accuracy (MAE): -1.60889e+07	,Validation accuracy (MAE): -6.17078e+07	,Training accuracy (MRAE): 0.292572	,Validation accuracy (MRAE): 0.179523
Epoch: 130:	Training loss (MRSE): 0.59556	,Validation loss (MRSE): 0.744784	,Training loss (MSE): 2.09278e+16	,Validation loss (MSE): 1.18746e+17	,Training accuracy (MAE): -1.59546e+07	,Validation accuracy (MAE): -6.19763e+07	,Training accuracy (MRAE): 0.294369	,Validation accuracy (MRAE): 0.178588
Epoch: 132:	Training loss (MRSE): 0.595009	,Validation loss (MRSE): 0.744009	,Training loss (MSE): 2.10612e+16	,Validation loss (MSE): 1.23558e+17	,Training accuracy (MAE): -1.64834e+07	,Validation accuracy (MAE): -6.38943e+07	,Training accuracy (MRAE): 0.293759	,Validation accuracy (MRAE): 0.178112
Epoch: 134:	Training loss (MRSE): 0.596966	,Validation loss (MRSE): 0.742835	,Training loss (MSE): 2.12825e+16	,Validation loss (MSE): 1.26791e+17	,Training accuracy (MAE): -1.71062e+07	,Validation accuracy (MAE): -6.54976e+07	,Training accuracy (MRAE): 0.290514	,Validation accuracy (MRAE): 0.178366
Epoch: 136:	Training loss (MRSE): 0.596333	,Validation loss (MRSE): 0.741223	,Training loss (MSE): 2.12198e+16	,Validation loss (MSE): 1.24079e+17	,Training accuracy (MAE): -1.70398e+07	,Validation accuracy (MAE): -6.42685e+07	,Training accuracy (MRAE): 0.291409	,Validation accuracy (MRAE): 0.181821
Epoch: 138:	Training loss (MRSE): 0.596621	,Validation loss (MRSE): 0.739471	,Training loss (MSE): 2.09553e+16	,Validation loss (MSE): 1.19195e+17	,Training accuracy (MAE): -1.60781e+07	,Validation accuracy (MAE): -6.21998e+07	,Training accuracy (MRAE): 0.293573	,Validation accuracy (MRAE): 0.186346
Epoch: 140:	Training loss (MRSE): 0.588266	,Validation loss (MRSE): 0.745276	,Training loss (MSE): 2.09798e+16	,Validation loss (MSE): 1.2139e+17	,Training accuracy (MAE): -1.64808e+07	,Validation accuracy (MAE): -6.3113e+07	,Training accuracy (MRAE): 0.30311	,Validation accuracy (MRAE): 0.180896
Epoch: 142:	Training loss (MRSE): 0.58939	,Validation loss (MRSE): 0.745091	,Training loss (MSE): 2.13868e+16	,Validation loss (MSE): 1.30125e+17	,Training accuracy (MAE): -1.71906e+07	,Validation accuracy (MAE): -6.72448e+07	,Training accuracy (MRAE): 0.298253	,Validation accuracy (MRAE): 0.177928
Epoch: 144:	Training loss (MRSE): 0.590613	,Validation loss (MRSE): 0.742987	,Training loss (MSE): 2.13188e+16	,Validation loss (MSE): 1.2654e+17	,Training accuracy (MAE): -1.75487e+07	,Validation accuracy (MAE): -6.52065e+07	,Training accuracy (MRAE): 0.295937	,Validation accuracy (MRAE): 0.18073
Epoch: 146:	Training loss (MRSE): 0.58853	,Validation loss (MRSE): 0.742701	,Training loss (MSE): 2.08318e+16	,Validation loss (MSE): 1.19346e+17	,Training accuracy (MAE): -1.61158e+07	,Validation accuracy (MAE): -6.2743e+07	,Training accuracy (MRAE): 0.30219	,Validation accuracy (MRAE): 0.183069
Epoch: 148:	Training loss (MRSE): 0.58791	,Validation loss (MRSE): 0.743513	,Training loss (MSE): 2.0772e+16	,Validation loss (MSE): 1.2027e+17	,Training accuracy (MAE): -1.57337e+07	,Validation accuracy (MAE): -6.27282e+07	,Training accuracy (MRAE): 0.303003	,Validation accuracy (MRAE): 0.1818
Epoch: 150:	Training loss (MRSE): 0.589163	,Validation loss (MRSE): 0.743756	,Training loss (MSE): 2.09738e+16	,Validation loss (MSE): 1.23344e+17	,Training accuracy (MAE): -1.64386e+07	,Validation accuracy (MAE): -6.44332e+07	,Training accuracy (MRAE): 0.297853	,Validation accuracy (MRAE): 0.177933
Epoch: 152:	Training loss (MRSE): 0.590253	,Validation loss (MRSE): 0.743917	,Training loss (MSE): 2.10942e+16	,Validation loss (MSE): 1.22326e+17	,Training accuracy (MAE): -1.66175e+07	,Validation accuracy (MAE): -6.38422e+07	,Training accuracy (MRAE): 0.295115	,Validation accuracy (MRAE): 0.176499
Epoch: 154:	Training loss (MRSE): 0.587943	,Validation loss (MRSE): 0.742777	,Training loss (MSE): 2.08505e+16	,Validation loss (MSE): 1.17735e+17	,Training accuracy (MAE): -1.5893e+07	,Validation accuracy (MAE): -6.22038e+07	,Training accuracy (MRAE): 0.300295	,Validation accuracy (MRAE): 0.179173
Epoch: 156:	Training loss (MRSE): 0.586755	,Validation loss (MRSE): 0.743233	,Training loss (MSE): 2.0783e+16	,Validation loss (MSE): 1.18596e+17	,Training accuracy (MAE): -1.55247e+07	,Validation accuracy (MAE): -6.26388e+07	,Training accuracy (MRAE): 0.301966	,Validation accuracy (MRAE): 0.178888
Epoch: 158:	Training loss (MRSE): 0.587315	,Validation loss (MRSE): 0.743347	,Training loss (MSE): 2.09464e+16	,Validation loss (MSE): 1.23245e+17	,Training accuracy (MAE): -1.63699e+07	,Validation accuracy (MAE): -6.36507e+07	,Training accuracy (MRAE): 0.297747	,Validation accuracy (MRAE): 0.177197
Epoch: 160:	Training loss (MRSE): 0.588204	,Validation loss (MRSE): 0.742482	,Training loss (MSE): 2.11334e+16	,Validation loss (MSE): 1.24144e+17	,Training accuracy (MAE): -1.6855e+07	,Validation accuracy (MAE): -6.43431e+07	,Training accuracy (MRAE): 0.295055	,Validation accuracy (MRAE): 0.176663
Epoch: 162:	Training loss (MRSE): 0.587363	,Validation loss (MRSE): 0.740911	,Training loss (MSE): 2.09676e+16	,Validation loss (MSE): 1.19538e+17	,Training accuracy (MAE): -1.61709e+07	,Validation accuracy (MAE): -6.21489e+07	,Training accuracy (MRAE): 0.297684	,Validation accuracy (MRAE): 0.179339
Epoch: 164:	Training loss (MRSE): 0.588274	,Validation loss (MRSE): 0.740218	,Training loss (MSE): 2.08421e+16	,Validation loss (MSE): 1.18031e+17	,Training accuracy (MAE): -1.56331e+07	,Validation accuracy (MAE): -6.24349e+07	,Training accuracy (MRAE): 0.298189	,Validation accuracy (MRAE): 0.18127
Epoch: 166:	Training loss (MRSE): 0.58693	,Validation loss (MRSE): 0.741056	,Training loss (MSE): 2.09338e+16	,Validation loss (MSE): 1.22486e+17	,Training accuracy (MAE): -1.61294e+07	,Validation accuracy (MAE): -6.29127e+07	,Training accuracy (MRAE): 0.298922	,Validation accuracy (MRAE): 0.180788
