Epoch: 0:	Training loss (MRSE): 0.930129	,Validation loss (MRSE): 0.945757	,Training loss (MSE): 2.91595e+17	,Validation loss (MSE): 2.15836e+17	,Training accuracy (MAE): -1.24181e+08	,Validation accuracy (MAE): -1.02383e+08	,Training accuracy (MRAE): 0.0457361	,Validation accuracy (MRAE): 0.0399273
Epoch: 22:	Training loss (MRSE): 0.781525	,Validation loss (MRSE): 0.824503	,Training loss (MSE): 6.55613e+16	,Validation loss (MSE): 5.02271e+16	,Training accuracy (MAE): -3.63814e+07	,Validation accuracy (MAE): -3.40285e+07	,Training accuracy (MRAE): 0.151638	,Validation accuracy (MRAE): 0.118031
Epoch: 24:	Training loss (MRSE): 0.77896	,Validation loss (MRSE): 0.815121	,Training loss (MSE): 7.48521e+16	,Validation loss (MSE): 5.8129e+16	,Training accuracy (MAE): -4.56032e+07	,Validation accuracy (MAE): -3.71934e+07	,Training accuracy (MRAE): 0.150215	,Validation accuracy (MRAE): 0.128027
Epoch: 26:	Training loss (MRSE): 0.7834	,Validation loss (MRSE): 0.823713	,Training loss (MSE): 7.8101e+16	,Validation loss (MSE): 6.5568e+16	,Training accuracy (MAE): -5.67472e+07	,Validation accuracy (MAE): -4.36614e+07	,Training accuracy (MRAE): 0.149066	,Validation accuracy (MRAE): 0.116942
Epoch: 28:	Training loss (MRSE): 0.787226	,Validation loss (MRSE): 0.834029	,Training loss (MSE): 7.69427e+16	,Validation loss (MSE): 4.78799e+16	,Training accuracy (MAE): -4.26321e+07	,Validation accuracy (MAE): -3.23094e+07	,Training accuracy (MRAE): 0.145149	,Validation accuracy (MRAE): 0.11653
Epoch: 30:	Training loss (MRSE): 0.76298	,Validation loss (MRSE): 0.822027	,Training loss (MSE): 7.08559e+16	,Validation loss (MSE): 4.78123e+16	,Training accuracy (MAE): -3.95016e+07	,Validation accuracy (MAE): -3.21416e+07	,Training accuracy (MRAE): 0.161024	,Validation accuracy (MRAE): 0.118161
Epoch: 32:	Training loss (MRSE): 0.760061	,Validation loss (MRSE): 0.812325	,Training loss (MSE): 5.90544e+16	,Validation loss (MSE): 6.53302e+16	,Training accuracy (MAE): -3.32233e+07	,Validation accuracy (MAE): -3.89539e+07	,Training accuracy (MRAE): 0.164346	,Validation accuracy (MRAE): 0.129188
Epoch: 34:	Training loss (MRSE): 0.77476	,Validation loss (MRSE): 0.818993	,Training loss (MSE): 7.88462e+16	,Validation loss (MSE): 7.41195e+16	,Training accuracy (MAE): -6.34133e+07	,Validation accuracy (MAE): -5.53384e+07	,Training accuracy (MRAE): 0.156165	,Validation accuracy (MRAE): 0.127658
Epoch: 36:	Training loss (MRSE): 0.829463	,Validation loss (MRSE): 0.837212	,Training loss (MSE): 1.19155e+17	,Validation loss (MSE): 4.84544e+16	,Training accuracy (MAE): -5.35196e+07	,Validation accuracy (MAE): -3.15575e+07	,Training accuracy (MRAE): 0.115035	,Validation accuracy (MRAE): 0.111594
Epoch: 38:	Training loss (MRSE): 0.846979	,Validation loss (MRSE): 0.859656	,Training loss (MSE): 7.13178e+16	,Validation loss (MSE): 6.05557e+16	,Training accuracy (MAE): -3.8046e+07	,Validation accuracy (MAE): -3.65337e+07	,Training accuracy (MRAE): 0.104725	,Validation accuracy (MRAE): 0.0903712
Epoch: 40:	Training loss (MRSE): 0.797365	,Validation loss (MRSE): 0.824658	,Training loss (MSE): 5.53825e+16	,Validation loss (MSE): 6.95237e+16	,Training accuracy (MAE): -5.31593e+07	,Validation accuracy (MAE): -5.10958e+07	,Training accuracy (MRAE): 0.138511	,Validation accuracy (MRAE): 0.113327
Epoch: 42:	Training loss (MRSE): 0.799719	,Validation loss (MRSE): 0.84041	,Training loss (MSE): 7.52865e+16	,Validation loss (MSE): 6.26424e+16	,Training accuracy (MAE): -3.96736e+07	,Validation accuracy (MAE): -3.84532e+07	,Training accuracy (MRAE): 0.138236	,Validation accuracy (MRAE): 0.108015
Epoch: 44:	Training loss (MRSE): 0.846556	,Validation loss (MRSE): 0.871817	,Training loss (MSE): 8.1987e+16	,Validation loss (MSE): 5.97716e+16	,Training accuracy (MAE): -4.0454e+07	,Validation accuracy (MAE): -3.63073e+07	,Training accuracy (MRAE): 0.103869	,Validation accuracy (MRAE): 0.0795151
Epoch: 46:	Training loss (MRSE): 0.738021	,Validation loss (MRSE): 0.797179	,Training loss (MSE): 5.38354e+16	,Validation loss (MSE): 9.48622e+16	,Training accuracy (MAE): -4.3104e+07	,Validation accuracy (MAE): -6.20818e+07	,Training accuracy (MRAE): 0.185173	,Validation accuracy (MRAE): 0.144526
Epoch: 48:	Training loss (MRSE): 0.730051	,Validation loss (MRSE): 0.781855	,Training loss (MSE): 6.46368e+16	,Validation loss (MSE): 7.76511e+16	,Training accuracy (MAE): -4.29489e+07	,Validation accuracy (MAE): -5.49038e+07	,Training accuracy (MRAE): 0.191625	,Validation accuracy (MRAE): 0.161463
Epoch: 50:	Training loss (MRSE): 0.768054	,Validation loss (MRSE): 0.832351	,Training loss (MSE): 8.94329e+16	,Validation loss (MSE): 2.93811e+17	,Training accuracy (MAE): -6.08806e+07	,Validation accuracy (MAE): -1.14214e+08	,Training accuracy (MRAE): 0.154311	,Validation accuracy (MRAE): 0.109015
Epoch: 52:	Training loss (MRSE): 0.790655	,Validation loss (MRSE): 0.843127	,Training loss (MSE): 8.6011e+16	,Validation loss (MSE): 6.19992e+16	,Training accuracy (MAE): -4.66706e+07	,Validation accuracy (MAE): -4.47424e+07	,Training accuracy (MRAE): 0.136679	,Validation accuracy (MRAE): 0.104175
Epoch: 54:	Training loss (MRSE): 0.756267	,Validation loss (MRSE): 0.816851	,Training loss (MSE): 6.39417e+16	,Validation loss (MSE): 7.55304e+16	,Training accuracy (MAE): -4.65506e+07	,Validation accuracy (MAE): -5.66715e+07	,Training accuracy (MRAE): 0.176128	,Validation accuracy (MRAE): 0.128161
Epoch: 56:	Training loss (MRSE): 0.773999	,Validation loss (MRSE): 0.85309	,Training loss (MSE): 5.71711e+16	,Validation loss (MSE): 6.34047e+16	,Training accuracy (MAE): -3.22984e+07	,Validation accuracy (MAE): -4.32768e+07	,Training accuracy (MRAE): 0.161144	,Validation accuracy (MRAE): 0.0995712
Epoch: 58:	Training loss (MRSE): 0.727081	,Validation loss (MRSE): 0.829714	,Training loss (MSE): 6.9263e+16	,Validation loss (MSE): 7.51271e+16	,Training accuracy (MAE): -3.89394e+07	,Validation accuracy (MAE): -5.29581e+07	,Training accuracy (MRAE): 0.192632	,Validation accuracy (MRAE): 0.11513
Epoch: 60:	Training loss (MRSE): 0.776813	,Validation loss (MRSE): 0.839803	,Training loss (MSE): 9.16807e+16	,Validation loss (MSE): 5.73933e+16	,Training accuracy (MAE): -4.34259e+07	,Validation accuracy (MAE): -3.88278e+07	,Training accuracy (MRAE): 0.146229	,Validation accuracy (MRAE): 0.101776
Epoch: 62:	Training loss (MRSE): 0.721589	,Validation loss (MRSE): 0.840401	,Training loss (MSE): 5.85939e+16	,Validation loss (MSE): 9.48485e+16	,Training accuracy (MAE): -3.52494e+07	,Validation accuracy (MAE): -6.18164e+07	,Training accuracy (MRAE): 0.197104	,Validation accuracy (MRAE): 0.103835
Epoch: 64:	Training loss (MRSE): 0.748493	,Validation loss (MRSE): 0.832737	,Training loss (MSE): 7.97705e+16	,Validation loss (MSE): 5.82807e+16	,Training accuracy (MAE): -4.20318e+07	,Validation accuracy (MAE): -4.17033e+07	,Training accuracy (MRAE): 0.174286	,Validation accuracy (MRAE): 0.11261
Epoch: 66:	Training loss (MRSE): 0.743586	,Validation loss (MRSE): 0.836268	,Training loss (MSE): 9.53486e+16	,Validation loss (MSE): 6.6923e+16	,Training accuracy (MAE): -5.24564e+07	,Validation accuracy (MAE): -4.57365e+07	,Training accuracy (MRAE): 0.176442	,Validation accuracy (MRAE): 0.107773
Epoch: 68:	Training loss (MRSE): 0.74098	,Validation loss (MRSE): 0.836889	,Training loss (MSE): 6.7921e+16	,Validation loss (MSE): 6.19899e+16	,Training accuracy (MAE): -4.18825e+07	,Validation accuracy (MAE): -4.20682e+07	,Training accuracy (MRAE): 0.175715	,Validation accuracy (MRAE): 0.109769
Epoch: 70:	Training loss (MRSE): 0.786198	,Validation loss (MRSE): 0.833668	,Training loss (MSE): 9.53195e+16	,Validation loss (MSE): 5.90026e+16	,Training accuracy (MAE): -4.46074e+07	,Validation accuracy (MAE): -3.77369e+07	,Training accuracy (MRAE): 0.14075	,Validation accuracy (MRAE): 0.116009
Epoch: 72:	Training loss (MRSE): 0.707841	,Validation loss (MRSE): 0.842923	,Training loss (MSE): 5.31033e+16	,Validation loss (MSE): 7.39518e+16	,Training accuracy (MAE): -3.41462e+07	,Validation accuracy (MAE): -5.42033e+07	,Training accuracy (MRAE): 0.210266	,Validation accuracy (MRAE): 0.101177
Epoch: 74:	Training loss (MRSE): 0.730754	,Validation loss (MRSE): 0.846474	,Training loss (MSE): 7.02127e+16	,Validation loss (MSE): 1.11223e+17	,Training accuracy (MAE): -4.78762e+07	,Validation accuracy (MAE): -7.2958e+07	,Training accuracy (MRAE): 0.191486	,Validation accuracy (MRAE): 0.101883
Epoch: 76:	Training loss (MRSE): 0.772512	,Validation loss (MRSE): 0.843609	,Training loss (MSE): 1.08639e+17	,Validation loss (MSE): 6.29315e+16	,Training accuracy (MAE): -5.10307e+07	,Validation accuracy (MAE): -4.10653e+07	,Training accuracy (MRAE): 0.153343	,Validation accuracy (MRAE): 0.106479
Epoch: 78:	Training loss (MRSE): 0.725944	,Validation loss (MRSE): 0.851128	,Training loss (MSE): 5.89721e+16	,Validation loss (MSE): 6.88707e+16	,Training accuracy (MAE): -3.42426e+07	,Validation accuracy (MAE): -4.69523e+07	,Training accuracy (MRAE): 0.187648	,Validation accuracy (MRAE): 0.0993212
Epoch: 80:	Training loss (MRSE): 0.777151	,Validation loss (MRSE): 0.8639	,Training loss (MSE): 8.96799e+16	,Validation loss (MSE): 6.2498e+16	,Training accuracy (MAE): -4.42604e+07	,Validation accuracy (MAE): -4.3245e+07	,Training accuracy (MRAE): 0.147237	,Validation accuracy (MRAE): 0.0886634
Epoch: 82:	Training loss (MRSE): 0.761368	,Validation loss (MRSE): 0.860336	,Training loss (MSE): 6.4793e+16	,Validation loss (MSE): 1.50226e+17	,Training accuracy (MAE): -3.70899e+07	,Validation accuracy (MAE): -7.57497e+07	,Training accuracy (MRAE): 0.160757	,Validation accuracy (MRAE): 0.0898465
Epoch: 84:	Training loss (MRSE): 0.706204	,Validation loss (MRSE): 0.835887	,Training loss (MSE): 5.58185e+16	,Validation loss (MSE): 1.78618e+17	,Training accuracy (MAE): -3.61071e+07	,Validation accuracy (MAE): -8.51929e+07	,Training accuracy (MRAE): 0.204763	,Validation accuracy (MRAE): 0.111592
Epoch: 86:	Training loss (MRSE): 0.70373	,Validation loss (MRSE): 0.830739	,Training loss (MSE): 5.64571e+16	,Validation loss (MSE): 2.07675e+17	,Training accuracy (MAE): -3.84738e+07	,Validation accuracy (MAE): -9.47725e+07	,Training accuracy (MRAE): 0.212841	,Validation accuracy (MRAE): 0.119232
Epoch: 88:	Training loss (MRSE): 0.70571	,Validation loss (MRSE): 0.8316	,Training loss (MSE): 5.48566e+16	,Validation loss (MSE): 1.97996e+17	,Training accuracy (MAE): -3.74602e+07	,Validation accuracy (MAE): -9.43733e+07	,Training accuracy (MRAE): 0.207888	,Validation accuracy (MRAE): 0.120934
Epoch: 90:	Training loss (MRSE): 0.703416	,Validation loss (MRSE): 0.839869	,Training loss (MSE): 5.71594e+16	,Validation loss (MSE): 1.70259e+17	,Training accuracy (MAE): -3.62464e+07	,Validation accuracy (MAE): -8.80726e+07	,Training accuracy (MRAE): 0.209868	,Validation accuracy (MRAE): 0.109068
Epoch: 92:	Training loss (MRSE): 0.733228	,Validation loss (MRSE): 0.848313	,Training loss (MSE): 6.5033e+16	,Validation loss (MSE): 2.61275e+17	,Training accuracy (MAE): -3.7311e+07	,Validation accuracy (MAE): -1.06107e+08	,Training accuracy (MRAE): 0.176864	,Validation accuracy (MRAE): 0.0960461
Epoch: 94:	Training loss (MRSE): 0.735034	,Validation loss (MRSE): 0.857646	,Training loss (MSE): 7.31641e+16	,Validation loss (MSE): 2.78516e+17	,Training accuracy (MAE): -4.04309e+07	,Validation accuracy (MAE): -1.08184e+08	,Training accuracy (MRAE): 0.179257	,Validation accuracy (MRAE): 0.0932258
Epoch: 96:	Training loss (MRSE): 0.709613	,Validation loss (MRSE): 0.848934	,Training loss (MSE): 4.45242e+16	,Validation loss (MSE): 1.51373e+17	,Training accuracy (MAE): -3.33664e+07	,Validation accuracy (MAE): -8.99704e+07	,Training accuracy (MRAE): 0.203447	,Validation accuracy (MRAE): 0.103027
Epoch: 98:	Training loss (MRSE): 0.713669	,Validation loss (MRSE): 0.831936	,Training loss (MSE): 6.59922e+16	,Validation loss (MSE): 2.9014e+17	,Training accuracy (MAE): -4.23759e+07	,Validation accuracy (MAE): -1.15458e+08	,Training accuracy (MRAE): 0.198579	,Validation accuracy (MRAE): 0.116448
Epoch: 100:	Training loss (MRSE): 0.709652	,Validation loss (MRSE): 0.833314	,Training loss (MSE): 5.99717e+16	,Validation loss (MSE): 2.61853e+17	,Training accuracy (MAE): -3.7844e+07	,Validation accuracy (MAE): -1.09289e+08	,Training accuracy (MRAE): 0.198785	,Validation accuracy (MRAE): 0.114173
Epoch: 102:	Training loss (MRSE): 0.744991	,Validation loss (MRSE): 0.847013	,Training loss (MSE): 7.10502e+16	,Validation loss (MSE): 3.30815e+17	,Training accuracy (MAE): -4.00163e+07	,Validation accuracy (MAE): -1.17311e+08	,Training accuracy (MRAE): 0.172062	,Validation accuracy (MRAE): 0.107548
Epoch: 104:	Training loss (MRSE): 0.688642	,Validation loss (MRSE): 0.841134	,Training loss (MSE): 5.78209e+16	,Validation loss (MSE): 1.70017e+17	,Training accuracy (MAE): -3.36591e+07	,Validation accuracy (MAE): -8.34872e+07	,Training accuracy (MRAE): 0.224334	,Validation accuracy (MRAE): 0.106032
Epoch: 106:	Training loss (MRSE): 0.695313	,Validation loss (MRSE): 0.83269	,Training loss (MSE): 5.82152e+16	,Validation loss (MSE): 2.15068e+17	,Training accuracy (MAE): -3.49038e+07	,Validation accuracy (MAE): -9.51184e+07	,Training accuracy (MRAE): 0.214513	,Validation accuracy (MRAE): 0.112705
Epoch: 108:	Training loss (MRSE): 0.698034	,Validation loss (MRSE): 0.826361	,Training loss (MSE): 6.0948e+16	,Validation loss (MSE): 2.41082e+17	,Training accuracy (MAE): -3.33033e+07	,Validation accuracy (MAE): -9.89964e+07	,Training accuracy (MRAE): 0.212161	,Validation accuracy (MRAE): 0.119524
Epoch: 110:	Training loss (MRSE): 0.721036	,Validation loss (MRSE): 0.84135	,Training loss (MSE): 6.62779e+16	,Validation loss (MSE): 1.59604e+17	,Training accuracy (MAE): -3.49592e+07	,Validation accuracy (MAE): -8.04716e+07	,Training accuracy (MRAE): 0.189422	,Validation accuracy (MRAE): 0.10463
Epoch: 112:	Training loss (MRSE): 0.703101	,Validation loss (MRSE): 0.836599	,Training loss (MSE): 6.02276e+16	,Validation loss (MSE): 1.92174e+17	,Training accuracy (MAE): -3.33379e+07	,Validation accuracy (MAE): -8.85688e+07	,Training accuracy (MRAE): 0.210385	,Validation accuracy (MRAE): 0.109376
Epoch: 114:	Training loss (MRSE): 0.692076	,Validation loss (MRSE): 0.827407	,Training loss (MSE): 5.65915e+16	,Validation loss (MSE): 1.28551e+17	,Training accuracy (MAE): -3.31574e+07	,Validation accuracy (MAE): -7.25532e+07	,Training accuracy (MRAE): 0.218143	,Validation accuracy (MRAE): 0.115847
Epoch: 116:	Training loss (MRSE): 0.688891	,Validation loss (MRSE): 0.822299	,Training loss (MSE): 7.10672e+16	,Validation loss (MSE): 2.64512e+17	,Training accuracy (MAE): -4.00062e+07	,Validation accuracy (MAE): -1.05031e+08	,Training accuracy (MRAE): 0.218734	,Validation accuracy (MRAE): 0.117039
Epoch: 118:	Training loss (MRSE): 0.712008	,Validation loss (MRSE): 0.825622	,Training loss (MSE): 5.24836e+16	,Validation loss (MSE): 1.80587e+17	,Training accuracy (MAE): -4.15408e+07	,Validation accuracy (MAE): -9.28335e+07	,Training accuracy (MRAE): 0.202662	,Validation accuracy (MRAE): 0.1227
Epoch: 120:	Training loss (MRSE): 0.695143	,Validation loss (MRSE): 0.831069	,Training loss (MSE): 5.67731e+16	,Validation loss (MSE): 1.83182e+17	,Training accuracy (MAE): -4.01713e+07	,Validation accuracy (MAE): -9.32179e+07	,Training accuracy (MRAE): 0.215993	,Validation accuracy (MRAE): 0.116513
Epoch: 122:	Training loss (MRSE): 0.741249	,Validation loss (MRSE): 0.860389	,Training loss (MSE): 6.45866e+16	,Validation loss (MSE): 7.96771e+16	,Training accuracy (MAE): -3.69621e+07	,Validation accuracy (MAE): -5.4477e+07	,Training accuracy (MRAE): 0.17254	,Validation accuracy (MRAE): 0.0932828
Epoch: 124:	Training loss (MRSE): 0.713169	,Validation loss (MRSE): 0.840605	,Training loss (MSE): 5.93443e+16	,Validation loss (MSE): 2.87577e+17	,Training accuracy (MAE): -3.63804e+07	,Validation accuracy (MAE): -1.1104e+08	,Training accuracy (MRAE): 0.198194	,Validation accuracy (MRAE): 0.105558
Epoch: 126:	Training loss (MRSE): 0.749991	,Validation loss (MRSE): 0.832923	,Training loss (MSE): 6.70124e+16	,Validation loss (MSE): 5.00822e+16	,Training accuracy (MAE): -3.9362e+07	,Validation accuracy (MAE): -3.95427e+07	,Training accuracy (MRAE): 0.169512	,Validation accuracy (MRAE): 0.111892
Epoch: 128:	Training loss (MRSE): 0.723462	,Validation loss (MRSE): 0.833867	,Training loss (MSE): 5.43784e+16	,Validation loss (MSE): 9.0144e+16	,Training accuracy (MAE): -3.47346e+07	,Validation accuracy (MAE): -6.42478e+07	,Training accuracy (MRAE): 0.189252	,Validation accuracy (MRAE): 0.110473
Epoch: 130:	Training loss (MRSE): 0.704242	,Validation loss (MRSE): 0.831088	,Training loss (MSE): 6.85125e+16	,Validation loss (MSE): 2.44617e+17	,Training accuracy (MAE): -3.87191e+07	,Validation accuracy (MAE): -1.01642e+08	,Training accuracy (MRAE): 0.203063	,Validation accuracy (MRAE): 0.113074
Epoch: 132:	Training loss (MRSE): 0.698168	,Validation loss (MRSE): 0.835851	,Training loss (MSE): 7.05349e+16	,Validation loss (MSE): 2.23699e+17	,Training accuracy (MAE): -3.83814e+07	,Validation accuracy (MAE): -9.58385e+07	,Training accuracy (MRAE): 0.210471	,Validation accuracy (MRAE): 0.108147
Epoch: 134:	Training loss (MRSE): 0.683601	,Validation loss (MRSE): 0.819026	,Training loss (MSE): 6.50024e+16	,Validation loss (MSE): 1.77049e+17	,Training accuracy (MAE): -4.1793e+07	,Validation accuracy (MAE): -9.12959e+07	,Training accuracy (MRAE): 0.221576	,Validation accuracy (MRAE): 0.126473
Epoch: 136:	Training loss (MRSE): 0.697082	,Validation loss (MRSE): 0.816072	,Training loss (MSE): 6.14578e+16	,Validation loss (MSE): 2.5181e+17	,Training accuracy (MAE): -3.80826e+07	,Validation accuracy (MAE): -1.04234e+08	,Training accuracy (MRAE): 0.211258	,Validation accuracy (MRAE): 0.126049
Epoch: 138:	Training loss (MRSE): 0.695672	,Validation loss (MRSE): 0.801315	,Training loss (MSE): 5.50967e+16	,Validation loss (MSE): 9.68611e+16	,Training accuracy (MAE): -3.25324e+07	,Validation accuracy (MAE): -6.33964e+07	,Training accuracy (MRAE): 0.213101	,Validation accuracy (MRAE): 0.137413
Epoch: 140:	Training loss (MRSE): 0.718153	,Validation loss (MRSE): 0.794564	,Training loss (MSE): 8.53644e+16	,Validation loss (MSE): 8.37664e+16	,Training accuracy (MAE): -4.32229e+07	,Validation accuracy (MAE): -5.40266e+07	,Training accuracy (MRAE): 0.189416	,Validation accuracy (MRAE): 0.13849
Epoch: 142:	Training loss (MRSE): 0.735009	,Validation loss (MRSE): 0.819496	,Training loss (MSE): 6.47424e+16	,Validation loss (MSE): 9.15456e+16	,Training accuracy (MAE): -3.39393e+07	,Validation accuracy (MAE): -5.7368e+07	,Training accuracy (MRAE): 0.178489	,Validation accuracy (MRAE): 0.119417
Epoch: 144:	Training loss (MRSE): 0.703825	,Validation loss (MRSE): 0.807329	,Training loss (MSE): 5.38394e+16	,Validation loss (MSE): 1.58925e+17	,Training accuracy (MAE): -3.34166e+07	,Validation accuracy (MAE): -8.49424e+07	,Training accuracy (MRAE): 0.214344	,Validation accuracy (MRAE): 0.137979
Epoch: 146:	Training loss (MRSE): 0.70221	,Validation loss (MRSE): 0.808048	,Training loss (MSE): 5.8482e+16	,Validation loss (MSE): 1.41852e+17	,Training accuracy (MAE): -3.45504e+07	,Validation accuracy (MAE): -7.64682e+07	,Training accuracy (MRAE): 0.205414	,Validation accuracy (MRAE): 0.13034
Epoch: 148:	Training loss (MRSE): 0.686435	,Validation loss (MRSE): 0.822666	,Training loss (MSE): 5.52589e+16	,Validation loss (MSE): 1.29129e+17	,Training accuracy (MAE): -3.55627e+07	,Validation accuracy (MAE): -7.38988e+07	,Training accuracy (MRAE): 0.218002	,Validation accuracy (MRAE): 0.120375
Epoch: 150:	Training loss (MRSE): 0.68469	,Validation loss (MRSE): 0.818644	,Training loss (MSE): 6.11688e+16	,Validation loss (MSE): 1.04319e+17	,Training accuracy (MAE): -3.52068e+07	,Validation accuracy (MAE): -6.67142e+07	,Training accuracy (MRAE): 0.21854	,Validation accuracy (MRAE): 0.118615
Epoch: 152:	Training loss (MRSE): 0.691397	,Validation loss (MRSE): 0.810425	,Training loss (MSE): 6.01631e+16	,Validation loss (MSE): 1.14289e+17	,Training accuracy (MAE): -3.5061e+07	,Validation accuracy (MAE): -7.09974e+07	,Training accuracy (MRAE): 0.215923	,Validation accuracy (MRAE): 0.129125
Epoch: 154:	Training loss (MRSE): 0.704194	,Validation loss (MRSE): 0.804667	,Training loss (MSE): 8.68662e+16	,Validation loss (MSE): 8.07885e+16	,Training accuracy (MAE): -4.40618e+07	,Validation accuracy (MAE): -5.79711e+07	,Training accuracy (MRAE): 0.203996	,Validation accuracy (MRAE): 0.134607
Epoch: 156:	Training loss (MRSE): 0.715037	,Validation loss (MRSE): 0.834264	,Training loss (MSE): 5.9081e+16	,Validation loss (MSE): 1.00661e+17	,Training accuracy (MAE): -3.20783e+07	,Validation accuracy (MAE): -6.60716e+07	,Training accuracy (MRAE): 0.192489	,Validation accuracy (MRAE): 0.109255
Epoch: 158:	Training loss (MRSE): 0.71844	,Validation loss (MRSE): 0.82919	,Training loss (MSE): 5.16014e+16	,Validation loss (MSE): 1.26279e+17	,Training accuracy (MAE): -3.38085e+07	,Validation accuracy (MAE): -7.78178e+07	,Training accuracy (MRAE): 0.192935	,Validation accuracy (MRAE): 0.1172
Epoch: 160:	Training loss (MRSE): 0.681501	,Validation loss (MRSE): 0.825802	,Training loss (MSE): 5.91625e+16	,Validation loss (MSE): 9.54381e+16	,Training accuracy (MAE): -3.4119e+07	,Validation accuracy (MAE): -6.42229e+07	,Training accuracy (MRAE): 0.221995	,Validation accuracy (MRAE): 0.115074
Epoch: 162:	Training loss (MRSE): 0.709071	,Validation loss (MRSE): 0.841242	,Training loss (MSE): 6.23837e+16	,Validation loss (MSE): 8.46309e+16	,Training accuracy (MAE): -3.25126e+07	,Validation accuracy (MAE): -5.89882e+07	,Training accuracy (MRAE): 0.196748	,Validation accuracy (MRAE): 0.102551
Epoch: 164:	Training loss (MRSE): 0.70304	,Validation loss (MRSE): 0.848965	,Training loss (MSE): 5.82414e+16	,Validation loss (MSE): 1.09773e+17	,Training accuracy (MAE): -3.17903e+07	,Validation accuracy (MAE): -6.74288e+07	,Training accuracy (MRAE): 0.199638	,Validation accuracy (MRAE): 0.0972946
Epoch: 166:	Training loss (MRSE): 0.726087	,Validation loss (MRSE): 0.855747	,Training loss (MSE): 7.99054e+16	,Validation loss (MSE): 1.586e+17	,Training accuracy (MAE): -4.12652e+07	,Validation accuracy (MAE): -8.44649e+07	,Training accuracy (MRAE): 0.188851	,Validation accuracy (MRAE): 0.0940712
