Epoch: 0	,Training loss (MRSE): 0.747863	,Validation loss (MRSE): 0.860098	,Training loss (MSE): 8.59029e+18	,Validation loss (MSE): 8.76532e+18	,Training accuracy (MAE): -4.05551e+08	,Validation accuracy (MAE): -5.12197e+08	,Training accuracy (MRAE): 0.172779	,Validation accuracy (MRAE): 0.0968918
Epoch: 224	,Training loss (MRSE): 0.365338	,Validation loss (MRSE): 0.812721	,Training loss (MSE): 1.51663e+17	,Validation loss (MSE): 1.93113e+17	,Training accuracy (MAE): -4.89605e+07	,Validation accuracy (MAE): -7.61951e+07	,Training accuracy (MRAE): 0.446382	,Validation accuracy (MRAE): 0.118669
Epoch: 232	,Training loss (MRSE): 0.176248	,Validation loss (MRSE): 0.792801	,Training loss (MSE): 1.51808e+16	,Validation loss (MSE): 1.93017e+17	,Training accuracy (MAE): -1.6166e+07	,Validation accuracy (MAE): -7.52918e+07	,Training accuracy (MRAE): 0.676366	,Validation accuracy (MRAE): 0.146563
Epoch: 240	,Training loss (MRSE): 0.248463	,Validation loss (MRSE): 0.797418	,Training loss (MSE): 6.42242e+16	,Validation loss (MSE): 1.93036e+17	,Training accuracy (MAE): -3.77776e+07	,Validation accuracy (MAE): -7.53883e+07	,Training accuracy (MRAE): 0.575544	,Validation accuracy (MRAE): 0.142842
Epoch: 248	,Training loss (MRSE): 0.213547	,Validation loss (MRSE): 0.796493	,Training loss (MSE): 9.96642e+15	,Validation loss (MSE): 1.93071e+17	,Training accuracy (MAE): -1.35848e+07	,Validation accuracy (MAE): -7.59082e+07	,Training accuracy (MRAE): 0.61215	,Validation accuracy (MRAE): 0.142984
Epoch: 256	,Training loss (MRSE): 0.174464	,Validation loss (MRSE): 0.790197	,Training loss (MSE): 1.20211e+16	,Validation loss (MSE): 1.93023e+17	,Training accuracy (MAE): -1.40141e+07	,Validation accuracy (MAE): -7.54438e+07	,Training accuracy (MRAE): 0.682612	,Validation accuracy (MRAE): 0.150857
Epoch: 264	,Training loss (MRSE): 0.183383	,Validation loss (MRSE): 0.796917	,Training loss (MSE): 4.29605e+16	,Validation loss (MSE): 1.93045e+17	,Training accuracy (MAE): -3.0734e+07	,Validation accuracy (MAE): -7.59424e+07	,Training accuracy (MRAE): 0.654997	,Validation accuracy (MRAE): 0.141093
Epoch: 272	,Training loss (MRSE): 0.263439	,Validation loss (MRSE): 0.789515	,Training loss (MSE): 5.48601e+16	,Validation loss (MSE): 1.93022e+17	,Training accuracy (MAE): -3.40521e+07	,Validation accuracy (MAE): -7.51053e+07	,Training accuracy (MRAE): 0.538827	,Validation accuracy (MRAE): 0.153315
Epoch: 280	,Training loss (MRSE): 0.226748	,Validation loss (MRSE): 0.78968	,Training loss (MSE): 3.5694e+16	,Validation loss (MSE): 1.93012e+17	,Training accuracy (MAE): -2.71182e+07	,Validation accuracy (MAE): -7.5158e+07	,Training accuracy (MRAE): 0.588449	,Validation accuracy (MRAE): 0.152028
Epoch: 288	,Training loss (MRSE): 0.31212	,Validation loss (MRSE): 0.79751	,Training loss (MSE): 1.39167e+16	,Validation loss (MSE): 1.93029e+17	,Training accuracy (MAE): -1.72259e+07	,Validation accuracy (MAE): -7.50988e+07	,Training accuracy (MRAE): 0.495056	,Validation accuracy (MRAE): 0.137533
Epoch: 296	,Training loss (MRSE): 0.179317	,Validation loss (MRSE): 0.792718	,Training loss (MSE): 3.60515e+15	,Validation loss (MSE): 1.93037e+17	,Training accuracy (MAE): -8.15607e+06	,Validation accuracy (MAE): -7.56636e+07	,Training accuracy (MRAE): 0.670324	,Validation accuracy (MRAE): 0.149428
Epoch: 304	,Training loss (MRSE): 0.31017	,Validation loss (MRSE): 0.794848	,Training loss (MSE): 3.97296e+15	,Validation loss (MSE): 1.93046e+17	,Training accuracy (MAE): -1.07477e+07	,Validation accuracy (MAE): -7.63113e+07	,Training accuracy (MRAE): 0.498294	,Validation accuracy (MRAE): 0.139921
Epoch: 312	,Training loss (MRSE): 0.205956	,Validation loss (MRSE): 0.79468	,Training loss (MSE): 7.59633e+15	,Validation loss (MSE): 1.93038e+17	,Training accuracy (MAE): -1.20218e+07	,Validation accuracy (MAE): -7.54411e+07	,Training accuracy (MRAE): 0.628036	,Validation accuracy (MRAE): 0.147169
Epoch: 320	,Training loss (MRSE): 0.202377	,Validation loss (MRSE): 0.791028	,Training loss (MSE): 1.08866e+17	,Validation loss (MSE): 1.92989e+17	,Training accuracy (MAE): -2.89696e+07	,Validation accuracy (MAE): -7.56103e+07	,Training accuracy (MRAE): 0.629272	,Validation accuracy (MRAE): 0.149065
Epoch: 328	,Training loss (MRSE): 0.190631	,Validation loss (MRSE): 0.796058	,Training loss (MSE): 1.91194e+16	,Validation loss (MSE): 1.93019e+17	,Training accuracy (MAE): -1.99996e+07	,Validation accuracy (MAE): -7.55347e+07	,Training accuracy (MRAE): 0.651882	,Validation accuracy (MRAE): 0.142351
Epoch: 336	,Training loss (MRSE): 0.175404	,Validation loss (MRSE): 0.789671	,Training loss (MSE): 1.26855e+16	,Validation loss (MSE): 1.93049e+17	,Training accuracy (MAE): -1.45776e+07	,Validation accuracy (MAE): -7.58864e+07	,Training accuracy (MRAE): 0.66422	,Validation accuracy (MRAE): 0.155016
Epoch: 344	,Training loss (MRSE): 0.151814	,Validation loss (MRSE): 0.79217	,Training loss (MSE): 2.765e+15	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -7.55374e+06	,Validation accuracy (MAE): -7.55584e+07	,Training accuracy (MRAE): 0.700996	,Validation accuracy (MRAE): 0.14968
Epoch: 352	,Training loss (MRSE): 0.201438	,Validation loss (MRSE): 0.786999	,Training loss (MSE): 3.18703e+16	,Validation loss (MSE): 1.92983e+17	,Training accuracy (MAE): -1.9061e+07	,Validation accuracy (MAE): -7.57419e+07	,Training accuracy (MRAE): 0.637458	,Validation accuracy (MRAE): 0.151794
Epoch: 360	,Training loss (MRSE): 0.229562	,Validation loss (MRSE): 0.790477	,Training loss (MSE): 2.21651e+16	,Validation loss (MSE): 1.9303e+17	,Training accuracy (MAE): -1.56197e+07	,Validation accuracy (MAE): -7.53062e+07	,Training accuracy (MRAE): 0.596977	,Validation accuracy (MRAE): 0.151899
Epoch: 368	,Training loss (MRSE): 0.30361	,Validation loss (MRSE): 0.807967	,Training loss (MSE): 8.78011e+16	,Validation loss (MSE): 1.93029e+17	,Training accuracy (MAE): -4.43157e+07	,Validation accuracy (MAE): -7.50643e+07	,Training accuracy (MRAE): 0.493811	,Validation accuracy (MRAE): 0.122851
Epoch: 376	,Training loss (MRSE): 0.198958	,Validation loss (MRSE): 0.789668	,Training loss (MSE): 1.25646e+17	,Validation loss (MSE): 1.9307e+17	,Training accuracy (MAE): -5.09781e+07	,Validation accuracy (MAE): -7.61951e+07	,Training accuracy (MRAE): 0.627587	,Validation accuracy (MRAE): 0.151516
Epoch: 384	,Training loss (MRSE): 0.266994	,Validation loss (MRSE): 0.80017	,Training loss (MSE): 8.68695e+16	,Validation loss (MSE): 1.9303e+17	,Training accuracy (MAE): -4.09702e+07	,Validation accuracy (MAE): -7.52595e+07	,Training accuracy (MRAE): 0.533832	,Validation accuracy (MRAE): 0.132613
Epoch: 392	,Training loss (MRSE): 0.148905	,Validation loss (MRSE): 0.787385	,Training loss (MSE): 2.56589e+15	,Validation loss (MSE): 1.92986e+17	,Training accuracy (MAE): -7.85624e+06	,Validation accuracy (MAE): -7.55481e+07	,Training accuracy (MRAE): 0.714821	,Validation accuracy (MRAE): 0.152302
Epoch: 400	,Training loss (MRSE): 0.160935	,Validation loss (MRSE): 0.790078	,Training loss (MSE): 1.97738e+16	,Validation loss (MSE): 1.93017e+17	,Training accuracy (MAE): -2.00676e+07	,Validation accuracy (MAE): -7.52456e+07	,Training accuracy (MRAE): 0.672729	,Validation accuracy (MRAE): 0.15481
Epoch: 408	,Training loss (MRSE): 0.174162	,Validation loss (MRSE): 0.797047	,Training loss (MSE): 1.93656e+16	,Validation loss (MSE): 1.93029e+17	,Training accuracy (MAE): -1.90301e+07	,Validation accuracy (MAE): -7.54533e+07	,Training accuracy (MRAE): 0.660258	,Validation accuracy (MRAE): 0.145768
Epoch: 416	,Training loss (MRSE): 0.163084	,Validation loss (MRSE): 0.794265	,Training loss (MSE): 8.94369e+15	,Validation loss (MSE): 1.93012e+17	,Training accuracy (MAE): -1.32641e+07	,Validation accuracy (MAE): -7.53881e+07	,Training accuracy (MRAE): 0.677886	,Validation accuracy (MRAE): 0.142842
Epoch: 424	,Training loss (MRSE): 0.191034	,Validation loss (MRSE): 0.803098	,Training loss (MSE): 4.58013e+16	,Validation loss (MSE): 1.93019e+17	,Training accuracy (MAE): -3.09277e+07	,Validation accuracy (MAE): -7.52344e+07	,Training accuracy (MRAE): 0.6296	,Validation accuracy (MRAE): 0.133218
Epoch: 432	,Training loss (MRSE): 0.125379	,Validation loss (MRSE): 0.787081	,Training loss (MSE): 8.11788e+15	,Validation loss (MSE): 1.93027e+17	,Training accuracy (MAE): -1.14304e+07	,Validation accuracy (MAE): -7.55292e+07	,Training accuracy (MRAE): 0.745575	,Validation accuracy (MRAE): 0.157035
Epoch: 440	,Training loss (MRSE): 0.150654	,Validation loss (MRSE): 0.800242	,Training loss (MSE): 1.72052e+16	,Validation loss (MSE): 1.93032e+17	,Training accuracy (MAE): -1.71893e+07	,Validation accuracy (MAE): -7.53672e+07	,Training accuracy (MRAE): 0.700788	,Validation accuracy (MRAE): 0.136312
Epoch: 448	,Training loss (MRSE): 0.222839	,Validation loss (MRSE): 0.818805	,Training loss (MSE): 1.43676e+16	,Validation loss (MSE): 1.93047e+17	,Training accuracy (MAE): -1.42291e+07	,Validation accuracy (MAE): -7.55621e+07	,Training accuracy (MRAE): 0.603935	,Validation accuracy (MRAE): 0.1175
Epoch: 456	,Training loss (MRSE): 0.177801	,Validation loss (MRSE): 0.79479	,Training loss (MSE): 2.16708e+16	,Validation loss (MSE): 1.93065e+17	,Training accuracy (MAE): -2.20557e+07	,Validation accuracy (MAE): -7.60434e+07	,Training accuracy (MRAE): 0.653085	,Validation accuracy (MRAE): 0.14898
Epoch: 464	,Training loss (MRSE): 0.208535	,Validation loss (MRSE): 0.805094	,Training loss (MSE): 6.74447e+15	,Validation loss (MSE): 1.9303e+17	,Training accuracy (MAE): -1.10846e+07	,Validation accuracy (MAE): -7.53686e+07	,Training accuracy (MRAE): 0.621216	,Validation accuracy (MRAE): 0.133587
Epoch: 472	,Training loss (MRSE): 0.2225	,Validation loss (MRSE): 0.792031	,Training loss (MSE): 6.79608e+15	,Validation loss (MSE): 1.92977e+17	,Training accuracy (MAE): -1.13264e+07	,Validation accuracy (MAE): -7.58491e+07	,Training accuracy (MRAE): 0.589382	,Validation accuracy (MRAE): 0.147199
Epoch: 480	,Training loss (MRSE): 0.145631	,Validation loss (MRSE): 0.798742	,Training loss (MSE): 2.52239e+16	,Validation loss (MSE): 1.93029e+17	,Training accuracy (MAE): -2.33543e+07	,Validation accuracy (MAE): -7.57218e+07	,Training accuracy (MRAE): 0.712789	,Validation accuracy (MRAE): 0.143615
Epoch: 488	,Training loss (MRSE): 0.359624	,Validation loss (MRSE): 0.814363	,Training loss (MSE): 9.83233e+16	,Validation loss (MSE): 1.93017e+17	,Training accuracy (MAE): -4.66767e+07	,Validation accuracy (MAE): -7.49297e+07	,Training accuracy (MRAE): 0.454302	,Validation accuracy (MRAE): 0.125303
Epoch: 496	,Training loss (MRSE): 0.13184	,Validation loss (MRSE): 0.795937	,Training loss (MSE): 1.17112e+16	,Validation loss (MSE): 1.93013e+17	,Training accuracy (MAE): -1.55193e+07	,Validation accuracy (MAE): -7.55848e+07	,Training accuracy (MRAE): 0.723643	,Validation accuracy (MRAE): 0.14441
Epoch: 504	,Training loss (MRSE): 0.169487	,Validation loss (MRSE): 0.808538	,Training loss (MSE): 1.20175e+16	,Validation loss (MSE): 1.9303e+17	,Training accuracy (MAE): -1.52464e+07	,Validation accuracy (MAE): -7.54761e+07	,Training accuracy (MRAE): 0.658118	,Validation accuracy (MRAE): 0.12778
Epoch: 512	,Training loss (MRSE): 0.183726	,Validation loss (MRSE): 0.793212	,Training loss (MSE): 1.97744e+17	,Validation loss (MSE): 1.93101e+17	,Training accuracy (MAE): -6.21828e+07	,Validation accuracy (MAE): -7.63581e+07	,Training accuracy (MRAE): 0.653603	,Validation accuracy (MRAE): 0.150306
Epoch: 520	,Training loss (MRSE): 0.116359	,Validation loss (MRSE): 0.792641	,Training loss (MSE): 2.15594e+16	,Validation loss (MSE): 1.93014e+17	,Training accuracy (MAE): -2.08066e+07	,Validation accuracy (MAE): -7.55484e+07	,Training accuracy (MRAE): 0.744885	,Validation accuracy (MRAE): 0.151804
Epoch: 528	,Training loss (MRSE): 0.179916	,Validation loss (MRSE): 0.804293	,Training loss (MSE): 6.13904e+16	,Validation loss (MSE): 1.92914e+17	,Training accuracy (MAE): -3.05944e+07	,Validation accuracy (MAE): -7.56728e+07	,Training accuracy (MRAE): 0.649558	,Validation accuracy (MRAE): 0.137401
Epoch: 536	,Training loss (MRSE): 0.257293	,Validation loss (MRSE): 0.800561	,Training loss (MSE): 1.00585e+16	,Validation loss (MSE): 1.93042e+17	,Training accuracy (MAE): -1.41598e+07	,Validation accuracy (MAE): -7.53936e+07	,Training accuracy (MRAE): 0.550296	,Validation accuracy (MRAE): 0.13529
Epoch: 544	,Training loss (MRSE): 0.12609	,Validation loss (MRSE): 0.795327	,Training loss (MSE): 7.73576e+15	,Validation loss (MSE): 1.9303e+17	,Training accuracy (MAE): -1.14004e+07	,Validation accuracy (MAE): -7.55586e+07	,Training accuracy (MRAE): 0.729288	,Validation accuracy (MRAE): 0.145039
Epoch: 552	,Training loss (MRSE): 0.203605	,Validation loss (MRSE): 0.79579	,Training loss (MSE): 2.83185e+16	,Validation loss (MSE): 1.93005e+17	,Training accuracy (MAE): -2.30803e+07	,Validation accuracy (MAE): -7.59407e+07	,Training accuracy (MRAE): 0.613616	,Validation accuracy (MRAE): 0.145944
Epoch: 560	,Training loss (MRSE): 0.163289	,Validation loss (MRSE): 0.812836	,Training loss (MSE): 2.7498e+16	,Validation loss (MSE): 1.93036e+17	,Training accuracy (MAE): -2.31915e+07	,Validation accuracy (MAE): -7.55234e+07	,Training accuracy (MRAE): 0.676515	,Validation accuracy (MRAE): 0.124032
Epoch: 568	,Training loss (MRSE): 0.110289	,Validation loss (MRSE): 0.802113	,Training loss (MSE): 8.35885e+15	,Validation loss (MSE): 1.93014e+17	,Training accuracy (MAE): -1.24617e+07	,Validation accuracy (MAE): -7.55746e+07	,Training accuracy (MRAE): 0.761314	,Validation accuracy (MRAE): 0.139696
Epoch: 576	,Training loss (MRSE): 0.127635	,Validation loss (MRSE): 0.797213	,Training loss (MSE): 6.39782e+15	,Validation loss (MSE): 1.93008e+17	,Training accuracy (MAE): -1.11132e+07	,Validation accuracy (MAE): -7.54028e+07	,Training accuracy (MRAE): 0.722738	,Validation accuracy (MRAE): 0.142192
Epoch: 584	,Training loss (MRSE): 0.134017	,Validation loss (MRSE): 0.801298	,Training loss (MSE): 3.79346e+16	,Validation loss (MSE): 1.93032e+17	,Training accuracy (MAE): -2.63183e+07	,Validation accuracy (MAE): -7.58723e+07	,Training accuracy (MRAE): 0.706382	,Validation accuracy (MRAE): 0.137352
Epoch: 592	,Training loss (MRSE): 0.147455	,Validation loss (MRSE): 0.804867	,Training loss (MSE): 3.28882e+15	,Validation loss (MSE): 1.92957e+17	,Training accuracy (MAE): -8.95466e+06	,Validation accuracy (MAE): -7.58623e+07	,Training accuracy (MRAE): 0.688307	,Validation accuracy (MRAE): 0.141474
Epoch: 600	,Training loss (MRSE): 0.121653	,Validation loss (MRSE): 0.802462	,Training loss (MSE): 4.92331e+15	,Validation loss (MSE): 1.93029e+17	,Training accuracy (MAE): -1.01435e+07	,Validation accuracy (MAE): -7.56355e+07	,Training accuracy (MRAE): 0.740369	,Validation accuracy (MRAE): 0.138982
Epoch: 608	,Training loss (MRSE): 0.151684	,Validation loss (MRSE): 0.806864	,Training loss (MSE): 2.5862e+15	,Validation loss (MSE): 1.92895e+17	,Training accuracy (MAE): -7.27705e+06	,Validation accuracy (MAE): -7.57437e+07	,Training accuracy (MRAE): 0.691714	,Validation accuracy (MRAE): 0.13922
Epoch: 616	,Training loss (MRSE): 0.174601	,Validation loss (MRSE): 0.800461	,Training loss (MSE): 2.62096e+16	,Validation loss (MSE): 1.92925e+17	,Training accuracy (MAE): -2.34722e+07	,Validation accuracy (MAE): -7.54929e+07	,Training accuracy (MRAE): 0.653622	,Validation accuracy (MRAE): 0.137459
Epoch: 624	,Training loss (MRSE): 0.146129	,Validation loss (MRSE): 0.803926	,Training loss (MSE): 3.66539e+15	,Validation loss (MSE): 1.93057e+17	,Training accuracy (MAE): -8.25202e+06	,Validation accuracy (MAE): -7.56898e+07	,Training accuracy (MRAE): 0.700178	,Validation accuracy (MRAE): 0.13669
Epoch: 632	,Training loss (MRSE): 0.140934	,Validation loss (MRSE): 0.808532	,Training loss (MSE): 1.23889e+16	,Validation loss (MSE): 1.93029e+17	,Training accuracy (MAE): -1.19038e+07	,Validation accuracy (MAE): -7.55524e+07	,Training accuracy (MRAE): 0.686473	,Validation accuracy (MRAE): 0.131866
Epoch: 640	,Training loss (MRSE): 0.100048	,Validation loss (MRSE): 0.799341	,Training loss (MSE): 1.98116e+15	,Validation loss (MSE): 1.93003e+17	,Training accuracy (MAE): -5.88021e+06	,Validation accuracy (MAE): -7.55141e+07	,Training accuracy (MRAE): 0.7756	,Validation accuracy (MRAE): 0.145645
Epoch: 648	,Training loss (MRSE): 0.117599	,Validation loss (MRSE): 0.807799	,Training loss (MSE): 9.31256e+15	,Validation loss (MSE): 1.93008e+17	,Training accuracy (MAE): -1.23577e+07	,Validation accuracy (MAE): -7.53835e+07	,Training accuracy (MRAE): 0.736092	,Validation accuracy (MRAE): 0.135265
Epoch: 656	,Training loss (MRSE): 0.175588	,Validation loss (MRSE): 0.807155	,Training loss (MSE): 1.89323e+16	,Validation loss (MSE): 1.93025e+17	,Training accuracy (MAE): -1.73319e+07	,Validation accuracy (MAE): -7.55204e+07	,Training accuracy (MRAE): 0.658638	,Validation accuracy (MRAE): 0.133177
Epoch: 664	,Training loss (MRSE): 0.17348	,Validation loss (MRSE): 0.805999	,Training loss (MSE): 4.20097e+16	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -2.91567e+07	,Validation accuracy (MAE): -7.53649e+07	,Training accuracy (MRAE): 0.64938	,Validation accuracy (MRAE): 0.134145
