Epoch: 0:	Training loss (MRSE): 0.792871	,Validation loss (MRSE): 0.858543	,Training loss (MSE): 4.66886e+17	,Validation loss (MSE): 4.86681e+17	,Training accuracy (MAE): -2.31907e+08	,Validation accuracy (MAE): -2.61228e+08	,Training accuracy (MRAE): 0.141531	,Validation accuracy (MRAE): 0.0868319
Epoch: 34:	Training loss (MRSE): 0.642011	,Validation loss (MRSE): 0.748695	,Training loss (MSE): 8.8813e+16	,Validation loss (MSE): 2.41621e+17	,Training accuracy (MAE): -4.95219e+07	,Validation accuracy (MAE): -1.09162e+08	,Training accuracy (MRAE): 0.246773	,Validation accuracy (MRAE): 0.167691
Epoch: 36:	Training loss (MRSE): 0.616978	,Validation loss (MRSE): 0.746617	,Training loss (MSE): 9.90306e+16	,Validation loss (MSE): 2.44559e+17	,Training accuracy (MAE): -4.95135e+07	,Validation accuracy (MAE): -1.03654e+08	,Training accuracy (MRAE): 0.2615	,Validation accuracy (MRAE): 0.16957
Epoch: 38:	Training loss (MRSE): 0.645012	,Validation loss (MRSE): 0.758706	,Training loss (MSE): 9.06792e+16	,Validation loss (MSE): 2.70297e+17	,Training accuracy (MAE): -5.68155e+07	,Validation accuracy (MAE): -1.18854e+08	,Training accuracy (MRAE): 0.24324	,Validation accuracy (MRAE): 0.164153
Epoch: 40:	Training loss (MRSE): 0.600302	,Validation loss (MRSE): 0.760203	,Training loss (MSE): 8.65607e+16	,Validation loss (MSE): 2.57144e+17	,Training accuracy (MAE): -4.73051e+07	,Validation accuracy (MAE): -1.06033e+08	,Training accuracy (MRAE): 0.280201	,Validation accuracy (MRAE): 0.162807
Epoch: 42:	Training loss (MRSE): 0.561059	,Validation loss (MRSE): 0.76033	,Training loss (MSE): 8.93003e+16	,Validation loss (MSE): 2.24431e+17	,Training accuracy (MAE): -4.72905e+07	,Validation accuracy (MAE): -1.00559e+08	,Training accuracy (MRAE): 0.316975	,Validation accuracy (MRAE): 0.158365
Epoch: 44:	Training loss (MRSE): 0.576659	,Validation loss (MRSE): 0.739011	,Training loss (MSE): 1.073e+17	,Validation loss (MSE): 3.29972e+17	,Training accuracy (MAE): -5.09871e+07	,Validation accuracy (MAE): -1.27054e+08	,Training accuracy (MRAE): 0.303265	,Validation accuracy (MRAE): 0.182786
Epoch: 46:	Training loss (MRSE): 0.606085	,Validation loss (MRSE): 0.719457	,Training loss (MSE): 7.8936e+16	,Validation loss (MSE): 2.89031e+17	,Training accuracy (MAE): -4.4386e+07	,Validation accuracy (MAE): -1.17831e+08	,Training accuracy (MRAE): 0.272456	,Validation accuracy (MRAE): 0.193646
Epoch: 48:	Training loss (MRSE): 0.580511	,Validation loss (MRSE): 0.751536	,Training loss (MSE): 7.46867e+16	,Validation loss (MSE): 2.45076e+17	,Training accuracy (MAE): -4.0608e+07	,Validation accuracy (MAE): -1.07287e+08	,Training accuracy (MRAE): 0.291791	,Validation accuracy (MRAE): 0.169984
Epoch: 50:	Training loss (MRSE): 0.568128	,Validation loss (MRSE): 0.755517	,Training loss (MSE): 7.25492e+16	,Validation loss (MSE): 2.39562e+17	,Training accuracy (MAE): -3.85399e+07	,Validation accuracy (MAE): -9.76486e+07	,Training accuracy (MRAE): 0.302192	,Validation accuracy (MRAE): 0.167985
Epoch: 52:	Training loss (MRSE): 0.573778	,Validation loss (MRSE): 0.711635	,Training loss (MSE): 1.00959e+17	,Validation loss (MSE): 2.26029e+17	,Training accuracy (MAE): -4.78594e+07	,Validation accuracy (MAE): -1.03416e+08	,Training accuracy (MRAE): 0.295245	,Validation accuracy (MRAE): 0.200284
Epoch: 54:	Training loss (MRSE): 0.556217	,Validation loss (MRSE): 0.690119	,Training loss (MSE): 6.78192e+16	,Validation loss (MSE): 1.85527e+17	,Training accuracy (MAE): -3.78126e+07	,Validation accuracy (MAE): -8.44906e+07	,Training accuracy (MRAE): 0.310726	,Validation accuracy (MRAE): 0.212971
Epoch: 56:	Training loss (MRSE): 0.604929	,Validation loss (MRSE): 0.741861	,Training loss (MSE): 5.7977e+16	,Validation loss (MSE): 1.99399e+17	,Training accuracy (MAE): -3.98655e+07	,Validation accuracy (MAE): -9.46176e+07	,Training accuracy (MRAE): 0.274842	,Validation accuracy (MRAE): 0.181086
Epoch: 58:	Training loss (MRSE): 0.586117	,Validation loss (MRSE): 0.730521	,Training loss (MSE): 6.60568e+16	,Validation loss (MSE): 1.98553e+17	,Training accuracy (MAE): -3.97034e+07	,Validation accuracy (MAE): -1.02074e+08	,Training accuracy (MRAE): 0.284842	,Validation accuracy (MRAE): 0.18348
Epoch: 60:	Training loss (MRSE): 0.568482	,Validation loss (MRSE): 0.690824	,Training loss (MSE): 6.87826e+16	,Validation loss (MSE): 2.21001e+17	,Training accuracy (MAE): -3.94774e+07	,Validation accuracy (MAE): -1.0091e+08	,Training accuracy (MRAE): 0.298236	,Validation accuracy (MRAE): 0.217876
Epoch: 62:	Training loss (MRSE): 0.559714	,Validation loss (MRSE): 0.718616	,Training loss (MSE): 7.49364e+16	,Validation loss (MSE): 1.90319e+17	,Training accuracy (MAE): -4.19659e+07	,Validation accuracy (MAE): -9.04896e+07	,Training accuracy (MRAE): 0.308101	,Validation accuracy (MRAE): 0.190233
Epoch: 64:	Training loss (MRSE): 0.579159	,Validation loss (MRSE): 0.718119	,Training loss (MSE): 7.32368e+16	,Validation loss (MSE): 1.87557e+17	,Training accuracy (MAE): -3.7465e+07	,Validation accuracy (MAE): -8.62198e+07	,Training accuracy (MRAE): 0.286007	,Validation accuracy (MRAE): 0.18993
Epoch: 66:	Training loss (MRSE): 0.578938	,Validation loss (MRSE): 0.731441	,Training loss (MSE): 7.71099e+16	,Validation loss (MSE): 1.85427e+17	,Training accuracy (MAE): -3.94886e+07	,Validation accuracy (MAE): -8.92523e+07	,Training accuracy (MRAE): 0.293426	,Validation accuracy (MRAE): 0.189908
Epoch: 68:	Training loss (MRSE): 0.582165	,Validation loss (MRSE): 0.744048	,Training loss (MSE): 7.33955e+16	,Validation loss (MSE): 2.42858e+17	,Training accuracy (MAE): -3.96765e+07	,Validation accuracy (MAE): -1.10918e+08	,Training accuracy (MRAE): 0.298184	,Validation accuracy (MRAE): 0.172134
Epoch: 70:	Training loss (MRSE): 0.59296	,Validation loss (MRSE): 0.737722	,Training loss (MSE): 8.21491e+16	,Validation loss (MSE): 1.93173e+17	,Training accuracy (MAE): -4.20713e+07	,Validation accuracy (MAE): -8.37359e+07	,Training accuracy (MRAE): 0.278356	,Validation accuracy (MRAE): 0.177722
Epoch: 72:	Training loss (MRSE): 0.606073	,Validation loss (MRSE): 0.732155	,Training loss (MSE): 7.58842e+16	,Validation loss (MSE): 1.97473e+17	,Training accuracy (MAE): -4.26504e+07	,Validation accuracy (MAE): -9.29172e+07	,Training accuracy (MRAE): 0.269316	,Validation accuracy (MRAE): 0.179825
Epoch: 74:	Training loss (MRSE): 0.562358	,Validation loss (MRSE): 0.727416	,Training loss (MSE): 7.28832e+16	,Validation loss (MSE): 1.66818e+17	,Training accuracy (MAE): -3.92321e+07	,Validation accuracy (MAE): -7.84668e+07	,Training accuracy (MRAE): 0.306916	,Validation accuracy (MRAE): 0.187815
Epoch: 76:	Training loss (MRSE): 0.592555	,Validation loss (MRSE): 0.730773	,Training loss (MSE): 7.70398e+16	,Validation loss (MSE): 1.6517e+17	,Training accuracy (MAE): -4.19762e+07	,Validation accuracy (MAE): -7.61927e+07	,Training accuracy (MRAE): 0.285604	,Validation accuracy (MRAE): 0.18393
Epoch: 78:	Training loss (MRSE): 0.609617	,Validation loss (MRSE): 0.704763	,Training loss (MSE): 7.8243e+16	,Validation loss (MSE): 1.79389e+17	,Training accuracy (MAE): -4.61983e+07	,Validation accuracy (MAE): -9.23004e+07	,Training accuracy (MRAE): 0.265995	,Validation accuracy (MRAE): 0.207191
Epoch: 80:	Training loss (MRSE): 0.634826	,Validation loss (MRSE): 0.723589	,Training loss (MSE): 8.79525e+16	,Validation loss (MSE): 1.98723e+17	,Training accuracy (MAE): -5.39069e+07	,Validation accuracy (MAE): -9.69065e+07	,Training accuracy (MRAE): 0.24323	,Validation accuracy (MRAE): 0.188447
Epoch: 82:	Training loss (MRSE): 0.642515	,Validation loss (MRSE): 0.730915	,Training loss (MSE): 9.05786e+16	,Validation loss (MSE): 2.84032e+17	,Training accuracy (MAE): -5.32776e+07	,Validation accuracy (MAE): -1.23385e+08	,Training accuracy (MRAE): 0.246122	,Validation accuracy (MRAE): 0.181826
Epoch: 84:	Training loss (MRSE): 0.586883	,Validation loss (MRSE): 0.738034	,Training loss (MSE): 8.61256e+16	,Validation loss (MSE): 2.97564e+17	,Training accuracy (MAE): -4.82016e+07	,Validation accuracy (MAE): -1.17227e+08	,Training accuracy (MRAE): 0.286084	,Validation accuracy (MRAE): 0.174213
Epoch: 86:	Training loss (MRSE): 0.591178	,Validation loss (MRSE): 0.712742	,Training loss (MSE): 1.10148e+17	,Validation loss (MSE): 2.84848e+17	,Training accuracy (MAE): -5.26387e+07	,Validation accuracy (MAE): -1.04958e+08	,Training accuracy (MRAE): 0.279061	,Validation accuracy (MRAE): 0.202622
Epoch: 88:	Training loss (MRSE): 0.573131	,Validation loss (MRSE): 0.705021	,Training loss (MSE): 7.58318e+16	,Validation loss (MSE): 2.62349e+17	,Training accuracy (MAE): -4.32328e+07	,Validation accuracy (MAE): -1.01304e+08	,Training accuracy (MRAE): 0.298089	,Validation accuracy (MRAE): 0.205719
Epoch: 90:	Training loss (MRSE): 0.578259	,Validation loss (MRSE): 0.713763	,Training loss (MSE): 9.6648e+16	,Validation loss (MSE): 2.9503e+17	,Training accuracy (MAE): -4.64492e+07	,Validation accuracy (MAE): -1.07048e+08	,Training accuracy (MRAE): 0.29402	,Validation accuracy (MRAE): 0.193933
Epoch: 92:	Training loss (MRSE): 0.573764	,Validation loss (MRSE): 0.728632	,Training loss (MSE): 9.0615e+16	,Validation loss (MSE): 2.96151e+17	,Training accuracy (MAE): -4.65184e+07	,Validation accuracy (MAE): -1.13401e+08	,Training accuracy (MRAE): 0.288812	,Validation accuracy (MRAE): 0.182794
Epoch: 94:	Training loss (MRSE): 0.549929	,Validation loss (MRSE): 0.689399	,Training loss (MSE): 6.59594e+16	,Validation loss (MSE): 2.58612e+17	,Training accuracy (MAE): -3.64911e+07	,Validation accuracy (MAE): -9.90626e+07	,Training accuracy (MRAE): 0.314278	,Validation accuracy (MRAE): 0.219082
Epoch: 96:	Training loss (MRSE): 0.565964	,Validation loss (MRSE): 0.702807	,Training loss (MSE): 6.04103e+16	,Validation loss (MSE): 2.4819e+17	,Training accuracy (MAE): -3.67193e+07	,Validation accuracy (MAE): -9.44432e+07	,Training accuracy (MRAE): 0.306855	,Validation accuracy (MRAE): 0.207588
Epoch: 98:	Training loss (MRSE): 0.586196	,Validation loss (MRSE): 0.700142	,Training loss (MSE): 5.8143e+16	,Validation loss (MSE): 2.32121e+17	,Training accuracy (MAE): -3.64856e+07	,Validation accuracy (MAE): -9.70518e+07	,Training accuracy (MRAE): 0.289152	,Validation accuracy (MRAE): 0.204713
Epoch: 100:	Training loss (MRSE): 0.564843	,Validation loss (MRSE): 0.731106	,Training loss (MSE): 5.58369e+16	,Validation loss (MSE): 2.33344e+17	,Training accuracy (MAE): -3.45317e+07	,Validation accuracy (MAE): -9.73929e+07	,Training accuracy (MRAE): 0.303636	,Validation accuracy (MRAE): 0.177586
Epoch: 102:	Training loss (MRSE): 0.560707	,Validation loss (MRSE): 0.71939	,Training loss (MSE): 6.33357e+16	,Validation loss (MSE): 2.07923e+17	,Training accuracy (MAE): -3.58905e+07	,Validation accuracy (MAE): -8.71057e+07	,Training accuracy (MRAE): 0.312605	,Validation accuracy (MRAE): 0.187574
Epoch: 104:	Training loss (MRSE): 0.547594	,Validation loss (MRSE): 0.692921	,Training loss (MSE): 6.08977e+16	,Validation loss (MSE): 2.38427e+17	,Training accuracy (MAE): -3.63651e+07	,Validation accuracy (MAE): -9.69e+07	,Training accuracy (MRAE): 0.319905	,Validation accuracy (MRAE): 0.21251
Epoch: 106:	Training loss (MRSE): 0.572055	,Validation loss (MRSE): 0.695933	,Training loss (MSE): 6.30927e+16	,Validation loss (MSE): 2.24181e+17	,Training accuracy (MAE): -3.75517e+07	,Validation accuracy (MAE): -9.18359e+07	,Training accuracy (MRAE): 0.298639	,Validation accuracy (MRAE): 0.203641
Epoch: 108:	Training loss (MRSE): 0.52567	,Validation loss (MRSE): 0.72711	,Training loss (MSE): 6.44368e+16	,Validation loss (MSE): 2.36384e+17	,Training accuracy (MAE): -3.69258e+07	,Validation accuracy (MAE): -8.72848e+07	,Training accuracy (MRAE): 0.335358	,Validation accuracy (MRAE): 0.186363
Epoch: 110:	Training loss (MRSE): 0.555341	,Validation loss (MRSE): 0.709058	,Training loss (MSE): 6.36014e+16	,Validation loss (MSE): 2.59895e+17	,Training accuracy (MAE): -3.69734e+07	,Validation accuracy (MAE): -9.59783e+07	,Training accuracy (MRAE): 0.31301	,Validation accuracy (MRAE): 0.196044
Epoch: 112:	Training loss (MRSE): 0.556778	,Validation loss (MRSE): 0.68619	,Training loss (MSE): 5.86491e+16	,Validation loss (MSE): 2.42041e+17	,Training accuracy (MAE): -3.90665e+07	,Validation accuracy (MAE): -9.23077e+07	,Training accuracy (MRAE): 0.313259	,Validation accuracy (MRAE): 0.210427
Epoch: 114:	Training loss (MRSE): 0.540514	,Validation loss (MRSE): 0.721056	,Training loss (MSE): 5.70672e+16	,Validation loss (MSE): 2.13237e+17	,Training accuracy (MAE): -3.30337e+07	,Validation accuracy (MAE): -8.5698e+07	,Training accuracy (MRAE): 0.318726	,Validation accuracy (MRAE): 0.186746
Epoch: 116:	Training loss (MRSE): 0.57808	,Validation loss (MRSE): 0.718623	,Training loss (MSE): 6.17585e+16	,Validation loss (MSE): 2.07588e+17	,Training accuracy (MAE): -3.60552e+07	,Validation accuracy (MAE): -8.73212e+07	,Training accuracy (MRAE): 0.297564	,Validation accuracy (MRAE): 0.194953
Epoch: 118:	Training loss (MRSE): 0.579635	,Validation loss (MRSE): 0.729485	,Training loss (MSE): 6.49677e+16	,Validation loss (MSE): 2.4234e+17	,Training accuracy (MAE): -3.67818e+07	,Validation accuracy (MAE): -9.98921e+07	,Training accuracy (MRAE): 0.294604	,Validation accuracy (MRAE): 0.183138
Epoch: 120:	Training loss (MRSE): 0.565172	,Validation loss (MRSE): 0.708863	,Training loss (MSE): 7.14546e+16	,Validation loss (MSE): 1.83722e+17	,Training accuracy (MAE): -4.09258e+07	,Validation accuracy (MAE): -8.06421e+07	,Training accuracy (MRAE): 0.302034	,Validation accuracy (MRAE): 0.205936
Epoch: 122:	Training loss (MRSE): 0.531165	,Validation loss (MRSE): 0.705751	,Training loss (MSE): 7.40201e+16	,Validation loss (MSE): 1.70008e+17	,Training accuracy (MAE): -3.96628e+07	,Validation accuracy (MAE): -7.48911e+07	,Training accuracy (MRAE): 0.336319	,Validation accuracy (MRAE): 0.205467
Epoch: 124:	Training loss (MRSE): 0.536554	,Validation loss (MRSE): 0.705699	,Training loss (MSE): 6.11213e+16	,Validation loss (MSE): 1.71147e+17	,Training accuracy (MAE): -3.25663e+07	,Validation accuracy (MAE): -7.99135e+07	,Training accuracy (MRAE): 0.324063	,Validation accuracy (MRAE): 0.205534
Epoch: 126:	Training loss (MRSE): 0.546567	,Validation loss (MRSE): 0.713255	,Training loss (MSE): 5.87782e+16	,Validation loss (MSE): 1.88522e+17	,Training accuracy (MAE): -3.21314e+07	,Validation accuracy (MAE): -8.07638e+07	,Training accuracy (MRAE): 0.317902	,Validation accuracy (MRAE): 0.19768
Epoch: 128:	Training loss (MRSE): 0.553902	,Validation loss (MRSE): 0.693446	,Training loss (MSE): 6.84574e+16	,Validation loss (MSE): 1.52654e+17	,Training accuracy (MAE): -3.53598e+07	,Validation accuracy (MAE): -6.97565e+07	,Training accuracy (MRAE): 0.30954	,Validation accuracy (MRAE): 0.225385
Epoch: 130:	Training loss (MRSE): 0.517003	,Validation loss (MRSE): 0.728559	,Training loss (MSE): 8.12963e+16	,Validation loss (MSE): 1.70104e+17	,Training accuracy (MAE): -3.97782e+07	,Validation accuracy (MAE): -7.66299e+07	,Training accuracy (MRAE): 0.339524	,Validation accuracy (MRAE): 0.18847
Epoch: 132:	Training loss (MRSE): 0.543631	,Validation loss (MRSE): 0.733713	,Training loss (MSE): 7.15254e+16	,Validation loss (MSE): 1.8034e+17	,Training accuracy (MAE): -3.79791e+07	,Validation accuracy (MAE): -7.90802e+07	,Training accuracy (MRAE): 0.318247	,Validation accuracy (MRAE): 0.189474
Epoch: 134:	Training loss (MRSE): 0.478248	,Validation loss (MRSE): 0.715035	,Training loss (MSE): 6.2392e+16	,Validation loss (MSE): 1.88294e+17	,Training accuracy (MAE): -3.3926e+07	,Validation accuracy (MAE): -7.91517e+07	,Training accuracy (MRAE): 0.374425	,Validation accuracy (MRAE): 0.194394
Epoch: 136:	Training loss (MRSE): 0.495268	,Validation loss (MRSE): 0.714712	,Training loss (MSE): 5.82791e+16	,Validation loss (MSE): 1.83917e+17	,Training accuracy (MAE): -3.1818e+07	,Validation accuracy (MAE): -7.53436e+07	,Training accuracy (MRAE): 0.359461	,Validation accuracy (MRAE): 0.20476
Epoch: 138:	Training loss (MRSE): 0.517264	,Validation loss (MRSE): 0.744744	,Training loss (MSE): 5.88743e+16	,Validation loss (MSE): 1.96733e+17	,Training accuracy (MAE): -3.37851e+07	,Validation accuracy (MAE): -8.08586e+07	,Training accuracy (MRAE): 0.339691	,Validation accuracy (MRAE): 0.179749
Epoch: 140:	Training loss (MRSE): 0.53859	,Validation loss (MRSE): 0.752553	,Training loss (MSE): 7.22026e+16	,Validation loss (MSE): 1.7675e+17	,Training accuracy (MAE): -3.90163e+07	,Validation accuracy (MAE): -7.89689e+07	,Training accuracy (MRAE): 0.317103	,Validation accuracy (MRAE): 0.159439
Epoch: 142:	Training loss (MRSE): 0.521267	,Validation loss (MRSE): 0.71059	,Training loss (MSE): 6.62834e+16	,Validation loss (MSE): 1.7467e+17	,Training accuracy (MAE): -3.4899e+07	,Validation accuracy (MAE): -7.08344e+07	,Training accuracy (MRAE): 0.335689	,Validation accuracy (MRAE): 0.197737
Epoch: 144:	Training loss (MRSE): 0.529246	,Validation loss (MRSE): 0.718565	,Training loss (MSE): 6.04863e+16	,Validation loss (MSE): 1.64663e+17	,Training accuracy (MAE): -3.55324e+07	,Validation accuracy (MAE): -7.24202e+07	,Training accuracy (MRAE): 0.329835	,Validation accuracy (MRAE): 0.199694
Epoch: 146:	Training loss (MRSE): 0.566686	,Validation loss (MRSE): 0.736755	,Training loss (MSE): 6.52012e+16	,Validation loss (MSE): 1.7289e+17	,Training accuracy (MAE): -3.62969e+07	,Validation accuracy (MAE): -7.09799e+07	,Training accuracy (MRAE): 0.300615	,Validation accuracy (MRAE): 0.182903
Epoch: 148:	Training loss (MRSE): 0.551478	,Validation loss (MRSE): 0.705426	,Training loss (MSE): 5.2806e+16	,Validation loss (MSE): 1.30438e+17	,Training accuracy (MAE): -3.23413e+07	,Validation accuracy (MAE): -6.18442e+07	,Training accuracy (MRAE): 0.318673	,Validation accuracy (MRAE): 0.220055
Epoch: 150:	Training loss (MRSE): 0.534899	,Validation loss (MRSE): 0.711076	,Training loss (MSE): 5.42196e+16	,Validation loss (MSE): 1.64688e+17	,Training accuracy (MAE): -3.37576e+07	,Validation accuracy (MAE): -7.5593e+07	,Training accuracy (MRAE): 0.332855	,Validation accuracy (MRAE): 0.19591
Epoch: 152:	Training loss (MRSE): 0.54329	,Validation loss (MRSE): 0.745651	,Training loss (MSE): 5.90977e+16	,Validation loss (MSE): 1.94244e+17	,Training accuracy (MAE): -3.52314e+07	,Validation accuracy (MAE): -8.69089e+07	,Training accuracy (MRAE): 0.319765	,Validation accuracy (MRAE): 0.16712
Epoch: 154:	Training loss (MRSE): 0.532642	,Validation loss (MRSE): 0.724844	,Training loss (MSE): 6.10154e+16	,Validation loss (MSE): 1.67018e+17	,Training accuracy (MAE): -3.90959e+07	,Validation accuracy (MAE): -7.2351e+07	,Training accuracy (MRAE): 0.33016	,Validation accuracy (MRAE): 0.18888
Epoch: 156:	Training loss (MRSE): 0.567725	,Validation loss (MRSE): 0.735036	,Training loss (MSE): 6.27562e+16	,Validation loss (MSE): 1.78399e+17	,Training accuracy (MAE): -3.96456e+07	,Validation accuracy (MAE): -8.48564e+07	,Training accuracy (MRAE): 0.296031	,Validation accuracy (MRAE): 0.184285
Epoch: 158:	Training loss (MRSE): 0.523075	,Validation loss (MRSE): 0.746209	,Training loss (MSE): 6.1284e+16	,Validation loss (MSE): 1.76157e+17	,Training accuracy (MAE): -3.87712e+07	,Validation accuracy (MAE): -7.9123e+07	,Training accuracy (MRAE): 0.33596	,Validation accuracy (MRAE): 0.173052
Epoch: 160:	Training loss (MRSE): 0.49316	,Validation loss (MRSE): 0.737735	,Training loss (MSE): 7.10737e+16	,Validation loss (MSE): 1.9735e+17	,Training accuracy (MAE): -3.75662e+07	,Validation accuracy (MAE): -8.39197e+07	,Training accuracy (MRAE): 0.356652	,Validation accuracy (MRAE): 0.182514
Epoch: 162:	Training loss (MRSE): 0.546809	,Validation loss (MRSE): 0.76221	,Training loss (MSE): 5.61943e+16	,Validation loss (MSE): 1.62462e+17	,Training accuracy (MAE): -3.43091e+07	,Validation accuracy (MAE): -7.40332e+07	,Training accuracy (MRAE): 0.315544	,Validation accuracy (MRAE): 0.159614
Epoch: 164:	Training loss (MRSE): 0.520404	,Validation loss (MRSE): 0.713702	,Training loss (MSE): 6.36104e+16	,Validation loss (MSE): 1.66917e+17	,Training accuracy (MAE): -3.3864e+07	,Validation accuracy (MAE): -7.47995e+07	,Training accuracy (MRAE): 0.343593	,Validation accuracy (MRAE): 0.204551
Epoch: 166:	Training loss (MRSE): 0.50147	,Validation loss (MRSE): 0.725748	,Training loss (MSE): 5.18765e+16	,Validation loss (MSE): 1.52794e+17	,Training accuracy (MAE): -2.82637e+07	,Validation accuracy (MAE): -7.02563e+07	,Training accuracy (MRAE): 0.356773	,Validation accuracy (MRAE): 0.191177
