Epoch: 0:	Training loss (MRSE): 0.828824	,Validation loss (MRSE): 0.843666	,Training loss (MSE): 1.03729e+17	,Validation loss (MSE): 3.03801e+17	,Training accuracy (MAE): -4.91852e+07	,Validation accuracy (MAE): -1.00152e+08	,Training accuracy (MRAE): 0.112673	,Validation accuracy (MRAE): 0.102486
Epoch: 120:	Training loss (MRSE): 0.681185	,Validation loss (MRSE): 0.754962	,Training loss (MSE): 3.26307e+16	,Validation loss (MSE): 9.62426e+16	,Training accuracy (MAE): -2.90651e+07	,Validation accuracy (MAE): -6.06967e+07	,Training accuracy (MRAE): 0.216208	,Validation accuracy (MRAE): 0.169552
Epoch: 122:	Training loss (MRSE): 0.659357	,Validation loss (MRSE): 0.725851	,Training loss (MSE): 3.28529e+16	,Validation loss (MSE): 1.26402e+17	,Training accuracy (MAE): -2.30858e+07	,Validation accuracy (MAE): -6.032e+07	,Training accuracy (MRAE): 0.233549	,Validation accuracy (MRAE): 0.193503
Epoch: 124:	Training loss (MRSE): 0.6475	,Validation loss (MRSE): 0.72906	,Training loss (MSE): 2.80876e+16	,Validation loss (MSE): 9.80259e+16	,Training accuracy (MAE): -2.35531e+07	,Validation accuracy (MAE): -5.20973e+07	,Training accuracy (MRAE): 0.245678	,Validation accuracy (MRAE): 0.188384
Epoch: 126:	Training loss (MRSE): 0.667919	,Validation loss (MRSE): 0.746263	,Training loss (MSE): 2.8265e+16	,Validation loss (MSE): 9.4678e+16	,Training accuracy (MAE): -1.99604e+07	,Validation accuracy (MAE): -5.06741e+07	,Training accuracy (MRAE): 0.227004	,Validation accuracy (MRAE): 0.175839
Epoch: 128:	Training loss (MRSE): 0.642742	,Validation loss (MRSE): 0.737133	,Training loss (MSE): 2.96594e+16	,Validation loss (MSE): 1.1268e+17	,Training accuracy (MAE): -2.19277e+07	,Validation accuracy (MAE): -5.84673e+07	,Training accuracy (MRAE): 0.256821	,Validation accuracy (MRAE): 0.181834
Epoch: 130:	Training loss (MRSE): 0.641278	,Validation loss (MRSE): 0.736865	,Training loss (MSE): 3.25969e+16	,Validation loss (MSE): 9.05693e+16	,Training accuracy (MAE): -2.72862e+07	,Validation accuracy (MAE): -5.45551e+07	,Training accuracy (MRAE): 0.256002	,Validation accuracy (MRAE): 0.185276
Epoch: 132:	Training loss (MRSE): 0.648443	,Validation loss (MRSE): 0.745291	,Training loss (MSE): 3.82839e+16	,Validation loss (MSE): 1.57597e+17	,Training accuracy (MAE): -2.805e+07	,Validation accuracy (MAE): -7.15059e+07	,Training accuracy (MRAE): 0.245448	,Validation accuracy (MRAE): 0.175479
Epoch: 134:	Training loss (MRSE): 0.666591	,Validation loss (MRSE): 0.752301	,Training loss (MSE): 3.65392e+16	,Validation loss (MSE): 1.02485e+17	,Training accuracy (MAE): -3.25375e+07	,Validation accuracy (MAE): -6.46117e+07	,Training accuracy (MRAE): 0.234717	,Validation accuracy (MRAE): 0.172913
Epoch: 136:	Training loss (MRSE): 0.652813	,Validation loss (MRSE): 0.739726	,Training loss (MSE): 3.68026e+16	,Validation loss (MSE): 1.41956e+17	,Training accuracy (MAE): -2.6246e+07	,Validation accuracy (MAE): -6.33093e+07	,Training accuracy (MRAE): 0.240631	,Validation accuracy (MRAE): 0.182052
Epoch: 138:	Training loss (MRSE): 0.65545	,Validation loss (MRSE): 0.755693	,Training loss (MSE): 3.31765e+16	,Validation loss (MSE): 9.44279e+16	,Training accuracy (MAE): -3.00366e+07	,Validation accuracy (MAE): -5.90385e+07	,Training accuracy (MRAE): 0.237805	,Validation accuracy (MRAE): 0.161727
Epoch: 140:	Training loss (MRSE): 0.656108	,Validation loss (MRSE): 0.752659	,Training loss (MSE): 3.04792e+16	,Validation loss (MSE): 1.13378e+17	,Training accuracy (MAE): -2.28202e+07	,Validation accuracy (MAE): -5.80602e+07	,Training accuracy (MRAE): 0.23637	,Validation accuracy (MRAE): 0.165906
Epoch: 142:	Training loss (MRSE): 0.630505	,Validation loss (MRSE): 0.75269	,Training loss (MSE): 2.44068e+16	,Validation loss (MSE): 1.07735e+17	,Training accuracy (MAE): -1.83444e+07	,Validation accuracy (MAE): -5.72506e+07	,Training accuracy (MRAE): 0.266047	,Validation accuracy (MRAE): 0.166689
Epoch: 144:	Training loss (MRSE): 0.640492	,Validation loss (MRSE): 0.747872	,Training loss (MSE): 2.98968e+16	,Validation loss (MSE): 8.92594e+16	,Training accuracy (MAE): -2.22774e+07	,Validation accuracy (MAE): -5.05337e+07	,Training accuracy (MRAE): 0.250786	,Validation accuracy (MRAE): 0.174014
Epoch: 146:	Training loss (MRSE): 0.634325	,Validation loss (MRSE): 0.761194	,Training loss (MSE): 2.74196e+16	,Validation loss (MSE): 1.17772e+17	,Training accuracy (MAE): -2.14206e+07	,Validation accuracy (MAE): -6.17732e+07	,Training accuracy (MRAE): 0.261216	,Validation accuracy (MRAE): 0.159026
Epoch: 148:	Training loss (MRSE): 0.638756	,Validation loss (MRSE): 0.762742	,Training loss (MSE): 3.09499e+16	,Validation loss (MSE): 9.42694e+16	,Training accuracy (MAE): -2.66678e+07	,Validation accuracy (MAE): -5.68634e+07	,Training accuracy (MRAE): 0.256025	,Validation accuracy (MRAE): 0.157701
Epoch: 150:	Training loss (MRSE): 0.643405	,Validation loss (MRSE): 0.755085	,Training loss (MSE): 3.74408e+16	,Validation loss (MSE): 1.55138e+17	,Training accuracy (MAE): -2.69616e+07	,Validation accuracy (MAE): -6.98777e+07	,Training accuracy (MRAE): 0.249374	,Validation accuracy (MRAE): 0.166613
Epoch: 152:	Training loss (MRSE): 0.652228	,Validation loss (MRSE): 0.758227	,Training loss (MSE): 3.21588e+16	,Validation loss (MSE): 9.63838e+16	,Training accuracy (MAE): -2.91456e+07	,Validation accuracy (MAE): -5.94989e+07	,Training accuracy (MRAE): 0.243403	,Validation accuracy (MRAE): 0.164594
Epoch: 154:	Training loss (MRSE): 0.636195	,Validation loss (MRSE): 0.742537	,Training loss (MSE): 3.08384e+16	,Validation loss (MSE): 1.26898e+17	,Training accuracy (MAE): -2.21941e+07	,Validation accuracy (MAE): -5.89793e+07	,Training accuracy (MRAE): 0.254101	,Validation accuracy (MRAE): 0.17933
Epoch: 156:	Training loss (MRSE): 0.651421	,Validation loss (MRSE): 0.756498	,Training loss (MSE): 3.06256e+16	,Validation loss (MSE): 9.06248e+16	,Training accuracy (MAE): -2.72971e+07	,Validation accuracy (MAE): -5.59521e+07	,Training accuracy (MRAE): 0.237518	,Validation accuracy (MRAE): 0.161931
Epoch: 158:	Training loss (MRSE): 0.658014	,Validation loss (MRSE): 0.748205	,Training loss (MSE): 3.01448e+16	,Validation loss (MSE): 1.07279e+17	,Training accuracy (MAE): -2.18094e+07	,Validation accuracy (MAE): -5.49928e+07	,Training accuracy (MRAE): 0.23366	,Validation accuracy (MRAE): 0.174859
Epoch: 160:	Training loss (MRSE): 0.641897	,Validation loss (MRSE): 0.764724	,Training loss (MSE): 2.41363e+16	,Validation loss (MSE): 9.78478e+16	,Training accuracy (MAE): -1.98627e+07	,Validation accuracy (MAE): -5.47348e+07	,Training accuracy (MRAE): 0.253509	,Validation accuracy (MRAE): 0.153945
Epoch: 162:	Training loss (MRSE): 0.627798	,Validation loss (MRSE): 0.747128	,Training loss (MSE): 3.01499e+16	,Validation loss (MSE): 1.03429e+17	,Training accuracy (MAE): -2.22062e+07	,Validation accuracy (MAE): -5.53829e+07	,Training accuracy (MRAE): 0.261647	,Validation accuracy (MRAE): 0.173073
Epoch: 164:	Training loss (MRSE): 0.641848	,Validation loss (MRSE): 0.754144	,Training loss (MSE): 2.72901e+16	,Validation loss (MSE): 1.22664e+17	,Training accuracy (MAE): -2.21668e+07	,Validation accuracy (MAE): -6.20681e+07	,Training accuracy (MRAE): 0.250966	,Validation accuracy (MRAE): 0.161835
Epoch: 166:	Training loss (MRSE): 0.623318	,Validation loss (MRSE): 0.749391	,Training loss (MSE): 2.62727e+16	,Validation loss (MSE): 9.90205e+16	,Training accuracy (MAE): -1.8757e+07	,Validation accuracy (MAE): -5.54536e+07	,Training accuracy (MRAE): 0.275645	,Validation accuracy (MRAE): 0.166831
