Epoch: 0:	Training loss (MRSE): 0.854716	,Validation loss (MRSE): 0.832928	,Training loss (MSE): 2.80895e+17	,Validation loss (MSE): 1.61326e+17	,Training accuracy (MAE): -1.12795e+08	,Validation accuracy (MAE): -8.42144e+07	,Training accuracy (MRAE): 0.0994197	,Validation accuracy (MRAE): 0.118298
Epoch: 34:	Training loss (MRSE): 0.786557	,Validation loss (MRSE): 0.785786	,Training loss (MSE): 5.73363e+16	,Validation loss (MSE): 6.00469e+16	,Training accuracy (MAE): -3.49293e+07	,Validation accuracy (MAE): -3.77495e+07	,Training accuracy (MRAE): 0.14386	,Validation accuracy (MRAE): 0.14602
Epoch: 36:	Training loss (MRSE): 0.765022	,Validation loss (MRSE): 0.804509	,Training loss (MSE): 5.817e+16	,Validation loss (MSE): 8.78167e+16	,Training accuracy (MAE): -4.70121e+07	,Validation accuracy (MAE): -5.60516e+07	,Training accuracy (MRAE): 0.16397	,Validation accuracy (MRAE): 0.131226
Epoch: 38:	Training loss (MRSE): 0.768848	,Validation loss (MRSE): 0.806456	,Training loss (MSE): 6.8838e+16	,Validation loss (MSE): 6.60204e+16	,Training accuracy (MAE): -4.43314e+07	,Validation accuracy (MAE): -4.83419e+07	,Training accuracy (MRAE): 0.154719	,Validation accuracy (MRAE): 0.12364
Epoch: 40:	Training loss (MRSE): 0.775946	,Validation loss (MRSE): 0.800445	,Training loss (MSE): 5.93639e+16	,Validation loss (MSE): 5.57611e+16	,Training accuracy (MAE): -3.07898e+07	,Validation accuracy (MAE): -3.72657e+07	,Training accuracy (MRAE): 0.151958	,Validation accuracy (MRAE): 0.137112
Epoch: 42:	Training loss (MRSE): 0.751925	,Validation loss (MRSE): 0.77084	,Training loss (MSE): 6.39321e+16	,Validation loss (MSE): 8.41568e+16	,Training accuracy (MAE): -4.19895e+07	,Validation accuracy (MAE): -5.24679e+07	,Training accuracy (MRAE): 0.169736	,Validation accuracy (MRAE): 0.15442
Epoch: 44:	Training loss (MRSE): 0.774197	,Validation loss (MRSE): 0.764453	,Training loss (MSE): 5.84015e+16	,Validation loss (MSE): 6.74785e+16	,Training accuracy (MAE): -3.36315e+07	,Validation accuracy (MAE): -4.48764e+07	,Training accuracy (MRAE): 0.154753	,Validation accuracy (MRAE): 0.165117
Epoch: 46:	Training loss (MRSE): 0.776915	,Validation loss (MRSE): 0.81593	,Training loss (MSE): 7.45865e+16	,Validation loss (MSE): 1.50437e+17	,Training accuracy (MAE): -6.72788e+07	,Validation accuracy (MAE): -8.29628e+07	,Training accuracy (MRAE): 0.154019	,Validation accuracy (MRAE): 0.126644
Epoch: 48:	Training loss (MRSE): 0.750971	,Validation loss (MRSE): 0.787905	,Training loss (MSE): 6.49626e+16	,Validation loss (MSE): 9.80591e+16	,Training accuracy (MAE): -4.33623e+07	,Validation accuracy (MAE): -5.95199e+07	,Training accuracy (MRAE): 0.176177	,Validation accuracy (MRAE): 0.146684
Epoch: 50:	Training loss (MRSE): 0.738536	,Validation loss (MRSE): 0.761482	,Training loss (MSE): 6.48407e+16	,Validation loss (MSE): 1.02096e+17	,Training accuracy (MAE): -4.18309e+07	,Validation accuracy (MAE): -6.13912e+07	,Training accuracy (MRAE): 0.182479	,Validation accuracy (MRAE): 0.158988
Epoch: 52:	Training loss (MRSE): 0.769307	,Validation loss (MRSE): 0.82548	,Training loss (MSE): 5.63868e+16	,Validation loss (MSE): 7.86963e+16	,Training accuracy (MAE): -3.02983e+07	,Validation accuracy (MAE): -5.37753e+07	,Training accuracy (MRAE): 0.164102	,Validation accuracy (MRAE): 0.123077
Epoch: 54:	Training loss (MRSE): 0.783348	,Validation loss (MRSE): 0.766349	,Training loss (MSE): 9.65767e+16	,Validation loss (MSE): 9.26833e+16	,Training accuracy (MAE): -5.08245e+07	,Validation accuracy (MAE): -5.05611e+07	,Training accuracy (MRAE): 0.144072	,Validation accuracy (MRAE): 0.162194
Epoch: 56:	Training loss (MRSE): 0.766979	,Validation loss (MRSE): 0.785083	,Training loss (MSE): 6.51112e+16	,Validation loss (MSE): 1.33797e+17	,Training accuracy (MAE): -4.34614e+07	,Validation accuracy (MAE): -6.16578e+07	,Training accuracy (MRAE): 0.163567	,Validation accuracy (MRAE): 0.149531
Epoch: 58:	Training loss (MRSE): 0.752692	,Validation loss (MRSE): 0.755079	,Training loss (MSE): 6.68813e+16	,Validation loss (MSE): 1.31806e+17	,Training accuracy (MAE): -3.8741e+07	,Validation accuracy (MAE): -6.07247e+07	,Training accuracy (MRAE): 0.173491	,Validation accuracy (MRAE): 0.175429
Epoch: 60:	Training loss (MRSE): 0.771674	,Validation loss (MRSE): 0.79585	,Training loss (MSE): 7.91661e+16	,Validation loss (MSE): 1.26636e+17	,Training accuracy (MAE): -4.41957e+07	,Validation accuracy (MAE): -5.89953e+07	,Training accuracy (MRAE): 0.156996	,Validation accuracy (MRAE): 0.13372
Epoch: 62:	Training loss (MRSE): 0.765407	,Validation loss (MRSE): 0.78303	,Training loss (MSE): 8.01265e+16	,Validation loss (MSE): 1.11559e+17	,Training accuracy (MAE): -4.05946e+07	,Validation accuracy (MAE): -5.6297e+07	,Training accuracy (MRAE): 0.162402	,Validation accuracy (MRAE): 0.148792
Epoch: 64:	Training loss (MRSE): 0.759838	,Validation loss (MRSE): 0.760446	,Training loss (MSE): 6.85397e+16	,Validation loss (MSE): 6.96745e+16	,Training accuracy (MAE): -3.84878e+07	,Validation accuracy (MAE): -4.94385e+07	,Training accuracy (MRAE): 0.164505	,Validation accuracy (MRAE): 0.166823
Epoch: 66:	Training loss (MRSE): 0.758635	,Validation loss (MRSE): 0.789379	,Training loss (MSE): 7.0242e+16	,Validation loss (MSE): 1.37588e+17	,Training accuracy (MAE): -4.80246e+07	,Validation accuracy (MAE): -6.92868e+07	,Training accuracy (MRAE): 0.166336	,Validation accuracy (MRAE): 0.143512
Epoch: 68:	Training loss (MRSE): 0.747641	,Validation loss (MRSE): 0.766831	,Training loss (MSE): 8.10818e+16	,Validation loss (MSE): 6.45326e+16	,Training accuracy (MAE): -4.2915e+07	,Validation accuracy (MAE): -4.33057e+07	,Training accuracy (MRAE): 0.174384	,Validation accuracy (MRAE): 0.16374
Epoch: 70:	Training loss (MRSE): 0.741268	,Validation loss (MRSE): 0.804969	,Training loss (MSE): 5.83624e+16	,Validation loss (MSE): 1.16077e+17	,Training accuracy (MAE): -4.30722e+07	,Validation accuracy (MAE): -6.4788e+07	,Training accuracy (MRAE): 0.182759	,Validation accuracy (MRAE): 0.133537
Epoch: 72:	Training loss (MRSE): 0.733759	,Validation loss (MRSE): 0.772709	,Training loss (MSE): 5.59382e+16	,Validation loss (MSE): 6.68293e+16	,Training accuracy (MAE): -3.48824e+07	,Validation accuracy (MAE): -4.69461e+07	,Training accuracy (MRAE): 0.187481	,Validation accuracy (MRAE): 0.155564
Epoch: 74:	Training loss (MRSE): 0.741205	,Validation loss (MRSE): 0.811734	,Training loss (MSE): 5.5468e+16	,Validation loss (MSE): 7.9951e+16	,Training accuracy (MAE): -3.81221e+07	,Validation accuracy (MAE): -5.65949e+07	,Training accuracy (MRAE): 0.178876	,Validation accuracy (MRAE): 0.117351
Epoch: 76:	Training loss (MRSE): 0.765227	,Validation loss (MRSE): 0.81364	,Training loss (MSE): 7.95511e+16	,Validation loss (MSE): 6.34066e+16	,Training accuracy (MAE): -3.97906e+07	,Validation accuracy (MAE): -4.39668e+07	,Training accuracy (MRAE): 0.156746	,Validation accuracy (MRAE): 0.12771
Epoch: 78:	Training loss (MRSE): 0.749404	,Validation loss (MRSE): 0.783471	,Training loss (MSE): 5.83825e+16	,Validation loss (MSE): 6.26969e+16	,Training accuracy (MAE): -3.67975e+07	,Validation accuracy (MAE): -4.59803e+07	,Training accuracy (MRAE): 0.172295	,Validation accuracy (MRAE): 0.151541
Epoch: 80:	Training loss (MRSE): 0.867912	,Validation loss (MRSE): 0.919537	,Training loss (MSE): 7.73628e+16	,Validation loss (MSE): 5.8891e+16	,Training accuracy (MAE): -4.1712e+07	,Validation accuracy (MAE): -3.99081e+07	,Training accuracy (MRAE): 0.0887288	,Validation accuracy (MRAE): 0.0528634
Epoch: 82:	Training loss (MRSE): 0.800144	,Validation loss (MRSE): 0.810876	,Training loss (MSE): 6.55996e+16	,Validation loss (MSE): 7.19146e+16	,Training accuracy (MAE): -3.84675e+07	,Validation accuracy (MAE): -4.72493e+07	,Training accuracy (MRAE): 0.13718	,Validation accuracy (MRAE): 0.135301
Epoch: 84:	Training loss (MRSE): 0.78575	,Validation loss (MRSE): 0.790832	,Training loss (MSE): 6.68879e+16	,Validation loss (MSE): 9.7064e+16	,Training accuracy (MAE): -3.78806e+07	,Validation accuracy (MAE): -5.89411e+07	,Training accuracy (MRAE): 0.145647	,Validation accuracy (MRAE): 0.145759
Epoch: 86:	Training loss (MRSE): 0.731917	,Validation loss (MRSE): 0.803198	,Training loss (MSE): 5.22945e+16	,Validation loss (MSE): 6.88692e+16	,Training accuracy (MAE): -3.301e+07	,Validation accuracy (MAE): -4.85172e+07	,Training accuracy (MRAE): 0.188641	,Validation accuracy (MRAE): 0.135809
Epoch: 88:	Training loss (MRSE): 0.723962	,Validation loss (MRSE): 0.798781	,Training loss (MSE): 5.15076e+16	,Validation loss (MSE): 9.15354e+16	,Training accuracy (MAE): -3.00724e+07	,Validation accuracy (MAE): -5.93309e+07	,Training accuracy (MRAE): 0.200379	,Validation accuracy (MRAE): 0.139338
Epoch: 90:	Training loss (MRSE): 0.797179	,Validation loss (MRSE): 0.836277	,Training loss (MSE): 8.00523e+16	,Validation loss (MSE): 5.78721e+16	,Training accuracy (MAE): -4.43607e+07	,Validation accuracy (MAE): -3.88833e+07	,Training accuracy (MRAE): 0.136979	,Validation accuracy (MRAE): 0.106998
Epoch: 92:	Training loss (MRSE): 0.736875	,Validation loss (MRSE): 0.820581	,Training loss (MSE): 4.98129e+16	,Validation loss (MSE): 7.41193e+16	,Training accuracy (MAE): -3.26049e+07	,Validation accuracy (MAE): -5.30048e+07	,Training accuracy (MRAE): 0.185589	,Validation accuracy (MRAE): 0.121998
Epoch: 94:	Training loss (MRSE): 0.785892	,Validation loss (MRSE): 0.827675	,Training loss (MSE): 5.99081e+16	,Validation loss (MSE): 6.32367e+16	,Training accuracy (MAE): -3.264e+07	,Validation accuracy (MAE): -4.25735e+07	,Training accuracy (MRAE): 0.143138	,Validation accuracy (MRAE): 0.117199
Epoch: 96:	Training loss (MRSE): 0.760957	,Validation loss (MRSE): 0.819245	,Training loss (MSE): 6.04456e+16	,Validation loss (MSE): 7.3683e+16	,Training accuracy (MAE): -3.34523e+07	,Validation accuracy (MAE): -4.86362e+07	,Training accuracy (MRAE): 0.165034	,Validation accuracy (MRAE): 0.127675
Epoch: 98:	Training loss (MRSE): 0.784145	,Validation loss (MRSE): 0.808087	,Training loss (MSE): 5.84274e+16	,Validation loss (MSE): 6.22237e+16	,Training accuracy (MAE): -3.05479e+07	,Validation accuracy (MAE): -4.27168e+07	,Training accuracy (MRAE): 0.147929	,Validation accuracy (MRAE): 0.134332
Epoch: 100:	Training loss (MRSE): 0.71875	,Validation loss (MRSE): 0.800377	,Training loss (MSE): 5.80732e+16	,Validation loss (MSE): 6.84353e+16	,Training accuracy (MAE): -3.75905e+07	,Validation accuracy (MAE): -5.30874e+07	,Training accuracy (MRAE): 0.197007	,Validation accuracy (MRAE): 0.137379
Epoch: 102:	Training loss (MRSE): 0.714803	,Validation loss (MRSE): 0.795513	,Training loss (MSE): 5.49189e+16	,Validation loss (MSE): 8.52313e+16	,Training accuracy (MAE): -2.9455e+07	,Validation accuracy (MAE): -5.68544e+07	,Training accuracy (MRAE): 0.200123	,Validation accuracy (MRAE): 0.136719
Epoch: 104:	Training loss (MRSE): 0.719184	,Validation loss (MRSE): 0.780411	,Training loss (MSE): 5.94227e+16	,Validation loss (MSE): 6.91271e+16	,Training accuracy (MAE): -4.02575e+07	,Validation accuracy (MAE): -5.17805e+07	,Training accuracy (MRAE): 0.196085	,Validation accuracy (MRAE): 0.154587
Epoch: 106:	Training loss (MRSE): 0.782059	,Validation loss (MRSE): 0.81138	,Training loss (MSE): 7.34033e+16	,Validation loss (MSE): 6.1644e+16	,Training accuracy (MAE): -3.97946e+07	,Validation accuracy (MAE): -4.00166e+07	,Training accuracy (MRAE): 0.145087	,Validation accuracy (MRAE): 0.128681
Epoch: 108:	Training loss (MRSE): 0.737942	,Validation loss (MRSE): 0.804346	,Training loss (MSE): 7.98979e+16	,Validation loss (MSE): 6.09865e+16	,Training accuracy (MAE): -4.03377e+07	,Validation accuracy (MAE): -3.95609e+07	,Training accuracy (MRAE): 0.178255	,Validation accuracy (MRAE): 0.129283
Epoch: 110:	Training loss (MRSE): 0.703816	,Validation loss (MRSE): 0.777081	,Training loss (MSE): 6.40032e+16	,Validation loss (MSE): 6.71544e+16	,Training accuracy (MAE): -3.63055e+07	,Validation accuracy (MAE): -4.49172e+07	,Training accuracy (MRAE): 0.207264	,Validation accuracy (MRAE): 0.156339
Epoch: 112:	Training loss (MRSE): 0.710276	,Validation loss (MRSE): 0.775752	,Training loss (MSE): 7.00421e+16	,Validation loss (MSE): 6.21211e+16	,Training accuracy (MAE): -3.78505e+07	,Validation accuracy (MAE): -4.25122e+07	,Training accuracy (MRAE): 0.200058	,Validation accuracy (MRAE): 0.154072
Epoch: 114:	Training loss (MRSE): 0.729114	,Validation loss (MRSE): 0.791458	,Training loss (MSE): 1.005e+17	,Validation loss (MSE): 6.13799e+16	,Training accuracy (MAE): -4.61542e+07	,Validation accuracy (MAE): -4.01489e+07	,Training accuracy (MRAE): 0.183465	,Validation accuracy (MRAE): 0.141412
Epoch: 116:	Training loss (MRSE): 0.690881	,Validation loss (MRSE): 0.764984	,Training loss (MSE): 5.66915e+16	,Validation loss (MSE): 7.58587e+16	,Training accuracy (MAE): -2.98554e+07	,Validation accuracy (MAE): -5.10464e+07	,Training accuracy (MRAE): 0.216574	,Validation accuracy (MRAE): 0.156616
Epoch: 118:	Training loss (MRSE): 0.680504	,Validation loss (MRSE): 0.772476	,Training loss (MSE): 5.22869e+16	,Validation loss (MSE): 7.11181e+16	,Training accuracy (MAE): -3.21594e+07	,Validation accuracy (MAE): -5.14673e+07	,Training accuracy (MRAE): 0.228066	,Validation accuracy (MRAE): 0.156706
Epoch: 120:	Training loss (MRSE): 0.718922	,Validation loss (MRSE): 0.765852	,Training loss (MSE): 5.79297e+16	,Validation loss (MSE): 6.60678e+16	,Training accuracy (MAE): -3.13692e+07	,Validation accuracy (MAE): -4.49208e+07	,Training accuracy (MRAE): 0.194996	,Validation accuracy (MRAE): 0.157168
Epoch: 122:	Training loss (MRSE): 0.715605	,Validation loss (MRSE): 0.778458	,Training loss (MSE): 6.60989e+16	,Validation loss (MSE): 5.78598e+16	,Training accuracy (MAE): -3.91365e+07	,Validation accuracy (MAE): -4.01987e+07	,Training accuracy (MRAE): 0.201172	,Validation accuracy (MRAE): 0.152285
Epoch: 124:	Training loss (MRSE): 0.727357	,Validation loss (MRSE): 0.776435	,Training loss (MSE): 6.34128e+16	,Validation loss (MSE): 6.06211e+16	,Training accuracy (MAE): -3.97398e+07	,Validation accuracy (MAE): -4.31064e+07	,Training accuracy (MRAE): 0.185605	,Validation accuracy (MRAE): 0.159087
Epoch: 126:	Training loss (MRSE): 0.703892	,Validation loss (MRSE): 0.774582	,Training loss (MSE): 6.59746e+16	,Validation loss (MSE): 6.4942e+16	,Training accuracy (MAE): -3.63112e+07	,Validation accuracy (MAE): -4.36036e+07	,Training accuracy (MRAE): 0.206921	,Validation accuracy (MRAE): 0.152303
Epoch: 128:	Training loss (MRSE): 0.698414	,Validation loss (MRSE): 0.78578	,Training loss (MSE): 4.56962e+16	,Validation loss (MSE): 6.40405e+16	,Training accuracy (MAE): -2.95359e+07	,Validation accuracy (MAE): -4.79646e+07	,Training accuracy (MRAE): 0.210873	,Validation accuracy (MRAE): 0.148951
Epoch: 130:	Training loss (MRSE): 0.683566	,Validation loss (MRSE): 0.786625	,Training loss (MSE): 5.27901e+16	,Validation loss (MSE): 8.10498e+16	,Training accuracy (MAE): -3.60396e+07	,Validation accuracy (MAE): -5.59097e+07	,Training accuracy (MRAE): 0.224585	,Validation accuracy (MRAE): 0.143803
Epoch: 132:	Training loss (MRSE): 0.683534	,Validation loss (MRSE): 0.776963	,Training loss (MSE): 5.406e+16	,Validation loss (MSE): 6.53272e+16	,Training accuracy (MAE): -3.44078e+07	,Validation accuracy (MAE): -4.8367e+07	,Training accuracy (MRAE): 0.222696	,Validation accuracy (MRAE): 0.156185
Epoch: 134:	Training loss (MRSE): 0.691161	,Validation loss (MRSE): 0.798394	,Training loss (MSE): 6.00622e+16	,Validation loss (MSE): 7.62961e+16	,Training accuracy (MAE): -3.81624e+07	,Validation accuracy (MAE): -5.17344e+07	,Training accuracy (MRAE): 0.215885	,Validation accuracy (MRAE): 0.131629
Epoch: 136:	Training loss (MRSE): 0.727915	,Validation loss (MRSE): 0.798753	,Training loss (MSE): 8.30329e+16	,Validation loss (MSE): 6.14469e+16	,Training accuracy (MAE): -4.1593e+07	,Validation accuracy (MAE): -4.0112e+07	,Training accuracy (MRAE): 0.183404	,Validation accuracy (MRAE): 0.135978
Epoch: 138:	Training loss (MRSE): 0.724069	,Validation loss (MRSE): 0.768182	,Training loss (MSE): 7.55636e+16	,Validation loss (MSE): 6.41159e+16	,Training accuracy (MAE): -4.06414e+07	,Validation accuracy (MAE): -4.49366e+07	,Training accuracy (MRAE): 0.188631	,Validation accuracy (MRAE): 0.162828
Epoch: 140:	Training loss (MRSE): 0.674651	,Validation loss (MRSE): 0.748845	,Training loss (MSE): 5.15994e+16	,Validation loss (MSE): 7.98918e+16	,Training accuracy (MAE): -3.23271e+07	,Validation accuracy (MAE): -5.48827e+07	,Training accuracy (MRAE): 0.229955	,Validation accuracy (MRAE): 0.179575
Epoch: 142:	Training loss (MRSE): 0.695559	,Validation loss (MRSE): 0.77398	,Training loss (MSE): 7.14238e+16	,Validation loss (MSE): 8.60149e+16	,Training accuracy (MAE): -4.24363e+07	,Validation accuracy (MAE): -6.25538e+07	,Training accuracy (MRAE): 0.210699	,Validation accuracy (MRAE): 0.157141
Epoch: 144:	Training loss (MRSE): 0.686914	,Validation loss (MRSE): 0.776586	,Training loss (MSE): 5.64817e+16	,Validation loss (MSE): 1.20469e+17	,Training accuracy (MAE): -3.72127e+07	,Validation accuracy (MAE): -7.52228e+07	,Training accuracy (MRAE): 0.218306	,Validation accuracy (MRAE): 0.149396
Epoch: 146:	Training loss (MRSE): 0.678133	,Validation loss (MRSE): 0.755145	,Training loss (MSE): 5.51547e+16	,Validation loss (MSE): 7.73717e+16	,Training accuracy (MAE): -3.29163e+07	,Validation accuracy (MAE): -5.68215e+07	,Training accuracy (MRAE): 0.22896	,Validation accuracy (MRAE): 0.176777
Epoch: 148:	Training loss (MRSE): 0.681182	,Validation loss (MRSE): 0.76146	,Training loss (MSE): 6.16741e+16	,Validation loss (MSE): 9.11624e+16	,Training accuracy (MAE): -3.4784e+07	,Validation accuracy (MAE): -6.27353e+07	,Training accuracy (MRAE): 0.226513	,Validation accuracy (MRAE): 0.161321
Epoch: 150:	Training loss (MRSE): 0.673704	,Validation loss (MRSE): 0.736873	,Training loss (MSE): 6.27451e+16	,Validation loss (MSE): 8.02452e+16	,Training accuracy (MAE): -3.52845e+07	,Validation accuracy (MAE): -5.6411e+07	,Training accuracy (MRAE): 0.234992	,Validation accuracy (MRAE): 0.188799
Epoch: 152:	Training loss (MRSE): 0.705495	,Validation loss (MRSE): 0.73875	,Training loss (MSE): 5.80957e+16	,Validation loss (MSE): 8.49143e+16	,Training accuracy (MAE): -3.08394e+07	,Validation accuracy (MAE): -5.6792e+07	,Training accuracy (MRAE): 0.20772	,Validation accuracy (MRAE): 0.1834
Epoch: 154:	Training loss (MRSE): 0.676387	,Validation loss (MRSE): 0.741785	,Training loss (MSE): 5.50166e+16	,Validation loss (MSE): 7.43649e+16	,Training accuracy (MAE): -2.97799e+07	,Validation accuracy (MAE): -5.28966e+07	,Training accuracy (MRAE): 0.234934	,Validation accuracy (MRAE): 0.185667
Epoch: 156:	Training loss (MRSE): 0.690485	,Validation loss (MRSE): 0.75853	,Training loss (MSE): 6.16739e+16	,Validation loss (MSE): 1.09768e+17	,Training accuracy (MAE): -3.75582e+07	,Validation accuracy (MAE): -6.64376e+07	,Training accuracy (MRAE): 0.218555	,Validation accuracy (MRAE): 0.16324
Epoch: 158:	Training loss (MRSE): 0.691301	,Validation loss (MRSE): 0.737371	,Training loss (MSE): 7.14606e+16	,Validation loss (MSE): 8.35954e+16	,Training accuracy (MAE): -4.07001e+07	,Validation accuracy (MAE): -5.66712e+07	,Training accuracy (MRAE): 0.219635	,Validation accuracy (MRAE): 0.192424
Epoch: 160:	Training loss (MRSE): 0.668239	,Validation loss (MRSE): 0.733538	,Training loss (MSE): 5.37943e+16	,Validation loss (MSE): 9.74945e+16	,Training accuracy (MAE): -3.20347e+07	,Validation accuracy (MAE): -6.27508e+07	,Training accuracy (MRAE): 0.241811	,Validation accuracy (MRAE): 0.19563
Epoch: 162:	Training loss (MRSE): 0.68173	,Validation loss (MRSE): 0.735098	,Training loss (MSE): 6.02633e+16	,Validation loss (MSE): 8.00202e+16	,Training accuracy (MAE): -3.40179e+07	,Validation accuracy (MAE): -5.63728e+07	,Training accuracy (MRAE): 0.228244	,Validation accuracy (MRAE): 0.187835
Epoch: 164:	Training loss (MRSE): 0.679624	,Validation loss (MRSE): 0.751457	,Training loss (MSE): 6.14993e+16	,Validation loss (MSE): 8.15315e+16	,Training accuracy (MAE): -3.55924e+07	,Validation accuracy (MAE): -5.62238e+07	,Training accuracy (MRAE): 0.227744	,Validation accuracy (MRAE): 0.171902
Epoch: 166:	Training loss (MRSE): 0.659861	,Validation loss (MRSE): 0.749341	,Training loss (MSE): 5.23409e+16	,Validation loss (MSE): 8.22247e+16	,Training accuracy (MAE): -2.83601e+07	,Validation accuracy (MAE): -5.55563e+07	,Training accuracy (MRAE): 0.246806	,Validation accuracy (MRAE): 0.173793
