Epoch: 0:	Training loss (MRSE): 0.864372	,Validation loss (MRSE): 0.846644	,Training loss (MSE): 1.49801e+17	,Validation loss (MSE): 1.30704e+17	,Training accuracy (MAE): -6.41837e+07	,Validation accuracy (MAE): -6.23858e+07	,Training accuracy (MRAE): 0.0850961	,Validation accuracy (MRAE): 0.100647
Epoch: 22:	Training loss (MRSE): 0.744454	,Validation loss (MRSE): 0.828853	,Training loss (MSE): 2.18675e+16	,Validation loss (MSE): 8.9743e+16	,Training accuracy (MAE): -2.31912e+07	,Validation accuracy (MAE): -5.79518e+07	,Training accuracy (MRAE): 0.181503	,Validation accuracy (MRAE): 0.114045
Epoch: 24:	Training loss (MRSE): 0.740656	,Validation loss (MRSE): 0.826186	,Training loss (MSE): 2.14437e+16	,Validation loss (MSE): 8.92297e+16	,Training accuracy (MAE): -2.32267e+07	,Validation accuracy (MAE): -5.7181e+07	,Training accuracy (MRAE): 0.185656	,Validation accuracy (MRAE): 0.115227
Epoch: 26:	Training loss (MRSE): 0.735158	,Validation loss (MRSE): 0.824204	,Training loss (MSE): 2.11518e+16	,Validation loss (MSE): 8.79994e+16	,Training accuracy (MAE): -2.28957e+07	,Validation accuracy (MAE): -5.58098e+07	,Training accuracy (MRAE): 0.191601	,Validation accuracy (MRAE): 0.117189
Epoch: 28:	Training loss (MRSE): 0.732245	,Validation loss (MRSE): 0.82461	,Training loss (MSE): 2.15455e+16	,Validation loss (MSE): 8.79081e+16	,Training accuracy (MAE): -2.30339e+07	,Validation accuracy (MAE): -5.55527e+07	,Training accuracy (MRAE): 0.194893	,Validation accuracy (MRAE): 0.11673
Epoch: 30:	Training loss (MRSE): 0.734288	,Validation loss (MRSE): 0.823835	,Training loss (MSE): 2.11877e+16	,Validation loss (MSE): 8.6924e+16	,Training accuracy (MAE): -2.31199e+07	,Validation accuracy (MAE): -5.44662e+07	,Training accuracy (MRAE): 0.193354	,Validation accuracy (MRAE): 0.11975
Epoch: 32:	Training loss (MRSE): 0.729462	,Validation loss (MRSE): 0.816781	,Training loss (MSE): 1.99745e+16	,Validation loss (MSE): 8.54096e+16	,Training accuracy (MAE): -2.15043e+07	,Validation accuracy (MAE): -5.20649e+07	,Training accuracy (MRAE): 0.19686	,Validation accuracy (MRAE): 0.12225
Epoch: 34:	Training loss (MRSE): 0.729154	,Validation loss (MRSE): 0.819961	,Training loss (MSE): 1.98367e+16	,Validation loss (MSE): 8.40912e+16	,Training accuracy (MAE): -2.0703e+07	,Validation accuracy (MAE): -5.03511e+07	,Training accuracy (MRAE): 0.197455	,Validation accuracy (MRAE): 0.117691
Epoch: 36:	Training loss (MRSE): 0.725513	,Validation loss (MRSE): 0.817105	,Training loss (MSE): 1.98559e+16	,Validation loss (MSE): 8.52822e+16	,Training accuracy (MAE): -2.10621e+07	,Validation accuracy (MAE): -5.13676e+07	,Training accuracy (MRAE): 0.200958	,Validation accuracy (MRAE): 0.121091
Epoch: 38:	Training loss (MRSE): 0.722834	,Validation loss (MRSE): 0.813369	,Training loss (MSE): 1.95952e+16	,Validation loss (MSE): 8.49473e+16	,Training accuracy (MAE): -2.08264e+07	,Validation accuracy (MAE): -5.09888e+07	,Training accuracy (MRAE): 0.203522	,Validation accuracy (MRAE): 0.122051
Epoch: 40:	Training loss (MRSE): 0.718717	,Validation loss (MRSE): 0.807474	,Training loss (MSE): 1.9549e+16	,Validation loss (MSE): 8.59645e+16	,Training accuracy (MAE): -2.08609e+07	,Validation accuracy (MAE): -5.13338e+07	,Training accuracy (MRAE): 0.206691	,Validation accuracy (MRAE): 0.126049
Epoch: 42:	Training loss (MRSE): 0.719268	,Validation loss (MRSE): 0.806523	,Training loss (MSE): 1.94093e+16	,Validation loss (MSE): 8.45453e+16	,Training accuracy (MAE): -2.05426e+07	,Validation accuracy (MAE): -4.98813e+07	,Training accuracy (MRAE): 0.205892	,Validation accuracy (MRAE): 0.127663
Epoch: 44:	Training loss (MRSE): 0.717529	,Validation loss (MRSE): 0.803795	,Training loss (MSE): 1.95918e+16	,Validation loss (MSE): 8.56855e+16	,Training accuracy (MAE): -2.11716e+07	,Validation accuracy (MAE): -5.06308e+07	,Training accuracy (MRAE): 0.207111	,Validation accuracy (MRAE): 0.131402
Epoch: 46:	Training loss (MRSE): 0.715708	,Validation loss (MRSE): 0.800084	,Training loss (MSE): 1.95029e+16	,Validation loss (MSE): 8.53849e+16	,Training accuracy (MAE): -2.13351e+07	,Validation accuracy (MAE): -5.02184e+07	,Training accuracy (MRAE): 0.208253	,Validation accuracy (MRAE): 0.134236
Epoch: 48:	Training loss (MRSE): 0.714538	,Validation loss (MRSE): 0.801384	,Training loss (MSE): 1.95297e+16	,Validation loss (MSE): 8.6285e+16	,Training accuracy (MAE): -2.15764e+07	,Validation accuracy (MAE): -5.11006e+07	,Training accuracy (MRAE): 0.209321	,Validation accuracy (MRAE): 0.133007
Epoch: 50:	Training loss (MRSE): 0.713095	,Validation loss (MRSE): 0.799095	,Training loss (MSE): 1.92938e+16	,Validation loss (MSE): 8.60383e+16	,Training accuracy (MAE): -2.12028e+07	,Validation accuracy (MAE): -5.06848e+07	,Training accuracy (MRAE): 0.210652	,Validation accuracy (MRAE): 0.134299
Epoch: 52:	Training loss (MRSE): 0.712282	,Validation loss (MRSE): 0.799042	,Training loss (MSE): 1.91913e+16	,Validation loss (MSE): 8.58962e+16	,Training accuracy (MAE): -2.09913e+07	,Validation accuracy (MAE): -5.03472e+07	,Training accuracy (MRAE): 0.211253	,Validation accuracy (MRAE): 0.133922
Epoch: 54:	Training loss (MRSE): 0.710435	,Validation loss (MRSE): 0.796171	,Training loss (MSE): 1.91955e+16	,Validation loss (MSE): 8.58523e+16	,Training accuracy (MAE): -2.09986e+07	,Validation accuracy (MAE): -5.00678e+07	,Training accuracy (MRAE): 0.212632	,Validation accuracy (MRAE): 0.136005
Epoch: 56:	Training loss (MRSE): 0.709137	,Validation loss (MRSE): 0.795205	,Training loss (MSE): 1.92865e+16	,Validation loss (MSE): 8.59846e+16	,Training accuracy (MAE): -2.11331e+07	,Validation accuracy (MAE): -5.00518e+07	,Training accuracy (MRAE): 0.213796	,Validation accuracy (MRAE): 0.136592
Epoch: 58:	Training loss (MRSE): 0.70753	,Validation loss (MRSE): 0.794348	,Training loss (MSE): 1.93949e+16	,Validation loss (MSE): 8.60302e+16	,Training accuracy (MAE): -2.13023e+07	,Validation accuracy (MAE): -5.00954e+07	,Training accuracy (MRAE): 0.215498	,Validation accuracy (MRAE): 0.137187
Epoch: 60:	Training loss (MRSE): 0.705262	,Validation loss (MRSE): 0.791393	,Training loss (MSE): 1.93948e+16	,Validation loss (MSE): 8.63965e+16	,Training accuracy (MAE): -2.13539e+07	,Validation accuracy (MAE): -5.04554e+07	,Training accuracy (MRAE): 0.217616	,Validation accuracy (MRAE): 0.139534
Epoch: 62:	Training loss (MRSE): 0.704749	,Validation loss (MRSE): 0.791561	,Training loss (MSE): 1.92357e+16	,Validation loss (MSE): 8.63216e+16	,Training accuracy (MAE): -2.11183e+07	,Validation accuracy (MAE): -5.03929e+07	,Training accuracy (MRAE): 0.218856	,Validation accuracy (MRAE): 0.139463
Epoch: 64:	Training loss (MRSE): 0.702548	,Validation loss (MRSE): 0.787906	,Training loss (MSE): 1.90173e+16	,Validation loss (MSE): 8.60203e+16	,Training accuracy (MAE): -2.06508e+07	,Validation accuracy (MAE): -4.98107e+07	,Training accuracy (MRAE): 0.220118	,Validation accuracy (MRAE): 0.142108
Epoch: 66:	Training loss (MRSE): 0.70445	,Validation loss (MRSE): 0.791333	,Training loss (MSE): 1.91488e+16	,Validation loss (MSE): 8.62803e+16	,Training accuracy (MAE): -2.08512e+07	,Validation accuracy (MAE): -5.00011e+07	,Training accuracy (MRAE): 0.219944	,Validation accuracy (MRAE): 0.140001
Epoch: 68:	Training loss (MRSE): 0.703205	,Validation loss (MRSE): 0.790387	,Training loss (MSE): 1.91941e+16	,Validation loss (MSE): 8.63208e+16	,Training accuracy (MAE): -2.09711e+07	,Validation accuracy (MAE): -4.9907e+07	,Training accuracy (MRAE): 0.220291	,Validation accuracy (MRAE): 0.140987
Epoch: 70:	Training loss (MRSE): 0.702364	,Validation loss (MRSE): 0.788864	,Training loss (MSE): 1.91917e+16	,Validation loss (MSE): 8.63818e+16	,Training accuracy (MAE): -2.1005e+07	,Validation accuracy (MAE): -4.99418e+07	,Training accuracy (MRAE): 0.221222	,Validation accuracy (MRAE): 0.143312
Epoch: 72:	Training loss (MRSE): 0.702587	,Validation loss (MRSE): 0.788837	,Training loss (MSE): 1.91515e+16	,Validation loss (MSE): 8.65974e+16	,Training accuracy (MAE): -2.09664e+07	,Validation accuracy (MAE): -5.00689e+07	,Training accuracy (MRAE): 0.22154	,Validation accuracy (MRAE): 0.144126
Epoch: 74:	Training loss (MRSE): 0.702243	,Validation loss (MRSE): 0.789372	,Training loss (MSE): 1.91079e+16	,Validation loss (MSE): 8.63141e+16	,Training accuracy (MAE): -2.09148e+07	,Validation accuracy (MAE): -4.97219e+07	,Training accuracy (MRAE): 0.221759	,Validation accuracy (MRAE): 0.143403
Epoch: 76:	Training loss (MRSE): 0.700446	,Validation loss (MRSE): 0.787208	,Training loss (MSE): 1.90313e+16	,Validation loss (MSE): 8.62888e+16	,Training accuracy (MAE): -2.08053e+07	,Validation accuracy (MAE): -4.95708e+07	,Training accuracy (MRAE): 0.223299	,Validation accuracy (MRAE): 0.14583
Epoch: 78:	Training loss (MRSE): 0.702282	,Validation loss (MRSE): 0.792267	,Training loss (MSE): 1.91966e+16	,Validation loss (MSE): 8.6578e+16	,Training accuracy (MAE): -2.10206e+07	,Validation accuracy (MAE): -4.98982e+07	,Training accuracy (MRAE): 0.22309	,Validation accuracy (MRAE): 0.141414
Epoch: 80:	Training loss (MRSE): 0.699551	,Validation loss (MRSE): 0.790695	,Training loss (MSE): 1.89701e+16	,Validation loss (MSE): 8.63591e+16	,Training accuracy (MAE): -2.06625e+07	,Validation accuracy (MAE): -4.9505e+07	,Training accuracy (MRAE): 0.225032	,Validation accuracy (MRAE): 0.142989
Epoch: 82:	Training loss (MRSE): 0.699081	,Validation loss (MRSE): 0.791769	,Training loss (MSE): 1.91023e+16	,Validation loss (MSE): 8.66466e+16	,Training accuracy (MAE): -2.085e+07	,Validation accuracy (MAE): -4.97226e+07	,Training accuracy (MRAE): 0.225255	,Validation accuracy (MRAE): 0.14185
Epoch: 84:	Training loss (MRSE): 0.69678	,Validation loss (MRSE): 0.791051	,Training loss (MSE): 1.89139e+16	,Validation loss (MSE): 8.64344e+16	,Training accuracy (MAE): -2.05656e+07	,Validation accuracy (MAE): -4.93679e+07	,Training accuracy (MRAE): 0.226472	,Validation accuracy (MRAE): 0.141794
Epoch: 86:	Training loss (MRSE): 0.695288	,Validation loss (MRSE): 0.790342	,Training loss (MSE): 1.89838e+16	,Validation loss (MSE): 8.69211e+16	,Training accuracy (MAE): -2.06595e+07	,Validation accuracy (MAE): -4.97682e+07	,Training accuracy (MRAE): 0.227745	,Validation accuracy (MRAE): 0.142051
Epoch: 88:	Training loss (MRSE): 0.693912	,Validation loss (MRSE): 0.791136	,Training loss (MSE): 1.88836e+16	,Validation loss (MSE): 8.6773e+16	,Training accuracy (MAE): -2.04898e+07	,Validation accuracy (MAE): -4.95332e+07	,Training accuracy (MRAE): 0.228619	,Validation accuracy (MRAE): 0.141095
Epoch: 90:	Training loss (MRSE): 0.691183	,Validation loss (MRSE): 0.788889	,Training loss (MSE): 1.89353e+16	,Validation loss (MSE): 8.70595e+16	,Training accuracy (MAE): -2.05603e+07	,Validation accuracy (MAE): -4.96732e+07	,Training accuracy (MRAE): 0.230554	,Validation accuracy (MRAE): 0.142488
Epoch: 92:	Training loss (MRSE): 0.690796	,Validation loss (MRSE): 0.790724	,Training loss (MSE): 1.87642e+16	,Validation loss (MSE): 8.6839e+16	,Training accuracy (MAE): -2.02681e+07	,Validation accuracy (MAE): -4.95277e+07	,Training accuracy (MRAE): 0.231009	,Validation accuracy (MRAE): 0.140879
Epoch: 94:	Training loss (MRSE): 0.689726	,Validation loss (MRSE): 0.791448	,Training loss (MSE): 1.89227e+16	,Validation loss (MSE): 8.73561e+16	,Training accuracy (MAE): -2.04847e+07	,Validation accuracy (MAE): -4.99585e+07	,Training accuracy (MRAE): 0.231935	,Validation accuracy (MRAE): 0.140195
Epoch: 96:	Training loss (MRSE): 0.687463	,Validation loss (MRSE): 0.791065	,Training loss (MSE): 1.8735e+16	,Validation loss (MSE): 8.69614e+16	,Training accuracy (MAE): -2.01645e+07	,Validation accuracy (MAE): -4.95493e+07	,Training accuracy (MRAE): 0.233365	,Validation accuracy (MRAE): 0.140216
Epoch: 98:	Training loss (MRSE): 0.686105	,Validation loss (MRSE): 0.789451	,Training loss (MSE): 1.88884e+16	,Validation loss (MSE): 8.73439e+16	,Training accuracy (MAE): -2.04428e+07	,Validation accuracy (MAE): -4.98566e+07	,Training accuracy (MRAE): 0.234805	,Validation accuracy (MRAE): 0.141803
Epoch: 100:	Training loss (MRSE): 0.685995	,Validation loss (MRSE): 0.791775	,Training loss (MSE): 1.8767e+16	,Validation loss (MSE): 8.71083e+16	,Training accuracy (MAE): -2.02565e+07	,Validation accuracy (MAE): -4.96939e+07	,Training accuracy (MRAE): 0.234549	,Validation accuracy (MRAE): 0.139682
Epoch: 102:	Training loss (MRSE): 0.685074	,Validation loss (MRSE): 0.791413	,Training loss (MSE): 1.88861e+16	,Validation loss (MSE): 8.74122e+16	,Training accuracy (MAE): -2.04049e+07	,Validation accuracy (MAE): -4.98502e+07	,Training accuracy (MRAE): 0.235324	,Validation accuracy (MRAE): 0.140348
Epoch: 104:	Training loss (MRSE): 0.684739	,Validation loss (MRSE): 0.793233	,Training loss (MSE): 1.87234e+16	,Validation loss (MSE): 8.70663e+16	,Training accuracy (MAE): -2.01833e+07	,Validation accuracy (MAE): -4.9552e+07	,Training accuracy (MRAE): 0.23527	,Validation accuracy (MRAE): 0.138524
Epoch: 106:	Training loss (MRSE): 0.683978	,Validation loss (MRSE): 0.79268	,Training loss (MSE): 1.88103e+16	,Validation loss (MSE): 8.74456e+16	,Training accuracy (MAE): -2.02636e+07	,Validation accuracy (MAE): -4.97716e+07	,Training accuracy (MRAE): 0.236068	,Validation accuracy (MRAE): 0.139537
Epoch: 108:	Training loss (MRSE): 0.682116	,Validation loss (MRSE): 0.792432	,Training loss (MSE): 1.87055e+16	,Validation loss (MSE): 8.7346e+16	,Training accuracy (MAE): -2.01301e+07	,Validation accuracy (MAE): -4.95898e+07	,Training accuracy (MRAE): 0.237237	,Validation accuracy (MRAE): 0.139595
Epoch: 110:	Training loss (MRSE): 0.681763	,Validation loss (MRSE): 0.792697	,Training loss (MSE): 1.88332e+16	,Validation loss (MSE): 8.76896e+16	,Training accuracy (MAE): -2.02681e+07	,Validation accuracy (MAE): -4.97946e+07	,Training accuracy (MRAE): 0.237855	,Validation accuracy (MRAE): 0.139607
Epoch: 112:	Training loss (MRSE): 0.678887	,Validation loss (MRSE): 0.790883	,Training loss (MSE): 1.86667e+16	,Validation loss (MSE): 8.73694e+16	,Training accuracy (MAE): -2.00538e+07	,Validation accuracy (MAE): -4.9406e+07	,Training accuracy (MRAE): 0.240002	,Validation accuracy (MRAE): 0.140689
Epoch: 114:	Training loss (MRSE): 0.680053	,Validation loss (MRSE): 0.792437	,Training loss (MSE): 1.87354e+16	,Validation loss (MSE): 8.79001e+16	,Training accuracy (MAE): -2.009e+07	,Validation accuracy (MAE): -4.98696e+07	,Training accuracy (MRAE): 0.239398	,Validation accuracy (MRAE): 0.140119
Epoch: 116:	Training loss (MRSE): 0.678303	,Validation loss (MRSE): 0.792796	,Training loss (MSE): 1.8563e+16	,Validation loss (MSE): 8.75279e+16	,Training accuracy (MAE): -1.98207e+07	,Validation accuracy (MAE): -4.9401e+07	,Training accuracy (MRAE): 0.240751	,Validation accuracy (MRAE): 0.139809
Epoch: 118:	Training loss (MRSE): 0.677174	,Validation loss (MRSE): 0.791615	,Training loss (MSE): 1.8708e+16	,Validation loss (MSE): 8.81686e+16	,Training accuracy (MAE): -2.00376e+07	,Validation accuracy (MAE): -4.9917e+07	,Training accuracy (MRAE): 0.241953	,Validation accuracy (MRAE): 0.141428
Epoch: 120:	Training loss (MRSE): 0.677151	,Validation loss (MRSE): 0.793652	,Training loss (MSE): 1.85127e+16	,Validation loss (MSE): 8.74478e+16	,Training accuracy (MAE): -1.97019e+07	,Validation accuracy (MAE): -4.91857e+07	,Training accuracy (MRAE): 0.241916	,Validation accuracy (MRAE): 0.139885
Epoch: 122:	Training loss (MRSE): 0.675597	,Validation loss (MRSE): 0.792209	,Training loss (MSE): 1.87059e+16	,Validation loss (MSE): 8.83513e+16	,Training accuracy (MAE): -1.99748e+07	,Validation accuracy (MAE): -4.99738e+07	,Training accuracy (MRAE): 0.243203	,Validation accuracy (MRAE): 0.140759
Epoch: 124:	Training loss (MRSE): 0.674368	,Validation loss (MRSE): 0.792724	,Training loss (MSE): 1.8425e+16	,Validation loss (MSE): 8.74628e+16	,Training accuracy (MAE): -1.95197e+07	,Validation accuracy (MAE): -4.90524e+07	,Training accuracy (MRAE): 0.244529	,Validation accuracy (MRAE): 0.14044
Epoch: 126:	Training loss (MRSE): 0.675236	,Validation loss (MRSE): 0.793123	,Training loss (MSE): 1.87307e+16	,Validation loss (MSE): 8.86239e+16	,Training accuracy (MAE): -1.99858e+07	,Validation accuracy (MAE): -5.01699e+07	,Training accuracy (MRAE): 0.243944	,Validation accuracy (MRAE): 0.139526
Epoch: 128:	Training loss (MRSE): 0.673381	,Validation loss (MRSE): 0.793744	,Training loss (MSE): 1.84184e+16	,Validation loss (MSE): 8.75081e+16	,Training accuracy (MAE): -1.94267e+07	,Validation accuracy (MAE): -4.89487e+07	,Training accuracy (MRAE): 0.245497	,Validation accuracy (MRAE): 0.139662
Epoch: 130:	Training loss (MRSE): 0.672296	,Validation loss (MRSE): 0.792101	,Training loss (MSE): 1.87501e+16	,Validation loss (MSE): 8.8997e+16	,Training accuracy (MAE): -1.99335e+07	,Validation accuracy (MAE): -5.03991e+07	,Training accuracy (MRAE): 0.246286	,Validation accuracy (MRAE): 0.139202
Epoch: 132:	Training loss (MRSE): 0.672372	,Validation loss (MRSE): 0.793748	,Training loss (MSE): 1.83029e+16	,Validation loss (MSE): 8.76883e+16	,Training accuracy (MAE): -1.91642e+07	,Validation accuracy (MAE): -4.89158e+07	,Training accuracy (MRAE): 0.246659	,Validation accuracy (MRAE): 0.139321
Epoch: 134:	Training loss (MRSE): 0.671419	,Validation loss (MRSE): 0.792785	,Training loss (MSE): 1.85452e+16	,Validation loss (MSE): 8.97191e+16	,Training accuracy (MAE): -1.95782e+07	,Validation accuracy (MAE): -5.06375e+07	,Training accuracy (MRAE): 0.247784	,Validation accuracy (MRAE): 0.13925
Epoch: 136:	Training loss (MRSE): 0.669319	,Validation loss (MRSE): 0.792429	,Training loss (MSE): 1.83659e+16	,Validation loss (MSE): 8.88741e+16	,Training accuracy (MAE): -1.9202e+07	,Validation accuracy (MAE): -4.95583e+07	,Training accuracy (MRAE): 0.249336	,Validation accuracy (MRAE): 0.138605
Epoch: 138:	Training loss (MRSE): 0.670256	,Validation loss (MRSE): 0.79318	,Training loss (MSE): 1.83492e+16	,Validation loss (MSE): 9.0092e+16	,Training accuracy (MAE): -1.92792e+07	,Validation accuracy (MAE): -5.08858e+07	,Training accuracy (MRAE): 0.249201	,Validation accuracy (MRAE): 0.139143
Epoch: 140:	Training loss (MRSE): 0.668735	,Validation loss (MRSE): 0.793438	,Training loss (MSE): 1.81674e+16	,Validation loss (MSE): 8.91348e+16	,Training accuracy (MAE): -1.88807e+07	,Validation accuracy (MAE): -4.97272e+07	,Training accuracy (MRAE): 0.250708	,Validation accuracy (MRAE): 0.138783
Epoch: 142:	Training loss (MRSE): 0.667857	,Validation loss (MRSE): 0.791763	,Training loss (MSE): 1.79683e+16	,Validation loss (MSE): 8.8998e+16	,Training accuracy (MAE): -1.84871e+07	,Validation accuracy (MAE): -4.96333e+07	,Training accuracy (MRAE): 0.251646	,Validation accuracy (MRAE): 0.139302
Epoch: 144:	Training loss (MRSE): 0.667455	,Validation loss (MRSE): 0.794472	,Training loss (MSE): 1.81991e+16	,Validation loss (MSE): 8.98242e+16	,Training accuracy (MAE): -1.91067e+07	,Validation accuracy (MAE): -5.02079e+07	,Training accuracy (MRAE): 0.252288	,Validation accuracy (MRAE): 0.138042
Epoch: 146:	Training loss (MRSE): 0.666701	,Validation loss (MRSE): 0.793124	,Training loss (MSE): 1.78626e+16	,Validation loss (MSE): 8.83848e+16	,Training accuracy (MAE): -1.7988e+07	,Validation accuracy (MAE): -4.86605e+07	,Training accuracy (MRAE): 0.252737	,Validation accuracy (MRAE): 0.139033
Epoch: 148:	Training loss (MRSE): 0.666138	,Validation loss (MRSE): 0.793502	,Training loss (MSE): 1.79398e+16	,Validation loss (MSE): 8.91928e+16	,Training accuracy (MAE): -1.84013e+07	,Validation accuracy (MAE): -4.94001e+07	,Training accuracy (MRAE): 0.253795	,Validation accuracy (MRAE): 0.138529
Epoch: 150:	Training loss (MRSE): 0.665181	,Validation loss (MRSE): 0.79391	,Training loss (MSE): 1.79175e+16	,Validation loss (MSE): 8.88553e+16	,Training accuracy (MAE): -1.83806e+07	,Validation accuracy (MAE): -4.89199e+07	,Training accuracy (MRAE): 0.254685	,Validation accuracy (MRAE): 0.138343
Epoch: 152:	Training loss (MRSE): 0.665257	,Validation loss (MRSE): 0.793962	,Training loss (MSE): 1.7853e+16	,Validation loss (MSE): 8.86e+16	,Training accuracy (MAE): -1.81181e+07	,Validation accuracy (MAE): -4.85497e+07	,Training accuracy (MRAE): 0.25453	,Validation accuracy (MRAE): 0.138492
Epoch: 154:	Training loss (MRSE): 0.6649	,Validation loss (MRSE): 0.794231	,Training loss (MSE): 1.79054e+16	,Validation loss (MSE): 8.8893e+16	,Training accuracy (MAE): -1.83014e+07	,Validation accuracy (MAE): -4.87253e+07	,Training accuracy (MRAE): 0.254746	,Validation accuracy (MRAE): 0.138053
Epoch: 156:	Training loss (MRSE): 0.664083	,Validation loss (MRSE): 0.793997	,Training loss (MSE): 1.78295e+16	,Validation loss (MSE): 8.8531e+16	,Training accuracy (MAE): -1.7996e+07	,Validation accuracy (MAE): -4.8271e+07	,Training accuracy (MRAE): 0.255609	,Validation accuracy (MRAE): 0.139094
Epoch: 158:	Training loss (MRSE): 0.664197	,Validation loss (MRSE): 0.794203	,Training loss (MSE): 1.78509e+16	,Validation loss (MSE): 8.88114e+16	,Training accuracy (MAE): -1.80147e+07	,Validation accuracy (MAE): -4.84487e+07	,Training accuracy (MRAE): 0.255297	,Validation accuracy (MRAE): 0.138749
Epoch: 160:	Training loss (MRSE): 0.663924	,Validation loss (MRSE): 0.794423	,Training loss (MSE): 1.78218e+16	,Validation loss (MSE): 8.87111e+16	,Training accuracy (MAE): -1.78132e+07	,Validation accuracy (MAE): -4.82838e+07	,Training accuracy (MRAE): 0.255564	,Validation accuracy (MRAE): 0.138898
Epoch: 162:	Training loss (MRSE): 0.663784	,Validation loss (MRSE): 0.794619	,Training loss (MSE): 1.78758e+16	,Validation loss (MSE): 8.91586e+16	,Training accuracy (MAE): -1.78788e+07	,Validation accuracy (MAE): -4.86567e+07	,Training accuracy (MRAE): 0.255664	,Validation accuracy (MRAE): 0.138495
Epoch: 164:	Training loss (MRSE): 0.662949	,Validation loss (MRSE): 0.794505	,Training loss (MSE): 1.78394e+16	,Validation loss (MSE): 8.91638e+16	,Training accuracy (MAE): -1.77134e+07	,Validation accuracy (MAE): -4.86897e+07	,Training accuracy (MRAE): 0.256669	,Validation accuracy (MRAE): 0.138858
Epoch: 166:	Training loss (MRSE): 0.662949	,Validation loss (MRSE): 0.795311	,Training loss (MSE): 1.80175e+16	,Validation loss (MSE): 9.00828e+16	,Training accuracy (MAE): -1.84201e+07	,Validation accuracy (MAE): -4.94855e+07	,Training accuracy (MRAE): 0.256438	,Validation accuracy (MRAE): 0.136782
