Epoch: 0	,Training loss (MRSE): 0.979358	,Validation loss (MRSE): 0.974759	,Training loss (MSE): 1.56665e+19	,Validation loss (MSE): 1.55929e+19	,Training accuracy (MAE): -3.93919e+09	,Validation accuracy (MAE): -3.92498e+09	,Training accuracy (MRAE): 0.0150999	,Validation accuracy (MRAE): 0.0186541
Epoch: 22	,Training loss (MRSE): 0.99999	,Validation loss (MRSE): 0.999822	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 5.04825e-06	,Validation accuracy (MRAE): 8.89675e-05
Epoch: 24	,Training loss (MRSE): 0.97935	,Validation loss (MRSE): 0.97475	,Training loss (MSE): 1.56451e+19	,Validation loss (MSE): 1.55716e+19	,Training accuracy (MAE): -3.93648e+09	,Validation accuracy (MAE): -3.92226e+09	,Training accuracy (MRAE): 0.0151102	,Validation accuracy (MRAE): 0.0186668
Epoch: 26	,Training loss (MRSE): 0.97935	,Validation loss (MRSE): 0.97475	,Training loss (MSE): 1.56443e+19	,Validation loss (MSE): 1.55708e+19	,Training accuracy (MAE): -3.93637e+09	,Validation accuracy (MAE): -3.92215e+09	,Training accuracy (MRAE): 0.0151106	,Validation accuracy (MRAE): 0.0186673
Epoch: 28	,Training loss (MRSE): 0.999991	,Validation loss (MRSE): 0.999845	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 4.41032e-06	,Validation accuracy (MRAE): 7.7764e-05
Epoch: 30	,Training loss (MRSE): 0.999997	,Validation loss (MRSE): 0.999948	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 1.47602e-06	,Validation accuracy (MRAE): 2.60912e-05
Epoch: 32	,Training loss (MRSE): 0.979283	,Validation loss (MRSE): 0.974669	,Training loss (MSE): 1.54532e+19	,Validation loss (MSE): 1.53804e+19	,Training accuracy (MAE): -3.91203e+09	,Validation accuracy (MAE): -3.89781e+09	,Training accuracy (MRAE): 0.0152032	,Validation accuracy (MRAE): 0.0187817
Epoch: 34	,Training loss (MRSE): 0.999998	,Validation loss (MRSE): 0.999965	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 9.94295e-07	,Validation accuracy (MRAE): 1.75561e-05
Epoch: 36	,Training loss (MRSE): 0.977825	,Validation loss (MRSE): 0.972957	,Training loss (MSE): 1.1619e+19	,Validation loss (MSE): 1.15612e+19	,Training accuracy (MAE): -3.38822e+09	,Validation accuracy (MAE): -3.37249e+09	,Training accuracy (MRAE): 0.0170911	,Validation accuracy (MRAE): 0.021644
Epoch: 38	,Training loss (MRSE): 0.979343	,Validation loss (MRSE): 0.974741	,Training loss (MSE): 1.56248e+19	,Validation loss (MSE): 1.55513e+19	,Training accuracy (MAE): -3.93389e+09	,Validation accuracy (MAE): -3.91968e+09	,Training accuracy (MRAE): 0.01512	,Validation accuracy (MRAE): 0.0186789
Epoch: 40	,Training loss (MRSE): 0.999995	,Validation loss (MRSE): 0.999906	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 2.67746e-06	,Validation accuracy (MRAE): 4.72364e-05
Epoch: 42	,Training loss (MRSE): 0.979291	,Validation loss (MRSE): 0.974679	,Training loss (MSE): 1.54772e+19	,Validation loss (MSE): 1.54043e+19	,Training accuracy (MAE): -3.91509e+09	,Validation accuracy (MAE): -3.90087e+09	,Training accuracy (MRAE): 0.0151915	,Validation accuracy (MRAE): 0.0187672
Epoch: 44	,Training loss (MRSE): 0.979334	,Validation loss (MRSE): 0.974731	,Training loss (MSE): 1.55999e+19	,Validation loss (MSE): 1.55266e+19	,Training accuracy (MAE): -3.93074e+09	,Validation accuracy (MAE): -3.91652e+09	,Training accuracy (MRAE): 0.0151319	,Validation accuracy (MRAE): 0.0186937
Epoch: 46	,Training loss (MRSE): 0.999979	,Validation loss (MRSE): 0.999629	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 1.05289e-05	,Validation accuracy (MRAE): 0.000185603
Epoch: 48	,Training loss (MRSE): 0.979331	,Validation loss (MRSE): 0.974727	,Training loss (MSE): 1.55909e+19	,Validation loss (MSE): 1.55176e+19	,Training accuracy (MAE): -3.92959e+09	,Validation accuracy (MAE): -3.91538e+09	,Training accuracy (MRAE): 0.0151363	,Validation accuracy (MRAE): 0.018699
Epoch: 50	,Training loss (MRSE): 0.999996	,Validation loss (MRSE): 0.99993	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 1.98287e-06	,Validation accuracy (MRAE): 3.50119e-05
Epoch: 52	,Training loss (MRSE): 0.97906	,Validation loss (MRSE): 0.974405	,Training loss (MSE): 1.4834e+19	,Validation loss (MSE): 1.47634e+19	,Training accuracy (MAE): -3.83206e+09	,Validation accuracy (MAE): -3.81785e+09	,Training accuracy (MRAE): 0.0155155	,Validation accuracy (MRAE): 0.0191675
Epoch: 54	,Training loss (MRSE): 0.939569	,Validation loss (MRSE): 0.920098	,Training loss (MSE): 1.56057e+17	,Validation loss (MSE): 1.92136e+17	,Training accuracy (MAE): -1.87699e+08	,Validation accuracy (MAE): -1.93045e+08	,Training accuracy (MRAE): 0.0347619	,Validation accuracy (MRAE): 0.0566489
Epoch: 56	,Training loss (MRSE): 0.979347	,Validation loss (MRSE): 0.974746	,Training loss (MSE): 1.56351e+19	,Validation loss (MSE): 1.55617e+19	,Training accuracy (MAE): -3.93521e+09	,Validation accuracy (MAE): -3.921e+09	,Training accuracy (MRAE): 0.015115	,Validation accuracy (MRAE): 0.0186727
Epoch: 58	,Training loss (MRSE): 0.979346	,Validation loss (MRSE): 0.974745	,Training loss (MSE): 1.56331e+19	,Validation loss (MSE): 1.55597e+19	,Training accuracy (MAE): -3.93496e+09	,Validation accuracy (MAE): -3.92074e+09	,Training accuracy (MRAE): 0.0151159	,Validation accuracy (MRAE): 0.0186739
Epoch: 60	,Training loss (MRSE): 0.979353	,Validation loss (MRSE): 0.974753	,Training loss (MSE): 1.56526e+19	,Validation loss (MSE): 1.55791e+19	,Training accuracy (MAE): -3.93743e+09	,Validation accuracy (MAE): -3.92322e+09	,Training accuracy (MRAE): 0.0151066	,Validation accuracy (MRAE): 0.0186624
Epoch: 62	,Training loss (MRSE): 0.979334	,Validation loss (MRSE): 0.974731	,Training loss (MSE): 1.55998e+19	,Validation loss (MSE): 1.55264e+19	,Training accuracy (MAE): -3.93071e+09	,Validation accuracy (MAE): -3.9165e+09	,Training accuracy (MRAE): 0.015132	,Validation accuracy (MRAE): 0.0186938
Epoch: 64	,Training loss (MRSE): 0.979355	,Validation loss (MRSE): 0.974756	,Training loss (MSE): 1.56595e+19	,Validation loss (MSE): 1.5586e+19	,Training accuracy (MAE): -3.93831e+09	,Validation accuracy (MAE): -3.92409e+09	,Training accuracy (MRAE): 0.0151033	,Validation accuracy (MRAE): 0.0186583
Epoch: 66	,Training loss (MRSE): 0.999953	,Validation loss (MRSE): 0.999179	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 2.33525e-05	,Validation accuracy (MRAE): 0.000411495
Epoch: 68	,Training loss (MRSE): 0.999998	,Validation loss (MRSE): 0.999965	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 1.00169e-06	,Validation accuracy (MRAE): 1.77237e-05
Epoch: 70	,Training loss (MRSE): 0.999999	,Validation loss (MRSE): 0.99999	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 2.85879e-07	,Validation accuracy (MRAE): 5.08311e-06
Epoch: 72	,Training loss (MRSE): 0.999988	,Validation loss (MRSE): 0.999785	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 6.11122e-06	,Validation accuracy (MRAE): 0.000107677
Epoch: 74	,Training loss (MRSE): 0.979354	,Validation loss (MRSE): 0.974755	,Training loss (MSE): 1.56568e+19	,Validation loss (MSE): 1.55832e+19	,Training accuracy (MAE): -3.93796e+09	,Validation accuracy (MAE): -3.92375e+09	,Training accuracy (MRAE): 0.0151046	,Validation accuracy (MRAE): 0.0186599
Epoch: 76	,Training loss (MRSE): 0.979315	,Validation loss (MRSE): 0.974708	,Training loss (MSE): 1.55447e+19	,Validation loss (MSE): 1.54716e+19	,Training accuracy (MAE): -3.9237e+09	,Validation accuracy (MAE): -3.90949e+09	,Training accuracy (MRAE): 0.0151586	,Validation accuracy (MRAE): 0.0187267
Epoch: 78	,Training loss (MRSE): 0.999997	,Validation loss (MRSE): 0.999955	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 1.2852e-06	,Validation accuracy (MRAE): 2.26759e-05
Epoch: 80	,Training loss (MRSE): 0.979338	,Validation loss (MRSE): 0.974736	,Training loss (MSE): 1.5611e+19	,Validation loss (MSE): 1.55376e+19	,Training accuracy (MAE): -3.93214e+09	,Validation accuracy (MAE): -3.91792e+09	,Training accuracy (MRAE): 0.0151266	,Validation accuracy (MRAE): 0.0186871
Epoch: 82	,Training loss (MRSE): 0.999987	,Validation loss (MRSE): 0.999778	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 6.30637e-06	,Validation accuracy (MRAE): 0.000111118
Epoch: 84	,Training loss (MRSE): 0.999997	,Validation loss (MRSE): 0.999955	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 1.27403e-06	,Validation accuracy (MRAE): 2.24726e-05
Epoch: 86	,Training loss (MRSE): 0.979345	,Validation loss (MRSE): 0.974743	,Training loss (MSE): 1.56291e+19	,Validation loss (MSE): 1.55556e+19	,Training accuracy (MAE): -3.93444e+09	,Validation accuracy (MAE): -3.92023e+09	,Training accuracy (MRAE): 0.0151179	,Validation accuracy (MRAE): 0.0186763
Epoch: 88	,Training loss (MRSE): 0.999994	,Validation loss (MRSE): 0.999899	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 2.86884e-06	,Validation accuracy (MRAE): 5.05826e-05
Epoch: 90	,Training loss (MRSE): 0.97935	,Validation loss (MRSE): 0.97475	,Training loss (MSE): 1.56448e+19	,Validation loss (MSE): 1.55713e+19	,Training accuracy (MAE): -3.93644e+09	,Validation accuracy (MAE): -3.92223e+09	,Training accuracy (MRAE): 0.0151103	,Validation accuracy (MRAE): 0.018667
Epoch: 92	,Training loss (MRSE): 0.999998	,Validation loss (MRSE): 0.999958	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 1.18274e-06	,Validation accuracy (MRAE): 2.08778e-05
Epoch: 94	,Training loss (MRSE): 0.979352	,Validation loss (MRSE): 0.974751	,Training loss (MSE): 1.56486e+19	,Validation loss (MSE): 1.55751e+19	,Training accuracy (MAE): -3.93692e+09	,Validation accuracy (MAE): -3.9227e+09	,Training accuracy (MRAE): 0.0151085	,Validation accuracy (MRAE): 0.0186647
Epoch: 96	,Training loss (MRSE): 0.97934	,Validation loss (MRSE): 0.974737	,Training loss (MSE): 1.56151e+19	,Validation loss (MSE): 1.55417e+19	,Training accuracy (MAE): -3.93266e+09	,Validation accuracy (MAE): -3.91845e+09	,Training accuracy (MRAE): 0.0151246	,Validation accuracy (MRAE): 0.0186846
Epoch: 98	,Training loss (MRSE): 0.979352	,Validation loss (MRSE): 0.974752	,Training loss (MSE): 1.56508e+19	,Validation loss (MSE): 1.55773e+19	,Training accuracy (MAE): -3.9372e+09	,Validation accuracy (MAE): -3.92298e+09	,Training accuracy (MRAE): 0.0151075	,Validation accuracy (MRAE): 0.0186634
Epoch: 100	,Training loss (MRSE): 0.979349	,Validation loss (MRSE): 0.974749	,Training loss (MSE): 1.56418e+19	,Validation loss (MSE): 1.55683e+19	,Training accuracy (MAE): -3.93605e+09	,Validation accuracy (MAE): -3.92184e+09	,Training accuracy (MRAE): 0.0151118	,Validation accuracy (MRAE): 0.0186688
Epoch: 102	,Training loss (MRSE): 0.999993	,Validation loss (MRSE): 0.999868	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 3.73723e-06	,Validation accuracy (MRAE): 6.59144e-05
Epoch: 104	,Training loss (MRSE): 0.979288	,Validation loss (MRSE): 0.974675	,Training loss (MSE): 1.54678e+19	,Validation loss (MSE): 1.53949e+19	,Training accuracy (MAE): -3.91389e+09	,Validation accuracy (MAE): -3.89967e+09	,Training accuracy (MRAE): 0.0151961	,Validation accuracy (MRAE): 0.0187729
Epoch: 106	,Training loss (MRSE): 0.999995	,Validation loss (MRSE): 0.999917	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 2.35934e-06	,Validation accuracy (MRAE): 4.16469e-05
Epoch: 108	,Training loss (MRSE): 0.979211	,Validation loss (MRSE): 0.974584	,Training loss (MSE): 1.52524e+19	,Validation loss (MSE): 1.51804e+19	,Training accuracy (MAE): -3.88628e+09	,Validation accuracy (MAE): -3.87207e+09	,Training accuracy (MRAE): 0.0153024	,Validation accuracy (MRAE): 0.0189042
Epoch: 110	,Training loss (MRSE): 0.97935	,Validation loss (MRSE): 0.974749	,Training loss (MSE): 1.5643e+19	,Validation loss (MSE): 1.55695e+19	,Training accuracy (MAE): -3.93621e+09	,Validation accuracy (MAE): -3.922e+09	,Training accuracy (MRAE): 0.0151112	,Validation accuracy (MRAE): 0.0186681
Epoch: 112	,Training loss (MRSE): 0.979058	,Validation loss (MRSE): 0.974403	,Training loss (MSE): 1.48271e+19	,Validation loss (MSE): 1.47566e+19	,Training accuracy (MAE): -3.83117e+09	,Validation accuracy (MAE): -3.81696e+09	,Training accuracy (MRAE): 0.0155191	,Validation accuracy (MRAE): 0.0191719
Epoch: 114	,Training loss (MRSE): 0.999997	,Validation loss (MRSE): 0.999942	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 1.64352e-06	,Validation accuracy (MRAE): 2.90219e-05
Epoch: 116	,Training loss (MRSE): 0.999996	,Validation loss (MRSE): 0.999926	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 2.08533e-06	,Validation accuracy (MRAE): 3.68429e-05
Epoch: 118	,Training loss (MRSE): 0.999996	,Validation loss (MRSE): 0.999925	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 2.12204e-06	,Validation accuracy (MRAE): 3.74456e-05
Epoch: 120	,Training loss (MRSE): 0.999999	,Validation loss (MRSE): 0.999975	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 6.9697e-07	,Validation accuracy (MRAE): 1.23543e-05
Epoch: 122	,Training loss (MRSE): 0.979354	,Validation loss (MRSE): 0.974754	,Training loss (MSE): 1.56558e+19	,Validation loss (MSE): 1.55822e+19	,Training accuracy (MAE): -3.93783e+09	,Validation accuracy (MAE): -3.92362e+09	,Training accuracy (MRAE): 0.0151051	,Validation accuracy (MRAE): 0.0186605
Epoch: 124	,Training loss (MRSE): 0.979342	,Validation loss (MRSE): 0.97474	,Training loss (MSE): 1.56211e+19	,Validation loss (MSE): 1.55477e+19	,Training accuracy (MAE): -3.93342e+09	,Validation accuracy (MAE): -3.91921e+09	,Training accuracy (MRAE): 0.0151218	,Validation accuracy (MRAE): 0.0186811
Epoch: 126	,Training loss (MRSE): 0.999997	,Validation loss (MRSE): 0.999951	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 1.39394e-06	,Validation accuracy (MRAE): 2.46006e-05
Epoch: 128	,Training loss (MRSE): 0.979356	,Validation loss (MRSE): 0.974756	,Training loss (MSE): 1.56603e+19	,Validation loss (MSE): 1.55867e+19	,Training accuracy (MAE): -3.9384e+09	,Validation accuracy (MAE): -3.92419e+09	,Training accuracy (MRAE): 0.0151029	,Validation accuracy (MRAE): 0.0186578
Epoch: 130	,Training loss (MRSE): 0.900373	,Validation loss (MRSE): 0.834827	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03934e+07	,Validation accuracy (MAE): -7.46088e+07	,Training accuracy (MRAE): 0.0700753	,Validation accuracy (MRAE): 0.110809
Epoch: 132	,Training loss (MRSE): 0.999962	,Validation loss (MRSE): 0.999328	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 1.90969e-05	,Validation accuracy (MRAE): 0.000336555
Epoch: 134	,Training loss (MRSE): 0.997183	,Validation loss (MRSE): 0.955473	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 0.00143019	,Validation accuracy (MRAE): 0.0251999
Epoch: 136	,Training loss (MRSE): 0.999989	,Validation loss (MRSE): 0.999808	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 5.44594e-06	,Validation accuracy (MRAE): 9.60292e-05
Epoch: 138	,Training loss (MRSE): 0.979339	,Validation loss (MRSE): 0.974737	,Training loss (MSE): 1.56136e+19	,Validation loss (MSE): 1.55402e+19	,Training accuracy (MAE): -3.93247e+09	,Validation accuracy (MAE): -3.91826e+09	,Training accuracy (MRAE): 0.0151254	,Validation accuracy (MRAE): 0.0186855
Epoch: 140	,Training loss (MRSE): 0.999519	,Validation loss (MRSE): 0.991662	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 0.000241351	,Validation accuracy (MRAE): 0.00425269
Epoch: 142	,Training loss (MRSE): 0.999988	,Validation loss (MRSE): 0.999792	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 5.90644e-06	,Validation accuracy (MRAE): 0.00010407
Epoch: 144	,Training loss (MRSE): 0.979273	,Validation loss (MRSE): 0.974658	,Training loss (MSE): 1.54263e+19	,Validation loss (MSE): 1.53536e+19	,Training accuracy (MAE): -3.90858e+09	,Validation accuracy (MAE): -3.89437e+09	,Training accuracy (MRAE): 0.0152164	,Validation accuracy (MRAE): 0.018798
Epoch: 146	,Training loss (MRSE): 0.999996	,Validation loss (MRSE): 0.999921	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 2.24111e-06	,Validation accuracy (MRAE): 3.9587e-05
Epoch: 148	,Training loss (MRSE): 0.97935	,Validation loss (MRSE): 0.974749	,Training loss (MSE): 1.56439e+19	,Validation loss (MSE): 1.55704e+19	,Training accuracy (MAE): -3.93633e+09	,Validation accuracy (MAE): -3.92211e+09	,Training accuracy (MRAE): 0.0151108	,Validation accuracy (MRAE): 0.0186675
Epoch: 150	,Training loss (MRSE): 0.979286	,Validation loss (MRSE): 0.974673	,Training loss (MSE): 1.54619e+19	,Validation loss (MSE): 1.5389e+19	,Training accuracy (MAE): -3.91313e+09	,Validation accuracy (MAE): -3.89892e+09	,Training accuracy (MRAE): 0.015199	,Validation accuracy (MRAE): 0.0187765
Epoch: 152	,Training loss (MRSE): 0.999979	,Validation loss (MRSE): 0.999625	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 1.06557e-05	,Validation accuracy (MRAE): 0.000187858
Epoch: 154	,Training loss (MRSE): 0.979317	,Validation loss (MRSE): 0.97471	,Training loss (MSE): 1.55503e+19	,Validation loss (MSE): 1.54772e+19	,Training accuracy (MAE): -3.92442e+09	,Validation accuracy (MAE): -3.9102e+09	,Training accuracy (MRAE): 0.0151559	,Validation accuracy (MRAE): 0.0187233
Epoch: 156	,Training loss (MRSE): 0.979354	,Validation loss (MRSE): 0.974754	,Training loss (MSE): 1.56554e+19	,Validation loss (MSE): 1.55818e+19	,Training accuracy (MAE): -3.93778e+09	,Validation accuracy (MAE): -3.92357e+09	,Training accuracy (MRAE): 0.0151053	,Validation accuracy (MRAE): 0.0186607
Epoch: 158	,Training loss (MRSE): 0.979345	,Validation loss (MRSE): 0.974744	,Training loss (MSE): 1.56298e+19	,Validation loss (MSE): 1.55564e+19	,Training accuracy (MAE): -3.93454e+09	,Validation accuracy (MAE): -3.92032e+09	,Training accuracy (MRAE): 0.0151175	,Validation accuracy (MRAE): 0.0186759
Epoch: 160	,Training loss (MRSE): 0.999998	,Validation loss (MRSE): 0.999967	,Training loss (MSE): 1.52893e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -6.03935e+07	,Validation accuracy (MAE): -7.46089e+07	,Training accuracy (MRAE): 9.44182e-07	,Validation accuracy (MRAE): 1.67283e-05
Epoch: 162	,Training loss (MRSE): 0.979321	,Validation loss (MRSE): 0.974715	,Training loss (MSE): 1.5561e+19	,Validation loss (MSE): 1.54878e+19	,Training accuracy (MAE): -3.92578e+09	,Validation accuracy (MAE): -3.91157e+09	,Training accuracy (MRAE): 0.0151507	,Validation accuracy (MRAE): 0.0187169
