Epoch: 0	,Training loss (MRSE): 0.81829	,Validation loss (MRSE): 0.830528	,Training loss (MSE): 5.94608e+18	,Validation loss (MSE): 2.57802e+18	,Training accuracy (MAE): -1.5187e+09	,Validation accuracy (MAE): -6.71904e+08	,Training accuracy (MRAE): 0.125742	,Validation accuracy (MRAE): 0.11658
Epoch: 264	,Training loss (MRSE): 0.63925	,Validation loss (MRSE): 0.822531	,Training loss (MSE): 1.37482e+17	,Validation loss (MSE): 1.93027e+17	,Training accuracy (MAE): -5.43439e+07	,Validation accuracy (MAE): -7.48122e+07	,Training accuracy (MRAE): 0.254931	,Validation accuracy (MRAE): 0.115638
Epoch: 272	,Training loss (MRSE): 0.720174	,Validation loss (MRSE): 0.853345	,Training loss (MSE): 1.37011e+17	,Validation loss (MSE): 1.92995e+17	,Training accuracy (MAE): -5.4847e+07	,Validation accuracy (MAE): -7.53975e+07	,Training accuracy (MRAE): 0.186808	,Validation accuracy (MRAE): 0.0924499
Epoch: 280	,Training loss (MRSE): 0.631751	,Validation loss (MRSE): 0.819047	,Training loss (MSE): 1.37363e+17	,Validation loss (MSE): 1.93025e+17	,Training accuracy (MAE): -5.42466e+07	,Validation accuracy (MAE): -7.49279e+07	,Training accuracy (MRAE): 0.270969	,Validation accuracy (MRAE): 0.128234
Epoch: 288	,Training loss (MRSE): 0.673752	,Validation loss (MRSE): 0.818901	,Training loss (MSE): 1.37618e+17	,Validation loss (MSE): 1.93031e+17	,Training accuracy (MAE): -5.4613e+07	,Validation accuracy (MAE): -7.47245e+07	,Training accuracy (MRAE): 0.223204	,Validation accuracy (MRAE): 0.116124
Epoch: 296	,Training loss (MRSE): 0.76389	,Validation loss (MRSE): 0.865773	,Training loss (MSE): 1.36711e+17	,Validation loss (MSE): 1.92967e+17	,Training accuracy (MAE): -5.55118e+07	,Validation accuracy (MAE): -7.58691e+07	,Training accuracy (MRAE): 0.158902	,Validation accuracy (MRAE): 0.0902519
Epoch: 304	,Training loss (MRSE): 0.835863	,Validation loss (MRSE): 0.875819	,Training loss (MSE): 1.35019e+17	,Validation loss (MSE): 1.9274e+17	,Training accuracy (MAE): -6.18331e+07	,Validation accuracy (MAE): -7.96033e+07	,Training accuracy (MRAE): 0.101825	,Validation accuracy (MRAE): 0.081005
Epoch: 312	,Training loss (MRSE): 0.704689	,Validation loss (MRSE): 0.807332	,Training loss (MSE): 1.37686e+17	,Validation loss (MSE): 1.93032e+17	,Training accuracy (MAE): -5.48136e+07	,Validation accuracy (MAE): -7.46846e+07	,Training accuracy (MRAE): 0.197154	,Validation accuracy (MRAE): 0.127221
Epoch: 320	,Training loss (MRSE): 0.707866	,Validation loss (MRSE): 0.849927	,Training loss (MSE): 1.3709e+17	,Validation loss (MSE): 1.92999e+17	,Training accuracy (MAE): -5.47149e+07	,Validation accuracy (MAE): -7.53032e+07	,Training accuracy (MRAE): 0.198101	,Validation accuracy (MRAE): 0.0947277
Epoch: 328	,Training loss (MRSE): 0.658854	,Validation loss (MRSE): 0.822327	,Training loss (MSE): 1.37553e+17	,Validation loss (MSE): 1.9303e+17	,Training accuracy (MAE): -5.44467e+07	,Validation accuracy (MAE): -7.47544e+07	,Training accuracy (MRAE): 0.234126	,Validation accuracy (MRAE): 0.110441
Epoch: 336	,Training loss (MRSE): 0.632422	,Validation loss (MRSE): 0.818567	,Training loss (MSE): 1.37408e+17	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -5.41463e+07	,Validation accuracy (MAE): -7.48864e+07	,Training accuracy (MRAE): 0.267597	,Validation accuracy (MRAE): 0.126782
Epoch: 344	,Training loss (MRSE): 0.829349	,Validation loss (MRSE): 0.876833	,Training loss (MSE): 1.35291e+17	,Validation loss (MSE): 1.92738e+17	,Training accuracy (MAE): -6.0158e+07	,Validation accuracy (MAE): -7.89391e+07	,Training accuracy (MRAE): 0.104352	,Validation accuracy (MRAE): 0.0792918
Epoch: 352	,Training loss (MRSE): 0.648041	,Validation loss (MRSE): 0.822912	,Training loss (MSE): 1.37479e+17	,Validation loss (MSE): 1.93029e+17	,Training accuracy (MAE): -5.42016e+07	,Validation accuracy (MAE): -7.48159e+07	,Training accuracy (MRAE): 0.244531	,Validation accuracy (MRAE): 0.112361
Epoch: 360	,Training loss (MRSE): 0.751579	,Validation loss (MRSE): 0.799153	,Training loss (MSE): 1.46246e+17	,Validation loss (MSE): 1.93034e+17	,Training accuracy (MAE): -6.07329e+07	,Validation accuracy (MAE): -7.47221e+07	,Training accuracy (MRAE): 0.16122	,Validation accuracy (MRAE): 0.142708
Epoch: 368	,Training loss (MRSE): 0.760588	,Validation loss (MRSE): 0.792053	,Training loss (MSE): 1.40833e+17	,Validation loss (MSE): 1.93034e+17	,Training accuracy (MAE): -5.71815e+07	,Validation accuracy (MAE): -7.46386e+07	,Training accuracy (MRAE): 0.154479	,Validation accuracy (MRAE): 0.145873
Epoch: 376	,Training loss (MRSE): 0.70563	,Validation loss (MRSE): 0.798365	,Training loss (MSE): 1.37783e+17	,Validation loss (MSE): 1.93033e+17	,Training accuracy (MAE): -5.49664e+07	,Validation accuracy (MAE): -7.46645e+07	,Training accuracy (MRAE): 0.195458	,Validation accuracy (MRAE): 0.134456
Epoch: 384	,Training loss (MRSE): 0.681358	,Validation loss (MRSE): 0.810123	,Training loss (MSE): 1.37562e+17	,Validation loss (MSE): 1.93031e+17	,Training accuracy (MAE): -5.44291e+07	,Validation accuracy (MAE): -7.46975e+07	,Training accuracy (MRAE): 0.217617	,Validation accuracy (MRAE): 0.121852
Epoch: 392	,Training loss (MRSE): 0.650764	,Validation loss (MRSE): 0.818474	,Training loss (MSE): 1.37466e+17	,Validation loss (MSE): 1.93029e+17	,Training accuracy (MAE): -5.4298e+07	,Validation accuracy (MAE): -7.47814e+07	,Training accuracy (MRAE): 0.244439	,Validation accuracy (MRAE): 0.114765
Epoch: 400	,Training loss (MRSE): 0.692334	,Validation loss (MRSE): 0.835089	,Training loss (MSE): 1.37145e+17	,Validation loss (MSE): 1.93009e+17	,Training accuracy (MAE): -5.43852e+07	,Validation accuracy (MAE): -7.50821e+07	,Training accuracy (MRAE): 0.20959	,Validation accuracy (MRAE): 0.113654
Epoch: 408	,Training loss (MRSE): 0.641196	,Validation loss (MRSE): 0.816385	,Training loss (MSE): 1.37399e+17	,Validation loss (MSE): 1.93024e+17	,Training accuracy (MAE): -5.4135e+07	,Validation accuracy (MAE): -7.48361e+07	,Training accuracy (MRAE): 0.264925	,Validation accuracy (MRAE): 0.128542
Epoch: 416	,Training loss (MRSE): 0.657144	,Validation loss (MRSE): 0.818248	,Training loss (MSE): 1.37494e+17	,Validation loss (MSE): 1.9303e+17	,Training accuracy (MAE): -5.42459e+07	,Validation accuracy (MAE): -7.47569e+07	,Training accuracy (MRAE): 0.23566	,Validation accuracy (MRAE): 0.112526
Epoch: 424	,Training loss (MRSE): 0.712137	,Validation loss (MRSE): 0.848363	,Training loss (MSE): 1.37037e+17	,Validation loss (MSE): 1.93002e+17	,Training accuracy (MAE): -5.47553e+07	,Validation accuracy (MAE): -7.52756e+07	,Training accuracy (MRAE): 0.192493	,Validation accuracy (MRAE): 0.0957974
Epoch: 432	,Training loss (MRSE): 0.641301	,Validation loss (MRSE): 0.816135	,Training loss (MSE): 1.37367e+17	,Validation loss (MSE): 1.93023e+17	,Training accuracy (MAE): -5.41295e+07	,Validation accuracy (MAE): -7.48691e+07	,Training accuracy (MRAE): 0.26939	,Validation accuracy (MRAE): 0.13192
Epoch: 440	,Training loss (MRSE): 0.708116	,Validation loss (MRSE): 0.793148	,Training loss (MSE): 1.37604e+17	,Validation loss (MSE): 1.93033e+17	,Training accuracy (MAE): -5.44639e+07	,Validation accuracy (MAE): -7.46702e+07	,Training accuracy (MRAE): 0.194146	,Validation accuracy (MRAE): 0.140033
Epoch: 448	,Training loss (MRSE): 0.68681	,Validation loss (MRSE): 0.804583	,Training loss (MSE): 1.37603e+17	,Validation loss (MSE): 1.93032e+17	,Training accuracy (MAE): -5.46016e+07	,Validation accuracy (MAE): -7.46921e+07	,Training accuracy (MRAE): 0.211868	,Validation accuracy (MRAE): 0.128186
Epoch: 456	,Training loss (MRSE): 0.684458	,Validation loss (MRSE): 0.80481	,Training loss (MSE): 1.37611e+17	,Validation loss (MSE): 1.93031e+17	,Training accuracy (MAE): -5.45904e+07	,Validation accuracy (MAE): -7.46801e+07	,Training accuracy (MRAE): 0.215465	,Validation accuracy (MRAE): 0.126028
Epoch: 464	,Training loss (MRSE): 0.698647	,Validation loss (MRSE): 0.797347	,Training loss (MSE): 1.37606e+17	,Validation loss (MSE): 1.93032e+17	,Training accuracy (MAE): -5.44808e+07	,Validation accuracy (MAE): -7.46742e+07	,Training accuracy (MRAE): 0.200805	,Validation accuracy (MRAE): 0.133343
Epoch: 472	,Training loss (MRSE): 0.644647	,Validation loss (MRSE): 0.813202	,Training loss (MSE): 1.37471e+17	,Validation loss (MSE): 1.93028e+17	,Training accuracy (MAE): -5.4207e+07	,Validation accuracy (MAE): -7.47713e+07	,Training accuracy (MRAE): 0.251663	,Validation accuracy (MRAE): 0.121383
Epoch: 480	,Training loss (MRSE): 0.772039	,Validation loss (MRSE): 0.798822	,Training loss (MSE): 1.37769e+17	,Validation loss (MSE): 1.93034e+17	,Training accuracy (MAE): -5.49006e+07	,Validation accuracy (MAE): -7.46374e+07	,Training accuracy (MRAE): 0.146282	,Validation accuracy (MRAE): 0.134215
Epoch: 488	,Training loss (MRSE): 0.663171	,Validation loss (MRSE): 0.808339	,Training loss (MSE): 1.37521e+17	,Validation loss (MSE): 1.93031e+17	,Training accuracy (MAE): -5.43245e+07	,Validation accuracy (MAE): -7.47376e+07	,Training accuracy (MRAE): 0.232544	,Validation accuracy (MRAE): 0.123419
Epoch: 496	,Training loss (MRSE): 0.653769	,Validation loss (MRSE): 0.82046	,Training loss (MSE): 1.37332e+17	,Validation loss (MSE): 1.9302e+17	,Training accuracy (MAE): -5.43832e+07	,Validation accuracy (MAE): -7.49437e+07	,Training accuracy (MRAE): 0.251641	,Validation accuracy (MRAE): 0.129677
Epoch: 504	,Training loss (MRSE): 0.644637	,Validation loss (MRSE): 0.819597	,Training loss (MSE): 1.37454e+17	,Validation loss (MSE): 1.93027e+17	,Training accuracy (MAE): -5.4136e+07	,Validation accuracy (MAE): -7.47942e+07	,Training accuracy (MRAE): 0.252547	,Validation accuracy (MRAE): 0.118165
Epoch: 512	,Training loss (MRSE): 0.64398	,Validation loss (MRSE): 0.821712	,Training loss (MSE): 1.37457e+17	,Validation loss (MSE): 1.93027e+17	,Training accuracy (MAE): -5.41858e+07	,Validation accuracy (MAE): -7.48576e+07	,Training accuracy (MRAE): 0.252173	,Validation accuracy (MRAE): 0.116666
Epoch: 520	,Training loss (MRSE): 0.651942	,Validation loss (MRSE): 0.818728	,Training loss (MSE): 1.37511e+17	,Validation loss (MSE): 1.93028e+17	,Training accuracy (MAE): -5.436e+07	,Validation accuracy (MAE): -7.47489e+07	,Training accuracy (MRAE): 0.243426	,Validation accuracy (MRAE): 0.115301
Epoch: 528	,Training loss (MRSE): 0.784462	,Validation loss (MRSE): 0.870822	,Training loss (MSE): 1.36607e+17	,Validation loss (MSE): 1.92945e+17	,Training accuracy (MAE): -5.62386e+07	,Validation accuracy (MAE): -7.60702e+07	,Training accuracy (MRAE): 0.144165	,Validation accuracy (MRAE): 0.0853563
Epoch: 536	,Training loss (MRSE): 0.690118	,Validation loss (MRSE): 0.800341	,Training loss (MSE): 1.37561e+17	,Validation loss (MSE): 1.93032e+17	,Training accuracy (MAE): -5.43453e+07	,Validation accuracy (MAE): -7.46898e+07	,Training accuracy (MRAE): 0.208369	,Validation accuracy (MRAE): 0.130306
Epoch: 544	,Training loss (MRSE): 0.711881	,Validation loss (MRSE): 0.845303	,Training loss (MSE): 1.37109e+17	,Validation loss (MSE): 1.93004e+17	,Training accuracy (MAE): -5.48785e+07	,Validation accuracy (MAE): -7.51688e+07	,Training accuracy (MRAE): 0.190978	,Validation accuracy (MRAE): 0.0990688
Epoch: 552	,Training loss (MRSE): 0.825868	,Validation loss (MRSE): 0.877156	,Training loss (MSE): 1.35524e+17	,Validation loss (MSE): 1.92723e+17	,Training accuracy (MAE): -6.01457e+07	,Validation accuracy (MAE): -7.81306e+07	,Training accuracy (MRAE): 0.108604	,Validation accuracy (MRAE): 0.0785478
Epoch: 560	,Training loss (MRSE): 0.663225	,Validation loss (MRSE): 0.822288	,Training loss (MSE): 1.37293e+17	,Validation loss (MSE): 1.93017e+17	,Training accuracy (MAE): -5.41578e+07	,Validation accuracy (MAE): -7.49284e+07	,Training accuracy (MRAE): 0.238211	,Validation accuracy (MRAE): 0.125477
Epoch: 568	,Training loss (MRSE): 0.635221	,Validation loss (MRSE): 0.814831	,Training loss (MSE): 1.37368e+17	,Validation loss (MSE): 1.93024e+17	,Training accuracy (MAE): -5.41062e+07	,Validation accuracy (MAE): -7.48833e+07	,Training accuracy (MRAE): 0.270316	,Validation accuracy (MRAE): 0.133435
Epoch: 576	,Training loss (MRSE): 0.663879	,Validation loss (MRSE): 0.827094	,Training loss (MSE): 1.3725e+17	,Validation loss (MSE): 1.93018e+17	,Training accuracy (MAE): -5.44076e+07	,Validation accuracy (MAE): -7.49906e+07	,Training accuracy (MRAE): 0.235753	,Validation accuracy (MRAE): 0.118998
Epoch: 584	,Training loss (MRSE): 0.796171	,Validation loss (MRSE): 0.810665	,Training loss (MSE): 1.37812e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -5.51608e+07	,Validation accuracy (MAE): -7.46264e+07	,Training accuracy (MRAE): 0.134372	,Validation accuracy (MRAE): 0.127959
Epoch: 592	,Training loss (MRSE): 0.678055	,Validation loss (MRSE): 0.80868	,Training loss (MSE): 1.37622e+17	,Validation loss (MSE): 1.93031e+17	,Training accuracy (MAE): -5.46851e+07	,Validation accuracy (MAE): -7.47001e+07	,Training accuracy (MRAE): 0.219667	,Validation accuracy (MRAE): 0.123944
Epoch: 600	,Training loss (MRSE): 0.645348	,Validation loss (MRSE): 0.817098	,Training loss (MSE): 1.37474e+17	,Validation loss (MSE): 1.93028e+17	,Training accuracy (MAE): -5.43173e+07	,Validation accuracy (MAE): -7.47708e+07	,Training accuracy (MRAE): 0.248276	,Validation accuracy (MRAE): 0.116964
Epoch: 608	,Training loss (MRSE): 0.661326	,Validation loss (MRSE): 0.815672	,Training loss (MSE): 1.37555e+17	,Validation loss (MSE): 1.9303e+17	,Training accuracy (MAE): -5.45031e+07	,Validation accuracy (MAE): -7.47218e+07	,Training accuracy (MRAE): 0.230727	,Validation accuracy (MRAE): 0.114655
Epoch: 616	,Training loss (MRSE): 0.712157	,Validation loss (MRSE): 0.791442	,Training loss (MSE): 1.37696e+17	,Validation loss (MSE): 1.93033e+17	,Training accuracy (MAE): -5.4767e+07	,Validation accuracy (MAE): -7.46661e+07	,Training accuracy (MRAE): 0.19133	,Validation accuracy (MRAE): 0.148353
Epoch: 624	,Training loss (MRSE): 0.638256	,Validation loss (MRSE): 0.815818	,Training loss (MSE): 1.37416e+17	,Validation loss (MSE): 1.93024e+17	,Training accuracy (MAE): -5.42683e+07	,Validation accuracy (MAE): -7.48192e+07	,Training accuracy (MRAE): 0.265447	,Validation accuracy (MRAE): 0.12831
Epoch: 632	,Training loss (MRSE): 0.826827	,Validation loss (MRSE): 0.872976	,Training loss (MSE): 1.34508e+17	,Validation loss (MSE): 1.92656e+17	,Training accuracy (MAE): -6.2149e+07	,Validation accuracy (MAE): -7.97435e+07	,Training accuracy (MRAE): 0.110476	,Validation accuracy (MRAE): 0.0848881
Epoch: 640	,Training loss (MRSE): 0.654382	,Validation loss (MRSE): 0.8163	,Training loss (MSE): 1.37496e+17	,Validation loss (MSE): 1.9303e+17	,Training accuracy (MAE): -5.42093e+07	,Validation accuracy (MAE): -7.47413e+07	,Training accuracy (MRAE): 0.237228	,Validation accuracy (MRAE): 0.113939
Epoch: 648	,Training loss (MRSE): 0.672964	,Validation loss (MRSE): 0.830549	,Training loss (MSE): 1.37235e+17	,Validation loss (MSE): 1.93014e+17	,Training accuracy (MAE): -5.44956e+07	,Validation accuracy (MAE): -7.50133e+07	,Training accuracy (MRAE): 0.223329	,Validation accuracy (MRAE): 0.114666
Epoch: 656	,Training loss (MRSE): 0.703414	,Validation loss (MRSE): 0.797828	,Training loss (MSE): 1.37654e+17	,Validation loss (MSE): 1.93032e+17	,Training accuracy (MAE): -5.47864e+07	,Validation accuracy (MAE): -7.467e+07	,Training accuracy (MRAE): 0.198079	,Validation accuracy (MRAE): 0.132881
Epoch: 664	,Training loss (MRSE): 0.772746	,Validation loss (MRSE): 0.867807	,Training loss (MSE): 1.36752e+17	,Validation loss (MSE): 1.92961e+17	,Training accuracy (MAE): -5.60136e+07	,Validation accuracy (MAE): -7.57584e+07	,Training accuracy (MRAE): 0.152571	,Validation accuracy (MRAE): 0.0888081
