Epoch: 0	,Training loss (MRSE): 0.710193	,Validation loss (MRSE): 0.829521	,Training loss (MSE): 4.7406e+18	,Validation loss (MSE): 1.93138e+17	,Training accuracy (MAE): -1.67234e+08	,Validation accuracy (MAE): -7.83984e+07	,Training accuracy (MRAE): 0.202302	,Validation accuracy (MRAE): 0.115833
Epoch: 280	,Training loss (MRSE): 0.170863	,Validation loss (MRSE): 0.788977	,Training loss (MSE): 9.63156e+15	,Validation loss (MSE): 1.93001e+17	,Training accuracy (MAE): -1.26462e+07	,Validation accuracy (MAE): -7.53445e+07	,Training accuracy (MRAE): 0.674987	,Validation accuracy (MRAE): 0.148584
Epoch: 288	,Training loss (MRSE): 0.154409	,Validation loss (MRSE): 0.788221	,Training loss (MSE): 1.42431e+16	,Validation loss (MSE): 1.92952e+17	,Training accuracy (MAE): -1.50212e+07	,Validation accuracy (MAE): -7.51586e+07	,Training accuracy (MRAE): 0.69915	,Validation accuracy (MRAE): 0.145616
Epoch: 296	,Training loss (MRSE): 0.246058	,Validation loss (MRSE): 0.793809	,Training loss (MSE): 2.16268e+16	,Validation loss (MSE): 1.9302e+17	,Training accuracy (MAE): -1.93393e+07	,Validation accuracy (MAE): -7.50065e+07	,Training accuracy (MRAE): 0.571387	,Validation accuracy (MRAE): 0.142227
Epoch: 304	,Training loss (MRSE): 0.197986	,Validation loss (MRSE): 0.787239	,Training loss (MSE): 6.68376e+16	,Validation loss (MSE): 1.92984e+17	,Training accuracy (MAE): -3.82232e+07	,Validation accuracy (MAE): -7.48976e+07	,Training accuracy (MRAE): 0.62236	,Validation accuracy (MRAE): 0.150587
Epoch: 312	,Training loss (MRSE): 0.200689	,Validation loss (MRSE): 0.790705	,Training loss (MSE): 2.83125e+16	,Validation loss (MSE): 1.93019e+17	,Training accuracy (MAE): -2.32857e+07	,Validation accuracy (MAE): -7.50631e+07	,Training accuracy (MRAE): 0.631842	,Validation accuracy (MRAE): 0.148734
Epoch: 320	,Training loss (MRSE): 0.17268	,Validation loss (MRSE): 0.794701	,Training loss (MSE): 9.59787e+15	,Validation loss (MSE): 1.92939e+17	,Training accuracy (MAE): -1.37028e+07	,Validation accuracy (MAE): -7.53333e+07	,Training accuracy (MRAE): 0.671667	,Validation accuracy (MRAE): 0.146488
Epoch: 328	,Training loss (MRSE): 0.298862	,Validation loss (MRSE): 0.808276	,Training loss (MSE): 2.12343e+17	,Validation loss (MSE): 1.93019e+17	,Training accuracy (MAE): -6.76363e+07	,Validation accuracy (MAE): -7.55812e+07	,Training accuracy (MRAE): 0.50481	,Validation accuracy (MRAE): 0.135823
Epoch: 336	,Training loss (MRSE): 0.133244	,Validation loss (MRSE): 0.793092	,Training loss (MSE): 1.0485e+16	,Validation loss (MSE): 1.92981e+17	,Training accuracy (MAE): -1.30997e+07	,Validation accuracy (MAE): -7.51183e+07	,Training accuracy (MRAE): 0.733845	,Validation accuracy (MRAE): 0.146617
Epoch: 344	,Training loss (MRSE): 0.131816	,Validation loss (MRSE): 0.797535	,Training loss (MSE): 1.40063e+16	,Validation loss (MSE): 1.92986e+17	,Training accuracy (MAE): -1.47439e+07	,Validation accuracy (MAE): -7.52117e+07	,Training accuracy (MRAE): 0.727915	,Validation accuracy (MRAE): 0.145836
Epoch: 352	,Training loss (MRSE): 0.120404	,Validation loss (MRSE): 0.800065	,Training loss (MSE): 4.71933e+15	,Validation loss (MSE): 1.9295e+17	,Training accuracy (MAE): -9.19387e+06	,Validation accuracy (MAE): -7.51274e+07	,Training accuracy (MRAE): 0.747084	,Validation accuracy (MRAE): 0.139968
Epoch: 360	,Training loss (MRSE): 0.135391	,Validation loss (MRSE): 0.801192	,Training loss (MSE): 1.89122e+16	,Validation loss (MSE): 1.93001e+17	,Training accuracy (MAE): -1.75483e+07	,Validation accuracy (MAE): -7.52396e+07	,Training accuracy (MRAE): 0.715787	,Validation accuracy (MRAE): 0.142665
Epoch: 368	,Training loss (MRSE): 0.139485	,Validation loss (MRSE): 0.79229	,Training loss (MSE): 6.21447e+15	,Validation loss (MSE): 1.92968e+17	,Training accuracy (MAE): -9.78364e+06	,Validation accuracy (MAE): -7.51342e+07	,Training accuracy (MRAE): 0.710049	,Validation accuracy (MRAE): 0.144306
Epoch: 376	,Training loss (MRSE): 0.147477	,Validation loss (MRSE): 0.794061	,Training loss (MSE): 2.03127e+17	,Validation loss (MSE): 1.92993e+17	,Training accuracy (MAE): -5.94291e+07	,Validation accuracy (MAE): -7.54811e+07	,Training accuracy (MRAE): 0.685385	,Validation accuracy (MRAE): 0.145276
Epoch: 384	,Training loss (MRSE): 0.129678	,Validation loss (MRSE): 0.795909	,Training loss (MSE): 1.36016e+16	,Validation loss (MSE): 1.92979e+17	,Training accuracy (MAE): -1.59311e+07	,Validation accuracy (MAE): -7.50726e+07	,Training accuracy (MRAE): 0.723069	,Validation accuracy (MRAE): 0.142141
Epoch: 392	,Training loss (MRSE): 0.17273	,Validation loss (MRSE): 0.791215	,Training loss (MSE): 2.38319e+16	,Validation loss (MSE): 1.92986e+17	,Training accuracy (MAE): -2.1181e+07	,Validation accuracy (MAE): -7.50002e+07	,Training accuracy (MRAE): 0.658622	,Validation accuracy (MRAE): 0.144414
Epoch: 400	,Training loss (MRSE): 0.195002	,Validation loss (MRSE): 0.798368	,Training loss (MSE): 4.44556e+16	,Validation loss (MSE): 1.93011e+17	,Training accuracy (MAE): -2.87654e+07	,Validation accuracy (MAE): -7.49547e+07	,Training accuracy (MRAE): 0.618399	,Validation accuracy (MRAE): 0.1401
Epoch: 408	,Training loss (MRSE): 0.115411	,Validation loss (MRSE): 0.798837	,Training loss (MSE): 1.3501e+16	,Validation loss (MSE): 1.92994e+17	,Training accuracy (MAE): -1.47889e+07	,Validation accuracy (MAE): -7.51826e+07	,Training accuracy (MRAE): 0.756003	,Validation accuracy (MRAE): 0.141444
Epoch: 416	,Training loss (MRSE): 0.154772	,Validation loss (MRSE): 0.795979	,Training loss (MSE): 1.24758e+16	,Validation loss (MSE): 1.9301e+17	,Training accuracy (MAE): -1.41381e+07	,Validation accuracy (MAE): -7.51179e+07	,Training accuracy (MRAE): 0.682088	,Validation accuracy (MRAE): 0.145581
Epoch: 424	,Training loss (MRSE): 0.172368	,Validation loss (MRSE): 0.795981	,Training loss (MSE): 5.23216e+16	,Validation loss (MSE): 1.92904e+17	,Training accuracy (MAE): -3.32791e+07	,Validation accuracy (MAE): -7.49685e+07	,Training accuracy (MRAE): 0.650391	,Validation accuracy (MRAE): 0.145344
Epoch: 432	,Training loss (MRSE): 0.148209	,Validation loss (MRSE): 0.795843	,Training loss (MSE): 1.23756e+16	,Validation loss (MSE): 1.92957e+17	,Training accuracy (MAE): -1.56164e+07	,Validation accuracy (MAE): -7.5148e+07	,Training accuracy (MRAE): 0.688585	,Validation accuracy (MRAE): 0.148967
Epoch: 440	,Training loss (MRSE): 0.204924	,Validation loss (MRSE): 0.81828	,Training loss (MSE): 6.81536e+16	,Validation loss (MSE): 1.92938e+17	,Training accuracy (MAE): -3.70981e+07	,Validation accuracy (MAE): -7.57298e+07	,Training accuracy (MRAE): 0.643592	,Validation accuracy (MRAE): 0.122428
Epoch: 448	,Training loss (MRSE): 0.177474	,Validation loss (MRSE): 0.817213	,Training loss (MSE): 1.84469e+16	,Validation loss (MSE): 1.92999e+17	,Training accuracy (MAE): -1.69658e+07	,Validation accuracy (MAE): -7.50437e+07	,Training accuracy (MRAE): 0.671142	,Validation accuracy (MRAE): 0.12467
Epoch: 456	,Training loss (MRSE): 0.216455	,Validation loss (MRSE): 0.830893	,Training loss (MSE): 3.53998e+16	,Validation loss (MSE): 1.92954e+17	,Training accuracy (MAE): -2.5626e+07	,Validation accuracy (MAE): -7.5644e+07	,Training accuracy (MRAE): 0.590257	,Validation accuracy (MRAE): 0.111713
Epoch: 464	,Training loss (MRSE): 0.125115	,Validation loss (MRSE): 0.809858	,Training loss (MSE): 1.89989e+16	,Validation loss (MSE): 1.92984e+17	,Training accuracy (MAE): -1.94055e+07	,Validation accuracy (MAE): -7.51342e+07	,Training accuracy (MRAE): 0.727298	,Validation accuracy (MRAE): 0.129568
Epoch: 472	,Training loss (MRSE): 0.116525	,Validation loss (MRSE): 0.801788	,Training loss (MSE): 3.34178e+16	,Validation loss (MSE): 1.92952e+17	,Training accuracy (MAE): -2.10621e+07	,Validation accuracy (MAE): -7.52654e+07	,Training accuracy (MRAE): 0.739828	,Validation accuracy (MRAE): 0.142302
Epoch: 480	,Training loss (MRSE): 0.122855	,Validation loss (MRSE): 0.797255	,Training loss (MSE): 1.43907e+16	,Validation loss (MSE): 1.92977e+17	,Training accuracy (MAE): -1.37977e+07	,Validation accuracy (MAE): -7.55222e+07	,Training accuracy (MRAE): 0.72045	,Validation accuracy (MRAE): 0.137056
Epoch: 488	,Training loss (MRSE): 0.1286	,Validation loss (MRSE): 0.800092	,Training loss (MSE): 1.24234e+16	,Validation loss (MSE): 1.92936e+17	,Training accuracy (MAE): -1.45482e+07	,Validation accuracy (MAE): -7.50711e+07	,Training accuracy (MRAE): 0.721714	,Validation accuracy (MRAE): 0.141574
Epoch: 496	,Training loss (MRSE): 0.146757	,Validation loss (MRSE): 0.812142	,Training loss (MSE): 7.35949e+16	,Validation loss (MSE): 1.92996e+17	,Training accuracy (MAE): -2.61288e+07	,Validation accuracy (MAE): -7.52315e+07	,Training accuracy (MRAE): 0.694834	,Validation accuracy (MRAE): 0.129126
Epoch: 504	,Training loss (MRSE): 0.140609	,Validation loss (MRSE): 0.804528	,Training loss (MSE): 1.62875e+16	,Validation loss (MSE): 1.9299e+17	,Training accuracy (MAE): -1.67141e+07	,Validation accuracy (MAE): -7.50494e+07	,Training accuracy (MRAE): 0.69548	,Validation accuracy (MRAE): 0.130765
Epoch: 512	,Training loss (MRSE): 0.131154	,Validation loss (MRSE): 0.808946	,Training loss (MSE): 6.61937e+15	,Validation loss (MSE): 1.92925e+17	,Training accuracy (MAE): -1.13486e+07	,Validation accuracy (MAE): -7.5163e+07	,Training accuracy (MRAE): 0.709907	,Validation accuracy (MRAE): 0.129392
Epoch: 520	,Training loss (MRSE): 0.157475	,Validation loss (MRSE): 0.818015	,Training loss (MSE): 2.65117e+16	,Validation loss (MSE): 1.92957e+17	,Training accuracy (MAE): -2.26277e+07	,Validation accuracy (MAE): -7.58174e+07	,Training accuracy (MRAE): 0.669331	,Validation accuracy (MRAE): 0.126264
Epoch: 528	,Training loss (MRSE): 0.137052	,Validation loss (MRSE): 0.816528	,Training loss (MSE): 2.75711e+16	,Validation loss (MSE): 1.92981e+17	,Training accuracy (MAE): -2.09316e+07	,Validation accuracy (MAE): -7.55433e+07	,Training accuracy (MRAE): 0.699774	,Validation accuracy (MRAE): 0.135295
Epoch: 536	,Training loss (MRSE): 0.116338	,Validation loss (MRSE): 0.807149	,Training loss (MSE): 6.0591e+16	,Validation loss (MSE): 1.9294e+17	,Training accuracy (MAE): -2.49801e+07	,Validation accuracy (MAE): -7.56565e+07	,Training accuracy (MRAE): 0.725884	,Validation accuracy (MRAE): 0.131404
Epoch: 544	,Training loss (MRSE): 0.122947	,Validation loss (MRSE): 0.801386	,Training loss (MSE): 2.89439e+16	,Validation loss (MSE): 1.92979e+17	,Training accuracy (MAE): -2.34434e+07	,Validation accuracy (MAE): -7.53557e+07	,Training accuracy (MRAE): 0.71405	,Validation accuracy (MRAE): 0.134508
Epoch: 552	,Training loss (MRSE): 0.102618	,Validation loss (MRSE): 0.808985	,Training loss (MSE): 1.42598e+16	,Validation loss (MSE): 1.92986e+17	,Training accuracy (MAE): -1.64123e+07	,Validation accuracy (MAE): -7.53217e+07	,Training accuracy (MRAE): 0.74869	,Validation accuracy (MRAE): 0.12752
Epoch: 560	,Training loss (MRSE): 0.159053	,Validation loss (MRSE): 0.816553	,Training loss (MSE): 1.12676e+16	,Validation loss (MSE): 1.92912e+17	,Training accuracy (MAE): -1.47734e+07	,Validation accuracy (MAE): -7.58372e+07	,Training accuracy (MRAE): 0.675712	,Validation accuracy (MRAE): 0.122687
Epoch: 568	,Training loss (MRSE): 0.108334	,Validation loss (MRSE): 0.814201	,Training loss (MSE): 8.65488e+16	,Validation loss (MSE): 1.93e+17	,Training accuracy (MAE): -3.51215e+07	,Validation accuracy (MAE): -7.53339e+07	,Training accuracy (MRAE): 0.735965	,Validation accuracy (MRAE): 0.127993
Epoch: 576	,Training loss (MRSE): 0.132251	,Validation loss (MRSE): 0.821039	,Training loss (MSE): 1.04513e+17	,Validation loss (MSE): 1.92949e+17	,Training accuracy (MAE): -4.66727e+07	,Validation accuracy (MAE): -7.5906e+07	,Training accuracy (MRAE): 0.697632	,Validation accuracy (MRAE): 0.118302
Epoch: 584	,Training loss (MRSE): 0.132104	,Validation loss (MRSE): 0.798833	,Training loss (MSE): 4.18152e+16	,Validation loss (MSE): 1.9296e+17	,Training accuracy (MAE): -2.7146e+07	,Validation accuracy (MAE): -7.51239e+07	,Training accuracy (MRAE): 0.705284	,Validation accuracy (MRAE): 0.144432
Epoch: 592	,Training loss (MRSE): 0.100365	,Validation loss (MRSE): 0.804092	,Training loss (MSE): 1.65249e+16	,Validation loss (MSE): 1.92974e+17	,Training accuracy (MAE): -1.41395e+07	,Validation accuracy (MAE): -7.51153e+07	,Training accuracy (MRAE): 0.760917	,Validation accuracy (MRAE): 0.145748
Epoch: 600	,Training loss (MRSE): 0.151624	,Validation loss (MRSE): 0.828025	,Training loss (MSE): 6.17273e+16	,Validation loss (MSE): 1.92942e+17	,Training accuracy (MAE): -3.53225e+07	,Validation accuracy (MAE): -7.57893e+07	,Training accuracy (MRAE): 0.661352	,Validation accuracy (MRAE): 0.112674
Epoch: 608	,Training loss (MRSE): 0.130241	,Validation loss (MRSE): 0.819605	,Training loss (MSE): 2.45334e+17	,Validation loss (MSE): 1.92962e+17	,Training accuracy (MAE): -6.92579e+07	,Validation accuracy (MAE): -7.53878e+07	,Training accuracy (MRAE): 0.694779	,Validation accuracy (MRAE): 0.120633
Epoch: 616	,Training loss (MRSE): 0.107709	,Validation loss (MRSE): 0.807288	,Training loss (MSE): 8.22643e+16	,Validation loss (MSE): 1.92985e+17	,Training accuracy (MAE): -3.98784e+07	,Validation accuracy (MAE): -7.53442e+07	,Training accuracy (MRAE): 0.740766	,Validation accuracy (MRAE): 0.134936
Epoch: 624	,Training loss (MRSE): 0.0914001	,Validation loss (MRSE): 0.797165	,Training loss (MSE): 5.23853e+15	,Validation loss (MSE): 1.92966e+17	,Training accuracy (MAE): -8.33893e+06	,Validation accuracy (MAE): -7.51854e+07	,Training accuracy (MRAE): 0.777853	,Validation accuracy (MRAE): 0.14713
Epoch: 632	,Training loss (MRSE): 0.110612	,Validation loss (MRSE): 0.803425	,Training loss (MSE): 1.4015e+16	,Validation loss (MSE): 1.92986e+17	,Training accuracy (MAE): -1.55193e+07	,Validation accuracy (MAE): -7.51673e+07	,Training accuracy (MRAE): 0.735228	,Validation accuracy (MRAE): 0.132591
Epoch: 640	,Training loss (MRSE): 0.093948	,Validation loss (MRSE): 0.806161	,Training loss (MSE): 1.45106e+16	,Validation loss (MSE): 1.92993e+17	,Training accuracy (MAE): -1.35103e+07	,Validation accuracy (MAE): -7.5088e+07	,Training accuracy (MRAE): 0.758525	,Validation accuracy (MRAE): 0.133687
Epoch: 648	,Training loss (MRSE): 0.112966	,Validation loss (MRSE): 0.818997	,Training loss (MSE): 1.18337e+16	,Validation loss (MSE): 1.92974e+17	,Training accuracy (MAE): -1.43453e+07	,Validation accuracy (MAE): -7.50937e+07	,Training accuracy (MRAE): 0.733151	,Validation accuracy (MRAE): 0.121904
Epoch: 656	,Training loss (MRSE): 0.109726	,Validation loss (MRSE): 0.81195	,Training loss (MSE): 2.65693e+16	,Validation loss (MSE): 1.93013e+17	,Training accuracy (MAE): -2.13967e+07	,Validation accuracy (MAE): -7.50192e+07	,Training accuracy (MRAE): 0.737905	,Validation accuracy (MRAE): 0.126478
Epoch: 664	,Training loss (MRSE): 0.125467	,Validation loss (MRSE): 0.820561	,Training loss (MSE): 2.79755e+16	,Validation loss (MSE): 1.92975e+17	,Training accuracy (MAE): -2.04215e+07	,Validation accuracy (MAE): -7.59602e+07	,Training accuracy (MRAE): 0.701576	,Validation accuracy (MRAE): 0.121272
