Epoch: 0:	Training loss (MRSE): 0.788106	,Validation loss (MRSE): 0.739055	,Training loss (MSE): 1.23927e+17	,Validation loss (MSE): 4.61575e+16	,Training accuracy (MAE): -5.74623e+07	,Validation accuracy (MAE): -3.44378e+07	,Training accuracy (MRAE): 0.143355	,Validation accuracy (MRAE): 0.18544
Epoch: 28:	Training loss (MRSE): 0.740755	,Validation loss (MRSE): 0.825292	,Training loss (MSE): 5.28912e+16	,Validation loss (MSE): 7.83115e+15	,Training accuracy (MAE): -3.21089e+07	,Validation accuracy (MAE): -2.46693e+07	,Training accuracy (MRAE): 0.181738	,Validation accuracy (MRAE): 0.119629
Epoch: 30:	Training loss (MRSE): 0.739733	,Validation loss (MRSE): 0.826621	,Training loss (MSE): 5.1955e+16	,Validation loss (MSE): 8.02507e+15	,Training accuracy (MAE): -3.16203e+07	,Validation accuracy (MAE): -2.48815e+07	,Training accuracy (MRAE): 0.181566	,Validation accuracy (MRAE): 0.117085
Epoch: 32:	Training loss (MRSE): 0.736811	,Validation loss (MRSE): 0.825683	,Training loss (MSE): 5.30797e+16	,Validation loss (MSE): 6.59767e+15	,Training accuracy (MAE): -3.16192e+07	,Validation accuracy (MAE): -2.26746e+07	,Training accuracy (MRAE): 0.185739	,Validation accuracy (MRAE): 0.1147
Epoch: 34:	Training loss (MRSE): 0.733518	,Validation loss (MRSE): 0.83464	,Training loss (MSE): 5.26537e+16	,Validation loss (MSE): 7.1347e+15	,Training accuracy (MAE): -3.1682e+07	,Validation accuracy (MAE): -2.32056e+07	,Training accuracy (MRAE): 0.186577	,Validation accuracy (MRAE): 0.106895
Epoch: 36:	Training loss (MRSE): 0.734038	,Validation loss (MRSE): 0.824242	,Training loss (MSE): 5.23054e+16	,Validation loss (MSE): 7.25097e+15	,Training accuracy (MAE): -3.20763e+07	,Validation accuracy (MAE): -2.26483e+07	,Training accuracy (MRAE): 0.185892	,Validation accuracy (MRAE): 0.117823
Epoch: 38:	Training loss (MRSE): 0.72612	,Validation loss (MRSE): 0.82343	,Training loss (MSE): 4.90318e+16	,Validation loss (MSE): 4.66023e+15	,Training accuracy (MAE): -2.94561e+07	,Validation accuracy (MAE): -1.82578e+07	,Training accuracy (MRAE): 0.19311	,Validation accuracy (MRAE): 0.115584
Epoch: 40:	Training loss (MRSE): 0.726378	,Validation loss (MRSE): 0.828652	,Training loss (MSE): 4.69046e+16	,Validation loss (MSE): 6.17411e+15	,Training accuracy (MAE): -2.79852e+07	,Validation accuracy (MAE): -2.16802e+07	,Training accuracy (MRAE): 0.196369	,Validation accuracy (MRAE): 0.11287
Epoch: 42:	Training loss (MRSE): 0.722361	,Validation loss (MRSE): 0.821197	,Training loss (MSE): 4.719e+16	,Validation loss (MSE): 4.74639e+15	,Training accuracy (MAE): -2.85578e+07	,Validation accuracy (MAE): -1.84499e+07	,Training accuracy (MRAE): 0.199547	,Validation accuracy (MRAE): 0.121533
Epoch: 44:	Training loss (MRSE): 0.716759	,Validation loss (MRSE): 0.8224	,Training loss (MSE): 4.48844e+16	,Validation loss (MSE): 6.27332e+15	,Training accuracy (MAE): -2.7108e+07	,Validation accuracy (MAE): -2.14008e+07	,Training accuracy (MRAE): 0.204251	,Validation accuracy (MRAE): 0.117959
Epoch: 46:	Training loss (MRSE): 0.712259	,Validation loss (MRSE): 0.823269	,Training loss (MSE): 4.35736e+16	,Validation loss (MSE): 7.82646e+15	,Training accuracy (MAE): -2.62475e+07	,Validation accuracy (MAE): -2.30533e+07	,Training accuracy (MRAE): 0.208461	,Validation accuracy (MRAE): 0.117697
Epoch: 48:	Training loss (MRSE): 0.716072	,Validation loss (MRSE): 0.826222	,Training loss (MSE): 4.4455e+16	,Validation loss (MSE): 7.76486e+15	,Training accuracy (MAE): -2.64441e+07	,Validation accuracy (MAE): -2.2799e+07	,Training accuracy (MRAE): 0.206739	,Validation accuracy (MRAE): 0.117097
Epoch: 50:	Training loss (MRSE): 0.712783	,Validation loss (MRSE): 0.821539	,Training loss (MSE): 4.383e+16	,Validation loss (MSE): 8.32425e+15	,Training accuracy (MAE): -2.64849e+07	,Validation accuracy (MAE): -2.28252e+07	,Training accuracy (MRAE): 0.20783	,Validation accuracy (MRAE): 0.118653
Epoch: 52:	Training loss (MRSE): 0.709677	,Validation loss (MRSE): 0.824029	,Training loss (MSE): 4.59599e+16	,Validation loss (MSE): 5.2638e+15	,Training accuracy (MAE): -2.67553e+07	,Validation accuracy (MAE): -1.94773e+07	,Training accuracy (MRAE): 0.206095	,Validation accuracy (MRAE): 0.113796
Epoch: 54:	Training loss (MRSE): 0.708292	,Validation loss (MRSE): 0.820285	,Training loss (MSE): 4.63735e+16	,Validation loss (MSE): 4.69214e+15	,Training accuracy (MAE): -2.95775e+07	,Validation accuracy (MAE): -1.78462e+07	,Training accuracy (MRAE): 0.209345	,Validation accuracy (MRAE): 0.118284
Epoch: 56:	Training loss (MRSE): 0.702223	,Validation loss (MRSE): 0.824011	,Training loss (MSE): 4.45216e+16	,Validation loss (MSE): 1.16924e+16	,Training accuracy (MAE): -2.67742e+07	,Validation accuracy (MAE): -2.54594e+07	,Training accuracy (MRAE): 0.215107	,Validation accuracy (MRAE): 0.111925
Epoch: 58:	Training loss (MRSE): 0.70434	,Validation loss (MRSE): 0.820559	,Training loss (MSE): 4.38841e+16	,Validation loss (MSE): 1.1009e+16	,Training accuracy (MAE): -2.66126e+07	,Validation accuracy (MAE): -2.4912e+07	,Training accuracy (MRAE): 0.21269	,Validation accuracy (MRAE): 0.117511
Epoch: 60:	Training loss (MRSE): 0.707873	,Validation loss (MRSE): 0.823193	,Training loss (MSE): 4.62077e+16	,Validation loss (MSE): 4.80582e+15	,Training accuracy (MAE): -2.88545e+07	,Validation accuracy (MAE): -1.78691e+07	,Training accuracy (MRAE): 0.205816	,Validation accuracy (MRAE): 0.120128
Epoch: 62:	Training loss (MRSE): 0.707607	,Validation loss (MRSE): 0.816424	,Training loss (MSE): 5.40566e+16	,Validation loss (MSE): 1.65641e+16	,Training accuracy (MAE): -3.47428e+07	,Validation accuracy (MAE): -2.74456e+07	,Training accuracy (MRAE): 0.20305	,Validation accuracy (MRAE): 0.121271
Epoch: 64:	Training loss (MRSE): 0.699658	,Validation loss (MRSE): 0.815497	,Training loss (MSE): 4.61548e+16	,Validation loss (MSE): 4.9018e+15	,Training accuracy (MAE): -2.94088e+07	,Validation accuracy (MAE): -1.89288e+07	,Training accuracy (MRAE): 0.215071	,Validation accuracy (MRAE): 0.123978
Epoch: 66:	Training loss (MRSE): 0.695652	,Validation loss (MRSE): 0.80841	,Training loss (MSE): 4.45144e+16	,Validation loss (MSE): 8.56701e+15	,Training accuracy (MAE): -2.77016e+07	,Validation accuracy (MAE): -2.35364e+07	,Training accuracy (MRAE): 0.220897	,Validation accuracy (MRAE): 0.127702
Epoch: 68:	Training loss (MRSE): 0.692292	,Validation loss (MRSE): 0.809675	,Training loss (MSE): 4.28485e+16	,Validation loss (MSE): 9.22715e+15	,Training accuracy (MAE): -2.68901e+07	,Validation accuracy (MAE): -2.42588e+07	,Training accuracy (MRAE): 0.221659	,Validation accuracy (MRAE): 0.12589
Epoch: 70:	Training loss (MRSE): 0.692677	,Validation loss (MRSE): 0.808702	,Training loss (MSE): 4.25457e+16	,Validation loss (MSE): 8.89034e+15	,Training accuracy (MAE): -2.64354e+07	,Validation accuracy (MAE): -2.37281e+07	,Training accuracy (MRAE): 0.221202	,Validation accuracy (MRAE): 0.128921
Epoch: 72:	Training loss (MRSE): 0.689466	,Validation loss (MRSE): 0.803649	,Training loss (MSE): 4.20471e+16	,Validation loss (MSE): 7.9629e+15	,Training accuracy (MAE): -2.5998e+07	,Validation accuracy (MAE): -2.3026e+07	,Training accuracy (MRAE): 0.223066	,Validation accuracy (MRAE): 0.134176
Epoch: 74:	Training loss (MRSE): 0.692706	,Validation loss (MRSE): 0.806737	,Training loss (MSE): 4.28439e+16	,Validation loss (MSE): 6.41579e+15	,Training accuracy (MAE): -2.6811e+07	,Validation accuracy (MAE): -2.1307e+07	,Training accuracy (MRAE): 0.219046	,Validation accuracy (MRAE): 0.131862
Epoch: 76:	Training loss (MRSE): 0.686073	,Validation loss (MRSE): 0.800287	,Training loss (MSE): 4.26471e+16	,Validation loss (MSE): 6.18634e+15	,Training accuracy (MAE): -2.70598e+07	,Validation accuracy (MAE): -2.09649e+07	,Training accuracy (MRAE): 0.223825	,Validation accuracy (MRAE): 0.136107
Epoch: 78:	Training loss (MRSE): 0.686085	,Validation loss (MRSE): 0.801641	,Training loss (MSE): 4.21739e+16	,Validation loss (MSE): 6.60538e+15	,Training accuracy (MAE): -2.70173e+07	,Validation accuracy (MAE): -2.15453e+07	,Training accuracy (MRAE): 0.224521	,Validation accuracy (MRAE): 0.134889
Epoch: 80:	Training loss (MRSE): 0.688015	,Validation loss (MRSE): 0.805808	,Training loss (MSE): 4.21055e+16	,Validation loss (MSE): 6.36784e+15	,Training accuracy (MAE): -2.68154e+07	,Validation accuracy (MAE): -2.11612e+07	,Training accuracy (MRAE): 0.221565	,Validation accuracy (MRAE): 0.128816
Epoch: 82:	Training loss (MRSE): 0.684289	,Validation loss (MRSE): 0.80242	,Training loss (MSE): 4.15724e+16	,Validation loss (MSE): 6.3237e+15	,Training accuracy (MAE): -2.66582e+07	,Validation accuracy (MAE): -2.1082e+07	,Training accuracy (MRAE): 0.225653	,Validation accuracy (MRAE): 0.13173
Epoch: 84:	Training loss (MRSE): 0.683547	,Validation loss (MRSE): 0.803827	,Training loss (MSE): 4.18539e+16	,Validation loss (MSE): 5.70957e+15	,Training accuracy (MAE): -2.70245e+07	,Validation accuracy (MAE): -1.89535e+07	,Training accuracy (MRAE): 0.225754	,Validation accuracy (MRAE): 0.131138
Epoch: 86:	Training loss (MRSE): 0.686129	,Validation loss (MRSE): 0.804333	,Training loss (MSE): 4.34839e+16	,Validation loss (MSE): 7.168e+15	,Training accuracy (MAE): -2.78438e+07	,Validation accuracy (MAE): -2.19004e+07	,Training accuracy (MRAE): 0.221662	,Validation accuracy (MRAE): 0.129212
Epoch: 88:	Training loss (MRSE): 0.687581	,Validation loss (MRSE): 0.805926	,Training loss (MSE): 4.3702e+16	,Validation loss (MSE): 6.73349e+15	,Training accuracy (MAE): -2.6929e+07	,Validation accuracy (MAE): -2.16656e+07	,Training accuracy (MRAE): 0.220991	,Validation accuracy (MRAE): 0.130461
Epoch: 90:	Training loss (MRSE): 0.679085	,Validation loss (MRSE): 0.793976	,Training loss (MSE): 5.42009e+16	,Validation loss (MSE): 1.44438e+16	,Training accuracy (MAE): -3.36523e+07	,Validation accuracy (MAE): -2.64349e+07	,Training accuracy (MRAE): 0.226814	,Validation accuracy (MRAE): 0.135734
Epoch: 92:	Training loss (MRSE): 0.684592	,Validation loss (MRSE): 0.80064	,Training loss (MSE): 4.28909e+16	,Validation loss (MSE): 5.88943e+15	,Training accuracy (MAE): -2.86083e+07	,Validation accuracy (MAE): -2.02255e+07	,Training accuracy (MRAE): 0.223336	,Validation accuracy (MRAE): 0.131784
Epoch: 94:	Training loss (MRSE): 0.683903	,Validation loss (MRSE): 0.811076	,Training loss (MSE): 4.08176e+16	,Validation loss (MSE): 1.00046e+16	,Training accuracy (MAE): -2.64977e+07	,Validation accuracy (MAE): -2.43483e+07	,Training accuracy (MRAE): 0.225192	,Validation accuracy (MRAE): 0.123115
Epoch: 96:	Training loss (MRSE): 0.682128	,Validation loss (MRSE): 0.815003	,Training loss (MSE): 3.86684e+16	,Validation loss (MSE): 1.16258e+16	,Training accuracy (MAE): -2.55585e+07	,Validation accuracy (MAE): -2.65317e+07	,Training accuracy (MRAE): 0.23111	,Validation accuracy (MRAE): 0.122808
Epoch: 98:	Training loss (MRSE): 0.681038	,Validation loss (MRSE): 0.811214	,Training loss (MSE): 3.92578e+16	,Validation loss (MSE): 9.80543e+15	,Training accuracy (MAE): -2.55748e+07	,Validation accuracy (MAE): -2.47235e+07	,Training accuracy (MRAE): 0.229307	,Validation accuracy (MRAE): 0.123398
Epoch: 100:	Training loss (MRSE): 0.67932	,Validation loss (MRSE): 0.810185	,Training loss (MSE): 3.88017e+16	,Validation loss (MSE): 9.53948e+15	,Training accuracy (MAE): -2.52838e+07	,Validation accuracy (MAE): -2.46055e+07	,Training accuracy (MRAE): 0.23134	,Validation accuracy (MRAE): 0.124017
Epoch: 102:	Training loss (MRSE): 0.680464	,Validation loss (MRSE): 0.811905	,Training loss (MSE): 3.9096e+16	,Validation loss (MSE): 8.59963e+15	,Training accuracy (MAE): -2.55796e+07	,Validation accuracy (MAE): -2.35632e+07	,Training accuracy (MRAE): 0.230103	,Validation accuracy (MRAE): 0.122787
Epoch: 104:	Training loss (MRSE): 0.678474	,Validation loss (MRSE): 0.810955	,Training loss (MSE): 3.88089e+16	,Validation loss (MSE): 8.41418e+15	,Training accuracy (MAE): -2.56264e+07	,Validation accuracy (MAE): -2.32455e+07	,Training accuracy (MRAE): 0.23158	,Validation accuracy (MRAE): 0.123509
Epoch: 106:	Training loss (MRSE): 0.6774	,Validation loss (MRSE): 0.8098	,Training loss (MSE): 3.88029e+16	,Validation loss (MSE): 8.07975e+15	,Training accuracy (MAE): -2.60741e+07	,Validation accuracy (MAE): -2.27838e+07	,Training accuracy (MRAE): 0.232504	,Validation accuracy (MRAE): 0.12451
Epoch: 108:	Training loss (MRSE): 0.675976	,Validation loss (MRSE): 0.809388	,Training loss (MSE): 3.8817e+16	,Validation loss (MSE): 8.40921e+15	,Training accuracy (MAE): -2.59955e+07	,Validation accuracy (MAE): -2.30971e+07	,Training accuracy (MRAE): 0.234373	,Validation accuracy (MRAE): 0.125193
Epoch: 110:	Training loss (MRSE): 0.675592	,Validation loss (MRSE): 0.809894	,Training loss (MSE): 4.12638e+16	,Validation loss (MSE): 9.91389e+15	,Training accuracy (MAE): -2.86716e+07	,Validation accuracy (MAE): -2.42579e+07	,Training accuracy (MRAE): 0.233628	,Validation accuracy (MRAE): 0.123415
Epoch: 112:	Training loss (MRSE): 0.673826	,Validation loss (MRSE): 0.810004	,Training loss (MSE): 4.07861e+16	,Validation loss (MSE): 1.80395e+16	,Training accuracy (MAE): -2.88456e+07	,Validation accuracy (MAE): -2.93266e+07	,Training accuracy (MRAE): 0.237467	,Validation accuracy (MRAE): 0.125155
Epoch: 114:	Training loss (MRSE): 0.673095	,Validation loss (MRSE): 0.809333	,Training loss (MSE): 4.85802e+16	,Validation loss (MSE): 1.11843e+16	,Training accuracy (MAE): -3.47371e+07	,Validation accuracy (MAE): -2.51419e+07	,Training accuracy (MRAE): 0.235951	,Validation accuracy (MRAE): 0.122555
Epoch: 116:	Training loss (MRSE): 0.67006	,Validation loss (MRSE): 0.809393	,Training loss (MSE): 4.83741e+16	,Validation loss (MSE): 1.04905e+16	,Training accuracy (MAE): -3.3195e+07	,Validation accuracy (MAE): -2.4442e+07	,Training accuracy (MRAE): 0.23787	,Validation accuracy (MRAE): 0.11875
Epoch: 118:	Training loss (MRSE): 0.667158	,Validation loss (MRSE): 0.807927	,Training loss (MSE): 4.681e+16	,Validation loss (MSE): 9.89743e+15	,Training accuracy (MAE): -3.20379e+07	,Validation accuracy (MAE): -2.41804e+07	,Training accuracy (MRAE): 0.242673	,Validation accuracy (MRAE): 0.120697
Epoch: 120:	Training loss (MRSE): 0.669363	,Validation loss (MRSE): 0.810717	,Training loss (MSE): 4.23458e+16	,Validation loss (MSE): 6.53698e+15	,Training accuracy (MAE): -2.91679e+07	,Validation accuracy (MAE): -1.93243e+07	,Training accuracy (MRAE): 0.240025	,Validation accuracy (MRAE): 0.119569
Epoch: 122:	Training loss (MRSE): 0.666986	,Validation loss (MRSE): 0.809574	,Training loss (MSE): 3.93796e+16	,Validation loss (MSE): 9.47994e+15	,Training accuracy (MAE): -2.67081e+07	,Validation accuracy (MAE): -2.39951e+07	,Training accuracy (MRAE): 0.24387	,Validation accuracy (MRAE): 0.12064
Epoch: 124:	Training loss (MRSE): 0.665046	,Validation loss (MRSE): 0.809539	,Training loss (MSE): 3.80136e+16	,Validation loss (MSE): 1.48171e+16	,Training accuracy (MAE): -2.58961e+07	,Validation accuracy (MAE): -2.77955e+07	,Training accuracy (MRAE): 0.247433	,Validation accuracy (MRAE): 0.121754
Epoch: 126:	Training loss (MRSE): 0.665339	,Validation loss (MRSE): 0.808551	,Training loss (MSE): 3.80489e+16	,Validation loss (MSE): 1.38376e+16	,Training accuracy (MAE): -2.54793e+07	,Validation accuracy (MAE): -2.68576e+07	,Training accuracy (MRAE): 0.245368	,Validation accuracy (MRAE): 0.122517
Epoch: 128:	Training loss (MRSE): 0.6632	,Validation loss (MRSE): 0.809322	,Training loss (MSE): 3.57671e+16	,Validation loss (MSE): 1.14493e+16	,Training accuracy (MAE): -2.34923e+07	,Validation accuracy (MAE): -2.55448e+07	,Training accuracy (MRAE): 0.250634	,Validation accuracy (MRAE): 0.123433
Epoch: 130:	Training loss (MRSE): 0.670047	,Validation loss (MRSE): 0.809603	,Training loss (MSE): 4.15345e+16	,Validation loss (MSE): 8.21544e+15	,Training accuracy (MAE): -2.86788e+07	,Validation accuracy (MAE): -2.19101e+07	,Training accuracy (MRAE): 0.235582	,Validation accuracy (MRAE): 0.119571
Epoch: 132:	Training loss (MRSE): 0.662477	,Validation loss (MRSE): 0.809008	,Training loss (MSE): 3.64285e+16	,Validation loss (MSE): 1.55916e+16	,Training accuracy (MAE): -2.49689e+07	,Validation accuracy (MAE): -2.80547e+07	,Training accuracy (MRAE): 0.251425	,Validation accuracy (MRAE): 0.123135
Epoch: 134:	Training loss (MRSE): 0.66167	,Validation loss (MRSE): 0.807584	,Training loss (MSE): 3.67535e+16	,Validation loss (MSE): 1.46987e+16	,Training accuracy (MAE): -2.51771e+07	,Validation accuracy (MAE): -2.73764e+07	,Training accuracy (MRAE): 0.249646	,Validation accuracy (MRAE): 0.123915
Epoch: 136:	Training loss (MRSE): 0.666668	,Validation loss (MRSE): 0.810937	,Training loss (MSE): 4.05989e+16	,Validation loss (MSE): 1.3569e+16	,Training accuracy (MAE): -2.88021e+07	,Validation accuracy (MAE): -2.66848e+07	,Training accuracy (MRAE): 0.243896	,Validation accuracy (MRAE): 0.120291
Epoch: 138:	Training loss (MRSE): 0.663727	,Validation loss (MRSE): 0.808989	,Training loss (MSE): 3.74323e+16	,Validation loss (MSE): 1.60155e+16	,Training accuracy (MAE): -2.63778e+07	,Validation accuracy (MAE): -2.82555e+07	,Training accuracy (MRAE): 0.247036	,Validation accuracy (MRAE): 0.121539
Epoch: 140:	Training loss (MRSE): 0.660503	,Validation loss (MRSE): 0.808339	,Training loss (MSE): 3.50885e+16	,Validation loss (MSE): 1.25865e+16	,Training accuracy (MAE): -2.34499e+07	,Validation accuracy (MAE): -2.69616e+07	,Training accuracy (MRAE): 0.253316	,Validation accuracy (MRAE): 0.125162
Epoch: 142:	Training loss (MRSE): 0.661532	,Validation loss (MRSE): 0.8036	,Training loss (MSE): 3.83765e+16	,Validation loss (MSE): 9.13917e+15	,Training accuracy (MAE): -2.68071e+07	,Validation accuracy (MAE): -2.29786e+07	,Training accuracy (MRAE): 0.243955	,Validation accuracy (MRAE): 0.126318
Epoch: 144:	Training loss (MRSE): 0.65804	,Validation loss (MRSE): 0.805728	,Training loss (MSE): 3.66834e+16	,Validation loss (MSE): 9.52493e+15	,Training accuracy (MAE): -2.57097e+07	,Validation accuracy (MAE): -2.37232e+07	,Training accuracy (MRAE): 0.253917	,Validation accuracy (MRAE): 0.126802
Epoch: 146:	Training loss (MRSE): 0.658508	,Validation loss (MRSE): 0.804279	,Training loss (MSE): 3.79313e+16	,Validation loss (MSE): 1.06616e+16	,Training accuracy (MAE): -2.71096e+07	,Validation accuracy (MAE): -2.4781e+07	,Training accuracy (MRAE): 0.249075	,Validation accuracy (MRAE): 0.12713
Epoch: 148:	Training loss (MRSE): 0.655888	,Validation loss (MRSE): 0.804469	,Training loss (MSE): 3.56606e+16	,Validation loss (MSE): 1.49143e+16	,Training accuracy (MAE): -2.42464e+07	,Validation accuracy (MAE): -2.78952e+07	,Training accuracy (MRAE): 0.255344	,Validation accuracy (MRAE): 0.125947
Epoch: 150:	Training loss (MRSE): 0.654647	,Validation loss (MRSE): 0.800959	,Training loss (MSE): 3.7005e+16	,Validation loss (MSE): 1.2777e+16	,Training accuracy (MAE): -2.60899e+07	,Validation accuracy (MAE): -2.63351e+07	,Training accuracy (MRAE): 0.252626	,Validation accuracy (MRAE): 0.129038
Epoch: 152:	Training loss (MRSE): 0.654097	,Validation loss (MRSE): 0.804719	,Training loss (MSE): 3.44184e+16	,Validation loss (MSE): 1.40381e+16	,Training accuracy (MAE): -2.30429e+07	,Validation accuracy (MAE): -2.81322e+07	,Training accuracy (MRAE): 0.259875	,Validation accuracy (MRAE): 0.128253
Epoch: 154:	Training loss (MRSE): 0.657603	,Validation loss (MRSE): 0.797661	,Training loss (MSE): 3.78658e+16	,Validation loss (MSE): 9.76491e+15	,Training accuracy (MAE): -2.66606e+07	,Validation accuracy (MAE): -2.36758e+07	,Training accuracy (MRAE): 0.245224	,Validation accuracy (MRAE): 0.131933
Epoch: 156:	Training loss (MRSE): 0.653448	,Validation loss (MRSE): 0.799505	,Training loss (MSE): 3.81131e+16	,Validation loss (MSE): 1.26381e+16	,Training accuracy (MAE): -2.69385e+07	,Validation accuracy (MAE): -2.62755e+07	,Training accuracy (MRAE): 0.255957	,Validation accuracy (MRAE): 0.132311
Epoch: 158:	Training loss (MRSE): 0.651338	,Validation loss (MRSE): 0.799151	,Training loss (MSE): 3.59101e+16	,Validation loss (MSE): 1.72483e+16	,Training accuracy (MAE): -2.53652e+07	,Validation accuracy (MAE): -2.90464e+07	,Training accuracy (MRAE): 0.258069	,Validation accuracy (MRAE): 0.131503
Epoch: 160:	Training loss (MRSE): 0.652411	,Validation loss (MRSE): 0.793273	,Training loss (MSE): 3.68575e+16	,Validation loss (MSE): 1.08749e+16	,Training accuracy (MAE): -2.60249e+07	,Validation accuracy (MAE): -2.45973e+07	,Training accuracy (MRAE): 0.250825	,Validation accuracy (MRAE): 0.136463
Epoch: 162:	Training loss (MRSE): 0.650449	,Validation loss (MRSE): 0.79441	,Training loss (MSE): 3.73538e+16	,Validation loss (MSE): 1.0425e+16	,Training accuracy (MAE): -2.66215e+07	,Validation accuracy (MAE): -2.43358e+07	,Training accuracy (MRAE): 0.258698	,Validation accuracy (MRAE): 0.136734
Epoch: 164:	Training loss (MRSE): 0.648934	,Validation loss (MRSE): 0.79373	,Training loss (MSE): 3.71798e+16	,Validation loss (MSE): 1.11549e+16	,Training accuracy (MAE): -2.62109e+07	,Validation accuracy (MAE): -2.51765e+07	,Training accuracy (MRAE): 0.260098	,Validation accuracy (MRAE): 0.137904
Epoch: 166:	Training loss (MRSE): 0.650757	,Validation loss (MRSE): 0.792229	,Training loss (MSE): 3.66832e+16	,Validation loss (MSE): 1.19615e+16	,Training accuracy (MAE): -2.58125e+07	,Validation accuracy (MAE): -2.56262e+07	,Training accuracy (MRAE): 0.256005	,Validation accuracy (MRAE): 0.138572
