Epoch: 0:	Training loss (MRSE): 0.909155	,Validation loss (MRSE): 0.896948	,Training loss (MSE): 1.07888e+17	,Validation loss (MSE): 4.32636e+16	,Training accuracy (MAE): -5.41027e+07	,Validation accuracy (MAE): -2.61464e+07	,Training accuracy (MRAE): 0.0599036	,Validation accuracy (MRAE): 0.0742794
Epoch: 72:	Training loss (MRSE): 0.664164	,Validation loss (MRSE): 0.770903	,Training loss (MSE): 5.32527e+16	,Validation loss (MSE): 9.09804e+16	,Training accuracy (MAE): -2.86004e+07	,Validation accuracy (MAE): -5.08919e+07	,Training accuracy (MRAE): 0.233583	,Validation accuracy (MRAE): 0.147418
Epoch: 74:	Training loss (MRSE): 0.663956	,Validation loss (MRSE): 0.79605	,Training loss (MSE): 4.76596e+16	,Validation loss (MSE): 9.91325e+16	,Training accuracy (MAE): -2.68195e+07	,Validation accuracy (MAE): -5.54069e+07	,Training accuracy (MRAE): 0.23912	,Validation accuracy (MRAE): 0.126916
Epoch: 76:	Training loss (MRSE): 0.666241	,Validation loss (MRSE): 0.786427	,Training loss (MSE): 5.15061e+16	,Validation loss (MSE): 8.39101e+16	,Training accuracy (MAE): -3.08761e+07	,Validation accuracy (MAE): -5.29447e+07	,Training accuracy (MRAE): 0.237116	,Validation accuracy (MRAE): 0.139089
Epoch: 78:	Training loss (MRSE): 0.665833	,Validation loss (MRSE): 0.793099	,Training loss (MSE): 4.71428e+16	,Validation loss (MSE): 1.03477e+17	,Training accuracy (MAE): -2.75778e+07	,Validation accuracy (MAE): -5.66214e+07	,Training accuracy (MRAE): 0.233936	,Validation accuracy (MRAE): 0.129994
Epoch: 80:	Training loss (MRSE): 0.667566	,Validation loss (MRSE): 0.789991	,Training loss (MSE): 5.16859e+16	,Validation loss (MSE): 1.15446e+17	,Training accuracy (MAE): -2.79712e+07	,Validation accuracy (MAE): -5.85046e+07	,Training accuracy (MRAE): 0.228081	,Validation accuracy (MRAE): 0.13175
Epoch: 82:	Training loss (MRSE): 0.658949	,Validation loss (MRSE): 0.793372	,Training loss (MSE): 5.10834e+16	,Validation loss (MSE): 1.07879e+17	,Training accuracy (MAE): -2.80966e+07	,Validation accuracy (MAE): -5.70905e+07	,Training accuracy (MRAE): 0.242269	,Validation accuracy (MRAE): 0.129642
Epoch: 84:	Training loss (MRSE): 0.679127	,Validation loss (MRSE): 0.78455	,Training loss (MSE): 5.35706e+16	,Validation loss (MSE): 1.17208e+17	,Training accuracy (MAE): -2.87351e+07	,Validation accuracy (MAE): -5.77829e+07	,Training accuracy (MRAE): 0.218054	,Validation accuracy (MRAE): 0.136674
Epoch: 86:	Training loss (MRSE): 0.676738	,Validation loss (MRSE): 0.791709	,Training loss (MSE): 5.32447e+16	,Validation loss (MSE): 1.10754e+17	,Training accuracy (MAE): -2.85828e+07	,Validation accuracy (MAE): -5.77191e+07	,Training accuracy (MRAE): 0.225357	,Validation accuracy (MRAE): 0.139166
Epoch: 88:	Training loss (MRSE): 0.673711	,Validation loss (MRSE): 0.791518	,Training loss (MSE): 5.04003e+16	,Validation loss (MSE): 1.20489e+17	,Training accuracy (MAE): -2.83756e+07	,Validation accuracy (MAE): -5.90609e+07	,Training accuracy (MRAE): 0.225293	,Validation accuracy (MRAE): 0.13252
Epoch: 90:	Training loss (MRSE): 0.656065	,Validation loss (MRSE): 0.782915	,Training loss (MSE): 4.80266e+16	,Validation loss (MSE): 9.0112e+16	,Training accuracy (MAE): -2.60939e+07	,Validation accuracy (MAE): -5.22785e+07	,Training accuracy (MRAE): 0.245615	,Validation accuracy (MRAE): 0.139852
Epoch: 92:	Training loss (MRSE): 0.66066	,Validation loss (MRSE): 0.778994	,Training loss (MSE): 5.12131e+16	,Validation loss (MSE): 9.95082e+16	,Training accuracy (MAE): -3.06038e+07	,Validation accuracy (MAE): -5.47228e+07	,Training accuracy (MRAE): 0.237289	,Validation accuracy (MRAE): 0.140742
Epoch: 94:	Training loss (MRSE): 0.659647	,Validation loss (MRSE): 0.777654	,Training loss (MSE): 5.37047e+16	,Validation loss (MSE): 9.44039e+16	,Training accuracy (MAE): -2.89886e+07	,Validation accuracy (MAE): -5.20314e+07	,Training accuracy (MRAE): 0.235981	,Validation accuracy (MRAE): 0.137686
Epoch: 96:	Training loss (MRSE): 0.651314	,Validation loss (MRSE): 0.769681	,Training loss (MSE): 5.19612e+16	,Validation loss (MSE): 7.39225e+16	,Training accuracy (MAE): -2.68471e+07	,Validation accuracy (MAE): -4.72666e+07	,Training accuracy (MRAE): 0.250832	,Validation accuracy (MRAE): 0.150723
Epoch: 98:	Training loss (MRSE): 0.722224	,Validation loss (MRSE): 0.758684	,Training loss (MSE): 6.10539e+16	,Validation loss (MSE): 9.82439e+16	,Training accuracy (MAE): -3.44346e+07	,Validation accuracy (MAE): -5.17721e+07	,Training accuracy (MRAE): 0.18392	,Validation accuracy (MRAE): 0.168605
Epoch: 100:	Training loss (MRSE): 0.671281	,Validation loss (MRSE): 0.776835	,Training loss (MSE): 5.14036e+16	,Validation loss (MSE): 1.24699e+17	,Training accuracy (MAE): -2.94754e+07	,Validation accuracy (MAE): -6.41317e+07	,Training accuracy (MRAE): 0.229424	,Validation accuracy (MRAE): 0.146059
Epoch: 102:	Training loss (MRSE): 0.664217	,Validation loss (MRSE): 0.750187	,Training loss (MSE): 4.65165e+16	,Validation loss (MSE): 1.04761e+17	,Training accuracy (MAE): -2.77076e+07	,Validation accuracy (MAE): -5.79379e+07	,Training accuracy (MRAE): 0.232539	,Validation accuracy (MRAE): 0.165737
Epoch: 104:	Training loss (MRSE): 0.662056	,Validation loss (MRSE): 0.746967	,Training loss (MSE): 4.72254e+16	,Validation loss (MSE): 1.18813e+17	,Training accuracy (MAE): -2.77761e+07	,Validation accuracy (MAE): -6.15482e+07	,Training accuracy (MRAE): 0.23389	,Validation accuracy (MRAE): 0.171179
Epoch: 106:	Training loss (MRSE): 0.660452	,Validation loss (MRSE): 0.741706	,Training loss (MSE): 4.68079e+16	,Validation loss (MSE): 1.13682e+17	,Training accuracy (MAE): -2.82723e+07	,Validation accuracy (MAE): -6.06804e+07	,Training accuracy (MRAE): 0.235913	,Validation accuracy (MRAE): 0.173771
Epoch: 108:	Training loss (MRSE): 0.654893	,Validation loss (MRSE): 0.73846	,Training loss (MSE): 4.64724e+16	,Validation loss (MSE): 1.06088e+17	,Training accuracy (MAE): -2.8489e+07	,Validation accuracy (MAE): -5.9609e+07	,Training accuracy (MRAE): 0.241193	,Validation accuracy (MRAE): 0.178889
Epoch: 110:	Training loss (MRSE): 0.654453	,Validation loss (MRSE): 0.735939	,Training loss (MSE): 4.82021e+16	,Validation loss (MSE): 1.0917e+17	,Training accuracy (MAE): -2.99969e+07	,Validation accuracy (MAE): -6.0002e+07	,Training accuracy (MRAE): 0.240999	,Validation accuracy (MRAE): 0.179176
Epoch: 112:	Training loss (MRSE): 0.649893	,Validation loss (MRSE): 0.735176	,Training loss (MSE): 4.79718e+16	,Validation loss (MSE): 1.0541e+17	,Training accuracy (MAE): -2.89958e+07	,Validation accuracy (MAE): -5.92999e+07	,Training accuracy (MRAE): 0.245604	,Validation accuracy (MRAE): 0.183307
Epoch: 114:	Training loss (MRSE): 0.650531	,Validation loss (MRSE): 0.733022	,Training loss (MSE): 4.94845e+16	,Validation loss (MSE): 1.01711e+17	,Training accuracy (MAE): -2.91055e+07	,Validation accuracy (MAE): -5.7923e+07	,Training accuracy (MRAE): 0.244268	,Validation accuracy (MRAE): 0.181901
Epoch: 116:	Training loss (MRSE): 0.658014	,Validation loss (MRSE): 0.730603	,Training loss (MSE): 5.2695e+16	,Validation loss (MSE): 1.01244e+17	,Training accuracy (MAE): -3.02474e+07	,Validation accuracy (MAE): -5.65066e+07	,Training accuracy (MRAE): 0.236714	,Validation accuracy (MRAE): 0.178397
Epoch: 118:	Training loss (MRSE): 0.647061	,Validation loss (MRSE): 0.733293	,Training loss (MSE): 5.15705e+16	,Validation loss (MSE): 9.44475e+16	,Training accuracy (MAE): -2.80392e+07	,Validation accuracy (MAE): -5.5103e+07	,Training accuracy (MRAE): 0.247707	,Validation accuracy (MRAE): 0.178507
Epoch: 120:	Training loss (MRSE): 0.693034	,Validation loss (MRSE): 0.737056	,Training loss (MSE): 5.36795e+16	,Validation loss (MSE): 1.00784e+17	,Training accuracy (MAE): -2.94502e+07	,Validation accuracy (MAE): -5.50809e+07	,Training accuracy (MRAE): 0.207988	,Validation accuracy (MRAE): 0.17521
Epoch: 122:	Training loss (MRSE): 0.64209	,Validation loss (MRSE): 0.760595	,Training loss (MSE): 4.78296e+16	,Validation loss (MSE): 8.11077e+16	,Training accuracy (MAE): -2.75659e+07	,Validation accuracy (MAE): -5.55171e+07	,Training accuracy (MRAE): 0.261114	,Validation accuracy (MRAE): 0.160516
Epoch: 124:	Training loss (MRSE): 0.65139	,Validation loss (MRSE): 0.749816	,Training loss (MSE): 4.69671e+16	,Validation loss (MSE): 1.06415e+17	,Training accuracy (MAE): -2.86445e+07	,Validation accuracy (MAE): -6.05363e+07	,Training accuracy (MRAE): 0.244798	,Validation accuracy (MRAE): 0.168323
Epoch: 126:	Training loss (MRSE): 0.645956	,Validation loss (MRSE): 0.747033	,Training loss (MSE): 4.80502e+16	,Validation loss (MSE): 1.14119e+17	,Training accuracy (MAE): -2.91366e+07	,Validation accuracy (MAE): -6.18152e+07	,Training accuracy (MRAE): 0.249308	,Validation accuracy (MRAE): 0.170132
Epoch: 128:	Training loss (MRSE): 0.637329	,Validation loss (MRSE): 0.74578	,Training loss (MSE): 4.58997e+16	,Validation loss (MSE): 1.06881e+17	,Training accuracy (MAE): -2.6971e+07	,Validation accuracy (MAE): -6.15589e+07	,Training accuracy (MRAE): 0.255244	,Validation accuracy (MRAE): 0.173632
Epoch: 130:	Training loss (MRSE): 0.641855	,Validation loss (MRSE): 0.741793	,Training loss (MSE): 4.79059e+16	,Validation loss (MSE): 1.11293e+17	,Training accuracy (MAE): -2.9765e+07	,Validation accuracy (MAE): -6.23855e+07	,Training accuracy (MRAE): 0.250854	,Validation accuracy (MRAE): 0.174439
Epoch: 132:	Training loss (MRSE): 0.641665	,Validation loss (MRSE): 0.741282	,Training loss (MSE): 4.79354e+16	,Validation loss (MSE): 1.14053e+17	,Training accuracy (MAE): -2.99346e+07	,Validation accuracy (MAE): -6.31368e+07	,Training accuracy (MRAE): 0.250458	,Validation accuracy (MRAE): 0.174381
Epoch: 134:	Training loss (MRSE): 0.639578	,Validation loss (MRSE): 0.738932	,Training loss (MSE): 4.71039e+16	,Validation loss (MSE): 1.12872e+17	,Training accuracy (MAE): -2.94594e+07	,Validation accuracy (MAE): -6.38534e+07	,Training accuracy (MRAE): 0.250037	,Validation accuracy (MRAE): 0.177205
Epoch: 136:	Training loss (MRSE): 0.641751	,Validation loss (MRSE): 0.735538	,Training loss (MSE): 4.81392e+16	,Validation loss (MSE): 1.15534e+17	,Training accuracy (MAE): -3.04898e+07	,Validation accuracy (MAE): -6.41279e+07	,Training accuracy (MRAE): 0.249381	,Validation accuracy (MRAE): 0.180272
Epoch: 138:	Training loss (MRSE): 0.642592	,Validation loss (MRSE): 0.732828	,Training loss (MSE): 4.91759e+16	,Validation loss (MSE): 1.19541e+17	,Training accuracy (MAE): -3.09081e+07	,Validation accuracy (MAE): -6.50263e+07	,Training accuracy (MRAE): 0.248097	,Validation accuracy (MRAE): 0.183232
Epoch: 140:	Training loss (MRSE): 0.642542	,Validation loss (MRSE): 0.731406	,Training loss (MSE): 4.91195e+16	,Validation loss (MSE): 1.19901e+17	,Training accuracy (MAE): -3.04046e+07	,Validation accuracy (MAE): -6.5106e+07	,Training accuracy (MRAE): 0.247754	,Validation accuracy (MRAE): 0.183533
Epoch: 142:	Training loss (MRSE): 0.644778	,Validation loss (MRSE): 0.729578	,Training loss (MSE): 5.03558e+16	,Validation loss (MSE): 1.22239e+17	,Training accuracy (MAE): -3.08938e+07	,Validation accuracy (MAE): -6.55816e+07	,Training accuracy (MRAE): 0.245645	,Validation accuracy (MRAE): 0.185205
Epoch: 144:	Training loss (MRSE): 0.647063	,Validation loss (MRSE): 0.728178	,Training loss (MSE): 5.14125e+16	,Validation loss (MSE): 1.21986e+17	,Training accuracy (MAE): -3.08643e+07	,Validation accuracy (MAE): -6.48662e+07	,Training accuracy (MRAE): 0.243632	,Validation accuracy (MRAE): 0.185742
Epoch: 146:	Training loss (MRSE): 0.644335	,Validation loss (MRSE): 0.727981	,Training loss (MSE): 5.06399e+16	,Validation loss (MSE): 1.19501e+17	,Training accuracy (MAE): -3.02289e+07	,Validation accuracy (MAE): -6.54644e+07	,Training accuracy (MRAE): 0.245191	,Validation accuracy (MRAE): 0.18385
Epoch: 148:	Training loss (MRSE): 0.659689	,Validation loss (MRSE): 0.721994	,Training loss (MSE): 5.46731e+16	,Validation loss (MSE): 1.26363e+17	,Training accuracy (MAE): -3.23779e+07	,Validation accuracy (MAE): -6.44625e+07	,Training accuracy (MRAE): 0.235156	,Validation accuracy (MRAE): 0.192568
Epoch: 150:	Training loss (MRSE): 0.637567	,Validation loss (MRSE): 0.726988	,Training loss (MSE): 5.05503e+16	,Validation loss (MSE): 1.13138e+17	,Training accuracy (MAE): -2.76377e+07	,Validation accuracy (MAE): -6.53469e+07	,Training accuracy (MRAE): 0.249613	,Validation accuracy (MRAE): 0.185335
Epoch: 152:	Training loss (MRSE): 0.6993	,Validation loss (MRSE): 0.724881	,Training loss (MSE): 5.9076e+16	,Validation loss (MSE): 1.30127e+17	,Training accuracy (MAE): -3.42886e+07	,Validation accuracy (MAE): -6.40938e+07	,Training accuracy (MRAE): 0.202214	,Validation accuracy (MRAE): 0.185216
Epoch: 154:	Training loss (MRSE): 0.665027	,Validation loss (MRSE): 0.745138	,Training loss (MSE): 4.94747e+16	,Validation loss (MSE): 1.40421e+17	,Training accuracy (MAE): -3.14922e+07	,Validation accuracy (MAE): -7.03937e+07	,Training accuracy (MRAE): 0.229979	,Validation accuracy (MRAE): 0.178699
Epoch: 156:	Training loss (MRSE): 0.654533	,Validation loss (MRSE): 0.741736	,Training loss (MSE): 4.31635e+16	,Validation loss (MSE): 1.11489e+17	,Training accuracy (MAE): -2.82212e+07	,Validation accuracy (MAE): -6.68296e+07	,Training accuracy (MRAE): 0.240847	,Validation accuracy (MRAE): 0.175113
Epoch: 158:	Training loss (MRSE): 0.659303	,Validation loss (MRSE): 0.736325	,Training loss (MSE): 4.7953e+16	,Validation loss (MSE): 1.26354e+17	,Training accuracy (MAE): -3.20071e+07	,Validation accuracy (MAE): -6.95281e+07	,Training accuracy (MRAE): 0.232492	,Validation accuracy (MRAE): 0.182532
Epoch: 160:	Training loss (MRSE): 0.656208	,Validation loss (MRSE): 0.734271	,Training loss (MSE): 4.71516e+16	,Validation loss (MSE): 1.21265e+17	,Training accuracy (MAE): -3.16274e+07	,Validation accuracy (MAE): -6.85848e+07	,Training accuracy (MRAE): 0.234918	,Validation accuracy (MRAE): 0.184385
Epoch: 162:	Training loss (MRSE): 0.659299	,Validation loss (MRSE): 0.73196	,Training loss (MSE): 5.11251e+16	,Validation loss (MSE): 1.31188e+17	,Training accuracy (MAE): -3.41525e+07	,Validation accuracy (MAE): -7.07243e+07	,Training accuracy (MRAE): 0.231292	,Validation accuracy (MRAE): 0.187647
Epoch: 164:	Training loss (MRSE): 0.659224	,Validation loss (MRSE): 0.731117	,Training loss (MSE): 5.00868e+16	,Validation loss (MSE): 1.3421e+17	,Training accuracy (MAE): -3.32961e+07	,Validation accuracy (MAE): -7.13718e+07	,Training accuracy (MRAE): 0.232025	,Validation accuracy (MRAE): 0.187535
Epoch: 166:	Training loss (MRSE): 0.660125	,Validation loss (MRSE): 0.728134	,Training loss (MSE): 5.04215e+16	,Validation loss (MSE): 1.3831e+17	,Training accuracy (MAE): -3.32666e+07	,Validation accuracy (MAE): -7.28144e+07	,Training accuracy (MRAE): 0.231833	,Validation accuracy (MRAE): 0.190136
