Epoch: 0	,Training loss (MRSE): 0.838335	,Validation loss (MRSE): 0.852512	,Training loss (MSE): 1.52864e+17	,Validation loss (MSE): 1.92596e+17	,Training accuracy (MAE): -6.08967e+07	,Validation accuracy (MAE): -7.494e+07	,Training accuracy (MRAE): 0.0959416	,Validation accuracy (MRAE): 0.0926174
Epoch: 22	,Training loss (MRSE): 0.44974	,Validation loss (MRSE): 0.822349	,Training loss (MSE): 2.93076e+17	,Validation loss (MSE): 1.93034e+17	,Training accuracy (MAE): -6.34973e+07	,Validation accuracy (MAE): -7.52567e+07	,Training accuracy (MRAE): 0.405094	,Validation accuracy (MRAE): 0.115769
Epoch: 24	,Training loss (MRSE): 0.511464	,Validation loss (MRSE): 0.793503	,Training loss (MSE): 6.7974e+16	,Validation loss (MSE): 1.93024e+17	,Training accuracy (MAE): -3.81841e+07	,Validation accuracy (MAE): -7.5496e+07	,Training accuracy (MRAE): 0.338276	,Validation accuracy (MRAE): 0.141722
Epoch: 26	,Training loss (MRSE): 0.429386	,Validation loss (MRSE): 0.776011	,Training loss (MSE): 5.37239e+16	,Validation loss (MSE): 1.93029e+17	,Training accuracy (MAE): -3.25002e+07	,Validation accuracy (MAE): -7.55309e+07	,Training accuracy (MRAE): 0.426304	,Validation accuracy (MRAE): 0.159262
Epoch: 28	,Training loss (MRSE): 0.416924	,Validation loss (MRSE): 0.789768	,Training loss (MSE): 6.22967e+16	,Validation loss (MSE): 1.93023e+17	,Training accuracy (MAE): -3.44881e+07	,Validation accuracy (MAE): -7.51994e+07	,Training accuracy (MRAE): 0.435886	,Validation accuracy (MRAE): 0.14714
Epoch: 30	,Training loss (MRSE): 0.459583	,Validation loss (MRSE): 0.772208	,Training loss (MSE): 8.19827e+16	,Validation loss (MSE): 1.93002e+17	,Training accuracy (MAE): -4.31945e+07	,Validation accuracy (MAE): -7.50336e+07	,Training accuracy (MRAE): 0.392972	,Validation accuracy (MRAE): 0.160121
Epoch: 32	,Training loss (MRSE): 0.478437	,Validation loss (MRSE): 0.824395	,Training loss (MSE): 7.9657e+16	,Validation loss (MSE): 1.9303e+17	,Training accuracy (MAE): -3.95773e+07	,Validation accuracy (MAE): -7.49341e+07	,Training accuracy (MRAE): 0.367442	,Validation accuracy (MRAE): 0.117648
Epoch: 34	,Training loss (MRSE): 0.46857	,Validation loss (MRSE): 0.825158	,Training loss (MSE): 3.36422e+17	,Validation loss (MSE): 1.93044e+17	,Training accuracy (MAE): -7.05084e+07	,Validation accuracy (MAE): -7.55141e+07	,Training accuracy (MRAE): 0.374782	,Validation accuracy (MRAE): 0.117663
Epoch: 36	,Training loss (MRSE): 0.528722	,Validation loss (MRSE): 0.779853	,Training loss (MSE): 1.96861e+18	,Validation loss (MSE): 1.9296e+17	,Training accuracy (MAE): -1.83432e+08	,Validation accuracy (MAE): -7.55776e+07	,Training accuracy (MRAE): 0.325318	,Validation accuracy (MRAE): 0.152279
Epoch: 38	,Training loss (MRSE): 0.498186	,Validation loss (MRSE): 0.817634	,Training loss (MSE): 1.14189e+17	,Validation loss (MSE): 1.93027e+17	,Training accuracy (MAE): -5.16362e+07	,Validation accuracy (MAE): -7.47926e+07	,Training accuracy (MRAE): 0.348564	,Validation accuracy (MRAE): 0.118653
Epoch: 40	,Training loss (MRSE): 0.516004	,Validation loss (MRSE): 0.790891	,Training loss (MSE): 1.2238e+17	,Validation loss (MSE): 1.9302e+17	,Training accuracy (MAE): -5.35098e+07	,Validation accuracy (MAE): -7.47465e+07	,Training accuracy (MRAE): 0.33471	,Validation accuracy (MRAE): 0.138933
Epoch: 42	,Training loss (MRSE): 0.378573	,Validation loss (MRSE): 0.787197	,Training loss (MSE): 3.82533e+16	,Validation loss (MSE): 1.93022e+17	,Training accuracy (MAE): -2.75248e+07	,Validation accuracy (MAE): -7.54063e+07	,Training accuracy (MRAE): 0.470969	,Validation accuracy (MRAE): 0.152176
Epoch: 44	,Training loss (MRSE): 0.370873	,Validation loss (MRSE): 0.781623	,Training loss (MSE): 1.40145e+18	,Validation loss (MSE): 1.93014e+17	,Training accuracy (MAE): -8.90059e+07	,Validation accuracy (MAE): -7.51034e+07	,Training accuracy (MRAE): 0.478505	,Validation accuracy (MRAE): 0.157623
Epoch: 46	,Training loss (MRSE): 0.504031	,Validation loss (MRSE): 0.779533	,Training loss (MSE): 5.16137e+16	,Validation loss (MSE): 1.92991e+17	,Training accuracy (MAE): -3.26255e+07	,Validation accuracy (MAE): -7.55088e+07	,Training accuracy (MRAE): 0.338003	,Validation accuracy (MRAE): 0.14879
Epoch: 48	,Training loss (MRSE): 0.460359	,Validation loss (MRSE): 0.821988	,Training loss (MSE): 6.79464e+16	,Validation loss (MSE): 1.93031e+17	,Training accuracy (MAE): -3.83356e+07	,Validation accuracy (MAE): -7.49266e+07	,Training accuracy (MRAE): 0.384516	,Validation accuracy (MRAE): 0.115003
Epoch: 50	,Training loss (MRSE): 0.364526	,Validation loss (MRSE): 0.798591	,Training loss (MSE): 1.30918e+17	,Validation loss (MSE): 1.93015e+17	,Training accuracy (MAE): -4.74965e+07	,Validation accuracy (MAE): -7.49247e+07	,Training accuracy (MRAE): 0.477731	,Validation accuracy (MRAE): 0.134107
Epoch: 52	,Training loss (MRSE): 0.369171	,Validation loss (MRSE): 0.778318	,Training loss (MSE): 2.32434e+17	,Validation loss (MSE): 1.93e+17	,Training accuracy (MAE): -6.32071e+07	,Validation accuracy (MAE): -7.513e+07	,Training accuracy (MRAE): 0.471347	,Validation accuracy (MRAE): 0.158174
Epoch: 54	,Training loss (MRSE): 0.336808	,Validation loss (MRSE): 0.783032	,Training loss (MSE): 3.22025e+16	,Validation loss (MSE): 1.93015e+17	,Training accuracy (MAE): -2.29181e+07	,Validation accuracy (MAE): -7.49947e+07	,Training accuracy (MRAE): 0.516017	,Validation accuracy (MRAE): 0.154774
Epoch: 56	,Training loss (MRSE): 0.407714	,Validation loss (MRSE): 0.786922	,Training loss (MSE): 7.90517e+16	,Validation loss (MSE): 1.93014e+17	,Training accuracy (MAE): -4.16919e+07	,Validation accuracy (MAE): -7.48699e+07	,Training accuracy (MRAE): 0.432495	,Validation accuracy (MRAE): 0.147251
Epoch: 58	,Training loss (MRSE): 0.437298	,Validation loss (MRSE): 0.778529	,Training loss (MSE): 1.01571e+17	,Validation loss (MSE): 1.93008e+17	,Training accuracy (MAE): -4.81432e+07	,Validation accuracy (MAE): -7.47684e+07	,Training accuracy (MRAE): 0.410384	,Validation accuracy (MRAE): 0.155983
Epoch: 60	,Training loss (MRSE): 0.354256	,Validation loss (MRSE): 0.778992	,Training loss (MSE): 3.56768e+17	,Validation loss (MSE): 1.93007e+17	,Training accuracy (MAE): -6.82731e+07	,Validation accuracy (MAE): -7.54552e+07	,Training accuracy (MRAE): 0.491312	,Validation accuracy (MRAE): 0.157956
Epoch: 62	,Training loss (MRSE): 0.450156	,Validation loss (MRSE): 0.78945	,Training loss (MSE): 6.30192e+16	,Validation loss (MSE): 1.9296e+17	,Training accuracy (MAE): -3.724e+07	,Validation accuracy (MAE): -7.50392e+07	,Training accuracy (MRAE): 0.388759	,Validation accuracy (MRAE): 0.147209
Epoch: 64	,Training loss (MRSE): 0.439951	,Validation loss (MRSE): 0.791213	,Training loss (MSE): 9.07651e+16	,Validation loss (MSE): 1.9302e+17	,Training accuracy (MAE): -4.38038e+07	,Validation accuracy (MAE): -7.47973e+07	,Training accuracy (MRAE): 0.38585	,Validation accuracy (MRAE): 0.14165
Epoch: 66	,Training loss (MRSE): 0.330873	,Validation loss (MRSE): 0.792231	,Training loss (MSE): 4.86639e+16	,Validation loss (MSE): 1.93019e+17	,Training accuracy (MAE): -3.11466e+07	,Validation accuracy (MAE): -7.52963e+07	,Training accuracy (MRAE): 0.511305	,Validation accuracy (MRAE): 0.142366
Epoch: 68	,Training loss (MRSE): 0.397867	,Validation loss (MRSE): 0.796478	,Training loss (MSE): 3.0408e+16	,Validation loss (MSE): 1.93022e+17	,Training accuracy (MAE): -2.34753e+07	,Validation accuracy (MAE): -7.48442e+07	,Training accuracy (MRAE): 0.434885	,Validation accuracy (MRAE): 0.135427
Epoch: 70	,Training loss (MRSE): 0.316477	,Validation loss (MRSE): 0.773817	,Training loss (MSE): 2.82257e+16	,Validation loss (MSE): 1.92999e+17	,Training accuracy (MAE): -2.34221e+07	,Validation accuracy (MAE): -7.54078e+07	,Training accuracy (MRAE): 0.528505	,Validation accuracy (MRAE): 0.161907
Epoch: 72	,Training loss (MRSE): 0.489571	,Validation loss (MRSE): 0.78628	,Training loss (MSE): 8.14454e+17	,Validation loss (MSE): 1.93e+17	,Training accuracy (MAE): -1.19088e+08	,Validation accuracy (MAE): -7.6139e+07	,Training accuracy (MRAE): 0.349975	,Validation accuracy (MRAE): 0.140589
Epoch: 74	,Training loss (MRSE): 0.329307	,Validation loss (MRSE): 0.78222	,Training loss (MSE): 3.85319e+16	,Validation loss (MSE): 1.93015e+17	,Training accuracy (MAE): -2.64724e+07	,Validation accuracy (MAE): -7.53387e+07	,Training accuracy (MRAE): 0.510397	,Validation accuracy (MRAE): 0.150397
Epoch: 76	,Training loss (MRSE): 0.304244	,Validation loss (MRSE): 0.778613	,Training loss (MSE): 2.65496e+16	,Validation loss (MSE): 1.93007e+17	,Training accuracy (MAE): -2.08079e+07	,Validation accuracy (MAE): -7.52761e+07	,Training accuracy (MRAE): 0.547489	,Validation accuracy (MRAE): 0.156245
Epoch: 78	,Training loss (MRSE): 0.300055	,Validation loss (MRSE): 0.775548	,Training loss (MSE): 4.65458e+16	,Validation loss (MSE): 1.93002e+17	,Training accuracy (MAE): -2.97866e+07	,Validation accuracy (MAE): -7.51935e+07	,Training accuracy (MRAE): 0.550386	,Validation accuracy (MRAE): 0.161533
Epoch: 80	,Training loss (MRSE): 0.295513	,Validation loss (MRSE): 0.784233	,Training loss (MSE): 3.38318e+16	,Validation loss (MSE): 1.93009e+17	,Training accuracy (MAE): -2.40437e+07	,Validation accuracy (MAE): -7.50688e+07	,Training accuracy (MRAE): 0.550493	,Validation accuracy (MRAE): 0.153322
Epoch: 82	,Training loss (MRSE): 0.326792	,Validation loss (MRSE): 0.782581	,Training loss (MSE): 3.51027e+16	,Validation loss (MSE): 1.93007e+17	,Training accuracy (MAE): -2.51128e+07	,Validation accuracy (MAE): -7.50119e+07	,Training accuracy (MRAE): 0.518623	,Validation accuracy (MRAE): 0.15407
Epoch: 84	,Training loss (MRSE): 0.317701	,Validation loss (MRSE): 0.785325	,Training loss (MSE): 3.22454e+16	,Validation loss (MSE): 1.93006e+17	,Training accuracy (MAE): -2.55294e+07	,Validation accuracy (MAE): -7.54329e+07	,Training accuracy (MRAE): 0.513565	,Validation accuracy (MRAE): 0.154214
Epoch: 86	,Training loss (MRSE): 0.287043	,Validation loss (MRSE): 0.777144	,Training loss (MSE): 3.48356e+16	,Validation loss (MSE): 1.93001e+17	,Training accuracy (MAE): -2.51945e+07	,Validation accuracy (MAE): -7.50455e+07	,Training accuracy (MRAE): 0.562113	,Validation accuracy (MRAE): 0.1588
Epoch: 88	,Training loss (MRSE): 0.355514	,Validation loss (MRSE): 0.784634	,Training loss (MSE): 1.47991e+16	,Validation loss (MSE): 1.92934e+17	,Training accuracy (MAE): -1.97594e+07	,Validation accuracy (MAE): -7.50412e+07	,Training accuracy (MRAE): 0.477444	,Validation accuracy (MRAE): 0.139884
Epoch: 90	,Training loss (MRSE): 0.285745	,Validation loss (MRSE): 0.781074	,Training loss (MSE): 4.94625e+16	,Validation loss (MSE): 1.93011e+17	,Training accuracy (MAE): -3.23672e+07	,Validation accuracy (MAE): -7.53226e+07	,Training accuracy (MRAE): 0.560072	,Validation accuracy (MRAE): 0.155248
Epoch: 92	,Training loss (MRSE): 0.380085	,Validation loss (MRSE): 0.790068	,Training loss (MSE): 2.21884e+16	,Validation loss (MSE): 1.92996e+17	,Training accuracy (MAE): -2.18227e+07	,Validation accuracy (MAE): -7.55676e+07	,Training accuracy (MRAE): 0.453367	,Validation accuracy (MRAE): 0.139037
Epoch: 94	,Training loss (MRSE): 0.283786	,Validation loss (MRSE): 0.781807	,Training loss (MSE): 1.25636e+16	,Validation loss (MSE): 1.93001e+17	,Training accuracy (MAE): -1.69502e+07	,Validation accuracy (MAE): -7.54163e+07	,Training accuracy (MRAE): 0.561625	,Validation accuracy (MRAE): 0.156427
Epoch: 96	,Training loss (MRSE): 0.26365	,Validation loss (MRSE): 0.780418	,Training loss (MSE): 1.0494e+17	,Validation loss (MSE): 1.92974e+17	,Training accuracy (MAE): -3.53915e+07	,Validation accuracy (MAE): -7.50766e+07	,Training accuracy (MRAE): 0.591678	,Validation accuracy (MRAE): 0.156821
Epoch: 98	,Training loss (MRSE): 0.300867	,Validation loss (MRSE): 0.781623	,Training loss (MSE): 3.9777e+16	,Validation loss (MSE): 1.92988e+17	,Training accuracy (MAE): -2.85742e+07	,Validation accuracy (MAE): -7.51955e+07	,Training accuracy (MRAE): 0.540449	,Validation accuracy (MRAE): 0.151731
Epoch: 100	,Training loss (MRSE): 0.315111	,Validation loss (MRSE): 0.78866	,Training loss (MSE): 9.928e+16	,Validation loss (MSE): 1.92939e+17	,Training accuracy (MAE): -3.92145e+07	,Validation accuracy (MAE): -7.53817e+07	,Training accuracy (MRAE): 0.515522	,Validation accuracy (MRAE): 0.144152
Epoch: 102	,Training loss (MRSE): 0.277905	,Validation loss (MRSE): 0.788539	,Training loss (MSE): 4.42958e+16	,Validation loss (MSE): 1.93006e+17	,Training accuracy (MAE): -2.87193e+07	,Validation accuracy (MAE): -7.49856e+07	,Training accuracy (MRAE): 0.55838	,Validation accuracy (MRAE): 0.146166
Epoch: 104	,Training loss (MRSE): 0.280304	,Validation loss (MRSE): 0.784338	,Training loss (MSE): 3.95621e+16	,Validation loss (MSE): 1.93008e+17	,Training accuracy (MAE): -2.60409e+07	,Validation accuracy (MAE): -7.54154e+07	,Training accuracy (MRAE): 0.557356	,Validation accuracy (MRAE): 0.152277
Epoch: 106	,Training loss (MRSE): 0.275261	,Validation loss (MRSE): 0.789349	,Training loss (MSE): 4.51648e+16	,Validation loss (MSE): 1.92985e+17	,Training accuracy (MAE): -3.01843e+07	,Validation accuracy (MAE): -7.5155e+07	,Training accuracy (MRAE): 0.572403	,Validation accuracy (MRAE): 0.147546
Epoch: 108	,Training loss (MRSE): 0.247116	,Validation loss (MRSE): 0.778601	,Training loss (MSE): 2.95224e+17	,Validation loss (MSE): 1.92975e+17	,Training accuracy (MAE): -4.24583e+07	,Validation accuracy (MAE): -7.5077e+07	,Training accuracy (MRAE): 0.608858	,Validation accuracy (MRAE): 0.163537
Epoch: 110	,Training loss (MRSE): 0.245993	,Validation loss (MRSE): 0.786258	,Training loss (MSE): 2.09203e+16	,Validation loss (MSE): 1.92987e+17	,Training accuracy (MAE): -2.02186e+07	,Validation accuracy (MAE): -7.50474e+07	,Training accuracy (MRAE): 0.60404	,Validation accuracy (MRAE): 0.148417
Epoch: 112	,Training loss (MRSE): 0.334833	,Validation loss (MRSE): 0.793687	,Training loss (MSE): 7.92678e+16	,Validation loss (MSE): 1.93023e+17	,Training accuracy (MAE): -3.84935e+07	,Validation accuracy (MAE): -7.49704e+07	,Training accuracy (MRAE): 0.49337	,Validation accuracy (MRAE): 0.139371
Epoch: 114	,Training loss (MRSE): 0.292515	,Validation loss (MRSE): 0.779163	,Training loss (MSE): 7.62946e+16	,Validation loss (MSE): 1.92977e+17	,Training accuracy (MAE): -3.7776e+07	,Validation accuracy (MAE): -7.49942e+07	,Training accuracy (MRAE): 0.535533	,Validation accuracy (MRAE): 0.15588
Epoch: 116	,Training loss (MRSE): 0.402069	,Validation loss (MRSE): 0.788199	,Training loss (MSE): 1.02996e+17	,Validation loss (MSE): 1.92993e+17	,Training accuracy (MAE): -4.87204e+07	,Validation accuracy (MAE): -7.47826e+07	,Training accuracy (MRAE): 0.42396	,Validation accuracy (MRAE): 0.145643
Epoch: 118	,Training loss (MRSE): 0.3442	,Validation loss (MRSE): 0.790063	,Training loss (MSE): 6.59906e+16	,Validation loss (MSE): 1.92953e+17	,Training accuracy (MAE): -3.86445e+07	,Validation accuracy (MAE): -7.48592e+07	,Training accuracy (MRAE): 0.48216	,Validation accuracy (MRAE): 0.139465
Epoch: 120	,Training loss (MRSE): 0.287529	,Validation loss (MRSE): 0.789972	,Training loss (MSE): 2.36444e+17	,Validation loss (MSE): 1.92903e+17	,Training accuracy (MAE): -6.86486e+07	,Validation accuracy (MAE): -7.52931e+07	,Training accuracy (MRAE): 0.541895	,Validation accuracy (MRAE): 0.143453
Epoch: 122	,Training loss (MRSE): 0.272935	,Validation loss (MRSE): 0.791494	,Training loss (MSE): 2.22015e+16	,Validation loss (MSE): 1.93005e+17	,Training accuracy (MAE): -2.07083e+07	,Validation accuracy (MAE): -7.54149e+07	,Training accuracy (MRAE): 0.561146	,Validation accuracy (MRAE): 0.14624
Epoch: 124	,Training loss (MRSE): 0.269832	,Validation loss (MRSE): 0.789628	,Training loss (MSE): 3.92079e+16	,Validation loss (MSE): 1.93033e+17	,Training accuracy (MAE): -2.77153e+07	,Validation accuracy (MAE): -7.54247e+07	,Training accuracy (MRAE): 0.573549	,Validation accuracy (MRAE): 0.147655
Epoch: 126	,Training loss (MRSE): 0.410246	,Validation loss (MRSE): 0.785276	,Training loss (MSE): 3.84963e+17	,Validation loss (MSE): 1.928e+17	,Training accuracy (MAE): -7.81286e+07	,Validation accuracy (MAE): -7.56436e+07	,Training accuracy (MRAE): 0.419103	,Validation accuracy (MRAE): 0.144611
Epoch: 128	,Training loss (MRSE): 0.230594	,Validation loss (MRSE): 0.786845	,Training loss (MSE): 3.08251e+16	,Validation loss (MSE): 1.92997e+17	,Training accuracy (MAE): -2.5537e+07	,Validation accuracy (MAE): -7.51179e+07	,Training accuracy (MRAE): 0.615046	,Validation accuracy (MRAE): 0.152553
Epoch: 130	,Training loss (MRSE): 0.264127	,Validation loss (MRSE): 0.786755	,Training loss (MSE): 3.61102e+16	,Validation loss (MSE): 1.92987e+17	,Training accuracy (MAE): -2.23976e+07	,Validation accuracy (MAE): -7.53096e+07	,Training accuracy (MRAE): 0.565596	,Validation accuracy (MRAE): 0.145973
Epoch: 132	,Training loss (MRSE): 0.277865	,Validation loss (MRSE): 0.789845	,Training loss (MSE): 1.29415e+16	,Validation loss (MSE): 1.9302e+17	,Training accuracy (MAE): -1.6031e+07	,Validation accuracy (MAE): -7.50461e+07	,Training accuracy (MRAE): 0.572131	,Validation accuracy (MRAE): 0.151278
Epoch: 134	,Training loss (MRSE): 0.265763	,Validation loss (MRSE): 0.787668	,Training loss (MSE): 4.14398e+17	,Validation loss (MSE): 1.93002e+17	,Training accuracy (MAE): -9.08791e+07	,Validation accuracy (MAE): -7.57906e+07	,Training accuracy (MRAE): 0.561152	,Validation accuracy (MRAE): 0.149393
Epoch: 136	,Training loss (MRSE): 0.218119	,Validation loss (MRSE): 0.78556	,Training loss (MSE): 2.4692e+16	,Validation loss (MSE): 1.92979e+17	,Training accuracy (MAE): -2.02212e+07	,Validation accuracy (MAE): -7.51263e+07	,Training accuracy (MRAE): 0.630234	,Validation accuracy (MRAE): 0.152884
Epoch: 138	,Training loss (MRSE): 0.215905	,Validation loss (MRSE): 0.795631	,Training loss (MSE): 3.7146e+16	,Validation loss (MSE): 1.93005e+17	,Training accuracy (MAE): -2.24399e+07	,Validation accuracy (MAE): -7.53661e+07	,Training accuracy (MRAE): 0.636682	,Validation accuracy (MRAE): 0.142266
Epoch: 140	,Training loss (MRSE): 0.31548	,Validation loss (MRSE): 0.785892	,Training loss (MSE): 2.9267e+16	,Validation loss (MSE): 1.93016e+17	,Training accuracy (MAE): -2.56723e+07	,Validation accuracy (MAE): -7.49227e+07	,Training accuracy (MRAE): 0.509677	,Validation accuracy (MRAE): 0.147314
Epoch: 142	,Training loss (MRSE): 0.25078	,Validation loss (MRSE): 0.79224	,Training loss (MSE): 4.21174e+16	,Validation loss (MSE): 1.92996e+17	,Training accuracy (MAE): -2.37367e+07	,Validation accuracy (MAE): -7.56014e+07	,Training accuracy (MRAE): 0.584461	,Validation accuracy (MRAE): 0.147811
Epoch: 144	,Training loss (MRSE): 0.2824	,Validation loss (MRSE): 0.797238	,Training loss (MSE): 1.75287e+18	,Validation loss (MSE): 1.93054e+17	,Training accuracy (MAE): -1.08861e+08	,Validation accuracy (MAE): -7.622e+07	,Training accuracy (MRAE): 0.547346	,Validation accuracy (MRAE): 0.142657
Epoch: 146	,Training loss (MRSE): 0.247278	,Validation loss (MRSE): 0.794675	,Training loss (MSE): 3.45896e+17	,Validation loss (MSE): 1.93036e+17	,Training accuracy (MAE): -7.42262e+07	,Validation accuracy (MAE): -7.54799e+07	,Training accuracy (MRAE): 0.588823	,Validation accuracy (MRAE): 0.1449
Epoch: 148	,Training loss (MRSE): 0.29715	,Validation loss (MRSE): 0.795907	,Training loss (MSE): 6.15811e+16	,Validation loss (MSE): 1.93021e+17	,Training accuracy (MAE): -3.37735e+07	,Validation accuracy (MAE): -7.51514e+07	,Training accuracy (MRAE): 0.52669	,Validation accuracy (MRAE): 0.138653
Epoch: 150	,Training loss (MRSE): 0.223626	,Validation loss (MRSE): 0.792831	,Training loss (MSE): 1.90386e+16	,Validation loss (MSE): 1.93014e+17	,Training accuracy (MAE): -2.0043e+07	,Validation accuracy (MAE): -7.51676e+07	,Training accuracy (MRAE): 0.631292	,Validation accuracy (MRAE): 0.145655
Epoch: 152	,Training loss (MRSE): 0.22779	,Validation loss (MRSE): 0.79319	,Training loss (MSE): 6.69283e+16	,Validation loss (MSE): 1.93016e+17	,Training accuracy (MAE): -3.24185e+07	,Validation accuracy (MAE): -7.53835e+07	,Training accuracy (MRAE): 0.613669	,Validation accuracy (MRAE): 0.145725
Epoch: 154	,Training loss (MRSE): 0.252496	,Validation loss (MRSE): 0.793545	,Training loss (MSE): 2.61794e+16	,Validation loss (MSE): 1.93019e+17	,Training accuracy (MAE): -2.33795e+07	,Validation accuracy (MAE): -7.53737e+07	,Training accuracy (MRAE): 0.581577	,Validation accuracy (MRAE): 0.141578
Epoch: 156	,Training loss (MRSE): 0.240051	,Validation loss (MRSE): 0.786936	,Training loss (MSE): 8.33892e+15	,Validation loss (MSE): 1.92945e+17	,Training accuracy (MAE): -1.29433e+07	,Validation accuracy (MAE): -7.52098e+07	,Training accuracy (MRAE): 0.600445	,Validation accuracy (MRAE): 0.146992
Epoch: 158	,Training loss (MRSE): 0.199471	,Validation loss (MRSE): 0.787991	,Training loss (MSE): 1.25077e+16	,Validation loss (MSE): 1.92958e+17	,Training accuracy (MAE): -1.59572e+07	,Validation accuracy (MAE): -7.52344e+07	,Training accuracy (MRAE): 0.649942	,Validation accuracy (MRAE): 0.14596
Epoch: 160	,Training loss (MRSE): 0.19431	,Validation loss (MRSE): 0.791875	,Training loss (MSE): 9.29978e+15	,Validation loss (MSE): 1.9298e+17	,Training accuracy (MAE): -1.34311e+07	,Validation accuracy (MAE): -7.53786e+07	,Training accuracy (MRAE): 0.663723	,Validation accuracy (MRAE): 0.148836
Epoch: 162	,Training loss (MRSE): 0.19822	,Validation loss (MRSE): 0.788204	,Training loss (MSE): 3.38757e+16	,Validation loss (MSE): 1.92973e+17	,Training accuracy (MAE): -2.48698e+07	,Validation accuracy (MAE): -7.50988e+07	,Training accuracy (MRAE): 0.655421	,Validation accuracy (MRAE): 0.149092
Epoch: 164	,Training loss (MRSE): 0.386079	,Validation loss (MRSE): 0.788004	,Training loss (MSE): 2.05468e+16	,Validation loss (MSE): 1.92814e+17	,Training accuracy (MAE): -2.09695e+07	,Validation accuracy (MAE): -7.54094e+07	,Training accuracy (MRAE): 0.43209	,Validation accuracy (MRAE): 0.146194
Epoch: 166	,Training loss (MRSE): 0.24755	,Validation loss (MRSE): 0.794777	,Training loss (MSE): 2.58673e+17	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -7.28069e+07	,Validation accuracy (MAE): -7.57061e+07	,Training accuracy (MRAE): 0.580676	,Validation accuracy (MRAE): 0.140301
