Epoch: 0:	Training loss (MRSE): 0.848255	,Validation loss (MRSE): 0.864574	,Training loss (MSE): 1.51767e+17	,Validation loss (MSE): 1.75694e+17	,Training accuracy (MAE): -8.71308e+07	,Validation accuracy (MAE): -9.1532e+07	,Training accuracy (MRAE): 0.099275	,Validation accuracy (MRAE): 0.0895704
Epoch: 48:	Training loss (MRSE): 0.876982	,Validation loss (MRSE): 0.891782	,Training loss (MSE): 1.5108e+17	,Validation loss (MSE): 1.749e+17	,Training accuracy (MAE): -1.02952e+08	,Validation accuracy (MAE): -1.07819e+08	,Training accuracy (MRAE): 0.0800329	,Validation accuracy (MRAE): 0.0709494
Epoch: 50:	Training loss (MRSE): 0.877217	,Validation loss (MRSE): 0.892011	,Training loss (MSE): 1.51076e+17	,Validation loss (MSE): 1.74895e+17	,Training accuracy (MAE): -1.03121e+08	,Validation accuracy (MAE): -1.07992e+08	,Training accuracy (MRAE): 0.0798722	,Validation accuracy (MRAE): 0.0707842
Epoch: 52:	Training loss (MRSE): 0.877443	,Validation loss (MRSE): 0.892232	,Training loss (MSE): 1.51072e+17	,Validation loss (MSE): 1.74891e+17	,Training accuracy (MAE): -1.03284e+08	,Validation accuracy (MAE): -1.0816e+08	,Training accuracy (MRAE): 0.0797179	,Validation accuracy (MRAE): 0.0706257
Epoch: 54:	Training loss (MRSE): 0.87766	,Validation loss (MRSE): 0.892445	,Training loss (MSE): 1.51069e+17	,Validation loss (MSE): 1.74886e+17	,Training accuracy (MAE): -1.03441e+08	,Validation accuracy (MAE): -1.08322e+08	,Training accuracy (MRAE): 0.0795707	,Validation accuracy (MRAE): 0.0704742
Epoch: 56:	Training loss (MRSE): 0.877868	,Validation loss (MRSE): 0.892648	,Training loss (MSE): 1.51066e+17	,Validation loss (MSE): 1.74882e+17	,Training accuracy (MAE): -1.03593e+08	,Validation accuracy (MAE): -1.08477e+08	,Training accuracy (MRAE): 0.0794303	,Validation accuracy (MRAE): 0.0703297
Epoch: 58:	Training loss (MRSE): 0.878072	,Validation loss (MRSE): 0.892848	,Training loss (MSE): 1.51063e+17	,Validation loss (MSE): 1.74878e+17	,Training accuracy (MAE): -1.03741e+08	,Validation accuracy (MAE): -1.08631e+08	,Training accuracy (MRAE): 0.0792935	,Validation accuracy (MRAE): 0.0701887
Epoch: 60:	Training loss (MRSE): 0.878266	,Validation loss (MRSE): 0.893038	,Training loss (MSE): 1.5106e+17	,Validation loss (MSE): 1.74874e+17	,Training accuracy (MAE): -1.03884e+08	,Validation accuracy (MAE): -1.08777e+08	,Training accuracy (MRAE): 0.0791531	,Validation accuracy (MRAE): 0.0700553
Epoch: 62:	Training loss (MRSE): 0.878452	,Validation loss (MRSE): 0.89322	,Training loss (MSE): 1.51057e+17	,Validation loss (MSE): 1.7487e+17	,Training accuracy (MAE): -1.04021e+08	,Validation accuracy (MAE): -1.08917e+08	,Training accuracy (MRAE): 0.0790153	,Validation accuracy (MRAE): 0.0699278
Epoch: 64:	Training loss (MRSE): 0.878629	,Validation loss (MRSE): 0.893394	,Training loss (MSE): 1.51054e+17	,Validation loss (MSE): 1.74867e+17	,Training accuracy (MAE): -1.04153e+08	,Validation accuracy (MAE): -1.09052e+08	,Training accuracy (MRAE): 0.0788845	,Validation accuracy (MRAE): 0.0698067
Epoch: 66:	Training loss (MRSE): 0.8788	,Validation loss (MRSE): 0.893561	,Training loss (MSE): 1.51052e+17	,Validation loss (MSE): 1.74863e+17	,Training accuracy (MAE): -1.0428e+08	,Validation accuracy (MAE): -1.09181e+08	,Training accuracy (MRAE): 0.0787595	,Validation accuracy (MRAE): 0.0696911
Epoch: 68:	Training loss (MRSE): 0.878961	,Validation loss (MRSE): 0.893719	,Training loss (MSE): 1.5105e+17	,Validation loss (MSE): 1.7486e+17	,Training accuracy (MAE): -1.044e+08	,Validation accuracy (MAE): -1.09305e+08	,Training accuracy (MRAE): 0.0786414	,Validation accuracy (MRAE): 0.0695818
Epoch: 70:	Training loss (MRSE): 0.879116	,Validation loss (MRSE): 0.893871	,Training loss (MSE): 1.51047e+17	,Validation loss (MSE): 1.74857e+17	,Training accuracy (MAE): -1.04516e+08	,Validation accuracy (MAE): -1.09423e+08	,Training accuracy (MRAE): 0.0785285	,Validation accuracy (MRAE): 0.0694772
Epoch: 72:	Training loss (MRSE): 0.879265	,Validation loss (MRSE): 0.894017	,Training loss (MSE): 1.51045e+17	,Validation loss (MSE): 1.74854e+17	,Training accuracy (MAE): -1.04628e+08	,Validation accuracy (MAE): -1.09538e+08	,Training accuracy (MRAE): 0.0784201	,Validation accuracy (MRAE): 0.0693769
Epoch: 74:	Training loss (MRSE): 0.879407	,Validation loss (MRSE): 0.894156	,Training loss (MSE): 1.51043e+17	,Validation loss (MSE): 1.74852e+17	,Training accuracy (MAE): -1.04734e+08	,Validation accuracy (MAE): -1.09647e+08	,Training accuracy (MRAE): 0.0783173	,Validation accuracy (MRAE): 0.0692815
Epoch: 76:	Training loss (MRSE): 0.879542	,Validation loss (MRSE): 0.894287	,Training loss (MSE): 1.51042e+17	,Validation loss (MSE): 1.74849e+17	,Training accuracy (MAE): -1.04836e+08	,Validation accuracy (MAE): -1.09751e+08	,Training accuracy (MRAE): 0.0782194	,Validation accuracy (MRAE): 0.0691906
Epoch: 78:	Training loss (MRSE): 0.879671	,Validation loss (MRSE): 0.894414	,Training loss (MSE): 1.5104e+17	,Validation loss (MSE): 1.74847e+17	,Training accuracy (MAE): -1.04934e+08	,Validation accuracy (MAE): -1.09851e+08	,Training accuracy (MRAE): 0.0781259	,Validation accuracy (MRAE): 0.0691037
Epoch: 80:	Training loss (MRSE): 0.879795	,Validation loss (MRSE): 0.894535	,Training loss (MSE): 1.51038e+17	,Validation loss (MSE): 1.74844e+17	,Training accuracy (MAE): -1.05029e+08	,Validation accuracy (MAE): -1.09947e+08	,Training accuracy (MRAE): 0.0780361	,Validation accuracy (MRAE): 0.0690203
Epoch: 82:	Training loss (MRSE): 0.879915	,Validation loss (MRSE): 0.894652	,Training loss (MSE): 1.51037e+17	,Validation loss (MSE): 1.74842e+17	,Training accuracy (MAE): -1.0512e+08	,Validation accuracy (MAE): -1.10039e+08	,Training accuracy (MRAE): 0.0779501	,Validation accuracy (MRAE): 0.0689403
Epoch: 84:	Training loss (MRSE): 0.880029	,Validation loss (MRSE): 0.894764	,Training loss (MSE): 1.51035e+17	,Validation loss (MSE): 1.7484e+17	,Training accuracy (MAE): -1.05207e+08	,Validation accuracy (MAE): -1.10128e+08	,Training accuracy (MRAE): 0.077868	,Validation accuracy (MRAE): 0.0688641
Epoch: 86:	Training loss (MRSE): 0.880139	,Validation loss (MRSE): 0.894871	,Training loss (MSE): 1.51034e+17	,Validation loss (MSE): 1.74838e+17	,Training accuracy (MAE): -1.05291e+08	,Validation accuracy (MAE): -1.10214e+08	,Training accuracy (MRAE): 0.0777894	,Validation accuracy (MRAE): 0.068791
Epoch: 88:	Training loss (MRSE): 0.880245	,Validation loss (MRSE): 0.894975	,Training loss (MSE): 1.51032e+17	,Validation loss (MSE): 1.74836e+17	,Training accuracy (MAE): -1.05372e+08	,Validation accuracy (MAE): -1.10297e+08	,Training accuracy (MRAE): 0.0777136	,Validation accuracy (MRAE): 0.0687207
Epoch: 90:	Training loss (MRSE): 0.880347	,Validation loss (MRSE): 0.895076	,Training loss (MSE): 1.51031e+17	,Validation loss (MSE): 1.74834e+17	,Training accuracy (MAE): -1.0545e+08	,Validation accuracy (MAE): -1.10377e+08	,Training accuracy (MRAE): 0.0776409	,Validation accuracy (MRAE): 0.0686532
Epoch: 92:	Training loss (MRSE): 0.880445	,Validation loss (MRSE): 0.895171	,Training loss (MSE): 1.5103e+17	,Validation loss (MSE): 1.74832e+17	,Training accuracy (MAE): -1.05525e+08	,Validation accuracy (MAE): -1.10454e+08	,Training accuracy (MRAE): 0.0775717	,Validation accuracy (MRAE): 0.0685889
Epoch: 94:	Training loss (MRSE): 0.880539	,Validation loss (MRSE): 0.895263	,Training loss (MSE): 1.51029e+17	,Validation loss (MSE): 1.7483e+17	,Training accuracy (MAE): -1.05598e+08	,Validation accuracy (MAE): -1.10528e+08	,Training accuracy (MRAE): 0.0775009	,Validation accuracy (MRAE): 0.068527
Epoch: 96:	Training loss (MRSE): 0.88063	,Validation loss (MRSE): 0.895352	,Training loss (MSE): 1.51028e+17	,Validation loss (MSE): 1.74829e+17	,Training accuracy (MAE): -1.05668e+08	,Validation accuracy (MAE): -1.10599e+08	,Training accuracy (MRAE): 0.0774299	,Validation accuracy (MRAE): 0.0684671
Epoch: 98:	Training loss (MRSE): 0.880719	,Validation loss (MRSE): 0.895439	,Training loss (MSE): 1.51027e+17	,Validation loss (MSE): 1.74827e+17	,Training accuracy (MAE): -1.05737e+08	,Validation accuracy (MAE): -1.10669e+08	,Training accuracy (MRAE): 0.0773607	,Validation accuracy (MRAE): 0.0684085
Epoch: 100:	Training loss (MRSE): 0.880811	,Validation loss (MRSE): 0.895529	,Training loss (MSE): 1.51025e+17	,Validation loss (MSE): 1.74825e+17	,Training accuracy (MAE): -1.0581e+08	,Validation accuracy (MAE): -1.10742e+08	,Training accuracy (MRAE): 0.0772885	,Validation accuracy (MRAE): 0.0683473
Epoch: 102:	Training loss (MRSE): 0.880892	,Validation loss (MRSE): 0.895608	,Training loss (MSE): 1.51024e+17	,Validation loss (MSE): 1.74824e+17	,Training accuracy (MAE): -1.05872e+08	,Validation accuracy (MAE): -1.10806e+08	,Training accuracy (MRAE): 0.077226	,Validation accuracy (MRAE): 0.0682959
Epoch: 104:	Training loss (MRSE): 0.880965	,Validation loss (MRSE): 0.895681	,Training loss (MSE): 1.51024e+17	,Validation loss (MSE): 1.74823e+17	,Training accuracy (MAE): -1.05929e+08	,Validation accuracy (MAE): -1.10864e+08	,Training accuracy (MRAE): 0.0771687	,Validation accuracy (MRAE): 0.0682488
Epoch: 106:	Training loss (MRSE): 0.881038	,Validation loss (MRSE): 0.895753	,Training loss (MSE): 1.51023e+17	,Validation loss (MSE): 1.74822e+17	,Training accuracy (MAE): -1.05986e+08	,Validation accuracy (MAE): -1.10922e+08	,Training accuracy (MRAE): 0.0771119	,Validation accuracy (MRAE): 0.0682016
Epoch: 108:	Training loss (MRSE): 0.881109	,Validation loss (MRSE): 0.895823	,Training loss (MSE): 1.51022e+17	,Validation loss (MSE): 1.7482e+17	,Training accuracy (MAE): -1.06042e+08	,Validation accuracy (MAE): -1.10979e+08	,Training accuracy (MRAE): 0.0770571	,Validation accuracy (MRAE): 0.068156
Epoch: 110:	Training loss (MRSE): 0.881178	,Validation loss (MRSE): 0.89589	,Training loss (MSE): 1.51021e+17	,Validation loss (MSE): 1.74819e+17	,Training accuracy (MAE): -1.06095e+08	,Validation accuracy (MAE): -1.11033e+08	,Training accuracy (MRAE): 0.0770043	,Validation accuracy (MRAE): 0.068112
Epoch: 112:	Training loss (MRSE): 0.881244	,Validation loss (MRSE): 0.895955	,Training loss (MSE): 1.5102e+17	,Validation loss (MSE): 1.74818e+17	,Training accuracy (MAE): -1.06147e+08	,Validation accuracy (MAE): -1.11086e+08	,Training accuracy (MRAE): 0.0769531	,Validation accuracy (MRAE): 0.0680693
Epoch: 114:	Training loss (MRSE): 0.881307	,Validation loss (MRSE): 0.896018	,Training loss (MSE): 1.5102e+17	,Validation loss (MSE): 1.74817e+17	,Training accuracy (MAE): -1.06197e+08	,Validation accuracy (MAE): -1.11137e+08	,Training accuracy (MRAE): 0.0769041	,Validation accuracy (MRAE): 0.0680284
Epoch: 116:	Training loss (MRSE): 0.881369	,Validation loss (MRSE): 0.896078	,Training loss (MSE): 1.51019e+17	,Validation loss (MSE): 1.74816e+17	,Training accuracy (MAE): -1.06245e+08	,Validation accuracy (MAE): -1.11186e+08	,Training accuracy (MRAE): 0.0768567	,Validation accuracy (MRAE): 0.0679889
Epoch: 118:	Training loss (MRSE): 0.881429	,Validation loss (MRSE): 0.896137	,Training loss (MSE): 1.51018e+17	,Validation loss (MSE): 1.74815e+17	,Training accuracy (MAE): -1.06292e+08	,Validation accuracy (MAE): -1.11233e+08	,Training accuracy (MRAE): 0.0768109	,Validation accuracy (MRAE): 0.0679507
Epoch: 120:	Training loss (MRSE): 0.881486	,Validation loss (MRSE): 0.896194	,Training loss (MSE): 1.51018e+17	,Validation loss (MSE): 1.74814e+17	,Training accuracy (MAE): -1.06337e+08	,Validation accuracy (MAE): -1.1128e+08	,Training accuracy (MRAE): 0.0767666	,Validation accuracy (MRAE): 0.0679138
Epoch: 122:	Training loss (MRSE): 0.881542	,Validation loss (MRSE): 0.896248	,Training loss (MSE): 1.51017e+17	,Validation loss (MSE): 1.74813e+17	,Training accuracy (MAE): -1.06381e+08	,Validation accuracy (MAE): -1.11324e+08	,Training accuracy (MRAE): 0.0767224	,Validation accuracy (MRAE): 0.0678782
Epoch: 124:	Training loss (MRSE): 0.881596	,Validation loss (MRSE): 0.896301	,Training loss (MSE): 1.51016e+17	,Validation loss (MSE): 1.74812e+17	,Training accuracy (MAE): -1.06424e+08	,Validation accuracy (MAE): -1.11368e+08	,Training accuracy (MRAE): 0.0766745	,Validation accuracy (MRAE): 0.0678435
Epoch: 126:	Training loss (MRSE): 0.881648	,Validation loss (MRSE): 0.896353	,Training loss (MSE): 1.51016e+17	,Validation loss (MSE): 1.74812e+17	,Training accuracy (MAE): -1.06466e+08	,Validation accuracy (MAE): -1.1141e+08	,Training accuracy (MRAE): 0.0766264	,Validation accuracy (MRAE): 0.0678101
Epoch: 128:	Training loss (MRSE): 0.881698	,Validation loss (MRSE): 0.896402	,Training loss (MSE): 1.51015e+17	,Validation loss (MSE): 1.74811e+17	,Training accuracy (MAE): -1.06506e+08	,Validation accuracy (MAE): -1.11449e+08	,Training accuracy (MRAE): 0.0765807	,Validation accuracy (MRAE): 0.0677785
Epoch: 130:	Training loss (MRSE): 0.881747	,Validation loss (MRSE): 0.89645	,Training loss (MSE): 1.51015e+17	,Validation loss (MSE): 1.7481e+17	,Training accuracy (MAE): -1.06545e+08	,Validation accuracy (MAE): -1.11489e+08	,Training accuracy (MRAE): 0.0765359	,Validation accuracy (MRAE): 0.0677474
Epoch: 132:	Training loss (MRSE): 0.881793	,Validation loss (MRSE): 0.896496	,Training loss (MSE): 1.51014e+17	,Validation loss (MSE): 1.74809e+17	,Training accuracy (MAE): -1.06582e+08	,Validation accuracy (MAE): -1.11526e+08	,Training accuracy (MRAE): 0.0764932	,Validation accuracy (MRAE): 0.0677178
Epoch: 134:	Training loss (MRSE): 0.881839	,Validation loss (MRSE): 0.89654	,Training loss (MSE): 1.51014e+17	,Validation loss (MSE): 1.74809e+17	,Training accuracy (MAE): -1.06618e+08	,Validation accuracy (MAE): -1.11563e+08	,Training accuracy (MRAE): 0.0764515	,Validation accuracy (MRAE): 0.0676889
Epoch: 136:	Training loss (MRSE): 0.881882	,Validation loss (MRSE): 0.896583	,Training loss (MSE): 1.51013e+17	,Validation loss (MSE): 1.74808e+17	,Training accuracy (MAE): -1.06653e+08	,Validation accuracy (MAE): -1.11598e+08	,Training accuracy (MRAE): 0.0764121	,Validation accuracy (MRAE): 0.0676616
Epoch: 138:	Training loss (MRSE): 0.881924	,Validation loss (MRSE): 0.896624	,Training loss (MSE): 1.51013e+17	,Validation loss (MSE): 1.74807e+17	,Training accuracy (MAE): -1.06687e+08	,Validation accuracy (MAE): -1.11632e+08	,Training accuracy (MRAE): 0.0763733	,Validation accuracy (MRAE): 0.0676329
Epoch: 140:	Training loss (MRSE): 0.881965	,Validation loss (MRSE): 0.896665	,Training loss (MSE): 1.51012e+17	,Validation loss (MSE): 1.74806e+17	,Training accuracy (MAE): -1.0672e+08	,Validation accuracy (MAE): -1.11666e+08	,Training accuracy (MRAE): 0.0763358	,Validation accuracy (MRAE): 0.0675974
Epoch: 142:	Training loss (MRSE): 0.882004	,Validation loss (MRSE): 0.896703	,Training loss (MSE): 1.51012e+17	,Validation loss (MSE): 1.74806e+17	,Training accuracy (MAE): -1.06751e+08	,Validation accuracy (MAE): -1.11698e+08	,Training accuracy (MRAE): 0.0763	,Validation accuracy (MRAE): 0.0675634
Epoch: 144:	Training loss (MRSE): 0.882043	,Validation loss (MRSE): 0.896741	,Training loss (MSE): 1.51011e+17	,Validation loss (MSE): 1.74805e+17	,Training accuracy (MAE): -1.06782e+08	,Validation accuracy (MAE): -1.11729e+08	,Training accuracy (MRAE): 0.076265	,Validation accuracy (MRAE): 0.0675302
Epoch: 146:	Training loss (MRSE): 0.882079	,Validation loss (MRSE): 0.896776	,Training loss (MSE): 1.51011e+17	,Validation loss (MSE): 1.74805e+17	,Training accuracy (MAE): -1.06811e+08	,Validation accuracy (MAE): -1.11759e+08	,Training accuracy (MRAE): 0.0762323	,Validation accuracy (MRAE): 0.0674993
Epoch: 148:	Training loss (MRSE): 0.882115	,Validation loss (MRSE): 0.896812	,Training loss (MSE): 1.51011e+17	,Validation loss (MSE): 1.74804e+17	,Training accuracy (MAE): -1.0684e+08	,Validation accuracy (MAE): -1.11789e+08	,Training accuracy (MRAE): 0.0761986	,Validation accuracy (MRAE): 0.0674673
Epoch: 150:	Training loss (MRSE): 0.88215	,Validation loss (MRSE): 0.896846	,Training loss (MSE): 1.5101e+17	,Validation loss (MSE): 1.74804e+17	,Training accuracy (MAE): -1.06868e+08	,Validation accuracy (MAE): -1.11817e+08	,Training accuracy (MRAE): 0.0761672	,Validation accuracy (MRAE): 0.0674374
Epoch: 152:	Training loss (MRSE): 0.882185	,Validation loss (MRSE): 0.896882	,Training loss (MSE): 1.5101e+17	,Validation loss (MSE): 1.74803e+17	,Training accuracy (MAE): -1.06897e+08	,Validation accuracy (MAE): -1.11847e+08	,Training accuracy (MRAE): 0.0761349	,Validation accuracy (MRAE): 0.0674062
Epoch: 154:	Training loss (MRSE): 0.882214	,Validation loss (MRSE): 0.89691	,Training loss (MSE): 1.5101e+17	,Validation loss (MSE): 1.74803e+17	,Training accuracy (MAE): -1.0692e+08	,Validation accuracy (MAE): -1.11871e+08	,Training accuracy (MRAE): 0.0761084	,Validation accuracy (MRAE): 0.0673811
Epoch: 156:	Training loss (MRSE): 0.882245	,Validation loss (MRSE): 0.89694	,Training loss (MSE): 1.51009e+17	,Validation loss (MSE): 1.74802e+17	,Training accuracy (MAE): -1.06945e+08	,Validation accuracy (MAE): -1.11896e+08	,Training accuracy (MRAE): 0.0760804	,Validation accuracy (MRAE): 0.0673544
Epoch: 158:	Training loss (MRSE): 0.882276	,Validation loss (MRSE): 0.89697	,Training loss (MSE): 1.51009e+17	,Validation loss (MSE): 1.74802e+17	,Training accuracy (MAE): -1.06969e+08	,Validation accuracy (MAE): -1.11921e+08	,Training accuracy (MRAE): 0.0760526	,Validation accuracy (MRAE): 0.0673281
Epoch: 160:	Training loss (MRSE): 0.882305	,Validation loss (MRSE): 0.896999	,Training loss (MSE): 1.51009e+17	,Validation loss (MSE): 1.74801e+17	,Training accuracy (MAE): -1.06993e+08	,Validation accuracy (MAE): -1.11945e+08	,Training accuracy (MRAE): 0.0760261	,Validation accuracy (MRAE): 0.067303
Epoch: 162:	Training loss (MRSE): 0.882332	,Validation loss (MRSE): 0.897026	,Training loss (MSE): 1.51009e+17	,Validation loss (MSE): 1.74801e+17	,Training accuracy (MAE): -1.07015e+08	,Validation accuracy (MAE): -1.11968e+08	,Training accuracy (MRAE): 0.0760013	,Validation accuracy (MRAE): 0.0672794
Epoch: 164:	Training loss (MRSE): 0.882359	,Validation loss (MRSE): 0.897052	,Training loss (MSE): 1.51008e+17	,Validation loss (MSE): 1.748e+17	,Training accuracy (MAE): -1.07037e+08	,Validation accuracy (MAE): -1.1199e+08	,Training accuracy (MRAE): 0.0759771	,Validation accuracy (MRAE): 0.0672564
