Epoch: 0:	Training loss (MRSE): 0.832413	,Validation loss (MRSE): 0.814034	,Training loss (MSE): 1.16592e+17	,Validation loss (MSE): 2.23136e+17	,Training accuracy (MAE): -8.39842e+07	,Validation accuracy (MAE): -1.20293e+08	,Training accuracy (MRAE): 0.112217	,Validation accuracy (MRAE): 0.121597
Epoch: 11:	Training loss (MRSE): 0.836502	,Validation loss (MRSE): 0.810272	,Training loss (MSE): 8.83436e+16	,Validation loss (MSE): 2.59884e+17	,Training accuracy (MAE): -9.11322e+07	,Validation accuracy (MAE): -1.49344e+08	,Training accuracy (MRAE): 0.113309	,Validation accuracy (MRAE): 0.132816
Epoch: 12:	Training loss (MRSE): 0.856551	,Validation loss (MRSE): 0.814594	,Training loss (MSE): 8.82182e+16	,Validation loss (MSE): 2.62752e+17	,Training accuracy (MAE): -9.96357e+07	,Validation accuracy (MAE): -1.61004e+08	,Training accuracy (MRAE): 0.0995458	,Validation accuracy (MRAE): 0.136097
Epoch: 13:	Training loss (MRSE): 0.838826	,Validation loss (MRSE): 0.812947	,Training loss (MSE): 7.7441e+16	,Validation loss (MSE): 2.43435e+17	,Training accuracy (MAE): -8.11359e+07	,Validation accuracy (MAE): -1.37695e+08	,Training accuracy (MRAE): 0.114071	,Validation accuracy (MRAE): 0.129977
Epoch: 14:	Training loss (MRSE): 0.846739	,Validation loss (MRSE): 0.813969	,Training loss (MSE): 7.23417e+16	,Validation loss (MSE): 2.33174e+17	,Training accuracy (MAE): -8.78334e+07	,Validation accuracy (MAE): -1.5452e+08	,Training accuracy (MRAE): 0.106124	,Validation accuracy (MRAE): 0.128818
Epoch: 15:	Training loss (MRSE): 0.833459	,Validation loss (MRSE): 0.801733	,Training loss (MSE): 8.08788e+16	,Validation loss (MSE): 2.56001e+17	,Training accuracy (MAE): -8.56068e+07	,Validation accuracy (MAE): -1.51745e+08	,Training accuracy (MRAE): 0.118752	,Validation accuracy (MRAE): 0.14381
Epoch: 16:	Training loss (MRSE): 0.836531	,Validation loss (MRSE): 0.809806	,Training loss (MSE): 6.37975e+16	,Validation loss (MSE): 2.12033e+17	,Training accuracy (MAE): -7.7862e+07	,Validation accuracy (MAE): -1.40201e+08	,Training accuracy (MRAE): 0.112554	,Validation accuracy (MRAE): 0.132407
Epoch: 17:	Training loss (MRSE): 0.833677	,Validation loss (MRSE): 0.80792	,Training loss (MSE): 6.65145e+16	,Validation loss (MSE): 2.26118e+17	,Training accuracy (MAE): -7.56179e+07	,Validation accuracy (MAE): -1.42804e+08	,Training accuracy (MRAE): 0.115947	,Validation accuracy (MRAE): 0.131387
Epoch: 18:	Training loss (MRSE): 0.828008	,Validation loss (MRSE): 0.807991	,Training loss (MSE): 7.03281e+16	,Validation loss (MSE): 1.98193e+17	,Training accuracy (MAE): -8.53466e+07	,Validation accuracy (MAE): -1.45291e+08	,Training accuracy (MRAE): 0.12273	,Validation accuracy (MRAE): 0.133154
Epoch: 19:	Training loss (MRSE): 0.825006	,Validation loss (MRSE): 0.815653	,Training loss (MSE): 6.96341e+16	,Validation loss (MSE): 1.76012e+17	,Training accuracy (MAE): -8.31304e+07	,Validation accuracy (MAE): -1.38834e+08	,Training accuracy (MRAE): 0.126393	,Validation accuracy (MRAE): 0.128762
Epoch: 20:	Training loss (MRSE): 0.824584	,Validation loss (MRSE): 0.813689	,Training loss (MSE): 6.17215e+16	,Validation loss (MSE): 2.17335e+17	,Training accuracy (MAE): -7.17196e+07	,Validation accuracy (MAE): -1.35231e+08	,Training accuracy (MRAE): 0.124142	,Validation accuracy (MRAE): 0.129773
Epoch: 21:	Training loss (MRSE): 0.829193	,Validation loss (MRSE): 0.812688	,Training loss (MSE): 7.76734e+16	,Validation loss (MSE): 2.25933e+17	,Training accuracy (MAE): -9.24356e+07	,Validation accuracy (MAE): -1.58112e+08	,Training accuracy (MRAE): 0.123691	,Validation accuracy (MRAE): 0.134454
Epoch: 22:	Training loss (MRSE): 0.842429	,Validation loss (MRSE): 0.812634	,Training loss (MSE): 6.94033e+16	,Validation loss (MSE): 2.09273e+17	,Training accuracy (MAE): -8.86198e+07	,Validation accuracy (MAE): -1.60527e+08	,Training accuracy (MRAE): 0.110788	,Validation accuracy (MRAE): 0.133002
Epoch: 23:	Training loss (MRSE): 0.824357	,Validation loss (MRSE): 0.818406	,Training loss (MSE): 5.84278e+16	,Validation loss (MSE): 1.75096e+17	,Training accuracy (MAE): -7.69675e+07	,Validation accuracy (MAE): -1.32896e+08	,Training accuracy (MRAE): 0.127501	,Validation accuracy (MRAE): 0.126957
Epoch: 24:	Training loss (MRSE): 0.830268	,Validation loss (MRSE): 0.818147	,Training loss (MSE): 6.93386e+16	,Validation loss (MSE): 2.10489e+17	,Training accuracy (MAE): -7.95693e+07	,Validation accuracy (MAE): -1.37285e+08	,Training accuracy (MRAE): 0.119882	,Validation accuracy (MRAE): 0.122796
Epoch: 25:	Training loss (MRSE): 0.832963	,Validation loss (MRSE): 0.819419	,Training loss (MSE): 7.27569e+16	,Validation loss (MSE): 2.30843e+17	,Training accuracy (MAE): -8.65981e+07	,Validation accuracy (MAE): -1.44703e+08	,Training accuracy (MRAE): 0.118652	,Validation accuracy (MRAE): 0.122715
Epoch: 26:	Training loss (MRSE): 0.812881	,Validation loss (MRSE): 0.818265	,Training loss (MSE): 6.15397e+16	,Validation loss (MSE): 1.98931e+17	,Training accuracy (MAE): -6.73533e+07	,Validation accuracy (MAE): -1.23928e+08	,Training accuracy (MRAE): 0.136581	,Validation accuracy (MRAE): 0.124008
Epoch: 27:	Training loss (MRSE): 0.81499	,Validation loss (MRSE): 0.815237	,Training loss (MSE): 5.09705e+16	,Validation loss (MSE): 1.67574e+17	,Training accuracy (MAE): -6.54816e+07	,Validation accuracy (MAE): -1.21495e+08	,Training accuracy (MRAE): 0.135709	,Validation accuracy (MRAE): 0.129928
Epoch: 28:	Training loss (MRSE): 0.809773	,Validation loss (MRSE): 0.808453	,Training loss (MSE): 4.71672e+16	,Validation loss (MSE): 1.45986e+17	,Training accuracy (MAE): -6.2144e+07	,Validation accuracy (MAE): -1.12264e+08	,Training accuracy (MRAE): 0.143483	,Validation accuracy (MRAE): 0.134732
Epoch: 29:	Training loss (MRSE): 0.806706	,Validation loss (MRSE): 0.793571	,Training loss (MSE): 4.57929e+16	,Validation loss (MSE): 1.4702e+17	,Training accuracy (MAE): -5.18931e+07	,Validation accuracy (MAE): -9.67921e+07	,Training accuracy (MRAE): 0.139432	,Validation accuracy (MRAE): 0.143327
Epoch: 30:	Training loss (MRSE): 0.819651	,Validation loss (MRSE): 0.8235	,Training loss (MSE): 5.77026e+16	,Validation loss (MSE): 1.63472e+17	,Training accuracy (MAE): -7.2576e+07	,Validation accuracy (MAE): -1.2727e+08	,Training accuracy (MRAE): 0.132218	,Validation accuracy (MRAE): 0.123275
Epoch: 31:	Training loss (MRSE): 0.814485	,Validation loss (MRSE): 0.791031	,Training loss (MSE): 4.56471e+16	,Validation loss (MSE): 1.28929e+17	,Training accuracy (MAE): -6.19153e+07	,Validation accuracy (MAE): -1.02597e+08	,Training accuracy (MRAE): 0.136185	,Validation accuracy (MRAE): 0.152102
Epoch: 32:	Training loss (MRSE): 0.810968	,Validation loss (MRSE): 0.789221	,Training loss (MSE): 3.85676e+16	,Validation loss (MSE): 1.02596e+17	,Training accuracy (MAE): -5.494e+07	,Validation accuracy (MAE): -8.68755e+07	,Training accuracy (MRAE): 0.137164	,Validation accuracy (MRAE): 0.146107
Epoch: 33:	Training loss (MRSE): 0.806447	,Validation loss (MRSE): 0.787961	,Training loss (MSE): 4.81131e+16	,Validation loss (MSE): 1.25713e+17	,Training accuracy (MAE): -5.96109e+07	,Validation accuracy (MAE): -9.97642e+07	,Training accuracy (MRAE): 0.144514	,Validation accuracy (MRAE): 0.151162
Epoch: 34:	Training loss (MRSE): 0.80178	,Validation loss (MRSE): 0.783846	,Training loss (MSE): 3.30382e+16	,Validation loss (MSE): 1.28028e+17	,Training accuracy (MAE): -3.8024e+07	,Validation accuracy (MAE): -8.26124e+07	,Training accuracy (MRAE): 0.141918	,Validation accuracy (MRAE): 0.147301
Epoch: 35:	Training loss (MRSE): 0.80423	,Validation loss (MRSE): 0.785562	,Training loss (MSE): 3.13211e+16	,Validation loss (MSE): 1.1265e+17	,Training accuracy (MAE): -4.26033e+07	,Validation accuracy (MAE): -8.33247e+07	,Training accuracy (MRAE): 0.144708	,Validation accuracy (MRAE): 0.151967
Epoch: 36:	Training loss (MRSE): 0.81546	,Validation loss (MRSE): 0.798336	,Training loss (MSE): 6.49744e+16	,Validation loss (MSE): 1.38313e+17	,Training accuracy (MAE): -7.22783e+07	,Validation accuracy (MAE): -1.15205e+08	,Training accuracy (MRAE): 0.132887	,Validation accuracy (MRAE): 0.144714
Epoch: 37:	Training loss (MRSE): 0.811559	,Validation loss (MRSE): 0.798385	,Training loss (MSE): 3.84194e+16	,Validation loss (MSE): 1.03573e+17	,Training accuracy (MAE): -5.27187e+07	,Validation accuracy (MAE): -8.95382e+07	,Training accuracy (MRAE): 0.137795	,Validation accuracy (MRAE): 0.139184
Epoch: 38:	Training loss (MRSE): 0.807174	,Validation loss (MRSE): 0.789362	,Training loss (MSE): 3.20003e+16	,Validation loss (MSE): 1.12732e+17	,Training accuracy (MAE): -3.99308e+07	,Validation accuracy (MAE): -8.09676e+07	,Training accuracy (MRAE): 0.137877	,Validation accuracy (MRAE): 0.148828
Epoch: 39:	Training loss (MRSE): 0.819836	,Validation loss (MRSE): 0.79548	,Training loss (MSE): 4.3759e+16	,Validation loss (MSE): 1.10055e+17	,Training accuracy (MAE): -5.69938e+07	,Validation accuracy (MAE): -9.0245e+07	,Training accuracy (MRAE): 0.131585	,Validation accuracy (MRAE): 0.148044
Epoch: 40:	Training loss (MRSE): 0.815477	,Validation loss (MRSE): 0.80288	,Training loss (MSE): 3.75526e+16	,Validation loss (MSE): 1.00702e+17	,Training accuracy (MAE): -5.318e+07	,Validation accuracy (MAE): -8.75589e+07	,Training accuracy (MRAE): 0.1351	,Validation accuracy (MRAE): 0.136795
Epoch: 41:	Training loss (MRSE): 0.804833	,Validation loss (MRSE): 0.790217	,Training loss (MSE): 3.33475e+16	,Validation loss (MSE): 1.13949e+17	,Training accuracy (MAE): -4.16903e+07	,Validation accuracy (MAE): -7.98896e+07	,Training accuracy (MRAE): 0.146232	,Validation accuracy (MRAE): 0.148744
Epoch: 42:	Training loss (MRSE): 0.819073	,Validation loss (MRSE): 0.793229	,Training loss (MSE): 3.09083e+16	,Validation loss (MSE): 1.06027e+17	,Training accuracy (MAE): -4.12418e+07	,Validation accuracy (MAE): -7.7355e+07	,Training accuracy (MRAE): 0.130855	,Validation accuracy (MRAE): 0.152453
Epoch: 43:	Training loss (MRSE): 0.812182	,Validation loss (MRSE): 0.797072	,Training loss (MSE): 3.33199e+16	,Validation loss (MSE): 1.27761e+17	,Training accuracy (MAE): -3.95893e+07	,Validation accuracy (MAE): -7.78443e+07	,Training accuracy (MRAE): 0.133943	,Validation accuracy (MRAE): 0.143113
Epoch: 44:	Training loss (MRSE): 0.816603	,Validation loss (MRSE): 0.789236	,Training loss (MSE): 3.31349e+16	,Validation loss (MSE): 1.21604e+17	,Training accuracy (MAE): -4.26054e+07	,Validation accuracy (MAE): -7.96299e+07	,Training accuracy (MRAE): 0.128838	,Validation accuracy (MRAE): 0.153913
Epoch: 45:	Training loss (MRSE): 0.805194	,Validation loss (MRSE): 0.78654	,Training loss (MSE): 2.86596e+16	,Validation loss (MSE): 1.17079e+17	,Training accuracy (MAE): -3.32784e+07	,Validation accuracy (MAE): -7.39055e+07	,Training accuracy (MRAE): 0.141905	,Validation accuracy (MRAE): 0.152397
Epoch: 46:	Training loss (MRSE): 0.794301	,Validation loss (MRSE): 0.78324	,Training loss (MSE): 2.76932e+16	,Validation loss (MSE): 1.09189e+17	,Training accuracy (MAE): -3.12818e+07	,Validation accuracy (MAE): -7.01347e+07	,Training accuracy (MRAE): 0.152924	,Validation accuracy (MRAE): 0.156894
Epoch: 47:	Training loss (MRSE): 0.789669	,Validation loss (MRSE): 0.779246	,Training loss (MSE): 3.37217e+16	,Validation loss (MSE): 1.5259e+17	,Training accuracy (MAE): -3.07113e+07	,Validation accuracy (MAE): -7.56024e+07	,Training accuracy (MRAE): 0.14995	,Validation accuracy (MRAE): 0.16044
Epoch: 48:	Training loss (MRSE): 0.808836	,Validation loss (MRSE): 0.791681	,Training loss (MSE): 3.42699e+16	,Validation loss (MSE): 1.04999e+17	,Training accuracy (MAE): -4.64128e+07	,Validation accuracy (MAE): -8.33463e+07	,Training accuracy (MRAE): 0.137158	,Validation accuracy (MRAE): 0.148941
Epoch: 49:	Training loss (MRSE): 0.800103	,Validation loss (MRSE): 0.785982	,Training loss (MSE): 2.85038e+16	,Validation loss (MSE): 1.04989e+17	,Training accuracy (MAE): -3.44527e+07	,Validation accuracy (MAE): -7.13373e+07	,Training accuracy (MRAE): 0.147515	,Validation accuracy (MRAE): 0.153594
Epoch: 50:	Training loss (MRSE): 0.786684	,Validation loss (MRSE): 0.780166	,Training loss (MSE): 2.97574e+16	,Validation loss (MSE): 1.21476e+17	,Training accuracy (MAE): -3.27704e+07	,Validation accuracy (MAE): -7.20237e+07	,Training accuracy (MRAE): 0.160277	,Validation accuracy (MRAE): 0.16109
Epoch: 51:	Training loss (MRSE): 0.797048	,Validation loss (MRSE): 0.787226	,Training loss (MSE): 2.80956e+16	,Validation loss (MSE): 9.62789e+16	,Training accuracy (MAE): -3.24448e+07	,Validation accuracy (MAE): -6.7375e+07	,Training accuracy (MRAE): 0.147585	,Validation accuracy (MRAE): 0.152949
Epoch: 52:	Training loss (MRSE): 0.79375	,Validation loss (MRSE): 0.784725	,Training loss (MSE): 2.76167e+16	,Validation loss (MSE): 1.04648e+17	,Training accuracy (MAE): -3.13037e+07	,Validation accuracy (MAE): -7.01303e+07	,Training accuracy (MRAE): 0.153285	,Validation accuracy (MRAE): 0.155592
Epoch: 53:	Training loss (MRSE): 0.798525	,Validation loss (MRSE): 0.794757	,Training loss (MSE): 2.97464e+16	,Validation loss (MSE): 9.86993e+16	,Training accuracy (MAE): -3.9381e+07	,Validation accuracy (MAE): -7.55498e+07	,Training accuracy (MRAE): 0.150205	,Validation accuracy (MRAE): 0.147271
Epoch: 54:	Training loss (MRSE): 0.797208	,Validation loss (MRSE): 0.793738	,Training loss (MSE): 3.00488e+16	,Validation loss (MSE): 1.27449e+17	,Training accuracy (MAE): -3.63302e+07	,Validation accuracy (MAE): -8.30209e+07	,Training accuracy (MRAE): 0.147555	,Validation accuracy (MRAE): 0.147079
Epoch: 55:	Training loss (MRSE): 0.800729	,Validation loss (MRSE): 0.794454	,Training loss (MSE): 3.74106e+16	,Validation loss (MSE): 1.26334e+17	,Training accuracy (MAE): -4.41241e+07	,Validation accuracy (MAE): -8.54447e+07	,Training accuracy (MRAE): 0.146294	,Validation accuracy (MRAE): 0.143123
Epoch: 56:	Training loss (MRSE): 0.793302	,Validation loss (MRSE): 0.7848	,Training loss (MSE): 4.36328e+16	,Validation loss (MSE): 1.78146e+17	,Training accuracy (MAE): -3.42759e+07	,Validation accuracy (MAE): -8.25201e+07	,Training accuracy (MRAE): 0.147172	,Validation accuracy (MRAE): 0.150717
Epoch: 57:	Training loss (MRSE): 0.807702	,Validation loss (MRSE): 0.799688	,Training loss (MSE): 3.66933e+16	,Validation loss (MSE): 1.07228e+17	,Training accuracy (MAE): -4.85706e+07	,Validation accuracy (MAE): -8.90069e+07	,Training accuracy (MRAE): 0.144455	,Validation accuracy (MRAE): 0.137829
Epoch: 58:	Training loss (MRSE): 0.790159	,Validation loss (MRSE): 0.78337	,Training loss (MSE): 3.18074e+16	,Validation loss (MSE): 1.2827e+17	,Training accuracy (MAE): -3.00779e+07	,Validation accuracy (MAE): -6.79451e+07	,Training accuracy (MRAE): 0.155012	,Validation accuracy (MRAE): 0.153591
Epoch: 59:	Training loss (MRSE): 0.806519	,Validation loss (MRSE): 0.778243	,Training loss (MSE): 3.08647e+16	,Validation loss (MSE): 1.25886e+17	,Training accuracy (MAE): -3.86975e+07	,Validation accuracy (MAE): -7.64817e+07	,Training accuracy (MRAE): 0.136861	,Validation accuracy (MRAE): 0.163178
Epoch: 60:	Training loss (MRSE): 0.793951	,Validation loss (MRSE): 0.77604	,Training loss (MSE): 3.17691e+16	,Validation loss (MSE): 1.28903e+17	,Training accuracy (MAE): -2.99918e+07	,Validation accuracy (MAE): -6.62787e+07	,Training accuracy (MRAE): 0.148861	,Validation accuracy (MRAE): 0.161033
Epoch: 61:	Training loss (MRSE): 0.807418	,Validation loss (MRSE): 0.782755	,Training loss (MSE): 3.60953e+16	,Validation loss (MSE): 9.74062e+16	,Training accuracy (MAE): -4.93122e+07	,Validation accuracy (MAE): -8.16089e+07	,Training accuracy (MRAE): 0.140215	,Validation accuracy (MRAE): 0.156344
Epoch: 62:	Training loss (MRSE): 0.815069	,Validation loss (MRSE): 0.7806	,Training loss (MSE): 4.93991e+16	,Validation loss (MSE): 1.08685e+17	,Training accuracy (MAE): -6.30682e+07	,Validation accuracy (MAE): -9.75693e+07	,Training accuracy (MRAE): 0.134386	,Validation accuracy (MRAE): 0.161928
Epoch: 63:	Training loss (MRSE): 0.805481	,Validation loss (MRSE): 0.769817	,Training loss (MSE): 3.15028e+16	,Validation loss (MSE): 1.00556e+17	,Training accuracy (MAE): -4.08162e+07	,Validation accuracy (MAE): -7.59992e+07	,Training accuracy (MRAE): 0.143036	,Validation accuracy (MRAE): 0.171285
Epoch: 64:	Training loss (MRSE): 0.805796	,Validation loss (MRSE): 0.775859	,Training loss (MSE): 2.8744e+16	,Validation loss (MSE): 1.08523e+17	,Training accuracy (MAE): -3.80481e+07	,Validation accuracy (MAE): -7.56396e+07	,Training accuracy (MRAE): 0.142801	,Validation accuracy (MRAE): 0.167694
Epoch: 65:	Training loss (MRSE): 0.835254	,Validation loss (MRSE): 0.804587	,Training loss (MSE): 6.34973e+16	,Validation loss (MSE): 1.53278e+17	,Training accuracy (MAE): -8.6873e+07	,Validation accuracy (MAE): -1.36983e+08	,Training accuracy (MRAE): 0.118437	,Validation accuracy (MRAE): 0.137616
Epoch: 66:	Training loss (MRSE): 0.819586	,Validation loss (MRSE): 0.794308	,Training loss (MSE): 6.32575e+16	,Validation loss (MSE): 1.56124e+17	,Training accuracy (MAE): -7.74775e+07	,Validation accuracy (MAE): -1.25678e+08	,Training accuracy (MRAE): 0.131309	,Validation accuracy (MRAE): 0.151347
Epoch: 67:	Training loss (MRSE): 0.807592	,Validation loss (MRSE): 0.78073	,Training loss (MSE): 3.7519e+16	,Validation loss (MSE): 8.9746e+16	,Training accuracy (MAE): -4.67415e+07	,Validation accuracy (MAE): -6.95999e+07	,Training accuracy (MRAE): 0.138943	,Validation accuracy (MRAE): 0.156074
Epoch: 68:	Training loss (MRSE): 0.828186	,Validation loss (MRSE): 0.799709	,Training loss (MSE): 4.36009e+16	,Validation loss (MSE): 1.38276e+17	,Training accuracy (MAE): -6.71412e+07	,Validation accuracy (MAE): -1.18898e+08	,Training accuracy (MRAE): 0.123267	,Validation accuracy (MRAE): 0.141067
Epoch: 69:	Training loss (MRSE): 0.818589	,Validation loss (MRSE): 0.79409	,Training loss (MSE): 3.00675e+16	,Validation loss (MSE): 1.04814e+17	,Training accuracy (MAE): -4.51228e+07	,Validation accuracy (MAE): -8.73392e+07	,Training accuracy (MRAE): 0.132026	,Validation accuracy (MRAE): 0.147722
Epoch: 70:	Training loss (MRSE): 0.804175	,Validation loss (MRSE): 0.781967	,Training loss (MSE): 2.91183e+16	,Validation loss (MSE): 1.10365e+17	,Training accuracy (MAE): -3.7416e+07	,Validation accuracy (MAE): -7.80764e+07	,Training accuracy (MRAE): 0.142187	,Validation accuracy (MRAE): 0.156499
Epoch: 71:	Training loss (MRSE): 0.789119	,Validation loss (MRSE): 0.776703	,Training loss (MSE): 3.03786e+16	,Validation loss (MSE): 1.25758e+17	,Training accuracy (MAE): -2.88964e+07	,Validation accuracy (MAE): -6.93084e+07	,Training accuracy (MRAE): 0.155856	,Validation accuracy (MRAE): 0.158694
Epoch: 72:	Training loss (MRSE): 0.815391	,Validation loss (MRSE): 0.795787	,Training loss (MSE): 2.73317e+16	,Validation loss (MSE): 9.9673e+16	,Training accuracy (MAE): -3.70135e+07	,Validation accuracy (MAE): -7.6731e+07	,Training accuracy (MRAE): 0.134898	,Validation accuracy (MRAE): 0.143017
Epoch: 73:	Training loss (MRSE): 0.800739	,Validation loss (MRSE): 0.784063	,Training loss (MSE): 2.81842e+16	,Validation loss (MSE): 9.47464e+16	,Training accuracy (MAE): -3.68669e+07	,Validation accuracy (MAE): -7.26241e+07	,Training accuracy (MRAE): 0.144036	,Validation accuracy (MRAE): 0.15026
Epoch: 74:	Training loss (MRSE): 0.800826	,Validation loss (MRSE): 0.789124	,Training loss (MSE): 3.39262e+16	,Validation loss (MSE): 9.79391e+16	,Training accuracy (MAE): -4.66813e+07	,Validation accuracy (MAE): -8.05963e+07	,Training accuracy (MRAE): 0.148063	,Validation accuracy (MRAE): 0.154683
Epoch: 75:	Training loss (MRSE): 0.791625	,Validation loss (MRSE): 0.779274	,Training loss (MSE): 3.00589e+16	,Validation loss (MSE): 1.21361e+17	,Training accuracy (MAE): -3.33065e+07	,Validation accuracy (MAE): -7.53418e+07	,Training accuracy (MRAE): 0.154806	,Validation accuracy (MRAE): 0.160425
Epoch: 76:	Training loss (MRSE): 0.791875	,Validation loss (MRSE): 0.784567	,Training loss (MSE): 3.44909e+16	,Validation loss (MSE): 1.79645e+17	,Training accuracy (MAE): -3.04065e+07	,Validation accuracy (MAE): -8.76863e+07	,Training accuracy (MRAE): 0.151366	,Validation accuracy (MRAE): 0.15399
Epoch: 77:	Training loss (MRSE): 0.818822	,Validation loss (MRSE): 0.797968	,Training loss (MSE): 7.51943e+16	,Validation loss (MSE): 1.65545e+17	,Training accuracy (MAE): -8.3715e+07	,Validation accuracy (MAE): -1.26945e+08	,Training accuracy (MRAE): 0.132624	,Validation accuracy (MRAE): 0.145839
Epoch: 78:	Training loss (MRSE): 0.815745	,Validation loss (MRSE): 0.801326	,Training loss (MSE): 4.32758e+16	,Validation loss (MSE): 1.04252e+17	,Training accuracy (MAE): -5.67187e+07	,Validation accuracy (MAE): -8.99963e+07	,Training accuracy (MRAE): 0.134458	,Validation accuracy (MRAE): 0.142571
Epoch: 79:	Training loss (MRSE): 0.800051	,Validation loss (MRSE): 0.787828	,Training loss (MSE): 4.11309e+16	,Validation loss (MSE): 1.56325e+17	,Training accuracy (MAE): -3.5022e+07	,Validation accuracy (MAE): -7.42466e+07	,Training accuracy (MRAE): 0.141912	,Validation accuracy (MRAE): 0.149801
Epoch: 80:	Training loss (MRSE): 0.797307	,Validation loss (MRSE): 0.781399	,Training loss (MSE): 3.90444e+16	,Validation loss (MSE): 1.60287e+17	,Training accuracy (MAE): -3.2556e+07	,Validation accuracy (MAE): -7.38655e+07	,Training accuracy (MRAE): 0.141239	,Validation accuracy (MRAE): 0.15479
Epoch: 81:	Training loss (MRSE): 0.791934	,Validation loss (MRSE): 0.775691	,Training loss (MSE): 2.8323e+16	,Validation loss (MSE): 1.11801e+17	,Training accuracy (MAE): -2.76095e+07	,Validation accuracy (MAE): -6.48468e+07	,Training accuracy (MRAE): 0.148115	,Validation accuracy (MRAE): 0.16017
Epoch: 82:	Training loss (MRSE): 0.789057	,Validation loss (MRSE): 0.776871	,Training loss (MSE): 2.83703e+16	,Validation loss (MSE): 9.98066e+16	,Training accuracy (MAE): -2.63975e+07	,Validation accuracy (MAE): -6.17058e+07	,Training accuracy (MRAE): 0.151996	,Validation accuracy (MRAE): 0.157391
Epoch: 83:	Training loss (MRSE): 0.792715	,Validation loss (MRSE): 0.783719	,Training loss (MSE): 3.79001e+16	,Validation loss (MSE): 1.02367e+17	,Training accuracy (MAE): -3.8202e+07	,Validation accuracy (MAE): -6.81294e+07	,Training accuracy (MRAE): 0.153589	,Validation accuracy (MRAE): 0.157001
