Epoch: 0	,Training loss (MRSE): 0.812648	,Validation loss (MRSE): 0.855061	,Training loss (MSE): 1.4148e+17	,Validation loss (MSE): 4.23186e+18	,Training accuracy (MAE): -1.0149e+08	,Validation accuracy (MAE): -3.68727e+08	,Training accuracy (MRAE): 0.120457	,Validation accuracy (MRAE): 0.0937359
Epoch: 144	,Training loss (MRSE): 0.259472	,Validation loss (MRSE): 0.791854	,Training loss (MSE): 2.1339e+16	,Validation loss (MSE): 1.9298e+17	,Training accuracy (MAE): -1.92148e+07	,Validation accuracy (MAE): -7.49888e+07	,Training accuracy (MRAE): 0.565333	,Validation accuracy (MRAE): 0.141288
Epoch: 152	,Training loss (MRSE): 0.407249	,Validation loss (MRSE): 0.778106	,Training loss (MSE): 9.95669e+15	,Validation loss (MSE): 1.92567e+17	,Training accuracy (MAE): -1.97844e+07	,Validation accuracy (MAE): -7.53724e+07	,Training accuracy (MRAE): 0.423281	,Validation accuracy (MRAE): 0.153482
Epoch: 160	,Training loss (MRSE): 0.193764	,Validation loss (MRSE): 0.789408	,Training loss (MSE): 2.30029e+16	,Validation loss (MSE): 1.92997e+17	,Training accuracy (MAE): -2.05388e+07	,Validation accuracy (MAE): -7.52278e+07	,Training accuracy (MRAE): 0.667302	,Validation accuracy (MRAE): 0.14713
Epoch: 168	,Training loss (MRSE): 0.252661	,Validation loss (MRSE): 0.791357	,Training loss (MSE): 1.92224e+16	,Validation loss (MSE): 1.92964e+17	,Training accuracy (MAE): -1.82892e+07	,Validation accuracy (MAE): -7.49572e+07	,Training accuracy (MRAE): 0.574902	,Validation accuracy (MRAE): 0.14056
Epoch: 176	,Training loss (MRSE): 0.217936	,Validation loss (MRSE): 0.79075	,Training loss (MSE): 1.29639e+17	,Validation loss (MSE): 1.9293e+17	,Training accuracy (MAE): -4.49452e+07	,Validation accuracy (MAE): -7.53802e+07	,Training accuracy (MRAE): 0.618172	,Validation accuracy (MRAE): 0.144346
Epoch: 184	,Training loss (MRSE): 0.26835	,Validation loss (MRSE): 0.78113	,Training loss (MSE): 2.72524e+16	,Validation loss (MSE): 1.9295e+17	,Training accuracy (MAE): -2.36056e+07	,Validation accuracy (MAE): -7.61974e+07	,Training accuracy (MRAE): 0.538544	,Validation accuracy (MRAE): 0.153807
Epoch: 192	,Training loss (MRSE): 0.230706	,Validation loss (MRSE): 0.795408	,Training loss (MSE): 9.92651e+16	,Validation loss (MSE): 1.93011e+17	,Training accuracy (MAE): -4.57518e+07	,Validation accuracy (MAE): -7.57412e+07	,Training accuracy (MRAE): 0.595985	,Validation accuracy (MRAE): 0.141094
Epoch: 200	,Training loss (MRSE): 0.235091	,Validation loss (MRSE): 0.799028	,Training loss (MSE): 2.97814e+16	,Validation loss (MSE): 1.93007e+17	,Training accuracy (MAE): -2.4695e+07	,Validation accuracy (MAE): -7.51152e+07	,Training accuracy (MRAE): 0.596294	,Validation accuracy (MRAE): 0.136611
Epoch: 208	,Training loss (MRSE): 0.226955	,Validation loss (MRSE): 0.791821	,Training loss (MSE): 2.08242e+16	,Validation loss (MSE): 1.92874e+17	,Training accuracy (MAE): -2.05962e+07	,Validation accuracy (MAE): -7.5572e+07	,Training accuracy (MRAE): 0.609205	,Validation accuracy (MRAE): 0.141752
Epoch: 216	,Training loss (MRSE): 0.271174	,Validation loss (MRSE): 0.798098	,Training loss (MSE): 1.62213e+16	,Validation loss (MSE): 1.93008e+17	,Training accuracy (MAE): -1.79173e+07	,Validation accuracy (MAE): -7.51468e+07	,Training accuracy (MRAE): 0.5564	,Validation accuracy (MRAE): 0.140043
Epoch: 224	,Training loss (MRSE): 0.23318	,Validation loss (MRSE): 0.79466	,Training loss (MSE): 1.94731e+16	,Validation loss (MSE): 1.92999e+17	,Training accuracy (MAE): -1.9753e+07	,Validation accuracy (MAE): -7.55096e+07	,Training accuracy (MRAE): 0.599121	,Validation accuracy (MRAE): 0.140366
Epoch: 232	,Training loss (MRSE): 0.21356	,Validation loss (MRSE): 0.798546	,Training loss (MSE): 9.54872e+15	,Validation loss (MSE): 1.93021e+17	,Training accuracy (MAE): -1.23271e+07	,Validation accuracy (MAE): -7.52915e+07	,Training accuracy (MRAE): 0.623004	,Validation accuracy (MRAE): 0.143912
Epoch: 240	,Training loss (MRSE): 0.189405	,Validation loss (MRSE): 0.803679	,Training loss (MSE): 1.31088e+17	,Validation loss (MSE): 1.93005e+17	,Training accuracy (MAE): -5.15784e+07	,Validation accuracy (MAE): -7.5781e+07	,Training accuracy (MRAE): 0.645892	,Validation accuracy (MRAE): 0.132938
Epoch: 248	,Training loss (MRSE): 0.169293	,Validation loss (MRSE): 0.790406	,Training loss (MSE): 4.26776e+16	,Validation loss (MSE): 1.92976e+17	,Training accuracy (MAE): -2.95943e+07	,Validation accuracy (MAE): -7.53249e+07	,Training accuracy (MRAE): 0.677452	,Validation accuracy (MRAE): 0.147561
Epoch: 256	,Training loss (MRSE): 0.257004	,Validation loss (MRSE): 0.800002	,Training loss (MSE): 5.52056e+17	,Validation loss (MSE): 1.93e+17	,Training accuracy (MAE): -1.0479e+08	,Validation accuracy (MAE): -7.59809e+07	,Training accuracy (MRAE): 0.556101	,Validation accuracy (MRAE): 0.14254
Epoch: 264	,Training loss (MRSE): 0.180833	,Validation loss (MRSE): 0.798858	,Training loss (MSE): 3.02104e+16	,Validation loss (MSE): 1.92992e+17	,Training accuracy (MAE): -2.42476e+07	,Validation accuracy (MAE): -7.53074e+07	,Training accuracy (MRAE): 0.657009	,Validation accuracy (MRAE): 0.138899
Epoch: 272	,Training loss (MRSE): 0.21803	,Validation loss (MRSE): 0.805437	,Training loss (MSE): 1.48754e+16	,Validation loss (MSE): 1.93018e+17	,Training accuracy (MAE): -1.74377e+07	,Validation accuracy (MAE): -7.52355e+07	,Training accuracy (MRAE): 0.619587	,Validation accuracy (MRAE): 0.135577
Epoch: 280	,Training loss (MRSE): 0.265948	,Validation loss (MRSE): 0.804206	,Training loss (MSE): 1.13355e+16	,Validation loss (MSE): 1.93045e+17	,Training accuracy (MAE): -1.36131e+07	,Validation accuracy (MAE): -7.55771e+07	,Training accuracy (MRAE): 0.548413	,Validation accuracy (MRAE): 0.135548
Epoch: 288	,Training loss (MRSE): 0.166792	,Validation loss (MRSE): 0.793778	,Training loss (MSE): 2.37605e+16	,Validation loss (MSE): 1.93023e+17	,Training accuracy (MAE): -2.10446e+07	,Validation accuracy (MAE): -7.54742e+07	,Training accuracy (MRAE): 0.68134	,Validation accuracy (MRAE): 0.153524
Epoch: 296	,Training loss (MRSE): 0.161431	,Validation loss (MRSE): 0.803736	,Training loss (MSE): 1.88046e+16	,Validation loss (MSE): 1.93019e+17	,Training accuracy (MAE): -1.84121e+07	,Validation accuracy (MAE): -7.54855e+07	,Training accuracy (MRAE): 0.685045	,Validation accuracy (MRAE): 0.137636
Epoch: 304	,Training loss (MRSE): 0.189938	,Validation loss (MRSE): 0.802565	,Training loss (MSE): 5.77804e+16	,Validation loss (MSE): 1.92993e+17	,Training accuracy (MAE): -3.4953e+07	,Validation accuracy (MAE): -7.53788e+07	,Training accuracy (MRAE): 0.63975	,Validation accuracy (MRAE): 0.133889
Epoch: 312	,Training loss (MRSE): 0.163918	,Validation loss (MRSE): 0.810026	,Training loss (MSE): 3.62071e+16	,Validation loss (MSE): 1.9297e+17	,Training accuracy (MAE): -2.48585e+07	,Validation accuracy (MAE): -7.57152e+07	,Training accuracy (MRAE): 0.685581	,Validation accuracy (MRAE): 0.127842
Epoch: 320	,Training loss (MRSE): 0.14562	,Validation loss (MRSE): 0.7955	,Training loss (MSE): 2.18532e+16	,Validation loss (MSE): 1.92957e+17	,Training accuracy (MAE): -2.00984e+07	,Validation accuracy (MAE): -7.56901e+07	,Training accuracy (MRAE): 0.703303	,Validation accuracy (MRAE): 0.139052
Epoch: 328	,Training loss (MRSE): 0.148742	,Validation loss (MRSE): 0.80181	,Training loss (MSE): 1.91007e+16	,Validation loss (MSE): 1.93031e+17	,Training accuracy (MAE): -1.79349e+07	,Validation accuracy (MAE): -7.56178e+07	,Training accuracy (MRAE): 0.697834	,Validation accuracy (MRAE): 0.139643
Epoch: 336	,Training loss (MRSE): 0.215142	,Validation loss (MRSE): 0.798282	,Training loss (MSE): 2.0934e+16	,Validation loss (MSE): 1.92983e+17	,Training accuracy (MAE): -2.14024e+07	,Validation accuracy (MAE): -7.57773e+07	,Training accuracy (MRAE): 0.593581	,Validation accuracy (MRAE): 0.142493
Epoch: 344	,Training loss (MRSE): 0.200728	,Validation loss (MRSE): 0.812281	,Training loss (MSE): 1.48506e+16	,Validation loss (MSE): 1.93037e+17	,Training accuracy (MAE): -1.60319e+07	,Validation accuracy (MAE): -7.56266e+07	,Training accuracy (MRAE): 0.6238	,Validation accuracy (MRAE): 0.126841
Epoch: 352	,Training loss (MRSE): 0.160346	,Validation loss (MRSE): 0.805783	,Training loss (MSE): 4.1494e+16	,Validation loss (MSE): 1.93019e+17	,Training accuracy (MAE): -2.24246e+07	,Validation accuracy (MAE): -7.55876e+07	,Training accuracy (MRAE): 0.67568	,Validation accuracy (MRAE): 0.13555
Epoch: 360	,Training loss (MRSE): 0.144385	,Validation loss (MRSE): 0.807199	,Training loss (MSE): 5.43164e+15	,Validation loss (MSE): 1.93004e+17	,Training accuracy (MAE): -1.02726e+07	,Validation accuracy (MAE): -7.56446e+07	,Training accuracy (MRAE): 0.698893	,Validation accuracy (MRAE): 0.129786
Epoch: 368	,Training loss (MRSE): 0.214505	,Validation loss (MRSE): 0.809756	,Training loss (MSE): 1.05798e+16	,Validation loss (MSE): 1.93027e+17	,Training accuracy (MAE): -1.36648e+07	,Validation accuracy (MAE): -7.53132e+07	,Training accuracy (MRAE): 0.607602	,Validation accuracy (MRAE): 0.134057
Epoch: 376	,Training loss (MRSE): 0.150164	,Validation loss (MRSE): 0.797701	,Training loss (MSE): 3.45768e+16	,Validation loss (MSE): 1.92946e+17	,Training accuracy (MAE): -2.70334e+07	,Validation accuracy (MAE): -7.60283e+07	,Training accuracy (MRAE): 0.6944	,Validation accuracy (MRAE): 0.146556
Epoch: 384	,Training loss (MRSE): 0.143012	,Validation loss (MRSE): 0.819281	,Training loss (MSE): 5.98778e+16	,Validation loss (MSE): 1.92957e+17	,Training accuracy (MAE): -3.09373e+07	,Validation accuracy (MAE): -7.58297e+07	,Training accuracy (MRAE): 0.693905	,Validation accuracy (MRAE): 0.11626
Epoch: 392	,Training loss (MRSE): 0.138837	,Validation loss (MRSE): 0.806525	,Training loss (MSE): 5.47276e+15	,Validation loss (MSE): 1.93015e+17	,Training accuracy (MAE): -1.15083e+07	,Validation accuracy (MAE): -7.61634e+07	,Training accuracy (MRAE): 0.708101	,Validation accuracy (MRAE): 0.127448
Epoch: 400	,Training loss (MRSE): 0.139536	,Validation loss (MRSE): 0.806645	,Training loss (MSE): 1.0196e+16	,Validation loss (MSE): 1.93023e+17	,Training accuracy (MAE): -1.33872e+07	,Validation accuracy (MAE): -7.59875e+07	,Training accuracy (MRAE): 0.700047	,Validation accuracy (MRAE): 0.139927
Epoch: 408	,Training loss (MRSE): 0.154153	,Validation loss (MRSE): 0.807329	,Training loss (MSE): 6.64731e+15	,Validation loss (MSE): 1.92963e+17	,Training accuracy (MAE): -1.15433e+07	,Validation accuracy (MAE): -7.60169e+07	,Training accuracy (MRAE): 0.68441	,Validation accuracy (MRAE): 0.131216
Epoch: 416	,Training loss (MRSE): 0.226269	,Validation loss (MRSE): 0.816374	,Training loss (MSE): 5.59782e+15	,Validation loss (MSE): 1.93269e+17	,Training accuracy (MAE): -1.16379e+07	,Validation accuracy (MAE): -7.8667e+07	,Training accuracy (MRAE): 0.606683	,Validation accuracy (MRAE): 0.126851
Epoch: 424	,Training loss (MRSE): 0.17939	,Validation loss (MRSE): 0.827218	,Training loss (MSE): 7.26869e+15	,Validation loss (MSE): 1.93004e+17	,Training accuracy (MAE): -1.04548e+07	,Validation accuracy (MAE): -7.55296e+07	,Training accuracy (MRAE): 0.65545	,Validation accuracy (MRAE): 0.117317
Epoch: 432	,Training loss (MRSE): 0.14414	,Validation loss (MRSE): 0.813181	,Training loss (MSE): 1.09385e+16	,Validation loss (MSE): 1.93015e+17	,Training accuracy (MAE): -1.34843e+07	,Validation accuracy (MAE): -7.55061e+07	,Training accuracy (MRAE): 0.701294	,Validation accuracy (MRAE): 0.129712
Epoch: 440	,Training loss (MRSE): 0.149886	,Validation loss (MRSE): 0.81202	,Training loss (MSE): 1.95081e+16	,Validation loss (MSE): 1.93008e+17	,Training accuracy (MAE): -1.64509e+07	,Validation accuracy (MAE): -7.55021e+07	,Training accuracy (MRAE): 0.68512	,Validation accuracy (MRAE): 0.124564
Epoch: 448	,Training loss (MRSE): 0.122561	,Validation loss (MRSE): 0.813253	,Training loss (MSE): 8.32555e+15	,Validation loss (MSE): 1.92999e+17	,Training accuracy (MAE): -1.162e+07	,Validation accuracy (MAE): -7.54506e+07	,Training accuracy (MRAE): 0.728378	,Validation accuracy (MRAE): 0.122808
Epoch: 456	,Training loss (MRSE): 0.104844	,Validation loss (MRSE): 0.810917	,Training loss (MSE): 4.22221e+15	,Validation loss (MSE): 1.92948e+17	,Training accuracy (MAE): -9.05026e+06	,Validation accuracy (MAE): -7.57761e+07	,Training accuracy (MRAE): 0.761745	,Validation accuracy (MRAE): 0.126883
Epoch: 464	,Training loss (MRSE): 0.158294	,Validation loss (MRSE): 0.822463	,Training loss (MSE): 1.75752e+16	,Validation loss (MSE): 1.93078e+17	,Training accuracy (MAE): -1.90888e+07	,Validation accuracy (MAE): -7.63894e+07	,Training accuracy (MRAE): 0.666386	,Validation accuracy (MRAE): 0.122035
Epoch: 472	,Training loss (MRSE): 0.157133	,Validation loss (MRSE): 0.818726	,Training loss (MSE): 5.05922e+16	,Validation loss (MSE): 1.92944e+17	,Training accuracy (MAE): -3.18836e+07	,Validation accuracy (MAE): -7.52173e+07	,Training accuracy (MRAE): 0.674879	,Validation accuracy (MRAE): 0.116012
Epoch: 480	,Training loss (MRSE): 0.0986445	,Validation loss (MRSE): 0.815548	,Training loss (MSE): 1.07473e+16	,Validation loss (MSE): 1.92983e+17	,Training accuracy (MAE): -1.42516e+07	,Validation accuracy (MAE): -7.60571e+07	,Training accuracy (MRAE): 0.772486	,Validation accuracy (MRAE): 0.122443
Epoch: 488	,Training loss (MRSE): 0.301306	,Validation loss (MRSE): 0.799246	,Training loss (MSE): 6.83275e+17	,Validation loss (MSE): 1.92639e+17	,Training accuracy (MAE): -1.19086e+08	,Validation accuracy (MAE): -7.823e+07	,Training accuracy (MRAE): 0.502591	,Validation accuracy (MRAE): 0.134932
Epoch: 496	,Training loss (MRSE): 0.0826332	,Validation loss (MRSE): 0.811839	,Training loss (MSE): 8.8028e+15	,Validation loss (MSE): 1.92966e+17	,Training accuracy (MAE): -1.21148e+07	,Validation accuracy (MAE): -7.58788e+07	,Training accuracy (MRAE): 0.800849	,Validation accuracy (MRAE): 0.127444
Epoch: 504	,Training loss (MRSE): 0.203094	,Validation loss (MRSE): 0.802314	,Training loss (MSE): 1.48588e+16	,Validation loss (MSE): 1.92968e+17	,Training accuracy (MAE): -1.59159e+07	,Validation accuracy (MAE): -7.53927e+07	,Training accuracy (MRAE): 0.615086	,Validation accuracy (MRAE): 0.144041
Epoch: 512	,Training loss (MRSE): 0.125557	,Validation loss (MRSE): 0.807659	,Training loss (MSE): 7.56379e+16	,Validation loss (MSE): 1.92949e+17	,Training accuracy (MAE): -3.85093e+07	,Validation accuracy (MAE): -7.59535e+07	,Training accuracy (MRAE): 0.7117	,Validation accuracy (MRAE): 0.127494
Epoch: 520	,Training loss (MRSE): 0.148125	,Validation loss (MRSE): 0.809639	,Training loss (MSE): 5.46271e+16	,Validation loss (MSE): 1.92908e+17	,Training accuracy (MAE): -3.40207e+07	,Validation accuracy (MAE): -7.53302e+07	,Training accuracy (MRAE): 0.676495	,Validation accuracy (MRAE): 0.122283
Epoch: 528	,Training loss (MRSE): 0.122009	,Validation loss (MRSE): 0.802234	,Training loss (MSE): 6.4508e+15	,Validation loss (MSE): 1.92948e+17	,Training accuracy (MAE): -1.10011e+07	,Validation accuracy (MAE): -7.57967e+07	,Training accuracy (MRAE): 0.724363	,Validation accuracy (MRAE): 0.132473
Epoch: 536	,Training loss (MRSE): 0.119505	,Validation loss (MRSE): 0.806978	,Training loss (MSE): 4.46062e+16	,Validation loss (MSE): 1.92964e+17	,Training accuracy (MAE): -3.10679e+07	,Validation accuracy (MAE): -7.59984e+07	,Training accuracy (MRAE): 0.717276	,Validation accuracy (MRAE): 0.128204
Epoch: 544	,Training loss (MRSE): 0.1264	,Validation loss (MRSE): 0.816193	,Training loss (MSE): 2.76688e+16	,Validation loss (MSE): 1.92982e+17	,Training accuracy (MAE): -2.23878e+07	,Validation accuracy (MAE): -7.6049e+07	,Training accuracy (MRAE): 0.715599	,Validation accuracy (MRAE): 0.127783
Epoch: 552	,Training loss (MRSE): 0.187471	,Validation loss (MRSE): 0.804882	,Training loss (MSE): 9.42012e+17	,Validation loss (MSE): 1.92999e+17	,Training accuracy (MAE): -1.39989e+08	,Validation accuracy (MAE): -7.63417e+07	,Training accuracy (MRAE): 0.612084	,Validation accuracy (MRAE): 0.129869
Epoch: 560	,Training loss (MRSE): 0.147337	,Validation loss (MRSE): 0.801646	,Training loss (MSE): 7.77082e+16	,Validation loss (MSE): 1.92999e+17	,Training accuracy (MAE): -2.76343e+07	,Validation accuracy (MAE): -7.55852e+07	,Training accuracy (MRAE): 0.707708	,Validation accuracy (MRAE): 0.14047
Epoch: 568	,Training loss (MRSE): 0.118176	,Validation loss (MRSE): 0.797942	,Training loss (MSE): 1.23914e+16	,Validation loss (MSE): 1.92987e+17	,Training accuracy (MAE): -1.4753e+07	,Validation accuracy (MAE): -7.60604e+07	,Training accuracy (MRAE): 0.71994	,Validation accuracy (MRAE): 0.141711
Epoch: 576	,Training loss (MRSE): 0.115901	,Validation loss (MRSE): 0.810891	,Training loss (MSE): 1.50431e+16	,Validation loss (MSE): 1.92956e+17	,Training accuracy (MAE): -1.49124e+07	,Validation accuracy (MAE): -7.56508e+07	,Training accuracy (MRAE): 0.731722	,Validation accuracy (MRAE): 0.125783
Epoch: 584	,Training loss (MRSE): 0.0984208	,Validation loss (MRSE): 0.802081	,Training loss (MSE): 1.51044e+16	,Validation loss (MSE): 1.9295e+17	,Training accuracy (MAE): -1.63282e+07	,Validation accuracy (MAE): -7.57488e+07	,Training accuracy (MRAE): 0.764384	,Validation accuracy (MRAE): 0.135886
Epoch: 592	,Training loss (MRSE): 0.11392	,Validation loss (MRSE): 0.815476	,Training loss (MSE): 8.61601e+15	,Validation loss (MSE): 1.93017e+17	,Training accuracy (MAE): -1.16522e+07	,Validation accuracy (MAE): -7.59359e+07	,Training accuracy (MRAE): 0.75186	,Validation accuracy (MRAE): 0.127848
Epoch: 600	,Training loss (MRSE): 0.109106	,Validation loss (MRSE): 0.807271	,Training loss (MSE): 4.44223e+16	,Validation loss (MSE): 1.92968e+17	,Training accuracy (MAE): -3.02966e+07	,Validation accuracy (MAE): -7.55355e+07	,Training accuracy (MRAE): 0.743231	,Validation accuracy (MRAE): 0.130684
Epoch: 608	,Training loss (MRSE): 0.119624	,Validation loss (MRSE): 0.799489	,Training loss (MSE): 9.31044e+15	,Validation loss (MSE): 1.92924e+17	,Training accuracy (MAE): -1.27471e+07	,Validation accuracy (MAE): -7.52481e+07	,Training accuracy (MRAE): 0.725375	,Validation accuracy (MRAE): 0.134659
Epoch: 616	,Training loss (MRSE): 0.0938423	,Validation loss (MRSE): 0.816827	,Training loss (MSE): 2.04711e+16	,Validation loss (MSE): 1.92978e+17	,Training accuracy (MAE): -1.83106e+07	,Validation accuracy (MAE): -7.55511e+07	,Training accuracy (MRAE): 0.764111	,Validation accuracy (MRAE): 0.125478
Epoch: 624	,Training loss (MRSE): 0.22457	,Validation loss (MRSE): 0.820359	,Training loss (MSE): 1.16739e+16	,Validation loss (MSE): 1.93025e+17	,Training accuracy (MAE): -1.61496e+07	,Validation accuracy (MAE): -7.54019e+07	,Training accuracy (MRAE): 0.592305	,Validation accuracy (MRAE): 0.12345
Epoch: 632	,Training loss (MRSE): 0.0782178	,Validation loss (MRSE): 0.813183	,Training loss (MSE): 4.26362e+15	,Validation loss (MSE): 1.93048e+17	,Training accuracy (MAE): -9.51666e+06	,Validation accuracy (MAE): -7.65787e+07	,Training accuracy (MRAE): 0.800409	,Validation accuracy (MRAE): 0.127864
Epoch: 640	,Training loss (MRSE): 0.11968	,Validation loss (MRSE): 0.821421	,Training loss (MSE): 6.58529e+15	,Validation loss (MSE): 1.9299e+17	,Training accuracy (MAE): -1.02415e+07	,Validation accuracy (MAE): -7.64071e+07	,Training accuracy (MRAE): 0.720402	,Validation accuracy (MRAE): 0.119489
Epoch: 648	,Training loss (MRSE): 0.0836736	,Validation loss (MRSE): 0.812838	,Training loss (MSE): 5.20222e+15	,Validation loss (MSE): 1.92972e+17	,Training accuracy (MAE): -8.8738e+06	,Validation accuracy (MAE): -7.57683e+07	,Training accuracy (MRAE): 0.791404	,Validation accuracy (MRAE): 0.126172
Epoch: 656	,Training loss (MRSE): 0.0847151	,Validation loss (MRSE): 0.819987	,Training loss (MSE): 1.40015e+16	,Validation loss (MSE): 1.93018e+17	,Training accuracy (MAE): -1.56729e+07	,Validation accuracy (MAE): -7.64805e+07	,Training accuracy (MRAE): 0.778792	,Validation accuracy (MRAE): 0.123015
Epoch: 664	,Training loss (MRSE): 0.086067	,Validation loss (MRSE): 0.809879	,Training loss (MSE): 1.06498e+16	,Validation loss (MSE): 1.9299e+17	,Training accuracy (MAE): -1.40642e+07	,Validation accuracy (MAE): -7.54796e+07	,Training accuracy (MRAE): 0.786175	,Validation accuracy (MRAE): 0.133413
