Epoch: 0	,Training loss (MRSE): 0.78768	,Validation loss (MRSE): 0.857422	,Training loss (MSE): 1.98571e+23	,Validation loss (MSE): 5.9021e+21	,Training accuracy (MAE): -2.80682e+10	,Validation accuracy (MAE): -1.23774e+10	,Training accuracy (MRAE): 0.136869	,Validation accuracy (MRAE): 0.0887476
Epoch: 64	,Training loss (MRSE): 0.32465	,Validation loss (MRSE): 0.767872	,Training loss (MSE): 2.76948e+16	,Validation loss (MSE): 1.93021e+17	,Training accuracy (MAE): -2.37491e+07	,Validation accuracy (MAE): -7.54299e+07	,Training accuracy (MRAE): 0.532802	,Validation accuracy (MRAE): 0.168611
Epoch: 66	,Training loss (MRSE): 0.427704	,Validation loss (MRSE): 0.780906	,Training loss (MSE): 6.10487e+17	,Validation loss (MSE): 1.9338e+17	,Training accuracy (MAE): -1.05309e+08	,Validation accuracy (MAE): -7.81136e+07	,Training accuracy (MRAE): 0.409103	,Validation accuracy (MRAE): 0.148931
Epoch: 68	,Training loss (MRSE): 0.378326	,Validation loss (MRSE): 0.776271	,Training loss (MSE): 1.48026e+17	,Validation loss (MSE): 1.9302e+17	,Training accuracy (MAE): -5.32575e+07	,Validation accuracy (MAE): -7.51039e+07	,Training accuracy (MRAE): 0.46824	,Validation accuracy (MRAE): 0.158074
Epoch: 70	,Training loss (MRSE): 0.465098	,Validation loss (MRSE): 0.793265	,Training loss (MSE): 9.70543e+16	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -4.72731e+07	,Validation accuracy (MAE): -7.4866e+07	,Training accuracy (MRAE): 0.372439	,Validation accuracy (MRAE): 0.138071
Epoch: 72	,Training loss (MRSE): 0.383524	,Validation loss (MRSE): 0.770335	,Training loss (MSE): 4.23016e+16	,Validation loss (MSE): 1.92998e+17	,Training accuracy (MAE): -2.93821e+07	,Validation accuracy (MAE): -7.51575e+07	,Training accuracy (MRAE): 0.446412	,Validation accuracy (MRAE): 0.158253
Epoch: 74	,Training loss (MRSE): 0.401272	,Validation loss (MRSE): 0.773892	,Training loss (MSE): 9.67147e+17	,Validation loss (MSE): 1.93468e+17	,Training accuracy (MAE): -1.25336e+08	,Validation accuracy (MAE): -7.80114e+07	,Training accuracy (MRAE): 0.433414	,Validation accuracy (MRAE): 0.153641
Epoch: 76	,Training loss (MRSE): 0.48935	,Validation loss (MRSE): 0.785418	,Training loss (MSE): 1.41641e+18	,Validation loss (MSE): 1.94707e+17	,Training accuracy (MAE): -1.51876e+08	,Validation accuracy (MAE): -8.06615e+07	,Training accuracy (MRAE): 0.343715	,Validation accuracy (MRAE): 0.153978
Epoch: 78	,Training loss (MRSE): 0.315883	,Validation loss (MRSE): 0.768647	,Training loss (MSE): 6.49055e+16	,Validation loss (MSE): 1.93096e+17	,Training accuracy (MAE): -3.00084e+07	,Validation accuracy (MAE): -7.60748e+07	,Training accuracy (MRAE): 0.537056	,Validation accuracy (MRAE): 0.164364
Epoch: 80	,Training loss (MRSE): 0.352833	,Validation loss (MRSE): 0.772297	,Training loss (MSE): 1.70525e+17	,Validation loss (MSE): 1.93346e+17	,Training accuracy (MAE): -5.35126e+07	,Validation accuracy (MAE): -7.74571e+07	,Training accuracy (MRAE): 0.48105	,Validation accuracy (MRAE): 0.159933
Epoch: 82	,Training loss (MRSE): 0.368126	,Validation loss (MRSE): 0.791735	,Training loss (MSE): 7.48085e+16	,Validation loss (MSE): 1.93037e+17	,Training accuracy (MAE): -3.3507e+07	,Validation accuracy (MAE): -7.53855e+07	,Training accuracy (MRAE): 0.46195	,Validation accuracy (MRAE): 0.140968
Epoch: 84	,Training loss (MRSE): 0.285859	,Validation loss (MRSE): 0.770739	,Training loss (MSE): 8.98805e+16	,Validation loss (MSE): 1.93093e+17	,Training accuracy (MAE): -3.82192e+07	,Validation accuracy (MAE): -7.61888e+07	,Training accuracy (MRAE): 0.572992	,Validation accuracy (MRAE): 0.160372
Epoch: 86	,Training loss (MRSE): 0.504549	,Validation loss (MRSE): 0.792303	,Training loss (MSE): 7.52331e+17	,Validation loss (MSE): 1.9844e+17	,Training accuracy (MAE): -1.14393e+08	,Validation accuracy (MAE): -8.49821e+07	,Training accuracy (MRAE): 0.343258	,Validation accuracy (MRAE): 0.146384
Epoch: 88	,Training loss (MRSE): 0.383043	,Validation loss (MRSE): 0.77422	,Training loss (MSE): 8.83021e+16	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -4.41006e+07	,Validation accuracy (MAE): -7.50695e+07	,Training accuracy (MRAE): 0.441555	,Validation accuracy (MRAE): 0.156866
Epoch: 90	,Training loss (MRSE): 0.311337	,Validation loss (MRSE): 0.78054	,Training loss (MSE): 4.17403e+16	,Validation loss (MSE): 1.93133e+17	,Training accuracy (MAE): -2.76312e+07	,Validation accuracy (MAE): -7.64561e+07	,Training accuracy (MRAE): 0.53383	,Validation accuracy (MRAE): 0.155777
Epoch: 92	,Training loss (MRSE): 0.354967	,Validation loss (MRSE): 0.779939	,Training loss (MSE): 1.68765e+18	,Validation loss (MSE): 1.93327e+17	,Training accuracy (MAE): -1.68463e+08	,Validation accuracy (MAE): -7.77407e+07	,Training accuracy (MRAE): 0.478331	,Validation accuracy (MRAE): 0.149882
Epoch: 94	,Training loss (MRSE): 0.413534	,Validation loss (MRSE): 0.780097	,Training loss (MSE): 1.24657e+17	,Validation loss (MSE): 1.9302e+17	,Training accuracy (MAE): -5.36968e+07	,Validation accuracy (MAE): -7.50052e+07	,Training accuracy (MRAE): 0.421291	,Validation accuracy (MRAE): 0.151677
Epoch: 96	,Training loss (MRSE): 0.335806	,Validation loss (MRSE): 0.776649	,Training loss (MSE): 6.70394e+16	,Validation loss (MSE): 1.9331e+17	,Training accuracy (MAE): -3.53617e+07	,Validation accuracy (MAE): -7.74603e+07	,Training accuracy (MRAE): 0.498066	,Validation accuracy (MRAE): 0.156051
Epoch: 98	,Training loss (MRSE): 0.340975	,Validation loss (MRSE): 0.772927	,Training loss (MSE): 6.99714e+16	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -3.95032e+07	,Validation accuracy (MAE): -7.53759e+07	,Training accuracy (MRAE): 0.48746	,Validation accuracy (MRAE): 0.159627
Epoch: 100	,Training loss (MRSE): 0.309116	,Validation loss (MRSE): 0.768858	,Training loss (MSE): 4.51118e+16	,Validation loss (MSE): 1.93058e+17	,Training accuracy (MAE): -3.09171e+07	,Validation accuracy (MAE): -7.57155e+07	,Training accuracy (MRAE): 0.533621	,Validation accuracy (MRAE): 0.160315
Epoch: 102	,Training loss (MRSE): 0.41671	,Validation loss (MRSE): 0.801568	,Training loss (MSE): 1.09496e+20	,Validation loss (MSE): 1.94111e+17	,Training accuracy (MAE): -6.88295e+08	,Validation accuracy (MAE): -8.07997e+07	,Training accuracy (MRAE): 0.433781	,Validation accuracy (MRAE): 0.131513
Epoch: 104	,Training loss (MRSE): 0.345343	,Validation loss (MRSE): 0.782579	,Training loss (MSE): 1.70371e+17	,Validation loss (MSE): 1.9305e+17	,Training accuracy (MAE): -3.99336e+07	,Validation accuracy (MAE): -7.57355e+07	,Training accuracy (MRAE): 0.482438	,Validation accuracy (MRAE): 0.14899
Epoch: 106	,Training loss (MRSE): 0.291482	,Validation loss (MRSE): 0.780168	,Training loss (MSE): 1.64233e+16	,Validation loss (MSE): 1.9309e+17	,Training accuracy (MAE): -1.90308e+07	,Validation accuracy (MAE): -7.59398e+07	,Training accuracy (MRAE): 0.550493	,Validation accuracy (MRAE): 0.153284
Epoch: 108	,Training loss (MRSE): 0.265542	,Validation loss (MRSE): 0.777667	,Training loss (MSE): 3.06384e+16	,Validation loss (MSE): 1.93077e+17	,Training accuracy (MAE): -2.30438e+07	,Validation accuracy (MAE): -7.59542e+07	,Training accuracy (MRAE): 0.587475	,Validation accuracy (MRAE): 0.158172
Epoch: 110	,Training loss (MRSE): 0.277146	,Validation loss (MRSE): 0.776957	,Training loss (MSE): 1.57447e+16	,Validation loss (MSE): 1.93029e+17	,Training accuracy (MAE): -1.82902e+07	,Validation accuracy (MAE): -7.54677e+07	,Training accuracy (MRAE): 0.578617	,Validation accuracy (MRAE): 0.157223
Epoch: 112	,Training loss (MRSE): 0.369545	,Validation loss (MRSE): 0.788207	,Training loss (MSE): 7.54324e+16	,Validation loss (MSE): 1.93043e+17	,Training accuracy (MAE): -3.33294e+07	,Validation accuracy (MAE): -7.5335e+07	,Training accuracy (MRAE): 0.457131	,Validation accuracy (MRAE): 0.144689
Epoch: 114	,Training loss (MRSE): 0.266256	,Validation loss (MRSE): 0.78203	,Training loss (MSE): 1.4745e+16	,Validation loss (MSE): 1.93071e+17	,Training accuracy (MAE): -1.80969e+07	,Validation accuracy (MAE): -7.59071e+07	,Training accuracy (MRAE): 0.588243	,Validation accuracy (MRAE): 0.152068
Epoch: 116	,Training loss (MRSE): 0.243915	,Validation loss (MRSE): 0.776523	,Training loss (MSE): 1.61176e+17	,Validation loss (MSE): 1.93068e+17	,Training accuracy (MAE): -4.62156e+07	,Validation accuracy (MAE): -7.60555e+07	,Training accuracy (MRAE): 0.619475	,Validation accuracy (MRAE): 0.156566
Epoch: 118	,Training loss (MRSE): 0.304928	,Validation loss (MRSE): 0.774068	,Training loss (MSE): 3.02978e+17	,Validation loss (MSE): 1.93305e+17	,Training accuracy (MAE): -7.02963e+07	,Validation accuracy (MAE): -7.72622e+07	,Training accuracy (MRAE): 0.535918	,Validation accuracy (MRAE): 0.157227
Epoch: 120	,Training loss (MRSE): 0.24226	,Validation loss (MRSE): 0.76959	,Training loss (MSE): 1.81669e+16	,Validation loss (MSE): 1.93062e+17	,Training accuracy (MAE): -1.99937e+07	,Validation accuracy (MAE): -7.58554e+07	,Training accuracy (MRAE): 0.614824	,Validation accuracy (MRAE): 0.160872
Epoch: 122	,Training loss (MRSE): 0.279321	,Validation loss (MRSE): 0.774432	,Training loss (MSE): 3.45206e+16	,Validation loss (MSE): 1.93041e+17	,Training accuracy (MAE): -2.71853e+07	,Validation accuracy (MAE): -7.54575e+07	,Training accuracy (MRAE): 0.556748	,Validation accuracy (MRAE): 0.156446
Epoch: 124	,Training loss (MRSE): 0.413856	,Validation loss (MRSE): 0.778259	,Training loss (MSE): 9.24273e+16	,Validation loss (MSE): 1.93021e+17	,Training accuracy (MAE): -4.60497e+07	,Validation accuracy (MAE): -7.48965e+07	,Training accuracy (MRAE): 0.405568	,Validation accuracy (MRAE): 0.150767
Epoch: 126	,Training loss (MRSE): 0.276272	,Validation loss (MRSE): 0.773389	,Training loss (MSE): 1.92412e+16	,Validation loss (MSE): 1.93097e+17	,Training accuracy (MAE): -2.13833e+07	,Validation accuracy (MAE): -7.61789e+07	,Training accuracy (MRAE): 0.563056	,Validation accuracy (MRAE): 0.151545
Epoch: 128	,Training loss (MRSE): 0.291226	,Validation loss (MRSE): 0.785953	,Training loss (MSE): 3.24296e+16	,Validation loss (MSE): 1.93135e+17	,Training accuracy (MAE): -2.15318e+07	,Validation accuracy (MAE): -7.64652e+07	,Training accuracy (MRAE): 0.540855	,Validation accuracy (MRAE): 0.148144
Epoch: 130	,Training loss (MRSE): 0.235671	,Validation loss (MRSE): 0.772298	,Training loss (MSE): 5.4243e+16	,Validation loss (MSE): 1.93073e+17	,Training accuracy (MAE): -2.75733e+07	,Validation accuracy (MAE): -7.61115e+07	,Training accuracy (MRAE): 0.623543	,Validation accuracy (MRAE): 0.159235
Epoch: 132	,Training loss (MRSE): 0.348561	,Validation loss (MRSE): 0.79078	,Training loss (MSE): 7.61839e+17	,Validation loss (MSE): 1.93371e+17	,Training accuracy (MAE): -1.21633e+08	,Validation accuracy (MAE): -7.80544e+07	,Training accuracy (MRAE): 0.470473	,Validation accuracy (MRAE): 0.137994
Epoch: 134	,Training loss (MRSE): 0.405118	,Validation loss (MRSE): 0.784811	,Training loss (MSE): 7.96622e+16	,Validation loss (MSE): 1.93028e+17	,Training accuracy (MAE): -4.33315e+07	,Validation accuracy (MAE): -7.4975e+07	,Training accuracy (MRAE): 0.404348	,Validation accuracy (MRAE): 0.145378
Epoch: 136	,Training loss (MRSE): 0.236202	,Validation loss (MRSE): 0.777152	,Training loss (MSE): 1.84131e+16	,Validation loss (MSE): 1.93033e+17	,Training accuracy (MAE): -2.03716e+07	,Validation accuracy (MAE): -7.54945e+07	,Training accuracy (MRAE): 0.614697	,Validation accuracy (MRAE): 0.155742
Epoch: 138	,Training loss (MRSE): 0.275574	,Validation loss (MRSE): 0.778544	,Training loss (MSE): 3.54431e+17	,Validation loss (MSE): 1.93164e+17	,Training accuracy (MAE): -7.71878e+07	,Validation accuracy (MAE): -7.67077e+07	,Training accuracy (MRAE): 0.569009	,Validation accuracy (MRAE): 0.15286
Epoch: 140	,Training loss (MRSE): 0.266022	,Validation loss (MRSE): 0.774511	,Training loss (MSE): 3.95911e+16	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -2.64444e+07	,Validation accuracy (MAE): -7.58714e+07	,Training accuracy (MRAE): 0.589479	,Validation accuracy (MRAE): 0.156875
Epoch: 142	,Training loss (MRSE): 0.295718	,Validation loss (MRSE): 0.772699	,Training loss (MSE): 3.26937e+17	,Validation loss (MSE): 1.9307e+17	,Training accuracy (MAE): -6.91058e+07	,Validation accuracy (MAE): -7.63329e+07	,Training accuracy (MRAE): 0.536321	,Validation accuracy (MRAE): 0.158987
Epoch: 144	,Training loss (MRSE): 0.240498	,Validation loss (MRSE): 0.77139	,Training loss (MSE): 1.49235e+17	,Validation loss (MSE): 1.93068e+17	,Training accuracy (MAE): -4.98194e+07	,Validation accuracy (MAE): -7.61315e+07	,Training accuracy (MRAE): 0.603632	,Validation accuracy (MRAE): 0.158385
Epoch: 146	,Training loss (MRSE): 0.299905	,Validation loss (MRSE): 0.792746	,Training loss (MSE): 5.19684e+16	,Validation loss (MSE): 1.93121e+17	,Training accuracy (MAE): -3.43855e+07	,Validation accuracy (MAE): -7.60315e+07	,Training accuracy (MRAE): 0.524113	,Validation accuracy (MRAE): 0.138865
Epoch: 148	,Training loss (MRSE): 0.281623	,Validation loss (MRSE): 0.776877	,Training loss (MSE): 2.2541e+17	,Validation loss (MSE): 1.93231e+17	,Training accuracy (MAE): -6.27689e+07	,Validation accuracy (MAE): -7.71361e+07	,Training accuracy (MRAE): 0.548986	,Validation accuracy (MRAE): 0.15674
Epoch: 150	,Training loss (MRSE): 0.228992	,Validation loss (MRSE): 0.769783	,Training loss (MSE): 1.27911e+16	,Validation loss (MSE): 1.9311e+17	,Training accuracy (MAE): -1.70359e+07	,Validation accuracy (MAE): -7.61648e+07	,Training accuracy (MRAE): 0.625915	,Validation accuracy (MRAE): 0.158776
Epoch: 152	,Training loss (MRSE): 0.257201	,Validation loss (MRSE): 0.782664	,Training loss (MSE): 4.60543e+16	,Validation loss (MSE): 1.93291e+17	,Training accuracy (MAE): -2.7002e+07	,Validation accuracy (MAE): -7.7043e+07	,Training accuracy (MRAE): 0.578998	,Validation accuracy (MRAE): 0.146317
Epoch: 154	,Training loss (MRSE): 0.384307	,Validation loss (MRSE): 0.800251	,Training loss (MSE): 8.10054e+16	,Validation loss (MSE): 1.9359e+17	,Training accuracy (MAE): -3.93962e+07	,Validation accuracy (MAE): -7.83022e+07	,Training accuracy (MRAE): 0.450272	,Validation accuracy (MRAE): 0.134702
Epoch: 156	,Training loss (MRSE): 0.360188	,Validation loss (MRSE): 0.779219	,Training loss (MSE): 2.95359e+17	,Validation loss (MSE): 1.94125e+17	,Training accuracy (MAE): -7.85684e+07	,Validation accuracy (MAE): -7.95127e+07	,Training accuracy (MRAE): 0.453332	,Validation accuracy (MRAE): 0.151892
Epoch: 158	,Training loss (MRSE): 0.25076	,Validation loss (MRSE): 0.768128	,Training loss (MSE): 6.4998e+16	,Validation loss (MSE): 1.93036e+17	,Training accuracy (MAE): -3.75407e+07	,Validation accuracy (MAE): -7.54792e+07	,Training accuracy (MRAE): 0.586956	,Validation accuracy (MRAE): 0.161561
Epoch: 160	,Training loss (MRSE): 0.253688	,Validation loss (MRSE): 0.77254	,Training loss (MSE): 3.6067e+17	,Validation loss (MSE): 1.93221e+17	,Training accuracy (MAE): -8.22111e+07	,Validation accuracy (MAE): -7.72173e+07	,Training accuracy (MRAE): 0.576858	,Validation accuracy (MRAE): 0.158668
Epoch: 162	,Training loss (MRSE): 0.304186	,Validation loss (MRSE): 0.780381	,Training loss (MSE): 4.35908e+17	,Validation loss (MSE): 1.93252e+17	,Training accuracy (MAE): -7.70681e+07	,Validation accuracy (MAE): -7.73434e+07	,Training accuracy (MRAE): 0.519149	,Validation accuracy (MRAE): 0.154518
Epoch: 164	,Training loss (MRSE): 0.258809	,Validation loss (MRSE): 0.788505	,Training loss (MSE): 2.68785e+16	,Validation loss (MSE): 1.93123e+17	,Training accuracy (MAE): -1.95993e+07	,Validation accuracy (MAE): -7.63817e+07	,Training accuracy (MRAE): 0.580563	,Validation accuracy (MRAE): 0.144399
Epoch: 166	,Training loss (MRSE): 0.298356	,Validation loss (MRSE): 0.781734	,Training loss (MSE): 8.05201e+16	,Validation loss (MSE): 1.93041e+17	,Training accuracy (MAE): -4.22914e+07	,Validation accuracy (MAE): -7.57031e+07	,Training accuracy (MRAE): 0.526203	,Validation accuracy (MRAE): 0.151115
