Epoch: 0	,Training loss (MRSE): 0.708304	,Validation loss (MRSE): 0.810739	,Training loss (MSE): 1.52657e+17	,Validation loss (MSE): 1.93034e+17	,Training accuracy (MAE): -6.02814e+07	,Validation accuracy (MAE): -7.4871e+07	,Training accuracy (MRAE): 0.193118	,Validation accuracy (MRAE): 0.130789
Epoch: 112	,Training loss (MRSE): 0.365041	,Validation loss (MRSE): 0.819334	,Training loss (MSE): 6.88294e+16	,Validation loss (MSE): 1.93033e+17	,Training accuracy (MAE): -3.85433e+07	,Validation accuracy (MAE): -7.50348e+07	,Training accuracy (MRAE): 0.495652	,Validation accuracy (MRAE): 0.126301
Epoch: 120	,Training loss (MRSE): 0.405034	,Validation loss (MRSE): 0.813587	,Training loss (MSE): 6.56745e+16	,Validation loss (MSE): 1.93029e+17	,Training accuracy (MAE): -3.76654e+07	,Validation accuracy (MAE): -7.47775e+07	,Training accuracy (MRAE): 0.447252	,Validation accuracy (MRAE): 0.128899
Epoch: 128	,Training loss (MRSE): 0.369808	,Validation loss (MRSE): 0.800868	,Training loss (MSE): 5.51626e+16	,Validation loss (MSE): 1.93024e+17	,Training accuracy (MAE): -3.35856e+07	,Validation accuracy (MAE): -7.50246e+07	,Training accuracy (MRAE): 0.497627	,Validation accuracy (MRAE): 0.13664
Epoch: 136	,Training loss (MRSE): 0.354287	,Validation loss (MRSE): 0.809956	,Training loss (MSE): 5.0167e+16	,Validation loss (MSE): 1.93023e+17	,Training accuracy (MAE): -3.14629e+07	,Validation accuracy (MAE): -7.50066e+07	,Training accuracy (MRAE): 0.505656	,Validation accuracy (MRAE): 0.135472
Epoch: 144	,Training loss (MRSE): 0.368409	,Validation loss (MRSE): 0.813812	,Training loss (MSE): 4.18897e+16	,Validation loss (MSE): 1.93022e+17	,Training accuracy (MAE): -2.75202e+07	,Validation accuracy (MAE): -7.49569e+07	,Training accuracy (MRAE): 0.487515	,Validation accuracy (MRAE): 0.131748
Epoch: 152	,Training loss (MRSE): 0.337469	,Validation loss (MRSE): 0.81409	,Training loss (MSE): 4.10028e+16	,Validation loss (MSE): 1.93022e+17	,Training accuracy (MAE): -2.6677e+07	,Validation accuracy (MAE): -7.48839e+07	,Training accuracy (MRAE): 0.515822	,Validation accuracy (MRAE): 0.128124
Epoch: 160	,Training loss (MRSE): 0.332773	,Validation loss (MRSE): 0.80871	,Training loss (MSE): 3.66058e+16	,Validation loss (MSE): 1.93017e+17	,Training accuracy (MAE): -2.44806e+07	,Validation accuracy (MAE): -7.49151e+07	,Training accuracy (MRAE): 0.531838	,Validation accuracy (MRAE): 0.13552
Epoch: 168	,Training loss (MRSE): 0.313006	,Validation loss (MRSE): 0.800406	,Training loss (MSE): 3.18341e+16	,Validation loss (MSE): 1.9301e+17	,Training accuracy (MAE): -2.19157e+07	,Validation accuracy (MAE): -7.50572e+07	,Training accuracy (MRAE): 0.555573	,Validation accuracy (MRAE): 0.134718
Epoch: 176	,Training loss (MRSE): 0.317328	,Validation loss (MRSE): 0.802309	,Training loss (MSE): 3.49949e+16	,Validation loss (MSE): 1.93016e+17	,Training accuracy (MAE): -2.3857e+07	,Validation accuracy (MAE): -7.51124e+07	,Training accuracy (MRAE): 0.556518	,Validation accuracy (MRAE): 0.131876
Epoch: 184	,Training loss (MRSE): 0.288618	,Validation loss (MRSE): 0.805385	,Training loss (MSE): 2.73104e+16	,Validation loss (MSE): 1.93012e+17	,Training accuracy (MAE): -1.97393e+07	,Validation accuracy (MAE): -7.50314e+07	,Training accuracy (MRAE): 0.581381	,Validation accuracy (MRAE): 0.132819
Epoch: 192	,Training loss (MRSE): 0.310692	,Validation loss (MRSE): 0.808127	,Training loss (MSE): 2.90301e+16	,Validation loss (MSE): 1.9302e+17	,Training accuracy (MAE): -2.05099e+07	,Validation accuracy (MAE): -7.48963e+07	,Training accuracy (MRAE): 0.546792	,Validation accuracy (MRAE): 0.134918
Epoch: 200	,Training loss (MRSE): 0.282968	,Validation loss (MRSE): 0.786159	,Training loss (MSE): 3.1221e+16	,Validation loss (MSE): 1.93001e+17	,Training accuracy (MAE): -2.11976e+07	,Validation accuracy (MAE): -7.48636e+07	,Training accuracy (MRAE): 0.593949	,Validation accuracy (MRAE): 0.156237
Epoch: 208	,Training loss (MRSE): 0.298314	,Validation loss (MRSE): 0.780677	,Training loss (MSE): 2.64622e+16	,Validation loss (MSE): 1.92442e+17	,Training accuracy (MAE): -1.94631e+07	,Validation accuracy (MAE): -7.4761e+07	,Training accuracy (MRAE): 0.580423	,Validation accuracy (MRAE): 0.152462
Epoch: 216	,Training loss (MRSE): 0.309431	,Validation loss (MRSE): 0.793759	,Training loss (MSE): 2.70699e+16	,Validation loss (MSE): 1.92962e+17	,Training accuracy (MAE): -1.98987e+07	,Validation accuracy (MAE): -7.50256e+07	,Training accuracy (MRAE): 0.552044	,Validation accuracy (MRAE): 0.145997
Epoch: 224	,Training loss (MRSE): 0.267818	,Validation loss (MRSE): 0.805524	,Training loss (MSE): 2.72897e+16	,Validation loss (MSE): 1.9301e+17	,Training accuracy (MAE): -1.94611e+07	,Validation accuracy (MAE): -7.49151e+07	,Training accuracy (MRAE): 0.602935	,Validation accuracy (MRAE): 0.13498
Epoch: 232	,Training loss (MRSE): 0.254056	,Validation loss (MRSE): 0.803922	,Training loss (MSE): 2.61476e+16	,Validation loss (MSE): 1.93006e+17	,Training accuracy (MAE): -1.91155e+07	,Validation accuracy (MAE): -7.48872e+07	,Training accuracy (MRAE): 0.612294	,Validation accuracy (MRAE): 0.136428
Epoch: 240	,Training loss (MRSE): 0.273608	,Validation loss (MRSE): 0.815223	,Training loss (MSE): 2.57172e+16	,Validation loss (MSE): 1.93015e+17	,Training accuracy (MAE): -1.85898e+07	,Validation accuracy (MAE): -7.49684e+07	,Training accuracy (MRAE): 0.582633	,Validation accuracy (MRAE): 0.128665
Epoch: 248	,Training loss (MRSE): 0.263686	,Validation loss (MRSE): 0.80394	,Training loss (MSE): 2.38636e+16	,Validation loss (MSE): 1.93002e+17	,Training accuracy (MAE): -1.84598e+07	,Validation accuracy (MAE): -7.51417e+07	,Training accuracy (MRAE): 0.599564	,Validation accuracy (MRAE): 0.137573
Epoch: 256	,Training loss (MRSE): 0.255951	,Validation loss (MRSE): 0.799024	,Training loss (MSE): 2.42859e+16	,Validation loss (MSE): 1.93009e+17	,Training accuracy (MAE): -1.80467e+07	,Validation accuracy (MAE): -7.50207e+07	,Training accuracy (MRAE): 0.613596	,Validation accuracy (MRAE): 0.137227
Epoch: 264	,Training loss (MRSE): 0.234326	,Validation loss (MRSE): 0.805255	,Training loss (MSE): 2.5344e+16	,Validation loss (MSE): 1.93013e+17	,Training accuracy (MAE): -1.82602e+07	,Validation accuracy (MAE): -7.50341e+07	,Training accuracy (MRAE): 0.635623	,Validation accuracy (MRAE): 0.135569
Epoch: 272	,Training loss (MRSE): 0.235357	,Validation loss (MRSE): 0.797586	,Training loss (MSE): 2.15439e+16	,Validation loss (MSE): 1.92993e+17	,Training accuracy (MAE): -1.72673e+07	,Validation accuracy (MAE): -7.52124e+07	,Training accuracy (MRAE): 0.631409	,Validation accuracy (MRAE): 0.136256
Epoch: 280	,Training loss (MRSE): 0.251915	,Validation loss (MRSE): 0.800639	,Training loss (MSE): 2.22409e+16	,Validation loss (MSE): 1.92978e+17	,Training accuracy (MAE): -1.66774e+07	,Validation accuracy (MAE): -7.50448e+07	,Training accuracy (MRAE): 0.60749	,Validation accuracy (MRAE): 0.142773
Epoch: 288	,Training loss (MRSE): 0.251863	,Validation loss (MRSE): 0.781864	,Training loss (MSE): 2.27569e+16	,Validation loss (MSE): 1.92953e+17	,Training accuracy (MAE): -1.67357e+07	,Validation accuracy (MAE): -7.49655e+07	,Training accuracy (MRAE): 0.611253	,Validation accuracy (MRAE): 0.162664
Epoch: 296	,Training loss (MRSE): 0.25002	,Validation loss (MRSE): 0.80357	,Training loss (MSE): 2.23241e+16	,Validation loss (MSE): 1.93017e+17	,Training accuracy (MAE): -1.62699e+07	,Validation accuracy (MAE): -7.49077e+07	,Training accuracy (MRAE): 0.610746	,Validation accuracy (MRAE): 0.135662
Epoch: 304	,Training loss (MRSE): 0.226755	,Validation loss (MRSE): 0.799626	,Training loss (MSE): 2.20572e+16	,Validation loss (MSE): 1.92996e+17	,Training accuracy (MAE): -1.6217e+07	,Validation accuracy (MAE): -7.50472e+07	,Training accuracy (MRAE): 0.653934	,Validation accuracy (MRAE): 0.135221
Epoch: 312	,Training loss (MRSE): 0.211025	,Validation loss (MRSE): 0.797111	,Training loss (MSE): 2.23808e+16	,Validation loss (MSE): 1.92997e+17	,Training accuracy (MAE): -1.60264e+07	,Validation accuracy (MAE): -7.50083e+07	,Training accuracy (MRAE): 0.678685	,Validation accuracy (MRAE): 0.143096
Epoch: 320	,Training loss (MRSE): 0.224574	,Validation loss (MRSE): 0.792499	,Training loss (MSE): 2.16266e+16	,Validation loss (MSE): 1.92955e+17	,Training accuracy (MAE): -1.60822e+07	,Validation accuracy (MAE): -7.50801e+07	,Training accuracy (MRAE): 0.639298	,Validation accuracy (MRAE): 0.148828
Epoch: 328	,Training loss (MRSE): 0.214955	,Validation loss (MRSE): 0.800964	,Training loss (MSE): 2.24636e+16	,Validation loss (MSE): 1.92974e+17	,Training accuracy (MAE): -1.57414e+07	,Validation accuracy (MAE): -7.49538e+07	,Training accuracy (MRAE): 0.663292	,Validation accuracy (MRAE): 0.13695
Epoch: 336	,Training loss (MRSE): 0.213394	,Validation loss (MRSE): 0.799343	,Training loss (MSE): 2.23653e+16	,Validation loss (MSE): 1.93009e+17	,Training accuracy (MAE): -1.55181e+07	,Validation accuracy (MAE): -7.49742e+07	,Training accuracy (MRAE): 0.664903	,Validation accuracy (MRAE): 0.143571
Epoch: 344	,Training loss (MRSE): 0.249493	,Validation loss (MRSE): 0.806409	,Training loss (MSE): 2.28212e+16	,Validation loss (MSE): 1.93012e+17	,Training accuracy (MAE): -1.59383e+07	,Validation accuracy (MAE): -7.49148e+07	,Training accuracy (MRAE): 0.610779	,Validation accuracy (MRAE): 0.132101
Epoch: 352	,Training loss (MRSE): 0.22027	,Validation loss (MRSE): 0.795057	,Training loss (MSE): 2.19066e+16	,Validation loss (MSE): 1.92952e+17	,Training accuracy (MAE): -1.58071e+07	,Validation accuracy (MAE): -7.50623e+07	,Training accuracy (MRAE): 0.65119	,Validation accuracy (MRAE): 0.140664
Epoch: 360	,Training loss (MRSE): 0.205431	,Validation loss (MRSE): 0.79735	,Training loss (MSE): 2.14859e+16	,Validation loss (MSE): 1.92968e+17	,Training accuracy (MAE): -1.57956e+07	,Validation accuracy (MAE): -7.50619e+07	,Training accuracy (MRAE): 0.677624	,Validation accuracy (MRAE): 0.139641
Epoch: 368	,Training loss (MRSE): 0.215495	,Validation loss (MRSE): 0.798742	,Training loss (MSE): 2.20206e+16	,Validation loss (MSE): 1.92975e+17	,Training accuracy (MAE): -1.54376e+07	,Validation accuracy (MAE): -7.49639e+07	,Training accuracy (MRAE): 0.654156	,Validation accuracy (MRAE): 0.134795
Epoch: 376	,Training loss (MRSE): 0.211169	,Validation loss (MRSE): 0.787494	,Training loss (MSE): 2.26242e+16	,Validation loss (MSE): 1.92975e+17	,Training accuracy (MAE): -1.5407e+07	,Validation accuracy (MAE): -7.49215e+07	,Training accuracy (MRAE): 0.670447	,Validation accuracy (MRAE): 0.144564
Epoch: 384	,Training loss (MRSE): 0.212816	,Validation loss (MRSE): 0.79726	,Training loss (MSE): 2.21421e+16	,Validation loss (MSE): 1.92978e+17	,Training accuracy (MAE): -1.50615e+07	,Validation accuracy (MAE): -7.49831e+07	,Training accuracy (MRAE): 0.6694	,Validation accuracy (MRAE): 0.139509
Epoch: 392	,Training loss (MRSE): 0.215795	,Validation loss (MRSE): 0.782771	,Training loss (MSE): 2.20393e+16	,Validation loss (MSE): 1.92999e+17	,Training accuracy (MAE): -1.53284e+07	,Validation accuracy (MAE): -7.50353e+07	,Training accuracy (MRAE): 0.667311	,Validation accuracy (MRAE): 0.151239
Epoch: 400	,Training loss (MRSE): 0.207742	,Validation loss (MRSE): 0.780191	,Training loss (MSE): 2.25717e+16	,Validation loss (MSE): 1.9298e+17	,Training accuracy (MAE): -1.51698e+07	,Validation accuracy (MAE): -7.49003e+07	,Training accuracy (MRAE): 0.675229	,Validation accuracy (MRAE): 0.159511
Epoch: 408	,Training loss (MRSE): 0.22686	,Validation loss (MRSE): 0.793503	,Training loss (MSE): 2.26672e+16	,Validation loss (MSE): 1.93009e+17	,Training accuracy (MAE): -1.53622e+07	,Validation accuracy (MAE): -7.49308e+07	,Training accuracy (MRAE): 0.642539	,Validation accuracy (MRAE): 0.146618
Epoch: 416	,Training loss (MRSE): 0.204982	,Validation loss (MRSE): 0.79261	,Training loss (MSE): 2.21892e+16	,Validation loss (MSE): 1.92951e+17	,Training accuracy (MAE): -1.48088e+07	,Validation accuracy (MAE): -7.49538e+07	,Training accuracy (MRAE): 0.685231	,Validation accuracy (MRAE): 0.144896
Epoch: 424	,Training loss (MRSE): 0.207307	,Validation loss (MRSE): 0.795924	,Training loss (MSE): 2.19109e+16	,Validation loss (MSE): 1.9297e+17	,Training accuracy (MAE): -1.50695e+07	,Validation accuracy (MAE): -7.50972e+07	,Training accuracy (MRAE): 0.679118	,Validation accuracy (MRAE): 0.136652
Epoch: 432	,Training loss (MRSE): 0.19934	,Validation loss (MRSE): 0.793	,Training loss (MSE): 2.2259e+16	,Validation loss (MSE): 1.93006e+17	,Training accuracy (MAE): -1.49549e+07	,Validation accuracy (MAE): -7.49414e+07	,Training accuracy (MRAE): 0.694594	,Validation accuracy (MRAE): 0.141776
Epoch: 440	,Training loss (MRSE): 0.199302	,Validation loss (MRSE): 0.787916	,Training loss (MSE): 2.15845e+16	,Validation loss (MSE): 1.92993e+17	,Training accuracy (MAE): -1.49923e+07	,Validation accuracy (MAE): -7.50145e+07	,Training accuracy (MRAE): 0.692322	,Validation accuracy (MRAE): 0.145098
Epoch: 448	,Training loss (MRSE): 0.19177	,Validation loss (MRSE): 0.790934	,Training loss (MSE): 2.22803e+16	,Validation loss (MSE): 1.92988e+17	,Training accuracy (MAE): -1.50001e+07	,Validation accuracy (MAE): -7.49608e+07	,Training accuracy (MRAE): 0.701162	,Validation accuracy (MRAE): 0.150303
Epoch: 456	,Training loss (MRSE): 0.229531	,Validation loss (MRSE): 0.791302	,Training loss (MSE): 2.12524e+16	,Validation loss (MSE): 1.92904e+17	,Training accuracy (MAE): -1.55285e+07	,Validation accuracy (MAE): -7.51379e+07	,Training accuracy (MRAE): 0.63845	,Validation accuracy (MRAE): 0.145047
Epoch: 464	,Training loss (MRSE): 0.206295	,Validation loss (MRSE): 0.790692	,Training loss (MSE): 2.17769e+16	,Validation loss (MSE): 1.92971e+17	,Training accuracy (MAE): -1.47614e+07	,Validation accuracy (MAE): -7.50049e+07	,Training accuracy (MRAE): 0.682198	,Validation accuracy (MRAE): 0.148035
Epoch: 472	,Training loss (MRSE): 0.187655	,Validation loss (MRSE): 0.796081	,Training loss (MSE): 2.12535e+16	,Validation loss (MSE): 1.9297e+17	,Training accuracy (MAE): -1.5048e+07	,Validation accuracy (MAE): -7.50021e+07	,Training accuracy (MRAE): 0.70805	,Validation accuracy (MRAE): 0.141758
Epoch: 480	,Training loss (MRSE): 0.198522	,Validation loss (MRSE): 0.792736	,Training loss (MSE): 2.18119e+16	,Validation loss (MSE): 1.92966e+17	,Training accuracy (MAE): -1.46134e+07	,Validation accuracy (MAE): -7.50294e+07	,Training accuracy (MRAE): 0.691729	,Validation accuracy (MRAE): 0.151129
Epoch: 488	,Training loss (MRSE): 0.211379	,Validation loss (MRSE): 0.78515	,Training loss (MSE): 2.12384e+16	,Validation loss (MSE): 1.92953e+17	,Training accuracy (MAE): -1.50358e+07	,Validation accuracy (MAE): -7.5052e+07	,Training accuracy (MRAE): 0.660114	,Validation accuracy (MRAE): 0.153507
Epoch: 496	,Training loss (MRSE): 0.193173	,Validation loss (MRSE): 0.796599	,Training loss (MSE): 2.14788e+16	,Validation loss (MSE): 1.92999e+17	,Training accuracy (MAE): -1.45311e+07	,Validation accuracy (MAE): -7.50983e+07	,Training accuracy (MRAE): 0.691379	,Validation accuracy (MRAE): 0.137193
Epoch: 504	,Training loss (MRSE): 0.185118	,Validation loss (MRSE): 0.796788	,Training loss (MSE): 2.19622e+16	,Validation loss (MSE): 1.92979e+17	,Training accuracy (MAE): -1.42884e+07	,Validation accuracy (MAE): -7.4932e+07	,Training accuracy (MRAE): 0.714586	,Validation accuracy (MRAE): 0.143043
Epoch: 512	,Training loss (MRSE): 0.192962	,Validation loss (MRSE): 0.787184	,Training loss (MSE): 2.1903e+16	,Validation loss (MSE): 1.92968e+17	,Training accuracy (MAE): -1.45371e+07	,Validation accuracy (MAE): -7.48561e+07	,Training accuracy (MRAE): 0.689123	,Validation accuracy (MRAE): 0.156177
Epoch: 520	,Training loss (MRSE): 0.169625	,Validation loss (MRSE): 0.783496	,Training loss (MSE): 2.17611e+16	,Validation loss (MSE): 1.92977e+17	,Training accuracy (MAE): -1.41237e+07	,Validation accuracy (MAE): -7.5012e+07	,Training accuracy (MRAE): 0.724935	,Validation accuracy (MRAE): 0.153007
Epoch: 528	,Training loss (MRSE): 0.2039	,Validation loss (MRSE): 0.811334	,Training loss (MSE): 2.15882e+16	,Validation loss (MSE): 1.9294e+17	,Training accuracy (MAE): -1.43418e+07	,Validation accuracy (MAE): -7.49338e+07	,Training accuracy (MRAE): 0.669964	,Validation accuracy (MRAE): 0.128274
Epoch: 536	,Training loss (MRSE): 0.198512	,Validation loss (MRSE): 0.793717	,Training loss (MSE): 2.12602e+16	,Validation loss (MSE): 1.92986e+17	,Training accuracy (MAE): -1.47735e+07	,Validation accuracy (MAE): -7.5003e+07	,Training accuracy (MRAE): 0.66649	,Validation accuracy (MRAE): 0.145632
Epoch: 544	,Training loss (MRSE): 0.179	,Validation loss (MRSE): 0.804614	,Training loss (MSE): 2.15068e+16	,Validation loss (MSE): 1.93011e+17	,Training accuracy (MAE): -1.43097e+07	,Validation accuracy (MAE): -7.49557e+07	,Training accuracy (MRAE): 0.708121	,Validation accuracy (MRAE): 0.137112
Epoch: 552	,Training loss (MRSE): 0.220521	,Validation loss (MRSE): 0.774155	,Training loss (MSE): 2.12767e+16	,Validation loss (MSE): 1.92821e+17	,Training accuracy (MAE): -1.48925e+07	,Validation accuracy (MAE): -7.49649e+07	,Training accuracy (MRAE): 0.619306	,Validation accuracy (MRAE): 0.165618
Epoch: 560	,Training loss (MRSE): 0.162236	,Validation loss (MRSE): 0.793811	,Training loss (MSE): 2.16933e+16	,Validation loss (MSE): 1.92985e+17	,Training accuracy (MAE): -1.42524e+07	,Validation accuracy (MAE): -7.50356e+07	,Training accuracy (MRAE): 0.721247	,Validation accuracy (MRAE): 0.146339
Epoch: 568	,Training loss (MRSE): 0.197797	,Validation loss (MRSE): 0.795958	,Training loss (MSE): 2.07759e+16	,Validation loss (MSE): 1.92976e+17	,Training accuracy (MAE): -1.4874e+07	,Validation accuracy (MAE): -7.49974e+07	,Training accuracy (MRAE): 0.649515	,Validation accuracy (MRAE): 0.141564
Epoch: 576	,Training loss (MRSE): 0.182047	,Validation loss (MRSE): 0.799833	,Training loss (MSE): 2.13641e+16	,Validation loss (MSE): 1.92985e+17	,Training accuracy (MAE): -1.40873e+07	,Validation accuracy (MAE): -7.50293e+07	,Training accuracy (MRAE): 0.70171	,Validation accuracy (MRAE): 0.14417
Epoch: 584	,Training loss (MRSE): 0.180669	,Validation loss (MRSE): 0.79234	,Training loss (MSE): 2.10207e+16	,Validation loss (MSE): 1.92978e+17	,Training accuracy (MAE): -1.48101e+07	,Validation accuracy (MAE): -7.51995e+07	,Training accuracy (MRAE): 0.674614	,Validation accuracy (MRAE): 0.149951
Epoch: 592	,Training loss (MRSE): 0.146392	,Validation loss (MRSE): 0.79053	,Training loss (MSE): 2.0775e+16	,Validation loss (MSE): 1.92959e+17	,Training accuracy (MAE): -1.46724e+07	,Validation accuracy (MAE): -7.50083e+07	,Training accuracy (MRAE): 0.733244	,Validation accuracy (MRAE): 0.147942
Epoch: 600	,Training loss (MRSE): 0.16521	,Validation loss (MRSE): 0.805999	,Training loss (MSE): 2.18694e+16	,Validation loss (MSE): 1.9297e+17	,Training accuracy (MAE): -1.38404e+07	,Validation accuracy (MAE): -7.49181e+07	,Training accuracy (MRAE): 0.723029	,Validation accuracy (MRAE): 0.130746
Epoch: 608	,Training loss (MRSE): 0.185726	,Validation loss (MRSE): 0.798346	,Training loss (MSE): 2.22295e+16	,Validation loss (MSE): 1.9299e+17	,Training accuracy (MAE): -1.41518e+07	,Validation accuracy (MAE): -7.48767e+07	,Training accuracy (MRAE): 0.675406	,Validation accuracy (MRAE): 0.13659
Epoch: 616	,Training loss (MRSE): 0.139419	,Validation loss (MRSE): 0.799875	,Training loss (MSE): 2.14642e+16	,Validation loss (MSE): 1.93014e+17	,Training accuracy (MAE): -1.3727e+07	,Validation accuracy (MAE): -7.49849e+07	,Training accuracy (MRAE): 0.744989	,Validation accuracy (MRAE): 0.136173
Epoch: 624	,Training loss (MRSE): 0.140099	,Validation loss (MRSE): 0.807482	,Training loss (MSE): 2.152e+16	,Validation loss (MSE): 1.92979e+17	,Training accuracy (MAE): -1.37391e+07	,Validation accuracy (MAE): -7.49724e+07	,Training accuracy (MRAE): 0.745327	,Validation accuracy (MRAE): 0.137225
Epoch: 632	,Training loss (MRSE): 0.142599	,Validation loss (MRSE): 0.813263	,Training loss (MSE): 2.20639e+16	,Validation loss (MSE): 1.92963e+17	,Training accuracy (MAE): -1.36839e+07	,Validation accuracy (MAE): -7.49447e+07	,Training accuracy (MRAE): 0.747761	,Validation accuracy (MRAE): 0.134752
Epoch: 640	,Training loss (MRSE): 0.137051	,Validation loss (MRSE): 0.792836	,Training loss (MSE): 2.26285e+16	,Validation loss (MSE): 1.92988e+17	,Training accuracy (MAE): -1.45805e+07	,Validation accuracy (MAE): -7.49153e+07	,Training accuracy (MRAE): 0.73326	,Validation accuracy (MRAE): 0.143962
Epoch: 648	,Training loss (MRSE): 0.135648	,Validation loss (MRSE): 0.79486	,Training loss (MSE): 2.23164e+16	,Validation loss (MSE): 1.92991e+17	,Training accuracy (MAE): -1.40527e+07	,Validation accuracy (MAE): -7.49252e+07	,Training accuracy (MRAE): 0.746988	,Validation accuracy (MRAE): 0.147913
Epoch: 656	,Training loss (MRSE): 0.168851	,Validation loss (MRSE): 0.813714	,Training loss (MSE): 2.24665e+16	,Validation loss (MSE): 1.9298e+17	,Training accuracy (MAE): -1.45763e+07	,Validation accuracy (MAE): -7.48283e+07	,Training accuracy (MRAE): 0.683187	,Validation accuracy (MRAE): 0.131298
Epoch: 664	,Training loss (MRSE): 0.123928	,Validation loss (MRSE): 0.802911	,Training loss (MSE): 2.17362e+16	,Validation loss (MSE): 1.9298e+17	,Training accuracy (MAE): -1.3487e+07	,Validation accuracy (MAE): -7.49606e+07	,Training accuracy (MRAE): 0.761312	,Validation accuracy (MRAE): 0.13593
