Epoch: 0:	Training loss (MRSE): 0.93309	,Validation loss (MRSE): 0.907786	,Training loss (MSE): 3.53049e+18	,Validation loss (MSE): 3.90332e+18	,Training accuracy (MAE): -1.08297e+09	,Validation accuracy (MAE): -1.09707e+09	,Training accuracy (MRAE): 0.045798	,Validation accuracy (MRAE): 0.063824
Epoch: 42:	Training loss (MRSE): 0.979756	,Validation loss (MRSE): 0.968443	,Training loss (MSE): 1.47157e+19	,Validation loss (MSE): 1.47205e+19	,Training accuracy (MAE): -3.76996e+09	,Validation accuracy (MAE): -3.7709e+09	,Training accuracy (MRAE): 0.013839	,Validation accuracy (MRAE): 0.0253975
Epoch: 44:	Training loss (MRSE): 0.980928	,Validation loss (MRSE): 0.968396	,Training loss (MSE): 1.5322e+19	,Validation loss (MSE): 1.50358e+19	,Training accuracy (MAE): -3.8775e+09	,Validation accuracy (MAE): -3.81857e+09	,Training accuracy (MRAE): 0.0130843	,Validation accuracy (MRAE): 0.0253309
Epoch: 46:	Training loss (MRSE): 0.981505	,Validation loss (MRSE): 0.96913	,Training loss (MSE): 1.55253e+19	,Validation loss (MSE): 1.52951e+19	,Training accuracy (MAE): -3.92009e+09	,Validation accuracy (MAE): -3.86906e+09	,Training accuracy (MRAE): 0.0127838	,Validation accuracy (MRAE): 0.0249648
Epoch: 48:	Training loss (MRSE): 0.974717	,Validation loss (MRSE): 0.964333	,Training loss (MSE): 1.38215e+19	,Validation loss (MSE): 1.34302e+19	,Training accuracy (MAE): -3.58084e+09	,Validation accuracy (MAE): -3.46756e+09	,Training accuracy (MRAE): 0.0170711	,Validation accuracy (MRAE): 0.0279661
Epoch: 50:	Training loss (MRSE): 0.978442	,Validation loss (MRSE): 0.96768	,Training loss (MSE): 1.10642e+19	,Validation loss (MSE): 1.10948e+19	,Training accuracy (MAE): -3.28434e+09	,Validation accuracy (MAE): -3.24659e+09	,Training accuracy (MRAE): 0.0156189	,Validation accuracy (MRAE): 0.0278674
Epoch: 52:	Training loss (MRSE): 0.981335	,Validation loss (MRSE): 0.965896	,Training loss (MSE): 1.44338e+19	,Validation loss (MSE): 1.41033e+19	,Training accuracy (MAE): -3.72578e+09	,Validation accuracy (MAE): -3.64499e+09	,Training accuracy (MRAE): 0.0129954	,Validation accuracy (MRAE): 0.0270743
Epoch: 54:	Training loss (MRSE): 0.969648	,Validation loss (MRSE): 0.966969	,Training loss (MSE): 4.29324e+17	,Validation loss (MSE): 8.31279e+17	,Training accuracy (MAE): -1.41414e+08	,Validation accuracy (MAE): -2.39503e+08	,Training accuracy (MRAE): 0.0187591	,Validation accuracy (MRAE): 0.0231735
Epoch: 56:	Training loss (MRSE): 0.980968	,Validation loss (MRSE): 0.969431	,Training loss (MSE): 1.51433e+19	,Validation loss (MSE): 1.46462e+19	,Training accuracy (MAE): -3.82341e+09	,Validation accuracy (MAE): -3.71312e+09	,Training accuracy (MRAE): 0.013136	,Validation accuracy (MRAE): 0.0247962
Epoch: 58:	Training loss (MRSE): 0.974008	,Validation loss (MRSE): 0.96609	,Training loss (MSE): 2.61332e+18	,Validation loss (MSE): 3.46669e+18	,Training accuracy (MAE): -1.29709e+09	,Validation accuracy (MAE): -1.48629e+09	,Training accuracy (MRAE): 0.0172232	,Validation accuracy (MRAE): 0.0223073
Epoch: 60:	Training loss (MRSE): 0.980128	,Validation loss (MRSE): 0.968958	,Training loss (MSE): 1.54929e+19	,Validation loss (MSE): 1.50303e+19	,Training accuracy (MAE): -3.91146e+09	,Validation accuracy (MAE): -3.80323e+09	,Training accuracy (MRAE): 0.0136159	,Validation accuracy (MRAE): 0.0250334
Epoch: 62:	Training loss (MRSE): 0.978867	,Validation loss (MRSE): 0.966978	,Training loss (MSE): 8.21437e+18	,Validation loss (MSE): 8.39954e+18	,Training accuracy (MAE): -2.81384e+09	,Validation accuracy (MAE): -2.80621e+09	,Training accuracy (MRAE): 0.0155612	,Validation accuracy (MRAE): 0.0268794
Epoch: 64:	Training loss (MRSE): 0.980924	,Validation loss (MRSE): 0.968777	,Training loss (MSE): 1.4452e+19	,Validation loss (MSE): 1.41619e+19	,Training accuracy (MAE): -3.77999e+09	,Validation accuracy (MAE): -3.69478e+09	,Training accuracy (MRAE): 0.0133407	,Validation accuracy (MRAE): 0.0259386
Epoch: 66:	Training loss (MRSE): 0.981421	,Validation loss (MRSE): 0.968488	,Training loss (MSE): 1.52783e+19	,Validation loss (MSE): 1.47785e+19	,Training accuracy (MAE): -3.89131e+09	,Validation accuracy (MAE): -3.76292e+09	,Training accuracy (MRAE): 0.0128883	,Validation accuracy (MRAE): 0.0254878
Epoch: 68:	Training loss (MRSE): 0.981534	,Validation loss (MRSE): 0.969412	,Training loss (MSE): 1.55685e+19	,Validation loss (MSE): 1.51083e+19	,Training accuracy (MAE): -3.92801e+09	,Validation accuracy (MAE): -3.80608e+09	,Training accuracy (MRAE): 0.0127624	,Validation accuracy (MRAE): 0.0248025
Epoch: 70:	Training loss (MRSE): 0.978516	,Validation loss (MRSE): 0.966629	,Training loss (MSE): 9.09396e+18	,Validation loss (MSE): 9.01564e+18	,Training accuracy (MAE): -2.97308e+09	,Validation accuracy (MAE): -2.93411e+09	,Training accuracy (MRAE): 0.0168787	,Validation accuracy (MRAE): 0.0263774
Epoch: 72:	Training loss (MRSE): 0.976762	,Validation loss (MRSE): 0.964368	,Training loss (MSE): 1.13647e+19	,Validation loss (MSE): 1.14714e+19	,Training accuracy (MAE): -3.29989e+09	,Validation accuracy (MAE): -3.31266e+09	,Training accuracy (MRAE): 0.0174386	,Validation accuracy (MRAE): 0.0293556
Epoch: 74:	Training loss (MRSE): 0.98151	,Validation loss (MRSE): 0.969147	,Training loss (MSE): 1.5513e+19	,Validation loss (MSE): 1.54084e+19	,Training accuracy (MAE): -3.9206e+09	,Validation accuracy (MAE): -3.88754e+09	,Training accuracy (MRAE): 0.012791	,Validation accuracy (MRAE): 0.0249861
Epoch: 76:	Training loss (MRSE): 0.981427	,Validation loss (MRSE): 0.969178	,Training loss (MSE): 1.55855e+19	,Validation loss (MSE): 1.54811e+19	,Training accuracy (MAE): -3.9241e+09	,Validation accuracy (MAE): -3.89698e+09	,Training accuracy (MRAE): 0.0128874	,Validation accuracy (MRAE): 0.0249206
Epoch: 78:	Training loss (MRSE): 0.981402	,Validation loss (MRSE): 0.969039	,Training loss (MSE): 1.5194e+19	,Validation loss (MSE): 1.51302e+19	,Training accuracy (MAE): -3.87868e+09	,Validation accuracy (MAE): -3.85065e+09	,Training accuracy (MRAE): 0.0129141	,Validation accuracy (MRAE): 0.0252183
Epoch: 80:	Training loss (MRSE): 0.9762	,Validation loss (MRSE): 0.957817	,Training loss (MSE): 1.44888e+19	,Validation loss (MSE): 1.40662e+19	,Training accuracy (MAE): -3.70887e+09	,Validation accuracy (MAE): -3.61033e+09	,Training accuracy (MRAE): 0.0171742	,Validation accuracy (MRAE): 0.0324664
Epoch: 82:	Training loss (MRSE): 0.978394	,Validation loss (MRSE): 0.961614	,Training loss (MSE): 1.47288e+19	,Validation loss (MSE): 1.46341e+19	,Training accuracy (MAE): -3.75125e+09	,Validation accuracy (MAE): -3.72164e+09	,Training accuracy (MRAE): 0.0155639	,Validation accuracy (MRAE): 0.0297884
Epoch: 84:	Training loss (MRSE): 0.980681	,Validation loss (MRSE): 0.968265	,Training loss (MSE): 1.33753e+19	,Validation loss (MSE): 1.34121e+19	,Training accuracy (MAE): -3.62634e+09	,Validation accuracy (MAE): -3.60648e+09	,Training accuracy (MRAE): 0.0139802	,Validation accuracy (MRAE): 0.0264662
Epoch: 86:	Training loss (MRSE): 0.979987	,Validation loss (MRSE): 0.968173	,Training loss (MSE): 1.20037e+19	,Validation loss (MSE): 1.21066e+19	,Training accuracy (MAE): -3.439e+09	,Validation accuracy (MAE): -3.43578e+09	,Training accuracy (MRAE): 0.014756	,Validation accuracy (MRAE): 0.0266525
Epoch: 88:	Training loss (MRSE): 0.976684	,Validation loss (MRSE): 0.983978	,Training loss (MSE): 1.67848e+18	,Validation loss (MSE): 2.66085e+18	,Training accuracy (MAE): -4.4591e+08	,Validation accuracy (MAE): -6.92682e+08	,Training accuracy (MRAE): 0.0135968	,Validation accuracy (MRAE): 0.00941722
Epoch: 90:	Training loss (MRSE): 0.979996	,Validation loss (MRSE): 0.967981	,Training loss (MSE): 1.51914e+19	,Validation loss (MSE): 1.49686e+19	,Training accuracy (MAE): -3.86533e+09	,Validation accuracy (MAE): -3.80739e+09	,Training accuracy (MRAE): 0.0137522	,Validation accuracy (MRAE): 0.0256473
Epoch: 92:	Training loss (MRSE): 0.97902	,Validation loss (MRSE): 0.968994	,Training loss (MSE): 1.44899e+19	,Validation loss (MSE): 1.44213e+19	,Training accuracy (MAE): -3.71131e+09	,Validation accuracy (MAE): -3.70582e+09	,Training accuracy (MRAE): 0.0141508	,Validation accuracy (MRAE): 0.0250779
Epoch: 94:	Training loss (MRSE): 0.981091	,Validation loss (MRSE): 0.969119	,Training loss (MSE): 1.54509e+19	,Validation loss (MSE): 1.53571e+19	,Training accuracy (MAE): -3.90817e+09	,Validation accuracy (MAE): -3.88099e+09	,Training accuracy (MRAE): 0.0130275	,Validation accuracy (MRAE): 0.0250595
Epoch: 96:	Training loss (MRSE): 0.981548	,Validation loss (MRSE): 0.969173	,Training loss (MSE): 1.55041e+19	,Validation loss (MSE): 1.54092e+19	,Training accuracy (MAE): -3.91216e+09	,Validation accuracy (MAE): -3.88778e+09	,Training accuracy (MRAE): 0.0127565	,Validation accuracy (MRAE): 0.0249242
Epoch: 98:	Training loss (MRSE): 0.981485	,Validation loss (MRSE): 0.969117	,Training loss (MSE): 1.55309e+19	,Validation loss (MSE): 1.53439e+19	,Training accuracy (MAE): -3.92692e+09	,Validation accuracy (MAE): -3.87937e+09	,Training accuracy (MRAE): 0.0128185	,Validation accuracy (MRAE): 0.0250473
Epoch: 100:	Training loss (MRSE): 0.979467	,Validation loss (MRSE): 0.969067	,Training loss (MSE): 1.52552e+19	,Validation loss (MSE): 1.50984e+19	,Training accuracy (MAE): -3.88069e+09	,Validation accuracy (MAE): -3.84407e+09	,Training accuracy (MRAE): 0.0142293	,Validation accuracy (MRAE): 0.0251482
Epoch: 102:	Training loss (MRSE): 0.978268	,Validation loss (MRSE): 0.96769	,Training loss (MSE): 8.8107e+18	,Validation loss (MSE): 8.94122e+18	,Training accuracy (MAE): -2.92875e+09	,Validation accuracy (MAE): -2.9328e+09	,Training accuracy (MRAE): 0.0180481	,Validation accuracy (MRAE): 0.0256161
Epoch: 104:	Training loss (MRSE): 0.981415	,Validation loss (MRSE): 0.969043	,Training loss (MSE): 1.54476e+19	,Validation loss (MSE): 1.52163e+19	,Training accuracy (MAE): -3.91386e+09	,Validation accuracy (MAE): -3.86118e+09	,Training accuracy (MRAE): 0.0129008	,Validation accuracy (MRAE): 0.0252507
Epoch: 106:	Training loss (MRSE): 0.98154	,Validation loss (MRSE): 0.969125	,Training loss (MSE): 1.54971e+19	,Validation loss (MSE): 1.53139e+19	,Training accuracy (MAE): -3.91094e+09	,Validation accuracy (MAE): -3.87419e+09	,Training accuracy (MRAE): 0.0127607	,Validation accuracy (MRAE): 0.0249506
Epoch: 108:	Training loss (MRSE): 0.980725	,Validation loss (MRSE): 0.968762	,Training loss (MSE): 1.4686e+19	,Validation loss (MSE): 1.43567e+19	,Training accuracy (MAE): -3.77574e+09	,Validation accuracy (MAE): -3.71125e+09	,Training accuracy (MRAE): 0.013235	,Validation accuracy (MRAE): 0.0253089
Epoch: 110:	Training loss (MRSE): 0.980861	,Validation loss (MRSE): 0.968332	,Training loss (MSE): 1.4668e+19	,Validation loss (MSE): 1.43972e+19	,Training accuracy (MAE): -3.80578e+09	,Validation accuracy (MAE): -3.74281e+09	,Training accuracy (MRAE): 0.0133121	,Validation accuracy (MRAE): 0.0260045
Epoch: 112:	Training loss (MRSE): 0.981362	,Validation loss (MRSE): 0.968931	,Training loss (MSE): 1.4941e+19	,Validation loss (MSE): 1.48593e+19	,Training accuracy (MAE): -3.84162e+09	,Validation accuracy (MAE): -3.81636e+09	,Training accuracy (MRAE): 0.0129632	,Validation accuracy (MRAE): 0.0254265
Epoch: 114:	Training loss (MRSE): 0.980922	,Validation loss (MRSE): 0.966343	,Training loss (MSE): 1.5511e+19	,Validation loss (MSE): 1.53062e+19	,Training accuracy (MAE): -3.91452e+09	,Validation accuracy (MAE): -3.86147e+09	,Training accuracy (MRAE): 0.0131004	,Validation accuracy (MRAE): 0.0265616
Epoch: 116:	Training loss (MRSE): 0.980438	,Validation loss (MRSE): 0.968653	,Training loss (MSE): 1.52617e+19	,Validation loss (MSE): 1.50754e+19	,Training accuracy (MAE): -3.87003e+09	,Validation accuracy (MAE): -3.82955e+09	,Training accuracy (MRAE): 0.0133961	,Validation accuracy (MRAE): 0.0252113
Epoch: 118:	Training loss (MRSE): 0.978385	,Validation loss (MRSE): 0.963638	,Training loss (MSE): 8.81861e+18	,Validation loss (MSE): 8.64024e+18	,Training accuracy (MAE): -2.93151e+09	,Validation accuracy (MAE): -2.84853e+09	,Training accuracy (MRAE): 0.0164623	,Validation accuracy (MRAE): 0.028737
Epoch: 120:	Training loss (MRSE): 0.9809	,Validation loss (MRSE): 0.965757	,Training loss (MSE): 1.52396e+19	,Validation loss (MSE): 1.49634e+19	,Training accuracy (MAE): -3.88127e+09	,Validation accuracy (MAE): -3.81574e+09	,Training accuracy (MRAE): 0.0134623	,Validation accuracy (MRAE): 0.026915
Epoch: 122:	Training loss (MRSE): 0.98084	,Validation loss (MRSE): 0.969287	,Training loss (MSE): 1.51493e+19	,Validation loss (MSE): 1.494e+19	,Training accuracy (MAE): -3.86238e+09	,Validation accuracy (MAE): -3.81003e+09	,Training accuracy (MRAE): 0.0131614	,Validation accuracy (MRAE): 0.0249725
Epoch: 124:	Training loss (MRSE): 0.981457	,Validation loss (MRSE): 0.96936	,Training loss (MSE): 1.52967e+19	,Validation loss (MSE): 1.49989e+19	,Training accuracy (MAE): -3.87832e+09	,Validation accuracy (MAE): -3.80771e+09	,Training accuracy (MRAE): 0.0128019	,Validation accuracy (MRAE): 0.0248289
Epoch: 126:	Training loss (MRSE): 0.981498	,Validation loss (MRSE): 0.96917	,Training loss (MSE): 1.56211e+19	,Validation loss (MSE): 1.54814e+19	,Training accuracy (MAE): -3.93621e+09	,Validation accuracy (MAE): -3.89709e+09	,Training accuracy (MRAE): 0.0127817	,Validation accuracy (MRAE): 0.0249265
Epoch: 128:	Training loss (MRSE): 0.980524	,Validation loss (MRSE): 0.969159	,Training loss (MSE): 1.5496e+19	,Validation loss (MSE): 1.5385e+19	,Training accuracy (MAE): -3.91184e+09	,Validation accuracy (MAE): -3.88437e+09	,Training accuracy (MRAE): 0.0133307	,Validation accuracy (MRAE): 0.0249362
Epoch: 130:	Training loss (MRSE): 0.977953	,Validation loss (MRSE): 0.967203	,Training loss (MSE): 4.10353e+18	,Validation loss (MSE): 4.92745e+18	,Training accuracy (MAE): -1.81923e+09	,Validation accuracy (MAE): -1.96408e+09	,Training accuracy (MRAE): 0.0142486	,Validation accuracy (MRAE): 0.0244235
Epoch: 132:	Training loss (MRSE): 0.980307	,Validation loss (MRSE): 0.967921	,Training loss (MSE): 1.17358e+19	,Validation loss (MSE): 1.19541e+19	,Training accuracy (MAE): -3.39135e+09	,Validation accuracy (MAE): -3.40759e+09	,Training accuracy (MRAE): 0.014122	,Validation accuracy (MRAE): 0.0275208
Epoch: 134:	Training loss (MRSE): 0.97285	,Validation loss (MRSE): 0.973809	,Training loss (MSE): 1.95251e+18	,Validation loss (MSE): 2.80438e+18	,Training accuracy (MAE): -9.30848e+08	,Validation accuracy (MAE): -1.13216e+09	,Training accuracy (MRAE): 0.015767	,Validation accuracy (MRAE): 0.0141462
Epoch: 136:	Training loss (MRSE): 0.978446	,Validation loss (MRSE): 0.967551	,Training loss (MSE): 7.38108e+18	,Validation loss (MSE): 7.81626e+18	,Training accuracy (MAE): -2.67072e+09	,Validation accuracy (MAE): -2.72866e+09	,Training accuracy (MRAE): 0.0162065	,Validation accuracy (MRAE): 0.0249092
Epoch: 138:	Training loss (MRSE): 0.98087	,Validation loss (MRSE): 0.969145	,Training loss (MSE): 1.54546e+19	,Validation loss (MSE): 1.52891e+19	,Training accuracy (MAE): -3.90573e+09	,Validation accuracy (MAE): -3.87038e+09	,Training accuracy (MRAE): 0.0131209	,Validation accuracy (MRAE): 0.0249404
Epoch: 140:	Training loss (MRSE): 0.976744	,Validation loss (MRSE): 0.966126	,Training loss (MSE): 1.43013e+19	,Validation loss (MSE): 1.41325e+19	,Training accuracy (MAE): -3.62926e+09	,Validation accuracy (MAE): -3.58276e+09	,Training accuracy (MRAE): 0.0156506	,Validation accuracy (MRAE): 0.0264981
Epoch: 142:	Training loss (MRSE): 0.980048	,Validation loss (MRSE): 0.968532	,Training loss (MSE): 1.43526e+19	,Validation loss (MSE): 1.41535e+19	,Training accuracy (MAE): -3.74702e+09	,Validation accuracy (MAE): -3.68715e+09	,Training accuracy (MRAE): 0.0137439	,Validation accuracy (MRAE): 0.0256932
Epoch: 144:	Training loss (MRSE): 0.974942	,Validation loss (MRSE): 0.961343	,Training loss (MSE): 1.45739e+19	,Validation loss (MSE): 1.44435e+19	,Training accuracy (MAE): -3.69254e+09	,Validation accuracy (MAE): -3.65085e+09	,Training accuracy (MRAE): 0.0173976	,Validation accuracy (MRAE): 0.0320933
Epoch: 146:	Training loss (MRSE): 0.981471	,Validation loss (MRSE): 0.969135	,Training loss (MSE): 1.54047e+19	,Validation loss (MSE): 1.52967e+19	,Training accuracy (MAE): -3.90768e+09	,Validation accuracy (MAE): -3.87281e+09	,Training accuracy (MRAE): 0.0128103	,Validation accuracy (MRAE): 0.0249899
Epoch: 148:	Training loss (MRSE): 0.978106	,Validation loss (MRSE): 0.968495	,Training loss (MSE): 1.36377e+19	,Validation loss (MSE): 1.36323e+19	,Training accuracy (MAE): -3.65383e+09	,Validation accuracy (MAE): -3.63758e+09	,Training accuracy (MRAE): 0.0157853	,Validation accuracy (MRAE): 0.026374
Epoch: 150:	Training loss (MRSE): 0.981012	,Validation loss (MRSE): 0.969176	,Training loss (MSE): 1.56092e+19	,Validation loss (MSE): 1.5496e+19	,Training accuracy (MAE): -3.9272e+09	,Validation accuracy (MAE): -3.89893e+09	,Training accuracy (MRAE): 0.0130421	,Validation accuracy (MRAE): 0.0249257
Epoch: 152:	Training loss (MRSE): 0.981368	,Validation loss (MRSE): 0.969142	,Training loss (MSE): 1.54686e+19	,Validation loss (MSE): 1.53768e+19	,Training accuracy (MAE): -3.9106e+09	,Validation accuracy (MAE): -3.88363e+09	,Training accuracy (MRAE): 0.0128656	,Validation accuracy (MRAE): 0.0249982
Epoch: 154:	Training loss (MRSE): 0.975137	,Validation loss (MRSE): 0.966174	,Training loss (MSE): 1.44078e+19	,Validation loss (MSE): 1.43788e+19	,Training accuracy (MAE): -3.68912e+09	,Validation accuracy (MAE): -3.6858e+09	,Training accuracy (MRAE): 0.0171374	,Validation accuracy (MRAE): 0.0265338
Epoch: 156:	Training loss (MRSE): 0.981515	,Validation loss (MRSE): 0.969157	,Training loss (MSE): 1.55957e+19	,Validation loss (MSE): 1.54474e+19	,Training accuracy (MAE): -3.93456e+09	,Validation accuracy (MAE): -3.89269e+09	,Training accuracy (MRAE): 0.0127832	,Validation accuracy (MRAE): 0.0249655
Epoch: 158:	Training loss (MRSE): 0.981397	,Validation loss (MRSE): 0.969103	,Training loss (MSE): 1.49973e+19	,Validation loss (MSE): 1.49339e+19	,Training accuracy (MAE): -3.84012e+09	,Validation accuracy (MAE): -3.81914e+09	,Training accuracy (MRAE): 0.0128448	,Validation accuracy (MRAE): 0.024998
Epoch: 160:	Training loss (MRSE): 0.981514	,Validation loss (MRSE): 0.96916	,Training loss (MSE): 1.55816e+19	,Validation loss (MSE): 1.54538e+19	,Training accuracy (MAE): -3.92981e+09	,Validation accuracy (MAE): -3.89352e+09	,Training accuracy (MRAE): 0.0127819	,Validation accuracy (MRAE): 0.0249588
Epoch: 162:	Training loss (MRSE): 0.981397	,Validation loss (MRSE): 0.969171	,Training loss (MSE): 1.55366e+19	,Validation loss (MSE): 1.54344e+19	,Training accuracy (MAE): -3.91849e+09	,Validation accuracy (MAE): -3.8911e+09	,Training accuracy (MRAE): 0.0128346	,Validation accuracy (MRAE): 0.0249312
Epoch: 164:	Training loss (MRSE): 0.981515	,Validation loss (MRSE): 0.969157	,Training loss (MSE): 1.55712e+19	,Validation loss (MSE): 1.54482e+19	,Training accuracy (MAE): -3.92674e+09	,Validation accuracy (MAE): -3.89281e+09	,Training accuracy (MRAE): 0.012782	,Validation accuracy (MRAE): 0.0249629
