Epoch: 0:	Training loss (MRSE): 0.915244	,Validation loss (MRSE): 0.933081	,Training loss (MSE): 6.94022e+17	,Validation loss (MSE): 5.40652e+17	,Training accuracy (MAE): -2.50817e+08	,Validation accuracy (MAE): -2.28796e+08	,Training accuracy (MRAE): 0.0589856	,Validation accuracy (MRAE): 0.0438634
Epoch: 94:	Training loss (MRSE): 0.52484	,Validation loss (MRSE): 0.739143	,Training loss (MSE): 8.02992e+16	,Validation loss (MSE): 1.945e+17	,Training accuracy (MAE): -4.21178e+07	,Validation accuracy (MAE): -7.10981e+07	,Training accuracy (MRAE): 0.331057	,Validation accuracy (MRAE): 0.173962
Epoch: 96:	Training loss (MRSE): 0.506806	,Validation loss (MRSE): 0.757423	,Training loss (MSE): 6.14452e+16	,Validation loss (MSE): 2.08022e+17	,Training accuracy (MAE): -3.34276e+07	,Validation accuracy (MAE): -7.76087e+07	,Training accuracy (MRAE): 0.348607	,Validation accuracy (MRAE): 0.157161
Epoch: 98:	Training loss (MRSE): 0.555738	,Validation loss (MRSE): 0.774615	,Training loss (MSE): 7.61003e+16	,Validation loss (MSE): 1.93587e+17	,Training accuracy (MAE): -4.09629e+07	,Validation accuracy (MAE): -7.24169e+07	,Training accuracy (MRAE): 0.308878	,Validation accuracy (MRAE): 0.154666
Epoch: 100:	Training loss (MRSE): 0.585577	,Validation loss (MRSE): 0.739382	,Training loss (MSE): 7.41732e+16	,Validation loss (MSE): 1.86265e+17	,Training accuracy (MAE): -4.75432e+07	,Validation accuracy (MAE): -8.30324e+07	,Training accuracy (MRAE): 0.292646	,Validation accuracy (MRAE): 0.178836
Epoch: 102:	Training loss (MRSE): 0.546201	,Validation loss (MRSE): 0.753762	,Training loss (MSE): 7.77391e+16	,Validation loss (MSE): 1.69128e+17	,Training accuracy (MAE): -4.01819e+07	,Validation accuracy (MAE): -6.76431e+07	,Training accuracy (MRAE): 0.314753	,Validation accuracy (MRAE): 0.164129
Epoch: 104:	Training loss (MRSE): 0.543083	,Validation loss (MRSE): 0.737797	,Training loss (MSE): 7.15328e+16	,Validation loss (MSE): 1.75793e+17	,Training accuracy (MAE): -4.03011e+07	,Validation accuracy (MAE): -6.89859e+07	,Training accuracy (MRAE): 0.319735	,Validation accuracy (MRAE): 0.175031
Epoch: 106:	Training loss (MRSE): 0.540072	,Validation loss (MRSE): 0.734	,Training loss (MSE): 7.61518e+16	,Validation loss (MSE): 1.87635e+17	,Training accuracy (MAE): -4.40423e+07	,Validation accuracy (MAE): -7.45366e+07	,Training accuracy (MRAE): 0.320729	,Validation accuracy (MRAE): 0.179307
Epoch: 108:	Training loss (MRSE): 0.552543	,Validation loss (MRSE): 0.730341	,Training loss (MSE): 7.60886e+16	,Validation loss (MSE): 1.93671e+17	,Training accuracy (MAE): -3.91895e+07	,Validation accuracy (MAE): -6.96974e+07	,Training accuracy (MRAE): 0.309074	,Validation accuracy (MRAE): 0.176953
Epoch: 110:	Training loss (MRSE): 0.563947	,Validation loss (MRSE): 0.737027	,Training loss (MSE): 1.03472e+17	,Validation loss (MSE): 2.02363e+17	,Training accuracy (MAE): -5.29973e+07	,Validation accuracy (MAE): -7.83502e+07	,Training accuracy (MRAE): 0.29751	,Validation accuracy (MRAE): 0.176494
Epoch: 112:	Training loss (MRSE): 0.572437	,Validation loss (MRSE): 0.7157	,Training loss (MSE): 9.8758e+16	,Validation loss (MSE): 2.12334e+17	,Training accuracy (MAE): -5.45387e+07	,Validation accuracy (MAE): -8.18516e+07	,Training accuracy (MRAE): 0.293431	,Validation accuracy (MRAE): 0.187656
Epoch: 114:	Training loss (MRSE): 0.56717	,Validation loss (MRSE): 0.721797	,Training loss (MSE): 1.26383e+17	,Validation loss (MSE): 2.05877e+17	,Training accuracy (MAE): -5.9179e+07	,Validation accuracy (MAE): -8.10225e+07	,Training accuracy (MRAE): 0.295145	,Validation accuracy (MRAE): 0.185142
Epoch: 116:	Training loss (MRSE): 0.562637	,Validation loss (MRSE): 0.72717	,Training loss (MSE): 9.38878e+16	,Validation loss (MSE): 2.07651e+17	,Training accuracy (MAE): -4.65021e+07	,Validation accuracy (MAE): -7.35962e+07	,Training accuracy (MRAE): 0.304536	,Validation accuracy (MRAE): 0.192707
Epoch: 118:	Training loss (MRSE): 0.552557	,Validation loss (MRSE): 0.721692	,Training loss (MSE): 6.77996e+16	,Validation loss (MSE): 2.11371e+17	,Training accuracy (MAE): -3.75912e+07	,Validation accuracy (MAE): -7.83531e+07	,Training accuracy (MRAE): 0.314065	,Validation accuracy (MRAE): 0.197018
Epoch: 120:	Training loss (MRSE): 0.588826	,Validation loss (MRSE): 0.744734	,Training loss (MSE): 7.77432e+16	,Validation loss (MSE): 1.94094e+17	,Training accuracy (MAE): -4.04815e+07	,Validation accuracy (MAE): -7.31996e+07	,Training accuracy (MRAE): 0.288057	,Validation accuracy (MRAE): 0.171996
Epoch: 122:	Training loss (MRSE): 0.600353	,Validation loss (MRSE): 0.748255	,Training loss (MSE): 6.72978e+16	,Validation loss (MSE): 1.75562e+17	,Training accuracy (MAE): -3.55996e+07	,Validation accuracy (MAE): -6.64837e+07	,Training accuracy (MRAE): 0.27636	,Validation accuracy (MRAE): 0.173187
Epoch: 124:	Training loss (MRSE): 0.579394	,Validation loss (MRSE): 0.74877	,Training loss (MSE): 6.61505e+16	,Validation loss (MSE): 1.90297e+17	,Training accuracy (MAE): -3.67575e+07	,Validation accuracy (MAE): -7.15988e+07	,Training accuracy (MRAE): 0.292287	,Validation accuracy (MRAE): 0.173908
Epoch: 126:	Training loss (MRSE): 0.573521	,Validation loss (MRSE): 0.738434	,Training loss (MSE): 6.01533e+16	,Validation loss (MSE): 2.07944e+17	,Training accuracy (MAE): -3.7741e+07	,Validation accuracy (MAE): -8.06939e+07	,Training accuracy (MRAE): 0.298522	,Validation accuracy (MRAE): 0.183046
Epoch: 128:	Training loss (MRSE): 0.586809	,Validation loss (MRSE): 0.747076	,Training loss (MSE): 8.27008e+16	,Validation loss (MSE): 1.99924e+17	,Training accuracy (MAE): -4.43328e+07	,Validation accuracy (MAE): -7.39615e+07	,Training accuracy (MRAE): 0.29246	,Validation accuracy (MRAE): 0.175614
Epoch: 130:	Training loss (MRSE): 0.600249	,Validation loss (MRSE): 0.758616	,Training loss (MSE): 8.66527e+16	,Validation loss (MSE): 2.41036e+17	,Training accuracy (MAE): -4.40996e+07	,Validation accuracy (MAE): -8.89724e+07	,Training accuracy (MRAE): 0.278716	,Validation accuracy (MRAE): 0.162119
Epoch: 132:	Training loss (MRSE): 0.539861	,Validation loss (MRSE): 0.758251	,Training loss (MSE): 6.74699e+16	,Validation loss (MSE): 2.16808e+17	,Training accuracy (MAE): -3.87384e+07	,Validation accuracy (MAE): -8.34096e+07	,Training accuracy (MRAE): 0.320952	,Validation accuracy (MRAE): 0.165463
Epoch: 134:	Training loss (MRSE): 0.569834	,Validation loss (MRSE): 0.762344	,Training loss (MSE): 6.16684e+16	,Validation loss (MSE): 2.69383e+17	,Training accuracy (MAE): -3.92305e+07	,Validation accuracy (MAE): -1.03799e+08	,Training accuracy (MRAE): 0.29715	,Validation accuracy (MRAE): 0.162839
Epoch: 136:	Training loss (MRSE): 0.545004	,Validation loss (MRSE): 0.748646	,Training loss (MSE): 6.69043e+16	,Validation loss (MSE): 2.69479e+17	,Training accuracy (MAE): -3.86287e+07	,Validation accuracy (MAE): -1.06802e+08	,Training accuracy (MRAE): 0.316142	,Validation accuracy (MRAE): 0.169316
Epoch: 138:	Training loss (MRSE): 0.563886	,Validation loss (MRSE): 0.759098	,Training loss (MSE): 8.15921e+16	,Validation loss (MSE): 2.35546e+17	,Training accuracy (MAE): -4.61307e+07	,Validation accuracy (MAE): -9.49525e+07	,Training accuracy (MRAE): 0.307237	,Validation accuracy (MRAE): 0.165068
Epoch: 140:	Training loss (MRSE): 0.509177	,Validation loss (MRSE): 0.72794	,Training loss (MSE): 8.38081e+16	,Validation loss (MSE): 2.29903e+17	,Training accuracy (MAE): -4.24627e+07	,Validation accuracy (MAE): -8.93233e+07	,Training accuracy (MRAE): 0.348566	,Validation accuracy (MRAE): 0.188051
Epoch: 142:	Training loss (MRSE): 0.559904	,Validation loss (MRSE): 0.750573	,Training loss (MSE): 8.14796e+16	,Validation loss (MSE): 2.05726e+17	,Training accuracy (MAE): -4.15095e+07	,Validation accuracy (MAE): -8.34278e+07	,Training accuracy (MRAE): 0.304238	,Validation accuracy (MRAE): 0.173814
Epoch: 144:	Training loss (MRSE): 0.574603	,Validation loss (MRSE): 0.738698	,Training loss (MSE): 7.66769e+16	,Validation loss (MSE): 1.7499e+17	,Training accuracy (MAE): -4.02434e+07	,Validation accuracy (MAE): -7.40225e+07	,Training accuracy (MRAE): 0.292123	,Validation accuracy (MRAE): 0.176109
Epoch: 146:	Training loss (MRSE): 0.544941	,Validation loss (MRSE): 0.748129	,Training loss (MSE): 7.55558e+16	,Validation loss (MSE): 1.63566e+17	,Training accuracy (MAE): -3.76762e+07	,Validation accuracy (MAE): -7.00648e+07	,Training accuracy (MRAE): 0.318991	,Validation accuracy (MRAE): 0.169839
Epoch: 148:	Training loss (MRSE): 0.602764	,Validation loss (MRSE): 0.778114	,Training loss (MSE): 7.06667e+16	,Validation loss (MSE): 1.81309e+17	,Training accuracy (MAE): -3.66836e+07	,Validation accuracy (MAE): -7.36901e+07	,Training accuracy (MRAE): 0.271279	,Validation accuracy (MRAE): 0.153361
Epoch: 150:	Training loss (MRSE): 0.566694	,Validation loss (MRSE): 0.740124	,Training loss (MSE): 6.68663e+16	,Validation loss (MSE): 1.56506e+17	,Training accuracy (MAE): -3.61981e+07	,Validation accuracy (MAE): -6.98841e+07	,Training accuracy (MRAE): 0.30463	,Validation accuracy (MRAE): 0.185168
Epoch: 152:	Training loss (MRSE): 0.526066	,Validation loss (MRSE): 0.735651	,Training loss (MSE): 6.71436e+16	,Validation loss (MSE): 1.54411e+17	,Training accuracy (MAE): -3.60071e+07	,Validation accuracy (MAE): -6.42668e+07	,Training accuracy (MRAE): 0.332282	,Validation accuracy (MRAE): 0.19104
Epoch: 154:	Training loss (MRSE): 0.558137	,Validation loss (MRSE): 0.74049	,Training loss (MSE): 6.23221e+16	,Validation loss (MSE): 1.73202e+17	,Training accuracy (MAE): -3.35591e+07	,Validation accuracy (MAE): -6.93111e+07	,Training accuracy (MRAE): 0.307156	,Validation accuracy (MRAE): 0.18209
Epoch: 156:	Training loss (MRSE): 0.549594	,Validation loss (MRSE): 0.750516	,Training loss (MSE): 6.23792e+16	,Validation loss (MSE): 1.72045e+17	,Training accuracy (MAE): -3.46567e+07	,Validation accuracy (MAE): -7.47461e+07	,Training accuracy (MRAE): 0.316134	,Validation accuracy (MRAE): 0.171361
Epoch: 158:	Training loss (MRSE): 0.521078	,Validation loss (MRSE): 0.7339	,Training loss (MSE): 7.03199e+16	,Validation loss (MSE): 1.4104e+17	,Training accuracy (MAE): -4.00576e+07	,Validation accuracy (MAE): -5.88517e+07	,Training accuracy (MRAE): 0.331738	,Validation accuracy (MRAE): 0.183707
Epoch: 160:	Training loss (MRSE): 0.530463	,Validation loss (MRSE): 0.716244	,Training loss (MSE): 6.78039e+16	,Validation loss (MSE): 1.68053e+17	,Training accuracy (MAE): -3.64805e+07	,Validation accuracy (MAE): -6.86224e+07	,Training accuracy (MRAE): 0.332359	,Validation accuracy (MRAE): 0.20363
Epoch: 162:	Training loss (MRSE): 0.535119	,Validation loss (MRSE): 0.739005	,Training loss (MSE): 7.2102e+16	,Validation loss (MSE): 1.58974e+17	,Training accuracy (MAE): -3.76372e+07	,Validation accuracy (MAE): -6.40563e+07	,Training accuracy (MRAE): 0.323544	,Validation accuracy (MRAE): 0.179526
Epoch: 164:	Training loss (MRSE): 0.559695	,Validation loss (MRSE): 0.79	,Training loss (MSE): 6.94932e+16	,Validation loss (MSE): 1.43289e+17	,Training accuracy (MAE): -3.56451e+07	,Validation accuracy (MAE): -5.91785e+07	,Training accuracy (MRAE): 0.307115	,Validation accuracy (MRAE): 0.136363
Epoch: 166:	Training loss (MRSE): 0.493396	,Validation loss (MRSE): 0.755344	,Training loss (MSE): 7.6749e+16	,Validation loss (MSE): 1.6208e+17	,Training accuracy (MAE): -3.81282e+07	,Validation accuracy (MAE): -6.52213e+07	,Training accuracy (MRAE): 0.355205	,Validation accuracy (MRAE): 0.158595
