Epoch: 0:	Training loss (MRSE): 0.841046	,Validation loss (MRSE): 0.822488	,Training loss (MSE): 1.02859e+17	,Validation loss (MSE): 2.70097e+17	,Training accuracy (MAE): -8.34624e+07	,Validation accuracy (MAE): -1.47914e+08	,Training accuracy (MRAE): 0.1085	,Validation accuracy (MRAE): 0.118704
Epoch: 22:	Training loss (MRSE): 0.799796	,Validation loss (MRSE): 0.785481	,Training loss (MSE): 6.06131e+16	,Validation loss (MSE): 1.75159e+17	,Training accuracy (MAE): -6.29782e+07	,Validation accuracy (MAE): -1.21859e+08	,Training accuracy (MRAE): 0.146326	,Validation accuracy (MRAE): 0.147801
Epoch: 24:	Training loss (MRSE): 0.83046	,Validation loss (MRSE): 0.799673	,Training loss (MSE): 1.73336e+17	,Validation loss (MSE): 3.15016e+17	,Training accuracy (MAE): -1.28032e+08	,Validation accuracy (MAE): -1.9927e+08	,Training accuracy (MRAE): 0.115825	,Validation accuracy (MRAE): 0.13948
Epoch: 26:	Training loss (MRSE): 0.811136	,Validation loss (MRSE): 0.785551	,Training loss (MSE): 6.30458e+16	,Validation loss (MSE): 1.98782e+17	,Training accuracy (MAE): -6.54812e+07	,Validation accuracy (MAE): -1.28604e+08	,Training accuracy (MRAE): 0.132188	,Validation accuracy (MRAE): 0.151114
Epoch: 28:	Training loss (MRSE): 0.804789	,Validation loss (MRSE): 0.792376	,Training loss (MSE): 4.0359e+16	,Validation loss (MSE): 1.32624e+17	,Training accuracy (MAE): -3.98437e+07	,Validation accuracy (MAE): -8.58911e+07	,Training accuracy (MRAE): 0.137968	,Validation accuracy (MRAE): 0.145616
Epoch: 30:	Training loss (MRSE): 0.805077	,Validation loss (MRSE): 0.772977	,Training loss (MSE): 5.40372e+16	,Validation loss (MSE): 1.99324e+17	,Training accuracy (MAE): -6.12361e+07	,Validation accuracy (MAE): -1.29478e+08	,Training accuracy (MRAE): 0.138116	,Validation accuracy (MRAE): 0.169492
Epoch: 32:	Training loss (MRSE): 0.79725	,Validation loss (MRSE): 0.765188	,Training loss (MSE): 3.46944e+16	,Validation loss (MSE): 1.31705e+17	,Training accuracy (MAE): -4.34095e+07	,Validation accuracy (MAE): -9.37946e+07	,Training accuracy (MRAE): 0.147864	,Validation accuracy (MRAE): 0.171776
Epoch: 34:	Training loss (MRSE): 0.796962	,Validation loss (MRSE): 0.772493	,Training loss (MSE): 4.1115e+16	,Validation loss (MSE): 1.36566e+17	,Training accuracy (MAE): -5.04277e+07	,Validation accuracy (MAE): -1.01573e+08	,Training accuracy (MRAE): 0.149708	,Validation accuracy (MRAE): 0.159893
Epoch: 36:	Training loss (MRSE): 0.770416	,Validation loss (MRSE): 0.760517	,Training loss (MSE): 2.7284e+16	,Validation loss (MSE): 1.09556e+17	,Training accuracy (MAE): -2.57571e+07	,Validation accuracy (MAE): -6.84e+07	,Training accuracy (MRAE): 0.17026	,Validation accuracy (MRAE): 0.171704
Epoch: 38:	Training loss (MRSE): 0.774073	,Validation loss (MRSE): 0.767624	,Training loss (MSE): 2.9527e+16	,Validation loss (MSE): 1.11753e+17	,Training accuracy (MAE): -2.87774e+07	,Validation accuracy (MAE): -7.23958e+07	,Training accuracy (MRAE): 0.163748	,Validation accuracy (MRAE): 0.164334
Epoch: 40:	Training loss (MRSE): 0.792919	,Validation loss (MRSE): 0.761889	,Training loss (MSE): 3.72266e+16	,Validation loss (MSE): 1.23313e+17	,Training accuracy (MAE): -4.7558e+07	,Validation accuracy (MAE): -9.92002e+07	,Training accuracy (MRAE): 0.15123	,Validation accuracy (MRAE): 0.178444
Epoch: 42:	Training loss (MRSE): 0.77678	,Validation loss (MRSE): 0.770363	,Training loss (MSE): 3.12096e+16	,Validation loss (MSE): 1.34334e+17	,Training accuracy (MAE): -2.90796e+07	,Validation accuracy (MAE): -7.06324e+07	,Training accuracy (MRAE): 0.161858	,Validation accuracy (MRAE): 0.158925
Epoch: 44:	Training loss (MRSE): 0.787872	,Validation loss (MRSE): 0.759759	,Training loss (MSE): 3.06972e+16	,Validation loss (MSE): 9.94985e+16	,Training accuracy (MAE): -3.67181e+07	,Validation accuracy (MAE): -7.39748e+07	,Training accuracy (MRAE): 0.156472	,Validation accuracy (MRAE): 0.178146
Epoch: 46:	Training loss (MRSE): 0.784825	,Validation loss (MRSE): 0.762108	,Training loss (MSE): 2.86194e+16	,Validation loss (MSE): 1.16335e+17	,Training accuracy (MAE): -3.05576e+07	,Validation accuracy (MAE): -7.18119e+07	,Training accuracy (MRAE): 0.157138	,Validation accuracy (MRAE): 0.171097
Epoch: 48:	Training loss (MRSE): 0.773031	,Validation loss (MRSE): 0.762988	,Training loss (MSE): 2.67478e+16	,Validation loss (MSE): 9.99519e+16	,Training accuracy (MAE): -2.42088e+07	,Validation accuracy (MAE): -5.90756e+07	,Training accuracy (MRAE): 0.166121	,Validation accuracy (MRAE): 0.168154
Epoch: 50:	Training loss (MRSE): 0.765223	,Validation loss (MRSE): 0.757989	,Training loss (MSE): 2.87257e+16	,Validation loss (MSE): 1.02997e+17	,Training accuracy (MAE): -2.88092e+07	,Validation accuracy (MAE): -6.40882e+07	,Training accuracy (MRAE): 0.17638	,Validation accuracy (MRAE): 0.175214
Epoch: 52:	Training loss (MRSE): 0.768768	,Validation loss (MRSE): 0.757456	,Training loss (MSE): 2.69834e+16	,Validation loss (MSE): 9.49706e+16	,Training accuracy (MAE): -2.5436e+07	,Validation accuracy (MAE): -5.92266e+07	,Training accuracy (MRAE): 0.172208	,Validation accuracy (MRAE): 0.172392
Epoch: 54:	Training loss (MRSE): 0.768596	,Validation loss (MRSE): 0.770237	,Training loss (MSE): 2.75061e+16	,Validation loss (MSE): 1.06718e+17	,Training accuracy (MAE): -2.37365e+07	,Validation accuracy (MAE): -5.89322e+07	,Training accuracy (MRAE): 0.169641	,Validation accuracy (MRAE): 0.160764
Epoch: 56:	Training loss (MRSE): 0.774323	,Validation loss (MRSE): 0.77448	,Training loss (MSE): 2.99264e+16	,Validation loss (MSE): 1.42179e+17	,Training accuracy (MAE): -2.59675e+07	,Validation accuracy (MAE): -7.24896e+07	,Training accuracy (MRAE): 0.160796	,Validation accuracy (MRAE): 0.155229
Epoch: 58:	Training loss (MRSE): 0.768894	,Validation loss (MRSE): 0.769989	,Training loss (MSE): 2.72818e+16	,Validation loss (MSE): 9.32854e+16	,Training accuracy (MAE): -2.59565e+07	,Validation accuracy (MAE): -6.07211e+07	,Training accuracy (MRAE): 0.173423	,Validation accuracy (MRAE): 0.156766
Epoch: 60:	Training loss (MRSE): 0.776069	,Validation loss (MRSE): 0.772429	,Training loss (MSE): 2.80142e+16	,Validation loss (MSE): 1.08723e+17	,Training accuracy (MAE): -2.32138e+07	,Validation accuracy (MAE): -5.73353e+07	,Training accuracy (MRAE): 0.160484	,Validation accuracy (MRAE): 0.158019
Epoch: 62:	Training loss (MRSE): 0.768027	,Validation loss (MRSE): 0.766768	,Training loss (MSE): 2.64439e+16	,Validation loss (MSE): 1.05632e+17	,Training accuracy (MAE): -2.17513e+07	,Validation accuracy (MAE): -5.7214e+07	,Training accuracy (MRAE): 0.171449	,Validation accuracy (MRAE): 0.163797
Epoch: 64:	Training loss (MRSE): 0.76835	,Validation loss (MRSE): 0.773362	,Training loss (MSE): 2.65804e+16	,Validation loss (MSE): 1.14487e+17	,Training accuracy (MAE): -2.22115e+07	,Validation accuracy (MAE): -6.00236e+07	,Training accuracy (MRAE): 0.169367	,Validation accuracy (MRAE): 0.156505
Epoch: 66:	Training loss (MRSE): 0.767696	,Validation loss (MRSE): 0.767571	,Training loss (MSE): 2.80604e+16	,Validation loss (MSE): 9.0507e+16	,Training accuracy (MAE): -2.44747e+07	,Validation accuracy (MAE): -5.32387e+07	,Training accuracy (MRAE): 0.168182	,Validation accuracy (MRAE): 0.160681
Epoch: 68:	Training loss (MRSE): 0.778665	,Validation loss (MRSE): 0.776171	,Training loss (MSE): 2.81918e+16	,Validation loss (MSE): 1.12618e+17	,Training accuracy (MAE): -2.34975e+07	,Validation accuracy (MAE): -5.89375e+07	,Training accuracy (MRAE): 0.157303	,Validation accuracy (MRAE): 0.157442
Epoch: 70:	Training loss (MRSE): 0.765857	,Validation loss (MRSE): 0.76913	,Training loss (MSE): 2.67299e+16	,Validation loss (MSE): 9.89876e+16	,Training accuracy (MAE): -2.4799e+07	,Validation accuracy (MAE): -5.88924e+07	,Training accuracy (MRAE): 0.171777	,Validation accuracy (MRAE): 0.164242
Epoch: 72:	Training loss (MRSE): 0.770256	,Validation loss (MRSE): 0.782927	,Training loss (MSE): 2.79923e+16	,Validation loss (MSE): 1.07693e+17	,Training accuracy (MAE): -2.29831e+07	,Validation accuracy (MAE): -5.67922e+07	,Training accuracy (MRAE): 0.163077	,Validation accuracy (MRAE): 0.14852
Epoch: 74:	Training loss (MRSE): 0.769111	,Validation loss (MRSE): 0.775584	,Training loss (MSE): 2.80529e+16	,Validation loss (MSE): 1.25481e+17	,Training accuracy (MAE): -2.42388e+07	,Validation accuracy (MAE): -6.41279e+07	,Training accuracy (MRAE): 0.169756	,Validation accuracy (MRAE): 0.156453
Epoch: 76:	Training loss (MRSE): 0.770742	,Validation loss (MRSE): 0.767338	,Training loss (MSE): 2.8994e+16	,Validation loss (MSE): 8.8235e+16	,Training accuracy (MAE): -2.72036e+07	,Validation accuracy (MAE): -5.51951e+07	,Training accuracy (MRAE): 0.166459	,Validation accuracy (MRAE): 0.163797
Epoch: 78:	Training loss (MRSE): 0.777588	,Validation loss (MRSE): 0.786051	,Training loss (MSE): 2.69204e+16	,Validation loss (MSE): 1.06288e+17	,Training accuracy (MAE): -2.08054e+07	,Validation accuracy (MAE): -5.60747e+07	,Training accuracy (MRAE): 0.158139	,Validation accuracy (MRAE): 0.144004
Epoch: 80:	Training loss (MRSE): 0.766579	,Validation loss (MRSE): 0.781701	,Training loss (MSE): 2.65703e+16	,Validation loss (MSE): 1.02871e+17	,Training accuracy (MAE): -2.17343e+07	,Validation accuracy (MAE): -5.68289e+07	,Training accuracy (MRAE): 0.169833	,Validation accuracy (MRAE): 0.145551
Epoch: 82:	Training loss (MRSE): 0.764059	,Validation loss (MRSE): 0.78087	,Training loss (MSE): 2.80424e+16	,Validation loss (MSE): 1.21676e+17	,Training accuracy (MAE): -2.32867e+07	,Validation accuracy (MAE): -6.17347e+07	,Training accuracy (MRAE): 0.171312	,Validation accuracy (MRAE): 0.150892
Epoch: 84:	Training loss (MRSE): 0.762124	,Validation loss (MRSE): 0.773829	,Training loss (MSE): 2.88605e+16	,Validation loss (MSE): 1.22058e+17	,Training accuracy (MAE): -2.40764e+07	,Validation accuracy (MAE): -6.16384e+07	,Training accuracy (MRAE): 0.173572	,Validation accuracy (MRAE): 0.157178
Epoch: 86:	Training loss (MRSE): 0.762441	,Validation loss (MRSE): 0.771804	,Training loss (MSE): 2.61733e+16	,Validation loss (MSE): 1.04263e+17	,Training accuracy (MAE): -2.18253e+07	,Validation accuracy (MAE): -5.81199e+07	,Training accuracy (MRAE): 0.177276	,Validation accuracy (MRAE): 0.161348
Epoch: 88:	Training loss (MRSE): 0.763609	,Validation loss (MRSE): 0.775952	,Training loss (MSE): 2.62029e+16	,Validation loss (MSE): 9.7426e+16	,Training accuracy (MAE): -2.23847e+07	,Validation accuracy (MAE): -5.55456e+07	,Training accuracy (MRAE): 0.172755	,Validation accuracy (MRAE): 0.155113
Epoch: 90:	Training loss (MRSE): 0.761853	,Validation loss (MRSE): 0.780189	,Training loss (MSE): 2.61737e+16	,Validation loss (MSE): 1.11045e+17	,Training accuracy (MAE): -2.05478e+07	,Validation accuracy (MAE): -5.83206e+07	,Training accuracy (MRAE): 0.173213	,Validation accuracy (MRAE): 0.154385
Epoch: 92:	Training loss (MRSE): 0.774049	,Validation loss (MRSE): 0.799834	,Training loss (MSE): 2.62133e+16	,Validation loss (MSE): 1.02147e+17	,Training accuracy (MAE): -2.14578e+07	,Validation accuracy (MAE): -5.70045e+07	,Training accuracy (MRAE): 0.15982	,Validation accuracy (MRAE): 0.133635
Epoch: 94:	Training loss (MRSE): 0.779512	,Validation loss (MRSE): 0.805023	,Training loss (MSE): 3.38837e+16	,Validation loss (MSE): 1.53043e+17	,Training accuracy (MAE): -2.5898e+07	,Validation accuracy (MAE): -6.69524e+07	,Training accuracy (MRAE): 0.152546	,Validation accuracy (MRAE): 0.130267
Epoch: 96:	Training loss (MRSE): 0.762066	,Validation loss (MRSE): 0.785891	,Training loss (MSE): 3.40537e+16	,Validation loss (MSE): 1.38214e+17	,Training accuracy (MAE): -2.60756e+07	,Validation accuracy (MAE): -6.63058e+07	,Training accuracy (MRAE): 0.174838	,Validation accuracy (MRAE): 0.148346
Epoch: 98:	Training loss (MRSE): 0.757759	,Validation loss (MRSE): 0.761737	,Training loss (MSE): 2.64337e+16	,Validation loss (MSE): 1.02295e+17	,Training accuracy (MAE): -2.12823e+07	,Validation accuracy (MAE): -5.73345e+07	,Training accuracy (MRAE): 0.179197	,Validation accuracy (MRAE): 0.170097
Epoch: 100:	Training loss (MRSE): 0.759637	,Validation loss (MRSE): 0.770935	,Training loss (MSE): 2.64252e+16	,Validation loss (MSE): 1.07105e+17	,Training accuracy (MAE): -2.07824e+07	,Validation accuracy (MAE): -5.79688e+07	,Training accuracy (MRAE): 0.180815	,Validation accuracy (MRAE): 0.160951
Epoch: 102:	Training loss (MRSE): 0.759356	,Validation loss (MRSE): 0.770547	,Training loss (MSE): 2.57609e+16	,Validation loss (MSE): 9.77325e+16	,Training accuracy (MAE): -2.01451e+07	,Validation accuracy (MAE): -5.56093e+07	,Training accuracy (MRAE): 0.178427	,Validation accuracy (MRAE): 0.159658
Epoch: 104:	Training loss (MRSE): 0.764277	,Validation loss (MRSE): 0.773737	,Training loss (MSE): 2.60289e+16	,Validation loss (MSE): 1.04635e+17	,Training accuracy (MAE): -2.09564e+07	,Validation accuracy (MAE): -5.65167e+07	,Training accuracy (MRAE): 0.173416	,Validation accuracy (MRAE): 0.161209
Epoch: 106:	Training loss (MRSE): 0.765526	,Validation loss (MRSE): 0.775427	,Training loss (MSE): 2.58904e+16	,Validation loss (MSE): 1.05037e+17	,Training accuracy (MAE): -1.97731e+07	,Validation accuracy (MAE): -5.59181e+07	,Training accuracy (MRAE): 0.171456	,Validation accuracy (MRAE): 0.159792
Epoch: 108:	Training loss (MRSE): 0.760987	,Validation loss (MRSE): 0.776243	,Training loss (MSE): 2.59674e+16	,Validation loss (MSE): 1.06015e+17	,Training accuracy (MAE): -1.99741e+07	,Validation accuracy (MAE): -5.56581e+07	,Training accuracy (MRAE): 0.175338	,Validation accuracy (MRAE): 0.156457
Epoch: 110:	Training loss (MRSE): 0.755278	,Validation loss (MRSE): 0.756567	,Training loss (MSE): 2.79774e+16	,Validation loss (MSE): 9.33698e+16	,Training accuracy (MAE): -2.51469e+07	,Validation accuracy (MAE): -5.74009e+07	,Training accuracy (MRAE): 0.184119	,Validation accuracy (MRAE): 0.180949
Epoch: 112:	Training loss (MRSE): 0.761277	,Validation loss (MRSE): 0.770161	,Training loss (MSE): 2.74871e+16	,Validation loss (MSE): 1.06282e+17	,Training accuracy (MAE): -2.21527e+07	,Validation accuracy (MAE): -5.65601e+07	,Training accuracy (MRAE): 0.177273	,Validation accuracy (MRAE): 0.164386
Epoch: 114:	Training loss (MRSE): 0.761802	,Validation loss (MRSE): 0.765387	,Training loss (MSE): 2.61223e+16	,Validation loss (MSE): 1.00963e+17	,Training accuracy (MAE): -2.17414e+07	,Validation accuracy (MAE): -5.83863e+07	,Training accuracy (MRAE): 0.176973	,Validation accuracy (MRAE): 0.169215
Epoch: 116:	Training loss (MRSE): 0.774886	,Validation loss (MRSE): 0.785375	,Training loss (MSE): 2.58297e+16	,Validation loss (MSE): 1.03497e+17	,Training accuracy (MAE): -1.96294e+07	,Validation accuracy (MAE): -5.55056e+07	,Training accuracy (MRAE): 0.161827	,Validation accuracy (MRAE): 0.149484
Epoch: 118:	Training loss (MRSE): 0.773012	,Validation loss (MRSE): 0.783459	,Training loss (MSE): 2.63544e+16	,Validation loss (MSE): 1.03257e+17	,Training accuracy (MAE): -2.12549e+07	,Validation accuracy (MAE): -5.65866e+07	,Training accuracy (MRAE): 0.161441	,Validation accuracy (MRAE): 0.151368
Epoch: 120:	Training loss (MRSE): 0.759461	,Validation loss (MRSE): 0.775317	,Training loss (MSE): 2.60062e+16	,Validation loss (MSE): 1.01946e+17	,Training accuracy (MAE): -2.05594e+07	,Validation accuracy (MAE): -5.67694e+07	,Training accuracy (MRAE): 0.176834	,Validation accuracy (MRAE): 0.160921
Epoch: 122:	Training loss (MRSE): 0.767343	,Validation loss (MRSE): 0.778728	,Training loss (MSE): 2.64769e+16	,Validation loss (MSE): 1.09697e+17	,Training accuracy (MAE): -2.06368e+07	,Validation accuracy (MAE): -5.64999e+07	,Training accuracy (MRAE): 0.166855	,Validation accuracy (MRAE): 0.157515
Epoch: 124:	Training loss (MRSE): 0.764533	,Validation loss (MRSE): 0.777041	,Training loss (MSE): 2.64587e+16	,Validation loss (MSE): 9.84691e+16	,Training accuracy (MAE): -2.10419e+07	,Validation accuracy (MAE): -5.50435e+07	,Training accuracy (MRAE): 0.169841	,Validation accuracy (MRAE): 0.158009
Epoch: 126:	Training loss (MRSE): 0.769076	,Validation loss (MRSE): 0.781873	,Training loss (MSE): 2.74357e+16	,Validation loss (MSE): 1.03769e+17	,Training accuracy (MAE): -2.12154e+07	,Validation accuracy (MAE): -5.40191e+07	,Training accuracy (MRAE): 0.16097	,Validation accuracy (MRAE): 0.149777
Epoch: 128:	Training loss (MRSE): 0.768035	,Validation loss (MRSE): 0.782452	,Training loss (MSE): 2.92945e+16	,Validation loss (MSE): 1.22736e+17	,Training accuracy (MAE): -2.40544e+07	,Validation accuracy (MAE): -6.13321e+07	,Training accuracy (MRAE): 0.164312	,Validation accuracy (MRAE): 0.148527
Epoch: 130:	Training loss (MRSE): 0.770278	,Validation loss (MRSE): 0.776131	,Training loss (MSE): 2.95478e+16	,Validation loss (MSE): 1.32822e+17	,Training accuracy (MAE): -2.47131e+07	,Validation accuracy (MAE): -6.47598e+07	,Training accuracy (MRAE): 0.165784	,Validation accuracy (MRAE): 0.157996
Epoch: 132:	Training loss (MRSE): 0.764548	,Validation loss (MRSE): 0.76848	,Training loss (MSE): 2.64026e+16	,Validation loss (MSE): 1.04843e+17	,Training accuracy (MAE): -2.13453e+07	,Validation accuracy (MAE): -5.62039e+07	,Training accuracy (MRAE): 0.17086	,Validation accuracy (MRAE): 0.162055
Epoch: 134:	Training loss (MRSE): 0.766959	,Validation loss (MRSE): 0.771785	,Training loss (MSE): 2.81519e+16	,Validation loss (MSE): 1.20923e+17	,Training accuracy (MAE): -2.29864e+07	,Validation accuracy (MAE): -5.98567e+07	,Training accuracy (MRAE): 0.165974	,Validation accuracy (MRAE): 0.157811
Epoch: 136:	Training loss (MRSE): 0.761086	,Validation loss (MRSE): 0.767297	,Training loss (MSE): 2.60384e+16	,Validation loss (MSE): 1.0415e+17	,Training accuracy (MAE): -1.97566e+07	,Validation accuracy (MAE): -5.52881e+07	,Training accuracy (MRAE): 0.171975	,Validation accuracy (MRAE): 0.162747
Epoch: 138:	Training loss (MRSE): 0.762893	,Validation loss (MRSE): 0.771886	,Training loss (MSE): 2.67842e+16	,Validation loss (MSE): 1.1172e+17	,Training accuracy (MAE): -2.13922e+07	,Validation accuracy (MAE): -5.63285e+07	,Training accuracy (MRAE): 0.172579	,Validation accuracy (MRAE): 0.161362
Epoch: 140:	Training loss (MRSE): 0.760569	,Validation loss (MRSE): 0.771335	,Training loss (MSE): 2.59286e+16	,Validation loss (MSE): 1.01884e+17	,Training accuracy (MAE): -1.84335e+07	,Validation accuracy (MAE): -5.44901e+07	,Training accuracy (MRAE): 0.173393	,Validation accuracy (MRAE): 0.16268
Epoch: 142:	Training loss (MRSE): 0.766101	,Validation loss (MRSE): 0.775339	,Training loss (MSE): 2.61092e+16	,Validation loss (MSE): 1.03732e+17	,Training accuracy (MAE): -1.98228e+07	,Validation accuracy (MAE): -5.53457e+07	,Training accuracy (MRAE): 0.169286	,Validation accuracy (MRAE): 0.158206
Epoch: 144:	Training loss (MRSE): 0.764914	,Validation loss (MRSE): 0.776394	,Training loss (MSE): 2.74295e+16	,Validation loss (MSE): 1.0613e+17	,Training accuracy (MAE): -2.26322e+07	,Validation accuracy (MAE): -5.75434e+07	,Training accuracy (MRAE): 0.172572	,Validation accuracy (MRAE): 0.161001
Epoch: 146:	Training loss (MRSE): 0.758751	,Validation loss (MRSE): 0.773906	,Training loss (MSE): 2.66578e+16	,Validation loss (MSE): 9.97821e+16	,Training accuracy (MAE): -2.15318e+07	,Validation accuracy (MAE): -5.47548e+07	,Training accuracy (MRAE): 0.178021	,Validation accuracy (MRAE): 0.163735
Epoch: 148:	Training loss (MRSE): 0.767962	,Validation loss (MRSE): 0.7855	,Training loss (MSE): 2.6145e+16	,Validation loss (MSE): 1.05783e+17	,Training accuracy (MAE): -2.08579e+07	,Validation accuracy (MAE): -5.66308e+07	,Training accuracy (MRAE): 0.166758	,Validation accuracy (MRAE): 0.151021
Epoch: 150:	Training loss (MRSE): 0.766354	,Validation loss (MRSE): 0.784234	,Training loss (MSE): 2.7496e+16	,Validation loss (MSE): 1.17559e+17	,Training accuracy (MAE): -2.22467e+07	,Validation accuracy (MAE): -5.85767e+07	,Training accuracy (MRAE): 0.16593	,Validation accuracy (MRAE): 0.151667
Epoch: 152:	Training loss (MRSE): 0.760965	,Validation loss (MRSE): 0.777414	,Training loss (MSE): 2.6738e+16	,Validation loss (MSE): 9.78251e+16	,Training accuracy (MAE): -2.2148e+07	,Validation accuracy (MAE): -5.46024e+07	,Training accuracy (MRAE): 0.17508	,Validation accuracy (MRAE): 0.158085
Epoch: 154:	Training loss (MRSE): 0.767811	,Validation loss (MRSE): 0.787339	,Training loss (MSE): 3.10046e+16	,Validation loss (MSE): 1.33703e+17	,Training accuracy (MAE): -2.47668e+07	,Validation accuracy (MAE): -6.34279e+07	,Training accuracy (MRAE): 0.162572	,Validation accuracy (MRAE): 0.143841
Epoch: 156:	Training loss (MRSE): 0.7561	,Validation loss (MRSE): 0.772595	,Training loss (MSE): 2.62276e+16	,Validation loss (MSE): 1.09468e+17	,Training accuracy (MAE): -1.99232e+07	,Validation accuracy (MAE): -5.5852e+07	,Training accuracy (MRAE): 0.178428	,Validation accuracy (MRAE): 0.162519
Epoch: 158:	Training loss (MRSE): 0.758233	,Validation loss (MRSE): 0.775583	,Training loss (MSE): 2.59028e+16	,Validation loss (MSE): 1.06909e+17	,Training accuracy (MAE): -1.91172e+07	,Validation accuracy (MAE): -5.60876e+07	,Training accuracy (MRAE): 0.177707	,Validation accuracy (MRAE): 0.161049
Epoch: 160:	Training loss (MRSE): 0.766428	,Validation loss (MRSE): 0.783438	,Training loss (MSE): 2.89376e+16	,Validation loss (MSE): 1.24189e+17	,Training accuracy (MAE): -2.37271e+07	,Validation accuracy (MAE): -6.05783e+07	,Training accuracy (MRAE): 0.167295	,Validation accuracy (MRAE): 0.154554
Epoch: 162:	Training loss (MRSE): 0.757441	,Validation loss (MRSE): 0.778597	,Training loss (MSE): 2.64646e+16	,Validation loss (MSE): 1.10601e+17	,Training accuracy (MAE): -2.04541e+07	,Validation accuracy (MAE): -5.67186e+07	,Training accuracy (MRAE): 0.178081	,Validation accuracy (MRAE): 0.152784
Epoch: 164:	Training loss (MRSE): 0.759661	,Validation loss (MRSE): 0.774906	,Training loss (MSE): 2.58969e+16	,Validation loss (MSE): 1.04592e+17	,Training accuracy (MAE): -1.95573e+07	,Validation accuracy (MAE): -5.59794e+07	,Training accuracy (MRAE): 0.176062	,Validation accuracy (MRAE): 0.15998
Epoch: 166:	Training loss (MRSE): 0.762544	,Validation loss (MRSE): 0.782996	,Training loss (MSE): 2.66359e+16	,Validation loss (MSE): 1.08412e+17	,Training accuracy (MAE): -2.09731e+07	,Validation accuracy (MAE): -5.66525e+07	,Training accuracy (MRAE): 0.171092	,Validation accuracy (MRAE): 0.151836
