Epoch: 0	,Training loss (MRSE): 0.726713	,Validation loss (MRSE): 0.812702	,Training loss (MSE): 1.5282e+17	,Validation loss (MSE): 1.93032e+17	,Training accuracy (MAE): -6.033e+07	,Validation accuracy (MAE): -7.46898e+07	,Training accuracy (MRAE): 0.183233	,Validation accuracy (MRAE): 0.123512
Epoch: 22	,Training loss (MRSE): 0.605687	,Validation loss (MRSE): 0.819731	,Training loss (MSE): 1.51697e+17	,Validation loss (MSE): 1.93027e+17	,Training accuracy (MAE): -5.99155e+07	,Validation accuracy (MAE): -7.53517e+07	,Training accuracy (MRAE): 0.281636	,Validation accuracy (MRAE): 0.123636
Epoch: 24	,Training loss (MRSE): 0.592453	,Validation loss (MRSE): 0.825264	,Training loss (MSE): 1.51632e+17	,Validation loss (MSE): 1.93027e+17	,Training accuracy (MAE): -5.97914e+07	,Validation accuracy (MAE): -7.50932e+07	,Training accuracy (MRAE): 0.283546	,Validation accuracy (MRAE): 0.116277
Epoch: 26	,Training loss (MRSE): 0.597186	,Validation loss (MRSE): 0.829889	,Training loss (MSE): 1.51756e+17	,Validation loss (MSE): 1.93024e+17	,Training accuracy (MAE): -5.97761e+07	,Validation accuracy (MAE): -7.49077e+07	,Training accuracy (MRAE): 0.280921	,Validation accuracy (MRAE): 0.111256
Epoch: 28	,Training loss (MRSE): 0.579386	,Validation loss (MRSE): 0.808143	,Training loss (MSE): 1.50371e+17	,Validation loss (MSE): 1.93015e+17	,Training accuracy (MAE): -5.96213e+07	,Validation accuracy (MAE): -7.51483e+07	,Training accuracy (MRAE): 0.299828	,Validation accuracy (MRAE): 0.131428
Epoch: 30	,Training loss (MRSE): 0.572181	,Validation loss (MRSE): 0.808708	,Training loss (MSE): 1.50956e+17	,Validation loss (MSE): 1.93019e+17	,Training accuracy (MAE): -5.95593e+07	,Validation accuracy (MAE): -7.49592e+07	,Training accuracy (MRAE): 0.304362	,Validation accuracy (MRAE): 0.13412
Epoch: 32	,Training loss (MRSE): 0.574579	,Validation loss (MRSE): 0.827452	,Training loss (MSE): 1.49058e+17	,Validation loss (MSE): 1.93021e+17	,Training accuracy (MAE): -5.92796e+07	,Validation accuracy (MAE): -7.52147e+07	,Training accuracy (MRAE): 0.301045	,Validation accuracy (MRAE): 0.115004
Epoch: 34	,Training loss (MRSE): 0.582063	,Validation loss (MRSE): 0.806434	,Training loss (MSE): 1.46621e+17	,Validation loss (MSE): 1.93035e+17	,Training accuracy (MAE): -5.95797e+07	,Validation accuracy (MAE): -7.60598e+07	,Training accuracy (MRAE): 0.2952	,Validation accuracy (MRAE): 0.136059
Epoch: 36	,Training loss (MRSE): 0.591883	,Validation loss (MRSE): 0.827059	,Training loss (MSE): 1.4971e+17	,Validation loss (MSE): 1.9302e+17	,Training accuracy (MAE): -5.93774e+07	,Validation accuracy (MAE): -7.48421e+07	,Training accuracy (MRAE): 0.281019	,Validation accuracy (MRAE): 0.112551
Epoch: 38	,Training loss (MRSE): 0.53118	,Validation loss (MRSE): 0.823158	,Training loss (MSE): 1.48079e+17	,Validation loss (MSE): 1.93008e+17	,Training accuracy (MAE): -5.88835e+07	,Validation accuracy (MAE): -7.49198e+07	,Training accuracy (MRAE): 0.338794	,Validation accuracy (MRAE): 0.123889
Epoch: 40	,Training loss (MRSE): 0.531467	,Validation loss (MRSE): 0.796505	,Training loss (MSE): 1.47251e+17	,Validation loss (MSE): 1.9301e+17	,Training accuracy (MAE): -5.87744e+07	,Validation accuracy (MAE): -7.51077e+07	,Training accuracy (MRAE): 0.338509	,Validation accuracy (MRAE): 0.146084
Epoch: 42	,Training loss (MRSE): 0.534702	,Validation loss (MRSE): 0.812133	,Training loss (MSE): 1.45268e+17	,Validation loss (MSE): 1.9302e+17	,Training accuracy (MAE): -5.8707e+07	,Validation accuracy (MAE): -7.53525e+07	,Training accuracy (MRAE): 0.332463	,Validation accuracy (MRAE): 0.125984
Epoch: 44	,Training loss (MRSE): 0.572334	,Validation loss (MRSE): 0.82926	,Training loss (MSE): 1.44137e+17	,Validation loss (MSE): 1.93017e+17	,Training accuracy (MAE): -5.85056e+07	,Validation accuracy (MAE): -7.54612e+07	,Training accuracy (MRAE): 0.298256	,Validation accuracy (MRAE): 0.115287
Epoch: 46	,Training loss (MRSE): 0.509278	,Validation loss (MRSE): 0.78894	,Training loss (MSE): 1.41311e+17	,Validation loss (MSE): 1.93006e+17	,Training accuracy (MAE): -5.79173e+07	,Validation accuracy (MAE): -7.5265e+07	,Training accuracy (MRAE): 0.353296	,Validation accuracy (MRAE): 0.151005
Epoch: 48	,Training loss (MRSE): 0.510978	,Validation loss (MRSE): 0.808597	,Training loss (MSE): 1.42279e+17	,Validation loss (MSE): 1.93005e+17	,Training accuracy (MAE): -5.76601e+07	,Validation accuracy (MAE): -7.49563e+07	,Training accuracy (MRAE): 0.357274	,Validation accuracy (MRAE): 0.137604
Epoch: 50	,Training loss (MRSE): 0.535918	,Validation loss (MRSE): 0.786643	,Training loss (MSE): 1.38597e+17	,Validation loss (MSE): 1.92995e+17	,Training accuracy (MAE): -5.71219e+07	,Validation accuracy (MAE): -7.49558e+07	,Training accuracy (MRAE): 0.339302	,Validation accuracy (MRAE): 0.154818
Epoch: 52	,Training loss (MRSE): 0.566366	,Validation loss (MRSE): 0.838551	,Training loss (MSE): 1.40985e+17	,Validation loss (MSE): 1.93019e+17	,Training accuracy (MAE): -5.74462e+07	,Validation accuracy (MAE): -7.47429e+07	,Training accuracy (MRAE): 0.301448	,Validation accuracy (MRAE): 0.10446
Epoch: 54	,Training loss (MRSE): 0.489324	,Validation loss (MRSE): 0.793231	,Training loss (MSE): 1.33191e+17	,Validation loss (MSE): 1.92999e+17	,Training accuracy (MAE): -5.58198e+07	,Validation accuracy (MAE): -7.51366e+07	,Training accuracy (MRAE): 0.376325	,Validation accuracy (MRAE): 0.139665
Epoch: 56	,Training loss (MRSE): 0.464869	,Validation loss (MRSE): 0.799787	,Training loss (MSE): 1.32283e+17	,Validation loss (MSE): 1.93017e+17	,Training accuracy (MAE): -5.53615e+07	,Validation accuracy (MAE): -7.48091e+07	,Training accuracy (MRAE): 0.39218	,Validation accuracy (MRAE): 0.136933
Epoch: 58	,Training loss (MRSE): 0.423265	,Validation loss (MRSE): 0.778863	,Training loss (MSE): 1.23024e+17	,Validation loss (MSE): 1.93002e+17	,Training accuracy (MAE): -5.32985e+07	,Validation accuracy (MAE): -7.49243e+07	,Training accuracy (MRAE): 0.431394	,Validation accuracy (MRAE): 0.164622
Epoch: 60	,Training loss (MRSE): 0.412184	,Validation loss (MRSE): 0.794039	,Training loss (MSE): 1.20012e+17	,Validation loss (MSE): 1.93017e+17	,Training accuracy (MAE): -5.25328e+07	,Validation accuracy (MAE): -7.48708e+07	,Training accuracy (MRAE): 0.444744	,Validation accuracy (MRAE): 0.148581
Epoch: 62	,Training loss (MRSE): 0.457621	,Validation loss (MRSE): 0.787827	,Training loss (MSE): 1.09903e+17	,Validation loss (MSE): 1.92978e+17	,Training accuracy (MAE): -5.07469e+07	,Validation accuracy (MAE): -7.50597e+07	,Training accuracy (MRAE): 0.387625	,Validation accuracy (MRAE): 0.151385
Epoch: 64	,Training loss (MRSE): 0.451685	,Validation loss (MRSE): 0.790764	,Training loss (MSE): 1.08705e+17	,Validation loss (MSE): 1.93007e+17	,Training accuracy (MAE): -5.00515e+07	,Validation accuracy (MAE): -7.48761e+07	,Training accuracy (MRAE): 0.402248	,Validation accuracy (MRAE): 0.141127
Epoch: 66	,Training loss (MRSE): 0.435732	,Validation loss (MRSE): 0.803767	,Training loss (MSE): 1.04108e+17	,Validation loss (MSE): 1.93005e+17	,Training accuracy (MAE): -4.9102e+07	,Validation accuracy (MAE): -7.50929e+07	,Training accuracy (MRAE): 0.410956	,Validation accuracy (MRAE): 0.137438
Epoch: 68	,Training loss (MRSE): 0.37423	,Validation loss (MRSE): 0.788365	,Training loss (MSE): 9.86734e+16	,Validation loss (MSE): 1.93017e+17	,Training accuracy (MAE): -4.74385e+07	,Validation accuracy (MAE): -7.48306e+07	,Training accuracy (MRAE): 0.473711	,Validation accuracy (MRAE): 0.15133
Epoch: 70	,Training loss (MRSE): 0.361695	,Validation loss (MRSE): 0.779077	,Training loss (MSE): 9.61164e+16	,Validation loss (MSE): 1.93012e+17	,Training accuracy (MAE): -4.68155e+07	,Validation accuracy (MAE): -7.49017e+07	,Training accuracy (MRAE): 0.48837	,Validation accuracy (MRAE): 0.155932
Epoch: 72	,Training loss (MRSE): 0.346403	,Validation loss (MRSE): 0.779926	,Training loss (MSE): 9.16658e+16	,Validation loss (MSE): 1.9302e+17	,Training accuracy (MAE): -4.55858e+07	,Validation accuracy (MAE): -7.48767e+07	,Training accuracy (MRAE): 0.508498	,Validation accuracy (MRAE): 0.156779
Epoch: 74	,Training loss (MRSE): 0.33635	,Validation loss (MRSE): 0.793189	,Training loss (MSE): 8.63229e+16	,Validation loss (MSE): 1.93018e+17	,Training accuracy (MAE): -4.39267e+07	,Validation accuracy (MAE): -7.48386e+07	,Training accuracy (MRAE): 0.515972	,Validation accuracy (MRAE): 0.145469
Epoch: 76	,Training loss (MRSE): 0.34109	,Validation loss (MRSE): 0.777594	,Training loss (MSE): 8.29065e+16	,Validation loss (MSE): 1.92996e+17	,Training accuracy (MAE): -4.30503e+07	,Validation accuracy (MAE): -7.49401e+07	,Training accuracy (MRAE): 0.507816	,Validation accuracy (MRAE): 0.160043
Epoch: 78	,Training loss (MRSE): 0.346493	,Validation loss (MRSE): 0.800172	,Training loss (MSE): 7.95086e+16	,Validation loss (MSE): 1.93005e+17	,Training accuracy (MAE): -4.18385e+07	,Validation accuracy (MAE): -7.48484e+07	,Training accuracy (MRAE): 0.512762	,Validation accuracy (MRAE): 0.135712
Epoch: 80	,Training loss (MRSE): 0.320808	,Validation loss (MRSE): 0.7852	,Training loss (MSE): 7.93798e+16	,Validation loss (MSE): 1.9301e+17	,Training accuracy (MAE): -4.18965e+07	,Validation accuracy (MAE): -7.49261e+07	,Training accuracy (MRAE): 0.534859	,Validation accuracy (MRAE): 0.155415
Epoch: 82	,Training loss (MRSE): 0.339045	,Validation loss (MRSE): 0.788629	,Training loss (MSE): 7.90625e+16	,Validation loss (MSE): 1.93009e+17	,Training accuracy (MAE): -4.19391e+07	,Validation accuracy (MAE): -7.48432e+07	,Training accuracy (MRAE): 0.503167	,Validation accuracy (MRAE): 0.152553
Epoch: 84	,Training loss (MRSE): 0.357742	,Validation loss (MRSE): 0.776829	,Training loss (MSE): 7.17811e+16	,Validation loss (MSE): 1.92991e+17	,Training accuracy (MAE): -4.00157e+07	,Validation accuracy (MAE): -7.49351e+07	,Training accuracy (MRAE): 0.484459	,Validation accuracy (MRAE): 0.163134
Epoch: 86	,Training loss (MRSE): 0.358492	,Validation loss (MRSE): 0.787678	,Training loss (MSE): 7.5483e+16	,Validation loss (MSE): 1.93015e+17	,Training accuracy (MAE): -4.08749e+07	,Validation accuracy (MAE): -7.47188e+07	,Training accuracy (MRAE): 0.480073	,Validation accuracy (MRAE): 0.143342
Epoch: 88	,Training loss (MRSE): 0.332707	,Validation loss (MRSE): 0.779394	,Training loss (MSE): 6.77457e+16	,Validation loss (MSE): 1.92995e+17	,Training accuracy (MAE): -3.85084e+07	,Validation accuracy (MAE): -7.48851e+07	,Training accuracy (MRAE): 0.506922	,Validation accuracy (MRAE): 0.158843
Epoch: 90	,Training loss (MRSE): 0.351385	,Validation loss (MRSE): 0.795367	,Training loss (MSE): 6.68451e+16	,Validation loss (MSE): 1.92992e+17	,Training accuracy (MAE): -3.82759e+07	,Validation accuracy (MAE): -7.4857e+07	,Training accuracy (MRAE): 0.499974	,Validation accuracy (MRAE): 0.136263
Epoch: 92	,Training loss (MRSE): 0.322633	,Validation loss (MRSE): 0.790316	,Training loss (MSE): 6.48139e+16	,Validation loss (MSE): 1.93002e+17	,Training accuracy (MAE): -3.76172e+07	,Validation accuracy (MAE): -7.48443e+07	,Training accuracy (MRAE): 0.532451	,Validation accuracy (MRAE): 0.147338
Epoch: 94	,Training loss (MRSE): 0.334583	,Validation loss (MRSE): 0.772224	,Training loss (MSE): 7.42218e+16	,Validation loss (MSE): 1.93007e+17	,Training accuracy (MAE): -4.06625e+07	,Validation accuracy (MAE): -7.47279e+07	,Training accuracy (MRAE): 0.504644	,Validation accuracy (MRAE): 0.17004
Epoch: 96	,Training loss (MRSE): 0.32816	,Validation loss (MRSE): 0.777476	,Training loss (MSE): 6.57332e+16	,Validation loss (MSE): 1.93014e+17	,Training accuracy (MAE): -3.78498e+07	,Validation accuracy (MAE): -7.47099e+07	,Training accuracy (MRAE): 0.506392	,Validation accuracy (MRAE): 0.157263
Epoch: 98	,Training loss (MRSE): 0.284707	,Validation loss (MRSE): 0.773612	,Training loss (MSE): 5.91475e+16	,Validation loss (MSE): 1.93008e+17	,Training accuracy (MAE): -3.52919e+07	,Validation accuracy (MAE): -7.49215e+07	,Training accuracy (MRAE): 0.56271	,Validation accuracy (MRAE): 0.164282
Epoch: 100	,Training loss (MRSE): 0.308576	,Validation loss (MRSE): 0.797665	,Training loss (MSE): 6.36188e+16	,Validation loss (MSE): 1.93025e+17	,Training accuracy (MAE): -3.6939e+07	,Validation accuracy (MAE): -7.48399e+07	,Training accuracy (MRAE): 0.530677	,Validation accuracy (MRAE): 0.132947
Epoch: 102	,Training loss (MRSE): 0.302602	,Validation loss (MRSE): 0.782837	,Training loss (MSE): 6.158e+16	,Validation loss (MSE): 1.93021e+17	,Training accuracy (MAE): -3.62521e+07	,Validation accuracy (MAE): -7.47869e+07	,Training accuracy (MRAE): 0.543464	,Validation accuracy (MRAE): 0.151201
Epoch: 104	,Training loss (MRSE): 0.28853	,Validation loss (MRSE): 0.776178	,Training loss (MSE): 5.29761e+16	,Validation loss (MSE): 1.92944e+17	,Training accuracy (MAE): -3.32786e+07	,Validation accuracy (MAE): -7.4865e+07	,Training accuracy (MRAE): 0.565464	,Validation accuracy (MRAE): 0.155947
Epoch: 106	,Training loss (MRSE): 0.304382	,Validation loss (MRSE): 0.795795	,Training loss (MSE): 5.19015e+16	,Validation loss (MSE): 1.93e+17	,Training accuracy (MAE): -3.289e+07	,Validation accuracy (MAE): -7.49608e+07	,Training accuracy (MRAE): 0.533859	,Validation accuracy (MRAE): 0.134402
Epoch: 108	,Training loss (MRSE): 0.322864	,Validation loss (MRSE): 0.79646	,Training loss (MSE): 5.4873e+16	,Validation loss (MSE): 1.93028e+17	,Training accuracy (MAE): -3.37515e+07	,Validation accuracy (MAE): -7.4849e+07	,Training accuracy (MRAE): 0.532738	,Validation accuracy (MRAE): 0.137118
Epoch: 110	,Training loss (MRSE): 0.244535	,Validation loss (MRSE): 0.772269	,Training loss (MSE): 5.01122e+16	,Validation loss (MSE): 1.9301e+17	,Training accuracy (MAE): -3.17314e+07	,Validation accuracy (MAE): -7.48426e+07	,Training accuracy (MRAE): 0.625405	,Validation accuracy (MRAE): 0.167403
Epoch: 112	,Training loss (MRSE): 0.301381	,Validation loss (MRSE): 0.794132	,Training loss (MSE): 4.70798e+16	,Validation loss (MSE): 1.92954e+17	,Training accuracy (MAE): -3.06666e+07	,Validation accuracy (MAE): -7.47357e+07	,Training accuracy (MRAE): 0.547842	,Validation accuracy (MRAE): 0.139614
Epoch: 114	,Training loss (MRSE): 0.258947	,Validation loss (MRSE): 0.795523	,Training loss (MSE): 4.58972e+16	,Validation loss (MSE): 1.93024e+17	,Training accuracy (MAE): -2.99319e+07	,Validation accuracy (MAE): -7.49457e+07	,Training accuracy (MRAE): 0.595675	,Validation accuracy (MRAE): 0.137758
Epoch: 116	,Training loss (MRSE): 0.290106	,Validation loss (MRSE): 0.789618	,Training loss (MSE): 4.50103e+16	,Validation loss (MSE): 1.92999e+17	,Training accuracy (MAE): -2.98973e+07	,Validation accuracy (MAE): -7.50216e+07	,Training accuracy (MRAE): 0.548394	,Validation accuracy (MRAE): 0.143558
Epoch: 118	,Training loss (MRSE): 0.279965	,Validation loss (MRSE): 0.777478	,Training loss (MSE): 4.40768e+16	,Validation loss (MSE): 1.93007e+17	,Training accuracy (MAE): -2.92228e+07	,Validation accuracy (MAE): -7.48521e+07	,Training accuracy (MRAE): 0.568799	,Validation accuracy (MRAE): 0.160429
Epoch: 120	,Training loss (MRSE): 0.252637	,Validation loss (MRSE): 0.777413	,Training loss (MSE): 4.21223e+16	,Validation loss (MSE): 1.93007e+17	,Training accuracy (MAE): -2.8441e+07	,Validation accuracy (MAE): -7.4857e+07	,Training accuracy (MRAE): 0.59441	,Validation accuracy (MRAE): 0.15878
Epoch: 122	,Training loss (MRSE): 0.240746	,Validation loss (MRSE): 0.779796	,Training loss (MSE): 4.20485e+16	,Validation loss (MSE): 1.93004e+17	,Training accuracy (MAE): -2.80522e+07	,Validation accuracy (MAE): -7.48621e+07	,Training accuracy (MRAE): 0.614912	,Validation accuracy (MRAE): 0.155674
Epoch: 124	,Training loss (MRSE): 0.245847	,Validation loss (MRSE): 0.795375	,Training loss (MSE): 3.93812e+16	,Validation loss (MSE): 1.93016e+17	,Training accuracy (MAE): -2.6754e+07	,Validation accuracy (MAE): -7.48662e+07	,Training accuracy (MRAE): 0.617408	,Validation accuracy (MRAE): 0.144015
Epoch: 126	,Training loss (MRSE): 0.237766	,Validation loss (MRSE): 0.786512	,Training loss (MSE): 3.67473e+16	,Validation loss (MSE): 1.93014e+17	,Training accuracy (MAE): -2.56003e+07	,Validation accuracy (MAE): -7.49282e+07	,Training accuracy (MRAE): 0.62286	,Validation accuracy (MRAE): 0.147118
Epoch: 128	,Training loss (MRSE): 0.236361	,Validation loss (MRSE): 0.790044	,Training loss (MSE): 3.60097e+16	,Validation loss (MSE): 1.93015e+17	,Training accuracy (MAE): -2.50859e+07	,Validation accuracy (MAE): -7.49665e+07	,Training accuracy (MRAE): 0.60942	,Validation accuracy (MRAE): 0.145546
Epoch: 130	,Training loss (MRSE): 0.244931	,Validation loss (MRSE): 0.7927	,Training loss (MSE): 3.49367e+16	,Validation loss (MSE): 1.93024e+17	,Training accuracy (MAE): -2.43825e+07	,Validation accuracy (MAE): -7.48631e+07	,Training accuracy (MRAE): 0.61159	,Validation accuracy (MRAE): 0.13918
Epoch: 132	,Training loss (MRSE): 0.231579	,Validation loss (MRSE): 0.784477	,Training loss (MSE): 3.48369e+16	,Validation loss (MSE): 1.93012e+17	,Training accuracy (MAE): -2.41085e+07	,Validation accuracy (MAE): -7.49327e+07	,Training accuracy (MRAE): 0.62579	,Validation accuracy (MRAE): 0.155621
Epoch: 134	,Training loss (MRSE): 0.212873	,Validation loss (MRSE): 0.784866	,Training loss (MSE): 3.22542e+16	,Validation loss (MSE): 1.93018e+17	,Training accuracy (MAE): -2.27195e+07	,Validation accuracy (MAE): -7.48774e+07	,Training accuracy (MRAE): 0.643532	,Validation accuracy (MRAE): 0.151258
Epoch: 136	,Training loss (MRSE): 0.329895	,Validation loss (MRSE): 0.813055	,Training loss (MSE): 3.06955e+16	,Validation loss (MSE): 1.93002e+17	,Training accuracy (MAE): -2.21789e+07	,Validation accuracy (MAE): -7.52419e+07	,Training accuracy (MRAE): 0.507828	,Validation accuracy (MRAE): 0.125471
Epoch: 138	,Training loss (MRSE): 0.248665	,Validation loss (MRSE): 0.789755	,Training loss (MSE): 3.05862e+16	,Validation loss (MSE): 1.93025e+17	,Training accuracy (MAE): -2.1645e+07	,Validation accuracy (MAE): -7.48804e+07	,Training accuracy (MRAE): 0.598948	,Validation accuracy (MRAE): 0.152863
Epoch: 140	,Training loss (MRSE): 0.25302	,Validation loss (MRSE): 0.798866	,Training loss (MSE): 2.97885e+16	,Validation loss (MSE): 1.93014e+17	,Training accuracy (MAE): -2.09279e+07	,Validation accuracy (MAE): -7.48529e+07	,Training accuracy (MRAE): 0.59346	,Validation accuracy (MRAE): 0.136768
Epoch: 142	,Training loss (MRSE): 0.231044	,Validation loss (MRSE): 0.786668	,Training loss (MSE): 3.04416e+16	,Validation loss (MSE): 1.93021e+17	,Training accuracy (MAE): -2.13201e+07	,Validation accuracy (MAE): -7.48659e+07	,Training accuracy (MRAE): 0.62592	,Validation accuracy (MRAE): 0.149874
Epoch: 144	,Training loss (MRSE): 0.227827	,Validation loss (MRSE): 0.784921	,Training loss (MSE): 2.88108e+16	,Validation loss (MSE): 1.93017e+17	,Training accuracy (MAE): -1.99127e+07	,Validation accuracy (MAE): -7.48913e+07	,Training accuracy (MRAE): 0.641979	,Validation accuracy (MRAE): 0.14653
Epoch: 146	,Training loss (MRSE): 0.209857	,Validation loss (MRSE): 0.795302	,Training loss (MSE): 2.85897e+16	,Validation loss (MSE): 1.93022e+17	,Training accuracy (MAE): -1.98186e+07	,Validation accuracy (MAE): -7.48862e+07	,Training accuracy (MRAE): 0.656166	,Validation accuracy (MRAE): 0.144164
Epoch: 148	,Training loss (MRSE): 0.239563	,Validation loss (MRSE): 0.792118	,Training loss (MSE): 2.53185e+16	,Validation loss (MSE): 1.92973e+17	,Training accuracy (MAE): -1.747e+07	,Validation accuracy (MAE): -7.50112e+07	,Training accuracy (MRAE): 0.619839	,Validation accuracy (MRAE): 0.144672
Epoch: 150	,Training loss (MRSE): 0.22668	,Validation loss (MRSE): 0.794095	,Training loss (MSE): 2.58844e+16	,Validation loss (MSE): 1.93021e+17	,Training accuracy (MAE): -1.76543e+07	,Validation accuracy (MAE): -7.49309e+07	,Training accuracy (MRAE): 0.628502	,Validation accuracy (MRAE): 0.141893
Epoch: 152	,Training loss (MRSE): 0.223106	,Validation loss (MRSE): 0.784177	,Training loss (MSE): 2.71261e+16	,Validation loss (MSE): 1.93017e+17	,Training accuracy (MAE): -1.87756e+07	,Validation accuracy (MAE): -7.49146e+07	,Training accuracy (MRAE): 0.626541	,Validation accuracy (MRAE): 0.154623
Epoch: 154	,Training loss (MRSE): 0.226438	,Validation loss (MRSE): 0.79543	,Training loss (MSE): 2.54089e+16	,Validation loss (MSE): 1.93025e+17	,Training accuracy (MAE): -1.75208e+07	,Validation accuracy (MAE): -7.48632e+07	,Training accuracy (MRAE): 0.614333	,Validation accuracy (MRAE): 0.142665
Epoch: 156	,Training loss (MRSE): 0.189953	,Validation loss (MRSE): 0.786102	,Training loss (MSE): 2.41716e+16	,Validation loss (MSE): 1.93021e+17	,Training accuracy (MAE): -1.66599e+07	,Validation accuracy (MAE): -7.4871e+07	,Training accuracy (MRAE): 0.680021	,Validation accuracy (MRAE): 0.154191
Epoch: 158	,Training loss (MRSE): 0.197289	,Validation loss (MRSE): 0.786569	,Training loss (MSE): 2.56578e+16	,Validation loss (MSE): 1.93015e+17	,Training accuracy (MAE): -1.75834e+07	,Validation accuracy (MAE): -7.48394e+07	,Training accuracy (MRAE): 0.668269	,Validation accuracy (MRAE): 0.148883
Epoch: 160	,Training loss (MRSE): 0.187683	,Validation loss (MRSE): 0.787141	,Training loss (MSE): 2.37467e+16	,Validation loss (MSE): 1.93024e+17	,Training accuracy (MAE): -1.65488e+07	,Validation accuracy (MAE): -7.48714e+07	,Training accuracy (MRAE): 0.682011	,Validation accuracy (MRAE): 0.148152
Epoch: 162	,Training loss (MRSE): 0.228841	,Validation loss (MRSE): 0.802956	,Training loss (MSE): 2.29028e+16	,Validation loss (MSE): 1.92987e+17	,Training accuracy (MAE): -1.62429e+07	,Validation accuracy (MAE): -7.49585e+07	,Training accuracy (MRAE): 0.627051	,Validation accuracy (MRAE): 0.136878
Epoch: 164	,Training loss (MRSE): 0.22334	,Validation loss (MRSE): 0.786547	,Training loss (MSE): 2.3484e+16	,Validation loss (MSE): 1.93028e+17	,Training accuracy (MAE): -1.64685e+07	,Validation accuracy (MAE): -7.48658e+07	,Training accuracy (MRAE): 0.637839	,Validation accuracy (MRAE): 0.14727
Epoch: 166	,Training loss (MRSE): 0.217745	,Validation loss (MRSE): 0.787111	,Training loss (MSE): 2.35772e+16	,Validation loss (MSE): 1.9302e+17	,Training accuracy (MAE): -1.65597e+07	,Validation accuracy (MAE): -7.48137e+07	,Training accuracy (MRAE): 0.625522	,Validation accuracy (MRAE): 0.153308
