Epoch: 0	,Training loss (MRSE): 0.805692	,Validation loss (MRSE): 0.876165	,Training loss (MSE): 1.52545e+17	,Validation loss (MSE): 1.92618e+17	,Training accuracy (MAE): -6.13443e+07	,Validation accuracy (MAE): -7.60646e+07	,Training accuracy (MRAE): 0.120633	,Validation accuracy (MRAE): 0.0791445
Epoch: 30	,Training loss (MRSE): 0.709615	,Validation loss (MRSE): 0.79675	,Training loss (MSE): 1.52889e+17	,Validation loss (MSE): 1.9303e+17	,Training accuracy (MAE): -6.03783e+07	,Validation accuracy (MAE): -7.46076e+07	,Training accuracy (MRAE): 0.200169	,Validation accuracy (MRAE): 0.132733
Epoch: 32	,Training loss (MRSE): 0.726645	,Validation loss (MRSE): 0.803098	,Training loss (MSE): 1.5286e+17	,Validation loss (MSE): 1.93031e+17	,Training accuracy (MAE): -6.0352e+07	,Validation accuracy (MAE): -7.46379e+07	,Training accuracy (MRAE): 0.184868	,Validation accuracy (MRAE): 0.13052
Epoch: 34	,Training loss (MRSE): 0.715957	,Validation loss (MRSE): 0.865615	,Training loss (MSE): 1.52358e+17	,Validation loss (MSE): 1.92975e+17	,Training accuracy (MAE): -6.03057e+07	,Validation accuracy (MAE): -7.53165e+07	,Training accuracy (MRAE): 0.198697	,Validation accuracy (MRAE): 0.0865242
Epoch: 36	,Training loss (MRSE): 0.70317	,Validation loss (MRSE): 0.819486	,Training loss (MSE): 1.52809e+17	,Validation loss (MSE): 1.93028e+17	,Training accuracy (MAE): -6.0317e+07	,Validation accuracy (MAE): -7.46972e+07	,Training accuracy (MRAE): 0.200291	,Validation accuracy (MRAE): 0.118303
Epoch: 38	,Training loss (MRSE): 0.696165	,Validation loss (MRSE): 0.830247	,Training loss (MSE): 1.52732e+17	,Validation loss (MSE): 1.93022e+17	,Training accuracy (MAE): -6.02874e+07	,Validation accuracy (MAE): -7.48063e+07	,Training accuracy (MRAE): 0.210585	,Validation accuracy (MRAE): 0.121413
Epoch: 40	,Training loss (MRSE): 0.706886	,Validation loss (MRSE): 0.82636	,Training loss (MSE): 1.528e+17	,Validation loss (MSE): 1.93028e+17	,Training accuracy (MAE): -6.03116e+07	,Validation accuracy (MAE): -7.47156e+07	,Training accuracy (MRAE): 0.195628	,Validation accuracy (MRAE): 0.108218
Epoch: 42	,Training loss (MRSE): 0.699252	,Validation loss (MRSE): 0.827297	,Training loss (MSE): 1.52784e+17	,Validation loss (MSE): 1.93028e+17	,Training accuracy (MAE): -6.03015e+07	,Validation accuracy (MAE): -7.47354e+07	,Training accuracy (MRAE): 0.20289	,Validation accuracy (MRAE): 0.109393
Epoch: 44	,Training loss (MRSE): 0.688678	,Validation loss (MRSE): 0.823983	,Training loss (MSE): 1.52745e+17	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -6.02954e+07	,Validation accuracy (MAE): -7.47579e+07	,Training accuracy (MRAE): 0.212657	,Validation accuracy (MRAE): 0.116585
Epoch: 46	,Training loss (MRSE): 0.677529	,Validation loss (MRSE): 0.846261	,Training loss (MSE): 1.52507e+17	,Validation loss (MSE): 1.93013e+17	,Training accuracy (MAE): -6.02468e+07	,Validation accuracy (MAE): -7.51004e+07	,Training accuracy (MRAE): 0.217229	,Validation accuracy (MRAE): 0.102575
Epoch: 48	,Training loss (MRSE): 0.673663	,Validation loss (MRSE): 0.842016	,Training loss (MSE): 1.52521e+17	,Validation loss (MSE): 1.93017e+17	,Training accuracy (MAE): -6.02408e+07	,Validation accuracy (MAE): -7.50875e+07	,Training accuracy (MRAE): 0.221381	,Validation accuracy (MRAE): 0.109355
Epoch: 50	,Training loss (MRSE): 0.674333	,Validation loss (MRSE): 0.826056	,Training loss (MSE): 1.52652e+17	,Validation loss (MSE): 1.93025e+17	,Training accuracy (MAE): -6.02569e+07	,Validation accuracy (MAE): -7.48832e+07	,Training accuracy (MRAE): 0.220728	,Validation accuracy (MRAE): 0.121268
Epoch: 52	,Training loss (MRSE): 0.680119	,Validation loss (MRSE): 0.825904	,Training loss (MSE): 1.52677e+17	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -6.02831e+07	,Validation accuracy (MAE): -7.48276e+07	,Training accuracy (MRAE): 0.217545	,Validation accuracy (MRAE): 0.115279
Epoch: 54	,Training loss (MRSE): 0.706144	,Validation loss (MRSE): 0.816625	,Training loss (MSE): 1.52785e+17	,Validation loss (MSE): 1.93031e+17	,Training accuracy (MAE): -6.0303e+07	,Validation accuracy (MAE): -7.47264e+07	,Training accuracy (MRAE): 0.201155	,Validation accuracy (MRAE): 0.116992
Epoch: 56	,Training loss (MRSE): 0.67222	,Validation loss (MRSE): 0.825846	,Training loss (MSE): 1.52654e+17	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -6.02601e+07	,Validation accuracy (MAE): -7.48833e+07	,Training accuracy (MRAE): 0.221987	,Validation accuracy (MRAE): 0.116366
Epoch: 58	,Training loss (MRSE): 0.681629	,Validation loss (MRSE): 0.835678	,Training loss (MSE): 1.52594e+17	,Validation loss (MSE): 1.93025e+17	,Training accuracy (MAE): -6.02678e+07	,Validation accuracy (MAE): -7.49894e+07	,Training accuracy (MRAE): 0.214549	,Validation accuracy (MRAE): 0.115586
Epoch: 60	,Training loss (MRSE): 0.654291	,Validation loss (MRSE): 0.832068	,Training loss (MSE): 1.52566e+17	,Validation loss (MSE): 1.93024e+17	,Training accuracy (MAE): -6.02396e+07	,Validation accuracy (MAE): -7.50191e+07	,Training accuracy (MRAE): 0.240993	,Validation accuracy (MRAE): 0.119043
Epoch: 62	,Training loss (MRSE): 0.666365	,Validation loss (MRSE): 0.845023	,Training loss (MSE): 1.5217e+17	,Validation loss (MSE): 1.93011e+17	,Training accuracy (MAE): -6.02749e+07	,Validation accuracy (MAE): -7.53973e+07	,Training accuracy (MRAE): 0.241906	,Validation accuracy (MRAE): 0.104157
Epoch: 64	,Training loss (MRSE): 0.662225	,Validation loss (MRSE): 0.831655	,Training loss (MSE): 1.52612e+17	,Validation loss (MSE): 1.93027e+17	,Training accuracy (MAE): -6.02492e+07	,Validation accuracy (MAE): -7.49542e+07	,Training accuracy (MRAE): 0.229149	,Validation accuracy (MRAE): 0.111437
Epoch: 66	,Training loss (MRSE): 0.726593	,Validation loss (MRSE): 0.806752	,Training loss (MSE): 1.52805e+17	,Validation loss (MSE): 1.93033e+17	,Training accuracy (MAE): -6.03135e+07	,Validation accuracy (MAE): -7.47086e+07	,Training accuracy (MRAE): 0.183136	,Validation accuracy (MRAE): 0.128432
Epoch: 68	,Training loss (MRSE): 0.672995	,Validation loss (MRSE): 0.860243	,Training loss (MSE): 1.51967e+17	,Validation loss (MSE): 1.9301e+17	,Training accuracy (MAE): -6.05756e+07	,Validation accuracy (MAE): -7.58393e+07	,Training accuracy (MRAE): 0.231556	,Validation accuracy (MRAE): 0.0883822
Epoch: 70	,Training loss (MRSE): 0.654434	,Validation loss (MRSE): 0.831798	,Training loss (MSE): 1.52561e+17	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -6.02324e+07	,Validation accuracy (MAE): -7.50197e+07	,Training accuracy (MRAE): 0.2383	,Validation accuracy (MRAE): 0.115147
Epoch: 72	,Training loss (MRSE): 0.652346	,Validation loss (MRSE): 0.832672	,Training loss (MSE): 1.52553e+17	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -6.02274e+07	,Validation accuracy (MAE): -7.50321e+07	,Training accuracy (MRAE): 0.23897	,Validation accuracy (MRAE): 0.113063
Epoch: 74	,Training loss (MRSE): 0.762088	,Validation loss (MRSE): 0.793109	,Training loss (MSE): 1.52833e+17	,Validation loss (MSE): 1.93033e+17	,Training accuracy (MAE): -6.03344e+07	,Validation accuracy (MAE): -7.46698e+07	,Training accuracy (MRAE): 0.154253	,Validation accuracy (MRAE): 0.148398
Epoch: 76	,Training loss (MRSE): 0.740251	,Validation loss (MRSE): 0.831055	,Training loss (MSE): 1.52734e+17	,Validation loss (MSE): 1.93031e+17	,Training accuracy (MAE): -6.03625e+07	,Validation accuracy (MAE): -7.48274e+07	,Training accuracy (MRAE): 0.169825	,Validation accuracy (MRAE): 0.105546
Epoch: 78	,Training loss (MRSE): 0.736548	,Validation loss (MRSE): 0.840111	,Training loss (MSE): 1.5267e+17	,Validation loss (MSE): 1.93025e+17	,Training accuracy (MAE): -6.03977e+07	,Validation accuracy (MAE): -7.49286e+07	,Training accuracy (MRAE): 0.16637	,Validation accuracy (MRAE): 0.0983142
Epoch: 80	,Training loss (MRSE): 0.651338	,Validation loss (MRSE): 0.828535	,Training loss (MSE): 1.5255e+17	,Validation loss (MSE): 1.93027e+17	,Training accuracy (MAE): -6.02197e+07	,Validation accuracy (MAE): -7.5013e+07	,Training accuracy (MRAE): 0.238933	,Validation accuracy (MRAE): 0.112882
Epoch: 82	,Training loss (MRSE): 0.644368	,Validation loss (MRSE): 0.828485	,Training loss (MSE): 1.52484e+17	,Validation loss (MSE): 1.93027e+17	,Training accuracy (MAE): -6.02114e+07	,Validation accuracy (MAE): -7.50993e+07	,Training accuracy (MRAE): 0.24877	,Validation accuracy (MRAE): 0.117053
Epoch: 84	,Training loss (MRSE): 0.662836	,Validation loss (MRSE): 0.850735	,Training loss (MSE): 1.51946e+17	,Validation loss (MSE): 1.93017e+17	,Training accuracy (MAE): -6.0527e+07	,Validation accuracy (MAE): -7.57644e+07	,Training accuracy (MRAE): 0.240088	,Validation accuracy (MRAE): 0.0986322
Epoch: 86	,Training loss (MRSE): 0.659595	,Validation loss (MRSE): 0.82605	,Training loss (MSE): 1.52574e+17	,Validation loss (MSE): 1.93029e+17	,Training accuracy (MAE): -6.02253e+07	,Validation accuracy (MAE): -7.4974e+07	,Training accuracy (MRAE): 0.228747	,Validation accuracy (MRAE): 0.11208
Epoch: 88	,Training loss (MRSE): 0.635199	,Validation loss (MRSE): 0.832745	,Training loss (MSE): 1.52232e+17	,Validation loss (MSE): 1.93023e+17	,Training accuracy (MAE): -6.01947e+07	,Validation accuracy (MAE): -7.53996e+07	,Training accuracy (MRAE): 0.274699	,Validation accuracy (MRAE): 0.119288
Epoch: 90	,Training loss (MRSE): 0.658215	,Validation loss (MRSE): 0.83588	,Training loss (MSE): 1.52518e+17	,Validation loss (MSE): 1.93028e+17	,Training accuracy (MAE): -6.02328e+07	,Validation accuracy (MAE): -7.50819e+07	,Training accuracy (MRAE): 0.231616	,Validation accuracy (MRAE): 0.106609
Epoch: 92	,Training loss (MRSE): 0.688241	,Validation loss (MRSE): 0.823397	,Training loss (MSE): 1.52687e+17	,Validation loss (MSE): 1.93031e+17	,Training accuracy (MAE): -6.02609e+07	,Validation accuracy (MAE): -7.48455e+07	,Training accuracy (MRAE): 0.209363	,Validation accuracy (MRAE): 0.111674
Epoch: 94	,Training loss (MRSE): 0.713012	,Validation loss (MRSE): 0.821068	,Training loss (MSE): 1.52743e+17	,Validation loss (MSE): 1.93032e+17	,Training accuracy (MAE): -6.02885e+07	,Validation accuracy (MAE): -7.47912e+07	,Training accuracy (MRAE): 0.190093	,Validation accuracy (MRAE): 0.115968
Epoch: 96	,Training loss (MRSE): 0.633545	,Validation loss (MRSE): 0.830859	,Training loss (MSE): 1.52332e+17	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -6.01769e+07	,Validation accuracy (MAE): -7.52732e+07	,Training accuracy (MRAE): 0.268178	,Validation accuracy (MRAE): 0.120591
Epoch: 98	,Training loss (MRSE): 0.698918	,Validation loss (MRSE): 0.820411	,Training loss (MSE): 1.52708e+17	,Validation loss (MSE): 1.93032e+17	,Training accuracy (MAE): -6.02704e+07	,Validation accuracy (MAE): -7.48101e+07	,Training accuracy (MRAE): 0.201615	,Validation accuracy (MRAE): 0.116134
Epoch: 100	,Training loss (MRSE): 0.687125	,Validation loss (MRSE): 0.8236	,Training loss (MSE): 1.5268e+17	,Validation loss (MSE): 1.93031e+17	,Training accuracy (MAE): -6.02578e+07	,Validation accuracy (MAE): -7.48472e+07	,Training accuracy (MRAE): 0.210185	,Validation accuracy (MRAE): 0.113383
Epoch: 102	,Training loss (MRSE): 0.671286	,Validation loss (MRSE): 0.826421	,Training loss (MSE): 1.52632e+17	,Validation loss (MSE): 1.93031e+17	,Training accuracy (MAE): -6.02378e+07	,Validation accuracy (MAE): -7.49102e+07	,Training accuracy (MRAE): 0.21999	,Validation accuracy (MRAE): 0.108231
Epoch: 104	,Training loss (MRSE): 0.645189	,Validation loss (MRSE): 0.827791	,Training loss (MSE): 1.52485e+17	,Validation loss (MSE): 1.93029e+17	,Training accuracy (MAE): -6.0201e+07	,Validation accuracy (MAE): -7.50896e+07	,Training accuracy (MRAE): 0.243276	,Validation accuracy (MRAE): 0.111922
Epoch: 106	,Training loss (MRSE): 0.664544	,Validation loss (MRSE): 0.826137	,Training loss (MSE): 1.52597e+17	,Validation loss (MSE): 1.9303e+17	,Training accuracy (MAE): -6.02274e+07	,Validation accuracy (MAE): -7.49465e+07	,Training accuracy (MRAE): 0.225215	,Validation accuracy (MRAE): 0.108322
Epoch: 108	,Training loss (MRSE): 0.6479	,Validation loss (MRSE): 0.828022	,Training loss (MSE): 1.52515e+17	,Validation loss (MSE): 1.93029e+17	,Training accuracy (MAE): -6.02041e+07	,Validation accuracy (MAE): -7.50451e+07	,Training accuracy (MRAE): 0.240271	,Validation accuracy (MRAE): 0.10923
Epoch: 110	,Training loss (MRSE): 0.654849	,Validation loss (MRSE): 0.842047	,Training loss (MSE): 1.51852e+17	,Validation loss (MSE): 1.93023e+17	,Training accuracy (MAE): -6.06371e+07	,Validation accuracy (MAE): -7.58722e+07	,Training accuracy (MRAE): 0.243906	,Validation accuracy (MRAE): 0.105765
Epoch: 112	,Training loss (MRSE): 0.666635	,Validation loss (MRSE): 0.845997	,Training loss (MSE): 1.51754e+17	,Validation loss (MSE): 1.9302e+17	,Training accuracy (MAE): -6.07644e+07	,Validation accuracy (MAE): -7.59696e+07	,Training accuracy (MRAE): 0.235757	,Validation accuracy (MRAE): 0.102583
Epoch: 114	,Training loss (MRSE): 0.643115	,Validation loss (MRSE): 0.828207	,Training loss (MSE): 1.52496e+17	,Validation loss (MSE): 1.93028e+17	,Training accuracy (MAE): -6.02004e+07	,Validation accuracy (MAE): -7.50624e+07	,Training accuracy (MRAE): 0.246763	,Validation accuracy (MRAE): 0.111519
Epoch: 116	,Training loss (MRSE): 0.687189	,Validation loss (MRSE): 0.823371	,Training loss (MSE): 1.52686e+17	,Validation loss (MSE): 1.93031e+17	,Training accuracy (MAE): -6.02593e+07	,Validation accuracy (MAE): -7.48389e+07	,Training accuracy (MRAE): 0.210958	,Validation accuracy (MRAE): 0.113345
Epoch: 118	,Training loss (MRSE): 0.654462	,Validation loss (MRSE): 0.848105	,Training loss (MSE): 1.51908e+17	,Validation loss (MSE): 1.93022e+17	,Training accuracy (MAE): -6.06092e+07	,Validation accuracy (MAE): -7.58641e+07	,Training accuracy (MRAE): 0.244302	,Validation accuracy (MRAE): 0.101494
Epoch: 120	,Training loss (MRSE): 0.644294	,Validation loss (MRSE): 0.828552	,Training loss (MSE): 1.52485e+17	,Validation loss (MSE): 1.93028e+17	,Training accuracy (MAE): -6.01959e+07	,Validation accuracy (MAE): -7.5097e+07	,Training accuracy (MRAE): 0.245219	,Validation accuracy (MRAE): 0.112047
Epoch: 122	,Training loss (MRSE): 0.672323	,Validation loss (MRSE): 0.825518	,Training loss (MSE): 1.52644e+17	,Validation loss (MSE): 1.93031e+17	,Training accuracy (MAE): -6.02403e+07	,Validation accuracy (MAE): -7.48948e+07	,Training accuracy (MRAE): 0.22016	,Validation accuracy (MRAE): 0.108824
Epoch: 124	,Training loss (MRSE): 0.765529	,Validation loss (MRSE): 0.801145	,Training loss (MSE): 1.52821e+17	,Validation loss (MSE): 1.93034e+17	,Training accuracy (MAE): -6.03296e+07	,Validation accuracy (MAE): -7.46787e+07	,Training accuracy (MRAE): 0.15289	,Validation accuracy (MRAE): 0.14384
Epoch: 126	,Training loss (MRSE): 0.653449	,Validation loss (MRSE): 0.829918	,Training loss (MSE): 1.52546e+17	,Validation loss (MSE): 1.93029e+17	,Training accuracy (MAE): -6.02184e+07	,Validation accuracy (MAE): -7.49843e+07	,Training accuracy (MRAE): 0.235359	,Validation accuracy (MRAE): 0.10796
Epoch: 128	,Training loss (MRSE): 0.628242	,Validation loss (MRSE): 0.828629	,Training loss (MSE): 1.5221e+17	,Validation loss (MSE): 1.93025e+17	,Training accuracy (MAE): -6.01859e+07	,Validation accuracy (MAE): -7.54344e+07	,Training accuracy (MRAE): 0.285023	,Validation accuracy (MRAE): 0.125258
Epoch: 130	,Training loss (MRSE): 0.73118	,Validation loss (MRSE): 0.804463	,Training loss (MSE): 1.52776e+17	,Validation loss (MSE): 1.93033e+17	,Training accuracy (MAE): -6.02931e+07	,Validation accuracy (MAE): -7.47393e+07	,Training accuracy (MRAE): 0.178289	,Validation accuracy (MRAE): 0.13633
Epoch: 132	,Training loss (MRSE): 0.692024	,Validation loss (MRSE): 0.826135	,Training loss (MSE): 1.52702e+17	,Validation loss (MSE): 1.93031e+17	,Training accuracy (MAE): -6.02684e+07	,Validation accuracy (MAE): -7.48156e+07	,Training accuracy (MRAE): 0.206037	,Validation accuracy (MRAE): 0.110424
Epoch: 134	,Training loss (MRSE): 0.630051	,Validation loss (MRSE): 0.827432	,Training loss (MSE): 1.52406e+17	,Validation loss (MSE): 1.93027e+17	,Training accuracy (MAE): -6.0173e+07	,Validation accuracy (MAE): -7.5187e+07	,Training accuracy (MRAE): 0.26587	,Validation accuracy (MRAE): 0.119312
Epoch: 136	,Training loss (MRSE): 0.636621	,Validation loss (MRSE): 0.828528	,Training loss (MSE): 1.52503e+17	,Validation loss (MSE): 1.93028e+17	,Training accuracy (MAE): -6.01722e+07	,Validation accuracy (MAE): -7.51029e+07	,Training accuracy (MRAE): 0.254231	,Validation accuracy (MRAE): 0.112568
Epoch: 138	,Training loss (MRSE): 0.632568	,Validation loss (MRSE): 0.826556	,Training loss (MSE): 1.52387e+17	,Validation loss (MSE): 1.93027e+17	,Training accuracy (MAE): -6.01738e+07	,Validation accuracy (MAE): -7.52211e+07	,Training accuracy (MRAE): 0.264465	,Validation accuracy (MRAE): 0.119764
Epoch: 140	,Training loss (MRSE): 0.699989	,Validation loss (MRSE): 0.813462	,Training loss (MSE): 1.52713e+17	,Validation loss (MSE): 1.93032e+17	,Training accuracy (MAE): -6.02633e+07	,Validation accuracy (MAE): -7.4816e+07	,Training accuracy (MRAE): 0.200916	,Validation accuracy (MRAE): 0.122036
Epoch: 142	,Training loss (MRSE): 0.625252	,Validation loss (MRSE): 0.827286	,Training loss (MSE): 1.52239e+17	,Validation loss (MSE): 1.93025e+17	,Training accuracy (MAE): -6.01607e+07	,Validation accuracy (MAE): -7.53985e+07	,Training accuracy (MRAE): 0.287219	,Validation accuracy (MRAE): 0.126207
Epoch: 144	,Training loss (MRSE): 0.663596	,Validation loss (MRSE): 0.829838	,Training loss (MSE): 1.52679e+17	,Validation loss (MSE): 1.9303e+17	,Training accuracy (MAE): -6.02065e+07	,Validation accuracy (MAE): -7.49041e+07	,Training accuracy (MRAE): 0.225112	,Validation accuracy (MRAE): 0.105619
Epoch: 146	,Training loss (MRSE): 0.640273	,Validation loss (MRSE): 0.833097	,Training loss (MSE): 1.52453e+17	,Validation loss (MSE): 1.93029e+17	,Training accuracy (MAE): -6.01975e+07	,Validation accuracy (MAE): -7.51498e+07	,Training accuracy (MRAE): 0.249186	,Validation accuracy (MRAE): 0.108048
Epoch: 148	,Training loss (MRSE): 0.74069	,Validation loss (MRSE): 0.799337	,Training loss (MSE): 1.52788e+17	,Validation loss (MSE): 1.93033e+17	,Training accuracy (MAE): -6.02999e+07	,Validation accuracy (MAE): -7.47253e+07	,Training accuracy (MRAE): 0.171669	,Validation accuracy (MRAE): 0.144428
Epoch: 150	,Training loss (MRSE): 0.647866	,Validation loss (MRSE): 0.832662	,Training loss (MSE): 1.52513e+17	,Validation loss (MSE): 1.93029e+17	,Training accuracy (MAE): -6.02098e+07	,Validation accuracy (MAE): -7.50723e+07	,Training accuracy (MRAE): 0.240692	,Validation accuracy (MRAE): 0.106631
Epoch: 152	,Training loss (MRSE): 0.699793	,Validation loss (MRSE): 0.819694	,Training loss (MSE): 1.5273e+17	,Validation loss (MSE): 1.93032e+17	,Training accuracy (MAE): -6.02569e+07	,Validation accuracy (MAE): -7.48032e+07	,Training accuracy (MRAE): 0.200561	,Validation accuracy (MRAE): 0.117096
Epoch: 154	,Training loss (MRSE): 0.703918	,Validation loss (MRSE): 0.812813	,Training loss (MSE): 1.52728e+17	,Validation loss (MSE): 1.93032e+17	,Training accuracy (MAE): -6.02734e+07	,Validation accuracy (MAE): -7.4803e+07	,Training accuracy (MRAE): 0.198355	,Validation accuracy (MRAE): 0.12373
Epoch: 156	,Training loss (MRSE): 0.656061	,Validation loss (MRSE): 0.840844	,Training loss (MSE): 1.51885e+17	,Validation loss (MSE): 1.93022e+17	,Training accuracy (MAE): -6.06646e+07	,Validation accuracy (MAE): -7.59002e+07	,Training accuracy (MRAE): 0.241955	,Validation accuracy (MRAE): 0.109045
Epoch: 158	,Training loss (MRSE): 0.765892	,Validation loss (MRSE): 0.801968	,Training loss (MSE): 1.52823e+17	,Validation loss (MSE): 1.93034e+17	,Training accuracy (MAE): -6.03225e+07	,Validation accuracy (MAE): -7.46849e+07	,Training accuracy (MRAE): 0.151555	,Validation accuracy (MRAE): 0.142707
Epoch: 160	,Training loss (MRSE): 0.6246	,Validation loss (MRSE): 0.828136	,Training loss (MSE): 1.52356e+17	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -6.01284e+07	,Validation accuracy (MAE): -7.52851e+07	,Training accuracy (MRAE): 0.282387	,Validation accuracy (MRAE): 0.123053
Epoch: 162	,Training loss (MRSE): 0.70423	,Validation loss (MRSE): 0.817355	,Training loss (MSE): 1.52724e+17	,Validation loss (MSE): 1.93032e+17	,Training accuracy (MAE): -6.02618e+07	,Validation accuracy (MAE): -7.48021e+07	,Training accuracy (MRAE): 0.195651	,Validation accuracy (MRAE): 0.1198
Epoch: 164	,Training loss (MRSE): 0.636812	,Validation loss (MRSE): 0.828598	,Training loss (MSE): 1.52459e+17	,Validation loss (MSE): 1.93029e+17	,Training accuracy (MAE): -6.01857e+07	,Validation accuracy (MAE): -7.51279e+07	,Training accuracy (MRAE): 0.252526	,Validation accuracy (MRAE): 0.111528
Epoch: 166	,Training loss (MRSE): 0.629249	,Validation loss (MRSE): 0.830476	,Training loss (MSE): 1.5212e+17	,Validation loss (MSE): 1.93025e+17	,Training accuracy (MAE): -6.02717e+07	,Validation accuracy (MAE): -7.55582e+07	,Training accuracy (MRAE): 0.277926	,Validation accuracy (MRAE): 0.121717
